Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
08/01/2010,2518.0,2518.0,-1658.0,1658.0,860.0,0.0,-677.0,252.0,,,290.0,135.0,183.0,-5.0,-3.0,5.0,-8.0,,,8.0,178.0,-55.0,123.0,0.0,0.0,0.0,123.0,0.0,123.0,0.0,0.0,123.0,260.3,137.3,1340.0,0.09,0.09,0.194254,1349.0,0.09,0.09,0.191779,
10/31/2010,2886.0,2886.0,-1669.0,1669.0,1217.0,0.0,-518.0,242.0,,,278.0,-2.0,699.0,4.0,-4.0,6.0,-10.0,,,0.0,703.0,-235.0,468.0,0.0,0.0,0.0,468.0,0.0,468.0,0.0,0.0,468.0,482.5,14.5,1333.0,0.35,0.35,0.361965,1340.0,0.35,0.35,0.360821,
01/30/2011,2686.0,2686.0,-1550.0,1550.0,1136.0,0.0,-462.0,221.0,,,270.0,-29.0,674.0,6.0,-6.0,5.0,-11.0,,,0.0,680.0,-174.0,506.0,0.0,0.0,0.0,506.0,0.0,506.0,0.0,0.0,506.0,484.0,-22.0,1324.0,0.38,0.38,0.365559,1335.0,0.38,0.38,0.363521,
05/01/2011,2862.0,2862.0,-1673.0,1673.0,1189.0,0.0,-512.0,219.0,,,297.0,-4.0,677.0,9.0,-9.0,5.0,-14.0,,,0.0,686.0,-197.0,489.0,0.0,0.0,0.0,489.0,0.0,489.0,0.0,0.0,489.0,496.45,7.45,1320.0,0.37,0.37,0.376098,1333.0,0.37,0.37,0.375589,
07/31/2011,2787.0,2787.0,-1603.0,1603.0,1184.0,0.0,-497.0,240.0,,,282.0,-25.0,687.0,-18.0,18.0,25.0,-7.0,,,0.0,669.0,-193.0,476.0,0.0,0.0,0.0,476.0,0.0,476.0,0.0,0.0,476.0,467.0,-9.0,1318.0,0.36,0.36,0.354325,1330.0,0.36,0.36,0.353233,
10/30/2011,2182.0,2182.0,-1330.0,1330.0,852.0,0.0,-491.0,222.0,,,269.0,0.0,361.0,-17.0,14.0,24.0,-10.0,,,3.0,344.0,112.0,456.0,0.0,0.0,0.0,456.0,0.0,456.0,0.0,0.0,456.0,272.0,-184.0,1312.0,0.35,0.35,0.207317,1321.0,0.34,0.34,0.200712,
01/29/2012,2189.0,2189.0,-1403.0,1403.0,786.0,0.0,-607.0,303.0,,,304.0,0.0,179.0,-20.0,20.0,24.0,-4.0,,,0.0,159.0,-42.0,117.0,0.0,0.0,0.0,117.0,,117.0,0.0,0.0,117.0,310.5,193.5,1299.0,0.09,0.09,0.23903,1310.0,0.09,0.09,0.23771,
04/29/2012,2541.0,2541.0,-1530.0,1530.0,1011.0,0.0,-602.0,281.0,,,321.0,0.0,409.0,-22.0,19.0,23.0,-4.0,,,3.0,387.0,-98.0,289.0,0.0,0.0,0.0,289.0,0.0,289.0,0.0,0.0,289.0,351.854545,62.854545,1289.0,0.22,0.22,0.272967,1301.0,0.22,0.22,0.268312,
07/29/2012,2343.0,2343.0,-1413.0,1413.0,930.0,0.0,-608.0,255.0,118.0,137.0,309.0,44.0,322.0,-20.0,20.0,24.0,-4.0,,,0.0,302.0,-84.0,218.0,0.0,0.0,0.0,218.0,,218.0,0.0,0.0,218.0,282.35,64.35,1257.0,0.17,0.17,0.224622,1268.0,0.17,0.17,0.220749,
10/28/2012,1646.0,1646.0,-1060.0,1060.0,586.0,0.0,-1085.0,237.0,107.0,130.0,303.0,545.0,-499.0,-33.0,19.0,24.0,-5.0,,,14.0,-532.0,17.0,-515.0,0.0,0.0,0.0,-515.0,,-515.0,0.0,0.0,-515.0,79.452572,594.452572,1220.0,-0.42,-0.42,0.065125,1220.0,-0.42,-0.42,0.065125,
01/27/2013,1573.0,1573.0,-991.0,991.0,582.0,0.0,-543.0,230.0,105.0,125.0,304.0,9.0,39.0,-21.0,21.0,24.0,-3.0,,,0.0,18.0,16.0,34.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,34.0,76.35,42.35,1198.0,0.03,0.03,0.063731,1212.0,0.03,0.03,0.063731,
04/28/2013,1973.0,1973.0,-1165.0,1165.0,808.0,0.0,-876.0,244.0,118.0,126.0,344.0,288.0,-68.0,-22.0,22.0,24.0,-2.0,,,0.0,-90.0,-39.0,-129.0,0.0,0.0,0.0,-129.0,0.0,-129.0,0.0,0.0,-129.0,103.0,232.0,1203.0,-0.11,-0.11,0.085619,1203.0,-0.11,-0.11,0.082851,
07/28/2013,1975.0,1975.0,-1169.0,1169.0,806.0,0.0,-556.0,208.0,111.0,97.0,334.0,14.0,250.0,-22.0,22.0,23.0,-1.0,,,0.0,228.0,-60.0,168.0,0.0,0.0,0.0,168.0,0.0,168.0,0.0,0.0,168.0,222.025,54.025,1203.0,0.14,0.14,0.184559,1220.0,0.14,0.14,0.184283,
10/27/2013,1988.0,1988.0,-1193.0,1193.0,795.0,0.0,-584.0,216.0,99.0,117.0,338.0,30.0,211.0,-17.0,17.0,24.0,-7.0,,,0.0,194.0,-11.0,183.0,0.0,0.0,0.0,183.0,,183.0,0.0,0.0,183.0,226.045405,43.045405,1204.0,0.15,0.15,0.187745,1222.0,0.15,0.15,0.185225,
01/26/2014,2190.0,2190.0,-1299.0,1299.0,891.0,0.0,-561.0,229.0,109.0,120.0,356.0,-24.0,330.0,-15.0,15.0,25.0,-10.0,,,0.0,315.0,-62.0,253.0,0.0,0.0,0.0,253.0,0.0,253.0,0.0,0.0,253.0,257.75,4.75,1206.0,0.21,0.21,0.213723,1225.0,0.21,0.21,0.213723,
04/27/2014,2353.0,2353.0,-1352.0,1352.0,1001.0,0.0,-614.0,236.0,107.0,129.0,355.0,23.0,387.0,-22.0,22.0,23.0,-1.0,,,0.0,365.0,-103.0,262.0,0.0,0.0,0.0,262.0,0.0,262.0,0.0,0.0,262.0,374.91211,112.91211,1216.0,0.22,0.22,0.308316,1229.0,0.21,0.21,0.301873,
07/27/2014,2265.0,2265.0,-1273.0,1273.0,992.0,0.0,-601.0,234.0,108.0,126.0,357.0,10.0,391.0,-21.0,21.0,24.0,-3.0,,,0.0,370.0,-69.0,301.0,0.0,0.0,0.0,301.0,0.0,301.0,0.0,0.0,301.0,349.0,48.0,1218.0,0.25,0.25,0.286535,1233.0,0.24,0.24,0.278929,
10/26/2014,2264.0,2264.0,-1305.0,1305.0,959.0,0.0,-547.0,226.0,99.0,127.0,360.0,-39.0,412.0,-14.0,14.0,23.0,-9.0,,,0.0,398.0,-142.0,256.0,0.0,0.0,0.0,256.0,0.0,256.0,0.0,0.0,256.0,335.828201,79.828201,1220.0,0.21,0.21,0.275269,1236.0,0.21,0.21,0.274586,
01/25/2015,2359.0,2359.0,-1400.0,1400.0,959.0,0.0,-501.0,228.0,111.0,117.0,351.0,-78.0,458.0,-21.0,21.0,23.0,-2.0,,,0.0,437.0,-89.0,348.0,0.0,0.0,0.0,348.0,0.0,348.0,0.0,0.0,348.0,338.0,-10.0,1224.0,0.28,0.28,0.276144,1240.0,0.28,0.28,0.271935,
04/26/2015,2442.0,2442.0,-1426.0,1426.0,1016.0,0.0,-600.0,249.0,109.0,140.0,365.0,-14.0,416.0,-27.0,,27.0,,,,0.0,389.0,-25.0,364.0,0.0,0.0,0.0,364.0,0.0,364.0,0.0,0.0,364.0,362.000014,-1.999986,1230.0,0.3,0.3,0.294309,1241.0,0.29,0.29,0.288388,
07/26/2015,2490.0,2490.0,-1472.0,1472.0,1018.0,0.0,-622.0,247.0,112.0,135.0,372.0,3.0,396.0,-21.0,21.0,24.0,-3.0,,,0.0,375.0,-46.0,329.0,0.0,0.0,0.0,329.0,0.0,329.0,0.0,0.0,329.0,342.170144,13.170144,1221.0,0.27,0.27,0.280238,1231.0,0.27,0.27,0.280238,
10/25/2015,2368.0,2368.0,-1409.0,1409.0,959.0,0.0,-536.0,173.0,96.0,77.0,363.0,0.0,423.0,-26.0,26.0,32.0,-6.0,,,0.0,397.0,-61.0,336.0,0.0,0.0,0.0,336.0,0.0,336.0,0.0,0.0,336.0,302.096774,-33.903226,1182.0,0.28,0.28,0.255581,1190.88,0.28,0.28,0.251531,
01/31/2016,2257.0,2257.0,-1341.0,1341.0,916.0,0.0,-562.0,188.0,106.0,82.0,374.0,0.0,354.0,-40.0,40.0,42.0,-2.0,,,0.0,314.0,-28.0,286.0,0.0,0.0,0.0,286.0,0.0,286.0,0.0,0.0,286.0,302.0,16.0,1146.0,0.25,0.25,0.263525,1154.0,0.25,0.25,0.263525,
05/01/2016,2450.0,2450.0,-1446.0,1446.0,1004.0,0.0,-579.0,193.0,102.0,91.0,386.0,0.0,425.0,-30.0,30.0,37.0,-7.0,,,0.0,395.0,-75.0,320.0,0.0,0.0,0.0,320.0,0.0,320.0,0.0,0.0,320.0,376.0,56.0,1113.0,0.29,0.29,0.337826,1119.0,0.29,0.29,0.337826,
07/31/2016,2821.0,2821.0,-1629.0,1629.0,1192.0,0.0,-596.0,210.0,107.0,103.0,386.0,0.0,596.0,-32.0,32.0,38.0,-6.0,,,0.0,564.0,-59.0,505.0,0.0,0.0,0.0,505.0,0.0,505.0,0.0,0.0,505.0,506.916667,1.916667,1083.0,0.47,0.47,0.468067,1093.0,0.46,0.46,0.461754,
10/30/2016,3297.0,3297.0,-1898.0,1898.0,1399.0,0.0,-622.0,228.0,114.0,114.0,394.0,0.0,777.0,-37.0,37.0,38.0,-1.0,0.0,,0.0,740.0,-130.0,610.0,0.0,0.0,0.0,610.0,0.0,610.0,0.0,0.0,610.0,723.342951,113.342951,1081.0,0.56,0.56,0.669142,1093.0,0.56,0.56,0.663699,
01/29/2017,3278.0,3278.0,-1833.0,1833.0,1445.0,0.0,-638.0,221.0,118.0,103.0,417.0,0.0,807.0,-36.0,36.0,38.0,-2.0,,,0.0,771.0,-68.0,703.0,0.0,0.0,0.0,703.0,0.0,703.0,0.0,0.0,703.0,732.0,29.0,1078.0,0.65,0.65,0.679035,1089.0,0.65,0.65,0.67663,
04/30/2017,3546.0,3546.0,-1946.0,1946.0,1600.0,0.0,-660.0,223.0,116.0,107.0,437.0,0.0,940.0,-32.0,32.0,44.0,-12.0,0.0,,0.0,908.0,-84.0,824.0,0.0,0.0,0.0,824.0,0.0,824.0,0.0,0.0,824.0,861.0,37.0,1078.0,0.76,0.76,0.798701,1087.0,0.76,0.76,0.794039,
07/30/2017,3744.0,3744.0,-2044.0,2044.0,1700.0,0.0,-677.0,223.0,117.0,106.0,454.0,0.0,1023.0,-45.0,45.0,59.0,-14.0,0.0,,0.0,978.0,-53.0,925.0,0.0,0.0,0.0,925.0,0.0,925.0,0.0,0.0,925.0,927.000006,2.000006,1071.0,0.86,0.86,0.865546,1083.0,0.85,0.85,0.851847,
10/29/2017,4130.0,4130.0,-2263.0,2263.0,1867.0,0.0,-701.0,228.0,106.0,122.0,473.0,0.0,1166.0,-7.0,7.0,57.0,-50.0,0.0,,0.0,1159.0,-92.0,1067.0,0.0,0.0,0.0,1067.0,0.0,1067.0,0.0,0.0,1067.0,1092.0,25.0,1064.0,1.00282,1.00282,1.026316,1075.0,0.992558,0.992558,1.015814,
01/28/2018,4205.0,4205.0,-2265.0,2265.0,1940.0,0.0,-725.0,236.0,126.0,110.0,489.0,0.0,1215.0,-32.0,32.0,59.0,-27.0,,,0.0,1183.0,-1018.0,165.0,0.0,0.0,0.0,165.0,0.0,165.0,0.0,0.0,165.0,1193.666936,1028.666936,1056.0,0.16,0.16,1.130366,1071.0,0.15,0.15,1.110473,
04/29/2018,4579.0,4579.0,-2523.0,2523.0,2056.0,0.0,-764.0,255.0,130.0,125.0,509.0,0.0,1292.0,-31.0,31.0,56.0,-25.0,,,0.0,1261.0,-161.0,1100.0,0.0,0.0,0.0,1100.0,0.0,1100.0,0.0,0.0,1100.0,1231.955882,131.955882,1029.0,1.07,1.07,1.197236,1040.0,1.06,1.06,1.186881,
07/29/2018,4162.0,4162.0,-2298.0,2298.0,1864.0,0.0,-771.0,266.0,138.0,128.0,505.0,0.0,1093.0,-16.0,16.0,59.0,-43.0,,,0.0,1077.0,-61.0,1016.0,0.0,0.0,0.0,1016.0,0.0,1016.0,0.0,0.0,1016.0,1034.999985,18.999985,994.0,1.02,1.02,1.041247,1005.0,1.01,1.01,1.028905,
10/28/2018,3759.0,3759.0,-2102.0,2102.0,1657.0,0.0,-766.0,247.0,127.0,120.0,519.0,0.0,891.0,-16.0,16.0,60.0,-44.0,0.0,,0.0,875.0,-118.0,757.0,0.0,0.0,0.0,757.0,0.0,757.0,0.0,0.0,757.0,824.0,67.0,974.0,0.78,0.78,0.845996,984.0,0.77,0.77,0.838089,
01/27/2019,3753.0,3753.0,-2088.0,2088.0,1665.0,0.0,-757.0,241.0,131.0,110.0,516.0,0.0,908.0,-20.0,20.0,60.0,-40.0,,,0.0,888.0,-117.0,771.0,0.0,0.0,0.0,771.0,0.0,771.0,0.0,0.0,771.0,810.821429,39.821429,957.0,0.81,0.81,0.847253,965.0,0.8,0.8,0.841266,
04/28/2019,3539.0,3539.0,-2009.0,2009.0,1530.0,0.0,-754.0,246.0,133.0,113.0,508.0,0.0,776.0,-17.0,17.0,60.0,-43.0,,,0.0,759.0,-93.0,666.0,0.0,0.0,0.0,666.0,0.0,666.0,0.0,0.0,666.0,690.0,24.0,942.0,0.71,0.71,0.732484,948.0,0.7,0.7,0.725316,
07/28/2019,3562.0,3562.0,-2005.0,2005.0,1557.0,0.0,-755.0,240.0,128.0,112.0,515.0,0.0,802.0,-20.0,20.0,58.0,-38.0,,,0.0,782.0,-211.0,571.0,0.0,0.0,0.0,571.0,0.0,571.0,0.0,0.0,571.0,577.0,6.0,929.0,0.61,0.61,0.621098,937.0,0.61,0.61,0.616403,
10/27/2019,3754.0,3754.0,-2120.0,2120.0,1634.0,0.0,-770.0,255.0,129.0,126.0,515.0,0.0,864.0,-24.0,24.0,59.0,-35.0,0.0,,0.0,840.0,-142.0,698.0,0.0,0.0,0.0,698.0,0.0,698.0,0.0,0.0,698.0,734.0,36.0,920.0,0.76,0.76,0.797826,931.0,0.75,0.75,0.788668,
01/26/2020,4162.0,4162.0,-2304.0,2304.0,1858.0,0.0,-816.0,264.0,135.0,129.0,552.0,0.0,1042.0,-37.0,37.0,59.0,-22.0,,,0.0,1005.0,-113.0,892.0,0.0,0.0,0.0,892.0,0.0,892.0,0.0,0.0,892.0,916.0,24.0,916.0,0.97,0.97,1.0,927.0,0.96,0.96,0.98589,
04/26/2020,3957.0,3957.0,-2208.0,2208.0,1749.0,0.0,-817.0,267.0,130.0,137.0,550.0,0.0,932.0,-54.0,54.0,61.0,-7.0,,,0.0,878.0,-123.0,755.0,0.0,0.0,0.0,755.0,0.0,755.0,0.0,0.0,755.0,771.960784,16.960784,917.0,0.82,0.82,0.841833,923.0,0.82,0.82,0.838376,
07/26/2020,4395.0,4395.0,-2440.0,2440.0,1955.0,0.0,-847.0,275.0,130.0,145.0,572.0,0.0,1108.0,-68.0,68.0,68.0,0.0,,,0.0,1040.0,-199.0,841.0,0.0,0.0,0.0,841.0,0.0,841.0,0.0,0.0,841.0,881.166667,40.166667,915.0,0.92,0.92,0.963024,922.0,0.91,0.91,0.953565,
10/31/2020,4603.5,,,,2101.727925,,,,,,,,1261.071,,,,,,,,1211.867,,1056.0,,,,,,1056.0,,,1056.0,1075.778,,,1.14,1.14,1.159,,1.14,1.14,1.159,
01/31/2021,4532.6,,,,2063.420824,,,,,,,,1200.786,,,,,,,,1139.571,,1014.091,,,,,,1014.091,,,1014.091,1021.294,,,1.105,1.105,1.092,,1.105,1.105,1.092,
