Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/30/2004,2621.116943,414.624985,345.898987,68.725998,0.0,,,1157.140991,0.0,0.0,1157.140991,6.5,80.448997,,,,,1652.214966,957.632019,1709.722046,-752.090027,0.0,11.27,,,,11.27,968.902019,,383.790985,383.790985,,,,16.67,2.065,14.605,14.605,,,348.880995,,,,348.880995,749.34198,265.337006,227.856007,37.480999,37.480999,,52.139,,,,,52.139,317.476006,1066.817986,0.0,545.025024,,,0.0,1014.788025,-5.514038,1554.299011,0.0,1554.299011,2621.116997,
04/30/2004,2673.77002,256.882996,256.882996,0.0,0.0,,,1277.180054,0.0,0.0,1277.180054,0.0,95.589996,,,,,1629.660034,1017.650024,1775.5,-757.848999,0.0,26.464001,,,,26.464001,1044.114025,,510.187012,510.187012,,,,16.879999,,,,,,326.349981,,,,326.349981,853.416992,261.621002,,,,,70.648003,,,,,70.648003,332.269005,1185.685997,0.0,550.512024,,,0.0,943.403992,-5.833008,1488.083008,0.0,1488.083008,2673.769005,
07/30/2004,2655.0,101.464996,101.464996,0.0,0.0,,,1379.540039,0.0,0.0,1379.540039,0.0,105.634003,,,,,1586.640015,1039.050049,1833.449951,-794.401001,0.0,29.316999,,,,29.316999,1068.367048,,440.484985,440.484985,,,,15.956,,,,,,324.428034,,,,324.428034,780.869019,259.009003,,,,,76.250999,,,,,76.250999,335.260002,1116.129021,0.0,559.395996,,,0.0,985.242981,-5.763001,1538.875976,0.0,1538.875976,2655.004997,
10/29/2004,2828.02002,45.832001,45.832001,0.0,0.0,,,1558.569946,0.0,0.0,1558.569946,0.0,117.828003,,,,,1722.22998,1076.630005,1905.579956,-828.950989,0.0,29.156,,,,29.156,1105.786005,,475.841003,475.841003,,,,14.704,,,,,,358.113994,,,,358.113994,848.658997,321.194,,,,,80.674004,,,,,80.674004,401.868004,1250.527001,0.0,568.788025,,,0.0,1014.969971,-6.269959,1577.488037,0.0,1577.488037,2828.015038,
01/28/2005,2841.004,275.755,232.83,42.925,0.0,0.0,,1376.537,0.0,0.0,1382.837,-6.3,78.61,,,,,1730.902,1080.838,1940.335,-859.497,0.0,29.264,,,,29.264,1110.102,,409.327,409.327,,,,12.86,0.839,12.021,12.021,,,403.505,,,,403.505,825.692,258.462,242.305,16.157,16.157,,72.385,,,,,72.385,330.847,1156.539,0.0,585.686,,,0.0,1102.457,-3.678,1684.465,0.0,1684.465,2841.004,
04/29/2005,2904.538,236.523,236.523,0.0,0.0,,,1465.981,0.0,0.0,1465.981,0.0,80.691,,,,,1783.195,1091.997,1990.986,-898.989,0.0,29.346,,,,29.346,1121.343,,459.742,459.742,,,,10.737,,,,,,377.299,,,,377.299,847.778,256.452,,,,,72.342,,,,,72.342,328.794,1176.572,0.0,605.19,,,0.0,1129.626,-6.85,1727.966,0.0,1727.966,2904.538,
07/29/2005,2840.366,145.95,145.95,0.0,0.0,,,1460.7,0.0,0.0,1460.7,0.0,92.013,,,,,1698.663,1121.697,2063.696,-941.999,0.0,20.006,,,,20.006,1141.703,,462.697,462.697,,,,9.561,,,,,,397.11,,,,397.11,869.368,255.445,,,,,67.736,,,,,67.736,323.181,1192.549,0.0,608.247,,,0.0,1046.65,-7.08,1647.817,0.0,1647.817,2840.366,
10/28/2005,2930.781,94.186,92.769,1.417,0.0,,,1574.567,0.0,0.0,1574.567,0.0,75.897,,,,,1744.65,1155.281,2139.087,-983.806,,30.85,,,,30.85,1186.131,,521.087,521.087,,,,8.864,,,,,,379.989,,,,379.989,909.94,344.436,,,,,62.118,,,,,62.118,406.554,1316.494,0.0,609.617,,,0.0,1011.019,-6.349,1614.287,0.0,1614.287,2930.781,
02/03/2006,2980.275,209.459,200.609,8.85,0.0,0.0,,1474.414,0.0,0.0,1474.414,0.0,51.339,,,,,1735.212,1192.172,2221.54,-1029.368,0.0,52.891,,,,52.891,1245.063,,508.386,508.386,,,,8.785,0.923,7.862,7.862,,,293.327,,,,293.327,810.498,269.962,255.796,14.166,14.166,,179.02,,,,,179.02,448.982,1259.48,0.0,620.223,,,0.0,1106.165,-5.593,1720.795,0.0,1720.795,2980.275,
05/05/2006,3063.467,90.701,71.876,18.825,0.0,,,1636.118,0.0,0.0,1636.118,0.0,81.936,,,,,1808.755,1212.386,,,0.0,42.326,,,,42.326,1254.712,,569.447,569.447,,,,8.8,,,,,,401.245,,,,401.245,979.492,333.471,,,,,63.69,,,,,63.69,397.161,1376.653,0.0,626.737,,,0.0,1060.427,-0.35,1686.814,0.0,1686.814,3063.467,
08/04/2006,3245.197,107.882,86.352,21.53,0.0,,,1735.031,0.0,0.0,1735.031,0.0,110.967,,,,,1953.88,1241.219,2360.668,-1119.449,,50.098,,,,50.098,1291.317,,538.046,538.046,,,,9.167,,,,,,397.439,,,,397.439,944.652,516.537,,,,,62.531,,,,,62.531,579.068,1523.72,0.0,631.462,,,0.0,1090.298,-0.283,1721.477,0.0,1721.477,3245.197,
11/03/2006,3206.303,120.314,90.914,29.4,0.0,,,1676.057,0.0,0.0,1676.057,0.0,121.62,,,,,1917.991,1246.89,2410.754,-1163.864,,41.422,,,,41.422,1288.312,,517.443,517.443,,,,8.473,,,,,,422.587,,,,422.587,948.503,495.339,,,,,59.52,,,,,59.52,554.859,1503.362,0.0,633.711,,,0.0,1069.472,-0.242,1702.941,0.0,1702.941,3206.303,
02/02/2007,3040.514,219.238,189.288,29.95,0.0,,,1432.336,0.0,0.0,1432.336,0.0,91.174,,,,,1742.748,1236.874,2430.811,-1193.937,0.0,60.892,,,,60.892,1297.766,,555.274,555.274,,,,8.08,1.413,6.667,6.667,,,269.517,,,,269.517,832.871,261.958,250.218,11.74,11.74,,199.938,,,,,199.938,461.896,1294.767,0.0,642.363,,,0.0,1103.951,-0.567,1745.747,0.0,1745.747,3040.514,
05/04/2007,3074.309,231.788,204.417,27.371,0.0,,,1444.313,0.0,0.0,1444.313,0.0,110.056,,,,,1786.157,1212.198,2445.133,-1232.935,,75.954,,,,75.954,1288.152,,484.949,484.949,,,,7.186,,,,,,258.138,,,,258.138,750.273,260.373,,,,,266.886,,,,,266.886,527.259,1277.532,0.0,683.128,,,0.0,1114.17,-0.521,1796.777,0.0,1796.777,3074.309,
11/02/2007,8931.735,115.874,90.538,25.336,0.0,,,1486.094,0.0,0.0,,0.0,185.263,,,,,1787.231,1243.998,1315.1,-71.102,,5900.506,5747.467,4364.841,1382.626,153.039,7144.504,,551.786,551.786,,,,7.023,,,,,,403.548,,,,403.548,962.357,4502.788,,,,,781.125,,,,,781.125,5283.913,6246.27,0.0,2757.125,,,0.0,-60.207,-11.453,2685.465,0.0,2685.465,8931.735,
02/01/2008,8656.431,119.82,100.209,19.611,0.0,,,1288.661,0.0,0.0,1282.561,0.0,109.263,,,,,1517.744,1274.245,1389.563,-115.318,0.0,5864.442,5715.487,4344.93,1370.557,148.955,7138.687,,551.04,551.04,,,,3.246,0.0,3.246,3.246,,,303.955,,,,303.955,858.241,4278.756,4271.734,7.022,7.022,,815.561,,,,,815.561,5094.317,5952.558,0.0,2757.803,,,0.0,-4.818,-49.112,2703.873,0.0,2703.873,8656.431,
05/02/2008,8662.999,164.475,115.904,48.571,0.0,0.0,0.0,1317.097,,,,,113.568,,15.247,33.813,64.508,1595.14,1250.57,,,0.0,5817.289,5704.02,4344.93,1359.09,113.269,7067.859,,951.91,592.071,2.924,,356.915,2.83,0.0,,,,2.83,0.0,,,490.035,0.0,954.74,4176.121,4176.121,,,,801.531,,,,,311.496,4977.652,5932.392,0.0,2760.149,277.74,2482.409,0.0,1.097,-30.639,2730.607,0.0,2730.607,8662.999,
08/01/2008,8909.79,264.227,261.63,2.597,0.0,0.0,0.0,1490.063,,,,,98.511,,17.395,12.829,68.287,1852.801,1266.722,,,0.0,5790.267,5692.878,4344.93,1347.948,97.389,7056.989,,1161.718,818.246,1.744,,341.728,2.999,0.0,,,,2.999,0.0,,,483.867,0.0,1164.717,4177.61,4177.61,,,,800.66,,,,,316.793,4978.27,6142.987,0.0,2762.318,277.712,2484.606,0.0,28.816,-24.331,2766.803,0.0,2766.803,8909.79,
10/31/2008,8940.101,150.59,150.59,0.0,0.0,0.0,0.0,1619.922,,,,,115.785,,,42.986,72.799,1886.297,1288.848,,,0.0,5764.956,5673.926,4337.152,1336.774,91.03,7053.804,,1161.533,720.126,1.824,,439.583,8.455,0.0,,,,8.455,22.669,,,542.26,0.0,1192.657,4172.467,4172.467,,,,811.513,,,,,269.253,4983.98,6176.637,0.0,2765.009,277.938,2487.071,0.0,21.51,-23.055,2763.464,0.0,2763.464,8940.101,
01/30/2009,8889.199,377.995,377.995,0.0,0.0,0.0,0.0,1414.955,,,,,77.175,,4.6,6.392,66.183,1870.125,1268.96,1561.008,-292.048,0.0,5750.114,5664.147,4338.589,1325.558,85.967,7019.074,,1061.077,678.421,7.611,0.0,375.045,14.158,0.0,,,,14.158,0.0,0.0,,556.101,0.0,1075.235,4122.956,4122.956,,,,859.313,0.0,0.0,0.0,0.0,303.212,4982.269,6057.504,0.0,2767.761,278.114,2489.647,0.0,103.364,-39.43,2831.695,0.0,2831.695,8889.199,
05/01/2009,8978.801,434.584,434.584,0.0,0.0,0.0,0.0,1454.692,,,,,72.872,,0.0,3.479,69.393,1962.148,1280.835,,,0.0,5735.818,5653.014,4338.589,1314.425,82.804,7016.653,,1061.194,700.438,28.034,,332.722,19.526,0.0,,,,19.526,11.942,,,554.098,0.0,1092.662,4117.19,4117.19,,,,852.364,,,,,298.266,4969.554,6062.216,0.0,2770.641,278.159,2492.482,0.0,186.37,-40.426,2916.585,0.0,2916.585,8978.801,
07/31/2009,9139.944,515.375,515.375,0.0,0.0,0.0,0.0,1552.586,,,,,77.818,,0.0,5.45,72.368,2145.779,1273.452,,,0.0,5720.713,5641.785,4338.589,1303.196,78.928,6994.165,,1123.996,800.308,19.304,,304.384,26.797,0.0,,,,26.797,15.032,,,550.551,0.0,1165.825,4111.023,4111.023,,,,846.558,,,,,296.007,4957.581,6123.406,0.0,2773.201,278.217,2494.984,0.0,279.96,-36.623,3016.538,0.0,3016.538,9139.944,
10/30/2009,9132.532,337.019,337.019,0.0,0.0,0.0,0.0,1680.273,,,,,100.022,,,31.268,68.754,2117.314,1305.858,,,0.0,5709.36,5631.869,4338.589,1293.28,77.491,7015.218,,1237.993,852.988,3.659,,381.346,26.762,0.0,,,,26.762,46.178,,,547.18,0.0,1310.933,4105.252,4105.252,,,,860.933,,,,,313.753,4966.185,6277.118,0.0,2776.141,278.202,2497.939,0.0,115.878,-36.605,2855.414,0.0,2855.414,9132.532,
01/29/2010,8863.519,222.076,222.076,0.0,0.0,0.0,0.0,1519.578,,,,,103.795,,,7.543,96.252,1845.449,1328.386,1792.373,-463.987,0.0,5689.684,5622.872,4338.589,1284.283,66.812,7018.07,,1177.768,830.953,4.525,0.0,342.29,3.671,0.0,,,,3.671,25.061,0.0,,546.172,0.0,1206.5,3399.715,3399.715,,,,867.006,0.0,0.0,0.0,0.0,320.834,4266.721,5473.221,0.0,3221.39,298.013,2923.377,0.0,203.075,-34.167,3390.298,0.0,3390.298,8863.519,
04/30/2010,8977.076,222.709,222.709,0.0,0.0,0.0,0.0,1604.754,,,,,111.115,,,,111.115,1938.578,1360.868,,,0.0,5677.63,5614.762,4338.589,1276.173,62.868,7038.498,,1156.211,789.274,34.686,,332.251,3.547,0.0,,,,3.547,46.282,,49.578,540.01,0.0,1206.04,3399.887,3399.887,,,,834.623,,,,,245.035,4234.51,5440.55,0.0,3227.226,298.371,2928.855,0.0,339.071,-29.771,3536.526,0.0,3536.526,8977.076,
07/30/2010,9179.474,281.421,281.421,0.0,0.0,0.0,0.0,1738.439,,,,,114.824,,,0.0,114.824,2134.684,1377.63,,,0.0,5667.16,5607.579,4338.589,1268.99,59.581,7044.79,,1278.278,941.742,14.864,,321.672,1.595,0.0,,,,1.595,39.287,,49.714,532.313,0.0,1319.16,3350.807,3350.807,,,,826.663,,,,,244.636,4177.47,5496.63,0.0,3232.245,298.399,2933.846,0.0,480.266,-29.667,3682.844,0.0,3682.844,9179.474,
10/29/2010,9349.574,237.906,237.906,0.0,0.0,0.0,0.0,1885.753,,,,,149.099,,,27.677,121.422,2272.758,1414.7,,,0.0,5662.116,5601.423,4338.589,1262.834,60.693,7076.816,,1364.356,971.538,14.068,,378.75,1.358,0.0,,,,1.358,44.601,,45.298,565.51,0.0,1410.315,3286.907,3286.907,,,,834.962,,,,,224.154,4121.869,5532.184,0.0,3235.759,298.459,2937.3,0.0,608.386,-26.755,3817.39,0.0,3817.39,9349.574,
01/28/2011,9546.222,497.446,497.446,0.0,0.0,0.0,0.0,1765.433,0.0,0.0,,0.0,104.946,0.0,,,104.946,2367.825,1524.575,2177.269,-652.694,0.0,5653.822,5595.511,4338.589,1256.922,58.311,7178.397,,1327.362,953.641,25.98,0.0,347.741,1.157,0.0,,,,1.157,36.854,0.0,34.923,598.565,0.0,1365.373,3287.07,3287.07,,,,839.3,0.0,0.0,0.0,0.0,205.812,4126.37,5491.743,0.0,3243.843,298.819,2945.024,0.0,830.932,-20.296,4054.479,0.0,4054.479,9546.222,
04/29/2011,9714.864,602.463,602.463,0.0,0.0,0.0,0.0,1767.121,,,,,137.313,,,,137.313,2506.897,1562.596,,,0.0,5645.371,5589.878,4338.589,1251.289,55.493,7207.967,,1346.349,933.71,32.217,,380.422,1.039,0.0,,,,1.039,39.842,,27.455,606.071,0.0,1387.23,3262.597,3262.597,,,,845.381,,,,,211.855,4107.978,5495.208,0.0,3247.35,298.844,2948.506,0.0,987.901,-15.595,4219.656,0.0,4219.656,9714.864,
07/29/2011,9529.103,113.05,113.05,0.0,0.0,0.0,0.0,1973.863,,,,,185.868,,,43.435,142.433,2272.781,1622.991,,,0.0,5633.331,5584.362,4338.589,1245.773,48.969,7256.322,,1479.226,1122.949,0.81,,355.467,0.963,0.0,,,,0.963,46.762,,8.936,624.034,0.0,1526.951,2779.408,2779.408,,,,849.18,,,,,216.21,3628.588,5155.539,0.0,3250.603,298.842,2951.761,0.0,1133.943,-10.982,4373.564,0.0,4373.564,9529.103,
10/28/2011,9735.882,118.58,118.58,0.0,0.0,0.0,0.0,2089.722,,,,,184.553,,,48.807,135.746,2392.855,1716.797,,,0.0,5626.23,5579.322,4338.589,1240.733,46.908,7343.027,,1540.79,1132.544,1.111,,407.135,0.763,0.0,,,,0.763,30.668,,7.273,647.329,0.0,1572.221,2721.061,2721.061,,,,888.588,,,,,233.986,3609.649,5181.87,0.0,3256.781,299.514,2957.267,0.0,1305.107,-7.876,4554.012,0.0,4554.012,9735.882,
02/03/2012,9688.52,126.126,126.126,0.0,0.0,0.0,0.0,2009.206,,,,,139.742,0.0,,,139.742,2275.074,1794.96,2680.985,-886.025,0.0,5618.486,5574.543,4338.589,1235.954,43.943,7413.446,,1494.77,1064.087,44.428,0.0,386.255,0.59,0.0,,,,0.59,14.542,0.0,0.0,656.996,0.0,1509.902,2617.891,2617.891,,,,886.145,0.0,0.0,0.0,0.0,229.149,3504.036,5013.938,0.0,3262.855,295.828,2967.027,0.0,1416.918,-5.191,4674.582,0.0,4674.582,9688.52,
05/04/2012,9770.208,132.53,132.53,0.0,0.0,0.0,0.0,2000.864,,,,,140.341,,,5.21,135.131,2273.735,1878.172,,,0.0,5618.301,5570.455,4338.589,1231.866,47.846,7496.473,,1389.864,985.924,50.355,,353.585,0.459,0.0,,,,0.459,20.93,,,649.532,0.0,1411.253,2880.92,2880.92,,,,886.603,,,,,237.071,3767.523,5178.776,0.0,3257.796,290.782,2967.014,0.0,1336.298,-2.662,4591.432,0.0,4591.432,9770.208,
08/03/2012,10103.474,134.157,134.157,0.0,0.0,0.0,0.0,2147.837,,,,,232.45,,,89.473,142.977,2514.444,1972.205,,,0.0,5616.825,5566.088,4338.589,1227.499,50.737,7589.03,,1507.676,1143.857,0.665,,363.154,0.344,0.0,,,,0.344,18.663,,5.376,651.521,0.0,1526.683,2887.251,2887.251,,,,879.13,,,,,222.233,3766.381,5293.064,0.0,3265.143,291.983,2973.16,0.0,1550.438,-5.171,4810.41,0.0,4810.41,10103.474,
11/02/2012,10273.677,142.58,142.58,0.0,0.0,0.0,0.0,2330.436,,,,,145.176,,,13.554,131.622,2618.192,2047.434,,,0.0,5608.051,5561.996,4338.589,1223.407,46.055,7655.485,,1591.606,1199.727,0.997,,390.882,0.891,0.0,,,,0.891,41.342,,6.01,655.91,0.0,1633.839,3023.367,3023.367,,,,881.609,,,,,219.689,3904.976,5538.815,0.0,3270.936,287.613,2983.323,0.0,1468.534,-4.608,4734.862,0.0,4734.862,10273.677,
02/01/2013,10367.682,140.809,140.809,0.0,0.0,,,2397.175,,,,,139.129,,,0.0,139.129,2677.113,2088.665,3226.898,-1138.233,,5601.904,5558.132,4338.589,1219.543,43.772,7690.569,,1714.432,1261.607,95.387,,357.438,0.892,0.0,,,,0.892,23.223,,4.822,647.07,0.0,1738.547,2771.336,2771.336,,,,872.469,,,,,220.577,3643.805,5382.352,0.0,3277.536,286.185,2991.351,0.0,1710.732,-2.938,4985.33,0.0,4985.33,10367.682,
05/03/2013,10493.697,155.526,155.526,0.0,0.0,0.0,0.0,2414.411,,,,,154.539,,,0.0,154.539,2724.476,2177.264,,,0.0,5591.957,5554.588,4338.589,1215.999,37.369,7769.221,,1567.973,1138.395,70.54,,359.038,0.909,0.0,,,,0.909,31.52,,6.084,646.462,0.0,1600.402,2835.303,2835.303,,,,879.093,,,,,226.547,3714.396,5314.798,0.0,3279.445,286.464,2992.981,0.0,1911.16,-11.706,5178.899,0.0,5178.899,10493.697,
08/02/2013,10699.63,169.22,169.22,0.0,0.0,0.0,0.0,2533.766,,,,,161.757,,,7.894,153.863,2864.743,2244.651,,,,5590.236,5551.41,4338.589,1212.821,38.826,7834.887,,1685.69,1254.856,17.98,,412.854,25.927,0.0,,,,25.927,28.573,,4.411,647.78,0.0,1740.19,2845.138,2845.138,,,,882.826,,,,,230.635,3727.964,5468.154,0.0,3281.905,283.12,2998.785,0.0,1960.068,-10.497,5231.476,0.0,5231.476,10699.63,
11/01/2013,10775.974,165.717,165.717,0.0,0.0,0.0,0.0,2591.552,,,,,147.033,,,9.786,137.247,2904.302,2287.41,,,0.0,5584.262,5548.666,4338.589,1210.077,35.596,7871.672,,1666.914,1251.394,0.639,,414.881,50.945,0.0,,,,50.945,35.19,,,643.206,0.0,1753.049,2873.967,2873.967,,,,874.004,,,,,230.798,3747.971,5501.02,0.0,3284.797,280.215,3004.582,0.0,2000.488,-10.331,5274.954,0.0,5274.954,10775.974,
01/31/2014,10867.524,505.566,505.566,0.0,0.0,0.0,0.0,2552.993,,,,,147.048,,,0.0,147.048,3205.607,2080.305,3452.916,-1372.611,,5581.612,5546.234,4338.589,1207.645,35.378,7661.917,,1714.21,1286.484,59.148,,368.578,75.966,0.0,,,,75.966,21.795,,4.109,614.026,0.0,1811.971,2742.788,2742.788,,,,910.572,,,,,292.437,3653.36,5465.331,0.0,3286.65,277.424,3009.226,0.0,2125.453,-9.91,5402.193,0.0,5402.193,10867.524,
05/02/2014,10601.884,166.33,166.33,0.0,0.0,0.0,0.0,2605.356,,,,,171.66,,,0.0,171.66,2943.346,2079.832,,,0.0,5578.706,5544.187,4338.589,1205.598,34.519,7658.538,,1738.784,1222.68,121.277,,394.827,100.989,0.0,,,,100.989,23.545,,,600.239,0.0,1863.318,3006.404,3006.404,,,,899.935,,,,,299.696,3906.339,5769.657,0.0,3281.641,265.379,3016.262,0.0,1560.098,-9.512,4832.227,0.0,4832.227,10601.884,
08/01/2014,10825.794,172.474,172.474,0.0,0.0,0.0,0.0,2788.872,,,,,179.285,,,4.237,175.048,3140.631,2106.963,,,,5578.2,5542.493,4338.589,1203.904,35.707,7685.163,,1846.971,1395.78,23.922,,427.269,101.013,0.0,,,,101.013,21.434,,2.947,582.883,0.0,1969.418,2881.217,2881.217,,,,879.166,,,,,293.336,3760.383,5729.801,0.0,3293.443,265.458,3027.985,0.0,1811.358,-8.808,5095.993,0.0,5095.993,10825.794,
10/31/2014,10877.372,216.155,216.155,0.0,0.0,0.0,0.0,2788.996,,,,,173.981,,,0.0,173.981,3179.132,2120.572,,,0.0,5577.668,5541.24,4338.589,1202.651,36.428,7698.24,,1870.947,1394.873,33.215,,442.859,101.041,0.0,,,,101.041,38.858,,0.0,569.055,0.0,2010.846,2666.022,2666.022,,,,856.867,,,,,287.812,3522.889,5533.735,0.0,3304.116,265.495,3038.621,0.0,2047.674,-8.153,5343.637,0.0,5343.637,10877.372,
01/30/2015,11208.642,579.823,579.823,0.0,0.0,0.0,0.0,2782.521,,,,,170.265,0.0,,0.0,170.265,3532.609,2116.075,3753.557,-1637.482,0.0,5559.958,5540.459,4338.589,1201.87,19.499,7676.033,,1860.141,1388.154,59.4,,412.587,101.158,0.0,,,,101.158,1.173,0.0,0.0,626.858,0.0,1962.472,2623.965,2623.965,,,,912.167,0.0,0.0,0.0,0.0,285.309,3536.132,5498.604,0.0,3314.32,265.514,3048.806,0.0,2403.045,-7.327,5710.038,0.0,5710.038,11208.642,
05/01/2015,10956.55,225.116,225.116,0.0,0.0,0.0,0.0,2839.198,,,,,180.586,,,,180.586,3244.9,2135.436,,,0.0,5576.214,5540.017,4338.589,1201.428,36.197,7711.65,,1937.559,1435.367,108.948,,393.244,101.309,0.0,,,,101.309,34.071,,,598.248,0.0,2072.939,2614.005,2614.005,,,,883.748,,,,,285.5,3497.753,5570.692,0.0,3330.629,260.111,3070.518,0.0,2061.798,-6.569,5385.858,0.0,5385.858,10956.55,
07/31/2015,11195.195,180.525,180.525,0.0,0.0,0.0,0.0,3029.731,,,,,214.591,,,14.646,199.945,3424.847,2195.857,,,,5574.491,5539.83,4338.589,1201.241,34.661,7770.348,,2021.122,1536.61,41.348,,443.164,101.335,0.0,,,,101.335,32.306,,,578.084,0.0,2154.763,2761.794,2761.794,,,,859.704,,,,,281.62,3621.498,5776.261,0.0,3343.605,257.968,3085.637,0.0,2081.543,-6.214,5418.934,0.0,5418.934,11195.195,
10/30/2015,11288.293,182.514,182.514,0.0,0.0,0.0,0.0,3101.908,,,,,204.353,,,11.877,192.476,3488.775,2237.068,,,0.0,5562.45,5539.699,4338.589,1201.11,22.751,7799.518,,1974.097,1470.107,30.462,,473.528,1.358,0.0,,,,1.358,16.128,,,568.238,0.0,1991.583,3105.332,3100.245,5.087,5.087,,847.785,,,,,279.547,3953.117,5944.7,0.0,3350.487,254.697,3095.79,0.0,1999.119,-6.013,5343.593,0.0,5343.593,11288.293,
01/29/2016,11257.885,157.947,157.947,0.0,0.0,0.0,0.0,3074.153,,,,,200.31,0.0,,6.843,193.467,3432.41,2264.062,4170.486,-1906.424,0.0,5561.413,5539.583,4338.589,1200.994,21.83,7825.475,,1994.217,1494.225,32.87,,467.122,1.379,0.0,,,,1.379,0.0,0.0,0.0,639.955,0.0,1995.596,2969.175,2964.369,4.806,4.806,,915.238,0.0,0.0,0.0,0.0,275.283,3884.413,5880.009,0.0,3358.138,250.855,3107.283,0.0,2025.545,-5.807,5377.876,0.0,5377.876,11257.885,
04/29/2016,11316.384,187.687,187.687,0.0,0.0,0.0,0.0,3072.063,,,,,217.596,,,6.827,210.769,3477.346,2278.081,,,0.0,5560.957,5539.493,4338.589,1200.904,21.464,7839.038,,2010.068,1447.223,122.148,,440.697,1.526,0.0,,,,1.526,0.0,,,647.626,0.0,2011.594,2989.663,2989.663,,,,926.744,,,,,279.118,3916.407,5928.001,0.0,3373.206,249.096,3124.11,0.0,2020.784,-5.607,5388.383,0.0,5388.383,11316.384,
07/29/2016,11617.37,185.033,185.033,0.0,0.0,0.0,0.0,3270.685,,,,,252.333,,,22.985,229.348,3708.051,2349.119,,,0.0,5560.2,5539.405,4338.589,1200.816,20.795,7909.319,,2217.858,1720.772,22.66,,474.426,501.548,0.0,,,,501.548,0.0,,,647.372,0.0,2719.406,2556.464,2556.464,,,,928.139,,,,,280.767,3484.603,6204.009,0.0,3383.666,246.983,3136.683,0.0,2035.101,-5.406,5413.361,0.0,5413.361,11617.37,
10/28/2016,11917.076,200.236,200.236,0.0,0.0,0.0,0.0,3488.247,,,,,280.029,,,54.586,225.443,3968.512,2388.463,,,0.0,5560.101,5539.323,4338.589,1200.734,20.778,7948.564,,2458.259,1948.111,5.721,,504.427,501.48,0.0,,,,501.48,0.0,,,637.135,0.0,2959.739,2673.21,2673.21,,,,922.275,,,,,285.14,3595.485,6555.224,0.0,3389.089,244.457,3144.632,0.0,1977.969,-5.206,5361.852,0.0,5361.852,11917.076,
02/03/2017,11672.298,187.915,187.915,0.0,0.0,0.0,0.0,3258.785,,,,,231.071,0.0,,11.05,220.021,3677.771,2434.456,4595.002,-2160.546,0.0,5560.071,5539.248,4338.589,1200.659,20.823,7994.527,,2121.855,1557.596,63.393,,500.866,500.95,0.0,,,,500.95,0.0,0.0,0.0,652.841,0.0,2622.805,2710.576,2706.933,3.643,3.643,,932.623,0.0,0.0,0.0,0.0,279.782,3643.199,6266.004,0.0,3395.417,240.811,3154.606,0.0,2015.867,-4.99,5406.294,0.0,5406.294,11672.298,
05/05/2017,11796.355,205.977,205.977,0.0,0.0,0.0,0.0,3300.082,,,,,242.89,,,10.492,232.398,3748.949,2487.292,,,0.0,5560.114,5539.186,4338.589,1200.597,20.928,8047.406,,2290.853,1622.776,208.972,,459.105,401.188,0.0,,,,401.188,0.0,,,662.485,0.0,2692.041,2632.09,2628.751,3.339,3.339,,943.343,,,,,280.858,3575.433,6267.474,0.0,3397.269,239.947,3157.322,0.0,2136.401,-4.789,5528.881,0.0,5528.881,11796.355,
08/04/2017,12120.824,214.173,214.173,0.0,0.0,0.0,0.0,3463.004,,,,,302.814,,,44.255,258.559,3979.991,2574.816,,,0.0,5566.017,5539.126,4338.589,1200.537,26.891,8140.833,,2405.353,1880.668,3.658,,521.027,401.402,0.0,,,,401.402,0.0,,,659.844,0.0,2806.755,2683.105,2677.19,5.915,5.915,,943.869,,,,,284.025,3626.974,6433.729,0.0,3405.619,239.101,3166.518,0.0,2286.06,-4.584,5687.095,0.0,5687.095,12120.824,
