Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2013,727.836,727.836,-416.476,416.476,311.36,0.0,-173.754,114.653,59.101,0.0,137.606,-10.083,,11.152,,,-1.069,127.523,-36.826,90.697,0.0,0.0,0.0,90.697,,90.697,0.0,0.0,90.697,97.846,7.149,81.291,1.11,1.11,1.203651,82.024,1.1,1.1,1.187157,
06/30/2013,757.635,757.635,-423.649,423.649,333.986,0.0,-191.59,124.813,64.672,2.105,142.396,-1.651,,12.86,,,-11.209,140.745,-38.423,102.322,0.0,0.0,0.0,102.322,,102.322,0.0,0.0,102.322,93.898,-8.424,81.309,1.25,1.25,1.154829,82.041,1.24,1.24,1.13732,
09/30/2013,742.256,742.256,-416.852,416.852,325.404,0.0,-183.875,118.221,65.654,0.0,141.529,-7.545,,11.625,,,-4.08,133.984,-34.938,99.046,0.0,0.0,0.0,99.046,,99.046,0.0,0.0,99.046,100.759,1.713,81.437,1.21,1.21,1.237263,82.043,1.2,1.2,1.220879,
12/31/2013,725.169,725.169,-411.714,411.714,313.455,0.0,-218.645,148.19,70.409,0.046,94.81,-11.852,,11.129,,,0.723,82.958,-21.479,61.479,0.0,0.0,0.0,61.479,,61.479,0.0,0.0,61.479,75.45,13.971,81.242,0.75,0.75,0.928707,81.843,0.75,0.75,0.920705,
03/31/2014,770.224,770.224,-428.812,428.812,341.412,0.0,-185.359,123.733,61.504,0.122,156.053,-13.12,,11.677,,,1.443,142.933,-36.226,106.707,0.0,0.0,0.0,106.707,,106.707,0.0,0.0,106.707,108.527,1.82,81.053,1.31,1.31,1.338963,81.732,1.3,1.3,1.322268,
06/30/2014,788.414,788.414,-435.767,435.767,352.647,0.0,-199.532,132.919,66.431,0.182,153.115,-6.762,,11.403,,,-4.641,146.353,-36.068,110.285,0.0,0.0,0.0,110.285,,110.285,0.0,0.0,110.285,112.453,2.168,80.949,1.35,1.35,1.389183,81.43,1.35,1.35,1.376624,
09/30/2014,773.813,773.813,-433.702,433.702,340.111,0.0,-187.521,123.212,63.701,0.608,152.59,-10.405,,10.968,,,-0.563,142.185,-34.77,107.415,0.0,0.0,0.0,107.415,,107.415,0.0,0.0,107.415,108.022,0.607,80.942,1.32,1.32,1.334561,81.508,1.31,1.31,1.317447,
12/31/2014,756.082,756.082,-428.102,428.102,327.98,0.0,-197.418,135.027,62.005,0.386,130.562,-12.973,,12.019,,,0.954,117.589,-27.454,90.135,0.0,0.0,0.0,90.135,,90.135,0.0,0.0,90.135,87.309,-2.826,80.81,1.11,1.11,1.080423,81.312,1.1,1.1,1.065245,
03/31/2015,774.907,774.907,-428.63,428.63,346.277,0.0,-184.484,120.835,63.462,0.187,161.793,-5.385,,11.095,,,-5.71,156.408,-28.15,128.258,0.0,0.0,0.0,128.258,,128.258,0.0,0.0,128.258,118.437,-9.821,80.654,1.58,1.58,1.468458,81.195,1.57,1.57,1.449044,
06/30/2015,767.541,767.541,-422.501,422.501,345.04,0.0,-196.219,134.063,62.514,-0.358,148.821,-11.843,,11.407,,,0.436,136.978,-31.604,105.374,0.0,0.0,0.0,105.374,,105.374,0.0,0.0,105.374,111.043,5.669,80.79,1.3,1.3,1.374465,81.192,1.29,1.29,1.359822,
09/30/2015,765.092,765.092,-417.966,417.966,347.126,0.0,-190.413,122.249,62.75,5.414,156.713,-13.814,,11.855,,,1.959,142.899,-36.452,106.447,0.0,0.0,0.0,106.447,,106.447,0.0,0.0,106.447,112.657,6.21,80.33,1.32,1.32,1.402427,80.737,1.31,1.31,1.386916,
12/31/2015,715.649,715.649,-402.493,402.493,313.156,0.0,-192.137,122.25,57.376,12.511,121.019,-18.203,,11.705,,,6.498,102.816,-23.648,79.168,0.0,0.0,0.0,79.168,,79.168,0.0,0.0,79.168,84.484,5.316,79.978,0.99,0.99,1.05634,80.4,0.98,0.98,1.046119,
03/31/2016,783.312,783.312,-423.103,423.103,360.209,0.0,-190.276,123.543,63.385,3.348,169.933,-15.037,,12.478,,,2.559,154.896,-36.293,118.603,0.0,0.0,0.0,118.603,,118.603,0.0,0.0,118.603,116.371,-2.232,79.666,1.48,1.48,1.460736,80.055,1.47,1.47,1.442119,
06/30/2016,793.478,793.478,-427.837,427.837,365.641,0.0,-200.969,132.784,63.252,4.933,164.672,-12.622,,15.06,,,-2.438,152.05,-35.317,116.733,0.0,0.0,0.0,116.733,,116.733,0.0,0.0,116.733,117.659,0.926,79.764,1.46,1.46,1.475089,80.04,1.46,1.46,1.471569,
09/30/2016,777.001,777.001,-430.733,430.733,346.268,0.0,-221.842,152.046,64.415,5.381,124.426,-11.036,,13.111,,,-2.075,113.39,-23.613,89.777,0.0,0.0,0.0,89.777,,89.777,0.0,0.0,89.777,107.235,17.458,79.58,1.13,1.13,1.347512,79.935,1.12,1.12,1.338402,
12/31/2016,762.559,762.559,-435.607,435.607,326.952,0.0,-218.627,157.851,63.21,-2.434,108.325,-4.944,,12.339,,,-7.395,103.381,-23.463,79.918,0.0,0.0,0.0,79.918,,79.918,0.0,0.0,79.918,96.71,16.792,79.399,1.0,1.0,1.218025,79.713,1.0,1.0,1.210656,
03/31/2017,828.293,828.293,-465.21,465.21,363.083,0.0,-233.018,143.704,72.126,17.188,130.065,8.422,,12.807,,,-21.229,138.487,-22.723,115.764,0.0,0.0,0.0,115.764,,115.764,0.0,0.0,115.764,124.29136,8.52736,79.098,1.46,1.46,1.571359,79.409,1.45,1.45,1.557385,
06/30/2017,842.861,842.861,-469.877,469.877,372.984,0.0,-221.297,139.319,72.761,9.217,151.687,-9.647,,17.556,,,-7.909,142.04,-32.245,109.795,0.0,0.0,0.0,109.795,,109.795,0.0,0.0,109.795,119.139,9.344,79.072,1.39,1.39,1.506715,79.305,1.38,1.38,1.497824,
09/30/2017,872.94,872.94,-492.542,492.542,380.398,0.0,-231.398,145.652,73.762,11.984,149.0,-7.674,,19.221,,,-11.547,141.326,-31.065,110.261,0.0,0.0,0.0,110.261,,110.261,0.0,0.0,110.261,116.697,6.436,79.063,1.39,1.39,1.476,79.362,1.39,1.39,1.471097,
12/31/2017,854.625,854.625,-498.627,498.627,355.998,0.0,-234.119,141.469,76.82,15.83,121.879,-6.687,,15.779,,,-9.092,115.192,-155.347,-40.155,0.0,0.0,0.0,-40.155,0.0,-40.155,0.0,0.0,-40.155,111.312,151.467,79.056,-0.51,-0.51,1.408015,79.056,-0.51,-0.51,1.405946,
03/31/2018,930.928,930.928,-525.119,525.119,405.809,0.0,-230.953,142.644,78.476,9.833,174.856,-16.019,,16.595,,,-0.576,158.837,-29.421,129.416,0.0,0.0,0.0,129.416,0.0,129.416,0.0,0.0,129.416,134.717,5.301,79.018,1.63,1.63,1.70489,79.393,1.63,1.63,1.696769,
06/30/2018,920.016,920.016,-521.299,521.299,398.717,0.0,-244.208,157.407,74.767,12.034,154.509,-32.591,,53.246,,,-20.655,121.918,-22.769,99.149,0.0,0.0,0.0,99.149,0.0,99.149,0.0,0.0,99.149,131.994,32.845,79.065,1.25,1.25,1.669437,79.303,1.25,1.25,1.664171,
09/30/2018,907.548,907.548,-506.882,506.882,400.666,0.0,-241.398,157.796,75.302,8.3,159.268,-58.566,,23.914,,,34.652,100.702,-4.986,95.716,0.0,0.0,0.0,95.716,,95.716,0.0,0.0,95.716,156.5979,60.8819,81.263,1.18,1.18,1.92705,81.647,1.17,1.17,1.915672,
12/31/2018,1219.047,1219.047,-741.532,741.532,477.515,0.0,-382.265,249.614,83.038,49.613,95.25,-28.95,,38.804,,0.0,-9.854,66.3,-50.8,15.5,0.0,0.0,0.0,15.5,-2.479,13.021,0.0,-0.238,12.783,99.844,87.061,110.871,0.115296,0.115296,0.900542,112.155,0.09,0.09,0.866256,
03/31/2019,1297.402,1297.402,-766.143,766.143,531.259,0.0,-367.389,213.182,90.596,63.611,163.87,-29.294,,36.572,,,-7.278,134.576,-23.362,111.214,0.0,0.0,0.0,111.214,-2.385,108.829,0.0,0.0,108.829,140.638,31.809,111.864,0.97,0.97,1.257223,113.389,0.96,0.96,1.24053,
06/30/2019,1291.568,1291.568,-745.329,745.329,546.239,0.0,-346.302,210.1,84.816,51.386,199.937,-30.456,,32.593,,,-2.137,169.481,-30.612,138.869,0.0,0.0,0.0,138.869,-2.492,136.377,0.0,0.0,136.377,146.978,10.601,111.996,1.21,1.21,1.31235,112.872,1.2,1.2,1.293921,
09/30/2019,1267.345,1267.345,-734.257,734.257,533.088,0.0,-348.424,210.829,85.077,52.518,184.664,-27.798,,33.497,,,-5.699,156.866,-27.059,129.807,0.0,0.0,0.0,129.807,-2.683,127.124,0.0,0.0,127.124,136.355,9.231,111.998,1.15,1.15,1.217477,113.493,1.13,1.13,1.211335,
12/31/2019,1283.769,1283.769,-781.607,781.607,502.162,0.0,-385.354,242.004,85.637,57.713,116.808,-20.281,,35.559,,0.0,-15.278,96.527,-16.15,80.377,0.0,0.0,0.0,80.377,3.166,83.543,0.0,-0.161,83.382,130.013,46.631,112.003,0.75,0.75,1.160799,113.472,0.74,0.74,1.150947,
03/31/2020,1347.317,1347.317,-781.45,781.45,565.867,0.0,-369.645,229.714,85.909,54.022,196.222,-42.714,,32.14,,,10.574,153.508,-26.297,127.211,0.0,0.0,0.0,127.211,-2.604,124.607,0.0,0.0,124.607,147.427,22.82,112.082,1.111749,1.111749,1.315349,113.594,1.096951,1.096951,1.297842,
06/30/2020,1198.773,1198.773,-716.931,716.931,481.842,0.0,-362.472,230.407,80.948,51.117,119.37,-16.305,,32.062,,,-15.757,103.065,-15.699,87.366,0.0,0.0,0.0,87.366,-1.162,86.204,0.0,0.0,86.204,117.456,31.252,112.177,0.75,0.75,1.04706,113.675,0.74,0.74,1.014924,
09/30/2020,1281.182,,,,523.35003518,,,,,,189.5,,,,,,,163.4,,123.5,,,,,,123.5,,,123.5,132.0,,,1.083,1.083,1.439,,1.083,1.083,1.439,
12/31/2020,1287.273,,,,510.21065355,,,,,,174.25,,,,,,,151.6,,116.25,,,,,,116.25,,,116.25,121.333,,,0.99,0.99,1.343,,0.99,0.99,1.343,
