Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2012,699,697.0,2.0,-598.0,598.0,101.0,0.0,-205.0,158.0,42.0,5.0,-104.0,-202.0,,36.0,,,,166.0,-306.0,9.0,-297.0,2.0,2.0,0.0,-299.0,,-299,0.0,0.0,-299,-283.35,13.65,271.9,-1.1,-1.09,-1.042111,271.9,-1.1,-1.09,-1.042111,
09/30/2012,660,657.0,3.0,-585.0,585.0,75.0,0.0,-290.0,148.0,35.0,107.0,-215.0,-86.0,,36.0,,,,50.0,-301.0,-21.0,-322.0,-10.0,-10.0,0.0,-312.0,0.0,-312,0.0,0.0,-312,-213.45,108.55,271.9,-1.15,-1.19,-0.785031,271.9,-1.15,-1.19,-0.790772,
12/31/2012,739,734.0,5.0,-636.0,636.0,103.0,0.0,-143.0,164.0,39.0,-60.0,-40.0,-557.0,,36.0,,,,521.0,-597.0,177.0,-420.0,-18.0,-18.0,0.0,-402.0,,-402,0.0,0.0,-402,-56.65,363.35,272.4,-1.475771,-1.54185,-0.207966,272.4,-1.475771,-1.54185,-0.207966,
03/31/2013,594,594.0,,-445.0,445.0,149.0,0.0,340.0,118.0,25.0,-483.0,489.0,-158.0,,24.0,,,,134.0,331.0,-7.0,324.0,41.0,41.0,0.0,283.0,0.0,283,0.0,0.0,283,122.15,-201.85,272.5,1.04,1.19,0.448257,272.5,1.04,1.19,0.448257,
06/30/2013,583,583.0,,-450.0,450.0,133.0,1.0,-169.0,115.0,25.0,29.0,-35.0,-122.0,,47.0,,,,75.0,-157.0,-51.0,-208.0,16.0,16.0,0.0,-224.0,0.0,-224,0.0,0.0,-224,-139.1,68.9,272.8,-0.82,-0.76,-0.509897,272.8,-0.82,-0.76,-0.509897,
09/30/2013,563,563.0,,-456.0,456.0,107.0,0.0,-124.0,93.0,24.0,7.0,-17.0,2169.0,,39.0,,,,-2208.0,2152.0,-98.0,2054.0,68.0,68.0,0.0,1986.0,3.0,1989,0.0,0.0,1989,625.05,-1431.95,314.5,6.93,6.98,1.98744,314.5,6.93,6.98,1.98744,
12/31/2013,618,618.0,,-520.0,520.0,98.0,0.0,-125.0,85.0,25.0,15.0,-27.0,-17.0,,16.0,,,,1.0,-44.0,-7.0,-51.0,6.0,6.0,0.0,-57.0,-6.0,-63,0.0,0.0,-63,-1318.65,-1261.65,314.4,-0.200382,-0.181298,-4.194179,314.4,-0.200382,-0.181298,-4.194179,
03/31/2014,488,488.0,,-399.0,399.0,89.0,0.0,-127.0,87.0,27.0,13.0,-38.0,-22.0,,16.0,,1.0,,5.0,-60.0,7.0,-53.0,-19.0,-19.0,0.0,-34.0,-2.0,-36,0.0,0.0,-36,-42.65,12.35,41.7,-0.86,-1.32,-1.022782,41.7,-0.86,-1.32,-1.023837,
06/30/2014,528,528.0,,-426.0,426.0,102.0,0.0,-131.0,85.0,26.0,20.0,-29.0,-23.0,,16.0,,1.0,,6.0,-52.0,-8.0,-60.0,2.0,2.0,0.0,-62.0,0.0,-62,0.0,0.0,-62,-45.05,14.95,41.7,-1.49,-1.44,-1.080336,41.7,-1.49,-1.44,-1.081487,
09/30/2014,568,568.0,,-412.0,412.0,156.0,0.0,-98.0,67.0,20.0,11.0,58.0,-17.0,,15.0,,1.0,,1.0,41.0,-10.0,31.0,12.0,12.0,0.0,19.0,-2.0,17,0.0,0.0,17,35.5,6.5,41.8,0.41,0.7,0.849282,43.3,0.39,0.67,0.820115,
12/31/2014,532,532.0,,-423.0,423.0,109.0,0.0,-116.0,71.0,21.0,24.0,-7.0,-34.0,,15.0,,0.0,,19.0,-41.0,-1.0,-42.0,-1.0,-1.0,0.0,-41.0,-1.0,-42,0.0,0.0,-42,-30.65,12.35,41.7,-1.007194,-1.031175,-0.735012,41.7,-1.007194,-1.031175,-0.735012,
03/31/2015,411,411.0,,-328.0,328.0,83.0,0.0,-85.0,52.0,13.0,20.0,-2.0,-30.0,,15.0,,10.0,,5.0,-32.0,-5.0,-37.0,17.0,17.0,0.0,-54.0,-4.0,-58,0.0,0.0,-58,-20.2,20.8,41.9,-1.38,-0.97,-0.4821,41.9,-1.38,-0.97,-0.4821,
06/30/2015,434,434.0,,-350.0,350.0,84.0,0.0,-74.0,58.0,12.0,4.0,10.0,-17.0,,15.0,,2.0,,0.0,-7.0,-8.0,-15.0,8.0,8.0,0.0,-23.0,-1.0,-24,0.0,0.0,-24,-13.4,2.6,41.9,-0.57,-0.38,-0.319809,41.9,-0.57,-0.38,-0.319809,
09/30/2015,425,425.0,,-331.0,331.0,94.0,0.0,-67.0,52.0,11.0,4.0,27.0,-19.0,,16.0,,3.0,,0.0,8.0,-14.0,-6.0,15.0,15.0,0.0,-21.0,-1.0,-22,0.0,0.0,-22,-3.1,3.9,41.9,-0.53,-0.17,-0.073986,41.9,-0.53,-0.17,-0.076921,
12/31/2015,533,533.0,,-413.0,413.0,120.0,0.0,-101.0,64.0,25.0,12.0,19.0,-23.0,,17.0,,3.0,,3.0,-4.0,-5.0,-9.0,-32.0,-32.0,0.0,23.0,1.0,24,0.0,0.0,24,33.15,41.15,41.9,0.572792,-0.190931,0.791169,41.9,0.572792,-0.190931,0.791169,
03/31/2016,377,377.0,,-289.0,289.0,88.0,0.0,-78.0,45.0,15.0,18.0,10.0,-17.0,,16.0,,1.0,,0.0,-7.0,-7.0,-14.0,1.0,1.0,0.0,-15.0,-3.0,-18,0.0,0.0,-18,-12.45,4.55,42.1,-0.427553,-0.4038,-0.295724,42.1,-0.427553,-0.4038,-0.295724,
06/30/2016,423,423.0,,-316.0,316.0,107.0,0.0,-75.0,58.0,16.0,1.0,32.0,-17.0,,16.0,,1.0,,0.0,15.0,-6.0,9.0,1.0,1.0,0.0,8.0,-1.0,7,0.0,0.0,7,8.0,0.0,42.2,0.165877,0.189573,0.189573,42.6,0.164319,0.187793,0.187793,
09/30/2016,411,411.0,,-318.0,318.0,93.0,0.0,-61.0,50.0,15.0,-4.0,32.0,-17.0,,16.0,,1.0,0.0,0.0,15.0,-3.0,12.0,0.0,0.0,0.0,12.0,4.0,16,0.0,0.0,16,17.3,1.3,42.3,0.38,0.38,0.408983,42.8,0.38,0.38,0.408983,
12/31/2016,489,489.0,,-366.0,366.0,123.0,0.0,-102.0,60.0,24.0,18.0,21.0,-11.0,,12.0,,2.0,,-3.0,10.0,-16.0,-6.0,-17.0,-17.0,0.0,11.0,-1.0,10,0.0,0.0,10,22.9,29.9,42.2,0.236967,-0.165877,0.542654,42.5,0.235294,-0.165877,0.537652,
03/31/2017,357,357.0,,-295.0,295.0,62.0,0.0,-102.0,65.0,20.0,17.0,-40.0,50.0,,8.0,,1.0,,-59.0,10.0,-3.0,7.0,0.0,0.0,0.0,7.0,0.0,7,-3.0,-2.0,2,-3.2,-5.2,42.4,0.05,0.05,-0.075472,42.7,0.05,0.05,-0.075472,
06/30/2017,381,381.0,,-311.0,311.0,70.0,0.0,-97.0,66.0,18.0,13.0,-27.0,38.0,,8.0,,3.0,,-49.0,11.0,-4.0,7.0,3.0,3.0,0.0,4.0,0.0,4,-3.0,-2.0,-1,4.6,2.6,42.5,-0.02,0.05,0.108235,42.7,-0.02,0.05,0.108235,
09/30/2017,379,379.0,,-292.0,292.0,87.0,0.0,-141.0,49.0,12.0,80.0,-54.0,-4.0,,8.0,,2.0,-1.0,-6.0,-58.0,13.0,-46.0,0.0,0.0,0.0,-46.0,0.0,-46,0.0,0.0,-46,12.6,58.6,42.5,-1.08377,-1.08377,0.296471,42.5,-1.08377,-1.08377,0.295054,
12/31/2017,269,269.0,,-319.0,319.0,-50.0,0.0,-111.0,84.0,22.0,5.0,-161.0,172.0,0.0,0.0,0.0,2.0,0.0,-174.0,11.0,114.0,125.0,-4.0,-4.0,0.0,129.0,0.0,129,-11.0,-8.0,110,106.0,0.0,42.5,2.588235,2.494118,2.494118,43.3,2.540416,2.448037,2.448037,
03/31/2018,318,318.0,,-280.0,280.0,38.0,0.0,-73.0,58.0,13.0,2.0,-35.0,14.0,2.0,2.0,0.0,2.0,,-18.0,-21.0,-4.0,-25.0,0.0,0.0,0.0,-25.0,0.0,-25,-3.0,-2.0,-30,-13.41,16.59,42.6,-0.7,-0.7,-0.314789,42.6,-0.7,-0.7,-0.314789,
06/30/2018,332,332.0,,-287.0,287.0,45.0,0.0,-71.0,59.0,12.0,0.0,-26.0,29.0,2.0,2.0,0.0,7.0,,-38.0,3.0,0.0,3.0,-1.0,-1.0,0.0,4.0,0.0,4,-3.0,-2.0,-1,3.53,5.53,42.7,-0.02,-0.04,0.08267,42.7,-0.02,-0.04,0.08267,
09/30/2018,329,329.0,,-279.0,279.0,50.0,0.0,-64.0,53.0,12.0,-1.0,-14.0,37.0,2.0,2.0,0.0,2.0,0.0,-41.0,23.0,-3.0,20.0,1.0,1.0,0.0,19.0,0.0,19,-2.0,-3.0,14,21.32,6.32,42.7,0.33,0.35,0.499297,43.0,0.33,0.35,0.496977,
12/31/2018,341,341.0,,-294.0,294.0,47.0,0.0,-90.0,54.0,11.0,25.0,-43.0,25.0,3.0,3.0,0.0,5.0,0.0,-33.0,-18.0,11.0,-7.0,7.0,7.0,0.0,-14.0,0.0,-14,-3.0,-2.0,-19,-23.06,-11.06,42.7,-0.444965,-0.28103,-0.540047,42.7,-0.444965,-0.28103,-0.540047,
03/31/2019,291,291.0,,-251.0,251.0,40.0,0.0,-72.0,59.0,11.0,2.0,-32.0,23.0,3.0,3.0,0.0,0.0,,-26.0,-9.0,-3.0,-12.0,6.0,6.0,0.0,-18.0,0.0,-18,-3.0,-2.0,-23,-10.68,6.32,42.9,-0.54,-0.4,-0.248951,42.9,-0.54,-0.4,-0.252681,
06/30/2019,307,307.0,,-265.0,265.0,42.0,0.0,-67.0,54.0,11.0,2.0,-25.0,21.0,5.0,5.0,0.0,1.0,,-27.0,-4.0,-2.0,-6.0,-207.0,-207.0,0.0,201.0,0.0,201,-3.0,-2.0,196,-7.84,3.16,43.0,4.56,-0.25,-0.182326,43.0,4.56,-0.25,-0.182326,
09/30/2019,315,315.0,,-262.0,262.0,53.0,0.0,-72.0,48.0,11.0,13.0,-19.0,16.0,4.0,4.0,0.0,3.0,,-23.0,-3.0,-7.0,-10.0,-5.0,-5.0,0.0,-5.0,0.0,-5,-2.0,-3.0,-10,-7.89,7.11,43.0,-0.23,-0.35,-0.183488,43.0,-0.23,-0.35,-0.184651,
12/31/2019,329,329.0,,-282.0,282.0,47.0,0.0,-73.0,50.0,9.0,14.0,-26.0,-18.0,4.0,4.0,0.0,-1.0,,15.0,-44.0,-19.0,-63.0,-1.0,-1.0,0.0,-62.0,0.0,-62,-3.0,-2.0,-67,-12.7,55.3,43.0,-1.55814,-1.581395,-0.295349,43.0,-1.55814,-1.581395,-0.295349,
03/31/2020,267,267.0,,-231.0,231.0,36.0,0.0,-57.0,48.0,9.0,0.0,-21.0,75.0,4.0,4.0,0.0,2.0,,-81.0,54.0,-165.0,-111.0,0.0,0.0,0.0,-111.0,0.0,-111,-3.0,-2.0,-116,-167.35,-51.35,43.6,-2.66,-2.66,-3.838303,43.6,-2.66,-2.66,-3.838303,
06/30/2020,213,213.0,,-192.0,192.0,21.0,0.0,-40.0,34.0,8.0,-2.0,-19.0,15.0,4.0,4.0,0.0,3.0,,-22.0,-4.0,-1.0,-5.0,0.0,0.0,0.0,-5.0,0.0,-5,-3.0,-2.0,-10,-2.1,7.9,43.7,-0.23,-0.23,-0.048055,43.7,-0.23,-0.23,-0.049222,
