Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2010,2126.876,472.934,472.479,0.455,76.604,76.604,,,0.0,0.0,0.0,0.0,0.0,165.095,,5.796,,147.402,714.633,36.921,90.326,-53.405,,1375.322,1313.403,1035.083,278.32,56.123,1412.243,,79.386,2.241,6.179,,70.966,31.962,0.0,,,,31.962,200.021,,,75.026,0.0,311.369,127.563,127.563,,,,158.015,,,,,82.989,285.578,596.947,0.0,857.634,0.916,856.718,0.0,655.333,16.962,1529.929,,1529.929,2126.876,
03/31/2011,2178.36,550.469,549.934,0.535,71.049,71.049,0.0,,0.0,0.0,0.0,0.0,0.0,163.227,,1.96,,146.447,784.745,37.436,,,0.0,1356.179,1302.734,1035.342,267.392,51.485,1393.615,,66.853,4.321,3.427,,59.105,37.247,0.0,,,,37.247,226.426,,,70.474,0.0,330.526,116.93,116.93,,,,154.271,,,,,83.797,271.201,601.727,0.0,870.056,0.92,869.136,-11.098,697.574,20.101,1576.633,0.0,1576.633,2178.36,
06/30/2011,2237.975,630.26,629.712,0.548,68.807,68.807,,,0.0,0.0,0.0,0.0,0.0,155.184,,2.959,,134.561,854.251,38.529,,,,1345.195,1292.971,1035.583,257.388,49.265,1383.724,,73.181,4.537,2.568,,66.076,42.542,0.0,,,,42.542,231.734,,,69.702,0.0,347.457,106.298,106.298,,,,143.926,,,,,74.224,250.224,597.681,0.0,873.959,0.922,873.037,,743.005,23.33,1640.294,0.0,1640.294,2237.975,
09/30/2011,2347.905,406.88,406.298,0.582,65.084,65.084,,,0.0,0.0,0.0,0.0,0.0,154.463,,5.852,,134.191,626.427,40.251,,,0.0,1681.227,1626.517,1229.872,396.645,48.858,1721.478,,87.242,4.423,6.575,,76.244,58.494,0.0,,,,58.494,225.743,,,109.691,0.0,371.479,79.723,79.693,0.03,0.03,,203.686,,,,,93.995,283.409,654.888,0.0,888.989,0.923,888.066,,788.551,15.477,1693.017,0.0,1693.017,2347.905,
12/31/2011,2448.47,472.404,471.828,0.576,84.602,84.602,,,0.0,0.0,0.0,0.0,0.0,183.027,0.0,7.062,,163.296,740.033,45.638,106.549,-60.911,0.0,1662.799,1608.795,1225.375,383.42,46.942,1708.437,,105.173,6.987,6.213,0.0,91.973,74.423,0.0,0.0,0.0,,74.423,259.155,,,101.618,0.0,438.751,53.149,53.149,0.0,0.0,,202.097,,,,,100.479,255.246,693.997,0.0,906.589,0.927,905.662,0.0,836.008,11.876,1754.473,0.0,1754.473,2448.47,
03/31/2012,2517.058,558.445,557.846,0.599,79.506,79.506,,,0.0,0.0,0.0,0.0,0.0,192.851,,9.333,,175.656,830.802,46.809,,,0.0,1639.447,1595.251,1229.629,365.622,34.863,1686.256,,84.972,5.572,7.669,,71.731,90.355,0.0,,,,90.355,281.689,,,105.042,0.0,457.016,26.574,26.574,,,,212.575,,,,,107.533,239.149,696.165,0.0,927.542,0.931,926.611,,881.547,11.804,1820.893,0.0,1820.893,2517.058,
06/30/2012,2513.222,551.952,551.484,0.468,83.935,83.935,,,0.0,0.0,0.0,0.0,0.0,205.266,,11.677,,187.24,841.153,51.659,,,0.0,1620.41,1576.791,1228.068,348.723,31.942,1672.069,,90.585,3.892,7.874,,78.819,79.724,0.0,,,,79.724,293.608,,,94.959,0.0,463.917,26.574,26.574,,,,201.882,,,,,106.923,228.456,692.373,0.0,935.908,0.932,934.976,-54.192,931.809,7.324,1820.849,0.0,1820.849,2513.222,
09/30/2012,2558.304,555.341,554.887,0.454,77.861,77.861,,,0.0,0.0,0.0,0.0,0.0,192.629,,13.796,,171.237,825.831,51.178,,,0.0,1681.295,1621.686,1252.706,368.98,45.813,1732.473,,97.515,4.054,7.875,,85.586,79.723,0.0,0.0,0.0,,79.723,275.869,,,97.169,0.0,453.107,0.0,0.0,0.0,0.0,,208.707,,,,,111.538,208.707,661.814,0.0,936.307,0.932,935.375,-37.618,983.428,14.373,1896.49,0.0,1896.49,2558.304,
12/31/2012,2607.417,577.155,576.703,0.452,96.598,96.598,,,0.0,0.0,0.0,0.0,0.0,239.606,,14.992,,216.268,913.359,52.253,115.535,-63.282,,1641.805,1602.42,1251.247,351.173,24.393,1694.058,,117.036,4.924,8.182,,103.93,53.149,0.0,0.0,0.0,,53.149,307.202,,,92.822,0.0,477.387,0.0,0.0,0.0,0.0,,189.739,,,,,96.917,189.739,667.126,0.0,928.3,0.932,927.368,-36.151,1039.491,8.651,1940.291,,1940.291,2607.417,
03/31/2013,2599.7,651.481,650.993,0.488,80.291,80.291,,,0.0,0.0,0.0,0.0,0.0,199.836,,15.7,,183.806,931.608,50.822,,,0.0,1617.27,1581.976,1250.038,331.938,19.594,1668.092,,85.204,3.387,6.674,,75.143,26.574,0.0,,,,26.574,307.528,,,83.652,0.0,419.306,0.0,0.0,,,,174.506,,,,,90.854,174.506,593.812,0.0,917.268,0.932,916.336,-1.62,1090.514,-0.274,2005.888,0.0,2005.888,2599.7,
06/30/2013,2576.036,659.864,659.403,0.461,84.101,84.101,,,0.0,0.0,0.0,0.0,0.0,171.519,,15.899,,151.046,915.484,56.537,,,0.0,1604.015,1572.265,1253.971,318.294,15.851,1660.552,,94.475,3.384,5.909,,85.182,26.574,0.0,,,,26.574,304.617,,,78.958,0.0,425.666,0.0,,,,,152.535,,,,,73.577,152.535,578.201,0.0,922.555,0.932,921.623,-65.528,1146.459,-5.651,1997.835,0.0,1997.835,2576.036,
09/30/2013,2618.279,707.774,707.334,0.44,79.912,79.912,0.0,,0.0,0.0,0.0,0.0,0.0,172.27,,17.835,,148.652,959.956,54.952,,,0.0,1603.371,1561.108,1255.275,305.833,24.428,1658.323,,101.817,3.349,7.444,,91.024,0.0,0.0,,,,0.0,285.139,,,71.115,0.0,386.956,0.0,0.0,,,,143.025,,,,,71.91,143.025,529.981,0.0,922.712,0.932,921.78,-43.129,1208.889,-0.174,2088.298,0.0,2088.298,2618.279,
12/31/2013,2722.382,742.986,742.486,0.5,97.845,97.845,0.0,,0.0,0.0,0.0,0.0,0.0,226.765,0.0,18.432,,200.734,1067.596,60.538,136.218,-75.68,0.0,1594.248,1547.094,1255.704,291.39,28.722,1654.786,,130.607,7.939,9.333,0.0,113.335,0.0,0.0,0.0,0.0,,0.0,309.824,0.0,0.0,66.899,0.0,440.431,0.0,0.0,0.0,0.0,,145.705,0.0,0.0,0.0,0.0,78.806,145.705,586.136,0.0,926.963,0.932,926.031,-72.891,1284.818,-2.644,2136.246,0.0,2136.246,2722.382,
03/31/2014,2793.229,858.243,857.684,0.559,83.418,83.418,,,0.0,0.0,0.0,0.0,0.0,190.601,,19.66,17.224,151.909,1132.262,59.631,,,0.0,1601.336,1549.768,1262.965,286.803,31.908,1660.967,,109.075,5.272,16.916,,86.887,0.033,0.0,,,,0.033,332.639,,,58.163,0.0,441.747,0.069,0.0,0.069,0.069,,142.7,,,,,84.537,142.769,584.516,0.0,916.929,0.932,915.997,-48.456,1341.36,-1.713,2208.12,0.593,2208.713,2793.229,
06/30/2014,2799.196,783.559,782.915,0.644,88.544,88.544,,,0.0,0.0,0.0,0.0,0.0,192.554,,21.392,,168.221,1064.657,62.487,,,0.0,1672.052,1615.394,1317.189,298.205,35.266,1734.539,,112.271,4.551,5.737,,101.983,0.02,0.0,,,,0.02,334.746,,,48.506,0.0,447.037,0.012,0.0,0.012,0.012,,132.375,,,,,83.869,132.387,579.424,0.0,917.92,0.932,916.988,-103.314,1404.396,0.814,2219.816,-0.044,2219.772,2799.196,
09/30/2014,2789.038,817.47,816.805,0.665,83.253,83.253,,,0.0,0.0,0.0,0.0,0.0,174.297,,21.568,,148.069,1075.02,65.099,,,0.0,1648.919,1591.268,1313.754,277.514,36.083,1714.018,,106.142,3.225,6.094,,96.823,0.0,,,,,,301.138,,,41.171,0.0,407.28,0.0,,,,,126.041,,,,,84.87,126.041,533.321,0.0,912.309,0.932,911.377,-107.85,1469.875,-18.534,2255.8,-0.083,2255.717,2789.038,
12/31/2014,2752.879,788.778,788.064,0.714,101.229,101.229,0.0,,0.0,0.0,0.0,0.0,0.0,192.308,0.0,28.24,18.276,174.032,1082.315,64.643,151.016,-86.373,0.0,1605.921,1571.494,1312.182,259.312,6.187,1670.564,,132.411,3.421,7.127,0.0,121.863,0.0,0.0,0.0,0.0,,,332.664,0.0,0.0,16.19,0.0,465.075,0.0,0.0,0.0,0.0,,70.303,0.0,0.0,0.0,0.0,54.113,70.303,535.378,0.0,905.757,0.932,904.825,-196.01,1539.508,-31.754,2217.501,0.0,2217.501,2752.879,
03/31/2015,2681.094,761.183,760.394,0.789,80.949,80.949,,,0.0,0.0,0.0,0.0,0.0,187.156,,23.142,,167.856,1029.288,62.496,,,0.0,1589.31,1559.822,1315.045,244.777,6.346,1651.806,,100.183,3.689,14.576,,81.918,0.0,,,,,,343.928,,,34.908,0.0,444.111,0.0,,,,,85.718,,,,,50.81,85.718,529.829,0.0,892.011,0.932,891.079,-287.002,1595.64,-49.384,2151.265,0.0,2151.265,2681.094,
06/30/2015,2746.03,841.17,840.354,0.816,87.96,87.96,,,0.0,0.0,0.0,0.0,0.0,181.225,,23.962,,158.94,1110.355,60.664,,,0.0,1575.011,1544.97,1312.121,232.849,6.079,1635.675,,92.748,4.786,3.875,,84.087,0.0,,,,,,337.562,,,29.121,0.0,430.31,0.0,,,,,74.415,,,,,45.294,74.415,504.725,0.0,889.469,0.932,888.537,-261.627,1657.975,-44.512,2241.305,0.0,2241.305,2746.03,
09/30/2015,2701.566,776.923,776.239,0.684,91.47,91.47,0.0,,0.0,0.0,0.0,0.0,0.0,176.871,,24.276,10.201,137.959,1045.264,58.59,,,0.0,1597.712,1567.771,1334.509,233.262,5.665,1656.302,,92.229,3.22,3.0,,86.009,0.0,0.0,,,,,319.728,,,29.396,0.0,411.957,0.0,0.0,,,,78.013,,,,,48.617,78.013,489.97,0.0,892.852,0.932,891.92,-358.898,1724.008,-46.366,2211.596,0.0,2211.596,2701.566,
12/31/2015,2729.904,784.614,784.168,0.446,91.579,91.579,0.0,,0.0,0.0,0.0,0.0,0.0,200.233,0.0,32.896,7.877,192.356,1076.426,61.924,160.664,-98.74,0.0,1591.554,1552.901,1332.348,220.553,5.757,1653.478,,119.502,4.865,4.695,0.0,109.942,0.0,0.0,0.0,0.0,,,364.644,15.096,0.0,2.091,0.0,484.146,0.0,0.0,0.0,0.0,,51.331,0.0,0.0,0.0,0.0,34.144,51.331,535.477,0.0,895.401,0.932,894.469,-440.839,1792.029,-52.164,2194.427,0.0,2194.427,2729.904,
03/31/2016,2758.828,863.877,863.435,0.442,82.498,82.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.304,,30.226,,172.304,1118.679,60.151,,,0.0,1579.998,1543.806,1334.129,209.677,5.966,1640.149,,99.684,4.302,16.79,,78.592,0.0,0.0,,,,,375.14,9.264,,6.571,0.0,474.824,0.0,0.0,,,,50.101,,,,,34.266,50.101,524.925,0.0,883.37,0.932,882.438,-456.871,1848.497,-41.093,2233.903,0.0,2233.903,2758.828,
06/30/2016,2747.661,843.765,843.355,0.41,85.506,85.506,0.0,,0.0,0.0,0.0,0.0,0.0,180.471,,32.568,,180.471,1109.742,58.095,,,0.0,1579.824,1530.33,1333.397,196.933,16.926,1637.919,,91.908,4.218,3.124,,84.566,0.0,0.0,,,,,375.802,9.914,,2.16,0.0,467.71,0.0,0.0,,,,44.091,,,,,32.017,44.091,511.801,0.0,885.607,0.932,884.675,-527.931,1918.125,-39.941,2235.86,0.0,2235.86,2747.661,
09/30/2016,2730.357,838.272,837.916,0.356,85.273,85.273,0.0,,0.0,0.0,0.0,0.0,0.0,176.606,,39.008,23.889,152.717,1100.151,55.628,,,0.0,1574.578,1518.299,1333.531,184.768,17.271,1630.206,,94.458,3.996,3.299,,87.163,0.0,0.0,,,,,359.979,10.623,,1.661,0.0,454.437,0.0,0.0,,,,46.155,,,,,33.871,46.155,500.592,0.0,885.393,0.932,884.461,-605.413,1987.682,-37.897,2229.765,0.0,2229.765,2730.357,
12/31/2016,2800.526,822.86,822.479,0.381,107.192,107.192,0.0,,0.0,0.0,0.0,0.0,0.0,239.349,0.0,42.327,15.718,223.631,1169.401,54.677,156.901,-102.224,0.0,1576.448,1509.834,1337.215,172.619,24.287,1631.125,,135.821,7.395,5.263,0.0,123.163,0.0,0.0,0.0,0.0,,,403.279,12.567,0.0,2.259,0.0,539.1,0.0,0.0,0.0,0.0,,53.021,0.0,0.0,0.0,0.0,38.195,53.021,592.121,0.0,883.942,0.932,883.01,-675.55,2057.665,-57.652,2208.405,0.0,2208.405,2800.526,
03/31/2017,2794.693,866.556,866.188,0.368,92.332,92.332,0.0,,0.0,0.0,0.0,0.0,0.0,223.181,,34.486,9.512,213.669,1182.069,54.513,,,0.0,1558.111,1504.503,1340.391,164.112,19.122,1612.624,,114.018,4.839,6.688,,102.491,0.0,0.0,,,,,414.708,17.8,,2.227,0.0,528.726,0.0,0.0,,,,54.522,,,,,34.495,54.522,583.248,0.0,854.41,0.932,853.478,-713.853,2120.971,-50.083,2211.445,0.0,2211.445,2794.693,
06/30/2017,2760.965,863.482,857.996,5.486,83.223,83.223,0.0,,0.0,0.0,0.0,0.0,0.0,198.975,,39.109,30.689,168.286,1145.68,53.93,,,0.0,1561.355,1496.607,1342.968,153.639,25.639,1615.285,,103.141,5.245,4.129,,93.767,0.0,0.0,,,,,411.646,18.975,,2.276,0.0,514.787,0.0,0.0,,,,56.763,,,,,35.512,56.763,571.55,0.0,856.714,0.932,855.782,-814.424,2190.701,-43.576,2189.415,0.0,2189.415,2760.965,
09/30/2017,2846.013,926.635,919.571,7.064,91.356,91.356,0.0,,0.0,0.0,0.0,0.0,0.0,183.683,,45.106,18.615,165.068,1201.674,57.16,,,0.0,1587.179,1508.44,1353.444,154.996,33.633,1644.339,,114.625,4.257,4.436,,105.932,0.0,0.0,,,,,381.727,23.971,,1.793,0.0,496.352,0.0,0.0,,,,62.407,,,,,36.643,62.407,558.759,0.0,866.362,0.932,865.43,-804.012,2264.331,-39.427,2287.254,0.0,2287.254,2846.013,
12/31/2017,2941.623,881.787,881.501,0.286,124.659,124.659,0.0,,0.0,0.0,0.0,0.0,0.0,263.82,0.0,42.111,21.663,242.157,1270.266,57.096,173.92,-116.824,0.0,1614.261,1536.178,1378.553,157.625,35.972,1671.357,,168.062,6.042,5.76,,156.26,0.0,0.0,0.0,0.0,,,440.491,28.069,0.0,1.461,0.0,608.553,0.0,0.0,0.0,0.0,,87.239,0.0,0.0,0.0,0.0,57.709,87.239,695.792,0.0,874.289,0.932,873.357,-907.53,2316.916,-37.844,2245.831,0.0,2245.831,2941.623,
03/31/2018,2959.166,889.768,885.493,4.275,256.56,256.56,0.0,,0.0,0.0,0.0,0.0,0.0,181.001,,15.446,13.921,167.08,1327.329,55.806,,,0.0,1576.031,1525.854,1379.458,146.396,34.731,1631.837,,130.374,7.259,4.87,,118.245,0.0,0.0,0.0,0.0,,,311.718,17.676,,28.849,0.0,442.092,0.0,0.0,0.0,0.0,,109.714,,,,,63.189,109.714,551.806,0.0,834.346,0.932,833.414,-981.713,2584.328,-29.601,2407.36,0.0,2407.36,2959.166,
06/30/2018,3058.25,696.163,695.894,0.269,258.28,258.28,0.0,,0.0,0.0,0.0,0.0,0.0,188.542,,14.733,35.615,152.927,1142.985,56.501,,,0.0,1858.764,1804.93,1575.276,229.654,39.101,1915.265,,128.122,7.598,5.7,,114.824,0.0,0.0,,,,,306.879,16.658,,38.772,0.0,435.001,0.0,0.0,,,,115.77,,,,,60.34,115.77,550.771,0.0,838.256,0.932,837.324,-951.912,2676.924,-55.789,2507.479,0.0,2507.479,3058.25,
09/30/2018,3056.111,729.391,729.18,0.211,235.547,235.547,0.0,,0.0,0.0,0.0,0.0,0.0,162.629,,22.285,32.444,130.185,1127.567,57.902,,,0.0,1870.642,1795.131,1575.567,219.564,53.226,1928.544,,142.567,6.767,5.911,,129.889,0.0,0.0,,,,,272.872,13.581,,29.955,0.0,415.439,0.0,0.0,,,,92.126,,,,,48.59,92.126,507.565,0.0,851.548,0.932,850.616,-1008.37,2766.259,-60.891,2548.546,0.0,2548.546,3056.111,
12/31/2018,3265.964,777.364,777.139,0.225,317.7,317.7,0.0,,0.0,0.0,0.0,0.0,0.0,216.113,0.0,26.63,13.709,202.404,1311.177,61.655,183.201,-121.546,0.0,1893.132,1783.727,1572.455,211.272,82.775,1954.787,,196.183,7.953,8.726,0.0,179.504,0.0,0.0,0.0,0.0,,,328.584,14.59,0.0,30.077,0.0,524.767,0.0,0.0,0.0,0.0,,91.65,0.0,0.0,0.0,0.0,46.983,91.65,616.417,0.0,868.394,0.932,867.462,-1075.879,2919.411,-62.379,2649.547,0.0,2649.547,3265.964,
03/31/2019,3372.263,607.628,607.391,0.237,268.526,268.526,0.0,,0.0,0.0,0.0,0.0,0.0,186.657,,21.906,13.662,172.995,1062.811,163.292,,,0.0,2146.16,2026.555,1748.228,278.327,97.699,2309.452,,157.254,11.502,15.694,,130.058,15.266,0.0,15.266,,15.266,,330.89,13.386,,38.37,0.0,503.41,87.259,0.0,87.259,,87.259,97.213,,,,,45.457,184.472,687.882,0.0,825.929,0.932,824.997,-1077.252,3005.641,-69.937,2684.381,0.0,2684.381,3372.263,
06/30/2019,3512.842,631.696,631.455,0.241,297.798,297.798,0.0,,0.0,0.0,0.0,0.0,0.0,203.851,,24.506,38.151,165.7,1133.345,172.803,,,0.0,2206.694,2057.804,1775.734,282.07,124.384,2379.497,,167.479,9.865,9.264,,148.35,17.127,0.0,17.127,,17.127,,321.06,14.324,,36.482,0.0,505.666,90.42,0.0,90.42,,90.42,99.47,,,,,48.664,189.89,695.556,0.0,840.628,0.932,839.696,-1069.354,3115.391,-69.379,2817.286,0.0,2817.286,3512.842,
09/30/2019,3582.012,732.902,732.684,0.218,295.59,295.59,0.0,,0.0,0.0,0.0,0.0,0.0,177.734,,27.334,32.921,144.813,1206.226,174.455,,,0.0,2201.331,2039.24,1771.862,267.378,134.757,2375.786,,165.786,8.172,7.278,,150.336,16.659,0.0,16.659,,16.659,,291.385,11.93,,31.201,0.0,473.83,91.173,0.0,91.173,,91.173,93.685,,,,,50.554,184.858,658.688,0.0,866.566,0.932,865.634,-1057.955,3204.854,-90.141,2923.324,0.0,2923.324,3582.012,
12/31/2019,4838.887,872.382,872.094,0.288,433.479,433.479,0.0,,0.0,0.0,0.0,0.0,0.0,249.619,0.0,24.077,26.672,222.947,1555.48,189.307,318.41,-129.103,0.0,3094.1,2889.991,2413.28,476.711,180.032,3283.407,,250.628,14.298,9.996,0.0,226.334,93.159,0.0,18.159,0.0,18.159,75.0,351.353,13.921,,78.643,0.0,695.14,515.299,423.531,91.768,0.0,91.768,175.069,0.0,0.0,0.0,0.0,82.505,690.368,1385.508,0.0,1189.885,0.946,1188.939,-1041.831,3370.706,-65.381,3453.379,0.0,3453.379,4838.887,
03/31/2020,4526.085,718.03,717.748,0.282,337.105,337.105,0.0,,0.0,0.0,0.0,0.0,0.0,235.565,,22.742,46.656,188.909,1290.7,203.302,,,0.0,3032.083,2856.82,2398.684,458.136,152.521,3235.385,,165.484,12.571,9.689,,143.224,18.694,0.0,18.694,,18.694,0.0,352.964,12.787,,69.778,0.0,537.142,530.642,423.607,107.035,,107.035,165.951,,,,,83.386,696.593,1233.735,0.0,1119.116,0.946,1118.17,-1153.863,3416.77,-89.673,3292.35,0.0,3292.35,4526.085,
06/30/2020,4671.866,744.979,744.546,0.433,343.247,343.247,0.0,,0.0,0.0,0.0,0.0,0.0,206.038,,24.249,47.859,158.179,1294.264,206.034,,,0.0,3171.568,2955.993,2474.299,481.694,191.326,3377.602,,199.608,10.505,28.291,,160.812,19.1,0.0,19.1,,19.1,0.0,325.098,11.09,,66.661,0.0,543.806,527.268,423.683,103.585,,103.585,162.744,,,,,84.993,690.012,1233.818,0.0,1145.139,0.946,1144.193,-1141.04,3513.334,-79.385,3438.048,0.0,3438.048,4671.866,
