Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2010,,47.986,48.63,8.03323903818952,25.812,34.054,,0.942126514131899,,26.2429022082019,,0.0202593192868651,,1.34205810027926,
06/30/2010,,52.133,58.87,7.32302631578947,45.646,45.856,,0.75566750629723,,33.5830285296269,,4.52354048964218,,12.9227168971669,
09/30/2010,,50.32,18.535,10.3976033492943,-4.563,-7.873,,-2.46913580246914,,34.2328863796754,,1.17535211267606,,-63.1657392686804,
12/31/2010,,39.56,37.594,5.26326735401621,39.988,22.11,,-2.97542043984476,,194.375473375704,,3.35410958904109,,-4.96966632962589,
03/31/2011,,31.418,23.372,31.0810672139559,23.372,-6.503,,-4.10958904109589,,,,,,-25.6095232032593,
06/30/2011,,36.819,51.188,11.2038801518676,69.847,31.986,,3.09278350515464,,,,19.4967690598033,,39.0260463347728,
09/30/2011,,55.017,36.607,2.57048645449869,36.607,30.659,,0.792751981879955,,312.339943342776,,11.6222222222222,,-33.462384353927,
12/31/2011,,55.85,40.033,4.99768041237114,27.282,23.073,,1.67597765363129,,1291.62727272727,,2.50644257703082,,-28.3205013428827,
03/31/2012,,56.043,60.236,7.97594246031746,39.307,28.055,,-0.91116173120729,,465.079541662031,,-0.652111062330681,,7.48175508092,
06/30/2012,,59.243,67.53,2.40784397044498,54.735,7.29,,1.02156640181612,,102.622758611901,,-1.67841149133925,,13.9881504987931,
09/30/2012,,67.888,73.711,-0.49548793284365,37.269,20.894,,2.1324354657688,,-9.57275805923021,,0.43129055657489,,8.57736271506009,
12/31/2012,,73.4,115.946,-0.26633466135458,90.576,48.199,,1.07015457788347,,,,-0.297696212417017,,57.9645776566757,
03/31/2013,,69.711,53.661,7.46926797511939,55.058,-27.026,,0.663716814159293,,56.6121968448316,,-0.549062428764011,,-23.0236261135258,
06/30/2013,,53.017,37.716,2.8458349038824,-8.508,18.645,,1.30718954248366,,117.083434099154,,3.16195652173914,,-28.8605541618726,
09/30/2013,,66.414,11.499,6.25989945596032,20.691,16.112,,0.93652445369407,,27.2562592047128,,2.08402948402949,,-82.6858794832415,
12/31/2013,,50.769,-1.578,-1.25148546591349,11.652,22.76,,1.64271047227926,,58.7604661199827,,1.20943693463575,,,
03/31/2014,,60.88,66.719,-0.889122373300369,50.022,49.414,,1.83299389002037,,139.482580645161,,-0.965248226950361,,9.59099868593954,
06/30/2014,,73.667,65.031,1.05018358955173,71.829,59.368,,4.33070866141733,,44.1013185287995,,-3.99575132998382,,-11.72302387772,
09/30/2014,,107.914,131.783,0.180023640661941,136.255,109.392,,0.677637947725084,,51.3548192771084,,-1.1002733734281,,22.1185388364809,
12/31/2014,,110.229,9.456,-0.523194697437786,188.636,82.386,,0.980392156862746,,55.6596685082873,,2.29574061647111,,-91.4214952507961,
03/31/2015,,133.5,-375.852,-0.314715719063543,190.799,93.148,,0.192678227360308,,39.5482185273159,,-1.74869239993729,,,
06/30/2015,,164.8,331.46,2.92139784946236,312.573,141.349,,1.20705663881152,,28.3394456289979,,0.762601304605654,,101.128640776699,
09/30/2015,,171.2,183.489,0.90152022674568,182.043,180.581,,1.81818181818182,,6.53081081081081,,-22.3702448210923,,7.17815420560749,
12/31/2015,,192.0,168.384,3.46572864321607,132.931,101.351,,0.80285459411239,,-18.9675126903553,,2.28845798707296,,-12.3,
03/31/2016,,168.333,172.7161,0.532885261641858,148.969,163.259,,0.713012477718341,,15.1921212121212,,0.679379562043788,,2.60382693827117,
06/30/2016,,184.0,191.37,1.64333254661316,195.474,193.977,,0.877192982456141,,19.2569060773481,,1.72566371681416,,4.0054347826087,
09/30/2016,,196.583,192.39,1.06134107510771,334.809,179.647,,0.957354221061784,,88.4752688172043,,0.154117129018054,,-2.13294130214719,
12/31/2016,,171.0,171.90755,1.34595864661653,333.042,163.336,,0.732600732600733,,-19.5860962566845,,-2.81060329067642,,0.530730994152039,
03/31/2017,,165.833,119.32815,1.34013832578106,312.639,112.158,,0.478468899521542,,5.5064935064935,,-1.85876685934489,,-28.0431819963457,
06/30/2017,,165.143,175.01615,-0.084756960830572,188.429,166.156,,0.760456273764259,,13.9987096774194,,1.5744973025993,,5.97854586630981,
09/30/2017,,179.667,72.745,2.67949200376293,74.043,72.745,,2.36966824644551,,-50.9988505747126,,-15.4844834839123,,-59.5112068437721,
12/31/2017,,183.0,-2.82835,1.28475120385233,-111.523,-67.712,,-2.67175572519084,,-77.6114285714286,,-23.5942439254541,,,
03/31/2018,,160.778,154.47215,0.477673460041211,437.671,132.206,,-0.40241448692153,,0.0703947368421048,,-0.821488417939867,,-3.92208511114704,
06/30/2018,,158.091,166.31728,2.29983645284392,154.432,141.148,,0.502512562814071,,,,-0.141359223300962,,5.20350937118495,
09/30/2018,,175.375,64.7546,6.67635893011216,64.384,59.43,,1.86092066601372,,,,-14.6776279327545,,-63.0764932287954,
12/31/2018,,185.333,208.86538,0.668532035685315,101.763,137.551,,-1.46341463414633,,5.06038961038961,,-0.399854862119025,,12.6973501750902,
03/31/2019,,194.857,138.125,2.21569303275494,280.47,126.293,,0.098135426889118,,89.8064935064935,,2.05648209917722,,-29.1146841016746,
06/30/2019,,192.429,159.14781,1.6247882986913,137.762,151.296,,0.864553314121049,,,,-6.49540648292598,,-17.2953089191338,
09/30/2019,,184.2,119.08584,-4.39466508801035,589.876,104.79,,0.767754318618043,,,,-3.0291754756871,,-35.3497068403909,
12/31/2019,,166.857,225.79042,0.703508771929816,224.324,209.901,,0.574712643678161,,-47.1192629815745,,-0.817854576572901,,35.3197168833193,
03/31/2020,,144.0,124.01733,-0.866257088846867,310.284,82.938,,0.990099009900991,,,,1.71080507546431,,-13.8768541666667,
06/30/2020,,85.9,159.33729,-1.76877776629818,179.246,100.217,,4.36893203883496,,-45.3898130680844,,11.7030464983314,,85.4916065192084,
09/30/2020,,87.759,,,,,,,,,,,,,
12/31/2020,,84.778,,,,,,,,,,,,,
