Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2017,18366,10955,14521,14521,,-3566,7411,3274,3094.0,180.0,0.0,3889,248.0,-1632,16734,-10753,0.0,10753,5981,0.0,0.0,5981,-1863,4118,18.0,18.0,0.0,4100,-10,4090,-301.0,-55.0,3734.0,3734.0,-58.5,2765.3,1.35,1.36,1.33566,2765.5,1.35,1.36,1.33566,
06/30/2017,18155,11258,15294,15294,,-4036,6897,2844,2643.0,201.0,0.0,4165,-112.0,-1694,16461,-10783,0.0,10783,5678,0.0,0.0,5678,-1795,3883,-21.0,-21.0,0.0,3904,-32,3872,-320.0,-48.0,3504.0,3504.0,0.0,2739.1,1.28,1.27,1.27,2739.2,1.28,1.27,1.27,
09/30/2017,18419,11535,15914,15914,,-4379,6884,2446,2248.0,198.0,0.0,4170,268.0,-1971,16448,-10445,0.0,10445,6003,0.0,0.0,6003,-1866,4137,5.0,5.0,0.0,4132,1,4133,-272.0,-53.0,3808.0,3808.0,124.15,2683.6,1.42,1.42,1.467115,2683.7,1.42,1.42,1.466261,
12/31/2017,17504,11313,15850,15850,,-4537,6191,1626,1490.0,136.0,0.0,4067,498.0,-2045,15459,-10360,0.0,10360,5099,0.0,0.0,5099,-23864,-18765,109.0,109.0,0.0,-18874,-19,-18893,-320.0,-12.0,-19225.0,-19225.0,22594.0,2606.2,-7.38,-7.33,1.33451,2606.2,-7.38,-7.33,1.33451,
03/31/2018,18872,11172,16332,16332,,-5160,7700,3431,3289.0,142.0,0.0,3935,334.0,-1831,17041,-10951,0.0,10951,6090,0.0,0.0,6090,-1441,4649,7.0,7.0,0.0,4642,-22,4620,-272.0,-51.0,4297.0,4297.0,-18.17,2561.6,1.68,1.68,1.673107,2563.0,1.68,1.68,1.672911,
06/30/2018,18469,11665,17550,17550,,-5885,6804,2213,2126.0,87.0,0.0,4045,546.0,-1791,16678,-10733,0.0,10733,5945,0.0,0.0,5945,-1444,4501,-15.0,-15.0,0.0,4516,-26,4490,-318.0,-49.0,4123.0,4123.0,-758.4,2530.9,1.63,1.62,1.323482,2532.3,1.63,1.62,1.320509,
09/30/2018,18389,11802,18170,18170,,-6368,6587,2363,2364.0,-1.0,0.0,3714,510.0,-1948,16441,-10337,0.0,10337,6104,0.0,0.0,6104,-1471,4633,8.0,8.0,0.0,4625,-3,4622,-270.0,-51.0,4301.0,4301.0,242.53,2479.8,1.73,1.74,1.835442,2481.4,1.73,1.74,1.835442,
12/31/2018,17124,11923,18776,18776,,-6853,5201,1234,1173.0,61.0,0.0,3743,224.0,-1897,15227,-9921,0.0,9921,5306,0.0,0.0,5306,-1001,4305,8.0,8.0,0.0,4297,16,4313,-313.0,-48.0,3952.0,3952.0,-94.0,2401.1,1.65,1.65,1.610095,2402.7,1.64,1.65,1.610095,
03/31/2019,18576,11759,19076,19076,,-7317,6817,2926,2804.0,122.0,0.0,3765,126.0,-1968,16608,-10596,0.0,10596,6012,0.0,0.0,6012,-1275,4737,2.0,2.0,0.0,4735,-25,4710,-262.0,-59.0,4389.0,4389.0,957.82,2340.4,1.88,1.88,2.28543,2342.4,1.87,1.87,2.278905,
06/30/2019,18758,11950,19712,19712,,-7762,6808,2337,1874.0,463.0,0.0,3750,721.0,-2074,16684,-10519,0.0,10519,6165,0.0,0.0,6165,-1373,4792,-17.0,-17.0,0.0,4809,-10,4799,-296.0,-50.0,4453.0,4453.0,28.44,2286.1,1.95,1.94,1.952863,2289.0,1.95,1.94,1.952425,
09/30/2019,18576,11641,19177,19177,,-7536,6935,3149,2802.0,347.0,0.0,3786,,-2071,16505,-10483,0.0,10483,6022,0.0,0.0,6022,-1079,4943,15.0,15.0,0.0,4928,-15,4913,-254.0,-27.0,4632.0,4632.0,-233.84,2220.8,2.09,2.09,1.987194,2237.1,2.07,2.08,1.975472,
12/31/2019,18378,11997,18545,18545,,-6548,6381,1922,1412.0,510.0,0.0,3856,603.0,-2197,16181,-10479,0.0,10479,5702,0.0,0.0,5702,-703,4999,4.0,4.0,0.0,4995,-16,4979,-296.0,-34.0,4649.0,4649.0,811.33,2149.4,2.16,2.16,2.542258,2166.8,2.15,2.15,2.524437,
03/31/2020,20731,11492,17139,17139,,-5647,9239,5638,5261.0,377.0,0.0,3875,-274.0,-7001,13730,-10620,0.0,10620,3110,0.0,0.0,3110,-576,2534,18.0,18.0,0.0,2516,6,2522,-291.0,-21.0,2210.0,2210.0,-5038.62,2097.9,1.05,1.06,-1.33973,2113.7,1.05,1.06,-1.33973,
06/30/2020,19766,11080,14589,14589,,-3509,8686,4828,4157.0,671.0,0.0,3752,106.0,-7809,11957,-10509,0.0,10509,1448,0.0,0.0,1448,-131,1317,1.0,1.0,0.0,1316,0,1316,-253.0,-11.0,1052.0,1052.0,3638.74,2081.7,0.5,0.51,2.253802,2084.3,0.5,0.51,2.253802,
