Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2016,,10.831999,7.488207,10.181918,,47.72733,5.50509,1.936284,,1.066065,0.633904,0.633904,-5.26148,,40.538007,,,
09/30/2016,,11.586372,7.721452,10.444528,,47.474641,16.102157,13.54401,10.436171,12.93507,8.713465,8.713465,8.713465,,32.636893,0.0,11.586372,
12/31/2016,,10.704108,7.894535,10.159883,,44.718784,15.574319,12.556722,,11.814427,7.908666,7.908666,7.908666,,33.05925,0.0,10.704108,
03/31/2017,,9.386364,6.932072,9.240504,,45.357746,4.335336,0.672951,,0.204136,-0.202885,-0.202885,-0.202885,,199.387577,,,
06/30/2017,,11.429154,5.924601,8.120099,,45.93078,3.442932,-0.438511,,-1.421381,-1.127941,-1.127941,-1.127941,,,,,
09/30/2017,,7.102253,3.656537,5.338294,,46.041884,7.61545,4.413087,-219.120514,3.657653,3.849705,3.849705,3.849705,,,0.0,7.102253,
12/31/2017,,-2.383381,-1.261532,-1.029577,,43.350209,0.596765,-2.708703,,-3.550937,-6.421193,-6.421193,-6.421193,,,,,
03/31/2018,,-3.775851,-1.944276,-1.749912,,44.159461,1.471017,-2.417895,,-2.896733,-2.55144,-2.55144,-2.55144,,,,,
06/30/2018,,-8.078967,-3.920301,-4.419536,,44.821038,-5.081631,-8.926603,,-10.341326,-8.13238,-8.13238,-8.13238,,,,,
09/30/2018,,-6.742387,-3.312987,-3.50839,,46.099658,11.276972,8.244489,167.091364,7.312734,5.216026,5.216026,5.216026,,29.258631,0.0,-6.742387,
12/31/2018,,-2.294826,-1.122332,-0.460537,,44.981007,2.610973,-0.751594,128.303795,-1.257356,0.303458,0.303458,0.303458,,,0.0,-2.294826,
03/31/2019,,0.315522,0.147511,1.249947,,45.220972,9.863105,2.926733,330.301778,2.519585,1.865742,1.865742,1.865742,,26.787244,0.0,0.315522,
06/30/2019,,4.260223,1.896905,3.587372,,46.514015,6.249323,-0.963474,553.604031,-1.56059,-1.455784,-1.455784,-1.455784,,,,,
09/30/2019,,5.36885,2.520299,4.181966,,48.262976,15.61727,9.718382,,9.292766,7.157618,7.157618,7.157618,,22.090397,0.0,5.36885,
12/31/2019,,4.422363,2.027583,3.436147,,47.288036,12.007494,5.139586,164.933164,4.527399,-1.061874,-1.061874,-1.061874,,58.68046,,,
03/31/2020,,-28.890049,-11.214984,-14.308319,,46.330409,-50.923955,-60.00387,-216.203248,-60.479661,-63.3902,-63.3902,-63.3902,,,,,
06/30/2020,,-39.49462,-14.159814,-18.597955,,49.342745,-13.851676,-23.977446,-32.678288,-26.263778,-25.845769,-25.845769,-25.845769,,,,,
