Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Unregulated Electric Revenue,Other Electric Revenue,Revenue from Gas,Regulated Gas Revenue,Unregulated Gas Revenue,Other Gas Revenue,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/05/2005,770.0,598.6,,,,154.6,,,,0.0,16.8,-281.2,177.6,98.3,79.3,103.6,,,488.8,-402.1,39.9,71.0,48.2,243.0,86.7,-22.4,,,0.0,68.5,68.5,0.0,0.0,-46.1,64.3,-30.9,33.4,0.6,,,32.8,19.2,52.0,0.0,0.0,52.0,52.0,,207.355,0.25,0.25,0.26,216.492,0.24,0.24,0.25,
03/31/2006,836.4,456.9,,,,186.2,,,,0.0,193.3,-340.1,217.3,182.8,34.5,122.8,,,496.3,-410.1,45.0,70.3,56.8,238.0,86.2,-30.2,,,0.2,69.0,69.1,-0.1,0.0,-38.6,56.0,-22.7,33.3,0.0,,,33.3,21.9,55.2,0.0,0.0,55.2,55.2,,207.5,0.27,0.27,0.29,208.7,0.26,0.26,0.28,
06/30/2006,862.6,533.1,,,,137.4,,,,0.0,192.1,-344.4,256.3,200.5,55.8,88.1,,,518.2,-410.6,49.9,70.6,53.4,236.7,107.6,-38.2,,,0.4,70.0,70.1,-0.1,0.0,-31.4,69.4,-27.3,42.1,-1.4,,,43.5,19.0,62.5,0.0,0.0,62.5,62.5,,207.7,0.3,0.29,0.25,208.6,0.3,0.29,0.25,
09/30/2006,922.9,602.3,,,,131.3,,,,0.0,189.3,-390.1,305.7,226.3,79.4,84.4,,,532.8,-402.5,41.5,70.1,55.5,235.4,130.3,-13.9,,,0.8,70.1,70.5,-0.4,0.0,-55.4,116.4,-42.7,73.7,0.0,,,73.7,6.0,79.7,0.0,0.0,79.7,79.7,,207.9,0.38,0.38,0.37,208.7,0.38,0.38,0.37,
12/31/2006,826.2,492.6,,,,122.7,,,,0.0,210.9,-315.4,245.4,193.8,51.6,70.0,,,510.8,-437.4,46.9,71.2,51.8,267.5,73.4,-21.7,,,1.3,69.2,69.7,-0.5,0.0,-46.2,51.7,-26.0,25.7,-0.5,,,26.2,22.7,48.9,0.0,0.0,48.9,48.9,,208.3,0.23,0.23,0.18,208.7,0.23,0.23,0.18,
03/31/2007,821.3,471.9,,,,169.2,,,,0.0,180.2,-350.4,242.7,189.1,53.6,107.7,,,470.9,-392.5,49.0,71.6,58.8,213.1,78.4,2.7,,,1.7,67.1,67.8,-0.7,0.0,-68.1,81.1,-31.8,49.3,0.0,,,49.3,23.5,72.8,0.0,0.0,72.8,72.8,,208.6,0.35,0.35,0.21,209.6,0.35,0.35,0.21,
06/30/2007,866.5,544.7,,,,143.2,,,,0.0,178.6,-369.3,276.8,207.3,69.5,92.5,,,497.2,-409.5,47.4,66.8,55.0,240.3,87.7,-23.3,,,1.1,65.7,66.1,-0.4,0.0,-41.3,64.4,-25.3,39.1,-14.3,,,53.4,20.3,73.7,0.0,0.0,73.7,73.7,,208.9,0.35,0.28,0.32,210.0,0.35,0.28,0.32,
09/30/2007,990.0,646.9,,,,145.5,,,,0.0,197.6,-434.8,335.6,251.1,84.5,99.2,,,555.2,-413.5,41.1,59.8,53.6,259.0,141.7,-22.1,,,0.7,63.9,64.2,-0.3,0.0,-41.1,119.6,-47.6,72.0,0.0,,,72.0,20.8,92.8,0.0,0.0,92.8,92.8,,209.2,0.44,0.44,0.37,210.0,0.44,0.44,0.37,
12/31/2007,858.3,524.9,,,,141.8,,,,0.0,191.6,-362.0,271.5,207.2,64.3,90.5,,,496.3,-388.8,46.0,65.5,50.9,226.4,107.5,158.3,,,1.0,61.1,61.4,-0.3,0.0,-218.4,265.8,-109.5,156.3,0.0,,,156.3,17.6,173.9,0.0,0.0,173.9,173.9,,209.4,0.84,0.84,0.25,210.4,0.83,0.83,0.24,
03/31/2008,791.7,461.5,,,,179.0,,,,0.0,151.2,-364.5,245.5,163.6,81.9,119.0,,,427.2,-349.6,46.0,65.0,54.9,183.7,77.6,-33.7,,,1.3,57.7,58.2,-0.5,0.0,-22.7,43.9,-13.1,30.8,0.0,,,30.8,0.0,30.8,0.0,0.0,30.8,30.8,,209.7,0.15,0.15,0.15,210.6,0.15,0.15,0.15,
06/30/2008,887.2,546.1,,,,184.3,,,,0.0,156.8,-425.9,292.1,176.2,115.9,133.8,,,461.3,-358.9,45.6,64.9,54.1,194.3,102.4,-28.6,,,1.7,55.9,56.6,-0.7,0.0,-25.6,73.8,-22.4,51.4,0.0,,,51.4,0.0,51.4,0.0,0.0,51.4,51.4,,210.4,0.24,0.24,0.24,212.1,0.24,0.24,0.24,
09/30/2008,926.1,601.8,,,,180.6,,,,0.0,143.7,-463.6,328.7,263.7,65.0,134.9,,,462.5,-346.0,41.4,66.7,52.1,185.8,116.5,-29.7,,,1.3,57.4,57.9,-0.5,0.0,-26.4,86.8,-28.6,58.2,0.0,,,58.2,0.0,58.2,0.0,0.0,58.2,58.2,,211.2,0.28,0.28,0.28,212.6,0.27,0.27,0.27,
12/31/2008,770.3,481.8,,,,144.5,,,,0.0,144.0,-347.4,258.5,215.9,42.6,88.9,,,422.9,-334.4,40.9,69.5,50.4,173.6,88.5,-36.2,,,2.0,57.9,58.6,-0.7,0.0,-19.7,52.3,-30.3,22.0,0.0,,,22.0,0.0,22.0,0.0,0.0,22.0,22.0,,211.3,0.1,0.1,0.2,211.8,0.1,0.1,0.2,
03/31/2009,824.0,507.6,507.6,,,153.0,153.0,,,0.0,163.4,-359.2,270.9,228.7,42.2,88.3,88.3,0.0,464.8,-382.1,52.4,69.7,60.4,199.6,82.7,-30.2,53.0,-3.3,3.3,56.3,57.6,-1.3,,-22.8,52.5,-17.8,34.7,0.0,0.0,0.0,34.7,0.0,34.7,0.0,0.0,34.7,29.6,-5.1,211.4,0.16,0.16,0.140019,212.2,0.16,0.16,0.135966,
06/30/2009,825.2,563.6,563.6,,,103.1,103.1,,,0.0,158.5,-332.5,281.6,225.5,56.1,50.9,50.9,0.0,492.7,-369.6,46.2,71.3,55.9,196.2,123.1,-34.9,53.9,-2.5,2.5,56.4,57.4,-1.0,,-19.0,88.2,-27.3,60.9,0.0,0.0,0.0,60.9,0.0,60.9,0.0,0.0,60.9,60.9,0.0,211.7,0.29,0.29,0.29,212.5,0.29,0.29,0.29,
09/30/2009,896.3,620.9,620.9,,,101.0,101.0,,,0.0,174.4,-347.3,299.8,253.5,46.3,47.5,47.5,0.0,549.0,-414.0,46.3,72.8,56.1,238.8,135.0,-42.3,54.8,-2.5,2.5,57.3,58.2,-0.9,,-12.5,92.7,-27.9,64.8,0.0,0.0,0.0,64.8,0.0,64.8,0.0,0.0,64.8,85.6,20.8,211.9,0.3,0.3,0.403964,213.2,0.3,0.3,0.397561,
12/31/2009,765.0,502.7,502.7,,,113.7,113.7,,,0.0,148.6,-291.2,235.2,202.2,33.0,56.0,56.0,0.0,473.8,-354.4,42.7,74.1,52.0,185.6,119.4,-40.3,56.0,-1.0,1.0,57.0,58.3,-1.3,,-15.7,79.1,-25.6,53.5,0.0,0.0,0.0,53.5,0.0,53.5,0.0,0.0,53.5,53.9,0.4,212.1,0.25,0.25,0.254125,213.7,0.25,0.25,0.251872,
03/31/2010,912.3,525.1,525.1,,,192.9,192.9,,,0.0,194.3,-337.2,221.2,164.0,57.2,116.0,116.0,0.0,575.1,-406.2,44.7,77.0,60.7,223.8,168.9,-78.6,58.3,-1.0,1.0,59.3,59.9,-0.6,,20.3,90.3,-34.3,56.0,0.0,0.0,0.0,56.0,-0.2,55.8,0.0,0.0,55.8,72.9,17.1,212.2,0.26,0.26,0.343544,213.9,0.26,0.26,0.339944,
06/30/2010,898.8,553.2,553.2,,,116.1,116.1,,,0.0,229.5,-293.9,234.5,185.4,49.1,59.4,59.4,0.0,604.9,-435.0,47.8,77.9,56.0,253.3,169.9,-58.1,57.9,-0.3,0.3,58.2,58.4,-0.2,,0.2,111.8,-36.1,75.7,0.0,0.0,0.0,75.7,-0.2,75.5,0.0,0.0,75.5,79.6,4.1,212.5,0.35,0.35,0.374588,214.7,0.35,0.35,0.369096,
09/30/2010,901.8,593.6,593.6,,,116.6,116.6,,,0.0,191.6,-330.7,269.7,224.5,45.2,61.0,61.0,0.0,571.1,-411.4,44.6,78.8,57.4,230.6,159.7,-43.1,57.1,-0.3,0.3,57.4,57.5,-0.1,,-14.0,116.6,-65.5,51.1,0.0,0.0,0.0,51.1,-0.1,51.0,0.0,0.0,51.0,74.1,23.1,212.8,0.24,0.24,0.348214,215.1,0.24,0.24,0.347392,
12/31/2010,775.0,491.3,491.3,,,104.3,104.3,,,0.0,179.4,-251.2,203.1,175.0,28.1,48.1,48.1,0.0,523.8,-395.5,47.7,79.2,53.3,215.3,128.3,-37.4,56.1,-0.3,0.3,56.4,56.6,-0.2,,-18.7,90.9,-34.1,56.8,0.0,0.0,0.0,56.8,-0.1,56.7,0.0,0.0,56.7,48.9,-7.8,212.9,0.27,0.27,0.229685,215.4,0.26,0.26,0.223788,
03/31/2011,796.1,433.2,433.2,,,156.1,156.1,,,0.0,206.8,-254.1,172.1,144.9,27.2,82.0,82.0,0.0,542.0,-411.1,48.8,79.8,58.7,223.8,130.9,-50.8,52.3,-0.3,0.3,52.6,52.8,-0.2,,-1.5,80.1,-28.4,51.7,0.0,0.0,0.0,51.7,,51.7,0.0,-0.3,51.4,51.4,0.0,213.0,0.24,0.24,0.24,215.0,0.24,0.24,0.24,
06/30/2011,885.7,546.5,,,,111.2,,,,0.0,228.0,-292.2,238.1,194.2,43.9,54.1,54.1,0.0,593.5,-422.4,48.5,81.2,55.5,237.2,171.1,-49.4,50.9,-0.3,0.3,51.2,51.3,-0.1,,-1.5,121.7,-44.1,77.6,0.0,0.0,0.0,77.6,-0.1,77.5,0.0,-0.4,77.1,77.1,0.0,213.6,0.36,0.36,0.36,215.2,0.36,0.36,0.36,
09/30/2011,877.8,591.9,591.9,,,92.0,92.0,,,0.0,193.9,-299.9,258.4,226.3,32.1,41.5,41.5,0.0,577.9,-396.6,,80.5,56.7,259.4,181.3,-46.3,48.6,-0.2,0.2,48.8,48.9,-0.1,,-2.3,135.0,-48.9,86.1,-4.1,-4.2,0.1,90.2,,90.2,0.0,-0.5,89.7,85.6,0.0,213.8,0.42,0.4,0.4,215.3,0.42,0.4,0.4,
12/31/2011,720.0,449.0,449.0,,,92.0,92.0,,,0.0,179.0,-221.5,188.7,166.0,22.7,32.8,32.8,0.0,498.5,-377.7,,79.3,53.7,244.7,120.8,-46.0,48.4,-0.2,0.2,48.6,48.8,-0.2,,-2.4,74.8,-27.5,47.3,-5.9,-6.0,0.1,53.2,,53.2,0.0,0.0,53.2,47.3,0.0,213.8,0.25,0.22,0.22,215.4,0.25,0.22,0.22,
03/31/2012,697.1,446.6,446.6,,,110.2,110.2,,,0.0,140.3,-227.3,185.7,157.5,28.2,41.6,41.6,0.0,469.8,-355.0,105.6,81.2,56.0,112.2,114.8,-46.1,47.9,-0.4,0.4,48.3,48.5,-0.2,,-1.8,68.7,-24.1,44.6,-5.9,-5.9,0.0,50.5,,50.5,0.0,-0.2,50.3,44.4,0.0,213.9,0.24,0.21,0.21,215.3,0.23,0.2,0.2,
06/30/2012,752.5,506.8,506.8,,,94.8,94.8,,,0.0,150.9,-235.5,199.1,167.9,31.2,36.4,36.4,0.0,517.0,-367.9,,82.3,56.5,229.1,149.1,-46.1,47.4,-0.5,0.5,47.9,48.2,-0.3,,-1.3,103.0,-37.4,65.6,-7.5,-7.6,0.1,73.1,,73.1,0.0,-0.2,72.9,65.4,0.0,214.3,0.34,0.3,0.3,215.2,0.34,0.3,0.3,
09/30/2012,858.6,506.8,506.8,,,94.8,94.8,,,0.0,257.0,-275.4,234.9,209.1,25.8,40.5,40.5,0.0,583.2,-400.1,,83.4,58.3,258.4,183.1,-41.2,43.9,-0.7,0.7,44.6,45.0,-0.4,,-2.7,141.9,-51.7,90.2,46.2,46.1,0.1,44.0,,44.0,0.0,-0.3,43.7,89.9,0.0,214.5,0.2,0.42,0.42,215.4,0.2,0.42,0.42,
12/31/2012,688.4,452.7,452.7,,,98.7,98.7,,,0.0,137.0,-217.5,180.3,160.2,20.1,37.2,37.2,0.0,470.9,-361.4,,83.7,51.5,226.2,109.5,-39.3,41.7,-1.0,1.0,42.7,43.3,-0.6,,-2.4,70.2,-24.6,45.6,0.5,0.5,0.0,45.1,0.0,45.1,0.0,0.0,45.1,46.38,0.78,214.5,0.21,0.21,0.216224,215.0,0.21,0.21,0.213628,
03/31/2013,661.1,418.0,418.0,,,121.9,121.9,,,0.0,121.2,-204.1,154.6,140.0,14.6,49.5,49.5,0.0,457.0,-352.9,96.8,82.0,53.3,120.8,104.1,-39.7,41.3,-1.1,1.1,42.4,43.0,-0.6,,-1.6,64.4,-23.2,41.2,-0.3,-0.3,0.0,41.5,0.0,41.5,0.0,-0.1,41.4,41.1,0.0,214.6,0.19,0.19,0.19,215.6,0.19,0.19,0.19,
06/30/2013,735.9,502.9,502.9,,,101.8,101.8,,,0.0,131.2,-235.7,195.0,174.5,20.5,40.7,40.7,0.0,500.2,-380.7,,83.9,53.6,243.2,119.5,-39.7,41.3,-1.4,1.4,42.7,43.5,-0.8,,-1.6,79.8,-28.2,51.6,0.2,0.2,0.0,51.4,0.0,51.4,0.0,-0.2,51.2,53.2,1.8,215.0,0.24,0.24,0.247442,215.5,0.24,0.24,0.247442,
09/30/2013,642.1,556.2,556.2,,,83.1,83.1,,,0.0,2.8,-245.2,218.5,202.8,15.7,26.7,26.7,0.0,396.9,-255.2,,76.1,48.6,130.5,141.7,-38.5,38.1,-1.8,1.8,39.9,40.9,-1.0,,0.4,103.2,-38.9,64.3,1.5,1.5,0.0,62.8,0.0,62.8,0.0,0.0,62.8,66.4,2.1,215.2,0.29,0.3,0.30855,215.6,0.29,0.3,0.30855,
12/31/2013,688.4,473.0,473.0,,,86.4,86.4,,,0.0,129.0,-202.1,176.8,162.9,13.9,25.3,25.3,0.0,486.3,-386.7,,78.2,52.3,256.2,99.6,-37.6,38.3,-2.0,2.0,40.3,41.4,-1.1,,-0.7,62.0,-19.9,42.1,0.1,0.1,0.0,42.0,0.0,42.0,0.0,0.0,42.0,44.4,2.3,215.2,0.2,0.2,0.20632,215.7,0.2,0.2,0.20632,
03/31/2014,578.0,453.16,431.94,6.969,14.251,120.582,71.65,32.946,15.986,0.0,4.258,-214.9,167.8,149.6,18.2,47.1,47.1,0.0,363.1,-247.5,,75.9,47.8,123.8,115.6,-38.1,37.2,-2.4,2.4,39.6,41.0,-1.4,,0.9,77.5,-29.1,48.4,-1.7,-1.7,0.0,50.1,0.0,50.1,0.0,0.0,50.1,50.5,2.1,215.2,0.23,0.22,0.234665,215.7,0.23,0.22,0.229736,
06/30/2014,605.7,483.55,482.384,1.166,,120.05,103.7,4.109,12.241,0.0,2.1,-218.7,189.6,169.7,19.9,29.1,29.1,0.0,387.0,-256.0,,75.5,48.1,132.4,131.0,-38.2,38.7,-2.0,2.0,40.7,41.4,-0.7,,-0.5,92.8,-35.2,57.6,-0.8,0.0,-0.8,58.4,0.0,58.4,0.0,0.0,58.4,60.3,2.7,215.4,0.27,0.27,0.279944,215.9,0.27,0.27,0.279944,
09/30/2014,687.2,581.5,581.5,,,86.9,86.9,,,0.0,18.8,-259.8,225.5,204.5,21.0,34.3,34.3,0.0,427.4,-281.7,,78.6,50.4,152.7,145.7,-39.0,40.0,-2.9,2.9,42.9,44.4,-1.5,,-1.0,106.7,-33.7,73.0,61.9,61.9,0.0,11.1,0.0,11.1,0.0,0.0,11.1,73.9,0.9,227.8,0.04,0.32,0.324407,228.3,0.04,0.32,0.323942,
12/31/2014,695.5,473.0,473.0,,,219.8,219.8,,,0.0,2.7,-280.0,180.8,168.5,12.3,99.2,99.2,0.0,415.5,-303.4,,85.3,48.7,169.4,112.1,-43.8,44.7,-3.2,3.2,47.9,49.6,-1.7,,-0.9,68.3,-40.9,27.4,16.6,16.6,0.0,10.8,0.0,10.8,0.0,0.0,10.8,45.0,17.6,232.5,0.04,0.11,0.193548,233.1,0.04,0.11,0.185504,
03/31/2015,693.0,450.555,425.098,1.885,23.572,238.924,180.625,40.687,17.612,0.0,3.521,-264.2,161.2,144.1,17.1,103.0,103.0,0.0,428.8,-282.6,,85.5,51.8,145.3,146.2,-42.5,44.1,-3.8,3.8,47.9,49.8,-1.9,,-1.6,103.7,-39.9,63.8,5.8,5.8,0.0,58.0,0.0,58.0,0.0,0.0,58.0,64.5,0.7,232.8,0.25,0.27,0.277062,233.5,0.25,0.27,0.272998,
06/30/2015,680.6,532.497,508.94,0.987,22.57,145.292,100.272,32.413,12.607,0.0,2.811,-240.5,191.4,171.8,19.6,49.1,49.1,0.0,440.1,-296.8,,87.0,53.3,156.5,143.3,-41.3,42.7,-3.7,3.7,46.4,48.2,-1.8,,-1.4,102.0,-40.5,61.5,49.7,49.7,0.0,11.8,0.0,11.8,0.0,0.0,11.8,61.9,0.4,233.0,0.05,0.26,0.265665,233.6,0.05,0.26,0.261712,
09/30/2015,693.8,560.152,563.733,0.195,-3.776,130.977,87.289,30.909,12.779,0.0,2.671,-242.4,200.4,176.6,23.8,42.0,42.0,0.0,451.4,-304.8,,87.8,51.5,165.5,146.6,-40.0,41.4,-4.7,4.7,46.1,48.4,-2.3,,-1.4,106.6,-41.7,64.9,11.7,11.7,0.0,53.2,0.0,53.2,0.0,0.0,53.2,77.3,12.4,233.2,0.23,0.28,0.331475,234.7,0.23,0.28,0.331475,
12/31/2015,676.1,475.067,487.848,0.654,-13.435,197.655,147.435,36.482,13.738,0.0,3.378,-242.0,164.5,146.1,18.4,77.5,77.5,0.0,434.1,-308.1,,88.7,50.8,168.6,126.0,-41.8,40.8,-5.2,5.2,46.0,48.7,-2.7,,1.0,84.2,-33.2,51.0,0.5,0.5,0.0,50.5,0.0,50.5,0.0,0.0,50.5,52.5,1.5,233.4,0.21,0.22,0.224936,234.9,0.21,0.22,0.224936,
03/31/2016,659.5,424.508,428.31,1.399,-5.201,234.777,173.766,42.939,18.072,0.0,0.215,-226.4,129.6,115.2,14.4,96.8,96.8,0.0,433.1,-285.0,,89.8,52.9,142.3,148.1,-38.7,40.2,-5.7,5.7,45.9,48.9,-3.0,,-1.5,109.4,-35.7,73.7,-0.1,-0.1,0.0,73.8,0.0,73.8,0.0,0.0,73.8,73.8,0.1,234.0,0.31,0.31,0.315385,235.2,0.31,0.31,0.310425,
06/30/2016,652.3,498.0,485.5,0.7,11.8,151.4,103.4,33.6,14.4,0.0,2.9,-216.0,165.2,137.4,27.8,50.8,50.8,0.0,436.3,-369.6,,90.2,52.0,227.4,66.7,-36.9,37.9,-5.9,5.9,43.8,46.7,-2.9,,-1.0,29.8,-24.3,5.5,0.2,0.2,0.0,5.3,0.0,5.3,0.0,0.0,5.3,63.9,58.4,234.3,0.03,0.03,0.272727,235.5,0.03,0.03,0.272727,
09/30/2016,726.7,585.2,570.1,2.0,13.1,138.6,99.5,32.3,6.8,0.0,2.9,-265.0,211.8,173.5,38.3,53.2,53.2,0.0,461.7,-339.8,,92.0,56.3,191.5,121.9,-35.3,37.4,-6.5,6.5,43.9,47.1,-3.2,,-2.1,86.6,-17.2,69.4,0.0,0.0,0.0,69.4,0.0,69.4,0.0,0.0,69.4,94.035,24.635,,,,,,,,,
