Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,Trading Account Liabilities,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,37042.307,1037.352,1978.691,,,10013.654,,,,,11190.128,,,8021.982,,,,,19212.11,-185.029,19027.081,411.971,,396.395,309.54,86.855,,,,4177.163,,5891.479,19456.095,4620.547,14835.548,,25347.574,4482.503,,,,,,,2000.113,,,,,,,,,,2658.933,34489.123,,337.703,,,,1962.858,-42.651,2257.91,295.274,2553.184,37042.307,
12/31/2005,36579.061,945.547,1495.886,,,5045.914,,,,,11824.35,,,8787.648,,,,4424.267,25036.265,-189.705,24846.56,408.539,,358.087,281.44,76.647,,,,3478.528,,5201.844,18115.713,4705.072,13410.641,,23317.557,6475.373,,,,,,,3087.305,,,,,,,,,,1849.651,34729.886,0.0,483.853,,,0.0,1905.93,-42.244,2347.539,295.274,2642.813,37372.699,
03/31/2006,37300.975,887.539,1372.896,,,5453.441,,,,,12050.56,,,9136.431,,,,3604.01,24791.001,-195.011,24595.99,422.346,,358.141,281.475,76.666,,,,4210.622,,5474.017,16043.03,5122.441,10920.589,,21517.047,6503.755,,,,,,,3949.285,,,,,,,,,,2636.006,34606.093,,346.583,,,,2065.285,-12.26,2399.608,295.274,2694.882,37300.975,
06/30/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/2006,40076.183,903.482,2010.224,,,9304.784,,,,,12901.146,,,9043.174,,,,0.0,21944.32,-206.829,21737.491,441.659,,345.08,274.534,70.546,,,0.0,5333.463,,5458.935,19825.606,4998.956,14826.65,0.0,25284.541,4190.719,,,,,,,5487.188,,,,,,,,,,2307.937,37270.385,0.0,379.649,,,0.0,2124.312,6.563,2510.524,295.274,2805.798,40076.183,
06/30/2007,38394.084,799.428,1179.293,,,5666.557,,,,,13598.176,,,8784.127,,,,3330.489,25712.792,-229.919,25482.873,438.807,,341.772,279.825,61.947,,,0.0,4485.354,,5516.735,16244.948,5342.833,10902.115,0.0,21761.683,4746.599,,,,,,,6650.104,,,,,,,,,,2476.939,35635.325,,431.036,,,0.0,2120.014,-87.568,2463.482,295.277,2758.759,38394.084,
09/30/2007,37478.252,936.707,1127.617,,,4811.013,,,,,13294.042,,,8678.962,,,,3465.956,25438.96,-236.611,25202.349,411.515,,325.966,267.228,58.738,,,0.0,4663.085,,5000.637,13634.722,5628.724,8005.998,0.0,18635.359,6979.203,,,,,,,6800.553,,,,,,,,,,2346.033,34761.148,,439.008,,,0.0,2048.689,-65.87,2421.827,295.277,2717.104,37478.252,
12/31/2007,37015.461,1170.22,1128.917,,,4801.554,,,,,13196.773,,,8906.743,,,,3751.59,25855.106,-342.341,25512.765,399.305,,249.315,192.408,56.907,,,,3753.385,,5055.167,11977.118,6008.668,5968.45,0.0,17032.285,8829.735,,,,,,,6828.417,,,,,,,,,,1894.151,34584.588,0.0,440.805,,,0.0,1742.892,-48.101,2135.596,295.277,2430.873,37015.461,
03/31/2008,37267.945,851.875,944.997,,,4587.851,,,,,13001.987,,,8930.033,,,,3823.69,25755.71,-483.203,25272.507,382.488,,244.425,192.408,52.017,,,0.0,4983.802,,5013.893,11174.649,6303.141,4871.508,0.0,16188.542,8974.63,,,,,,,6870.068,,,,,,,,,,2827.201,34860.441,0.0,442.065,,,0.0,1704.559,-34.397,2112.227,295.277,2407.504,37267.945,
06/30/2008,35549.961,838.376,1206.811,,,4370.743,,,,,12966.214,,,9259.018,,,,2643.269,24868.501,-575.149,24293.352,344.41,,241.023,192.408,48.615,,,0.0,4255.246,,4749.964,10343.983,5922.03,4421.953,0.0,15093.947,9083.049,,,,,,,6550.417,,,,,,,,,,1829.825,32557.238,0.0,1102.773,,,0.0,1646.272,-51.599,2697.446,295.277,2992.723,35549.961,
09/30/2008,32804.376,815.935,958.841,,,4401.763,,,,,12357.373,,,9244.525,,,,718.029,22319.927,-760.456,21559.471,336.078,,239.295,192.408,46.887,,,0.0,4492.993,,3808.239,9969.996,5989.563,3980.433,0.0,13778.235,8420.65,,,,,,,5295.588,,,,,,,,,,2436.985,29931.458,0.0,1142.494,,,0.0,1483.184,-48.037,2577.641,295.277,2872.918,32804.376,
12/31/2008,31021.98,552.423,980.149,,,,,,,,12076.705,,,9201.485,,,,566.654,21844.844,-849.21,20995.634,333.931,,237.49,192.408,45.082,,,,7922.353,,3956.633,10285.181,6608.301,3676.88,,14241.814,6390.27,,,,,,,4767.66,,,,,,,,,,2047.604,27447.348,782.68,1260.764,,,0.0,1387.854,-151.831,3279.467,295.165,3574.632,31021.98,
03/31/2009,31208.024,438.181,1690.3,515.858,1174.442,3949.329,933.316,3016.013,,0.0,11541.837,3825.104,7716.733,9030.64,180.282,8717.906,132.452,643.518,21215.995,-940.932,20275.063,330.299,330.299,235.854,192.408,43.446,,686.33,0.0,3602.668,,4908.175,10001.88,6265.115,3736.765,0.0,14910.055,6379.384,,288.029,,,,6091.355,4089.636,,,,4089.636,,,,,269.075,2052.198,27700.348,786.582,1303.359,132.247,1171.112,0.0,1265.073,-142.503,3212.511,295.165,3507.676,31208.024,
06/30/2009,28758.943,419.696,1204.191,531.638,672.553,3938.291,1117.212,2821.079,,0.0,10802.459,3402.063,7400.396,8783.368,186.376,8467.144,129.848,481.284,20067.111,-961.482,19105.629,325.666,325.666,234.345,192.408,41.937,,285.305,0.0,3245.82,,4689.639,10287.822,6704.002,3583.82,0.0,14977.461,5246.971,,286.282,,,,4960.689,3235.351,,,,3235.351,,,,,227.031,1678.147,25364.961,790.596,1346.651,134.505,1212.146,0.0,1100.462,-138.892,3098.817,295.165,3393.982,28758.943,
09/30/2009,26465.852,328.15,789.085,622.733,166.352,3347.073,701.151,2645.922,,0.0,9950.655,3029.739,6920.916,8574.03,189.452,8260.202,124.376,502.687,19027.372,-944.765,18082.607,321.788,321.788,218.879,178.381,40.498,,322.239,0.0,3056.031,,4236.704,9998.279,6578.18,3420.099,0.0,14234.983,4422.139,,415.293,,,,4006.846,3079.468,,,,3079.468,,,,,198.965,1160.088,23095.643,794.63,1391.435,136.659,1254.776,0.0,1005.244,-116.265,3075.044,295.165,3370.209,26465.852,
12/31/2009,26068.678,465.712,992.183,452.883,539.3,3394.368,699.9,2694.468,,0.0,9793.22,2633.85,7159.37,8330.664,192.036,8017.102,121.526,452.501,18576.385,-896.914,17679.471,313.824,313.824,203.784,165.528,38.256,,248.628,0.0,2770.708,,4394.096,10473.119,8017.183,2455.936,0.0,14867.215,3929.498,,293.387,0.0,0.0,,3636.111,2891.133,0.0,0.0,,2891.133,77.473,51.67,25.803,168.104,179.422,653.365,22766.21,798.685,1431.247,138.738,1292.509,0.0,891.58,-114.209,3007.303,295.165,3302.468,26068.678,
03/31/2010,25923.576,279.73,906.808,523.237,383.571,3662.519,964.8,2697.719,,0.0,9163.653,2298.076,6865.577,8320.571,183.656,8022.486,114.429,505.794,17990.018,-844.06,17145.958,308.714,308.714,199.207,162.18,37.027,,262.944,0.0,3157.696,,4461.05,10608.65,8430.941,2177.709,0.0,15069.7,3160.85,,357.919,,,,2802.931,2932.524,,,,2932.524,,,,,173.023,1316.537,22652.634,802.76,1476.684,141.048,1335.636,0.0,809.624,-113.291,2975.777,295.165,3270.942,25923.576,
06/30/2010,26254.226,364.857,878.058,602.91,275.148,4296.608,1806.789,2489.819,,0.0,9064.028,2049.948,7014.08,8090.022,189.153,7788.253,112.616,505.237,17659.287,-781.269,16878.018,307.452,307.452,197.825,162.18,35.645,,345.11,0.0,2986.298,,4409.505,10792.311,8622.881,2169.43,0.0,15201.816,3247.816,,481.477,,,,2766.339,2926.675,,,,2926.675,,,,,215.047,1375.639,22966.993,806.856,1523.365,143.021,1380.344,0.0,767.769,-105.922,2992.068,295.165,3287.233,26254.226,
09/30/2010,25384.181,331.743,868.876,602.407,266.469,3826.055,1214.595,2611.46,,0.0,9210.028,1873.568,7336.46,7849.461,191.218,7553.471,104.772,414.259,17473.748,-719.899,16753.849,311.947,311.947,196.443,162.18,34.263,,359.536,0.0,2735.732,,4393.107,10582.813,8524.675,2058.138,0.0,14975.92,3047.569,,414.666,,,,2632.903,2805.731,,,,2805.731,,,,,251.192,996.881,22077.293,810.974,1573.693,145.526,1428.167,,737.014,-109.958,3011.723,295.165,3306.888,25384.181,
12/31/2010,24698.952,344.384,942.129,424.39,517.739,3801.68,769.75,3031.93,,0.0,9008.679,1670.524,7338.155,7773.893,311.924,7461.969,0.0,375.289,17157.861,-664.799,16493.062,322.319,322.319,195.061,162.18,32.881,133.191,303.661,0.0,2163.465,,4376.285,10831.946,8879.201,1952.745,0.0,15208.231,2657.563,,361.92,0.0,0.0,,2295.643,3228.07,0.0,0.0,,3228.07,78.483,52.346,26.137,333.803,215.221,299.576,22020.947,,1878.674,164.604,1714.07,0.0,631.712,-127.546,2382.84,295.165,2678.005,24698.952,
03/31/2011,24438.344,337.002,836.199,527.563,308.636,4010.332,924.854,3085.478,,0.0,8427.017,1618.854,6808.163,7545.355,298.057,6524.981,722.317,370.487,16342.859,-589.128,15753.731,320.871,320.871,183.625,152.08,31.545,,256.75,0.0,2739.834,,4480.413,10870.554,8975.97,1894.584,0.0,15350.967,2747.626,,384.25,,,,2363.376,2514.754,,,,2514.754,,,,,194.557,990.383,21798.287,0.0,1801.207,164.584,1636.623,0.0,674.064,-130.379,2344.892,295.165,2640.057,24438.344,
06/30/2011,25054.066,313.416,861.441,598.0,263.441,4426.857,1196.38,3230.477,,0.0,8673.897,1493.636,7180.261,7387.749,295.373,6398.345,694.031,397.931,16459.577,-524.091,15935.486,330.392,330.392,164.067,135.683,28.384,,304.676,0.0,2717.731,,4937.103,10958.924,9167.75,1791.174,0.0,15896.027,2692.816,,498.915,,,,2193.901,2502.517,,,,2502.517,,,,,212.289,1069.035,22372.684,0.0,1803.235,164.812,1638.423,0.0,691.49,-108.508,2386.217,295.165,2681.382,25054.066,
09/30/2011,25571.469,339.895,1077.937,719.4,358.537,4555.043,1227.197,3327.846,,0.0,9134.089,1428.34,7705.749,7107.313,298.544,6143.025,665.744,386.147,16627.549,-449.645,16177.904,326.667,326.667,160.902,133.659,27.243,,384.759,0.0,2548.362,,4412.375,11285.88,9563.998,1721.882,0.0,15698.255,3195.071,,471.12,,,,2723.951,2509.804,,,,2509.804,,,,,264.904,1160.205,22828.239,0.0,1806.64,164.762,1641.878,,724.977,-83.552,2448.065,295.165,2743.23,25571.469,
12/31/2011,24789.384,384.667,896.444,443.588,452.856,4054.489,988.217,3066.272,,0.0,9393.337,1378.41,8014.927,7003.79,284.051,6078.961,640.778,413.897,16811.024,-384.351,16426.673,321.253,321.253,159.902,133.659,26.243,339.348,366.301,0.0,1840.307,,4613.014,11599.995,9818.102,1781.893,0.0,16213.009,2406.887,,347.285,0.0,0.0,,2059.602,2481.66,0.0,0.0,,2481.66,125.519,94.266,31.253,173.505,253.268,450.899,22104.747,0.0,1762.264,160.918,1601.346,0.0,757.364,-130.156,2389.472,295.165,2684.637,24789.384,
03/31/2012,25678.969,349.604,1375.803,614.705,761.098,4534.644,1238.041,3296.603,,0.0,8952.242,1247.089,7705.153,7019.088,271.73,6242.361,504.997,431.905,16403.235,-346.016,16057.219,314.903,314.903,159.88,134.242,25.638,,340.337,0.0,2546.579,,4969.597,11965.573,10115.734,1849.839,0.0,16935.17,2550.375,,567.571,,,,1982.804,2340.706,,,,2340.706,,,,,234.188,944.357,23004.796,,1718.26,157.917,1560.343,,785.361,-124.613,2379.008,295.165,2674.173,25678.969,
06/30/2012,25492.955,330.931,1009.934,525.504,484.43,4626.583,1361.717,3264.866,,0.0,9295.534,1314.169,7981.365,6890.229,278.958,6146.871,464.4,424.051,16609.814,-321.051,16288.763,311.753,311.753,158.901,134.242,24.659,,340.81,0.0,2425.28,,4833.994,11283.449,9545.747,1737.702,0.0,16117.443,3345.8,,470.631,,,,2875.169,2294.224,,,,2294.224,,,,,235.49,985.592,22978.549,0.0,1683.667,155.506,1528.161,,658.157,-122.583,2219.241,295.165,2514.406,25492.955,
09/30/2012,25739.83,355.978,970.604,529.688,440.916,4327.995,1204.366,3123.629,,0.0,9696.305,1229.855,8466.45,6827.478,286.063,6110.169,431.246,410.55,16934.333,-281.744,16652.589,305.346,305.346,157.921,134.242,23.679,,334.025,0.0,2635.372,,4569.113,11658.998,10076.901,1582.097,0.0,16228.111,3168.104,,516.97,,,,2651.134,2263.238,,,,2263.238,,,,,225.084,1323.405,23207.942,0.0,1671.947,154.459,1517.488,,681.46,-116.684,2236.723,295.165,2531.888,25739.83,
12/31/2012,25334.019,469.879,989.756,636.383,353.373,4324.528,1262.72,3061.808,,0.0,9965.191,1168.235,8796.956,6743.391,289.105,6038.691,415.595,401.937,17110.519,-276.963,16833.556,303.273,303.273,156.942,134.242,22.7,430.297,292.472,0.0,1533.316,,4602.472,12027.237,10503.809,1523.428,0.0,16629.709,2912.091,555.438,564.429,0.0,0.0,,1792.224,2226.482,0.0,0.0,,2226.482,173.403,132.975,40.428,169.035,202.269,511.824,22824.813,0.0,1640.712,152.249,1488.463,0.0,719.672,-146.343,2214.041,295.165,2509.206,25334.019,
03/31/2013,24803.048,275.262,1197.616,766.434,431.182,4587.965,1397.746,3190.219,,0.0,9207.065,1115.879,8091.186,6682.605,299.143,6383.462,0.0,390.874,16280.544,-265.218,16015.326,299.74,299.74,156.014,134.242,21.772,,274.332,0.0,1996.793,,4454.045,11750.422,10239.089,1511.333,0.0,16204.467,2817.884,488.01,781.306,,,,1548.568,2197.864,,,,2197.864,,,,,199.999,783.107,22203.321,100.0,1607.682,150.766,1456.916,0.0,748.427,-151.639,2304.47,295.257,2599.727,24803.048,
06/30/2013,24852.8,382.601,998.445,654.295,344.15,4495.727,1267.348,3228.379,,0.0,9586.273,1218.206,8368.067,6611.679,316.085,6295.594,0.0,385.105,16583.057,-261.934,16321.123,314.764,314.764,163.623,140.479,23.144,,235.759,0.0,1940.758,,4603.954,12407.93,10753.682,1654.248,0.0,17011.884,2620.288,433.761,596.869,,,,1589.658,1800.255,,,,1800.255,,,,,198.489,675.476,22306.392,95.624,1566.91,150.347,1416.563,0.0,777.108,-188.665,2250.977,295.431,2546.408,24852.8,
09/30/2013,23858.753,395.631,813.364,629.185,184.179,4530.077,1343.134,3186.943,,0.0,8920.653,1173.711,7746.942,6487.903,332.162,6155.741,,371.64,15780.196,-255.71,15524.486,308.779,308.779,162.695,140.479,22.216,,215.116,0.0,1908.605,,4434.746,11849.163,10275.758,1573.405,0.0,16283.909,2379.788,427.232,585.969,,,,1366.587,1771.288,,,,1771.288,,,,,165.918,824.557,21425.46,95.624,1560.953,147.705,1413.248,0.0,657.676,-176.391,2137.862,295.431,2433.293,23858.753,
12/31/2013,23789.833,349.216,1208.99,478.693,730.297,4200.175,801.718,3398.457,,0.0,9056.855,1133.279,7923.576,6332.219,336.606,5995.613,,370.152,15759.226,-253.809,15505.417,305.244,305.244,163.931,141.943,21.988,405.717,181.866,0.0,1469.277,,4637.839,12097.117,10591.405,1505.712,0.0,16734.956,2034.916,442.789,368.348,0.0,0.0,,1223.779,1739.859,0.0,0.0,,1739.859,84.373,53.111,31.262,130.007,154.28,410.691,21289.082,100.0,1560.122,147.731,1412.391,0.0,695.207,-150.009,2205.32,295.431,2500.751,23789.833,
03/31/2014,23936.836,450.27,1307.371,621.831,685.54,4770.202,1194.749,3571.179,4.274,0.0,8905.413,1152.418,7752.995,6214.048,333.792,5880.256,,361.359,15480.82,-247.246,15233.574,299.183,299.183,162.95,141.943,21.007,,166.465,0.0,1546.821,,4534.245,12138.498,10701.841,1436.657,0.0,16672.743,2418.74,411.795,667.257,,,,1339.688,1507.048,,,,1507.048,,,,,137.863,667.93,21404.324,100.0,1560.66,147.866,1412.794,0.0,716.54,-140.119,2237.081,295.431,2532.512,23936.836,
06/30/2014,24218.345,417.108,931.934,676.014,255.92,4731.101,1150.28,3576.542,4.279,0.0,9634.349,1231.513,8402.836,6161.36,348.429,5812.931,,358.945,16154.654,-243.628,15911.026,300.533,300.533,161.968,141.943,20.025,,162.067,0.0,1602.608,,4513.8,11643.687,10331.268,1312.419,0.0,16157.487,3202.845,475.53,706.119,,,,2021.196,1501.209,,,,1501.209,,,,,138.336,603.193,21603.07,100.0,1559.853,148.217,1411.636,0.0,782.102,-122.111,2319.844,295.431,2615.275,24218.345,
09/30/2014,23982.597,292.687,892.529,617.044,275.485,4876.979,1338.022,3534.671,4.286,0.0,9755.723,1278.394,8477.329,6056.294,352.517,5703.777,,151.915,15963.932,-238.641,15725.291,295.833,295.833,160.987,141.943,19.044,,137.742,0.0,1600.549,,4603.826,11540.945,10326.308,1214.637,0.0,16144.771,2729.857,479.384,532.234,,,,1718.239,1491.138,,,,1491.138,,,,,123.442,881.575,21370.783,100.0,1532.735,147.03,1385.705,0.0,816.483,-132.835,2316.383,295.431,2611.814,23982.597,
12/31/2014,25668.187,349.171,2344.201,722.234,1621.967,4755.296,1194.391,3556.613,4.292,0.0,10285.003,1277.717,9007.286,5945.163,358.131,5587.032,,141.285,16371.451,-232.448,16139.003,302.996,302.996,175.45,145.932,29.518,346.622,134.088,0.0,1121.36,,5195.656,12873.283,11596.345,1276.938,0.0,18068.939,2350.798,562.214,594.314,0.0,0.0,,1194.27,1880.105,0.0,0.0,,1880.105,182.993,164.304,18.689,86.044,119.239,398.479,23086.597,100.0,1522.82,146.387,1376.433,0.0,851.585,-188.246,2286.159,295.431,2581.59,25668.187,
03/31/2015,25713.319,282.8,1313.226,874.593,438.633,5209.093,1532.463,3672.331,4.299,0.0,10959.252,1320.897,9638.355,5772.871,338.346,5434.525,0.0,133.958,16866.081,-228.328,16637.753,301.069,301.069,174.152,145.932,28.22,,148.153,0.0,1647.073,,5060.897,13577.657,12367.24,1210.417,0.0,18638.554,1984.535,309.297,813.141,,,,862.097,1570.646,,,,1570.646,,,,,133.273,887.054,23214.062,100.0,1512.272,145.937,1366.335,0.0,760.713,-169.159,2203.826,295.431,2499.257,25713.319,
06/30/2015,25237.392,274.256,1238.974,894.03,344.944,4786.656,1133.49,3648.86,4.306,0.0,11233.278,1400.715,9832.563,5703.494,345.544,5357.95,0.0,127.196,17063.968,-221.351,16842.617,269.507,269.507,172.854,145.932,26.922,,115.23,0.0,1537.298,,5366.936,13307.537,12138.384,1169.153,0.0,18674.473,1751.536,311.76,732.564,,,,707.212,1555.272,,,,1555.272,,,,,109.815,628.391,22719.487,100.0,1513.599,146.263,1367.336,0.0,797.123,-188.248,2222.474,295.431,2517.905,25237.392,
09/30/2015,25386.073,256.342,1454.225,857.536,596.689,4907.134,1229.18,3673.641,4.313,0.0,11098.339,1488.044,9610.295,5627.153,349.324,5277.829,0.0,124.308,16849.8,-210.814,16638.986,269.332,269.332,171.556,145.932,25.624,,152.548,0.0,1535.95,,5391.385,13473.835,12439.939,1033.896,0.0,18865.22,1741.771,332.329,788.563,,,,620.879,1339.94,,,,1339.94,,,,,140.965,717.932,22805.828,100.0,1519.753,146.398,1373.355,0.0,841.737,-176.676,2284.814,295.431,2580.245,25386.073,
12/31/2015,26192.637,300.811,1333.088,730.252,602.836,4825.616,881.45,3929.846,14.32,0.0,12111.325,1674.935,10436.39,5575.177,354.536,5220.641,0.0,126.342,17812.844,-210.242,17602.602,275.619,275.619,217.522,191.307,26.215,352.642,104.365,0.0,1180.372,,5535.885,14431.593,13199.717,1231.876,0.0,19967.478,1506.179,338.133,566.019,0.0,0.0,,602.027,1312.677,0.0,0.0,,1312.677,195.398,178.36,17.038,93.323,108.339,369.657,23553.051,100.0,1584.044,149.117,1434.927,0.0,874.303,-214.192,2344.155,295.431,2639.586,26192.637,
03/31/2016,26963.682,280.625,1753.464,801.544,951.92,5255.252,1226.521,4014.405,14.326,,12087.752,1848.569,10239.183,5487.242,354.221,5133.021,0.0,116.27,17691.264,-204.034,17487.23,274.347,274.347,216.222,191.307,24.915,347.9,165.007,0.0,1183.635,,5717.195,14610.639,13293.208,1317.431,0.0,20327.834,1849.006,425.217,738.653,,,,685.136,1323.749,,,,1323.749,,,,,146.297,673.848,24320.734,100.0,1512.363,145.342,1367.021,0.0,905.595,-170.441,2347.517,295.431,2642.948,26963.682,
06/30/2016,27541.07,283.648,1244.045,922.302,321.743,5186.535,1162.959,4009.243,14.333,,13148.857,1969.412,11179.445,5440.48,360.687,5079.793,0.0,117.976,18707.313,-199.807,18507.506,279.676,279.676,214.923,191.307,23.616,186.1,196.989,,1441.648,,5684.732,14945.445,13680.81,1264.635,0.0,20630.177,2292.371,451.129,789.54,,,,1051.702,1076.943,,,,1076.943,,,,,170.619,679.036,24849.146,100.0,1503.164,145.012,1358.152,0.0,945.663,-152.334,2396.493,295.431,2691.924,27541.07,
09/30/2016,28449.222,327.639,1049.746,829.912,219.834,5362.469,1320.535,4027.594,14.34,0.0,14183.893,2065.595,12118.298,5371.894,357.423,5014.471,0.0,155.215,19711.002,-201.557,19509.445,279.178,279.178,213.688,191.371,22.317,289.2,160.736,0.0,1257.121,,5890.252,15683.928,14358.849,1325.079,0.0,21574.18,2375.244,341.998,702.226,,,,1331.02,1065.651,,,,1065.651,,,,132.0,144.829,412.736,25704.64,100.0,1517.715,145.772,1371.943,0.0,992.264,-160.828,2449.151,295.431,2744.582,28449.222,
12/31/2016,28555.231,373.274,1724.554,664.52,1060.034,4854.917,897.071,3943.499,14.347,0.0,14283.61,2135.523,12148.087,5305.91,359.033,4946.877,0.0,111.248,19700.768,-202.068,19498.7,289.385,289.385,212.388,191.371,21.017,297.016,121.654,0.0,1183.343,,5940.594,16731.769,15376.636,1355.133,0.0,22672.363,1512.285,453.053,561.848,0.0,0.0,,497.384,1040.656,0.0,0.0,,1040.656,44.356,25.67,18.686,97.403,135.897,347.187,25850.147,100.0,1528.275,146.015,1382.26,0.0,1029.032,-247.654,2409.653,295.431,2705.084,28555.231,
03/31/2017,29618.6,369.29,2973.314,866.717,2106.597,5120.942,1167.31,3939.278,14.354,0.0,13877.307,2173.311,11703.996,5212.767,346.721,4866.046,0.0,105.456,19195.53,-201.968,18993.562,290.497,290.497,211.156,191.371,19.785,290.2,98.12,0.0,1271.519,,6355.62,17124.221,15738.403,1385.818,0.0,23479.841,1838.803,406.354,848.19,,,,584.259,1035.036,,,,1035.036,,,,96.1,101.347,327.013,26878.14,100.0,1533.578,146.177,1387.401,0.0,1061.409,-249.958,2445.029,295.431,2740.46,29618.6,
06/30/2017,29369.956,387.053,1265.693,692.027,573.666,5275.483,1315.891,3949.592,10.0,0.0,14810.215,2211.996,12598.219,5179.104,353.55,4825.554,0.0,432.771,20422.09,-197.257,20224.833,292.463,292.463,281.456,236.335,45.121,299.4,91.653,0.0,1251.922,,6302.585,16030.764,14657.146,1373.618,0.0,22333.349,2659.027,743.684,555.793,,,,1359.55,1033.329,,,,1033.329,,,,89.2,92.717,335.446,26543.068,100.0,1537.757,146.336,1391.421,0.0,1131.162,-237.462,2531.457,295.431,2826.888,29369.956,
09/30/2017,29622.636,347.802,1344.279,739.953,604.326,5442.54,1469.402,3963.138,10.0,0.0,15042.859,2251.015,12791.844,5123.232,350.433,4772.799,0.0,339.78,20505.871,-194.867,20311.004,293.393,293.393,279.492,236.335,43.157,282.3,80.976,0.0,1240.85,,6485.245,15614.009,14501.911,1112.098,0.0,22099.254,3025.964,516.867,579.028,,,,1930.069,1059.507,,,,1059.507,,,,91.6,83.146,379.614,26739.085,100.0,1543.378,146.395,1396.983,0.0,1177.126,-232.384,2588.12,295.431,2883.551,29622.636,
12/31/2017,41423.388,639.073,1998.573,812.973,1185.6,6596.6,1416.345,5170.255,10.0,0.0,20271.968,4214.695,16057.273,7386.961,619.899,6767.062,0.0,699.377,28358.306,-189.555,28168.751,532.251,532.251,1571.242,1386.853,184.389,353.215,81.634,0.0,1482.049,,8023.003,22597.359,19274.438,3322.921,0.0,30620.362,4321.15,656.602,638.515,0.0,0.0,,3026.033,1218.097,0.0,0.0,,1218.097,50.449,29.64,20.809,131.396,85.061,416.385,36842.9,100.0,3347.448,204.211,3143.237,0.0,1160.434,-322.825,4285.057,295.431,4580.488,41423.388,
03/31/2018,40463.195,459.82,1282.562,973.211,309.351,6595.585,1759.43,4826.155,10.0,0.0,20062.743,4234.435,15828.308,7187.05,560.81,6626.24,0.0,770.412,28020.205,-187.194,27833.011,531.981,531.981,1572.916,1398.501,174.415,339.7,114.348,0.0,1733.272,,7980.846,22838.105,19509.373,3328.732,0.0,30818.951,3224.371,672.154,827.362,,,,1724.855,1214.967,,,,1214.967,,,,,121.394,510.984,35890.667,100.0,3355.527,204.496,3151.031,0.0,1211.655,-390.085,4277.097,295.431,4572.528,40463.195,
06/30/2018,41076.795,602.952,1624.702,874.068,750.634,6383.881,1649.47,4724.411,10.0,0.0,20575.101,4136.356,16438.745,7126.639,549.112,6577.527,0.0,692.659,28394.399,-185.462,28208.937,525.175,525.175,1577.231,1409.276,167.955,316.3,122.056,0.0,1715.561,,8237.89,22739.977,19195.99,3543.987,0.0,30977.867,3645.38,713.152,743.721,,,,2188.507,1227.281,,,,1227.281,,,,,135.349,541.169,36527.046,100.0,3312.363,203.127,3109.236,,1254.069,-412.114,4254.318,295.431,4549.749,41076.795,
09/30/2018,40635.924,642.051,1332.84,801.159,531.681,6549.374,1930.991,4608.383,10.0,0.0,20281.181,4237.036,16044.145,7069.033,530.796,6538.237,0.0,725.651,28075.865,-185.959,27889.906,506.453,506.453,1571.317,1409.822,161.495,269.4,54.476,0.0,1820.107,,8025.881,22982.204,18926.02,4056.184,0.0,31008.085,2925.59,678.51,739.694,,,,1507.386,1200.134,,,,1200.134,,,,119.5,170.324,470.36,35893.993,100.0,3299.19,202.464,3096.726,0.0,1484.959,-437.649,4446.5,295.431,4741.931,40635.924,
12/31/2018,40832.258,781.291,1901.645,624.034,1277.611,6084.638,1448.168,4626.47,10.0,0.0,20545.198,4030.87,16514.328,6990.334,518.37,6471.964,0.0,679.149,28214.681,-180.424,28034.257,494.041,494.041,1587.821,1432.787,155.034,254.624,81.475,0.0,1612.466,,8141.317,24541.675,20435.898,4105.777,0.0,32682.992,1469.303,762.592,335.38,0.0,0.0,,371.331,1170.963,0.0,0.0,,1170.963,52.098,34.356,17.742,126.757,133.713,411.052,36046.878,100.0,3224.157,199.108,3025.049,0.0,1542.408,-376.616,4489.949,295.431,4785.38,40832.258,
