Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Other ST Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,667.880005,38.863998,38.863998,,57.321999,,200.121994,,,,,29.646999,325.954987,280.548004,,,,61.376999,,,,61.376999,341.925003,,88.181999,88.181999,,,,,30.562004,30.562004,118.744003,0.0,,,,77.108002,77.108002,77.108002,195.852005,,354.334991,-148.845001,,266.538002,472.027992,,472.027992,667.879997,
12/31/1992,673.965027,36.370001,13.378,22.992001,53.819,,213.479996,,,,,26.539,330.208008,281.005005,423.936005,-142.931,8.656,54.096001,,,,54.096001,343.757006,,20.892,20.892,,,,,60.316,60.316,81.208,0.0,,,,76.151001,76.151001,76.151001,157.359001,0.0,409.403015,0.0,,107.203003,516.606018,0.0,516.606018,673.965019,
03/31/1993,717.129028,43.660999,43.660999,0.0,56.723999,,231.343002,,,,,27.01,358.738007,295.467987,,,0.0,62.923,,,,62.923,358.390987,,52.342999,52.342999,0.0,,,,79.390003,79.390003,131.733002,0.0,,,,99.288002,99.288002,99.288002,231.021004,0.0,414.696991,-69.376999,,140.788002,486.107994,0.0,486.107994,717.128998,
06/30/1993,729.372986,66.775002,66.775002,0.0,60.661999,,209.307007,,,,,32.768002,369.511993,297.346008,,,0.0,62.514999,,,,62.514999,359.861008,,65.117996,65.117996,0.0,,,,45.076004,45.076004,110.194,0.0,,,,98.016998,98.016998,98.016998,208.210999,0.0,428.083008,-87.318001,,180.397003,521.16201,0.0,521.16201,729.373009,
09/30/1993,735.315979,74.764,74.764,0.0,57.126999,,195.817001,,,,,38.078999,365.786987,306.002991,,,0.0,63.526001,,,,63.526001,369.528992,,80.095001,80.095001,0.0,,,,44.176003,44.176003,124.271004,0.0,,,,99.369003,99.369003,99.369003,223.640007,0.0,432.661987,-139.514999,,218.528999,511.675987,0.0,511.675987,735.315994,
12/31/1993,706.195007,25.327,25.327,0.0,64.375999,,215.634995,,,,,29.658001,334.996002,309.610992,472.852997,-163.242004,5.601,55.987,,,,55.987,371.198992,,62.445,62.445,,,,,44.196999,44.196999,106.641998,40.0,,,,96.581001,96.581001,136.581001,243.223,0.0,444.45401,-236.703995,,255.221994,462.97201,0.0,462.97201,706.195009,
03/31/1994,750.073975,42.786999,42.786999,0.0,59.548,,247.731995,,,,,31.313,381.380005,308.010986,,,,60.682999,,,,60.682999,368.693985,,64.366997,64.366997,,,,,93.719002,93.719002,158.085999,40.0,,,,98.011002,98.011002,138.011002,296.097,0.0,451.326996,-284.05899,,286.708991,453.976996,0.0,453.976996,750.073996,
06/30/1994,732.653992,29.542,29.542,0.0,68.565002,,235.175003,,,,,35.07,368.35199,305.324005,,,,58.978001,,,,58.978001,364.302006,,70.125999,70.125999,,,,,42.347,42.347,112.473,50.0,,,,99.123001,99.123001,149.123001,261.596001,0.0,460.604004,-318.917999,,329.372,471.058004,0.0,471.058004,732.654005,
09/30/1994,740.625977,38.691002,38.691002,0.0,69.394997,,222.009995,,,,,48.023998,378.119995,304.678986,,,,57.827,,,,57.827,362.505985,,87.934998,87.934998,,,,,46.852997,46.852997,134.787994,60.0,,,,98.306999,98.306999,158.306999,293.094994,0.0,474.428986,-401.744995,,374.846994,447.530985,0.0,447.530985,740.625978,
12/31/1994,741.236023,50.717999,50.717999,0.0,65.883003,,237.720001,,,,,27.615999,381.937012,305.88501,489.290985,-183.406006,0.0,53.414001,,,,53.414001,359.299011,,104.557999,104.557999,,,,,56.197006,56.197006,160.755005,125.0,,,,93.811996,93.811996,218.811996,379.567001,0.0,443.562012,-115.606003,,33.713005,361.669014,0.0,361.669014,741.236015,
03/31/1995,778.450012,50.167,50.167,0.0,63.118999,,275.911011,,,,,34.312,423.509003,302.885986,,,,52.055,,,,52.055,354.940987,,78.380997,78.380997,0.0,,,,105.37001,105.37001,183.751007,125.0,,,,94.197998,94.197998,219.197998,402.949005,0.0,454.070007,-147.835007,,69.266006,375.501007,0.0,375.501007,778.450012,
06/30/1995,764.541016,40.334,40.334,0.0,71.448997,,263.68399,,,,,34.841,410.308014,301.347992,,,0.0,52.884998,,,,52.884998,354.23299,,86.901001,86.901001,,,,,49.733994,49.733994,136.634995,125.0,,,,101.805,101.805,226.805,363.439995,0.0,466.002991,-178.136993,,113.234993,401.10099,0.0,401.10099,764.540985,
09/30/1995,774.849976,54.706001,54.706001,0.0,71.525002,,248.044998,,,,,43.773998,418.049988,303.407013,,,0.0,53.393002,,,,53.393002,356.800014,,105.428001,105.428001,0.0,,,,50.506996,50.506996,155.934998,125.0,,,,101.153999,101.153999,226.153999,382.088997,0.0,473.035004,-240.455002,,160.181,392.761002,0.0,392.761002,774.849998,
12/31/1995,784.752014,69.403,69.403,0.0,69.598,,256.101013,,,,,30.452999,425.554993,294.806,492.165009,-197.358994,0.0,64.390999,,,,64.390999,359.196999,,111.766998,111.766998,100.0,,,,68.955994,68.955994,280.722992,100.0,,,,110.472,110.472,210.472,491.194992,0.0,474.975006,-385.076996,,203.658997,293.557007,0.0,293.557007,784.751999,
03/31/1996,760.06897,16.551001,16.551001,0.0,69.199997,,284.746002,,,,,31.25,401.747009,294.759003,,,0.0,63.563,,,,63.563,358.322002,,76.904999,76.904999,75.0,,,,111.229004,111.229004,263.134003,100.0,,,,112.265999,112.265999,212.265999,475.400002,0.0,489.196014,-444.855988,,240.328995,284.669022,0.0,284.669022,760.069023,
06/30/1996,742.851013,11.992,11.992,0.0,66.892998,,269.048004,,,,,39.401001,387.334015,292.38501,,,0.0,63.132,,,,63.132,355.51701,,84.247002,84.247002,75.0,,,,51.564003,51.564003,210.811005,100.0,,,,114.754997,114.754997,214.754997,425.566002,0.0,500.476013,-471.575012,,288.384018,317.285019,0.0,317.285019,742.851021,
09/30/1996,760.309998,19.416,19.416,0.0,74.399002,,251.787003,,,,,51.77,397.372009,299.061005,,,0.0,63.876999,,,,63.876999,362.938004,,96.852997,96.852997,75.0,,,,55.324997,55.324997,227.177994,100.0,,,,115.184998,115.184998,215.184998,442.362991,0.0,506.046997,-530.981018,,342.881012,317.946991,0.0,317.946991,760.309982,
12/31/1996,807.392029,54.452,54.452,0.0,77.855003,,271.424988,,,,,46.838001,450.570007,300.88501,514.312988,-213.427994,0.0,55.937,,,,55.937,356.82201,,27.863001,27.863001,150.0,,,,128.690008,128.690008,306.553009,100.0,,,,118.819,118.819,218.819,525.372009,0.0,516.351013,-622.835999,,388.505005,282.020019,0.0,282.020019,807.392028,
03/31/1997,824.622009,16.874001,16.874001,0.0,89.213997,,301.559998,167.703995,,133.856003,,45.575001,453.222992,306.158997,526.137024,-219.977997,0.0,65.239998,0.0,,,65.239998,371.398994,,89.010002,89.010002,114.0,,,,97.608986,97.608986,300.618988,100.0,,,,125.707001,125.707001,225.707001,526.325989,0.0,537.815979,-654.937988,,415.417984,298.295975,0.0,298.295975,824.621964,
06/30/1997,799.312012,22.658001,22.658001,0.0,76.897003,,285.584015,154.585007,,130.998993,,39.187,424.325989,307.944,534.760986,-226.817001,0.0,67.042,0.0,,,67.042,374.986,,94.043999,94.043999,105.0,,,,34.508995,34.508995,233.552994,100.0,,,,117.749001,117.749001,217.749001,451.301995,0.0,558.799011,-668.554993,,457.765992,348.01001,0.0,348.01001,799.312005,
09/30/1997,800.028015,11.341,11.341,0.0,78.587997,,278.343994,146.681,,131.662994,,50.312,418.584991,314.161987,547.776001,-233.613998,0.0,67.280998,0.0,,,67.280998,381.442986,,110.281998,110.281998,46.0,,,,29.102997,29.102997,185.384995,100.0,,,,118.995003,118.995003,218.995003,404.379997,0.0,566.827026,-668.554993,,497.375992,395.648026,0.0,395.648026,800.028023,
12/31/1997,826.362976,6.927,6.927,0.0,67.702003,,319.665985,152.869003,96.314003,70.483002,,47.549,441.843994,326.709015,564.494019,-237.785004,0.0,57.810001,0.0,,,57.810001,384.519016,,34.150002,34.150002,10.0,,,,122.36901,122.36901,166.519012,100.0,,,,123.049004,123.049004,223.049004,389.568016,0.0,577.968018,-668.554993,,527.381989,436.795014,0.0,436.795014,826.36303,
03/31/1998,891.867004,54.615002,54.615002,0.0,65.685997,,349.877014,191.013,,158.863998,,44.359001,514.536987,321.239014,561.330994,-240.091995,0.0,56.091,0.0,,,56.091,377.330014,,81.57,81.57,0.0,,,,94.905998,94.905998,176.475998,100.0,,,,123.120003,123.120003,223.120003,399.596001,0.0,596.710999,-668.554993,,564.114991,492.270997,0.0,492.270997,891.866998,
06/30/1998,914.81897,71.689003,71.689003,0.0,63.407001,,345.898987,202.733002,,143.166,,47.801998,528.796997,324.980988,568.202026,-243.220993,0.0,61.041,0.0,,,61.041,386.021988,,91.719002,91.719002,0.0,,,,56.853996,56.853996,148.572998,100.0,,,,135.925995,135.925995,235.925995,384.498993,0.0,598.242004,-668.554993,,600.632996,530.320007,0.0,530.320007,914.819,
09/30/1998,975.692993,121.132004,121.132004,0.0,63.088001,,332.028992,187.076004,,144.953003,,63.301998,579.551025,332.816986,581.731995,-248.914993,0.0,63.325001,0.0,,,63.325001,396.141987,,113.759003,113.759003,0.0,,,,46.647995,46.647995,160.406998,100.0,,,,138.248001,138.248001,238.248001,398.654999,0.0,602.684021,-668.554993,,642.908993,577.038021,0.0,577.038021,975.69302,
12/31/1998,913.319,33.21,33.21,0.0,63.269,63.269,372.634,195.194,110.752,66.688,,38.1,507.213,338.695,589.99,-251.295,0.0,67.411,0.0,,,67.411,406.106,,37.281,37.281,0.0,,,,160.035,160.035,197.316,100.0,,,,147.71,147.71,247.71,445.026,0.0,616.137,-813.913,684.489,-18.42,468.293,0.0,468.293,913.319,
03/31/1999,927.956,15.072,15.072,0.0,66.867,66.867,401.134,207.881,112.477,62.015,18.761,35.768,518.841,339.188,597.426,-258.238,0.0,69.927,0.0,,,69.927,409.115,,97.058,97.058,153.7,,,,103.836,103.836,354.594,100.0,,,,149.849,149.849,249.849,604.443,0.0,618.734,-994.203,718.045,-19.063,323.513,0.0,323.513,927.956,
06/30/1999,926.991,20.051,20.051,0.0,66.038,66.038,391.607,216.799,104.184,70.624,,36.509,514.205,341.1719,603.792,-262.618,0.0,71.612,0.0,,,71.612,412.7839,,106.652,106.652,68.3,,,,51.155,51.155,226.107,240.0,,,,144.43,144.43,384.43,610.537,0.0,622.203,-1058.56,767.497,-14.686,316.454,0.0,316.454,926.991,
09/30/1999,940.017,12.965,12.965,0.0,74.665,74.665,389.147,187.286,94.782,87.548,19.531,38.725,515.502,348.233,616.616,-268.383,0.0,76.282,0.0,,,76.282,424.515,,153.039,153.039,91.5,,,,41.383,41.383,285.922,240.0,,,,146.378,146.378,386.378,672.3,0.0,629.617,-1161.786,814.545,-14.659,267.717,0.0,267.717,940.017,
12/31/1999,1015.648,74.989,74.989,0.0,64.349,64.349,403.469,189.414,116.291,75.757,22.007,37.217,580.024,361.882,632.405,-270.523,0.0,73.742,0.0,,,73.742,435.624,,144.678,144.678,70.965,,,,45.684,45.684,261.327,411.0,,,,142.517,142.517,553.517,814.844,0.0,631.144,-1279.879,861.816,-12.277,200.804,0.0,200.804,1015.648,
03/31/2000,1011.668,38.093,38.093,0.0,63.318,63.318,431.496,217.287,114.903,77.043,22.263,37.394,570.301,364.71,644.581,-279.871,0.0,76.657,0.0,,,76.657,441.367,,87.624,87.624,0.0,,,,104.614,104.614,192.238,540.0,,,,144.233,144.233,684.233,876.471,0.0,633.288,-1377.349,891.514,-12.256,135.197,0.0,135.197,1011.668,
06/30/2000,1016.121,43.003,43.003,0.0,75.697,75.697,419.212,202.872,109.236,84.753,22.351,37.669,575.581,357.405,638.402,-280.997,0.0,83.135,0.0,,,83.135,440.54,,104.388,104.388,0.0,,,,48.624,48.624,153.012,540.0,,,,144.54,144.54,684.54,837.552,0.0,620.014,-1230.264,800.755,-11.936,178.569,0.0,178.569,1016.121,
09/30/2000,1156.086,178.102,178.102,0.0,75.21,75.21,418.797,186.344,115.287,94.795,22.371,36.902,709.011,362.343,647.989,-285.646,0.0,84.732,0.0,,,84.732,447.075,,130.178,130.178,0.0,,,,112.971,112.971,243.149,540.0,,,,145.682,145.682,685.682,928.831,0.0,628.074,-1230.264,841.576,-12.131,227.255,0.0,227.255,1156.086,
12/31/2000,1646.399,96.034,96.034,0.0,82.698,82.698,449.284,199.382,141.561,88.739,19.602,63.389,691.405,358.586,649.434,-290.848,0.0,596.408,0.0,,,596.408,954.994,,155.179,155.179,0.0,,,,14.393,14.393,169.572,869.175,,,,337.08,337.08,1206.255,1375.827,0.0,629.368,-1230.264,885.074,-13.606,270.572,0.0,270.572,1646.399,
03/31/2001,1705.062,99.107,99.107,0.0,71.837,71.837,482.575,234.212,140.956,86.001,21.406,34.495,688.014,354.878,,,0.0,662.17,0.0,0.0,0.0,662.17,1017.048,,96.235,96.235,0.0,,,,91.886,91.886,188.121,868.35,,,,337.788,337.788,1206.138,1394.259,0.0,638.994,-1230.264,917.98,-15.907,310.803,0.0,310.803,1705.062,
06/30/2001,1714.334,114.527,114.527,0.0,74.79,74.79,456.489,216.636,133.994,86.488,19.371,33.308,679.114,352.885,,,0.0,682.335,0.0,0.0,0.0,682.335,1035.22,,112.769,112.769,3.3,0.0,3.3,3.3,37.275,37.275,153.344,864.225,,,,336.921,336.921,1201.146,1354.49,0.0,622.515,-1053.762,807.08,-15.989,359.844,0.0,359.844,1714.334,
09/30/2001,1904.23,270.585,270.585,0.0,75.471,,453.884,200.574,138.224,96.362,18.724,32.53,832.47,353.62,,,0.0,718.14,0.0,0.0,0.0,718.14,1071.76,,138.791,138.791,3.3,0.0,3.3,3.3,110.032,110.032,252.123,863.4,,,,335.588,335.588,1198.988,1451.111,0.0,670.413,-1053.762,,836.468,453.119,0.0,453.119,1904.23,
12/31/2001,2011.702,271.969,271.969,0.0,85.423,85.423,493.82,215.728,171.73,88.978,17.384,40.747,891.959,369.568,690.212,-320.644,0.0,750.175,0.0,0.0,0.0,750.175,1119.743,,55.991,55.991,3.3,0.0,3.3,3.3,163.171,163.171,222.462,862.575,,,,345.603,345.603,1208.178,1430.64,0.0,737.09,-1053.762,915.99,-18.256,581.062,0.0,581.062,2011.702,
03/31/2002,2064.892,305.139,305.139,0.0,75.531,75.531,507.689,230.896,168.026,89.804,18.963,39.055,927.414,370.5,,,0.0,766.978,,,,766.978,1137.478,,100.781,100.781,3.3,,,,111.462,111.462,215.543,861.75,,,,344.801,344.801,1206.551,1422.094,0.0,775.979,-1053.762,938.73,-18.149,642.798,0.0,642.798,2064.892,
06/30/2002,2178.762,406.195,406.195,0.0,78.965,78.965,483.5,211.972,162.875,90.766,17.887,55.168,1023.828,374.273,,,0.0,780.661,,,,780.661,1154.934,,108.753,108.753,324.224,,,,17.153,17.153,450.13,540.0,,,,480.827,480.827,1020.827,1470.957,0.0,788.104,-1053.762,994.344,-20.881,707.805,0.0,707.805,2178.762,
09/30/2002,2607.008,303.149,303.149,0.0,89.484,89.484,481.259,194.221,173.318,96.626,17.094,43.104,916.996,386.239,,,0.0,1303.773,,,,1303.773,1690.012,,158.961,158.961,0.0,,,,14.751,14.751,173.712,1140.0,,,,550.906,550.906,1690.906,1864.618,0.0,792.329,-1069.03,1043.72,-24.629,742.39,0.0,742.39,2607.008,
12/31/2002,2765.275,382.003,382.003,0.0,77.617,77.617,535.704,214.142,210.851,92.126,18.585,1295.943,2291.267,389.866,736.094,-346.228,0.0,84.142,4.393,4.393,0.0,79.749,474.008,,62.348,62.348,0.0,0.0,0.0,0.0,1400.094,1400.094,1462.442,1140.0,1140.0,0.0,0.0,209.823,209.823,1349.823,2812.265,0.0,799.625,-1104.024,320.288,-62.879,-46.99,0.0,-46.99,2765.275,
03/31/2003,1520.648,370.58,370.58,0.0,80.249,,550.01,230.294,201.122,98.182,20.412,54.904,1055.743,380.065,,,0.0,84.84,,,,84.84,464.905,,107.786,107.786,0.0,,,,101.647,101.647,209.433,1140.0,,,,217.365,217.365,1357.365,1566.798,0.0,811.342,-1141.904,,284.412,-46.15,0.0,-46.15,1520.648,
06/30/2003,1537.627,404.432,404.432,0.0,78.087,,535.259,212.855,186.92,114.954,20.53,49.914,1067.692,380.328,,,0.0,89.607,,,,89.607,469.935,,,,,0.0,0.0,0.0,198.615,198.615,198.615,1140.0,1140.0,0.0,0.0,223.516,223.516,1363.516,1562.131,0.0,825.196,-1180.841,392.98,-61.839,-24.504,0.0,-24.504,1537.627,
09/30/2003,1543.334,426.559,426.559,0.0,76.247,,527.201,196.57,171.303,140.064,19.264,45.308,1075.315,387.954,,,0.0,80.065,,,,80.065,468.019,,140.829,140.829,0.0,0.0,0.0,0.0,73.077,73.077,213.906,1140.0,1140.0,0.0,0.0,197.296,197.296,1337.296,1551.202,0.0,834.194,-1214.499,434.02,-61.583,-7.868,0.0,-7.868,1543.334,
12/31/2003,1726.494019,438.040009,438.040009,0.0,68.230003,,573.333984,216.072998,200.695999,137.287003,19.278,168.362,1247.965942,396.872986,767.291016,-370.417999,0.0,81.654999,4.71,4.71,0.0,76.944999,478.527985,,65.636002,65.636002,0.0,0.0,0.0,0.0,455.457016,455.457016,521.093018,1140.0,1140.0,0.0,0.0,180.587997,180.587997,1320.587997,1841.681015,0.0,856.299011,-1254.119019,306.091003,-23.458007,-115.187012,0.0,-115.187012,1726.494003,
03/31/2004,1553.829,262.685,262.685,0.0,88.711,88.711,552.039,208.661,192.746,132.771,17.861,180.562,1083.997,374.119,,,0.0,95.713,,,,95.713,469.832,,139.322,139.322,300.0,300.0,0.0,0.0,178.213,178.213,617.535,840.0,840.0,0.0,0.0,180.055,180.055,1020.055,1637.59,0.0,890.637,-1291.58,341.581,-24.399,-83.761,0.0,-83.761,1553.829,
06/30/2004,1589.937,443.936,443.936,0.0,39.482,39.482,530.223,191.34,178.834,143.262,16.787,111.046,1124.687,373.231,,,0.0,92.019,,,,92.019,465.25,,146.919,146.919,300.0,300.0,0.0,0.0,159.51,159.51,606.429,840.0,840.0,0.0,0.0,179.405,179.405,1019.405,1625.834,0.0,912.399,-1329.07,403.5,-22.726,-35.897,0.0,-35.897,1589.937,
09/30/2004,1648.131,522.01,522.01,0.0,36.87,36.87,523.705,175.121,182.895,149.547,16.142,95.479,1178.064,379.909,,,0.0,90.158,,,,90.158,470.067,,176.263,176.263,300.0,300.0,0.0,0.0,140.38,140.38,616.643,840.0,840.0,0.0,0.0,185.645,185.645,1025.645,1642.288,0.0,944.451,-1366.55,450.583,-22.641,5.843,0.0,5.843,1648.131,
12/31/2004,1659.483,510.202,510.202,0.0,41.462,41.462,567.16,205.646,208.935,134.662,17.917,54.309,1173.133,421.848,800.831,-378.983,0.0,64.502,4.944,4.944,0.0,59.558,486.35,,71.529,71.529,300.0,300.0,0.0,0.0,247.344,247.344,618.873,840.0,840.0,0.0,0.0,191.045,191.045,1031.045,1649.918,0.0,990.826,-1454.15,492.8,-19.911,9.565,0.0,9.565,1659.483,
03/31/2005,1342.358032,193.078995,193.078995,,42.305,42.305,566.559021,211.817001,198.787003,133.807999,22.146999,56.050999,857.994019,424.345001,,,,60.019001,,0.0,,60.019001,484.364002,,,,142.578003,142.578003,0.0,0.0,113.235001,113.235001,255.813004,840.0,840.0,0.0,0.0,190.787003,190.787003,1030.787003,1286.600006,0.0,1055.921021,-1504.150024,523.629028,-19.642029,55.757996,,55.757996,1342.358002,
06/30/2005,1329.475952,194.154999,159.404999,34.75,48.490002,48.490002,541.820007,193.126007,170.940002,158.412994,19.341,72.681,857.145996,416.06601,,,0.0,56.264,,0.0,,56.264,472.330009,,159.438004,159.438004,0.0,0.0,0.0,0.0,79.565002,79.565002,239.003006,840.0,840.0,0.0,0.0,190.667999,190.667999,1030.667999,1269.671005,0.0,1031.609985,-1353.776001,401.156006,-19.184998,59.804993,0.0,59.804993,1329.475998,
09/30/2005,1337.346,211.419,161.419,50.0,49.65,49.65,535.44,177.777,167.213,171.407,19.043,66.682,863.191,419.519,,,,54.636,,0.0,,54.636,474.155,,181.661,181.661,0.0,0.0,0.0,0.0,59.21,59.21,240.871,840.0,840.0,0.0,0.0,190.678,190.678,1030.678,1271.549,0.0,1044.237,-1403.776,443.273,-17.937,65.797,,65.797,1337.346,
12/31/2005,1366.983,212.025,202.025,10.0,54.186,54.186,583.407,202.553,203.396,156.343,21.115,39.936,889.554,431.168,809.298,-378.13,0.0,46.261,2.649,2.649,0.0,43.612,477.429,,78.947,78.947,0.0,0.0,0.0,0.0,179.831,179.831,258.778,840.0,840.0,0.0,0.0,193.107,193.107,1033.107,1291.885,0.0,1049.276,-1453.765,497.389,-17.802,75.098,0.0,75.098,1366.983,
03/31/2006,1325.03894,200.072006,200.072006,,47.063999,47.063999,575.14801,201.292007,200.175995,150.552002,23.128,36.053001,858.336975,423.82901,,,,42.873001,,,,42.873001,466.702011,,140.863998,140.863998,0.0,,,,94.272003,94.272003,235.136002,840.0,,,,193.871994,193.871994,1033.871994,1269.007996,0.0,1056.167969,-1503.787964,521.0,-17.34906,56.030945,,56.030945,1325.03894,
06/30/2006,1323.692017,229.893997,229.893997,,47.733002,47.733002,550.536011,186.507004,182.085999,161.315002,20.628,36.629002,864.791992,418.419006,,,0.0,40.480999,,0.0,,40.480999,458.900005,,170.774994,170.774994,0.0,0.0,0.0,0.0,46.190002,46.190002,216.964996,840.0,840.0,0.0,0.0,193.029007,193.029007,1033.029007,1249.994003,0.0,1079.275024,-1553.73999,563.734985,-15.572021,73.697998,,73.697998,1323.692001,
09/30/2006,1341.283,244.829,224.829,20.0,49.822,49.822,539.884,169.736,183.217,166.524,20.407,43.208,877.743,421.712,,,0.0,41.828,,0.0,,41.828,463.54,,194.726,194.726,0.0,0.0,0.0,0.0,23.51,23.51,218.236,840.0,840.0,0.0,0.0,195.726,195.726,1035.726,1253.962,0.0,1120.282,-1603.799,589.811,-18.973,87.321,0.0,87.321,1341.283,
12/31/2006,1440.348,274.393,254.393,20.0,52.501,52.501,601.258,201.035,233.741,145.82,20.662,69.958,998.11,389.81,765.886,-376.076,0.0,52.428,6.547,6.547,0.0,45.881,442.238,,93.729,93.729,0.0,0.0,0.0,0.0,206.348,206.348,300.077,840.0,840.0,0.0,0.0,234.445,234.445,1074.445,1374.522,0.0,1141.193,-1653.768,635.272,-56.871,65.826,0.0,65.826,1440.348,
