Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/03/2005,2492.426,158.733,158.733,0.0,269.216,269.216,,192.919,83.207,19.041,90.671,0.0,75.175,,,,696.043,215.481,619.092,-403.611,9.22,,9.22,1571.682,1469.835,1058.715,411.12,,101.847,1796.383,,145.372,145.372,,,,5.887,,,,,,319.179,,,319.179,470.438,268.334,,,,,295.953,,,295.953,564.287,1034.725,0.0,686.965,,,0.0,763.495,7.241,1457.701,0.0,1457.701,2492.426,
10/02/2005,2493.698,166.057,166.057,0.0,247.599,247.599,,168.632,63.687,14.644,90.301,0.0,127.013,,,,709.301,180.327,487.699,-307.372,9.268,,9.268,1594.802,1406.805,1027.89,378.915,,187.997,1784.397,,127.92,127.92,,,,5.85,,,,,,310.27,,,310.27,444.04,268.39,,,,,295.163,,,295.163,563.553,1007.593,0.0,691.877,,,0.0,786.228,8.0,1486.105,0.0,1486.105,2493.698,
01/01/2006,2693.461,502.264,502.264,0.0,250.844,250.844,,163.15,59.023,9.606,94.521,0.0,82.631,,,,998.889,177.369,484.453,-307.084,9.222,,9.222,1507.981,1401.62,1026.201,375.419,,106.361,1694.572,,146.971,146.971,,,,1.131,,,,,,346.437,,,346.437,494.539,243.282,,,,,305.127,,,305.127,548.409,1042.948,0.0,686.837,,,0.0,964.69,-1.014,1650.513,0.0,1650.513,2693.461,
04/02/2006,2496.098,321.841,321.841,0.0,235.269,235.269,,171.238,63.774,10.997,96.467,0.0,75.468,,,,803.816,178.851,496.379,-317.528,9.432,,9.432,1503.999,1410.221,1031.986,378.235,,93.778,1692.282,,135.834,135.834,,,,1.09,,,,,,265.409,,,265.409,402.333,206.624,,,,,310.886,,,310.886,517.51,919.843,0.0,585.289,,,0.0,979.192,11.774,1576.255,0.0,1576.255,2496.098,
07/02/2006,2535.562,323.755,323.755,0.0,233.449,233.449,,173.658,63.465,11.065,99.128,0.0,77.561,,,,808.423,179.711,507.642,-327.931,9.674,,9.674,1537.754,1449.948,1066.542,383.406,,87.806,1727.139,,130.014,130.014,,,,1.09,,,,,,286.93,,,286.93,418.034,199.187,,,,,317.364,,,317.364,516.551,934.585,0.0,592.234,,,0.0,985.944,22.799,1600.977,0.0,1600.977,2535.562,
10/01/2006,2501.269,207.074,207.074,0.0,253.189,253.189,,182.124,67.224,12.069,102.831,0.0,73.835,,,,716.222,181.585,517.611,-336.026,7.531,,7.531,1595.931,1514.249,1102.232,412.017,,81.682,1785.047,,142.644,142.644,,,,1.142,,,,,,288.485,,,288.485,432.271,201.133,,,,,311.218,,,311.218,512.351,944.622,0.0,522.925,,,0.0,1007.088,26.634,1556.647,0.0,1556.647,2501.269,
12/31/2006,2510.322,191.059,191.059,0.0,268.459,268.459,,183.26,67.014,10.077,106.169,0.0,101.988,,,,744.766,182.196,525.134,-342.938,7.508,,7.508,1575.852,1521.745,1117.724,404.021,,54.107,1765.556,,152.836,152.836,,,,1.153,,,,,,322.544,,,322.544,476.533,151.781,,,,,304.278,,,304.278,456.059,932.592,0.0,530.6,,,0.0,1040.19,6.94,1577.73,0.0,1577.73,2510.322,
04/01/2007,2497.97,119.562,119.562,0.0,267.628,267.628,,204.597,73.501,15.012,116.084,0.0,82.855,,,,674.642,188.356,532.51,-344.154,4.589,,4.589,1630.383,1577.697,1156.469,421.228,,52.686,1823.328,,147.708,147.708,,,,1.627,,,,,,271.937,,,271.937,421.272,178.119,,,,,356.755,,,356.755,534.874,956.146,0.0,480.352,,,0.0,1049.964,11.508,1541.824,0.0,1541.824,2497.97,
07/01/2007,2532.469,150.04,150.04,0.0,271.47,271.47,,204.059,73.711,15.252,115.096,0.0,86.624,,,,712.193,190.738,544.064,-353.326,4.485,,4.485,1625.053,1573.573,1158.836,414.737,,51.48,1820.276,,151.93,151.93,,,,0.898,,,,,,296.928,,,296.928,449.756,234.504,,,,,351.903,,,351.903,586.407,1036.163,0.0,404.956,,,0.0,1075.358,15.992,1496.306,0.0,1496.306,2532.469,
09/30/2007,2591.358,160.901,160.901,0.0,287.081,287.081,,210.56,76.914,15.758,117.888,0.0,96.467,,,,755.009,194.617,557.712,-363.095,4.658,,4.658,1637.074,1584.597,1178.008,406.589,,52.477,1836.349,,158.636,158.636,,,,0.935,,,,,,285.721,,,285.721,445.292,246.095,,,,,363.734,,,363.734,609.829,1055.121,0.0,400.985,,,0.0,1097.817,37.435,1536.237,0.0,1536.237,2591.358,
12/30/2007,2949.337,203.348,203.348,,314.425,314.425,,192.708,72.804,14.232,105.672,0.0,132.467,,,,842.948,196.535,559.297,-362.762,5.919,,5.919,1903.935,1834.865,1355.656,479.209,,69.07,2106.389,,164.806,164.806,,,,0.562,,,,,,382.23,,,382.23,547.598,516.078,,,,,310.384,,,310.384,826.462,1374.06,,375.435,,,0.0,1142.135,57.707,1575.277,,1575.277,2949.337,
03/30/2008,3078.603,185.262,185.262,0.0,353.487,353.487,,223.465,82.397,16.483,124.585,0.0,113.934,,,,876.148,203.498,598.717,-395.219,4.985,,4.985,1993.972,2266.604,1437.817,828.787,,-272.632,2202.455,,189.8,189.8,,,,0.549,,,,,,367.375,,,367.375,557.724,566.068,,,,,336.892,,,336.892,902.96,1460.684,0.0,380.76,,,0.0,1154.023,83.136,1617.919,0.0,1617.919,3078.603,
06/29/2008,2931.767,179.11,179.11,0.0,327.636,327.636,,197.967,78.097,16.191,103.679,0.0,126.034,,,,830.747,204.414,570.257,-365.843,3.459,,3.459,1893.147,1848.765,1396.292,452.473,,44.382,2101.02,,169.447,169.447,,,,0.04,,,,,,0.0,,,0.0,516.242,509.04,,,,,338.542,,,338.542,847.582,1363.824,0.0,363.661,,,0.0,1235.521,-31.239,1567.943,0.0,1567.943,2931.767,
09/28/2008,3021.258,188.808,188.808,0.0,345.251,345.251,0.0,218.868,80.068,19.796,119.004,0.0,112.144,,,,865.071,209.115,610.034,-400.919,4.141,,4.141,1942.931,1885.831,1419.01,466.821,,57.1,2156.187,,184.857,184.857,,,,0.04,,,,,,0.0,,,0.0,520.969,544.05,,,,,321.155,,,321.155,865.205,1386.174,0.0,374.903,,,0.0,1213.052,47.129,1635.084,0.0,1635.084,3021.258,
12/28/2008,2931.767,179.11,179.11,,330.915,330.915,0.0,200.187,79.128,16.403,104.656,0.0,120.535,,,,830.747,205.047,574.346,-369.299,3.459,,3.459,1892.514,1848.765,1396.292,452.473,,43.749,2101.02,,171.211,171.211,,,,0.04,,,,,,344.991,,,344.991,516.242,509.04,,,,,338.542,,,338.542,847.582,1363.824,0.0,363.661,,,0.0,1235.521,-31.239,1567.943,0.0,1567.943,2931.767,
04/05/2009,2858.493,162.049,162.049,0.0,292.105,292.105,0.0,204.172,79.363,18.73,106.079,0.0,122.199,,2.9,107.817,780.525,198.344,560.549,-362.205,3.078,,3.078,1876.546,1834.761,1385.268,449.493,,36.286,2077.968,,452.146,143.347,,,308.799,0.04,0.04,,,,,16.659,,,0.0,468.845,544.03,544.03,,,,333.217,,,330.317,877.247,1346.092,0.0,353.594,116.451,237.143,0.0,1237.915,-79.108,1512.401,0.0,1512.401,2858.493,
07/05/2009,2945.873,151.339,151.339,0.0,328.228,328.228,0.0,216.32,83.056,20.473,112.791,0.0,124.067,,3.261,107.447,819.954,200.87,581.471,-380.601,2.031,,2.031,1923.018,1881.8,1425.437,456.363,,35.747,2125.919,,480.119,153.905,,,326.214,0.0,0.0,,,,,16.689,,,0.0,496.808,524.0,524.0,,,,350.733,,,347.472,874.733,1371.541,0.0,359.687,116.703,242.984,0.0,1251.276,-36.631,1574.332,0.0,1574.332,2945.873,
10/04/2009,3058.786,150.586,150.586,0.0,348.399,348.399,0.0,224.427,84.614,21.55,118.263,0.0,127.852,,3.099,110.489,851.264,211.355,608.858,-397.503,2.19,,2.19,1993.977,1948.161,1473.547,474.614,,41.37,2207.522,,495.494,158.957,,,336.537,0.146,0.146,,,,,17.288,,,0.0,512.928,576.734,576.734,,,,367.366,,,364.267,944.1,1457.028,0.0,361.391,116.72,244.671,0.0,1256.85,-16.483,1601.758,0.0,1601.758,3058.786,
01/03/2010,3059.04,179.707,179.707,0.0,320.18,320.18,0.0,178.666,61.491,11.892,105.283,0.0,205.465,,10.777,108.93,884.018,153.026,392.663,-239.637,2.287,,2.287,2019.709,1862.16,1419.485,442.675,,43.625,2175.022,,443.854,133.792,0.0,0.0,310.062,0.146,0.146,0.0,0.0,,,53.204,0.0,,0.0,497.204,558.197,558.197,0.0,0.0,,374.682,,221.848,142.057,932.879,1430.083,0.0,367.622,117.023,250.599,0.0,1288.586,-27.251,1628.957,0.0,1628.957,3059.04,
04/04/2010,3027.024,181.744,181.744,0.0,359.585,359.585,0.0,226.614,87.068,20.123,119.423,0.0,123.127,,,111.846,891.07,202.604,597.022,-394.418,2.324,,2.324,1931.026,1883.606,1440.463,443.143,,44.237,2135.954,,490.914,168.483,,,322.431,0.147,0.147,,,,,7.302,,,0.0,498.363,528.161,528.161,,,,369.096,,,369.096,897.257,1395.62,0.0,382.752,117.79,264.962,0.0,1304.682,-56.03,1631.404,0.0,1631.404,3027.024,
07/04/2010,3146.039,215.664,215.664,0.0,365.175,365.175,0.0,232.476,88.43,20.218,123.828,0.0,110.553,,,108.417,923.868,205.589,595.252,-389.663,1.138,,1.138,2015.444,1984.527,1525.098,459.429,,30.917,2222.171,,508.519,174.943,,,333.576,0.147,0.147,,,,,5.247,,,0.0,513.913,620.138,620.138,,,,368.296,,,368.296,988.434,1502.347,0.0,387.768,117.91,269.858,0.0,1354.073,-98.149,1643.692,0.0,1643.692,3146.039,
10/03/2010,3248.011,250.988,250.988,0.0,323.536,323.536,0.0,210.158,75.096,12.014,123.048,0.0,192.903,,12.546,90.201,977.585,161.05,414.336,-253.286,1.228,,1.228,2108.148,1967.524,1528.084,439.44,,31.688,2270.426,,460.161,143.01,,,317.151,0.15,0.15,,,,,53.534,,,0.0,513.845,670.131,670.131,,,,357.0,,,344.454,1027.131,1540.976,,392.75,118.034,274.716,0.0,1359.201,-44.916,1707.035,,1707.035,3248.011,
01/02/2011,3208.946,420.086,420.086,0.0,356.763,356.763,0.0,206.851,70.446,12.656,123.749,0.0,100.912,,0.0,100.685,1084.612,161.82,416.835,-255.015,1.35,,1.35,1961.164,1929.063,1504.815,424.248,,32.101,2124.334,,506.691,161.042,0.0,0.0,345.649,2.255,2.255,0.0,0.0,,,6.256,,,0.0,515.202,424.0,424.0,0.0,0.0,,344.353,0.0,169.717,174.636,768.353,1283.555,0.0,339.728,115.715,224.013,0.0,1534.635,51.028,1925.391,0.0,1925.391,3208.946,
04/03/2011,3306.1,415.848,415.848,0.0,345.492,345.492,0.0,224.832,72.521,14.358,137.953,0.0,101.528,,,101.297,1087.7,165.105,432.004,-266.899,1.389,,1.389,2051.906,2017.827,1585.355,432.472,,34.079,2218.4,,507.221,149.196,,,358.025,2.25,2.25,,,,,1.743,,,0.0,511.214,514.0,514.0,,,,372.954,,,372.954,886.954,1398.168,0.0,258.792,112.706,146.086,0.0,1655.223,-6.083,1907.932,0.0,1907.932,3306.1,
07/03/2011,3595.859,395.208,395.208,0.0,382.717,382.717,0.0,222.238,73.906,13.462,134.87,0.0,76.008,,,75.777,1076.171,167.251,442.6,-275.349,1.177,,1.177,2351.26,2316.092,1781.127,534.965,,35.168,2519.688,,557.693,149.212,,,408.481,0.0,0.0,,,,,1.659,,,0.0,559.352,671.0,671.0,,,,409.046,,,409.046,1080.046,1639.398,0.0,270.187,113.077,157.11,0.0,1675.879,10.395,1956.461,0.0,1956.461,3595.859,
10/02/2011,3401.938,248.102,248.102,0.0,359.672,359.672,0.0,228.549,79.247,12.845,136.457,0.0,93.502,,,93.296,929.825,165.858,441.726,-275.868,1.023,,1.023,2305.232,2270.682,1758.405,512.277,,34.55,2472.113,,516.41,150.813,,,365.597,358.0,358.0,,,,,1.547,,,0.0,875.957,150.0,150.0,,,,430.841,,,430.841,580.841,1456.798,0.0,273.088,113.085,160.003,0.0,1703.277,-31.225,1945.14,0.0,1945.14,3401.938,
01/01/2012,3855.641,142.342,142.342,0.0,409.888,409.888,0.0,240.763,72.913,14.656,153.194,0.0,90.059,0.0,,89.857,883.052,174.567,451.953,-277.386,1.105,,1.105,2796.917,2755.842,2094.235,661.607,,41.075,2972.589,,597.253,173.153,0.0,0.0,424.1,0.0,0.0,0.0,0.0,,,1.429,,0.0,0.0,598.682,944.908,944.908,0.0,0.0,,469.835,0.0,236.473,233.362,1414.743,2013.425,0.0,277.447,113.157,164.29,0.0,1510.683,54.086,1842.216,0.0,1842.216,3855.641,
04/01/2012,3864.238,144.757,144.757,0.0,407.867,407.867,0.0,251.858,77.722,13.767,160.369,0.0,103.582,,,103.38,908.064,171.683,458.233,-286.55,1.113,,1.113,2783.378,2741.822,2103.059,638.763,,41.556,2956.174,,601.576,163.003,,,438.573,,,,,,,1.21,,,0.0,602.786,933.971,933.971,,,,444.898,,,444.898,1378.869,1981.655,0.0,289.25,113.831,175.419,0.0,1525.147,68.186,1882.583,0.0,1882.583,3864.238,
07/01/2012,3800.937,171.403,171.403,0.0,389.466,389.466,0.0,244.436,76.954,12.522,154.96,0.0,92.495,,,92.293,897.8,167.177,456.83,-289.653,1.102,,1.102,2734.858,2693.04,2080.031,613.009,,41.818,2903.137,,586.57,174.028,,,412.542,,,,,,,1.115,,,0.0,587.685,911.043,911.043,,,,416.879,,,416.879,1327.922,1915.607,0.0,296.381,114.06,182.321,0.0,1550.821,38.128,1885.33,0.0,1885.33,3800.937,
09/30/2012,3889.971,170.828,170.828,0.0,394.937,394.937,0.0,261.4,82.905,14.15,164.345,0.0,113.829,,,113.627,940.994,201.648,501.327,-299.679,1.144,,1.144,2746.185,2698.451,2092.351,606.1,,47.734,2948.977,,579.696,155.728,,,423.968,1.47,1.47,,,,,1.111,,,0.0,582.277,930.86,930.86,,,,434.394,,,434.394,1365.254,1947.531,0.0,311.163,114.595,196.568,0.0,1572.385,58.892,1942.44,,1942.44,3889.971,
12/30/2012,3901.762,171.444,171.444,0.0,457.011,457.011,,247.688,74.924,12.768,159.996,0.0,95.611,,,95.611,971.754,210.516,513.479,-302.963,1.149,,1.149,2718.343,2652.689,2122.788,529.901,,65.654,2930.008,,578.333,168.943,,,409.39,1.772,0.0,0.0,0.0,,1.772,0.995,,,0.0,581.1,938.824,938.824,0.0,0.0,,442.026,,245.957,196.069,1380.85,1961.95,,324.646,115.036,209.61,0.0,1548.573,66.593,1939.812,,1939.812,3901.762,
03/31/2013,3808.146,125.871,125.871,0.0,410.782,410.782,0.0,259.762,78.609,12.769,168.384,0.0,100.277,,,100.277,896.692,212.672,519.173,-306.501,1.18,,1.18,2697.602,2618.161,2111.621,506.54,,79.441,2911.454,,565.188,172.166,,,393.022,7.301,7.301,,,,,0.865,,,0.0,573.354,1019.345,1019.345,,,,381.024,,,381.024,1400.369,1973.723,0.0,208.048,111.865,96.183,0.0,1572.975,53.4,1834.423,0.0,1834.423,3808.146,
06/30/2013,3811.284,112.47,112.47,0.0,434.798,434.798,0.0,259.47,93.114,15.754,150.602,0.0,99.767,,,99.767,906.505,214.129,528.051,-313.922,1.139,,1.139,2689.511,2604.374,2117.062,487.312,,85.137,2904.779,,560.566,170.122,,,390.444,2.215,2.215,,,,,0.5,,,0.0,563.281,1001.858,1001.858,,,,386.293,,,386.293,1388.151,1951.432,0.0,214.338,111.999,102.339,0.0,1593.057,52.457,1859.852,0.0,1859.852,3811.284,
09/29/2013,3851.526,132.303,132.303,0.0,428.531,428.531,0.0,278.351,101.562,15.502,161.287,0.0,109.239,,,109.239,948.424,194.695,508.411,-313.716,1.22,,1.22,2707.187,2612.468,2131.051,481.417,,94.719,2903.102,,586.388,162.523,,,423.865,2.622,0.022,2.6,2.6,,,0.381,,,0.0,589.391,933.292,895.392,37.9,37.9,,409.272,,,409.272,1342.564,1931.955,0.0,224.987,112.382,112.605,0.0,1625.381,69.203,1919.571,0.0,1919.571,3851.526,
12/29/2013,3946.712,173.242,173.242,0.0,466.749,466.749,0.0,260.858,92.713,15.505,152.64,0.0,143.989,,,140.342,1044.838,183.188,498.111,-314.923,1.319,,1.319,2717.367,2603.55,2143.12,460.43,,111.633,2901.874,,379.345,166.881,0.0,0.0,212.464,2.624,0.0,2.6,2.6,,0.024,220.827,,,52.865,602.796,932.104,894.404,37.7,37.7,,417.325,0.0,183.628,233.697,1349.429,1952.225,0.0,232.532,112.626,119.906,0.0,1684.364,77.591,1994.487,0.0,1994.487,3946.712,
03/30/2014,3971.078,224.113,224.113,0.0,442.976,442.976,0.0,279.031,97.819,18.19,163.022,0.0,151.462,,,151.462,1097.582,182.668,507.465,-324.797,1.3,,1.3,2689.528,2580.357,2142.475,437.882,,109.171,2873.496,,600.411,168.039,,,432.372,2.626,0.026,2.6,2.6,,,2.425,,,0.0,605.462,926.897,889.497,37.4,37.4,,409.283,,,409.283,1336.18,1941.642,0.0,240.576,113.104,127.472,0.0,1710.667,78.193,2029.436,0.0,2029.436,3971.078,
06/29/2014,3936.568,205.258,205.258,0.0,443.722,443.722,0.0,277.991,97.293,17.356,163.342,0.0,153.678,,,151.715,1080.649,179.676,507.7,-328.024,1.327,,1.327,2674.916,2559.127,2141.819,417.308,,113.714,2855.919,,573.313,155.415,,,417.898,2.151,1.051,1.1,1.1,,,3.135,,,0.0,578.599,894.282,855.582,38.7,38.7,,407.696,,,407.696,1301.978,1880.577,0.0,221.837,112.875,108.962,0.0,1753.253,80.901,2055.991,0.0,2055.991,3936.568,
09/28/2014,3886.47,203.683,203.683,0.0,427.008,427.008,0.0,281.617,98.737,17.45,165.43,0.0,162.039,,,161.389,1074.347,177.324,505.905,-328.581,1.391,,1.391,2633.408,2519.701,2123.235,396.466,,111.898,2812.123,,564.035,160.506,,,403.529,1.157,0.057,1.1,1.1,,,2.241,,,0.0,567.433,858.578,820.078,38.5,38.5,,397.705,,,397.705,1256.283,1823.716,0.0,227.187,112.962,114.225,0.0,1787.614,47.953,2062.754,0.0,2062.754,3886.47,
12/28/2014,4127.576,174.821,174.821,0.0,470.563,470.563,0.0,285.457,96.169,18.783,170.505,0.0,137.71,,,137.71,1068.551,176.194,492.814,-316.62,1.568,,1.568,2881.263,2774.342,2284.077,490.265,,106.921,3059.025,,364.152,173.953,0.0,0.0,190.199,1.075,0.0,1.075,1.075,,,232.083,,,61.018,597.31,1045.393,1007.196,38.197,38.197,,442.771,,232.611,210.16,1488.164,2085.474,0.0,206.757,112.481,94.276,0.0,1810.545,24.8,2042.102,0.0,2042.102,4127.576,
03/29/2015,4028.271,168.924,168.924,0.0,415.378,415.378,0.0,291.12,98.042,20.106,172.972,0.0,147.113,,,147.113,1022.535,168.499,485.101,-316.602,1.598,,1.598,2835.639,2723.22,2253.208,470.012,,112.419,3005.736,,547.368,157.471,,,389.897,1.083,0.0,1.083,1.083,,,2.13,,,0.0,550.581,1014.666,976.766,37.9,37.9,,403.139,,,403.139,1417.805,1968.386,0.0,215.863,113.19,102.673,0.0,1842.948,1.074,2059.885,0.0,2059.885,4028.271,
06/28/2015,4082.756,192.17,192.17,0.0,425.698,425.698,0.0,304.754,101.973,21.895,180.886,0.0,147.706,,,147.706,1070.328,166.317,492.497,-326.18,1.633,,1.633,2844.478,2730.149,2275.898,454.251,,114.329,3012.428,,570.261,170.677,,,399.584,1.974,0.874,1.1,1.1,,,2.109,,,0.0,574.344,986.452,948.852,37.6,37.6,,401.056,,,401.056,1387.508,1961.852,0.0,223.594,113.355,110.239,0.0,1883.999,13.311,2120.904,0.0,2120.904,4082.756,
10/04/2015,4031.667,195.066,195.066,0.0,414.193,414.193,0.0,313.047,104.743,22.088,186.216,0.0,151.531,,,151.531,1073.837,164.177,494.768,-330.591,1.574,,1.574,2792.079,2678.182,2253.943,424.239,,113.897,2957.83,,551.069,149.684,,,401.385,1.107,0.007,1.1,1.1,,,2.1,,,0.0,554.276,1027.269,989.869,37.4,37.4,,395.798,,,395.798,1423.067,1977.343,0.0,156.696,111.905,44.791,0.0,1931.026,-33.398,2054.324,0.0,2054.324,4031.667,
01/03/2016,4166.295,237.932,237.932,0.0,415.064,415.064,0.0,259.486,85.1,5.919,168.467,0.0,120.679,2.659,17.117,64.347,1033.161,137.564,401.74,-264.176,1.586,0.0,1.586,2993.984,2722.5,2236.863,485.637,,193.796,3133.134,,316.031,140.98,0.0,0.0,175.051,1.123,0.0,1.123,1.123,,0.0,244.331,0.0,0.442,61.319,561.485,1011.762,974.688,37.074,37.074,,482.607,0.0,199.655,265.393,1494.369,2055.854,0.0,164.966,112.034,52.932,0.0,1991.431,-45.956,2110.441,0.0,2110.441,4166.295,
04/03/2016,4210.721,210.731,210.731,0.0,436.755,436.755,0.0,314.06,101.838,20.194,192.028,0.0,88.274,,,88.274,1049.82,168.125,507.774,-339.649,1.379,,1.379,2991.397,2777.744,2296.146,481.598,,213.653,3160.901,,551.312,159.48,,,391.832,1.135,0.035,1.1,1.1,,,2.1,,,0.0,554.547,1119.83,1083.03,36.8,36.8,,486.864,,,486.864,1606.694,2161.241,0.0,109.015,109.015,0.0,0.0,1954.822,-14.357,2049.48,0.0,2049.48,4210.721,
07/03/2016,4193.996,248.083,248.083,0.0,435.822,435.822,0.0,300.262,102.079,17.228,180.955,0.0,94.78,,,94.78,1078.947,167.196,508.953,-341.757,1.448,,1.448,2946.405,2726.609,2272.202,454.407,,219.796,3115.049,,557.934,156.442,,,401.492,1.147,0.047,1.1,1.1,,,2.1,,,0.0,561.181,1056.934,1020.434,36.5,36.5,,487.678,,,487.678,1544.612,2105.793,0.0,122.521,109.394,13.127,0.0,2011.035,-45.353,2088.203,0.0,2088.203,4193.996,
10/02/2016,4304.556,311.663,311.663,0.0,443.275,443.275,0.0,306.041,101.815,20.446,183.78,0.0,92.587,,,92.587,1153.566,175.226,525.396,-350.17,1.539,,1.539,2974.225,2766.358,2313.9,452.458,,207.867,3150.99,,544.661,162.321,,,382.34,1.16,0.0,1.16,1.16,,,2.17,,,0.0,547.991,1131.925,1095.725,36.2,36.2,,489.218,,,489.218,1621.143,2169.134,0.0,128.72,109.511,19.209,0.0,2061.487,-54.785,2135.422,0.0,2135.422,4304.556,
01/01/2017,4276.683,359.265,359.265,0.0,425.588,425.588,0.0,246.847,79.189,6.561,161.097,0.0,158.231,1.208,14.96,99.246,1189.931,145.494,427.903,-282.409,1.678,0.0,1.678,2939.58,2668.19,2247.966,420.224,,201.793,3086.752,,350.751,168.033,0.0,0.0,182.718,1.172,0.0,1.172,1.172,,0.0,251.432,0.0,1.37,61.474,603.355,1045.254,1009.354,35.9,35.9,,474.504,0.0,202.307,255.867,1519.758,2123.113,0.0,135.747,109.617,26.13,0.0,2118.684,-100.861,2153.57,0.0,2153.57,4276.683,
04/02/2017,4340.501,288.329,288.329,0.0,411.084,411.084,0.0,264.633,87.674,8.273,168.686,0.0,152.533,,15.264,96.796,1116.579,153.937,449.306,-295.369,,,,3069.985,2787.661,2332.533,455.128,,215.996,3223.922,,567.462,158.118,,,409.344,2.187,0.987,1.2,1.2,,,30.959,,,0.0,600.608,1052.677,1017.077,35.6,35.6,,478.229,,,462.965,1530.906,2131.514,0.0,141.007,109.859,31.148,0.0,2149.61,-81.63,2208.987,0.0,2208.987,4340.501,
07/02/2017,4605.104,616.308,616.308,0.0,440.412,440.412,0.0,275.085,94.21,8.155,172.72,0.0,102.021,,,102.021,1433.826,154.156,460.75,-306.594,,,,3017.122,2809.749,2356.69,453.059,,207.373,3171.278,,580.79,153.754,,,427.036,2.225,1.025,1.2,1.2,,,6.373,,,0.0,589.388,1089.395,1054.095,35.3,35.3,,487.685,,,487.685,1577.08,2166.468,0.0,156.077,110.196,45.881,0.0,2345.986,-63.427,2438.636,0.0,2438.636,4605.104,
10/01/2017,4738.955,709.488,709.488,0.0,440.649,440.649,0.0,295.176,105.247,9.935,179.994,0.0,100.347,,0.0,100.347,1545.66,157.665,475.106,-317.441,0.0,,,3035.63,2814.434,2373.009,441.425,,221.196,3193.295,,594.064,163.735,,,430.329,1.294,0.0,1.294,1.294,,,2.154,,,0.0,597.512,1109.269,1074.369,34.9,34.9,,496.145,,,496.145,1605.414,2202.926,0.0,160.243,110.207,50.036,0.0,2429.361,-53.575,2536.029,0.0,2536.029,4738.955,
12/31/2017,6091.463,202.134,202.134,0.0,552.304,552.304,0.0,351.675,122.1,18.452,211.123,0.0,93.842,,0.0,93.842,1199.955,298.066,630.919,-332.853,2.208,2.208,,4591.234,4349.138,3002.198,1346.94,,242.096,4891.508,,504.616,222.093,0.0,0.0,282.523,217.306,0.0,1.4,1.4,,215.906,228.98,0.0,,66.955,950.902,1788.803,1754.303,34.5,34.5,,848.57,0.0,252.495,596.075,2637.373,3588.275,0.0,169.189,110.361,58.828,0.0,2380.517,-46.518,2503.188,0.0,2503.188,6091.463,
04/01/2018,6126.186,180.8,180.8,0.0,575.74,575.74,0.0,374.808,132.64,20.469,221.699,0.0,102.656,,0.0,102.656,1234.004,307.234,654.942,-347.708,,,,4584.948,4332.417,2997.851,1334.566,,252.531,4892.182,,706.079,215.404,,,490.675,217.751,0.0,1.4,1.4,,216.351,2.154,,,0.0,925.984,1859.698,1825.498,34.2,34.2,,785.252,,,785.252,2644.95,3570.934,0.0,176.278,110.62,65.658,0.0,2406.952,-27.978,2555.252,0.0,2555.252,6126.186,
07/01/2018,5957.778,163.392,163.392,0.0,564.041,564.041,0.0,366.961,128.927,21.376,216.658,0.0,108.019,,,108.019,1202.413,304.538,706.566,-402.028,,,,4450.827,4211.692,2940.825,1270.867,,239.135,4755.365,,693.213,197.128,,,496.085,17.315,15.915,1.4,1.4,,,2.165,,,0.0,712.693,1983.953,1950.053,33.9,33.9,,743.955,,,743.955,2727.908,3440.601,0.0,184.456,110.716,73.74,0.0,2463.287,-130.566,2517.177,0.0,2517.177,5957.778,
09/30/2018,5862.355,149.513,149.513,0.0,551.385,551.385,0.0,354.244,117.266,21.389,215.589,0.0,110.353,,0.0,110.353,1165.495,317.049,724.053,-407.004,,,,4379.811,4144.464,2920.689,1223.775,,235.347,4696.86,,664.515,180.693,,,483.822,20.072,0.0,1.5,1.5,,18.572,2.165,,,0.0,686.752,1882.502,1849.102,33.4,33.4,,720.632,,,720.632,2603.134,3289.886,0.0,201.057,111.087,89.97,0.0,2532.06,-160.648,2572.469,0.0,2572.469,5862.355,
