Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,5602.154,955.129,955.129,0.0,666.203,666.203,,275.305,113.444,0.0,161.861,0.0,86.923,,,,,,1983.56,3509.374,6319.86,-2810.486,0.0,109.22,41.444,41.444,0.0,67.776,3618.594,,938.561,938.561,,,,42.561,,,,,,160.209,,,,160.209,1141.331,1047.067,,,,,923.599,,,923.599,1970.666,3111.997,0.0,604.901,,,-67.988,1867.25,85.994,2490.157,0.0,2490.157,5602.154,
12/31/2004,5458.243,553.417,535.525,17.892,702.933,702.933,,295.845,140.55,0.0,155.295,0.0,77.168,,,,,,1629.363,3685.594,6618.808,-2933.214,0.0,143.286,43.582,43.582,0.0,99.704,3828.88,,709.378,709.378,,,,50.727,,,,,,444.886,,,,444.886,1204.991,613.355,,,,,990.741,,,990.741,1604.096,2809.087,0.0,605.658,,,-67.293,1981.02,129.773,2649.158,0.0,2649.158,5458.245,
03/31/2005,5488.74,463.864,463.864,0.0,797.863,797.863,,242.272,127.408,0.0,114.864,0.0,64.836,,,,,,1568.835,3771.468,6721.296,-2949.828,0.0,148.437,43.206,43.206,0.0,105.231,3919.905,,976.303,976.303,,,,41.058,,,,,,149.69,,,,149.69,1167.051,613.261,,,,,979.871,,,979.871,1593.132,2760.183,0.0,620.376,,,-62.513,2073.425,97.269,2728.557,0.0,2728.557,5488.74,
06/30/2005,5853.965,507.733,507.733,0.0,892.351,892.351,,315.056,71.92,0.0,243.136,0.0,64.756,,,,,,1779.896,3918.469,6168.729,-2250.26,0.0,155.6,42.667,42.667,0.0,112.933,4074.069,,1029.314,1029.314,,,,31.414,,,,,,218.673,,,,218.673,1279.401,608.873,,,,,927.3,,,927.3,1536.173,2815.574,0.0,621.783,,,-62.513,2400.469,78.652,3038.391,0.0,3038.391,5853.965,
09/30/2005,6243.358,531.655,531.655,0.0,839.626,839.626,,457.394,74.337,0.0,383.057,0.0,86.844,,,,,,1915.519,4172.06,6545.244,-2373.184,0.0,155.779,44.17,44.17,0.0,111.609,4327.839,,1143.99,1143.99,,,,21.806,,,,,,167.263,,,,167.263,1333.059,609.513,,,,,988.832,,,988.832,1598.345,2931.404,0.0,621.928,,,-33.827,2610.609,113.244,3311.954,0.0,3311.954,6243.358,
12/31/2005,6368.511,585.333,585.333,0.0,865.155,865.155,,314.955,168.202,0.0,146.753,0.0,73.503,,,,,,1838.946,4374.229,6833.251,-2459.022,0.0,155.336,44.206,44.206,0.0,111.13,4529.565,,987.236,987.236,,,,4.49,,,,,,295.282,,,,295.282,1287.008,609.574,,,,,1010.939,,,1010.939,1620.513,2907.521,0.0,624.792,,,-22.99,2744.274,114.914,3460.99,0.0,3460.99,6368.511,
03/31/2006,6507.432,480.905,480.905,0.0,988.319,988.319,,266.523,86.163,0.0,128.081,52.279,116.539,,,,,,1852.286,4494.829,7053.638,-2558.809,0.0,160.317,43.96,43.96,0.0,116.357,4655.146,,1208.532,1208.532,,,,4.456,,,,,,111.853,,,,111.853,1324.841,609.558,,,,,1007.058,,,1007.058,1616.616,2941.457,0.0,607.115,,,-5.039,2837.153,126.746,3565.975,0.0,3565.975,6507.432,
06/30/2006,7101.599,414.712,414.712,0.0,1047.42,1047.42,,493.646,108.784,0.0,384.862,0.0,191.902,,,,,,2147.68,4784.782,7488.265,-2703.483,0.0,169.137,46.025,46.025,0.0,123.112,4953.919,,1274.876,1274.876,,,,4.665,,,,,,93.328,,,,93.328,1372.869,875.493,,,,,1007.032,,,1007.032,1882.525,3255.394,0.0,616.255,,,-2.232,3030.225,201.957,3846.205,0.0,3846.205,7101.599,
09/30/2006,7346.343,469.353,469.353,0.0,1039.026,1039.026,,472.589,291.217,0.0,181.372,0.0,190.203,,,,,,2171.171,4964.362,7767.327,-2802.965,0.0,210.81,45.963,45.963,0.0,164.847,5175.172,,1293.762,1293.762,,,,4.659,,,,,,130.63,,,,130.63,1429.051,782.076,,,,,1070.432,,,1070.432,1852.508,3281.559,0.0,628.538,,,-2.432,3224.94,213.738,4064.784,0.0,4064.784,7346.343,
12/31/2006,7483.161,543.39,543.39,0.0,995.089,995.089,,411.077,186.608,0.0,224.469,0.0,157.535,,,,,,2107.091,5106.282,7978.575,-2872.293,0.0,269.788,44.057,44.057,0.0,225.731,5376.07,,1008.597,1008.597,,,,7.125,,,,,,295.383,,,,295.383,1311.105,840.275,,,,,1187.168,,,1187.168,2027.443,3338.548,0.0,642.552,,,-3.11,3349.832,131.999,4121.273,23.34,4144.613,7483.161,
03/31/2007,8076.484,609.68,609.68,0.0,1110.539,1110.539,,562.419,137.985,0.0,188.099,236.335,120.746,,,,,,2403.384,5323.403,8317.704,-2994.301,0.0,349.697,44.509,44.509,0.0,305.188,5673.1,,1460.958,1460.958,,,,8.129,,,,,,74.197,,,,74.197,1543.284,962.175,,,,,1312.982,,,1312.982,2275.157,3818.441,0.0,671.29,,,-6.958,3427.28,142.824,4234.436,23.607,4258.043,8076.484,
06/30/2007,8588.666,693.456,693.456,0.0,1034.084,1034.084,,545.686,124.906,0.0,420.78,0.0,118.62,,,,,,2391.846,5815.633,9039.634,-3224.001,0.0,381.187,48.213,48.213,0.0,332.974,6196.82,,1299.933,1299.933,,,,18.495,,,,,,124.063,,,,124.063,1442.491,1102.225,,,,,1437.177,,,1437.177,2539.402,3981.893,0.0,690.088,,,-6.886,3649.278,248.729,4581.209,25.564,4606.773,8588.666,
09/30/2007,9530.944,849.486,789.665,59.821,1079.609,1079.609,,662.601,276.101,0.0,254.146,132.354,104.891,,,,,,2696.587,6336.567,9712.52,-3375.953,0.0,497.79,51.758,51.758,0.0,446.032,6834.357,,1424.374,1424.374,,,,16.228,,,,,,79.079,,,,79.079,1519.681,1493.275,,,,,1610.297,,,1610.297,3103.572,4623.253,0.0,721.758,,,-6.892,3813.431,352.278,4880.575,27.116,4907.691,9530.944,
03/31/2008,11260.793,869.129,869.129,,1303.621,1303.621,,1044.32,,,879.88,164.44,167.55,,,,,,3384.62,7309.81,10885.195,-3575.385,,566.363,46.34,46.34,0.0,520.023,7876.173,,2060.079,2060.079,,,,8.123,,,,,,121.964,,,,121.964,2190.166,1711.067,,,,,1916.863,,,1916.863,3627.93,5818.096,,772.098,,,-13.544,4357.426,326.717,5442.697,,5442.697,11260.793,
06/30/2008,12231.196,1461.577,1116.505,345.072,1867.986,1867.986,,756.751,,,583.957,172.794,170.631,,,,,,4256.945,7430.872,11103.307,-3672.435,,543.379,44.605,44.605,0.0,498.774,7974.251,,2366.712,2366.712,,,,3.07,,,,,,325.711,,,,325.711,2695.493,1540.118,,,,,1929.142,,,1929.142,3469.26,6164.753,,800.384,,,-14.034,4940.967,339.126,6066.443,,6066.443,12231.196,
09/30/2008,11830.77,1439.21,828.1,611.11,1431.346,1431.346,,621.164,,,442.526,178.638,146.157,,,,,,3637.877,7628.956,11428.472,-3799.516,,563.937,42.805,42.805,0.0,521.132,8192.893,,1834.319,1834.319,,,,2.946,,,,,,471.835,,,,471.835,2309.1,1066.17,,,,,1935.995,,,1935.995,3002.165,5311.265,,809.601,,,-14.007,5477.781,246.13,6519.505,,6519.505,11830.77,
12/31/2008,11149.098,1086.45,666.11,420.34,1033.996,1033.996,,604.173,,0.0,413.557,190.616,122.345,,,,,,2846.964,7727.718,11552.111,-3824.393,0.0,574.416,37.37,37.37,0.0,537.046,8302.134,,1174.623,1174.623,,,,2.6,2.6,0.0,0.0,,,710.923,,,,710.923,1888.146,1026.222,1026.222,0.0,0.0,,1955.785,,,1955.785,2982.007,4870.153,0.0,823.108,,,-13.949,5557.483,-87.697,6278.945,0.0,6278.945,11149.098,
03/31/2009,11064.876,940.966,327.403,613.563,974.956,974.956,0.0,675.977,0.0,0.0,491.309,184.668,125.469,91.617,,,,0.0,2717.368,7758.429,11452.416,-3693.987,,589.079,36.153,36.153,0.0,552.926,8347.508,,1793.186,,398.783,,1394.403,0.0,0.0,,,,0.0,2.028,,,845.348,0.0,1795.214,996.274,996.274,,,,1933.186,,,1087.838,2929.46,4724.674,0.0,844.552,191.509,653.043,-18.802,5680.948,-166.496,6340.202,,6340.202,11064.876,
06/30/2009,12109.268,1091.765,507.083,584.682,1155.807,1155.807,0.0,773.463,0.0,0.0,566.396,207.067,171.704,131.788,,,,0.0,3192.739,8297.448,12330.877,-4033.429,0.0,619.081,39.201,39.201,0.0,579.88,8916.529,,1892.603,,310.302,,1582.301,0.0,0.0,,,,0.0,16.908,,,650.422,0.0,1909.511,1531.326,1531.326,,,,2030.811,,,1380.389,3562.137,5471.648,,848.878,191.522,657.356,-18.392,5792.031,15.103,6637.62,,6637.62,12109.268,
09/30/2009,12279.046,1109.38,315.067,794.313,1164.21,1164.21,0.0,784.236,0.0,0.0,578.366,205.87,124.877,89.435,,,,0.0,3182.703,8765.386,13156.524,-4391.138,0.0,330.957,42.605,42.605,0.0,288.352,9096.343,,1984.619,,252.631,,1731.988,0.0,0.0,,,,0.0,1.354,,,1088.962,0.0,1985.973,1479.878,1479.878,,,,1861.753,,,772.791,3341.631,5327.604,0.0,857.397,191.626,665.771,-18.088,5933.208,178.925,6951.442,0.0,6951.442,12279.046,
12/31/2009,12756.359,1080.169,301.144,779.025,1463.297,1463.297,,733.982,0.0,0.0,513.186,220.796,98.247,83.218,0.0,,,0.0,3375.695,9065.088,13779.914,-4714.826,0.0,315.576,40.652,40.652,0.0,274.924,9380.664,,2015.636,1539.523,387.164,0.0,88.949,0.038,0.0,0.0,0.0,,0.038,165.934,0.0,0.0,1018.767,165.934,2181.608,1353.183,1353.183,0.0,0.0,,1875.542,0.0,142.574,714.201,3228.725,5410.333,0.0,872.307,191.798,680.509,-17.784,6204.316,287.187,7346.026,0.0,7346.026,12756.359,
03/31/2010,13169.842,1195.616,299.973,895.643,1375.665,1375.665,0.0,754.209,0.0,0.0,535.476,218.733,160.469,91.29,,,,0.0,3485.959,9307.027,14364.084,-5057.057,0.0,376.856,42.115,42.115,0.0,334.741,9683.883,,2449.007,,447.836,,2001.171,0.029,0.0,,,,0.029,2.344,,,1052.274,0.0,2451.38,1231.235,1231.235,,,,1933.642,,,881.368,3164.877,5616.257,0.0,880.332,191.988,688.344,-13.184,6305.396,381.041,7553.585,0.0,7553.585,13169.842,
06/30/2010,13547.316,1201.581,398.82,802.761,1313.164,1313.164,0.0,1021.655,0.0,0.0,796.061,225.594,179.379,97.47,,,,0.0,3715.779,9416.226,14710.597,-5294.371,0.0,415.311,40.195,40.195,0.0,375.116,9831.537,,2720.456,,477.834,,2242.622,2.431,0.0,,,,2.431,0.764,,,1056.767,0.0,2723.651,1226.606,1226.606,,,,1930.091,,,873.324,3156.697,5880.348,0.0,898.546,192.281,706.265,-12.703,6529.796,251.329,7666.968,0.0,7666.968,13547.316,
09/30/2010,13732.622,1092.64,462.392,630.248,1348.737,1348.737,0.0,838.465,0.0,0.0,613.744,224.721,177.014,88.169,,,,0.0,3456.856,9846.026,15511.261,-5665.235,0.0,429.74,41.55,41.55,0.0,388.19,10275.766,,2751.679,,458.522,,2293.157,0.01,0.0,,,,0.01,0.0,,,1109.22,0.0,2751.689,1024.339,1024.339,,,,1989.675,,,880.455,3014.014,5765.703,0.0,930.059,192.836,737.223,-12.227,6679.889,369.198,7966.919,0.0,7966.919,13732.622,
12/31/2010,14233.243,1152.383,535.825,616.558,1459.3,1459.3,0.0,762.213,0.0,0.0,535.418,226.795,176.797,88.241,0.0,,,0.0,3550.693,10367.847,16408.843,-6040.996,0.0,314.703,42.85,42.85,0.0,271.853,10682.55,,2706.602,2237.92,358.764,0.0,109.918,0.041,0.0,0.0,0.0,,0.041,224.267,0.0,0.626,1212.213,206.951,2930.91,939.35,939.35,0.0,0.0,,2163.433,0.0,150.36,800.234,3102.783,6033.693,0.0,961.056,193.294,767.762,-11.926,6800.992,449.428,8199.55,0.0,8199.55,14233.243,
03/31/2011,14884.121,1146.435,689.419,457.016,1844.342,1844.342,0.0,750.182,0.0,0.0,522.251,227.931,180.53,90.387,,,,0.0,3921.489,10659.848,,,0.0,302.784,44.061,44.061,0.0,258.723,10962.632,,3175.479,,375.476,,2800.003,0.041,0.0,,,,0.041,5.441,,,1232.594,0.0,3180.961,974.392,974.392,,,,2197.531,,,964.937,3171.923,6352.884,0.0,968.694,193.637,775.057,-5.487,7016.791,551.239,8531.237,0.0,8531.237,14884.121,
06/30/2011,15567.036,1339.328,801.246,538.082,1734.775,1734.775,0.0,913.338,0.0,0.0,678.634,234.704,226.076,126.16,,,,0.0,4213.517,11062.349,17804.295,-6741.946,0.0,291.17,44.39,44.39,0.0,246.78,11353.519,,2985.174,,392.166,,2593.008,349.946,0.0,,,,349.946,7.948,,,1244.882,0.0,3343.068,1184.529,1184.529,,,,2210.273,,,965.391,3394.802,6737.87,0.0,982.387,193.714,788.673,-5.243,7275.196,576.826,8829.166,0.0,8829.166,15567.036,
09/30/2011,15491.082,1772.686,1278.981,493.705,1769.139,1769.139,0.0,638.7,0.0,0.0,433.677,205.023,280.105,113.841,,,,78.679,4460.63,10338.783,16460.548,-6121.765,0.0,691.669,40.716,40.716,0.0,650.953,11030.452,,3113.895,,321.375,,2792.52,349.975,0.0,,,,349.975,0.0,,,1230.237,0.0,3463.87,974.541,974.541,,,,2164.319,,,934.082,3138.86,6602.73,0.0,993.284,193.719,799.565,-5.14,7628.093,272.115,8888.352,0.0,8888.352,15491.082,
12/31/2011,14138.138,1045.966,513.873,532.093,1553.987,1553.987,0.0,666.638,0.0,0.0,444.2,222.438,181.08,93.397,0.0,,,0.0,3447.671,10475.149,17336.643,-6861.494,0.0,215.318,41.863,41.863,0.0,173.455,10690.467,,2273.868,1932.06,201.784,0.0,140.024,350.005,0.0,0.0,0.0,,350.005,201.055,0.0,0.0,1230.111,169.535,2824.928,249.553,249.553,0.0,0.0,,2285.26,0.0,151.417,903.732,2534.813,5359.741,0.0,1011.883,193.909,817.974,-4.848,7460.942,310.42,8778.397,0.0,8778.397,14138.138,
03/31/2012,14936.948,1431.001,936.649,494.352,1478.29,1478.29,0.0,661.676,0.0,0.0,433.749,227.927,233.636,144.905,,,,0.0,3804.603,10922.959,,,0.0,209.386,42.82,42.82,0.0,166.566,11132.345,,2895.569,,244.948,,2650.621,350.034,0.0,,,,350.034,0.286,,,1282.338,0.0,3245.889,249.565,249.565,,,,2322.411,,,1040.073,2571.976,5817.865,0.0,1027.726,194.345,833.381,-4.636,7697.63,398.363,9119.083,0.0,9119.083,14936.948,
06/30/2012,15000.768,1142.414,671.642,470.772,1248.924,1248.924,0.0,763.249,0.0,0.0,514.916,248.333,289.366,211.536,,,,0.0,3443.953,11346.39,18937.101,-7590.711,0.0,210.425,42.068,42.068,0.0,168.357,11556.815,,2534.44,,246.313,,2288.127,0.044,0.0,,,,0.044,16.269,,,1289.591,0.0,2550.753,791.528,791.528,,,,2353.859,,,1064.268,3145.387,5696.14,0.0,1038.573,194.38,844.193,-3.225,7939.653,329.627,9304.628,0.0,9304.628,15000.768,
09/30/2012,16589.837,1308.298,816.694,491.604,1626.32,1626.32,0.0,829.198,0.0,0.0,552.161,277.037,338.156,239.444,,,,22.057,4101.972,12111.918,19743.115,-7631.197,0.0,375.947,43.47,43.47,0.0,332.477,12487.865,,3171.451,,255.97,,2915.481,0.045,0.0,,,,0.045,53.125,,,1379.526,49.949,3224.621,1184.58,1184.58,,,,2563.878,,,1184.352,3748.458,6973.079,0.0,1054.767,194.453,860.314,-2.994,8105.611,459.374,9616.758,0.0,9616.758,16589.837,
12/31/2012,17522.643,1062.919,947.316,115.603,1850.321,1850.321,0.0,752.31,0.0,0.0,492.848,259.462,443.033,335.831,0.0,15.119,,0.0,4108.583,13011.606,21150.193,-8138.587,0.0,402.454,43.103,43.103,0.0,359.351,13414.06,,3184.858,2802.135,219.847,0.0,162.876,0.046,0.0,0.0,0.0,,0.046,224.177,0.0,0.0,1544.336,220.433,3409.081,2245.201,2245.201,0.0,0.0,,2926.326,0.0,168.579,1213.411,5171.527,8580.608,0.0,1068.55,194.616,873.934,-252.805,7717.389,408.901,8942.035,0.0,8942.035,17522.643,
03/31/2013,17751.685,1332.643,1117.105,215.538,1674.014,1674.014,0.0,629.601,0.0,0.0,347.535,282.066,462.545,390.163,,5.266,,0.0,4098.803,13421.164,21865.992,-8444.828,0.0,231.718,42.034,42.034,0.0,189.684,13652.882,,3250.042,,365.471,,2884.571,0.046,0.0,0.0,0.0,,0.046,21.995,,,1547.193,16.472,3272.083,2507.311,2507.311,0.0,0.0,,2833.797,,,1286.604,5341.108,8613.191,0.0,1061.73,194.683,867.047,-235.923,8018.316,294.371,9138.494,0.0,9138.494,17751.685,
06/30/2013,18824.975,1104.31,974.426,129.884,2077.221,2077.221,0.0,759.262,0.0,0.0,451.576,307.686,474.92,404.255,,,,0.0,4415.713,14233.376,23027.895,-8794.519,0.0,175.886,40.652,40.652,0.0,135.234,14409.262,,3724.629,,393.228,,3331.401,17.575,0.0,,,,17.575,10.103,,,1557.744,0.0,3752.307,3046.062,3046.062,,,,2892.434,,,1334.69,5938.496,9690.803,0.0,1076.388,194.771,881.617,-485.605,8361.256,182.133,9134.172,0.0,9134.172,18824.975,
09/30/2013,17491.086,1323.73,1033.937,289.793,1387.986,1387.986,0.0,627.833,0.0,0.0,316.275,311.558,431.257,371.213,,,,0.0,3770.806,13543.554,22204.474,-8660.92,0.0,176.726,41.482,41.482,0.0,135.244,13720.28,,3162.444,,392.99,,2769.454,21.782,0.0,,,,21.782,0.0,,,1501.391,0.0,3184.226,2583.21,2583.21,,,,2805.604,,,1304.213,5388.814,8573.04,0.0,1089.461,194.861,894.6,-485.424,8035.049,278.96,8918.046,0.0,8918.046,17491.086,
12/31/2013,17509.484,1124.997,750.155,374.842,999.872,999.872,0.0,294.195,0.0,0.0,40.077,254.118,1089.579,83.856,0.0,943.732,,0.0,3508.643,13481.055,22021.294,-8540.239,0.0,519.786,40.259,40.259,0.0,479.527,14000.841,,2550.545,2157.447,222.93,0.0,170.168,26.249,0.0,,,,26.249,647.237,0.0,0.0,1466.1,646.199,3224.031,2936.563,2936.563,,,,2753.16,0.0,165.942,1121.118,5689.723,8913.754,0.0,1097.553,194.92,902.633,-732.734,8058.792,172.119,8595.73,0.0,8595.73,17509.484,
03/31/2014,17551.138,1020.615,648.612,372.003,1007.125,1007.125,0.0,293.236,0.0,0.0,38.104,255.132,1052.583,125.984,,871.453,,0.0,3373.559,13654.991,,,0.0,522.588,38.702,38.702,0.0,483.886,14177.579,,2437.186,,288.101,,2149.085,30.647,0.0,,,,30.647,589.011,,,1485.616,589.011,3056.844,3415.621,3415.621,0.0,0.0,,2774.595,,,1288.979,6190.216,9247.06,0.0,1071.593,194.946,876.647,-962.95,8157.972,37.463,8304.078,0.0,8304.078,17551.138,
06/30/2014,17873.934,1088.458,661.086,427.372,1052.472,1052.472,0.0,289.494,0.0,0.0,38.119,251.375,802.509,125.046,,617.194,,0.0,3232.933,14196.884,23515.594,-9318.71,0.0,444.117,40.083,40.083,0.0,404.034,14641.001,,2522.56,,302.028,,2220.532,35.1,0.0,,,,35.1,292.861,,,1507.484,255.935,2850.521,3786.494,3786.494,,,,2838.022,,,1330.538,6624.516,9475.037,0.0,1081.309,195.017,886.292,-1086.274,8231.331,172.531,8398.897,0.0,8398.897,17873.934,
09/30/2014,17845.766,1134.211,674.021,460.19,964.134,964.134,0.0,299.955,0.0,0.0,40.311,259.644,888.818,86.091,,735.875,,0.0,3287.118,14372.837,24071.103,-9698.266,0.0,185.811,38.198,38.198,0.0,147.613,14558.648,,2394.575,,145.185,,2249.39,39.607,0.0,,,,39.607,186.035,,,1519.677,185.846,2620.217,3986.261,3986.261,,,,2836.78,,,1317.103,6823.041,9443.258,0.0,1091.604,195.037,896.567,-1086.204,8414.917,-17.809,8402.508,0.0,8402.508,17845.766,
12/31/2014,16723.738,1654.621,1193.308,461.313,850.109,850.109,0.0,242.733,0.0,0.0,51.81,190.923,531.686,77.281,0.0,376.13,,0.0,3279.149,13331.047,22834.571,-9503.524,0.0,113.542,,,0.0,113.542,13444.589,,2478.469,2275.805,59.054,0.0,143.61,465.388,0.0,,,,465.388,204.03,0.0,0.0,1193.864,204.005,3147.887,2517.669,2517.669,,,,2484.748,0.0,419.766,871.118,5002.417,8150.304,0.0,1101.781,195.04,906.741,-1086.124,8728.032,-170.255,8573.434,0.0,8573.434,16723.738,
03/31/2015,15160.837,1369.1,981.002,388.098,523.368,523.368,0.0,224.013,0.0,0.0,38.124,185.889,471.707,80.459,,342.645,,0.0,2588.188,12480.861,21331.812,-8850.951,0.0,91.788,,,0.0,91.788,12572.649,,2006.218,,105.71,,1900.508,21.816,0.0,,,,21.816,148.885,,,936.979,148.885,2176.919,2591.709,2591.709,0.0,0.0,,2187.731,,,1250.752,4779.44,6956.359,0.0,1075.497,195.042,880.455,-1057.249,8651.304,-465.074,8204.478,0.0,8204.478,15160.837,
06/30/2015,15149.964,1304.812,909.268,395.544,542.417,542.417,0.0,209.307,0.0,0.0,42.441,166.866,442.897,114.547,,279.799,,0.0,2499.433,12577.749,21648.7,-9070.951,0.0,72.782,,,,72.782,12650.531,,1735.512,,19.913,,1715.599,14.942,0.0,,,,14.942,56.334,,,937.745,56.334,1806.788,3264.868,3264.868,,,,2212.262,,,1274.517,5477.13,7283.918,0.0,1087.609,195.056,892.553,-1306.822,8515.176,-429.917,7866.046,0.0,7866.046,15149.964,
09/30/2015,12627.962,1293.764,878.667,415.097,400.77,400.77,0.0,180.596,0.0,0.0,53.17,127.426,290.673,157.455,,52.416,,0.0,2165.803,10168.75,21786.117,-11617.367,0.0,293.409,,,,293.409,10462.159,,1616.803,,7.588,,1609.215,24.373,0.0,12.2,12.2,,12.173,10.059,,,306.379,10.059,1651.235,3327.689,3114.689,213.0,213.0,,1620.584,,,1314.205,4948.273,6599.508,0.0,1097.297,195.056,902.241,-1306.626,6859.542,-621.759,6028.454,0.0,6028.454,12627.962,
12/31/2015,11493.812,456.471,283.183,173.288,433.314,433.314,0.0,166.788,0.0,0.0,25.583,141.205,340.66,212.962,0.0,38.34,,0.0,1397.233,9818.365,21742.558,-11924.193,0.0,278.214,0.0,0.0,0.0,278.214,10096.579,,1609.924,1529.819,4.819,0.0,75.286,18.881,0.0,,,,18.881,45.824,0.0,0.0,239.811,45.795,1674.629,3040.594,3040.594,,,,1471.861,0.0,447.415,784.635,4512.455,6187.084,0.0,1105.13,195.056,910.074,-1306.061,6212.201,-704.542,5306.728,0.0,5306.728,11493.812,
03/31/2016,11460.697,569.15,423.063,146.087,455.916,455.916,0.0,166.746,0.0,0.0,31.971,134.775,507.118,132.19,,263.912,,0.0,1698.93,9492.348,21930.784,-12438.436,0.0,269.419,,,0.0,269.419,9761.767,,1332.629,,13.552,,1319.077,38.178,0.0,19.1,19.1,,19.078,6.948,,,205.913,6.948,1377.755,3409.518,3202.818,206.7,206.7,,1468.336,,,1262.423,4877.854,6255.609,0.0,1101.789,195.056,906.733,-1296.958,5953.132,-552.875,5205.088,0.0,5205.088,11460.697,
06/30/2016,9914.632,398.707,267.483,131.224,291.603,291.603,0.0,154.067,0.0,0.0,8.654,145.413,193.478,113.563,,32.113,,0.0,1037.855,8565.485,20807.034,-12241.549,0.0,311.292,,,,311.292,8876.777,,836.603,,12.816,,823.787,40.011,0.0,20.0,20.0,,20.011,4.135,,,46.749,4.135,880.749,2435.486,2232.786,202.7,202.7,,1426.704,,,1379.955,3862.19,4742.939,0.0,1109.292,195.056,914.236,-1296.734,5895.794,-536.659,5171.693,0.0,5171.693,9914.632,
09/30/2016,10394.015,871.031,753.093,117.938,400.198,400.198,0.0,162.303,0.0,0.0,11.196,151.107,171.592,90.401,,29.978,,0.0,1605.124,8440.336,20865.75,-12425.414,0.0,348.555,,,,348.555,8788.891,,870.081,,13.817,,856.264,40.844,0.0,20.4,20.4,,20.444,3.276,,,50.244,3.276,914.201,2973.888,2771.188,202.7,202.7,,1420.338,,,1370.094,4394.226,5308.427,0.0,1116.731,195.056,921.675,-1296.679,5836.567,-571.031,5085.588,0.0,5085.588,10394.015,
12/31/2016,10295.86,984.339,872.797,111.542,357.099,357.099,0.0,127.071,0.0,0.0,17.146,109.925,90.674,63.604,0.0,27.07,365.935,0.0,1559.183,8316.188,20924.003,-12607.815,0.0,420.489,0.0,0.0,0.0,54.554,8736.677,,852.735,736.038,13.92,0.0,102.777,590.434,0.0,20.617,20.617,,569.817,59.263,0.0,0.0,69.081,10.326,1502.432,2422.75,2226.965,195.785,195.785,,1453.999,0.0,453.472,931.446,3876.749,5379.181,0.0,1111.855,195.056,916.799,-1296.56,5729.596,-628.212,4916.679,0.0,4916.679,10295.86,
03/31/2017,10271.987,1087.402,875.853,211.549,313.182,313.182,0.0,129.556,,,,,79.716,46.478,,25.485,,0.0,1609.856,8253.112,19739.692,-11486.58,0.0,409.019,,,,409.019,8662.131,,741.593,,42.392,,699.201,575.426,0.0,13.0,13.0,,562.426,151.63,,,109.594,151.63,1468.649,2421.611,2228.111,193.5,193.5,,1423.244,,,1313.65,3844.855,5313.504,0.0,1093.283,195.056,898.227,-1277.045,5744.924,-602.679,4958.483,0.0,4958.483,10271.987,
06/30/2017,10136.801,1098.591,1058.487,40.104,214.261,214.261,0.0,131.952,,,,,95.779,55.237,,22.245,,0.0,1540.583,8164.116,19959.199,-11795.083,0.0,432.102,,,,432.102,8596.218,,747.59,,56.304,,691.286,568.816,0.0,9.6,9.6,,559.216,41.236,,,107.573,41.236,1357.642,2367.059,2229.159,137.9,137.9,,1434.412,,,1326.839,3801.471,5159.113,0.0,1098.598,195.056,903.542,-1275.529,5684.211,-529.592,4977.688,0.0,4977.688,10136.801,
09/30/2017,10192.759,997.207,997.207,0.0,263.983,263.983,0.0,120.066,,,,,65.901,39.427,,23.248,406.703,0.0,1447.157,8283.738,20311.64,-12027.902,0.0,461.864,,,,55.161,8745.602,,778.519,584.025,57.687,,136.807,19.581,0.0,9.8,9.8,,9.781,33.43,,,108.756,33.43,831.53,2908.285,2771.785,136.5,136.5,,1472.81,,,1364.054,4381.095,5212.625,0.0,1105.992,195.056,910.936,-1275.529,5575.175,-425.504,4980.134,0.0,4980.134,10192.759,
