Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Net Utility Plant,Source: Bloomberg
03/31/1993,110.82,110.859001,110.859001,,7.948421,2.614447,1.674172,0.72,0.72,0.72,0.72,0.72,0.72,0.4,1.618497,1.618497,1.51026,22.186591,,52.73234,
06/30/1993,110.870003,110.883003,110.883003,,7.785107,2.360344,1.37591,0.52,0.52,0.52,0.52,0.52,0.52,0.4,-0.871405,-0.871405,0.417886,21.900847,,52.922358,
09/30/1993,110.914001,110.954002,110.954002,,8.924058,3.244317,2.32061,1.14,1.14,1.14,1.14,1.14,1.14,0.425,3.115273,3.115273,0.248382,22.979317,,53.35212,
12/31/1993,114.967003,114.360001,114.360001,,7.533578,2.114201,1.156978,0.27,0.27,0.27,0.27,0.27,0.27,0.425,1.420899,,0.224786,22.705411,,52.13336,
03/31/1994,115.025002,115.065002,115.065002,,8.145039,2.755034,1.827602,1.07,1.07,1.07,1.07,1.07,1.07,0.425,1.746943,1.746943,0.616736,23.838565,,52.362079,
06/30/1994,115.085999,115.119003,115.119003,,7.588087,1.242401,0.338241,-1.09,-1.09,-1.09,-1.09,-1.09,-1.09,0.45,0.094667,0.094667,0.263568,21.859636,,52.722886,
09/30/1994,115.150002,115.186996,115.186996,,8.63528,2.986561,2.073932,0.97,0.97,0.97,0.97,0.97,0.97,0.45,2.673288,2.673288,0.732175,22.776231,,53.076023,
12/31/1994,115.208,115.267998,115.267998,,7.322952,2.224546,1.322579,0.47,0.47,0.47,0.47,0.47,0.47,0.45,2.002924,2.002924,0.232024,22.329907,,54.227598,
03/31/1995,115.266998,115.339996,115.339996,,7.924155,2.456459,1.537706,0.65,0.65,0.65,0.65,0.65,0.65,0.45,1.492388,0.360777,0.330494,23.075339,,52.781024,
06/30/1995,116.321999,115.660004,115.660004,,7.475774,2.325143,1.390636,0.53,0.53,0.53,0.53,0.53,0.53,0.47,-0.140195,-1.085552,0.163606,22.770714,,52.494617,
09/30/1995,116.374001,116.512001,116.512001,,9.398878,3.14801,2.199078,2.02,2.02,2.02,2.02,2.02,2.02,0.47,2.705944,2.705944,0.260582,24.822091,,52.738092,
12/31/1995,120.422997,117.32,117.32,,7.935169,2.168539,1.194059,0.59,0.59,0.59,0.59,0.59,0.59,0.47,1.936609,1.936609,0.152977,24.701545,,52.89037,
03/31/1996,120.475998,120.639999,120.639999,,8.479228,2.869811,1.9,0.9,0.9,0.9,0.9,0.9,0.9,0.47,1.997455,1.063329,0.931364,25.557846,,51.204981,
06/30/1996,120.519997,120.699997,120.699997,,7.558029,2.456703,1.498244,0.61,0.61,0.61,0.61,0.61,0.61,0.485,-0.754283,-1.371781,0.424975,25.180303,,51.268836,
09/30/1996,120.566002,122.5,120.791,,8.760777,1.980371,0.939292,0.3,0.3,0.3,0.29,0.29,0.29,0.485,2.525701,1.716717,0.424489,25.549699,,51.384123,
12/31/1996,120.611,120.839996,120.839996,,7.652085,2.243049,1.252392,0.67,0.67,0.67,0.67,0.67,0.67,0.485,1.850712,0.602466,0.262032,25.267903,,52.962195,
03/31/1997,120.658997,120.889,120.183998,,8.670572,3.475687,2.350554,1.29,1.29,1.29,1.28,1.28,1.28,0.485,1.932545,1.191481,0.412029,26.563265,,52.61549,
06/30/1997,120.747002,120.972,120.690002,,7.683022,2.485102,1.390902,0.582,0.582,0.582,0.581,0.581,0.581,0.5,0.126564,-0.598898,0.372084,26.140392,,52.594846,
09/30/1997,120.792,121.049004,121.049004,,9.034341,3.225727,2.066246,0.14,0.14,1.04,0.14,0.14,1.04,0.5,2.645904,1.931003,0.352035,26.275904,,52.266398,
12/31/1997,121.081001,120.805,120.805,,8.943777,2.074227,1.409304,0.77,0.77,0.77,0.77,0.77,0.77,0.5,2.585547,1.525715,1.580892,25.602118,20.800671,61.946348,
03/31/1998,127.875,124.822998,124.542999,,8.375493,3.303879,2.084694,1.07,1.07,1.07,1.07,1.07,1.07,0.5,1.794617,1.165959,1.020958,27.521173,22.916591,58.564558,
06/30/1998,127.927002,128.162003,127.891998,,7.937064,2.706823,1.685969,-1.54,0.62,0.62,-1.54,0.62,0.62,0.515,0.405968,-0.738647,0.960196,24.802316,20.708138,52.951822,
09/30/1998,127.963997,128.067993,127.940002,,9.135368,3.115218,1.766062,2.65,0.69,1.21,2.64,0.69,1.21,0.515,2.532492,2.352868,2.112891,27.343699,23.250704,52.102378,
12/31/1998,128.302994,128.195007,127.997002,,7.983132,2.676391,1.522481,0.65,0.65,0.65,0.65,0.65,0.65,0.515,1.824457,0.828496,0.944857,27.00364,22.75384,51.901385,
03/31/1999,125.685997,127.926003,127.652,,8.372004,3.447576,2.339431,1.49,1.49,1.27,1.49,1.49,1.27,0.53,-2.929754,-6.582153,1.224027,28.659644,22.069634,52.249591,
06/30/1999,125.452003,125.950996,125.700996,,7.101774,1.965171,1.050326,0.39,0.39,0.85,0.38,0.38,0.84,0.53,4.113762,-1.946476,2.777907,27.700188,19.405263,52.655841,
09/30/1999,123.425003,125.306999,125.045998,,11.390097,4.473506,3.014651,1.18,1.18,1.18,1.18,1.18,1.18,0.53,2.460023,-3.503127,2.342532,29.168434,6.634345,67.7954,
12/31/1999,121.806,123.175003,123.128998,,11.056502,2.689488,1.634059,0.6,0.6,0.56,0.6,0.6,0.56,0.53,-2.075068,-5.395382,4.092524,28.446488,6.975452,65.734035,
03/31/2000,121.323532,121.426003,121.366997,,9.693277,3.946262,2.803991,1.08,1.08,1.08,1.08,1.08,1.08,0.53,2.744708,1.763709,5.631471,29.200568,8.528864,64.917412,
06/30/2000,121.285416,121.314003,121.198997,,10.564229,3.04467,1.90174,-1.74,-1.74,0.69,-1.74,-1.74,0.69,0.545,0.684667,-0.680756,5.465769,27.01385,8.648221,55.331056,
09/30/2000,121.338844,121.405998,121.329002,,11.994544,2.837788,1.583809,0.86,0.86,0.51,0.86,0.86,0.51,0.545,-1.344205,-3.276644,3.541817,27.121183,10.640929,57.244234,
12/31/2000,119.439949,120.903999,120.754997,,10.634359,1.543431,0.263948,1.72,1.72,0.5,1.72,1.72,0.5,0.545,2.924127,1.344499,3.425303,27.805186,11.173825,58.987593,
03/31/2001,119.495651,119.626999,119.515999,,10.880878,3.062527,1.811716,0.58,0.58,0.75,0.58,0.58,0.75,0.545,0.752502,-0.25154,3.477424,28.462016,12.646411,57.909673,
06/30/2001,119.539558,119.68,119.558998,,11.273689,3.03119,1.843726,0.72,0.72,0.62,0.72,0.72,0.62,0.545,1.02551,-0.153322,7.616575,28.849111,13.262588,58.223453,
