Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1993,1300.227051,-1206.082031,94.14502,-74.948997,19.195999,-62.186001,,10.142,-32.848002,2.284,-30.563999,-14.266001,,-44.830002,-6.936,-51.766002,,,-37.500002,-0.41,-0.41,-0.56,92.853996,-0.41,-0.41,-0.56,92.853996,
03/31/1994,1226.119995,-1142.676025,83.44397,-66.635002,16.809,-56.536999,,-0.24,-39.967999,8.982,-30.986,0.0,,-30.986,-6.938,-37.924,,,-37.923999,,-0.41,-0.41,92.945999,-0.41,-0.41,-0.41,92.945999,
06/30/1994,1241.958008,-1161.508057,80.449951,-76.278,4.172,-58.889999,,8.627,-46.091,14.993,-31.098,0.0,,-31.098,-6.938,-38.036,,,-38.036,,-0.41,-0.41,92.976997,-0.41,-0.41,-0.41,92.976997,
09/30/1994,1384.73999,-1222.911011,161.828979,-80.806,81.023003,-60.173,,11.004,31.854002,-8.737,23.117001,0.0,,23.117001,-6.938,16.179,,,16.179001,,0.18,0.18,93.045998,0.18,0.18,0.18,93.045998,
12/31/1994,1465.374023,-1225.831055,239.542968,-75.546997,163.996002,-59.486,,37.951,142.461002,-40.188999,102.272003,0.0,,102.272003,-6.936,95.336003,,,95.336003,1.02,1.02,1.02,93.169998,1.02,1.02,1.02,93.169998,
03/31/1995,1634.024048,-1276.96106,357.062988,-96.658997,260.403992,-59.716999,,19.775999,220.462992,-89.237999,131.225006,0.0,,131.225006,-6.938,124.287006,,,124.286993,,1.33,1.33,93.385002,1.26,1.26,1.26,105.596001,
06/30/1995,1756.432007,-1311.009033,445.422974,-98.172997,347.25,-54.811001,,11.477,303.915999,-116.383003,187.533005,0.0,,187.533005,-6.321,181.212005,,,181.211996,,1.93,1.93,93.685997,1.79,1.79,1.79,105.105003,
09/30/1995,1840.66394,-1297.542969,543.120972,-105.794998,437.325989,-57.710999,,4.035,383.64999,-148.067001,235.582993,0.0,,235.582993,0.0,235.582993,,,235.582989,,2.47,2.47,95.568001,2.44,2.44,2.44,96.625,
12/31/1995,1740.917969,-1270.910034,470.007935,-85.498001,384.51001,-53.777,,37.987999,368.721009,-151.227005,217.494003,0.0,,217.494003,0.0,217.494003,,,217.494004,2.26,2.26,2.26,96.261002,2.26,2.26,2.26,96.261002,
03/31/1996,1533.182007,-1260.453003,272.729004,-97.014999,175.714005,-54.959,,11.168,131.923005,-48.273998,83.649002,0.0,,83.649002,0.0,83.649002,,,83.649007,0.88,0.88,0.88,95.504997,0.88,0.88,0.88,95.504997,
06/30/1996,1444.583984,-1286.416992,158.166992,-91.271004,66.896004,-53.219002,,8.688,22.365002,-6.813,15.552,0.0,,15.552,0.0,15.552,,,15.552001,0.16,0.16,0.16,95.511002,0.16,0.16,0.16,95.511002,
09/30/1996,1470.480957,-1283.0,187.480957,-97.307999,90.172997,-54.216999,,9.56,45.515998,-13.515,32.000999,0.0,,32.000999,0.0,32.000999,,,32.000998,0.33,0.33,0.33,95.528999,0.33,0.33,0.33,95.528999,
12/31/1996,1432.196045,-1304.557983,127.638062,-77.476997,50.160999,-59.819,,14.824,5.165999,4.938,10.104,0.0,,10.104,0.0,10.104,,,10.103999,0.11,0.11,0.11,95.5,0.11,0.11,0.11,95.5,
03/31/1997,1366.699951,-1281.099976,85.599976,-93.900002,-8.3,-60.799999,0.0,9.5,-59.599999,22.5,-37.099998,0.0,0.0,-37.099998,0.0,-37.099998,,,-37.099999,0.39,0.39,0.39,95.599998,0.39,0.39,0.39,95.599998,
06/30/1997,1407.5,-1278.300049,129.199951,-104.699997,24.5,-60.799999,,10.7,-25.599999,14.3,-11.3,0.0,0.0,-11.3,0.0,-11.3,,,-11.299999,-0.12,-0.12,-0.12,95.699997,-0.12,-0.12,-0.12,95.699997,
09/30/1997,1478.405029,-1298.026001,180.379028,-104.920998,75.458,-58.799,,13.587,30.246,-10.08,20.166,0.0,,20.166,0.0,20.166,,,20.166,0.21,0.21,0.21,95.903,0.21,0.21,0.21,95.903,
12/31/1997,1482.915039,-1291.88501,191.030029,-89.263,101.766998,-59.738998,,-883.677979,-841.649979,321.424988,-520.224976,0.0,,-520.224976,0.0,-520.224976,32.0,0.0,-488.224991,0.34,-5.42,-5.42,95.982002,0.34,-5.42,-5.42,95.982002,
03/31/1998,1477.0,-1293.300049,183.699951,-93.900002,89.800003,-67.400002,0.0,2.7,25.100002,-6.1,19.0,0.0,0.0,19.0,0.0,19.0,,,19.000002,0.2,0.2,0.2,96.099998,0.2,0.2,0.2,97.0,
06/30/1998,1473.800049,-1287.099976,186.700073,-96.099998,90.599998,-67.300003,0.0,19.700001,42.999996,-10.9,32.099998,0.0,0.0,32.099998,0.0,32.099998,-11.6,,20.499996,0.24,0.33,0.33,96.199997,0.24,0.33,0.33,97.0,
09/30/1998,1358.0,-1181.599976,176.400024,-81.300003,95.099998,-61.400002,0.0,8.2,41.899997,-10.6,31.299999,0.0,0.0,31.299999,0.0,31.299999,,,31.299996,0.33,0.33,0.33,95.699997,0.32,0.32,0.32,96.400002,
12/31/1998,1344.199951,-1191.0,153.199951,-94.900002,58.299999,-64.800003,10.5,-76.599998,-72.600002,65.5,-7.1,0.0,0.0,-7.1,0.0,-7.1,80.0,,72.899998,0.13,-0.07,-0.07,95.900002,0.13,-0.07,-0.07,95.900002,
03/31/1999,1274.599976,-1130.5,144.099976,-83.599998,60.5,-62.799999,38.599998,4.5,40.799999,0.8,41.599998,0.0,0.0,41.599998,0.0,41.599998,-38.599998,0.0,3.000001,0.04,0.44,0.44,95.599998,0.03,0.43,0.43,96.199997,
06/30/1999,1301.199951,-1114.699951,186.5,-90.5,96.0,-61.5,2.9,15.0,52.4,-13.1,39.299999,0.0,0.0,39.299999,0.0,39.299999,,,39.3,0.41,0.41,0.41,95.800003,0.41,0.41,0.41,96.300003,
09/30/1999,1344.400024,-1104.5,239.900024,-89.900002,150.0,-61.200001,8.0,16.799999,113.599998,-36.200001,77.400002,-2.3,0.0,75.099998,0.0,75.099998,,,77.399998,0.8,0.8,0.78,96.099998,0.8,0.8,0.78,96.599998,
12/31/1999,1347.800049,-1067.300049,280.5,-111.0,169.5,-57.5,-9.5,12.7,115.2,-36.5,78.699997,-2.7,0.0,76.0,0.0,76.0,,,78.7,0.83,0.83,0.8,96.099998,0.82,0.82,0.79,96.099998,
03/31/2000,1368.0,-1087.0,281.0,-88.0,193.0,-50.0,0.0,6.0,149.0,-51.0,98.0,0.0,0.0,98.0,0.0,98.0,,,98.0,1.01,1.01,1.01,96.5,1.01,1.01,1.01,97.099998,
