Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2006,55482.757,1250.479,253.737,,,7555.309,,,,,28608.184,,,11801.756,,,,693.607,41103.547,-417.375,40686.172,567.622,,3221.054,2781.063,439.991,,,0.0,1948.384,,5565.42,27894.324,11754.89,16139.434,0.0,33459.744,7006.354,,,,7488.993,,,,,,,,,1571.608,49526.699,0.0,2014.247,,,-226.203,4246.875,-78.861,5956.058,0.0,5956.058,55482.757,
12/31/2006,56230.257,1201.829,253.008,,,8423.292,,,,,29102.003,,,11828.791,,,,1004.257,41935.051,-420.61,41514.441,436.416,,1572.933,1454.253,118.68,,,0.0,2828.338,,6143.744,28483.028,12081.26,16401.768,,34626.772,6424.735,,,,8026.155,,,,,,,,,1001.224,50078.886,0.0,2032.512,,,-205.938,4383.642,-58.845,6151.371,0.0,6151.371,56230.257,
03/31/2007,56531.368,1084.659,181.936,,,7915.769,,,,,29502.065,,,11797.555,,,,686.07,41985.69,-423.084,41562.606,575.983,,3245.471,2825.944,419.527,,,0.0,1964.944,,5391.832,27243.468,12527.061,14716.407,0.0,32635.3,8661.374,,,,7313.758,,,,,,,,,1567.01,50177.442,0.0,2042.921,,,-165.263,4531.426,-55.158,6353.926,0.0,6353.926,56531.368,
12/31/2007,59848.596,1368.919,461.902,,,8074.23,,,,,32487.135,,,13078.979,,,,730.144,46296.258,-496.191,45800.067,469.879,,1807.961,1684.945,123.016,,,,1865.638,,6174.281,29017.073,13903.479,15113.594,,35191.354,8476.382,,,,8207.406,,,,,,,,,,,,2326.728,,,-117.941,4923.008,-99.066,7032.729,,7032.729,,
03/31/2008,63398.348,1359.808,306.572,,,8241.302,,,,,34388.011,,,14006.5,,,,713.187,49107.698,-543.539,48564.159,513.305,,2246.468,2095.368,151.1,,,0.0,2166.734,,6137.771,32589.048,14859.661,17729.387,0.0,38726.819,7641.486,,,,9075.921,,,,,,,,,979.966,56424.192,0.0,2328.238,,,-231.16,4989.349,-112.271,6974.156,0.0,6974.156,63398.348,
06/30/2008,64260.422,1316.397,595.847,,,7964.039,,,,,34883.963,,,14505.317,,,,707.329,50096.609,-1028.809,49067.8,524.284,,2241.813,2096.514,145.299,,,0.0,2550.242,,6390.374,34783.119,14026.51,20756.609,0.0,41173.493,6598.284,,,,9002.611,,,,,,,,,971.804,57746.192,0.0,2329.744,,,-222.026,4513.019,-106.507,6514.23,0.0,6514.23,64260.422,
09/30/2008,63500.897,982.132,137.288,,,7698.755,,,,,34869.615,,,14666.544,,,,728.343,50264.502,-1031.494,49233.008,541.799,,2236.599,2097.025,139.574,,,0.0,2671.316,,6359.02,33680.582,13790.628,19889.954,0.0,40039.602,7820.419,,,,8161.466,,,,,,,,,987.468,57008.955,0.0,2330.62,,,-205.713,4513.574,-146.539,6491.942,0.0,6491.942,63500.897,
12/31/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2009,61790.032,744.861,451.358,49.698,401.66,8112.95,385.323,7540.076,187.551,0.0,35696.279,21119.977,14576.302,12513.299,5006.401,5616.988,1889.91,1035.076,49244.654,-1352.117,47892.537,570.303,570.303,758.108,607.954,150.154,,301.5,0.0,2958.415,,6988.312,32576.052,14242.199,18333.853,0.0,39564.364,5336.283,,,5336.283,9538.664,,,9538.664,,,,,257.2,842.863,55539.374,1715.0,2400.759,272.319,2128.44,-182.84,2419.433,-112.139,6240.213,10.445,6250.658,61790.032,
06/30/2009,59693.703,796.981,915.61,27.67,887.94,6143.769,18.484,5594.967,144.282,386.036,34963.406,20680.738,14282.668,12108.056,4885.427,5205.014,2017.615,1111.682,48183.144,-1367.782,46815.362,572.72,572.72,757.308,611.728,145.58,,242.633,0.0,3449.32,,7847.624,33344.721,14872.312,18472.409,0.0,41192.345,1474.923,,,1474.923,9297.487,,,9297.487,,,,,215.618,918.833,53099.206,1715.0,2948.212,373.764,2574.448,-155.914,2182.808,-106.335,6583.771,10.726,6594.497,59693.703,
09/30/2009,58545.323,674.747,1605.423,40.739,1564.684,6448.603,18.425,5919.481,120.054,390.643,33097.718,20057.958,13039.76,12086.672,4790.834,5097.695,2198.143,921.924,46106.314,-1413.743,44692.571,569.875,569.875,751.666,611.746,139.92,,251.901,0.0,3550.537,,8286.269,33434.12,16426.401,17007.719,0.0,41720.389,1540.626,,,1540.626,7511.96,,,7511.96,,,,,231.828,1138.204,52143.007,1715.0,2955.882,373.764,2582.118,-150.59,1930.715,-59.633,6391.374,10.942,6402.316,58545.323,
12/31/2009,57209.978,769.034,1192.243,26.839,1165.404,7207.151,29.993,6678.311,103.566,395.281,30086.083,17610.455,12475.628,13301.937,11257.814,,2044.123,829.606,44217.626,-1480.47,42737.156,565.806,565.806,743.584,609.517,134.067,1276.54,225.653,0.0,2492.811,,7832.752,33804.773,18253.0,15551.773,0.0,41637.525,1120.147,0.0,0.0,1120.147,6425.855,0.0,0.0,6425.855,28.02,0.0,28.02,220.632,206.603,585.605,50224.387,1715.0,3814.485,530.164,3284.321,-132.191,1666.021,-88.859,6974.456,11.135,6985.591,57209.978,
03/31/2010,56569.369,588.687,2021.497,27.057,1994.44,7646.569,21.859,7108.564,104.245,411.901,30431.021,18572.599,11858.422,11465.475,4547.066,4786.886,2131.523,752.311,42648.807,-1515.154,41133.653,557.65,557.65,738.581,609.517,129.064,,232.69,0.0,3650.042,,7787.831,34194.419,20131.428,14062.991,0.0,41982.25,894.013,,,894.013,5865.381,,,5865.381,,,,,214.907,742.422,49698.973,1715.0,3776.449,530.164,3246.285,-81.122,1520.214,-71.481,6859.06,11.336,6870.396,56569.369,
06/30/2010,53903.893,663.27,836.945,22.891,814.054,7345.705,16.873,6858.544,91.027,379.261,29406.448,17648.565,11757.883,11127.527,4436.045,4583.602,2107.88,783.511,41317.486,-1516.78,39800.706,552.985,552.985,734.318,609.517,124.801,,281.737,0.0,3688.227,,7489.355,32072.698,18961.623,13111.075,0.0,39562.053,956.558,,,956.558,5604.55,,,5604.55,,,,,260.248,762.964,47146.373,1715.0,3774.35,530.164,3244.186,-67.762,1341.177,-15.882,6746.883,10.637,6757.52,53903.893,
09/30/2010,51886.825,635.861,1461.957,18.393,1443.564,6032.259,40.888,5532.533,83.352,375.486,28146.149,16631.463,11514.686,10854.768,4328.478,4468.649,2057.641,722.217,39723.134,-1388.188,38334.946,545.709,545.709,729.327,609.517,119.81,,314.314,0.0,3832.452,,7620.406,30580.937,20188.09,10392.847,0.0,38201.343,555.779,,,555.779,5370.348,,,5370.348,,,,,295.87,871.493,45294.833,1715.0,3774.474,530.164,3244.31,-54.61,1166.751,-20.421,6581.194,10.798,6591.992,51886.825,
12/31/2010,50831.951,510.961,2464.015,25.039,2438.976,6973.935,17.313,6504.607,71.918,380.097,26767.945,15571.062,11196.883,9590.141,4187.316,4260.48,1142.345,641.271,36999.357,-1387.575,35611.782,527.962,527.962,724.33,609.517,114.813,1648.093,240.753,0.0,2130.12,,8078.733,30179.899,20819.593,9360.306,0.0,38258.632,227.838,0.0,0.0,227.838,5028.787,0.0,0.0,5028.787,24.512,0.0,24.512,191.999,218.192,543.118,44493.078,1715.0,3764.822,530.164,3234.658,-34.496,1028.051,-145.442,6327.935,10.938,6338.873,50831.951,
03/31/2011,49640.946,517.915,3330.113,6.049,3324.064,6738.368,17.082,6279.366,68.819,373.101,25344.51,14479.553,10864.957,9235.544,4040.626,4018.74,1176.178,600.047,35180.101,-1374.077,33806.024,519.825,519.825,719.941,609.517,110.424,,205.826,0.0,3802.934,,8305.99,29097.465,20010.752,9086.713,0.0,37403.455,199.73,,,199.73,4966.723,,,4966.723,,,,,186.529,650.035,43406.472,1715.0,3743.938,530.726,3213.212,-2.974,880.754,-113.326,6223.392,11.082,6234.474,49640.946,
