Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/26/2004,3122.238,305.089,305.089,0.0,697.43,697.43,,317.12,7.52,14.153,295.447,0.0,258.422,,,1578.061,195.208,,,0.0,1348.969,1137.723,473.271,664.452,,,211.246,1544.177,,188.831,188.831,,,,17.712,17.712,0.0,0.0,,,635.465,,,635.465,842.008,632.411,632.411,0.0,0.0,,146.169,,,,146.169,778.58,1620.588,0.0,488.696,,,-657.513,1649.93,20.537,1501.65,0.0,1501.65,3122.238,
12/26/2004,3240.66,725.002,725.002,0.0,578.705,578.705,,194.78,11.278,4.699,178.803,0.0,219.735,,,1718.222,206.934,576.819,-369.885,0.0,1315.504,1107.655,469.726,637.929,,,207.849,1522.438,,167.585,167.585,,,,342.083,342.083,0.0,0.0,,,638.943,,,638.943,1148.611,302.698,302.698,0.0,0.0,,149.627,,,,149.627,452.325,1600.936,0.0,485.592,,,-649.367,1721.209,82.29,1639.724,0.0,1639.724,3240.66,
03/27/2005,3027.743,876.891,876.891,0.0,199.594,199.594,,232.66,0.0,0.0,232.66,0.0,233.135,,,1542.28,201.692,,,0.0,1283.771,1082.918,468.919,613.999,,,200.853,1485.463,,112.715,112.715,,,,372.778,372.778,0.0,0.0,,,505.593,,,505.593,991.086,266.242,266.242,0.0,0.0,,151.229,,,,151.229,417.471,1408.557,0.0,479.434,,,-627.958,1701.448,66.262,1619.186,0.0,1619.186,3027.743,
06/26/2005,2997.714,642.831,642.831,0.0,348.2,348.2,,262.471,0.0,0.0,262.471,0.0,208.921,,,1462.423,171.762,,,0.0,1363.529,1120.247,468.034,652.213,,,243.282,1535.291,,136.21,136.21,,,,368.182,368.182,0.0,0.0,,,488.464,,,488.464,992.856,247.554,247.554,0.0,0.0,,150.81,,,,150.81,398.364,1391.22,0.0,475.136,,,-619.263,1714.807,35.814,1606.494,0.0,1606.494,2997.714,
09/25/2005,3271.64,570.499,570.499,0.0,681.469,681.469,,330.779,0.0,0.0,330.779,0.0,195.707,,,1778.454,160.392,,,0.0,1332.794,1102.738,467.572,635.166,,,230.056,1493.186,,179.031,179.031,,,,368.663,368.663,0.0,0.0,,,649.744,,,649.744,1197.438,246.48,246.48,0.0,0.0,,157.097,,,,157.097,403.577,1601.015,0.0,466.614,,,-615.441,1790.715,28.737,1670.625,0.0,1670.625,3271.64,
12/25/2005,3301.143,942.268,942.268,0.0,523.232,523.232,,179.398,0.0,0.0,179.398,0.0,185.297,,,1830.195,164.045,512.691,-348.646,0.0,1306.903,1080.494,467.061,613.433,,,226.409,1470.948,,152.468,152.468,,,,47.446,47.446,0.0,0.0,,,710.812,,,710.812,910.726,495.619,495.619,0.0,0.0,,171.322,,,,171.322,666.941,1577.667,0.0,463.046,,,-623.901,1869.007,15.324,1723.476,0.0,1723.476,3301.143,
04/02/2006,2896.779,728.97,581.295,147.675,221.86,221.86,,213.183,0.0,0.0,213.183,0.0,215.83,,,1379.843,162.479,,,0.0,1354.457,1062.451,467.238,595.213,,,292.006,1516.936,,102.792,102.792,,,,10.289,10.289,0.0,0.0,,,526.383,,,526.383,639.464,494.871,494.871,0.0,0.0,,139.794,,,,139.794,634.665,1274.129,0.0,459.223,,,-693.792,1843.198,14.021,1622.65,0.0,1622.65,2896.779,
07/02/2006,2735.365,489.712,417.087,72.625,290.48,290.48,,258.5,0.0,0.0,258.5,0.0,229.662,,,1268.354,164.057,,,0.0,1302.954,1046.013,468.634,577.379,,,256.941,1467.011,,128.277,128.277,,,,10.017,10.017,0.0,0.0,,,501.459,,,501.459,639.753,494.359,494.359,0.0,0.0,,143.732,,,,143.732,638.091,1277.844,0.0,459.878,,,-879.189,1850.801,26.031,1457.521,0.0,1457.521,2735.365,
10/01/2006,2962.777,309.1,309.1,0.0,679.363,679.363,,312.041,0.0,0.0,312.041,0.0,259.735,,,1560.239,163.767,,,0.0,1238.771,1025.74,468.821,556.919,,,213.031,1402.538,,188.51,188.51,,,,11.596,11.596,0.0,0.0,,,700.705,,,700.705,900.811,494.989,494.989,0.0,0.0,,148.552,,,,148.552,643.541,1544.352,0.0,459.488,,,-997.6,1931.503,25.034,1418.425,0.0,1418.425,2962.777,
12/31/2006,3096.905,715.4,715.4,0.0,556.287,556.287,,203.337,0.0,0.0,203.337,0.0,243.291,,,1718.315,181.726,560.705,-378.979,0.0,1196.864,1002.195,469.938,532.257,,,194.669,1378.59,,160.015,160.015,,,,10.582,10.582,0.0,0.0,,,735.296,,,735.296,905.893,494.917,494.917,0.0,0.0,,158.205,,,,158.205,653.122,1559.015,0.0,427.101,,,-920.745,2020.348,11.186,1537.89,0.0,1537.89,3096.905,
04/01/2007,2892.131,703.594,688.594,15.0,327.124,327.124,,265.402,0.0,0.0,265.402,0.0,251.908,,,1548.028,184.272,566.672,-382.4,0.0,1159.831,984.444,470.119,514.325,,,175.387,1344.103,,100.336,100.336,,,,7.396,7.396,0.0,0.0,,,514.301,,,514.301,622.033,494.864,494.864,0.0,0.0,,242.983,,,,242.983,737.847,1359.88,0.0,435.358,,,-956.291,2033.834,19.35,1532.251,0.0,1532.251,2892.131,
07/01/2007,2908.944,525.573,525.573,0.0,417.687,417.687,,352.457,0.0,0.0,352.457,0.0,238.229,,,1533.946,184.905,575.905,-391.0,0.0,1190.093,968.058,470.648,497.41,,,222.035,1374.998,,162.181,162.181,,,,89.051,89.051,0.0,0.0,,,368.128,,,368.128,619.36,494.658,494.658,0.0,0.0,,247.982,,,,247.982,742.64,1362.0,0.0,454.751,,,-946.894,2012.833,26.254,1546.944,0.0,1546.944,2908.944,
09/30/2007,3286.173,410.941,410.941,0.0,892.708,892.708,,395.466,0.0,0.0,395.466,0.0,208.303,,,1907.418,181.369,580.769,-399.4,0.0,1197.386,971.864,471.382,500.482,,,225.522,1378.755,,208.207,208.207,,,,145.788,145.788,0.0,0.0,,,616.963,,,616.963,970.958,709.723,709.723,0.0,0.0,,252.571,,,,252.571,962.294,1933.252,0.0,466.243,,,-1298.925,2150.667,34.936,1352.921,0.0,1352.921,3286.173,
12/30/2007,3237.063,774.458,774.458,0.0,654.789,654.789,,259.081,0.0,0.0,259.081,0.0,199.912,,,1888.24,187.96,589.232,-401.272,0.0,1160.863,957.409,471.177,486.232,,,203.454,1348.823,,186.202,186.202,,,,145.549,145.549,0.0,0.0,,,555.92,,,555.92,887.671,709.723,709.723,0.0,0.0,,254.577,,,,254.577,964.3,1851.971,0.0,473.939,,,-1425.346,2261.561,74.938,1385.092,0.0,1385.092,3237.063,
03/30/2008,3126.479,832.18,832.18,0.0,388.693,388.693,,291.199,0.0,0.0,291.199,0.0,210.739,,,1722.811,201.682,616.882,-415.2,0.0,1201.986,1017.972,479.542,538.43,,,184.014,1403.668,,163.608,163.608,,,,306.56,306.56,0.0,0.0,,,425.713,,,425.713,895.881,709.723,709.723,0.0,0.0,,254.164,,,,254.164,963.887,1859.768,0.0,486.177,,,-1572.915,2271.427,82.022,1266.711,0.0,1266.711,3126.479,
06/29/2008,3205.311,594.621,594.621,0.0,562.502,562.502,,375.033,0.0,0.0,375.033,0.0,187.2,,,1719.356,210.641,634.141,-423.5,0.0,1275.314,1089.664,481.569,608.095,,,185.65,1485.955,,183.28,183.28,,,,328.068,328.068,0.0,0.0,,,427.714,,,427.714,939.062,709.723,709.723,0.0,0.0,,248.309,,,,248.309,958.032,1897.094,0.0,518.033,,,-1570.6,2280.671,80.113,1308.217,0.0,1308.217,3205.311,
09/28/2008,3406.752,356.512,356.512,0.0,946.929,946.929,,461.601,0.0,0.0,461.601,0.0,177.576,,,1942.618,207.798,623.998,-416.2,0.0,1256.336,1068.466,480.281,588.185,,,187.87,1464.134,,261.901,261.901,,,,232.648,232.648,0.0,0.0,,,610.856,,,610.856,1105.405,709.723,709.723,0.0,0.0,,235.469,,,,235.469,945.192,2050.597,0.0,545.431,,,-1683.635,2390.924,103.435,1356.155,0.0,1356.155,3406.752,
12/28/2008,3168.797,630.39,630.39,0.0,611.766,611.766,,300.463,0.0,0.0,300.463,0.0,171.387,,,1714.006,211.707,614.789,-403.082,0.0,1243.084,1042.909,474.497,568.412,,,200.175,1454.791,,184.453,184.453,,,,7.586,7.586,0.0,0.0,,,607.853,,,607.853,799.892,709.723,709.723,0.0,0.0,,268.396,,,,268.396,978.119,1778.011,0.0,555.002,,,-1683.122,2456.65,62.256,1390.786,0.0,1390.786,3168.797,
03/29/2009,2927.822,590.388,590.388,0.0,365.037,365.037,0.0,295.248,,,,,199.147,48.784,161.462,1449.82,217.919,623.119,-405.2,0.0,1260.083,1022.335,473.85,548.485,,,188.964,1478.002,,525.536,120.591,,,404.945,45.716,45.716,,,,,0.0,,,0.0,571.252,709.723,709.723,,,,265.992,,,,265.992,975.715,1546.967,0.0,546.768,104.847,441.921,-1673.103,2448.405,58.785,1380.855,0.0,1380.855,2927.822,
06/28/2009,3478.176,392.034,392.034,0.0,652.557,652.557,,346.814,,,,,210.824,24.806,193.481,1602.229,222.937,648.137,-425.2,,1653.01,1077.522,476.362,601.16,,,550.682,1875.947,,600.765,165.128,,,435.637,11.958,11.958,,,,,0.0,,,0.0,612.723,1134.723,1134.723,,,,341.06,,,,341.06,1475.783,2088.506,0.0,555.084,104.847,450.237,-1672.41,2459.705,47.291,1389.67,,1389.67,3478.176,
09/27/2009,3861.327,297.358,297.358,0.0,1116.033,1116.033,,399.917,,,,,178.597,11.851,170.67,1991.905,216.256,647.156,-430.9,,1653.166,1056.611,476.238,580.373,,,584.704,1869.422,,854.053,225.21,,,628.843,33.062,33.062,,,,,0.0,,11.851,0.0,887.115,1134.723,1134.723,,,,351.557,,,,339.706,1486.28,2373.395,,562.671,104.847,457.824,-1699.595,2582.267,42.589,1487.932,,1487.932,3861.327,
12/27/2009,3896.892,636.045,636.045,0.0,1038.802,1038.802,,207.895,,,,,162.29,13.709,150.643,2045.032,220.706,652.27,-431.564,,1631.154,1030.498,475.931,554.567,,,586.947,1851.86,,801.775,173.388,,,628.387,14.113,14.113,0.0,0.0,,,0.0,,,0.0,815.888,1131.998,1131.998,0.0,0.0,,354.234,,86.715,,267.519,1486.232,2302.12,,572.03,104.847,467.183,-1756.438,2720.549,58.631,1594.772,,1594.772,3896.892,
03/28/2010,4078.023,1259.799,1259.799,0.0,526.031,526.031,,226.784,,,,,200.226,26.163,176.44,2212.84,220.522,652.922,-432.4,,1644.661,1017.343,474.401,542.942,,,601.155,1865.183,,541.754,128.78,,,412.974,150.089,11.438,,,,138.651,0.0,,,0.0,691.843,1390.484,1390.484,,,,325.842,,,,325.842,1716.326,2408.169,,621.335,104.847,516.488,-1752.041,2744.517,56.043,1669.854,,1669.854,4078.023,
06/27/2010,3973.676,872.275,872.275,0.0,663.484,663.484,,342.113,,,,,201.962,20.103,167.478,2079.834,218.851,654.651,-435.8,,1674.991,1005.494,473.996,531.498,,,649.394,1893.842,,646.223,206.963,,,439.26,10.632,10.632,,,,,0.0,,,0.0,656.855,1396.98,1396.98,,,,330.915,,,,330.915,1727.895,2384.75,0.0,694.547,104.847,589.7,-1884.53,2751.106,27.803,1588.926,,1588.926,3973.676,
09/26/2010,4215.617,497.903,497.903,0.0,1210.46,1210.46,,467.953,,,,,170.394,,161.246,2346.71,221.165,671.865,-450.7,,1647.742,987.698,475.005,512.693,,,660.044,1868.907,,874.861,267.175,,,607.686,103.625,103.625,,,,,0.0,,5.445,0.0,978.486,1404.556,1404.556,,,,345.264,,,,339.819,1749.82,2728.306,,711.831,104.847,606.984,-2120.34,2872.699,23.121,1487.311,,1487.311,4215.617,
12/26/2010,4093.226,727.796,727.796,0.0,961.252,961.252,0.0,364.194,,,,,167.807,1.47,151.526,2221.049,233.58,663.773,-430.193,0.0,1638.597,975.41,474.813,500.597,,,661.717,1872.177,,704.233,132.517,0.0,0.0,571.716,14.568,14.568,0.0,0.0,,,0.0,0.0,0.0,0.0,718.801,1397.681,1397.681,0.0,0.0,,361.324,0.0,97.859,,263.465,1759.005,2477.806,0.0,730.808,104.847,625.961,-2101.854,2978.317,8.149,1615.42,0.0,1615.42,4093.226,
03/27/2011,3940.341,927.422,927.422,0.0,558.98,558.98,,401.309,,,,,173.07,,170.612,2060.781,238.403,676.303,-437.9,,1641.157,965.253,475.343,489.91,,,675.904,1879.56,,576.587,142.876,,,433.711,37.923,37.923,,,,,12.022,,21.577,0.0,626.532,1396.695,1396.695,,,,386.126,,,,364.549,1782.821,2409.353,,729.513,104.847,624.666,-2151.279,2954.517,-1.763,1530.988,,1530.988,3940.341,
06/26/2011,3940.745,584.778,584.778,0.0,837.972,837.972,,426.93,,,,,196.425,,196.425,2046.105,239.201,688.991,-449.79,,1655.439,1166.028,475.447,690.581,,,489.411,1894.64,,681.438,172.094,,,509.344,12.43,12.43,,,,,12.657,,17.124,0.0,706.525,1403.031,1403.031,,,,362.57,,,,345.446,1765.601,2472.126,,737.749,104.847,632.902,-2245.622,2972.323,4.169,1468.619,,1468.619,3940.745,
09/25/2011,4084.726,186.962,186.962,0.0,1260.521,1260.521,,518.866,,,,,243.956,1.913,233.579,2210.305,220.412,668.312,-447.9,,1654.009,954.861,475.043,479.818,,,697.235,1874.421,,925.978,246.461,,,679.517,13.168,13.168,,,,,3.297,,6.165,0.0,942.443,1405.071,1405.071,,,,355.97,,,,349.805,1761.041,2703.484,,746.061,104.847,641.214,-2454.592,3104.738,-14.965,1381.242,,1381.242,4084.726,
12/25/2011,4130.774,641.688,641.688,0.0,1034.58,1034.58,,333.993,,,,,243.431,2.021,235.653,2253.692,218.021,671.697,-453.676,,1659.061,942.085,474.792,467.293,,,714.955,1877.082,,761.131,134.864,,,626.267,180.43,180.43,0.0,0.0,,,0.783,,1.125,0.0,942.344,1400.872,1400.872,0.0,0.0,,370.043,,116.276,,252.642,1770.915,2713.259,,734.891,104.847,630.044,-2486.853,3205.42,-35.943,1417.515,,1417.515,4130.774,
04/01/2012,3897.137,883.824,883.824,0.0,456.58,456.58,,396.981,,,,,281.517,0.007,279.745,2018.902,222.821,689.021,-466.2,,1655.414,931.631,474.992,456.639,,,723.776,1878.235,,550.643,129.518,,,421.125,171.177,171.177,,,,,4.057,,1.997,0.0,725.877,1400.942,1400.942,,,,372.925,,,,370.928,1773.867,2499.744,,734.909,104.847,630.062,-2469.438,3156.152,-24.23,1397.393,,1397.393,3897.137,
07/01/2012,4014.721,779.931,779.931,0.0,651.41,651.41,,416.905,,,,,297.58,4.996,287.519,2145.826,223.383,695.383,-472.0,,1645.512,919.681,474.608,445.073,,,720.835,1868.895,,618.073,161.785,,,456.288,220.605,220.605,,,,,0.015,,0.75,0.0,838.693,1399.557,1399.557,,,,376.981,,,,376.231,1776.538,2615.231,,745.859,104.847,641.012,-2459.373,3152.647,-39.643,1399.49,,1399.49,4014.721,
09/30/2012,4446.287,696.733,696.733,0.0,1195.517,1195.517,,463.433,,,,,263.297,2.088,259.697,2618.98,217.636,,,,1609.671,907.143,474.741,432.402,,,700.44,1827.307,,860.073,237.4,,,622.673,264.745,264.745,,,,,1.801,,0.511,0.0,1126.619,1398.906,1398.906,,,,393.873,,,,393.362,1792.779,2919.398,,753.082,104.847,648.235,-2458.492,3270.534,-38.235,1526.889,0.0,1526.889,4446.287,
12/30/2012,4325.387,849.701,849.701,0.0,1029.959,1029.959,0.0,316.049,,,,,312.493,0.012,310.764,2508.202,230.414,711.927,-481.513,,1586.771,891.584,474.925,416.659,,,695.175,1817.185,,732.964,139.906,41.36,,551.698,224.365,224.365,0.0,0.0,,,3.106,,0.355,0.0,960.435,1396.421,1396.421,0.0,0.0,,461.152,,155.275,,305.522,1857.573,2818.008,0.0,760.79,104.847,655.943,-2535.649,3354.545,-72.307,1507.379,,1507.379,4325.387,
03/31/2013,4060.645,1067.039,1067.039,0.0,509.276,509.276,,323.754,,,,,350.327,4.023,342.486,2250.396,232.902,721.902,-489.0,,1577.347,879.967,474.726,405.241,,,693.357,1810.249,,582.187,118.416,,,463.771,161.968,161.968,,,,,-2.482,,1.738,0.0,741.673,1394.387,1394.387,,,,461.497,,,,459.759,1855.884,2597.557,0.0,772.779,104.847,667.932,-2537.665,3296.14,-68.166,1463.088,0.0,1463.088,4060.645,
06/30/2013,4178.299,1022.345,1022.345,0.0,640.503,640.503,,359.969,,,,,343.385,1.926,329.411,2366.202,237.774,734.574,-496.8,,1574.323,867.979,474.773,393.206,,,704.418,1812.097,,199.784,199.784,,,,1096.938,664.48,,,,432.458,0.0,,1.235,0.0,1296.722,959.895,959.895,,,,465.656,,,,464.421,1425.551,2722.273,0.0,799.618,104.847,694.771,-2545.941,3280.215,-77.866,1456.026,0.0,1456.026,4178.299,
09/29/2013,4590.145,588.668,588.668,0.0,1215.289,1215.289,,447.113,,,,,346.215,0.098,344.21,2597.285,231.199,728.299,-497.1,,1761.661,1008.241,594.208,414.033,,,753.322,1992.86,,1011.158,263.086,,,748.072,643.35,212.926,,,,430.424,-5.629,,2.695,0.0,1648.879,959.895,959.895,,,,410.672,,,,407.977,1370.567,3019.446,0.0,813.852,104.847,709.005,-2566.519,3354.82,-78.723,1523.43,47.269,1570.699,4590.145,
12/29/2013,4402.267,682.449,682.449,0.0,1093.62,1093.62,0.0,348.794,,,,,355.594,1.069,355.208,2480.457,236.263,736.741,-500.478,0.0,1685.547,970.32,594.321,375.999,,,714.158,1921.81,,916.298,198.799,,,717.499,436.722,8.332,0.0,0.0,,428.39,10.26,0.0,2.07,0.0,1363.28,959.895,959.895,0.0,0.0,,351.304,0.0,86.611,,262.623,1311.199,2674.479,0.0,839.028,104.847,734.181,-2554.726,3432.176,-34.135,1682.343,45.445,1727.788,4402.267,
03/30/2014,4029.437,792.249,792.249,0.0,552.471,552.471,0.0,390.824,,,,,406.561,0.162,405.412,2142.105,236.898,746.798,-509.9,0.0,1650.434,956.963,594.365,362.598,,,693.309,1887.332,,645.158,169.173,,,475.985,439.214,12.858,,,,426.356,9.349,,2.164,0.0,1093.721,959.895,959.895,,,,337.219,,,,335.055,1297.114,2390.835,0.0,857.99,104.847,753.143,-2623.262,3408.259,-48.565,1594.422,44.18,1638.602,4029.437,
06/29/2014,4138.595,586.151,586.151,0.0,738.899,738.899,,492.822,,,,,386.333,0.359,386.159,2204.205,236.881,749.081,-512.2,,1697.509,945.025,594.32,350.705,,,752.125,1934.39,,714.902,207.526,,,507.376,9.188,9.188,,,,0.0,0.602,,1.617,0.0,724.692,1559.895,1559.895,,,,357.766,,,,356.149,1917.661,2642.353,0.0,872.442,104.847,767.595,-2755.616,3387.006,-51.784,1452.048,44.194,1496.242,4138.595,
09/28/2014,4508.802,452.184,452.184,0.0,1314.022,1314.022,,499.15,,,,,380.833,22.163,361.521,2646.189,228.019,736.619,-508.6,,1634.594,931.613,593.719,337.894,,,680.818,1862.613,,939.025,284.023,,,655.002,78.023,78.023,,,,,-3.02,,0.004,0.0,1014.028,1559.895,1559.895,,,,392.366,,,,392.362,1952.261,2966.289,0.0,891.176,104.847,786.329,-2869.353,3513.546,-36.805,1498.564,43.949,1542.513,4508.802,
12/28/2014,4532.142,893.167,893.167,0.0,1094.673,1094.673,0.0,339.572,,,,,391.688,0.0,356.602,2719.1,237.489,746.089,-508.6,0.0,1575.553,917.966,593.438,324.528,,,657.587,1813.042,,825.044,212.549,,,612.495,252.481,252.481,0.0,0.0,,0.0,-2.591,0.0,0.0,0.0,1074.934,1559.895,1559.895,0.0,0.0,,388.919,0.0,139.075,,249.844,1948.814,3023.748,0.0,911.112,104.847,806.265,-2980.066,3630.072,-95.454,1465.664,42.73,1508.394,4532.142,
03/29/2015,4247.116,1081.397,1081.397,0.0,563.301,563.301,0.0,340.654,,,,,346.726,65.524,281.7,2332.078,243.589,754.289,-510.7,0.0,1671.449,904.3,592.724,311.576,,,701.625,1915.038,,581.642,142.946,,,438.696,231.914,231.914,,,,,3.513,,0.0,0.0,817.069,1546.169,1546.169,,,,396.137,,,,396.137,1942.306,2759.375,0.0,930.336,104.847,825.489,-2997.404,3599.571,-86.996,1445.507,42.234,1487.741,4247.116,
06/28/2015,4217.689,858.458,858.458,0.0,709.437,709.437,0.0,403.789,,,,,360.101,53.932,308.663,2331.785,225.911,585.211,-359.3,0.0,1659.993,891.033,592.802,298.231,,,715.028,1885.904,,630.334,185.631,,,444.703,167.877,167.877,,,,,2.677,,0.071,0.0,800.888,1546.477,1546.477,,,,400.432,,,,400.361,1946.909,2747.797,0.0,955.429,104.847,850.582,-3007.251,3583.803,-103.476,1428.505,41.387,1469.892,4217.689,
09/27/2015,4567.147,551.292,551.292,0.0,1390.274,1390.274,0.0,447.09,,,,,320.895,47.122,248.801,2709.551,219.656,577.756,-358.1,0.0,1637.94,881.981,592.781,289.2,,,708.837,1857.596,,924.962,282.772,,,642.19,113.97,113.97,,,,0.0,0.637,,0.061,0.0,1039.569,1546.796,1546.796,,,,396.772,,,,396.711,1943.568,2983.137,0.0,968.39,104.847,863.543,-3033.363,3733.995,-126.185,1542.837,41.173,1584.01,4567.147,
12/27/2015,4720.717,976.75,976.75,0.0,1217.85,1217.85,0.0,384.492,,,,,286.506,34.656,213.528,2865.598,237.527,601.128,-363.601,0.0,1617.592,873.502,592.695,280.807,,,709.434,1855.119,,899.04,241.21,,,657.83,164.563,164.563,0.0,0.0,,0.0,1.044,0.0,0.196,0.0,1064.647,1547.115,1547.115,0.0,0.0,,404.883,0.0,127.978,,276.709,1951.998,3016.645,0.0,998.477,104.847,893.63,-3040.895,3852.321,-146.001,1663.902,40.17,1704.072,4720.717,
03/27/2016,4364.695,1095.88,1095.88,0.0,670.663,670.663,0.0,461.734,,,,,295.806,22.836,248.922,2524.083,241.253,606.853,-365.6,0.0,1599.359,864.909,592.793,272.116,,,711.614,1840.612,,678.046,176.665,,,501.381,89.0,89.0,,,,,1.327,,2.605,0.0,768.373,1547.434,1547.434,,,,402.346,,,,399.741,1949.78,2718.153,0.0,1011.058,104.847,906.211,-3076.687,3837.372,-164.353,1607.39,39.152,1646.542,4364.695,
06/26/2016,4344.385,924.098,924.098,0.0,703.821,703.821,0.0,572.391,,,,,323.046,23.002,283.804,2523.356,242.607,617.907,-375.3,0.0,1578.422,856.231,592.806,263.425,,,699.189,1821.029,,730.68,214.243,,,516.437,5.4,5.4,,,,,8.94,,4.208,0.0,745.02,1547.753,1547.753,,,,402.614,,,,398.406,1950.367,2695.387,0.0,1050.649,104.847,945.802,-3089.104,3825.289,-174.301,1612.533,36.465,1648.998,4344.385,
09/25/2016,4955.147,830.372,830.372,0.0,1452.931,1452.931,0.0,607.701,,,,,255.983,13.45,230.318,3146.987,247.231,630.731,-383.5,0.0,1560.929,859.337,604.7,254.637,,,688.142,1808.16,,1072.374,344.874,,,727.5,528.277,178.666,,,,349.611,15.068,,4.322,0.0,1615.719,1198.461,1198.461,,,,364.378,,,,360.056,1562.839,3178.558,0.0,1064.706,104.847,959.859,-3138.327,4019.37,-203.989,1741.76,34.829,1776.589,4955.147,
12/25/2016,5091.366,1282.285,1282.285,0.0,1319.963,1319.963,0.0,387.675,,,,,237.684,51.047,200.837,3227.607,267.398,651.111,-383.713,0.0,1596.361,816.504,570.555,245.949,212.317,242.397,274.096,1863.759,,1084.255,319.525,,,764.73,522.295,172.582,0.0,0.0,,349.713,11.309,0.0,0.0,0.0,1617.859,1198.679,1198.679,0.0,0.0,,389.388,0.0,91.928,5.452,292.008,1588.067,3205.926,0.0,1090.265,104.847,985.418,-3181.681,4148.722,-194.57,1862.736,22.704,1885.44,5091.366,
04/02/2017,4645.87,1463.081,1463.081,0.0,676.945,676.945,0.0,416.232,,,,,243.475,35.98,223.438,2799.733,270.023,662.923,-392.9,0.0,1576.114,809.006,570.937,238.069,,,731.128,1846.137,,767.129,241.214,,,525.915,415.108,65.294,,,,349.814,19.577,,1.018,0.0,1201.814,1198.896,1198.896,,,,393.516,,,,392.498,1592.412,2794.226,0.0,1113.584,104.847,1008.737,-3210.238,4145.469,-197.171,1851.644,0.0,1851.644,4645.87,
07/02/2017,4912.743,1433.5,1433.5,0.0,846.547,846.547,0.0,557.507,,,,,257.251,17.211,249.09,3094.805,268.973,677.173,-408.2,0.0,1548.965,802.331,572.143,230.188,,,729.423,1817.938,,915.635,368.312,,,547.323,536.779,186.863,,,,349.916,19.833,,2.411,0.0,1472.247,1199.114,1199.114,,,,408.888,,,,406.477,1608.002,3080.249,0.0,1126.537,104.847,1021.69,-3209.333,4141.903,-226.613,1832.494,0.0,1832.494,4912.743,
10/01/2017,5544.648,1244.778,1244.778,0.0,1655.752,1655.752,0.0,629.12,,,,,232.59,8.492,229.107,3762.24,263.862,680.862,-417.0,0.0,1518.546,796.457,572.762,223.695,,,713.597,1782.408,,1280.1,525.852,,,754.248,189.012,189.012,,,,0.0,15.645,,7.026,0.0,1484.757,1693.261,1693.261,,,,410.378,,,,403.352,2103.639,3588.396,0.0,1148.828,104.847,1043.981,-3294.204,4336.42,-234.792,1956.252,0.0,1956.252,5544.648,
12/31/2017,5289.983,1581.234,1581.234,0.0,1405.399,1405.399,0.0,433.293,,,,,214.0,8.879,210.653,3633.926,259.71,681.762,-422.052,0.0,1396.347,790.445,573.063,217.382,97.87,237.996,261.157,1656.057,,1082.58,348.476,,,734.104,154.957,154.957,0.0,0.0,,0.0,14.16,0.0,8.891,0.0,1251.697,1693.609,1693.609,0.0,0.0,,514.72,0.0,42.531,6.093,457.205,2208.329,3460.026,0.0,1155.452,104.847,1050.605,-3346.292,4260.222,-239.425,1829.957,0.0,1829.957,5289.983,
04/01/2018,4729.072,1598.944,1598.944,0.0,612.698,612.698,0.0,517.439,,,,,292.756,2.907,292.703,3021.837,262.418,699.018,-436.6,0.0,1444.817,784.478,573.574,210.904,,,657.432,1707.235,,809.043,256.433,,,552.61,21.611,21.611,,,,0.0,21.872,,16.084,0.0,852.526,1693.977,1693.977,,,,611.21,,,,595.126,2305.187,3157.713,0.0,1158.215,104.847,1053.368,-3385.098,4090.637,-292.395,1571.359,0.0,1571.359,4729.072,
07/01/2018,5113.856,1159.072,1159.072,0.0,739.268,739.268,0.0,610.248,,,,,319.045,10.074,306.964,2827.633,265.904,710.404,-444.5,0.0,2020.319,1313.564,572.488,741.076,,,696.681,2286.223,,1030.116,339.861,,,690.255,20.121,20.121,,,,0.0,2.207,,2.984,0.0,1052.444,1694.35,1694.35,,,,600.312,,,,597.328,2294.662,3347.106,0.0,1368.504,104.847,1263.657,-3377.339,4070.661,-295.076,1766.75,0.0,1766.75,5113.856,
