Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/28/2009,1200.436,36.981,36.981,0.0,0.0,0.0,0.0,730.127,,,,,37.738,,15.145,,33.596,804.846,364.718,651.182,-286.464,0.0,30.872,10.258,10.258,0.0,5.469,395.59,,475.282,382.62,2.217,,90.445,0.521,0.0,0.521,0.521,,,0.0,57.655,,,0.0,475.803,41.694,40.0,1.694,1.694,,77.277,,,,,19.622,118.971,594.774,0.0,172.552,0.327,172.225,-213.033,646.143,0.0,605.662,0.0,605.662,1200.436,
06/27/2009,1171.511,91.845,91.845,0.0,0.0,0.0,0.0,644.925,,,,,39.6,,15.895,,32.499,776.37,363.895,666.246,-302.351,0.0,31.246,10.258,10.258,0.0,5.093,395.141,,423.94,294.776,32.673,,96.491,0.476,0.0,0.476,0.476,,,0.0,,,,0.0,424.416,1.599,0.0,1.599,1.599,,81.083,,,,,81.083,82.682,507.098,0.0,177.281,0.328,176.953,-213.775,700.907,0.0,664.413,0.0,664.413,1171.511,
09/26/2009,1242.097,94.871,94.871,0.0,0.0,0.0,0.0,703.989,,,,,51.794,,13.185,,40.433,850.654,362.741,681.331,-318.59,0.0,28.702,10.258,10.258,0.0,5.259,391.443,,462.624,356.822,0.0,,105.802,0.414,0.0,0.414,0.414,,,0.0,,,,0.0,463.038,1.534,0.0,1.534,1.534,,83.984,,,,,83.984,85.518,548.556,0.0,185.345,0.618,184.727,-214.69,722.886,0.0,693.541,0.0,693.541,1242.097,
12/26/2009,1276.58,172.851,172.851,0.0,0.0,0.0,0.0,676.466,,,,,30.747,0.0,11.091,,30.747,880.064,370.245,705.38,-335.135,0.0,26.271,10.258,10.258,0.0,4.922,396.516,,392.32,261.635,7.265,0.0,123.42,0.392,0.0,0.392,0.392,,,11.505,63.47,0.0,,0.0,404.217,1.407,0.0,1.407,1.407,,91.805,0.0,0.0,0.0,0.0,28.335,93.212,497.429,0.0,191.268,0.619,190.649,-219.204,807.087,0.0,779.151,0.0,779.151,1276.58,
03/27/2010,1404.339,138.06,138.06,0.0,0.0,0.0,0.0,832.881,,,,,38.772,,13.674,,38.772,1009.713,365.838,715.91,-350.072,0.0,28.788,10.258,10.258,0.0,4.856,394.626,,498.158,394.955,0.308,,102.895,0.36,0.0,0.36,0.36,,,16.93,,,,0.0,515.448,1.324,0.0,1.324,1.324,,95.169,,,,,95.169,96.493,611.941,0.0,202.81,0.624,202.186,-223.007,812.595,0.0,792.398,0.0,792.398,1404.339,
06/26/2010,1424.267,196.992,181.079,15.913,0.0,0.0,0.0,780.994,,,,,40.253,,17.837,,40.253,1018.239,372.542,739.447,-366.905,0.0,33.486,10.258,10.258,0.0,5.391,406.028,,451.125,289.538,51.19,,110.397,0.344,0.0,0.344,0.344,,,13.168,,,0.0,0.0,464.637,1.238,0.0,1.238,1.238,,93.954,,,,,93.954,95.192,559.829,0.0,212.518,0.625,211.893,-232.9,884.82,0.0,864.438,0.0,864.438,1424.267,
09/25/2010,1487.968,186.833,170.92,15.913,0.0,0.0,0.0,833.821,,,,,50.926,,13.21,,50.926,1071.58,385.223,769.328,-384.105,0.0,31.165,10.258,10.258,0.0,7.697,416.388,,482.815,348.61,0.0,,134.205,0.344,0.0,0.344,0.344,,,13.816,67.567,,,0.0,496.975,1.151,0.0,1.151,1.151,,97.6,,,,,30.033,98.751,595.726,,224.741,0.628,224.113,-242.096,909.597,0.0,892.242,0.0,892.242,1487.968,
12/25/2010,1463.474,273.252,257.339,15.913,0.0,0.0,0.0,736.52,,,,,33.945,0.0,5.75,,33.945,1043.717,395.789,782.786,-386.997,0.0,23.968,10.258,10.258,0.0,7.96,419.757,,417.619,247.388,8.269,0.0,161.962,0.091,0.0,0.091,0.091,,,8.854,70.697,0.0,,0.0,426.564,1.316,0.0,1.316,1.316,,102.352,0.0,0.0,0.0,0.0,31.655,103.668,530.232,0.0,235.914,0.631,235.283,-257.376,954.704,0.0,933.242,0.0,933.242,1463.474,
03/26/2011,1577.153,156.361,140.448,15.913,0.0,0.0,0.0,941.377,,,,,40.698,,2.78,,40.698,1138.436,413.818,817.794,-403.976,0.0,24.899,10.258,10.258,0.0,11.861,438.717,,545.871,406.408,0.0,,139.463,0.058,0.0,0.058,0.058,,,14.287,,,0.0,0.0,560.216,1.302,0.0,1.302,1.302,,103.529,,,,,103.529,104.831,665.047,0.0,254.7,0.636,254.064,-310.522,967.928,0.0,912.106,0.0,912.106,1577.153,
06/25/2011,1582.863,185.517,185.517,0.0,0.0,0.0,0.0,875.483,,,,,68.233,,,,68.233,1129.233,431.614,853.497,-421.883,0.0,22.016,10.258,10.258,0.0,11.758,453.63,,528.39,351.763,42.431,,134.196,0.033,0.0,0.033,0.033,,,7.348,,,0.124,0.0,535.771,1.3,0.0,1.3,1.3,,105.097,,,,,104.973,106.397,642.168,0.0,270.503,0.639,269.864,-380.249,1050.441,0.0,940.695,0.0,940.695,1582.863,
09/24/2011,1547.85,96.59,96.59,0.0,0.0,0.0,0.0,913.738,,,,,62.068,,2.112,,62.068,1072.396,450.449,888.953,-438.504,,25.005,10.258,10.258,0.0,12.635,475.454,,499.469,340.208,2.85,,156.411,0.032,0.0,0.032,0.032,,,3.314,,,,0.0,502.815,1.292,0.0,1.292,1.292,,106.838,,,,,106.838,108.13,610.945,0.0,281.742,0.641,281.101,-429.469,1084.632,0.0,936.905,0.0,936.905,1547.85,
12/31/2011,1594.832,176.965,176.965,0.0,0.0,0.0,0.0,830.819,,,,,82.465,0.0,0.0,,73.598,1090.249,480.855,936.435,-455.58,0.0,23.728,10.258,10.258,0.0,13.47,504.583,,460.592,266.409,11.874,0.0,182.309,0.033,0.0,0.033,0.033,,,0.0,0.0,0.0,13.827,0.0,460.625,1.284,0.0,1.284,1.284,,124.633,0.0,0.0,0.0,0.0,110.806,125.917,586.542,,299.069,0.643,298.426,-437.373,1146.594,,1008.29,0.0,1008.29,1594.832,
03/31/2012,1743.651,126.695,126.695,0.0,0.0,0.0,0.0,1031.78,,,,,73.638,,0.0,,72.207,1232.113,488.67,964.74,-476.07,0.0,22.868,10.258,10.258,0.0,12.61,511.538,,565.511,423.913,6.526,,135.072,0.035,0.0,0.035,0.035,,,0.0,,,10.497,0.0,565.546,1.272,0.0,1.272,1.272,,121.678,,,,,111.181,122.95,688.496,0.0,318.366,0.649,317.717,-441.516,1178.305,0.0,1055.155,0.0,1055.155,1743.651,
06/30/2012,1722.412,179.1,179.1,0.0,0.0,0.0,0.0,946.934,,,,,72.215,,0.0,,65.131,1198.249,501.029,998.307,-497.278,0.0,23.134,10.258,10.258,0.0,12.876,524.163,,534.687,314.757,64.16,,155.77,0.035,0.0,0.035,0.035,,,0.0,,,6.157,0.0,534.722,1.263,0.0,1.263,1.263,,119.288,,,,,113.131,120.551,655.273,0.0,336.551,0.652,335.899,-539.909,1270.497,0.0,1067.139,0.0,1067.139,1722.412,
09/29/2012,1716.303,70.185,70.185,0.0,0.0,0.0,0.0,1020.14,,,,,71.599,,0.0,,59.292,1161.924,528.999,1037.168,-508.169,0.0,25.38,10.258,10.258,0.0,15.122,554.379,,541.998,362.059,24.834,,155.105,0.035,0.0,0.035,0.035,,,0.0,,,2.478,0.0,542.033,1.255,0.0,1.255,1.255,,118.802,,,,,116.324,120.057,662.09,0.0,349.098,1.305,347.793,-601.213,1306.328,0.0,1054.213,0.0,1054.213,1716.303,
12/29/2012,1706.808,138.63,138.63,0.0,0.0,0.0,0.0,908.116,,,,,83.306,0.0,,,60.208,1130.052,549.998,1069.177,-519.179,0.0,26.758,10.258,10.258,0.0,16.5,576.756,,560.467,320.392,43.359,,196.716,0.038,0.0,0.038,0.038,,,0.0,0.0,0.0,1.477,0.0,560.505,1.242,0.0,1.242,1.242,,120.087,0.0,0.0,0.0,0.0,118.61,121.329,681.834,0.0,362.413,0.654,361.759,-709.172,1371.733,0.0,1024.974,0.0,1024.974,1706.808,
03/30/2013,1881.328,57.022,57.022,0.0,0.0,0.0,0.0,1142.9,,,,,67.469,,3.696,,60.255,1267.391,583.294,1124.228,-540.934,0.0,30.643,10.258,10.258,0.0,16.689,613.937,,624.091,476.043,3.749,,144.299,0.039,0.0,0.039,0.039,,,0.0,,,0.0,0.0,624.13,106.233,105.0,1.233,1.233,,120.739,,,,,120.739,226.972,851.102,0.0,387.451,1.315,386.136,-759.035,1401.81,,1030.226,0.0,1030.226,1881.328,
06/29/2013,1846.424,55.698,55.698,0.0,0.0,0.0,0.0,1082.861,,,,,67.122,,2.646,,52.676,1205.681,611.476,1175.265,-563.789,0.0,29.267,10.258,10.258,0.0,16.363,640.743,,579.493,360.811,53.482,,165.2,0.039,0.0,0.039,0.039,,,0.0,,,0.0,0.0,579.532,1.224,0.0,1.224,1.224,,121.921,,,,,121.921,123.145,702.677,0.0,415.017,1.322,413.695,-778.476,1507.206,,1143.747,0.0,1143.747,1846.424,
09/28/2013,1919.306,45.988,45.988,0.0,0.0,0.0,0.0,1142.013,,,,,65.617,,5.283,,45.794,1253.618,634.396,1220.545,-586.149,0.0,31.292,10.258,10.258,0.0,15.751,665.688,,570.476,403.521,2.323,,164.632,0.039,0.0,0.039,0.039,,,0.0,,,,0.0,570.515,41.214,40.0,1.214,1.214,,123.066,,,,,123.066,164.28,734.795,0.0,430.47,1.326,429.144,-799.773,1553.814,,1184.511,0.0,1184.511,1919.306,
12/28/2013,1903.391,142.743,142.743,0.0,0.0,0.0,0.0,979.308,,,,,87.197,0.0,0.092,,57.359,1209.248,664.932,1268.843,-603.911,0.0,29.211,10.258,10.258,0.0,18.861,694.143,,532.099,316.487,9.424,,206.188,0.042,0.0,0.042,0.042,,,0.0,0.0,0.0,55.175,0.0,532.141,1.2,0.0,1.2,1.2,,123.156,0.0,0.0,0.0,0.0,67.981,124.356,656.497,0.0,453.999,1.331,452.668,-838.588,1631.483,0.0,1246.894,0.0,1246.894,1903.391,
03/29/2014,2056.392,47.789,47.789,0.0,0.0,0.0,0.0,1225.232,,,,,67.117,,7.351,,47.154,1340.138,679.693,1309.691,-629.998,0.0,36.561,10.258,10.258,0.0,18.952,716.254,,645.381,477.508,22.481,,145.392,0.042,0.0,0.042,0.042,,,0.0,,,0.0,0.0,645.423,81.19,80.0,1.19,1.19,,125.222,,,,,125.222,206.412,851.835,0.0,465.391,1.333,464.058,-923.043,1662.209,0.0,1204.557,0.0,1204.557,2056.392,
06/28/2014,2025.528,55.965,55.965,0.0,0.0,0.0,0.0,1154.585,,,,,73.635,,17.395,,48.12,1284.185,693.387,1350.62,-657.233,0.0,47.956,10.258,10.258,0.0,20.303,741.343,,628.862,390.17,73.174,,165.518,0.125,0.0,0.125,0.125,,,0.0,,,0.0,0.0,628.987,3.078,0.0,3.078,3.078,,127.538,,,,,127.538,130.616,759.603,0.0,478.077,1.335,476.742,-985.585,1773.433,,1265.925,0.0,1265.925,2025.528,
09/27/2014,2188.698,47.51,47.51,0.0,0.0,0.0,0.0,1295.824,,,,,83.253,,24.929,,49.936,1426.587,706.801,1381.933,-675.132,0.0,55.31,10.258,10.258,0.0,20.123,762.111,,676.217,483.042,19.014,0.0,174.161,0.125,0.0,0.125,0.125,,,0.0,,,0.0,0.0,676.342,153.048,150.0,3.048,3.048,,129.101,,,,,129.101,282.149,958.491,0.0,485.141,1.337,483.804,-1082.97,1828.036,,1230.207,0.0,1230.207,2188.698,
12/27/2014,2034.571,51.134,51.134,0.0,0.0,0.0,0.0,1115.45,,,,,107.406,0.0,8.782,,66.444,1273.99,721.0,1417.346,-696.346,0.0,39.581,10.258,10.258,0.0,20.541,760.581,,602.88,370.823,12.436,,219.621,0.213,0.0,0.213,0.213,,0.0,0.0,0.0,,56.542,0.0,603.093,4.957,0.0,4.957,4.957,,132.96,0.0,0.0,0.0,0.0,76.418,137.917,741.01,0.0,512.339,1.342,510.997,-1137.085,1918.307,0.0,1293.561,0.0,1293.561,2034.571,
03/28/2015,2322.01,57.133,57.133,0.0,0.0,0.0,0.0,1370.965,,,,,98.817,,15.535,,64.967,1526.915,749.752,1474.907,-725.155,0.0,45.343,10.258,10.258,0.0,19.55,795.095,,804.547,585.551,28.684,,190.312,0.441,0.0,0.441,0.441,,,0.0,,,,0.0,804.988,68.761,60.0,8.761,8.761,,133.383,,,,,133.383,202.144,1007.132,0.0,545.389,1.347,544.042,-1185.03,1954.519,0.0,1314.878,0.0,1314.878,2322.01,
06/27/2015,2271.27,56.317,56.317,0.0,0.0,0.0,0.0,1293.146,,,,,100.044,,22.975,,62.039,1449.507,768.903,1523.75,-754.847,0.0,52.86,10.258,10.258,0.0,19.627,821.763,,745.16,452.669,77.95,,214.541,0.441,0.0,0.441,0.441,,,0.0,,,,0.0,745.601,8.652,0.0,8.652,8.652,,133.57,,,,,133.57,142.222,887.823,0.0,564.445,1.349,563.096,-1261.625,2080.627,0.0,1383.447,0.0,1383.447,2271.27,
09/26/2015,2440.586,51.352,51.352,0.0,0.0,0.0,0.0,1414.562,,,,,64.822,,72.543,0.0,64.822,1530.736,808.657,1583.429,-774.772,0.0,101.193,10.258,10.258,0.0,18.392,909.85,,765.182,527.143,18.255,,219.784,0.54,0.0,0.54,0.54,,0.0,0.0,,0.0,0.0,0.0,765.722,200.746,190.0,10.746,10.746,,136.858,,,,,136.858,337.604,1103.326,0.0,577.526,1.351,576.175,-1381.041,2140.775,0.0,1337.26,0.0,1337.26,2440.586,
12/26/2015,2370.826,63.813,63.813,0.0,0.0,0.0,0.0,1284.375,,,,,91.273,0.0,55.194,3.763,41.54,1439.461,847.576,1643.916,-796.34,0.0,83.789,10.258,10.258,0.0,18.337,931.365,,670.406,427.249,5.449,,237.708,0.878,0.0,0.878,0.878,,0.0,0.0,84.793,0.0,,0.0,671.284,166.992,150.0,16.992,16.992,,139.256,0.0,0.0,0.0,0.0,54.463,306.248,977.532,0.0,597.483,1.352,596.131,-1429.79,2225.601,0.0,1393.294,0.0,1393.294,2370.826,
03/26/2016,2564.528,74.501,74.501,0.0,0.0,0.0,0.0,1470.691,,,,,80.858,,55.798,0.0,80.858,1626.05,855.501,1684.29,-828.789,0.0,82.977,10.258,10.258,0.0,16.921,938.478,,802.316,582.745,29.83,,189.741,11.081,0.0,1.081,1.081,,10.0,0.0,86.96,,,0.0,813.397,260.402,238.641,21.761,21.761,,138.026,,,,,51.066,398.428,1211.825,0.0,615.04,1.354,613.686,-1528.892,2266.555,0.0,1352.703,0.0,1352.703,2564.528,
06/25/2016,2578.766,151.112,151.112,0.0,0.0,0.0,0.0,1366.499,,,,,70.924,,58.812,3.311,67.613,1588.535,901.962,1763.236,-861.274,0.0,88.269,10.258,10.258,0.0,19.199,990.231,,713.354,430.394,54.139,,228.821,11.081,0.0,1.081,1.081,,10.0,0.0,89.317,,,0.0,724.435,207.706,186.212,21.494,21.494,,144.696,,,,,55.379,352.402,1076.837,0.0,649.077,1.358,647.719,-1536.695,2390.909,-1.362,1501.929,0.0,1501.929,2578.766,
09/24/2016,2635.733,55.507,55.507,0.0,0.0,0.0,0.0,1489.934,,,,,84.315,,53.192,16.335,67.093,1629.756,923.165,1816.653,-893.488,0.0,82.812,10.258,10.258,0.0,19.362,1005.977,,700.966,484.014,0.0,,216.952,11.294,0.0,1.294,1.294,,10.0,0.0,91.681,0.935,,0.0,712.26,310.027,283.781,26.246,26.246,,148.706,,,,,56.09,458.733,1170.993,0.0,663.024,1.359,661.665,-1645.482,2448.309,-1.111,1464.74,0.0,1464.74,2635.733,
12/31/2016,2674.942,53.916,53.916,0.0,0.0,0.0,0.0,1369.656,,,,,94.237,3.215,45.218,3.68,90.557,1517.809,962.308,1873.865,-911.557,0.0,194.825,125.717,125.717,0.0,20.675,1157.133,,765.502,519.522,5.482,,240.498,11.294,0.0,1.294,1.294,,10.0,0.398,100.078,,,0.0,777.194,289.769,263.85,25.919,25.919,,154.761,0.0,0.0,0.0,0.0,54.683,444.53,1221.724,0.0,672.875,1.36,671.515,-1761.498,2540.449,1.392,1453.218,0.0,1453.218,2674.942,
04/01/2017,2976.402,72.701,72.701,0.0,0.0,0.0,0.0,1657.761,,,,,93.798,3.183,46.829,7.339,86.358,1824.26,957.037,1907.2,-950.163,0.0,195.105,125.717,125.717,0.0,19.376,1152.142,,803.228,563.525,31.407,,208.296,13.856,0.0,1.356,1.356,,12.5,0.0,101.001,,,0.0,817.084,624.444,598.919,25.525,25.525,,155.376,,,,,54.375,779.82,1596.904,0.0,684.373,1.361,683.012,-1876.045,2569.497,1.673,1379.498,0.0,1379.498,2976.402,
07/01/2017,2815.572,67.793,67.793,0.0,0.0,0.0,0.0,1468.254,,,,,94.475,3.105,52.96,4.066,90.353,1630.522,982.358,1971.356,-988.998,0.0,202.692,125.717,125.717,0.0,20.91,1185.05,,783.07,510.82,73.157,,199.093,23.418,0.0,3.418,3.418,,20.0,0.0,102.525,,,0.0,806.488,467.536,433.676,33.86,33.86,,158.982,,,,,56.457,626.518,1433.006,0.0,695.136,1.361,693.775,-2009.645,2695.554,1.521,1382.566,0.0,1382.566,2815.572,
09/30/2017,2928.351,70.046,70.046,0.0,0.0,0.0,0.0,1591.555,,,,,80.394,2.94,40.592,4.776,75.424,1741.995,996.837,2022.103,-1025.266,0.0,189.519,124.492,124.492,0.0,21.495,1186.356,,846.149,609.883,15.732,,220.534,26.045,0.0,3.545,3.545,,22.5,0.0,104.617,,0.0,0.0,872.194,520.737,487.228,33.509,33.509,,164.019,,,,,59.402,684.756,1556.95,0.0,704.654,1.362,703.292,-2088.145,2753.335,1.557,1371.401,0.0,1371.401,2928.351,
12/30/2017,2868.769,109.148,109.148,0.0,0.0,0.0,0.0,1453.208,,,,,93.012,4.252,18.494,4.76,87.352,1655.368,1044.503,2093.737,-1049.234,0.0,168.898,124.492,124.492,0.0,21.66,1213.401,,820.669,576.568,10.772,,233.329,28.545,0.0,3.545,3.545,,25.0,0.0,105.906,0.0,,0.0,849.214,433.686,401.069,32.617,32.617,,167.196,0.0,0.0,0.0,0.0,61.29,600.882,1450.096,0.0,717.591,1.363,716.228,-2130.901,2829.22,2.763,1418.673,0.0,1418.673,2868.769,
03/31/2018,3207.787,132.398,132.398,0.0,0.0,0.0,0.0,1760.065,,,,,91.63,5.698,18.585,4.815,84.865,1984.093,1050.399,2138.026,-1087.627,0.0,173.295,124.492,124.492,0.0,24.52,1223.694,,985.39,732.524,29.539,,223.327,28.545,0.0,3.545,3.545,,25.0,0.0,106.542,,0.0,0.0,1013.935,711.282,679.565,31.717,31.717,,169.325,,,,,62.783,880.607,1894.542,0.0,729.952,1.364,728.588,-2288.364,2866.467,5.19,1313.245,0.0,1313.245,3207.787,
06/30/2018,3067.406,69.954,69.954,0.0,0.0,0.0,0.0,1632.28,,,,,108.494,5.871,20.741,5.115,100.846,1810.728,1081.543,2209.258,-1127.715,0.0,175.135,124.492,124.492,0.0,24.031,1256.678,,912.772,649.665,34.997,,228.11,28.714,0.0,3.714,3.714,,25.0,0.0,107.827,,0.0,0.0,941.486,547.049,516.41,30.639,30.639,,172.829,,,,,65.002,719.878,1661.364,0.0,747.776,1.366,746.41,-2383.446,3035.97,5.742,1406.042,0.0,1406.042,3067.406,
09/29/2018,3220.934,71.302,71.302,0.0,0.0,0.0,0.0,1737.273,,,,,133.133,5.991,13.485,23.655,106.743,1941.708,1112.049,2281.408,-1169.359,0.0,167.177,124.492,124.492,0.0,23.209,1279.226,,944.544,683.672,0.0,,260.872,29.997,0.0,3.747,3.747,,26.25,0.0,108.487,,,0.0,974.541,577.195,547.505,29.69,29.69,,173.901,,,,,65.414,751.096,1725.637,0.0,794.462,1.372,793.09,-2420.106,3114.972,5.969,1495.297,0.0,1495.297,3220.934,
12/29/2018,3085.262,86.299,86.299,0.0,0.0,0.0,0.0,1589.542,,,,,118.558,3.222,6.607,4.111,111.846,1794.399,1134.464,2337.548,-1203.084,0.0,156.399,124.492,124.492,0.0,22.078,1290.863,,908.211,619.981,1.768,,286.462,29.896,0.0,3.646,3.646,,26.25,0.0,107.038,0.0,,0.0,938.107,410.37,381.1,29.27,29.27,,174.965,0.0,0.0,0.0,0.0,67.927,585.335,1523.442,0.0,824.788,1.375,823.413,-2480.677,3213.895,3.814,1561.82,0.0,1561.82,3085.262,
03/30/2019,5437.201,102.215,102.215,0.0,0.0,0.0,0.0,1881.332,,,,,95.538,1.676,0.0,4.846,88.492,2079.085,3207.819,,,0.0,150.297,124.492,124.492,0.0,24.129,3358.116,,1026.56,785.068,7.991,,233.501,285.374,0.0,264.124,3.683,260.441,21.25,0.0,,,6.878,0.0,1311.934,2563.551,605.695,1957.856,28.336,1929.52,76.14,,,,,69.262,2639.691,3951.625,0.0,866.118,1.38,864.738,-2635.996,3252.387,3.067,1485.576,0.0,1485.576,5437.201,
06/29/2019,5312.719,104.018,104.018,0.0,0.0,0.0,0.0,1733.15,,,,,100.64,0.276,0.0,5.589,93.999,1937.808,3226.749,,,0.0,148.162,124.492,124.492,0.0,23.394,3374.911,,980.462,681.529,49.082,,249.851,290.924,0.0,268.424,3.717,264.707,22.5,0.0,0.0,,3.592,0.0,1271.386,2422.051,466.29,1955.761,27.394,1928.367,74.34,,,,,70.748,2496.391,3767.777,0.0,929.48,1.386,928.094,-2814.912,3429.492,0.882,1544.942,0.0,1544.942,5312.719,
09/28/2019,5429.296,82.64,82.64,0.0,0.0,0.0,0.0,1812.772,,,,,110.086,0.105,0.0,5.6,103.855,2005.498,3276.309,,,0.0,147.489,124.492,124.492,0.0,22.892,3423.798,,947.801,679.791,0.0,,268.01,303.922,0.0,273.922,3.884,270.038,30.0,0.0,0.0,,1.888,0.0,1251.723,2609.422,613.885,1995.537,29.174,1966.363,76.329,,,,,74.441,2685.751,3937.474,0.0,952.296,1.388,950.908,-2970.654,3510.107,0.073,1491.822,0.0,1491.822,5429.296,
12/28/2019,5289.268,84.241,84.241,0.0,0.0,0.0,0.0,1602.781,,,,,100.865,0.091,0.0,0.0,100.307,1787.887,3352.758,4740.293,-1387.535,0.0,148.623,124.492,124.492,0.0,24.04,3501.381,,936.465,643.036,5.984,,287.445,311.135,0.0,281.135,4.036,277.099,30.0,0.0,0.0,0.0,0.153,0.0,1247.6,2398.031,366.48,2031.551,30.389,2001.162,76.514,0.0,0.0,0.0,0.0,76.361,2474.545,3722.145,0.0,968.087,1.389,966.698,-3013.996,3612.833,0.199,1567.123,0.0,1567.123,5289.268,
03/28/2020,6002.405,461.473,461.473,0.0,0.0,0.0,0.0,1905.913,,,,,112.853,0.0,0.0,0.0,112.853,2480.239,3371.786,,,0.0,150.38,124.492,124.492,0.0,25.888,3522.166,,1178.333,887.938,24.789,,265.606,315.792,0.0,285.792,4.172,281.62,30.0,0.0,,,1.796,0.0,1494.125,3072.116,989.074,2083.042,31.157,2051.885,82.441,,,,,80.645,3154.557,4648.682,0.0,980.228,1.391,978.837,-3277.215,3655.761,-5.051,1353.723,0.0,1353.723,6002.405,
06/27/2020,6611.075,1206.366,1206.366,0.0,0.0,0.0,0.0,1688.508,,,,,135.238,0.0,12.866,0.0,135.238,3030.112,3416.848,,,0.0,164.115,124.492,124.492,0.0,26.757,3580.963,,1485.409,1003.697,133.83,,347.882,671.645,0.0,291.645,4.319,287.326,380.0,0.0,,,0.0,0.0,2157.054,2656.078,536.051,2120.027,32.093,2087.934,102.213,,,,,102.213,2758.291,4915.345,0.0,1025.485,1.396,1024.089,-3277.215,3953.795,-6.335,1695.73,0.0,1695.73,6611.075,
