Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1991,10.826772,18916.717501,19332.60714,18494.067673,1.28595,,1.078293,4.359543,2.355463,6.020727,8.719805,8.374218,19050.079571,
09/30/1991,12.448347,19122.373302,19760.301052,18813.339077,1.367595,,1.192231,4.764499,2.403228,6.159046,8.918676,9.173575,19257.722458,
12/31/1991,12.365108,19511.699561,20597.605965,19060.438713,1.557571,,1.343637,5.528864,2.560186,6.198346,8.743954,10.467772,20609.5,
03/31/1992,10.841837,19830.366672,20715.976212,19374.446747,1.442204,,1.243003,5.049508,2.472521,5.88267,8.235277,9.706479,19964.739998,
06/30/1992,11.286408,20473.009096,21069.528969,19806.913002,1.567939,,1.361707,5.436669,2.599209,6.082996,8.434371,10.62003,20977.697777,
09/30/1992,11.875,21641.671976,21924.659752,21056.611275,1.654562,,1.480003,5.606525,2.65424,6.127539,8.461401,11.571646,21481.161499,
12/31/1992,12.748345,21115.830309,21797.619507,20610.901978,1.682246,,1.505199,5.824062,2.69429,6.439017,9.029058,11.723904,21751.0,
03/31/1993,14.255853,22209.403599,23067.720634,21373.060791,1.862706,,1.660132,6.015249,2.851342,6.854529,9.633242,12.980037,23109.194416,
06/30/1993,13.676948,22855.778935,23719.698051,22117.222542,1.816505,,1.631132,6.089778,2.846946,6.848719,9.657788,12.827779,23234.65749,
09/30/1993,14.150943,23671.488205,24511.10146,22886.135674,1.872765,,1.696306,6.624892,2.840849,6.840091,9.586656,13.703265,23897.357651,
12/31/1993,14.052548,23572.265669,24459.510036,23017.591377,1.845418,,1.6583,6.051471,2.808716,6.793625,9.541279,13.436813,23843.600182,
03/31/1994,12.582781,22957.422014,23701.141072,21794.899124,1.588514,,1.418962,5.321123,2.558458,6.351698,9.018386,11.571646,21956.721512,
06/30/1994,12.458472,21931.291115,22652.034042,21308.374527,1.540743,,1.406681,5.099676,2.555419,6.251005,8.858357,11.419387,21931.556061,
09/30/1994,12.800688,21897.456327,22654.550797,21128.228577,1.495916,,1.447909,5.259871,2.599529,6.269642,8.956429,11.343258,21647.124306,
12/30/1994,13.157895,22296.023752,23152.380127,21295.421829,1.604222,,1.566358,6.333963,2.799151,6.681404,9.573191,12.18068,23224.5603,
03/31/1995,12.65528,23393.142725,23968.528885,22825.920624,1.620446,,1.604639,7.467138,2.840616,6.577373,9.34707,12.409068,23558.972778,
06/30/1995,13.811728,24177.925572,25222.642822,23221.671799,1.765493,,1.749989,9.955776,2.964016,6.91118,9.814017,13.627136,24923.519272,
09/30/1995,13.905326,24601.928087,27066.548004,24091.305527,1.797993,,1.771102,11.666973,3.080579,7.236516,10.251237,14.312299,27066.618286,
12/31/1995,14.834337,27226.680302,27815.614021,26650.509544,1.879774,,1.784174,16.337117,3.010185,7.224444,10.268858,14.997462,27633.497114,
03/31/1996,14.044118,27493.759729,28289.680161,26209.136452,1.824562,,1.647874,17.413862,2.809149,6.959589,9.921692,14.540687,27154.847359,
06/30/1996,14.234104,26500.297463,27671.8601,25562.884888,1.856439,,1.642901,16.878399,2.769458,6.974354,9.991047,14.997462,27754.329201,
09/30/1996,13.157895,26446.011641,27504.285103,25901.794487,1.649486,,1.48275,15.276609,2.556429,6.556607,9.43329,13.703265,26022.806488,
12/31/1996,13.467262,25891.166113,26356.001022,25180.742737,1.662032,,1.469349,11.913072,2.551927,6.951438,10.160369,13.779394,26432.586874,
03/31/1997,13.121118,25991.165562,28976.204636,25261.318146,1.553528,,1.354139,10.115091,2.760836,7.631912,11.349934,12.865843,29062.458176,
06/30/1997,14.681208,29098.48037,29809.961655,28214.539124,1.604295,,1.384415,10.317847,2.792255,7.99768,12.168798,13.322619,29891.970207,
09/30/1997,14.942053,29831.372867,30576.838188,29207.102226,1.622652,,1.296994,11.020333,2.563803,7.734019,12.010461,13.74133,30406.403423,
12/31/1997,16.376582,30975.421594,33036.192482,30104.706932,1.858751,2.310915,1.406428,19.051131,2.626626,8.008795,12.429409,15.758755,33124.375,
03/31/1998,16.800668,32781.666405,34760.172432,31786.307018,1.98044,,1.520677,22.398218,2.772899,8.247334,12.817507,16.862629,34772.985458,
06/30/1998,16.041425,34200.06973,35557.050858,33074.177094,1.970908,2.441537,1.504451,25.52,2.74729,7.870003,12.593831,16.862629,34990.827782,
09/30/1998,16.763952,34618.089622,36211.974236,33442.695435,2.041499,2.50974,1.688619,37.215802,2.969035,7.993802,12.887806,17.928438,35990.847321,
12/31/1998,16.936189,35780.54529,37284.750046,34755.232391,2.069845,3.098047,1.776647,22.097415,3.184712,8.206841,13.693541,17.700051,36315.272457,
03/31/1999,13.810723,34378.253592,36549.037323,32259.617966,1.678329,2.588199,1.435807,33.611907,2.867128,7.559464,12.756448,14.198105,32487.000625,
06/30/1999,15.142857,35021.100645,36523.474379,32074.026461,1.918416,3.161365,1.647456,35.448008,3.236987,8.722479,14.14349,16.139401,36281.9275,
09/30/1999,13.411458,36610.749611,37309.428603,35592.416151,1.823745,2.998996,1.547569,32.835906,3.082322,8.535295,13.224695,15.682625,35410.986,
12/31/1999,12.368421,34864.917086,36655.287631,32768.509369,1.700456,1.833958,1.387935,43.167022,2.810962,7.571495,11.718244,14.312299,32565.0,
03/31/2000,12.016575,32593.843741,34453.747,30786.695698,1.600962,3.447239,1.31202,25.328852,3.043832,8.033202,12.518815,13.246489,34075.81465,
06/30/2000,13.321429,36329.701465,38283.247,34786.747,1.695019,3.508,1.417898,16.134424,3.227876,8.448543,13.295263,14.198105,35270.031725,
09/30/2000,17.356717,38293.544267,42242.909749,35594.402291,2.251121,5.578855,2.046714,23.938758,3.983373,10.335249,16.468417,19.767455,41376.995555,
12/31/2000,17.876344,39698.287145,42188.647593,33640.703339,2.121282,2.287782,2.155589,32.316609,3.444814,9.269046,14.424085,20.25038,34675.5,
03/31/2001,18.566138,31796.221128,36393.710858,29776.113457,2.272323,2.45955,2.248093,43.664731,3.545922,9.697684,14.87574,21.371003,36465.95745,
06/30/2001,12.236842,28212.78727,36530.100079,27105.604895,2.125442,2.228564,1.504812,,2.807252,7.755302,11.886365,23.25,28979.19675,
09/30/2001,14.445783,29113.963394,30655.825731,28342.674096,2.088219,2.344844,1.587928,,2.844538,7.895459,12.210711,23.98,29270.47852,
12/31/2001,15.745342,29324.879399,30516.582758,28159.175348,2.219395,2.475849,1.720125,,3.014737,8.166084,12.80412,25.35,30614.65,
03/31/2002,15.862275,30552.424,31910.135316,29918.769694,2.298868,,1.818111,,3.168531,8.560709,13.151158,26.49,31999.21252,
06/30/2002,15.83815,32507.443848,33329.785546,31434.955579,2.341095,2.561808,1.881244,195.778575,3.258678,8.827939,13.216291,27.4,33134.36392,
09/30/2002,16.259887,33165.61095,34297.625244,30562.449211,2.35146,2.572535,1.976603,70.876086,3.30564,8.946875,13.138713,28.78,33888.051234,
12/31/2002,15.429348,33338.287154,35242.489011,31217.291003,2.336715,2.5685,1.906726,192.128599,3.233178,9.121902,13.214565,28.39,34106.791,
03/31/2003,14.735751,34217.367991,35736.273066,33524.489668,2.311399,,1.860939,117.058967,3.18538,9.069315,13.080269,28.44,34683.419171,
06/30/2003,16.061856,35666.717617,37137.864545,34242.440126,2.459845,2.550947,2.009928,42.462991,3.304421,9.26279,13.241979,31.16,36734.466948,
09/30/2003,15.051282,34942.470858,36095.215639,34096.002967,2.216567,,1.895946,27.578056,3.136495,8.812951,12.539587,29.35,35090.642965,
12/31/2003,15.592784,35260.534099,35789.094827,34602.931104,2.303866,2.544088,1.95386,21.772754,3.17418,8.800567,12.335993,30.25,35712.7,
03/31/2004,15.40404,35494.148288,36447.893033,34792.015027,2.300263,2.541637,1.946402,22.766171,3.187841,8.842166,12.328732,30.5,36507.6305,
06/30/2004,14.722222,35365.079571,36514.088429,34560.733635,2.170115,2.398996,1.84491,25.274796,3.085196,8.903287,12.450581,29.15,35793.902,
09/30/2004,14.915423,36224.642201,36895.655,35559.142831,2.152697,2.375495,1.884796,33.079203,3.069131,8.869854,12.435135,29.98,35981.05026,
12/31/2004,14.386266,37616.250713,38895.413297,35908.334,,,2.076742,,,,,33.52,,
03/31/2005,13.83913,38281.795127,38281.795127,38281.795127,2.276281,2.276281,1.971157,,2.611203,,12.13114,31.83,38329.13764,
06/30/2005,14.753191,39563.015278,40621.639841,38244.653556,,,2.133667,,,,,34.67,,
09/30/2005,14.536585,,,,,,2.048258,,,,,35.76,,
12/31/2005,16.211268,41002.826396,41002.826396,41002.826396,2.395682,2.395682,1.895245,250.070773,3.025511,9.405052,13.843965,34.53,41006.448,
03/31/2006,15.907767,40648.632422,41818.471025,39409.058286,2.267582,2.267582,1.761762,,2.923396,9.189598,13.509708,32.77,40429.949379,
06/30/2006,15.483092,39819.894831,40679.383768,38738.081465,2.193397,2.193397,1.664034,1514.002496,2.80796,8.953594,13.045516,32.05,40158.455236,
09/30/2006,16.567308,41373.665734,42303.659348,40328.930806,2.267848,2.267848,1.765297,,2.897529,9.197649,13.293244,34.46,41994.302257,
12/31/2006,17.386792,43199.292107,44133.392073,42149.37783,2.419515,2.419515,1.907961,,3.061498,9.461923,13.632238,36.86,43951.304,
03/31/2007,16.811927,43536.661239,44525.454596,42669.739971,2.399576,2.399576,1.857099,,3.036637,9.382657,13.426121,36.65,44643.263593,
06/30/2007,15.657534,44484.323844,46033.958,42493.090383,2.200154,2.200154,1.723708,,2.908818,8.98193,12.875581,34.29,43288.952724,
09/30/2007,16.56621,44077.449509,45611.187596,42626.856922,2.231576,2.231576,1.801269,,2.938216,9.175893,13.15931,36.28,44556.9889,
12/31/2007,17.613636,45266.441775,46833.804306,43736.752492,2.38914,2.38914,1.908492,,3.060868,9.765898,14.129134,38.75,46993.5,
03/31/2008,15.756637,45202.014796,48162.892242,43495.98092,2.174619,2.174619,1.731356,,2.906679,9.322304,13.588575,35.61,45423.372074,
06/30/2008,15.451327,45792.933617,46695.582,44518.06081,2.106025,2.106025,1.658656,,2.824563,9.063832,13.261803,34.92,45392.140376,
09/30/2008,16.603524,46794.896604,48919.599017,45035.072775,2.177993,2.177993,1.736503,,2.858128,9.359319,13.822447,37.69,47630.576806,
12/31/2008,16.444444,45808.946916,47607.474182,43282.885843,2.167159,2.167159,1.665877,,2.786263,9.169975,13.63463,37.0,47719.2,
03/31/2009,13.928128,43705.036069,47971.526962,39796.04116,1.80779,1.80779,1.385223,,2.560101,8.70048,13.348803,30.62,43803.308343,
06/30/2009,13.867872,42978.230444,44804.824535,41252.575465,1.799591,,1.446779,,2.688841,9.003689,13.910199,31.16,45118.663196,
09/30/2009,14.15786,45228.055319,45914.712643,44334.409076,1.76456,1.76456,1.554168,,2.821244,9.041727,13.901805,31.67,45238.517341,
12/31/2009,14.405727,45839.239762,47279.05799,44565.4613,1.83531,1.83531,1.681868,,3.01962,9.394537,14.527996,33.32,47537.74,
03/31/2010,13.293032,46545.003902,48022.293091,45142.581685,1.7994,1.7994,1.644483,,2.966641,8.825102,13.000622,33.16,48160.337585,
06/30/2010,13.227087,48603.619123,49745.07572,47311.063298,1.779821,1.779821,1.636965,,2.957218,8.854309,12.989168,33.28,48960.345463,
09/30/2010,14.919579,51203.104612,52482.537432,48829.212421,1.921391,1.921391,1.787742,,2.999019,9.100796,13.52558,37.24,51567.084483,
12/31/2010,16.199153,52085.991136,53381.395447,51187.37927,1.989933,1.989933,1.822556,,3.068341,9.508978,14.088924,38.23,53559.8882,
03/31/2011,16.937778,53198.389734,53883.621522,52437.62041,1.966258,1.966258,1.845267,489.348302,3.110885,9.541188,14.423327,38.11,53850.445,
06/30/2011,17.25641,54844.47843,56137.187825,53169.638396,2.038974,,1.935636,58.772359,3.178798,9.506787,14.296959,40.38,56022.85,
09/30/2011,17.436214,56179.450989,58164.571676,54013.53256,2.070082,,2.036128,58.432031,3.204362,9.320078,13.818034,42.37,56819.755,
12/31/2011,18.152941,57894.873089,60880.651776,55764.786503,2.279212,2.279212,2.246726,31.080246,3.457325,9.722248,14.428266,46.29,61045.995,
03/31/2012,18.116935,59609.02532,60927.165937,58958.552112,2.204741,2.204741,2.243779,55.294765,3.537231,9.810855,14.726938,44.93,61013.705,
06/30/2012,18.774309,61859.760551,63941.046113,60433.218806,2.233763,2.233763,2.370559,91.214581,3.708245,10.03083,15.109089,46.3,62702.72,
09/30/2012,18.31777,62752.942643,64279.975829,61522.629078,2.160956,2.160956,2.42792,141.982841,3.73987,9.723191,14.587081,46.09,61820.051,
12/31/2012,16.117398,60222.175609,62517.491343,58280.675939,2.030884,2.030884,2.256517,,3.630651,9.085969,13.452852,42.81,60040.08,
03/31/2013,17.218393,61699.133547,64600.071025,60388.889235,2.262888,2.262888,2.43122,306.652104,3.840981,10.416324,16.072528,46.92,64643.708,
06/30/2013,16.374009,63847.897169,66198.013681,60802.209307,2.138006,2.138006,2.279165,,3.722085,10.955509,17.870026,44.13,62884.62,
09/30/2013,15.477206,61885.595803,64022.237019,59546.326163,1.933999,1.933999,2.132267,,3.550711,10.811781,18.310594,41.18,59875.642,
12/31/2013,15.222053,59840.133256,60962.454401,58934.450037,1.919029,1.919029,2.109412,73.032483,3.525716,10.848893,18.508112,41.11,60243.903,
03/31/2014,15.336888,60830.450924,63211.126617,59389.337524,2.0523,2.0523,2.172289,43.342528,3.551214,10.649463,17.446931,43.94,63332.358,
06/30/2014,15.70938,63603.823791,65809.31113,62323.622259,2.093329,,2.228831,73.504651,3.640876,10.218563,16.060596,45.38,65736.018,
09/30/2014,15.055935,64328.654225,65508.556831,62664.733941,1.979055,1.979055,2.11978,46.914792,3.453942,10.154071,16.359045,43.65,63473.095,
12/31/2014,17.553228,66609.75264,69957.472422,63648.348908,2.236033,2.236033,2.381256,,3.787427,11.743817,19.07531,49.11,70063.613,
03/31/2015,16.342782,68379.828475,72958.114763,65236.860417,2.010153,,2.213746,,3.691941,10.716967,16.945353,44.28,66595.236,
06/30/2015,15.296493,65967.128843,67244.674496,64150.754879,1.886559,,2.118043,,3.67202,10.594253,16.753766,41.9,65758.53,
09/30/2015,15.860676,67531.927704,69989.343154,65819.673301,1.965684,,2.260757,88.410157,3.78725,10.346137,15.84192,44.7,68056.89,
12/31/2015,16.234831,68657.093548,71414.251309,67058.646817,2.071375,2.103969,2.434491,99.552321,4.090501,10.714208,16.706858,46.79,71538.764,
03/31/2016,17.848911,73270.228899,77733.934035,71105.212082,2.284905,2.284905,2.725358,,4.50874,11.604252,18.28656,51.73,77992.178,
06/30/2016,18.274758,77279.011698,81534.560231,75442.712629,2.292826,2.374138,2.825024,,4.688666,11.868142,18.767591,53.63,81676.556,
09/30/2016,16.89764,81900.804045,94812.617474,79418.657437,2.048489,2.892893,2.628098,,5.190027,12.932978,20.538801,51.3,94889.26,
12/31/2016,16.837011,92776.137294,95824.172979,90263.174407,1.967747,2.777983,2.357143,,4.841952,13.002494,21.474695,49.19,96335.48086,
03/31/2017,16.469461,96143.975909,99338.807911,94461.973743,1.973027,2.76475,2.230078,,4.589349,12.583699,20.732417,49.78,99474.13822,
06/30/2017,15.987173,99861.889742,101426.10078,98022.43022,2.047528,2.959115,2.082746,,4.35617,18.740466,50.22903,47.88,98649.81512,
09/30/2017,17.315035,99083.012289,101408.364778,97351.640002,2.047929,2.915995,2.164733,,4.422806,18.441697,49.008945,49.14,99880.23078,
12/31/2017,16.067163,101484.819188,103783.991991,98412.706007,2.005033,2.845978,2.08861,,4.290028,17.06453,42.350462,48.09,98803.62827,
03/31/2018,13.881287,94982.251669,97719.227015,93423.700498,1.830895,2.566707,1.899143,,4.0843,16.183798,39.283749,44.66,96520.1725,
06/30/2018,14.064616,96643.828121,98525.731627,94607.171297,1.986996,2.665568,1.960269,,4.11539,12.747386,23.522581,46.31,98065.63816,
09/30/2018,13.163524,97766.054001,100796.850392,92883.333219,1.803253,2.375027,1.858294,,3.931833,11.8508,21.490468,43.6,93526.5168,
12/31/2018,14.274961,94790.932574,96899.312107,92061.882992,1.774707,2.334455,1.906745,,3.998131,12.136444,22.413763,43.92,93936.08,
03/31/2019,18.039641,100062.293251,104405.661576,94398.029549,2.033608,2.61389,2.354955,,4.566741,9.982685,15.603536,51.68,102911.49728,
06/30/2019,19.340993,104850.484522,107727.08563,102118.691085,2.147654,2.74222,2.59786,,4.865337,9.310949,13.596447,55.28,107066.6,
09/30/2019,20.170428,109866.30809,114299.532638,106378.285998,2.355131,2.988366,2.944381,,5.229271,10.054378,14.809079,61.77,114217.73,
12/31/2019,20.822989,114439.061715,118060.355099,112691.121556,2.545221,3.227733,3.109056,,5.661436,10.661359,15.500059,63.7,121262.3,
03/31/2020,17.272221,117705.232053,125558.803121,96592.770344,2.062104,2.607966,2.704017,,5.188292,12.154188,20.550836,54.14,109083.84,
06/30/2020,16.596307,110630.524998,115617.792302,104495.522208,1.978807,2.502564,2.658204,,5.218358,12.107227,21.341879,51.85,107221.6,
09/13/2020,16.5674990602467,,,,1.97537254165302,2.49822013014942,2.65358996165318,,5.21626833591279,12.1023786696025,21.3333331007166,51.76,107178.665498,
09/30/2020,16.3901203293224,,,,1.68270481144343,,2.53090537447947,,4.95806549853534,11.3510127556378,18.3420430596716,,,
12/31/2020,15.9408684939945,,,,1.70039421813403,,2.44563938544614,,4.79102868922296,11.0274818456311,18.5464967740495,,,
