Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
06/30/2016,6584.373463,-1832.0,20.0,218.0,369.0,5359.373463,12171.0,3.031797,0.068851,0.646331,9.00735,59.548594,6605.7,5380.7,9.238372,,
09/30/2016,8126.78932,-1638.0,20.0,216.0,381.0,7105.78932,12147.0,3.136577,0.053618,0.862039,12.757252,134.071497,8119.584,7098.584,12.223638,,
12/31/2016,6662.901873,-1564.0,,273.0,288.0,5659.901873,11516.0,2.500868,0.050884,0.6904,21.119037,,6658.26,5655.26,9.734869,,
03/31/2017,7562.3899,-1950.0,20.0,278.0,376.0,6286.3899,11813.0,3.182934,0.059812,0.758768,10.547634,56.128481,7560.8,6284.8,10.806514,,
06/30/2017,7972.365677,-2113.0,20.0,284.0,482.0,6645.365677,11575.0,4.164147,0.072532,0.816484,,,7973.4,6646.4,11.419635,,
09/30/2017,7725.362468,-1958.0,20.0,283.0,386.0,6456.362468,11602.0,3.327013,0.059786,0.784301,79.708179,,7735.884,6466.884,11.081858,,
12/31/2017,9445.86045,-1936.0,,298.0,301.0,8108.86045,11459.0,2.626756,0.03712,0.977442,18.901773,352.55915,9445.567,8108.567,13.91558,,
03/31/2018,9209.632723,-2190.0,20.0,296.0,276.0,7611.632723,10287.0,2.682998,0.03626,0.904962,41.593621,,9211.4,7613.4,13.058479,,
06/30/2018,9070.758953,-2034.0,20.0,1186.0,1952.0,10194.758953,12449.0,15.679974,0.191471,1.129738,14.120165,40.779036,9036.5,10160.5,17.420677,,
09/30/2018,7713.943234,-1886.0,0.0,1169.0,1857.0,8853.943234,12287.0,15.113535,0.209737,0.932976,10.680269,30.425922,7724.064,8864.064,15.139275,,
12/31/2018,6638.502113,-1618.0,0.0,1170.0,1680.0,7870.502113,12114.0,13.868252,0.213455,0.79204,9.119933,30.040084,6663.585,7895.585,13.456379,,
03/31/2019,7278.333771,-1648.0,0.0,1169.0,1546.0,8345.333771,12004.0,12.87904,0.185253,0.810148,7.320468,17.718331,7324.672,8391.672,14.263698,,
06/30/2019,7894.48634,-1643.0,0.0,1167.0,1453.0,8871.48634,11764.0,12.351241,0.163783,0.880632,8.401029,22.346313,7891.65,8868.65,15.159485,,
09/30/2019,8186.66378,-1441.0,0.0,1115.0,2840.0,10700.66378,12669.0,22.416923,0.265404,1.081968,12.678512,,8166.864,10680.864,18.19462,,
12/31/2019,8317.596196,-1272.0,0.0,1169.0,2727.0,10941.596196,12854.0,21.215186,0.249232,1.123137,13.262541,,8342.6,10966.6,18.600827,,
03/31/2020,5281.551987,-1388.0,0.0,736.0,2520.0,7149.551987,11088.0,22.727273,0.35247,0.748566,,,5277.3,7145.3,12.149313,,
06/30/2020,6980.238485,-1517.0,0.0,807.0,2536.0,8806.238485,10925.0,23.212815,0.287978,0.977602,,,6985.54,8811.54,14.962524,,
09/12/2020,8862.68035448,-1517.0,0.0,807.0,2536.0,10688.68035448,10925.0,23.2128146453089,0.237260346076031,1.18657641590586,,,8870.34024715424,10696.3402471542,14.9625243687828,,
09/30/2020,,,,,,,,,,1.2991971033541,9.92583843071082,31.2139319355319,,,,,
12/31/2020,,,,,,,,,,1.27583958036526,9.3000790513834,,,,,,
