Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,1801.786,1789.836,11.95,-1008.664,1008.664,793.122,0.0,-458.432,342.232,108.25,7.95,334.69,-69.842,,76.051,,,-6.209,264.848,-52.762,212.086,0.0,0.0,0.0,212.086,-0.829,211.257,0.0,0.0,211.257,252.013456,40.756456,406.469,0.52,0.52,0.620007,411.562,0.51,0.51,0.609029,
12/31/2012,1722.854,1709.35,13.504,-980.538,980.538,742.316,0.0,-479.666,362.945,117.77,-1.049,262.65,-71.794,,74.573,,,-2.779,190.856,-28.696,162.16,0.0,0.0,0.0,162.16,-0.196,161.964,,0.0,161.964,198.91715,36.95315,406.84,0.4,0.4,0.488932,412.62,0.39,0.39,0.479557,
03/31/2013,1631.5,1619.4,12.1,-938.0,938.0,693.5,0.0,-479.7,351.4,126.5,1.8,213.8,-74.6,,78.0,,,-3.4,139.2,-31.7,107.5,0.0,0.0,0.0,107.5,-0.6,106.9,0.0,0.0,106.9,173.465178,66.565178,393.2,0.27,0.27,0.441163,399.0,0.27,0.27,0.43683,
06/30/2013,1701.7,1687.3,14.4,-959.3,959.3,742.4,0.0,-433.7,315.4,111.4,6.9,308.7,-89.0,,81.8,,,7.2,219.7,-41.0,178.7,0.0,0.0,0.0,178.7,-1.0,177.7,0.0,0.0,177.7,196.533598,18.833598,381.2,0.47,0.47,0.515566,387.1,0.46,0.46,0.508653,
09/30/2013,1767.4,1756.1,11.3,-958.9,958.9,808.5,0.0,-468.7,349.8,114.0,4.9,339.8,-144.5,,73.9,,,70.6,195.3,-35.9,159.4,0.0,0.0,0.0,159.4,-0.5,158.9,0.0,0.0,158.9,205.020017,46.120017,382.1,0.42,0.42,0.536561,395.5,0.4,0.4,0.516612,
12/31/2013,1808.5,1793.8,14.7,-1012.6,1012.6,795.9,0.0,-522.7,380.0,155.9,-13.2,273.2,-80.1,,79.6,,,0.5,193.1,-12.2,180.9,0.0,0.0,0.0,180.9,-0.7,180.2,0.0,0.0,180.2,244.511219,64.311219,376.8,0.48,0.48,0.648915,396.2,0.45,0.45,0.61232,
03/31/2014,1715.6,1703.0,12.6,-977.8,977.8,737.8,0.0,-498.8,377.7,118.0,3.1,239.0,-87.3,,82.7,,,4.6,151.7,-35.1,116.6,0.0,0.0,0.0,116.6,-0.7,115.9,0.0,0.0,115.9,176.126718,60.226718,372.3,0.31,0.31,0.473077,396.7,0.29,0.29,0.441819,
06/30/2014,1837.3,1816.4,20.9,-1028.5,1028.5,808.8,0.0,-582.7,404.1,155.4,23.2,226.1,-88.3,,84.6,,,3.7,137.8,-11.2,126.6,0.0,0.0,0.0,126.6,-1.4,125.2,0.0,0.0,125.2,190.995274,65.795274,373.8,0.34,0.34,0.510956,397.4,0.32,0.32,0.485564,
09/30/2014,2084.0,2069.4,14.6,-1071.6,1071.6,1012.4,0.0,-517.4,418.3,158.2,-59.1,495.0,-82.4,,83.9,,,-1.5,412.6,86.8,499.4,0.0,0.0,0.0,499.4,-0.3,499.1,0.0,0.0,499.1,417.099934,-82.000066,374.1,1.33,1.33,1.114942,397.3,1.26,1.26,1.053607,
12/31/2014,2082.7,2057.7,25.0,-1113.7,1113.7,969.0,0.0,-576.5,425.6,150.2,0.7,392.5,-120.1,,82.0,,,38.1,272.4,-81.9,190.5,0.0,0.0,0.0,190.5,-1.3,189.2,0.0,0.0,189.2,298.743313,109.543313,374.6,0.51,0.51,0.797499,400.6,0.47,0.47,0.743448,
03/31/2015,1871.7,1854.6,17.1,-1041.6,1041.6,830.1,0.0,-670.8,483.2,169.9,17.7,159.3,-98.0,,79.5,,,18.5,61.3,-4.7,56.6,0.0,0.0,0.0,56.6,,56.6,0.0,0.0,56.6,190.251944,133.651944,418.0,0.14,0.14,0.455148,443.8,0.13,0.13,0.431154,
06/30/2015,2371.7,2357.0,14.7,-1363.6,1363.6,1008.1,0.0,-731.5,564.2,168.2,-0.9,276.6,-95.9,,93.9,,,2.0,180.7,-12.8,167.9,0.0,0.0,0.0,167.9,-0.1,167.8,0.0,0.0,167.8,281.901493,114.101493,490.1,0.34,0.34,0.575192,521.9,0.32,0.32,0.538627,
09/30/2015,2695.2,2676.2,19.0,-1379.9,1379.9,1315.3,0.0,-714.2,537.1,174.8,2.3,601.1,-146.0,,95.1,,,50.9,455.1,-26.5,428.6,0.0,0.0,0.0,428.6,0.0,428.6,0.0,0.0,428.6,541.7598,113.1598,490.5,0.87,0.87,1.104505,514.0,0.83,0.83,1.050155,
12/31/2015,2490.7,2474.8,15.9,-1428.1,1428.1,1062.6,0.0,-638.7,596.2,159.0,-116.5,423.9,-205.6,70.9,70.9,0.0,,134.7,218.3,-23.7,194.6,0.0,0.0,0.0,194.6,,194.6,0.0,0.0,194.6,324.616355,130.016355,490.2,0.4,0.4,0.662212,509.8,0.38,0.38,0.635034,
03/31/2016,2191.3,2176.1,15.2,-1284.3,1284.3,907.0,0.0,-801.4,549.3,253.6,-1.5,105.6,-86.6,,70.3,,,16.3,19.0,-5.1,13.9,0.0,0.0,0.0,13.9,,13.9,0.0,0.0,13.9,174.622827,160.722827,489.8,0.03,0.03,0.356519,509.6,0.03,0.03,0.34539,
06/30/2016,2560.7,2539.9,20.8,-1389.0,1389.0,1171.7,0.0,-760.8,581.4,179.5,-0.1,410.9,-207.8,,90.3,,,117.5,203.1,-34.7,168.4,0.0,0.0,0.0,168.4,,168.4,0.0,0.0,168.4,470.426469,302.026469,504.4,0.33,0.33,0.932646,509.7,0.33,0.33,0.922557,
09/30/2016,3057.1,3029.5,27.6,-1773.8,1773.8,1283.3,0.0,-1414.0,656.9,199.1,558.0,-130.7,-194.6,144.4,144.4,0.0,,50.2,-325.3,205.5,-119.8,0.0,0.0,0.0,-119.8,,-119.8,0.0,0.0,-119.8,523.11794,642.91794,523.6,-0.23,-0.23,0.999079,523.6,-0.23,-0.23,0.99788,
12/31/2016,3267.8,3221.6,46.2,-1932.8,1932.8,1335.0,0.0,-1019.2,708.5,194.6,116.1,315.8,-90.9,149.8,149.8,0.0,,-58.9,224.9,192.6,417.5,0.0,0.0,0.0,417.5,,417.5,0.0,0.0,417.5,671.802998,254.302998,534.1,0.78,0.78,1.257823,536.5,0.78,0.78,1.254004,
03/31/2017,2719.5,2687.4,32.1,-1634.5,1634.5,1085.0,0.0,-857.3,630.8,217.5,9.0,227.7,-156.1,138.2,138.2,0.0,,17.9,71.6,-5.2,66.4,0.0,0.0,0.0,66.4,0.0,66.4,0.0,0.0,66.4,211.686795,145.286795,534.5,0.12,0.12,0.396046,536.9,0.12,0.12,0.390603,
06/30/2017,2962.2,2926.5,35.7,-1736.8,1736.8,1225.4,0.0,-751.6,620.5,181.1,-50.0,473.8,-149.1,136.3,136.3,0.0,,12.8,324.7,-27.7,297.0,0.0,0.0,0.0,297.0,0.0,297.0,0.0,0.0,297.0,333.387445,36.387445,535.0,0.56,0.56,0.623154,537.0,0.55,0.55,0.617761,
09/30/2017,2987.1,2956.3,30.8,-1809.0,1809.0,1178.1,0.0,-861.6,664.1,182.3,15.2,316.5,-136.9,131.8,131.8,0.0,,5.1,179.6,-91.3,88.3,0.0,0.0,0.0,88.3,0.0,88.3,0.0,0.0,88.3,237.455935,149.155935,535.2,0.17,0.17,0.443677,537.0,0.16,0.16,0.437758,
12/31/2017,3238.9,3189.8,49.1,-1944.3,1944.3,1294.6,0.0,-874.1,659.0,202.4,12.7,420.5,-93.4,128.3,128.3,0.0,,-34.9,327.1,-82.8,244.3,0.0,0.0,0.0,244.3,0.0,244.3,0.0,0.0,244.3,542.835568,298.535568,533.3,0.46,0.46,1.01788,535.7,0.46,0.46,1.017281,
03/31/2018,2684.5,2650.4,34.1,-1700.2,1700.2,984.3,0.0,-828.6,607.5,204.9,16.2,155.7,-145.2,131.7,131.7,0.0,,13.5,10.5,76.6,87.1,0.0,0.0,0.0,87.1,0.0,87.1,0.0,0.0,87.1,205.307143,118.207143,514.4,0.17,0.17,0.39912,516.8,0.17,0.17,0.398729,
06/30/2018,2808.3,2755.5,52.8,-1845.8,1845.8,962.5,0.0,-783.6,623.3,206.7,-46.4,178.9,-160.2,139.2,139.2,0.0,,21.0,18.7,18.8,37.5,0.0,0.0,0.0,37.5,0.0,37.5,0.0,0.0,37.5,215.45365,177.95365,514.4,0.07,0.07,0.418845,516.3,0.07,0.07,0.414671,
09/30/2018,2862.4,2827.3,35.1,-1823.2,1823.2,1039.2,0.0,-701.0,577.3,144.1,-20.4,338.2,-146.0,136.2,136.2,0.0,,9.8,192.2,-15.5,176.7,0.0,0.0,0.0,176.7,,176.7,0.0,0.0,176.7,649.97726,473.27726,514.5,0.34,0.34,1.263318,516.5,0.34,0.34,1.256316,
12/31/2018,3078.7,3035.5,43.2,-2063.1,2063.1,1015.6,0.0,-782.8,632.9,148.8,1.1,232.8,-155.8,135.2,135.2,0.0,,20.6,77.0,-25.8,51.2,0.0,0.0,0.0,51.2,0.0,51.2,0.0,0.0,51.2,207.062336,155.862336,514.6,0.1,0.1,0.402375,516.5,0.1,0.1,0.401766,
03/31/2019,2495.5,2460.6,34.9,-1690.3,1690.3,805.2,0.0,-781.2,607.9,172.6,0.7,24.0,-138.5,131.2,131.2,0.0,,7.3,-114.5,89.5,-25.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,0.0,-25.0,95.407309,120.407309,515.0,-0.05,-0.05,0.185257,515.0,-0.05,-0.05,0.183801,
06/30/2019,2851.5,2818.2,33.3,-1918.9,1918.9,932.6,0.0,-837.1,668.6,147.6,20.9,95.5,-147.6,131.2,131.2,0.0,,16.4,-52.1,-116.4,-168.5,0.0,0.0,0.0,-168.5,0.0,-168.5,0.0,0.0,-168.5,83.554087,252.054087,515.5,-0.33,-0.33,0.162084,515.5,-0.33,-0.33,0.158951,
09/30/2019,2961.7,2928.2,33.5,-1889.3,1889.3,1072.4,0.0,-748.7,632.7,167.9,-51.9,323.7,-137.9,128.9,128.9,0.0,,9.0,185.8,4.0,189.8,0.0,0.0,0.0,189.8,0.0,189.8,0.0,0.0,189.8,275.079515,85.279515,516.0,0.37,0.37,0.5331,516.2,0.37,0.37,0.5331,
12/31/2019,3191.8,3163.3,28.5,-2104.4,2104.4,1087.4,0.0,-815.1,654.4,151.8,8.9,272.3,-137.1,126.0,126.0,0.0,,11.1,135.2,-114.7,20.5,0.0,0.0,0.0,20.5,0.0,20.5,0.0,0.0,20.5,257.171231,236.671231,516.1,0.04,0.04,0.498297,516.6,0.04,0.04,0.498132,
03/31/2020,2619.2,2588.2,31.0,-1713.1,1713.1,906.1,0.0,-721.4,605.4,114.2,1.8,184.7,-154.0,119.9,119.9,0.0,,34.1,30.7,-9.9,20.8,0.0,0.0,0.0,20.8,0.0,20.8,0.0,0.0,20.8,164.553143,143.753143,516.4,0.04,0.04,0.318654,517.0,0.04,0.04,0.318053,
06/30/2020,2731.2,2695.9,35.3,-1705.5,1705.5,1025.7,0.0,-891.5,719.4,156.3,15.8,134.2,-114.2,116.2,116.2,0.0,,-2.0,20.0,19.4,39.4,0.0,0.0,0.0,39.4,0.0,39.4,0.0,0.0,39.4,271.651,232.251,516.9,0.08,0.08,0.525539,517.2,0.08,0.08,0.525539,
09/30/2020,2990.417,,,,,1596.85277383,,,,,,842.25,,,,,,,738.1,,322.0,,,,,,322.0,,,322.0,605.273,,,0.453,0.453,1.164,,0.453,0.453,1.164,
12/31/2020,3499.917,,,,,1888.66021071,,,,,,1071.778,,,,,,,987.5,,598.5,,,,,,598.5,,,598.5,794.0,,,0.665,0.665,1.327,,0.665,0.665,1.327,
