Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1994,722.97998,723.116028,723.116028,,2.468484,0.788255,2.295621,0.510292,0.3225,0.3225,,0.3225,0.3225,0.3225,0.065,-6.961538,,16.166423,5.694487,,
12/31/1994,723.052,723.012024,723.012024,,2.699817,0.791135,2.290418,0.510365,0.325,0.325,0.325,0.325,0.325,0.325,0.065,-9.518514,,15.824588,5.947013,,
03/31/1995,723.028015,723.028015,723.028015,,2.973605,0.838142,2.7371,0.518652,0.335,0.335,,0.335,0.335,0.335,0.075,-0.395559,-0.395559,23.730754,6.208611,,
06/30/1995,722.859985,722.859985,722.859985,,3.19979,0.842487,2.964613,0.524306,0.3425,0.3425,,0.3425,0.3425,0.3425,0.075,4.025676,4.025676,20.936281,6.475666,,
09/30/1995,719.987976,721.471985,721.471985,,3.469296,0.900936,3.223964,0.565511,0.3625,0.3625,,0.3625,0.3625,0.3625,0.075,3.077043,3.077043,11.461303,6.723723,,
12/31/1995,715.159972,717.880004,717.880004,,3.616203,0.941662,3.362679,0.590628,0.3825,0.3825,0.3825,0.3825,0.3825,0.3825,0.075,-4.307127,-4.307127,10.463393,6.992142,,
03/31/1996,712.859985,721.515991,712.859985,,3.856297,0.994585,3.591168,0.617232,0.4,0.4,0.4,0.395,0.395,0.395,0.0875,3.495778,3.495778,7.607384,7.223719,,
06/30/1996,713.023987,722.97998,713.023987,,4.20042,1.022406,3.933949,0.643737,0.4075,0.4275,0.4275,0.4025,0.4225,0.4225,0.0875,-5.795036,-5.795036,13.682569,7.425416,,
09/30/1996,706.487976,719.0,710.419983,,4.415698,1.003632,4.152473,0.627798,0.4125,0.4125,0.4125,0.4075,0.4075,0.4075,0.0875,-1.059936,-1.059936,11.197643,7.625749,,
12/31/1996,694.47998,700.90802,700.90802,,4.615442,1.032946,4.341511,0.644878,0.4275,0.4275,0.4275,0.4275,0.4275,0.4275,0.0875,0.860313,0.860313,13.162366,7.676247,,
03/31/1997,689.172974,698.13501,691.434021,,4.933226,1.073132,4.64831,0.672515,0.44,0.44,0.44,0.44,0.44,0.44,0.1,5.419172,,11.122026,7.85144,,
06/30/1997,683.125977,694.755005,688.017029,,5.238242,1.065381,4.9679,0.678762,0.46,0.46,0.46,0.45,0.45,0.45,0.1,-0.04215,,0.537236,8.061471,,
09/30/1997,680.424988,687.948975,681.34198,,5.267546,1.121316,4.993087,0.736781,0.49,0.49,0.49,0.48,0.48,0.48,0.1,0.634043,,0.273359,8.393284,,
12/31/1997,678.612,686.138977,679.129028,,5.58804,1.163255,5.315632,0.780411,0.51,0.51,0.51,0.51,0.51,0.51,0.1,1.903909,,0.645435,8.744319,,
03/31/1998,678.73999,683.724976,678.661987,,5.871848,1.181737,5.590412,0.811892,0.54,0.54,0.54,0.54,0.54,0.54,0.12,7.554571,,0.820638,9.159619,,
06/30/1998,677.599976,682.562988,677.619019,,6.372312,1.198313,6.091919,0.844132,0.57,0.57,0.57,0.56,0.56,0.56,0.12,-9.455166,,0.423554,9.483471,,
09/30/1998,677.487,681.880005,677.250977,,6.647462,1.212254,6.35658,0.86231,0.58,0.58,0.58,0.58,0.58,0.58,0.12,-4.382423,,1.898191,9.861444,,
12/31/1998,695.179016,690.427979,685.580017,,7.647539,1.315674,7.336853,0.946644,0.63,0.63,0.63,0.62,0.62,0.62,0.12,-4.720091,,3.689697,11.548105,,
03/31/1999,695.593994,700.161987,695.340027,,8.092444,1.433831,7.778928,1.098743,0.69,0.7,0.7,0.68,0.69,0.69,0.15,-4.646648,,3.116761,11.830177,,
06/30/1999,695.979004,700.835022,695.838989,,8.36113,1.450048,8.075144,1.142506,0.74,0.75,0.75,0.74,0.74,0.74,0.15,-0.291734,,1.744305,11.348043,,
09/30/1999,696.650024,700.224976,696.409973,,9.001881,1.435936,8.704643,1.117158,0.75,0.74,0.74,0.75,0.74,0.74,0.15,-10.562744,,2.859398,11.817986,,
12/31/1999,695.091003,700.09198,696.559998,,9.409096,1.505972,9.107615,1.182956,0.79,0.78,0.78,0.79,0.78,0.78,0.15,-2.315666,,7.40047,11.984042,,
03/31/2000,695.63501,698.083984,695.239014,,9.967795,1.533286,9.657111,1.208218,0.81,0.81,0.81,0.81,0.81,0.81,0.17,3.416091,,0.044564,12.502246,,
06/30/2000,691.281982,697.945007,695.197998,,10.53369,1.592352,10.210041,1.254319,0.84,0.84,0.84,0.84,0.83,0.83,0.17,2.226704,,0.749332,13.095958,,
09/30/2000,691.797974,693.718994,691.54303,,11.06511,1.626797,10.751319,1.298545,0.87,0.86,0.86,0.86,0.86,0.86,0.17,0.144604,,0.323794,14.450751,,
12/31/2000,692.583984,695.869995,692.278015,,11.648499,1.674183,11.323485,1.334724,0.89,0.89,0.89,0.89,0.89,0.89,0.17,15.233764,,0.528456,16.809514,,
03/31/2001,693.547974,691.469971,691.469971,,10.500818,0.12148,,-0.313824,-0.23,-0.34,-0.34,-0.23,-0.34,-0.34,0.2,9.275891,,0.876652,23.8902,,
06/30/2001,693.921021,695.583008,695.583008,,12.471552,2.068768,,1.712233,0.96,1.01,1.01,0.96,1.01,1.01,0.2,2.51875,,1.402177,24.044523,,
09/30/2001,695.059021,696.239014,696.239014,,15.968654,5.666158,,5.172074,3.38,3.38,3.38,3.38,3.38,3.38,0.2,1.533956,,0.838778,31.381508,,
12/31/2001,695.302979,696.530029,696.530029,,10.802119,1.053795,,0.63601,0.11,0.11,0.11,0.11,0.11,0.11,0.2,12.260778,,4.982001,21.613599,,
03/31/2002,695.786987,695.924011,698.424988,,12.773025,2.677453,,2.239324,1.27,1.27,1.27,1.26,1.26,1.26,0.22,-2.713248,,2.952053,27.840417,,
06/30/2002,695.705994,696.723999,692.754028,,15.692439,5.027759,,4.516755,2.76,2.76,2.76,2.74,2.74,2.74,0.22,-1.891003,,5.079732,32.436116,,
09/30/2002,693.560974,695.390991,693.687988,,23.540843,12.766547,,12.351374,8.08,8.08,8.08,8.06,8.06,8.06,0.22,18.723115,,10.260093,45.14239,,
12/31/2002,687.375977,691.453979,688.151978,,14.780165,4.552773,,3.487602,2.11,2.11,2.11,2.1,2.1,2.1,0.22,17.410398,,15.700287,38.873922,,
03/31/2003,,688.276978,688.276978,,16.045866,5.935111,,5.406254,3.21,3.21,3.21,3.21,3.21,3.21,0.26,,,,,,
06/30/2003,,688.926025,686.585022,,17.537522,7.687322,,6.857126,3.28,3.28,3.28,3.27,3.27,3.27,0.26,,,,,,
09/30/2003,,688.835999,688.835999,,10.376926,0.255503,,-0.497941,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,0.26,,,,,,
12/31/2003,688.573975,689.104004,689.104004,,12.16217,2.140461,,1.253802,0.7,0.7,0.7,0.69,0.69,0.69,0.26,,,33.608589,39.034295,,
03/31/2004,,690.867981,690.867981,,12.969193,3.556396,,2.878987,1.68,1.68,1.68,1.68,1.68,1.68,0.3,,,,,,
06/30/2004,,690.757019,690.757019,,15.35996,5.909459,,5.165347,3.89,3.89,3.89,3.89,3.89,3.89,0.3,,,,,,
09/30/2004,,689.51001,689.51001,,7.563342,-2.147902,,-2.977477,-2.25,-2.25,-2.25,-2.25,-2.25,-2.25,0.3,,,,,,
12/31/2004,690.606018,693.026978,693.026978,,11.696514,1.972506,,0.97976,0.47,0.47,0.47,0.47,0.47,0.47,0.3,,,51.046471,38.816632,,
03/31/2005,690.898987,693.007996,690.60199,,11.647809,1.643494,,0.282362,0.25,0.34,0.34,0.25,0.34,0.34,0.35,,,28.578707,33.987602,,
06/30/2005,691.97998,692.968018,691.320984,,11.917764,1.401664,,0.558351,0.41,0.41,0.41,0.41,0.41,0.41,0.35,,,13.347207,39.530045,,
09/30/2005,692.5,693.642029,693.642029,,13.377217,2.538773,,1.487799,1.19,1.19,1.38,1.19,1.19,1.38,0.35,,,15.018051,33.357401,,
12/31/2005,692.71698,693.924011,693.924011,,13.978476,2.158738,,1.062076,0.9,0.9,1.51,0.9,0.9,1.51,0.47,,,15.111511,32.599172,,
03/31/2006,,694.596008,692.814026,,15.809437,3.484341,,2.667382,2.81,2.81,2.81,2.8,2.8,2.8,0.47,,,,,,
06/30/2006,,693.026001,691.77301,,16.761278,3.0935,,1.747683,1.93,1.93,1.93,1.93,1.93,1.93,0.47,,,,,,
09/30/2006,,675.55603,675.55603,,14.51101,0.164309,,-1.29967,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17,0.47,,,,,,
12/31/2006,661.254178,686.46051,685.249766,,16.83036,0.535571,,-0.445093,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,0.5,,,17.177963,31.462939,,
03/31/2007,,661.376,661.376,,15.883552,1.038743,,-0.798336,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,0.5,,,,,,
06/30/2007,,655.784,652.877,,18.816714,3.45088,17.568393,1.13804,0.97,0.97,0.97,0.96,0.96,0.96,0.5,3.532059,3.532059,,,,
09/30/2007,646.064612,647.377,647.377,,17.03953,1.215675,14.422817,-3.52036,-2.07,-2.07,-2.164349,-2.07,-2.07,-2.164349,0.5,-4.664979,-4.664979,18.925352,27.413667,,
12/31/2007,646.266701,590.68,590.68,,15.131713,-1.318819,10.56071,-7.222185,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,0.25,-11.549401,-11.549401,13.266969,19.519805,,
03/31/2008,646.721972,646.338,646.338,,15.969972,1.893746,,-1.355328,-0.66,-0.66,-0.97,-0.66,-0.66,-0.97,0.25,-9.241295,-9.241295,12.905082,2.961087,,
06/30/2008,647.015003,646.868,646.868,,16.097566,2.662058,8.708114,-2.810465,-1.63,-1.63,-1.63,-1.63,-1.63,-1.63,0.25,3.113464,3.113464,67.31374,-1.794394,,
09/30/2008,647.15687,1301.43,1301.43,,-0.652359,-7.279685,-8.782647,-12.50778,-19.44,-19.44,-19.44,-19.44,-19.44,-19.44,0.0,-2.833038,-2.833038,77.53916,-44.663051,,
12/31/2008,647.260293,3259.023,3259.023,,-2.252209,-4.788859,-7.18068,-7.583868,-7.37,-7.37,-7.37,-7.37,-7.37,-7.37,0.0,-0.881246,-0.881246,70.027469,-92.14222,,
03/31/2009,648.183066,3255.718,3255.718,,2.321147,0.236814,,-3.351642,-3.18,-3.18,-3.15918,-3.18,-3.18,-3.159237,0.0,-1.446378,-1.446378,82.930275,-101.534587,-101.534587,
06/30/2009,648.305154,3253.716,3253.716,,4.159552,2.295837,,0.035959,-0.26,-0.26,-0.227002,-0.26,-0.26,-0.228836,0.0,0.876229,0.876229,71.975365,-88.958108,-88.958108,
09/30/2009,648.335201,3253.172,3253.172,,2.699827,1.038986,,-1.708486,-2.06,-2.06,-2.016878,-2.06,-2.06,-2.017042,0.0,1.178542,1.178542,85.788956,-85.600782,-85.600782,
12/31/2009,648.369668,3252.738,3252.738,,2.379534,0.836219,,-1.85413,-2.386912,-2.386912,-2.36802,-2.386912,-2.386912,-2.36802,0.0,-0.211514,-0.211514,99.762532,-94.901108,-94.901108,
03/31/2010,649.105601,3251.295,3251.295,,7.311241,-0.224218,,-2.089014,-2.45,-2.45,-2.427217,-2.45,-2.45,-2.427217,0.0,0.634209,0.634209,85.417534,-117.735851,-117.735851,
06/30/2010,649.147888,3249.198,3249.198,,7.470767,0.156654,,-1.538534,-1.85,-1.85,-1.821973,-1.85,-1.85,-1.822593,0.0,1.416042,1.416042,76.526476,-120.38397,-120.38397,
09/30/2010,649.16467,3248.794,3248.794,,7.61421,0.502648,,-0.899411,-1.25,-1.25,-1.229256,-1.25,-1.25,-1.229256,0.0,1.143501,1.143501,43.009118,-120.565711,-120.565711,
12/31/2010,649.179789,3248.189,3248.189,,7.877005,1.186815,,-0.052029,-0.53,-0.53,-0.529495,-0.53,-0.53,-0.529495,0.0,0.136076,0.136076,57.013482,-121.245303,-121.245303,
03/31/2011,649.686194,3246.985,3246.985,,7.534066,1.012632,,0.185403,-0.29,-0.29,-0.333155,-0.29,-0.29,-0.337044,0.0,1.297819,1.297819,52.791641,-119.399182,-119.399182,
06/30/2011,649.706712,3244.967,3244.967,,6.62318,0.216951,,-0.73067,-1.16,-1.16,-1.133047,-1.16,-1.16,-1.135562,0.0,1.284142,1.284142,26.916761,-123.57422,-123.57422,
09/30/2011,649.718089,3244.496,3244.496,,6.097095,-0.05702,,-1.380184,-1.86,-1.86,-1.803316,-1.86,-1.86,-1.803316,0.0,0.313454,0.313454,27.972132,-132.794517,-132.794517,
12/31/2011,649.725302,3243.136,3243.136,,6.945438,1.144571,,0.179148,-0.32,-0.32,-0.32097,-0.32,-0.32,-0.32097,0.0,0.284293,0.284293,43.775423,-133.019293,-133.019293,
03/31/2012,650.033623,3241.502,3241.502,,6.544805,0.920561,,0.173685,-0.38,-0.38,-0.373515,-0.38,-0.38,-0.374987,0.0,0.433133,0.433133,13.182395,-132.98389,-132.98389,
06/30/2012,650.033623,3239.711,3239.711,,6.505827,1.122014,,0.908723,0.37,0.37,0.383337,0.37,0.37,0.379229,0.0,1.593352,1.593352,29.509243,-131.314746,-131.314746,
09/30/2012,650.033623,3239.477,3239.477,,6.153462,1.144938,,0.810625,0.35,0.35,0.350041,0.35,0.35,0.350041,0.0,-0.121316,-0.121316,11.973227,-125.436588,-125.436588,
12/31/2012,650.033623,3239.422,3239.422,,5.682804,0.987831,,1.022405,-0.98,-0.98,-0.972812,-0.98,-0.98,-0.972812,0.0,0.707842,0.707842,13.096246,-119.406131,-119.406131,
03/31/2013,650.039533,3239.0,3239.0,,5.893794,1.440877,,1.40352,-0.74,-0.74,-0.738283,-0.74,-0.74,-0.740401,0.0,0.342081,0.342081,42.663559,-117.645153,-117.645153,
06/30/2013,650.039533,3237.825,3237.825,,5.81347,1.489271,,1.527878,0.19,0.19,0.184244,0.19,0.19,0.17936,0.0,1.374071,1.374071,21.332549,-121.666446,-121.666446,
09/30/2013,650.039533,3237.771,3237.771,,6.064666,1.842317,,2.015584,0.02,0.02,-0.040367,0.02,0.02,-0.040367,0.0,0.911738,0.911738,14.663724,-81.547348,-81.547348,
12/31/2013,650.039533,3237.595,3237.595,,7.3116,2.94447,,2.886093,-0.56,-0.56,-0.585595,-0.56,-0.56,-0.585595,0.0,2.484251,2.484251,17.354329,-113.239267,-113.239267,
03/31/2014,650.040391,3237.0,3237.0,,6.417053,2.045412,,1.78097,-0.15,-0.15,-0.151792,-0.15,-0.15,-0.153815,0.0,1.302749,1.302749,16.323601,-122.370857,-122.370857,
06/30/2014,650.040391,3236.0,3236.0,,4.954574,0.648022,,0.628863,-0.16,-0.16,-0.125603,-0.16,-0.16,-0.125603,0.0,2.102596,2.102596,7.171862,-126.384454,-126.384454,
09/30/2014,650.040391,3236.0,3236.0,,5.558096,1.368047,,0.938504,-0.22,-0.22,-0.18974,-0.22,-0.22,-0.191879,0.0,0.090544,0.090544,24.907683,-125.006078,-125.006078,
12/31/2014,650.043899,3235.0,3235.0,,4.505719,0.310665,,0.051005,-0.19,-0.19,-0.169979,-0.19,-0.19,-0.169979,0.0,-0.75085,-0.75085,16.811172,-128.90514,-128.90514,
03/31/2015,650.044758,3236.0,3236.0,,4.528121,0.463535,,0.243511,-0.07,-0.07,0.398208,-0.07,-0.07,0.396811,0.0,-1.083745,-1.083745,16.009667,-129.066497,-129.066497,
06/30/2015,650.043899,3234.0,3234.0,,5.935683,2.012987,,1.879406,0.08,0.08,-0.534864,0.08,0.08,-0.534864,0.0,0.072356,0.072356,8.400971,-124.194689,-124.194689,
09/30/2015,650.045962,3234.0,3234.0,,3.994434,-0.030303,,-0.206865,-0.15,-0.15,0.690847,-0.15,-0.15,0.687724,0.0,-0.670996,-0.670996,7.691764,-130.984584,-130.984584,
12/31/2015,650.045962,3234.0,3234.0,,5.171305,1.062152,5.060606,0.951453,0.13,0.13,-0.0032,0.13,0.13,-0.0032,0.0,1.394249,1.394249,8.607084,-128.460147,-128.460147,
03/31/2016,650.046828,3234.0,3234.0,,4.149969,-0.005566,,-0.157081,-0.11,-0.11,-0.098408,-0.11,-0.11,-0.098946,0.0,-1.263451,-1.263451,9.473164,-109.739786,-109.739786,
06/30/2016,650.046828,3234.0,3234.0,,4.467532,0.500618,,0.451144,0.02,0.02,0.042471,0.02,0.02,0.042471,0.0,2.544527,2.544527,12.522175,-129.701425,-129.701425,
09/30/2016,650.046828,3234.0,3234.0,,5.202226,1.367656,,1.028139,0.01,0.01,0.024366,0.01,0.01,0.024366,0.0,0.281385,0.281385,6.061102,-127.583116,-127.583116,
12/31/2016,650.046828,3234.0,3234.0,,6.484848,2.738095,,2.276747,0.11,0.11,0.103973,0.11,0.11,0.098946,0.0,-0.203463,-0.203463,19.02786,-125.175597,-125.175597,
03/31/2017,650.054731,3234.0,3234.0,,5.36611,1.289116,5.103896,1.026902,-0.01,-0.01,-0.050928,-0.01,-0.01,-0.053816,0.0,-0.005257,-0.005257,16.427848,-128.621478,-128.621478,
06/30/2017,650.054731,3234.0,3234.0,,5.134818,0.953927,,0.773346,-0.1,-0.1,-0.109617,-0.1,-0.1,-0.110049,0.0,0.097712,0.097712,10.254521,-129.002984,-129.002984,
09/30/2017,650.054731,3234.0,3234.0,,6.910019,2.77149,6.361781,2.223253,0.01,0.01,-0.895656,0.01,0.01,-0.895656,0.0,1.378479,1.378479,12.588171,-124.904867,-124.904867,
12/31/2017,650.054731,3234.0,3234.0,,5.687384,1.496599,5.372604,1.181818,-0.902907,-0.902907,0.757607,-0.902907,-0.902907,0.757607,0.0,-0.164811,-0.164811,10.534498,-133.46107,-133.46107,
03/31/2018,650.054731,3234.0,3234.0,,5.814471,1.498763,5.451763,1.136054,0.9,0.9,0.877891,0.9,0.9,0.873129,0.0,1.435683,1.435683,13.255807,-130.153656,-130.153656,
06/30/2018,650.058775,3234.0,3234.0,,5.728819,1.307359,,0.97248,0.28,0.28,0.24795,0.28,0.28,0.244091,0.0,-0.355288,-0.355288,10.386753,-126.407031,-126.407031,
09/30/2018,650.058775,3234.0,3234.0,,5.760049,1.262214,5.506494,1.008658,0.05,0.05,0.00979,0.05,0.05,0.00979,0.0,-0.18522,-0.18522,10.826713,-124.908705,-124.908705,
12/31/2018,650.058775,3234.0,3234.0,,5.455782,1.665739,5.140383,0.430736,-0.117192,-0.117192,-0.153101,-0.117192,-0.117192,-0.153101,0.0,-0.686766,-0.686766,11.188219,-126.57317,-126.57317,
03/31/2019,650.059033,3234.0,3234.0,,5.796537,0.900742,5.441558,0.545764,-0.08,-0.08,-0.084419,-0.08,-0.08,-0.084641,0.0,1.321583,1.321583,9.59759,-126.283916,-126.283916,
06/30/2019,650.059033,3234.0,3234.0,,5.808287,1.004638,,0.586889,-0.1,-0.1,-0.094552,-0.1,-0.1,-0.095603,0.0,0.413111,0.413111,5.271829,-126.036246,-126.036246,
09/30/2019,650.059033,3234.0,3234.0,,5.723562,1.045145,5.338899,0.660482,-0.04,-0.04,-0.016843,-0.04,-0.04,-0.016843,0.0,-0.682127,-0.682127,13.395706,-123.193427,-123.193427,
12/31/2019,650.058775,3234.0,3234.0,,5.912801,1.414038,5.503711,1.004947,0.04,0.04,0.02132,0.04,0.04,0.016793,0.0,2.718924,2.718924,7.982355,-119.427663,-119.427663,
03/31/2020,650.059033,3234.0,3234.0,,5.327458,0.748918,4.645949,0.067409,-0.06,-0.06,-0.100779,-0.06,-0.06,-0.100779,0.0,0.863018,0.863018,37.41814,-118.839976,-118.839976,
06/30/2020,650.059292,3234.0,3234.0,,5.253247,1.282931,,0.691095,-0.05,-0.05,-0.08154,-0.05,-0.05,-0.081756,0.0,-0.730674,-0.730674,11.698933,-115.858662,-115.858662,
09/30/2020,,,,,,,,,0.32,0.32,0.0,0.32,0.32,0.0,,,,,-23.29,,
12/31/2020,,,,,,,,,0.44,0.44,0.0,0.44,0.44,0.0,,,,,-23.29,,
