Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2012,571.212,571.212,-235.782,235.782,335.43,0.0,-223.544,78.011,136.075,4.029,5.429,111.886,-0.23,,,,,0.23,111.656,-88.948,22.708,-31.809,-31.809,0.0,54.517,0.0,54.517,0.0,0.0,54.517,26.114,3.406,292.276,0.19,0.08,0.089347,300.221,0.18,0.07,0.081345,
06/30/2012,604.956,604.956,-232.967,232.967,371.989,0.0,-235.968,79.98,134.007,4.049,17.932,136.021,-0.108,,,,,0.108,135.913,-25.279,110.634,0.0,0.0,0.0,110.634,0.0,110.634,0.0,0.0,110.634,125.19465,14.56065,292.757,0.38,0.38,0.42764,299.793,0.37,0.37,0.418569,
09/29/2012,623.075,623.075,-237.384,237.384,385.691,0.0,-220.288,80.187,132.93,4.049,3.122,165.403,-5.742,,,,,5.742,159.661,-31.773,127.888,0.0,0.0,0.0,127.888,0.0,127.888,0.0,0.0,127.888,129.64755,1.75955,292.213,0.44,0.44,0.443675,298.782,0.43,0.43,0.435889,
12/29/2012,605.306,605.306,-241.931,241.931,363.375,0.0,-245.827,80.058,135.742,3.903,26.124,117.548,-2.798,,,,,2.798,114.75,-38.128,76.622,0.0,0.0,0.0,76.622,0.0,76.622,0.0,0.0,76.622,92.5197,15.8977,292.075,0.26,0.26,0.316767,298.759,0.26,0.26,0.313212,
03/30/2013,604.884,604.884,-228.782,228.782,376.102,0.0,-221.824,81.954,134.138,3.903,1.829,154.278,-2.669,,,,,2.669,151.609,-22.824,128.785,-2.603,-2.603,0.0,131.388,0.0,131.388,0.0,0.0,131.388,128.88315,0.09815,292.888,0.45,0.44,0.440042,300.082,0.44,0.43,0.430327,
06/29/2013,608.194,608.194,-236.795,236.795,371.399,0.0,-220.309,82.083,132.009,3.67,2.547,151.09,-6.83,,,,,6.83,144.26,-25.246,119.014,0.0,0.0,0.0,119.014,0.0,119.014,0.0,0.0,119.014,119.3013,0.2873,290.146,0.41,0.41,0.411177,296.756,0.4,0.4,0.400968,
09/28/2013,585.241,585.241,-238.045,238.045,347.196,0.0,-218.587,77.43,129.902,3.436,7.819,128.609,-3.463,,,,,3.463,125.146,-22.026,103.12,0.0,0.0,0.0,103.12,0.0,103.12,0.0,0.0,103.12,108.63265,5.51265,284.654,0.36,0.36,0.381631,290.26,0.36,0.36,0.378992,
12/28/2013,620.274,620.274,-291.602,291.602,328.672,0.0,-258.278,83.471,142.971,4.968,26.868,70.394,-5.833,,,,,5.833,64.561,-20.208,44.353,0.0,0.0,0.0,44.353,0.0,44.353,0.0,0.0,44.353,60.96765,16.61465,282.664,0.16,0.16,0.215689,288.565,0.15,0.15,0.207577,
03/29/2014,605.681,605.681,-265.744,265.744,339.937,0.0,-233.199,80.68,141.493,4.863,6.163,106.738,5.174,,,,,-5.174,111.912,10.632,122.544,0.0,0.0,0.0,122.544,0.0,122.544,0.0,0.0,122.544,124.6565,2.1125,282.627,0.43,0.43,0.441064,288.575,0.42,0.42,0.42732,
06/28/2014,642.467,642.467,-273.507,273.507,368.96,0.0,-252.41,83.153,143.802,4.423,21.032,116.55,-8.943,,,,,8.943,107.607,-22.814,84.793,0.0,0.0,0.0,84.793,0.0,84.793,0.0,0.0,84.793,95.41205,10.61905,283.431,0.3,0.3,0.336632,289.487,0.29,0.29,0.326682,
09/27/2014,580.275,580.275,-241.454,241.454,338.821,0.0,-237.863,79.989,140.362,4.327,13.185,100.958,-6.477,,,,,6.477,94.481,5.499,99.98,0.0,0.0,0.0,99.98,0.0,99.98,0.0,0.0,99.98,86.80325,-13.17675,284.086,0.35,0.35,0.305553,289.43,0.35,0.35,0.304473,
12/27/2014,566.809,566.809,-252.732,252.732,314.077,0.0,-378.153,79.778,135.945,4.155,158.275,-64.076,-7.599,,,,,7.599,-71.675,-0.359,-72.034,0.0,0.0,0.0,-72.034,0.0,-72.034,0.0,0.0,-72.034,27.8407,99.8747,282.992,-0.25,-0.25,0.09838,282.992,-0.25,-0.25,0.09838,
03/28/2015,577.263,577.263,-261.995,261.995,315.268,0.0,-209.818,75.766,123.913,3.977,6.162,105.45,-5.534,,,,,5.534,99.916,-20.483,79.433,0.0,0.0,0.0,79.433,0.0,79.433,0.0,0.0,79.433,84.972801,5.539801,283.418,0.28,0.28,0.299814,288.84,0.28,0.28,0.299179,
06/27/2015,582.517,582.517,-278.816,278.816,303.701,0.0,-208.753,72.532,121.552,3.618,11.051,94.948,28.5,,,,,-28.5,123.448,-24.789,98.659,0.0,0.0,0.0,98.659,0.0,98.659,0.0,0.0,98.659,84.820506,-13.838494,284.202,0.35,0.35,0.298451,289.346,0.34,0.34,0.292173,
09/26/2015,562.51,562.51,-276.159,276.159,286.351,0.0,-362.116,71.995,121.392,3.591,165.138,-75.765,-6.402,,,,,6.402,-82.167,10.024,-72.143,0.0,0.0,0.0,-72.143,0.0,-72.143,0.0,0.0,-72.143,121.715059,193.858059,284.588,-0.25,-0.25,0.427689,284.588,-0.25,-0.25,0.427689,
12/26/2015,510.831,510.831,-218.662,218.662,292.169,0.0,-202.636,73.643,113.1,3.538,12.355,89.533,-9.593,,,,,9.593,79.94,-12.471,67.469,0.0,0.0,0.0,67.469,0.0,67.469,0.0,0.0,67.469,86.334945,18.865945,285.526,0.24,0.24,0.302372,290.521,0.23,0.23,0.294938,
03/26/2016,555.252,555.252,-236.411,236.411,318.841,0.0,-141.133,71.778,119.178,2.538,-52.361,177.708,-6.373,,,,,6.373,171.335,-31.525,139.81,0.0,0.0,0.0,139.81,0.0,139.81,0.0,0.0,139.81,114.145812,-25.664188,285.854,0.49,0.49,0.399315,289.783,0.48,0.48,0.391437,
06/25/2016,566.126,566.126,-219.099,219.099,347.027,0.0,-224.654,71.483,113.491,2.538,37.142,122.373,-6.427,,,,,6.427,115.946,-23.607,92.339,0.0,0.0,0.0,92.339,0.0,92.339,0.0,0.0,92.339,141.0105,48.6715,285.354,0.32,0.32,0.49416,288.544,0.32,0.32,0.48868,
09/24/2016,561.396,561.396,-215.664,215.664,345.732,0.0,-173.659,70.852,112.746,,-9.939,172.073,-6.87,,,,,6.87,165.203,-27.589,137.614,0.0,0.0,0.0,137.614,0.0,137.614,0.0,0.0,137.614,139.37465,1.76065,283.633,0.49,0.49,0.491391,288.574,0.48,0.48,0.486101,
12/24/2016,550.998,550.998,-210.82,210.82,340.178,0.0,-191.104,71.543,114.057,,5.504,149.074,-0.636,,,,,0.636,148.438,-17.961,130.477,0.0,0.0,0.0,130.477,0.0,130.477,0.0,0.0,130.477,134.39605,3.91905,283.294,0.46,0.46,0.474405,288.106,0.45,0.45,0.463603,
03/25/2017,581.216,581.216,-214.312,214.312,366.904,0.0,-192.652,73.987,113.163,,5.502,174.252,-3.884,,,,,3.884,170.368,-30.155,140.213,0.0,0.0,0.0,140.213,0.0,140.213,0.0,0.0,140.213,160.2281,20.0151,282.903,0.5,0.5,0.566371,287.882,0.49,0.49,0.559525,
06/24/2017,602.005,602.005,-208.339,208.339,393.666,0.0,-194.288,75.129,114.011,,5.148,199.378,-3.798,,,,,3.798,195.58,-32.271,163.309,0.0,0.0,0.0,163.309,0.0,163.309,0.0,0.0,163.309,184.4098,21.1008,282.747,0.58,0.58,0.652208,287.494,0.57,0.57,0.643396,
09/23/2017,575.676,575.676,-201.845,201.845,373.831,0.0,-188.665,73.681,108.601,,6.383,185.166,-4.214,,12.6,,,-8.386,180.952,-26.419,154.533,0.0,0.0,0.0,154.533,0.0,154.533,0.0,0.0,154.533,170.46945,15.93645,282.17,0.55,0.55,0.604137,286.437,0.54,0.54,0.595637,
12/30/2017,622.637,622.637,-212.961,212.961,409.676,0.0,-208.628,85.323,115.896,,7.409,201.048,-3.121,,12.5,,,-9.379,197.927,-272.942,-75.015,0.0,0.0,0.0,-75.015,0.0,-75.015,0.0,0.0,-75.015,180.08225,255.09725,281.56,-0.27,-0.27,0.639587,281.56,-0.27,-0.27,0.636014,
03/31/2018,648.599,648.599,-224.653,224.653,423.946,0.0,-199.108,81.304,114.39,,3.414,224.838,-2.534,,,,,2.534,222.304,-28.677,193.627,0.0,0.0,0.0,193.627,0.0,193.627,0.0,0.0,193.627,209.92043,16.29343,280.85,0.69,0.69,0.747447,285.881,0.68,0.68,0.736994,
06/30/2018,633.154,633.154,-214.486,214.486,418.668,0.0,-196.273,82.611,112.056,,1.606,222.395,1.305,,12.6,,,-13.905,223.7,-29.528,194.172,0.0,0.0,0.0,194.172,0.0,194.172,0.0,0.0,194.172,208.39119,14.21919,279.304,0.7,0.7,0.746109,283.934,0.68,0.68,0.730079,
09/29/2018,638.495,638.495,-208.259,208.259,430.236,0.0,-196.053,81.518,112.708,,1.827,234.183,-0.546,,12.6,,,-12.054,233.637,-36.214,197.423,0.0,0.0,0.0,197.423,0.0,197.423,0.0,0.0,197.423,211.57669,14.15369,278.045,0.71,0.71,0.760944,282.454,0.7,0.7,0.75011,
12/29/2018,576.906,576.906,-203.858,203.858,373.048,0.0,-190.844,77.853,110.303,,2.688,182.204,0.472,,11.7,,,-12.172,182.676,-50.784,131.892,0.0,0.0,0.0,131.892,0.0,131.892,0.0,0.0,131.892,170.09858,38.20658,276.252,0.48,0.48,0.615737,280.008,0.47,0.47,0.606448,
03/30/2019,542.383,542.383,-201.552,201.552,340.831,0.0,-183.691,74.116,107.075,,2.5,157.14,3.318,,,,,-3.318,160.458,-29.845,130.613,0.0,0.0,0.0,130.613,0.0,130.613,0.0,0.0,130.613,136.12585,5.51285,273.221,0.48,0.48,0.498226,276.61,0.47,0.47,0.48993,
06/29/2019,556.545,556.545,-200.154,200.154,356.391,0.0,-182.82,75.13,105.136,,2.554,173.571,4.079,,10.3,,,-14.379,177.65,189.908,367.558,0.0,0.0,0.0,367.558,0.0,367.558,0.0,0.0,367.558,417.18939,49.63139,272.382,1.35,1.35,1.531633,275.835,1.33,1.33,1.509931,
09/28/2019,533.04,533.04,-189.717,189.717,343.323,0.0,-187.319,76.115,108.989,,2.215,156.004,1.829,,9.3,,,-11.129,157.833,-17.677,140.156,0.0,0.0,0.0,140.156,0.0,140.156,0.0,0.0,140.156,143.12464,2.96864,271.388,0.52,0.52,0.52738,274.436,0.51,0.51,0.520817,
12/28/2019,551.07,551.07,-190.546,190.546,360.524,0.0,-191.468,76.071,111.914,,3.483,169.056,-0.017,,9.3,,,-9.283,169.039,-22.989,146.05,0.0,0.0,0.0,146.05,0.0,146.05,0.0,0.0,146.05,153.68783,7.63783,270.33,0.54,0.54,0.568519,273.269,0.53,0.53,0.55795,
03/28/2020,561.916,561.916,-195.479,195.479,366.437,0.0,-183.09,71.643,109.091,,2.356,183.347,-1.622,9.3,9.3,0.0,,-7.678,181.725,-20.535,161.19,0.0,0.0,0.0,161.19,0.0,161.19,0.0,0.0,161.19,161.4456,0.2556,269.003,0.6,0.6,0.600163,271.579,0.59,0.59,0.590941,
06/27/2020,545.369,545.369,-183.001,183.001,362.368,0.0,-184.381,72.893,110.173,,1.315,177.987,-8.488,,7.897,,,0.591,169.499,37.799,207.298,0.0,0.0,0.0,207.298,0.0,207.298,0.0,0.0,207.298,163.56265,-43.73535,266.639,0.78,0.78,0.613424,268.777,0.77,0.77,0.60728,
09/30/2020,552.733,,,,368.5070911,,,,,,,187.769,,,,,,,184.4,,154.909,,,,,,154.909,,,154.909,159.0,,,0.583,0.583,0.591,,0.583,0.583,0.591,
12/31/2020,558.8,,,,372.596664,,,,,,,191.077,,,,,,,182.9,,157.545,,,,,,157.545,,,157.545,161.923,,,0.593,0.593,0.597,,0.593,0.593,0.597,
