Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/28/1996,,,,,,9.262209,1999.379656,2117.993332,1852.310995,1.480536,11.700203,14.181573,32.125,2107.183203,
12/28/1996,,,,,,28.649299,2239.458855,2449.734447,2107.183203,1.59484,12.590798,15.159528,36.375,2368.782376,
03/29/1997,,,,,,59.91497,2512.291645,2715.443951,2304.382459,1.710069,13.207838,15.831663,39.25,2592.830565,
06/30/1997,,,,,,59.615576,2564.384902,2684.159568,2376.118748,1.687367,12.797658,15.300526,39.375,2600.049003,
09/27/1997,,,,,,67.12635,2748.583401,2918.966016,2628.208306,1.83986,13.579714,16.217307,44.375,2915.90413,
01/03/1998,,,,,,18.448029,2907.610751,3025.618016,2728.866131,1.62279,11.695623,14.013475,42.375,2713.653457,
04/04/1998,,,,,,30.977625,2692.282439,3021.972947,2520.75871,1.724237,12.777977,15.419226,45.75,2971.454569,
07/04/1998,,,,,,21.74149,2836.657811,3052.230946,2329.072706,1.413797,11.750349,14.546373,36.9375,2483.03676,
10/03/1998,,,,,,12.627403,2229.464504,2495.191199,1845.733756,1.176691,10.83958,13.924213,30.8125,2109.100507,
01/02/1999,,,,,,71.652435,2269.446083,2395.490756,2024.965753,1.336867,14.534071,20.071827,34.8125,2369.780269,
04/03/1999,,,,,,9.251551,2186.99595,2488.854012,1973.726844,1.09038,12.193697,17.201365,28.875,1961.368375,
07/03/1999,,,,,,12.618187,2286.233142,2435.19405,1962.712157,1.311788,12.828738,17.359922,35.9375,2400.269625,
10/02/1999,,,,,,11.394178,2325.558852,2524.121914,2133.500288,1.360987,12.014394,15.739456,31.8125,2525.521625,
01/01/2000,,,,,,7.766154,2393.431178,2564.32004,2166.486123,1.11397,8.864759,11.459827,26.5625,2167.362687,
04/01/2000,,,,,,23.398586,2078.093092,2221.342998,1855.630499,1.065115,8.148422,10.53116,26.1875,2169.998125,
07/01/2000,,,,,,15.462077,2193.768315,2360.431784,2070.702522,1.016992,7.383967,9.548981,26.609375,2163.531781,
09/30/2000,,,,,,14.202746,2319.172798,2477.095673,1929.829848,0.894382,6.669894,8.730393,23.5625,1955.232625,
12/30/2000,,,,,,12.25541,2024.660826,2242.571577,1829.346573,0.987735,7.679226,10.056229,27.875,2149.016125,
03/31/2001,,,,,,11.435641,2228.529786,2326.468675,2130.085528,1.030485,8.308603,11.051226,29.12,2224.61184,
06/30/2001,,,,,,13.325468,2204.105072,2329.614868,1936.411761,0.915135,8.504711,11.879947,24.16,1941.18336,
09/29/2001,,,,,,12.845463,1992.688264,2118.490684,1795.643675,0.859664,8.264559,11.827502,22.33,1820.25263,
12/29/2001,,,,,,17.853809,2219.220175,2507.88985,1784.483597,1.161332,13.453865,21.557167,33.93,2433.8042,
03/30/2002,,,,,,19.529654,2401.0911,2692.270938,2255.88291,1.184208,14.168906,22.476156,34.05,2461.13905,
06/29/2002,,,,,,12.002962,2323.628545,2463.029296,2169.843118,1.036416,11.789658,17.452854,29.69,2176.37088,
09/28/2002,,,,,,8.631383,1991.095492,2183.299628,1756.815478,0.844291,10.10351,14.795935,23.41,1768.11423,
12/28/2002,,,,,,9.107581,1953.966079,2165.886959,1655.463679,0.927866,9.001666,11.810273,27.72,1956.96228,
03/29/2003,,,,,,7.378288,1840.485763,2025.520521,1673.763292,0.84203,8.472509,11.245618,25.11,1803.79716,
06/28/2003,,,,,,9.217931,2055.935014,2212.55957,1783.108345,0.930855,10.238454,14.230944,29.09,2010.83243,
09/27/2003,,,,,,7.595503,1986.353362,2059.207886,1849.544639,0.845797,9.82817,14.011481,27.41,1846.71322,
01/03/2004,,,,,,12.549241,1985.600013,2134.580458,1860.630246,0.934548,12.52721,19.633426,31.8,2087.0332,
04/03/2004,,,,,,11.958423,2092.787618,2204.116334,2019.417229,0.935498,13.052826,21.40508,33.2,2157.632059,
07/03/2004,,,,,,10.935421,2163.272698,2219.695916,2102.818603,0.911798,12.150254,19.141256,33.6,2145.734794,
10/02/2004,,,,,,12.370109,2074.792756,2146.931818,1807.1388,0.766113,9.54256,14.399911,28.72,1835.98864,
01/01/2005,,,,,,18.410133,1979.080599,2158.050314,1844.564644,0.899528,10.65098,15.216755,34.36,2165.34422,
04/02/2005,,,,,,19.851461,2089.463288,2206.383325,1981.393619,0.833954,9.716798,13.399568,31.48,2004.575346,
07/02/2005,,,,,,29.760526,2115.28615,2201.523286,1959.515292,0.900879,10.277048,13.851959,34.28,2162.290821,
10/01/2005,,,,,,23.553156,2226.554163,2339.337734,2145.078993,0.927457,10.351786,13.698268,36.12,2224.598698,
12/31/2005,,,,,,12.008831,2270.975668,2365.026034,2159.953482,0.945308,10.140807,13.291701,37.56,2233.005673,
04/01/2006,,,,,,11.759561,2307.915892,2380.834892,2222.10642,0.95992,10.124318,13.05458,38.12,2259.747812,
07/01/2006,,,,,,11.601453,2347.665387,2485.229687,2227.536369,0.995563,10.12979,12.885445,40.42,2368.344801,
09/30/2006,,,,,,12.231551,2452.671932,2614.733948,2138.428249,1.077014,11.024123,13.954436,44.55,2603.897782,
12/30/2006,,,,,,10.201947,2707.982285,3266.875503,2543.218528,1.302824,11.255483,16.20411,47.64,3276.471117,
03/31/2007,,,,,,10.419301,3351.174744,3519.764819,3220.757752,1.251435,10.143028,14.213384,48.1,3290.398367,
06/30/2007,,,,,,9.522547,3538.264601,3761.061256,3303.029829,1.239624,9.416851,12.935988,50.51,3374.999286,
09/29/2007,,,,,,10.060565,3339.106524,3672.967475,3121.066408,1.168623,8.431532,11.426674,49.54,3287.45424,
12/29/2007,,,,,,9.170004,3217.016606,3373.561565,3004.436918,1.098053,7.074012,9.81824,48.13,3188.96446,
03/29/2008,,,,,,8.111832,3158.855576,3483.073318,2716.721274,1.10011,6.769428,9.234561,48.99,3225.632322,
06/28/2008,,,,,,9.077166,3708.810995,3978.656122,3326.308502,1.29054,7.681578,10.327774,51.74,3858.456499,
09/27/2008,,,,,,10.776738,3575.976763,3813.395643,3265.155003,1.181658,6.860367,9.173705,54.99,3555.72805,
01/03/2009,,,,,,15.718507,2573.983867,3422.306158,2041.501318,0.940629,5.99059,7.099958,41.1,2760.463775,
04/04/2009,,,,,,17.603652,2062.455689,2758.615623,1586.733905,0.740176,4.760377,5.718008,28.15,2057.910966,
07/04/2009,,,,,,9.343487,2203.983882,2430.279309,1924.755252,0.738177,4.929045,6.052589,27.88,1927.749676,
10/03/2009,,,,,,8.463936,2320.64411,2548.176374,1845.258973,0.929616,6.53653,8.221874,33.48,2308.702241,
01/02/2010,,,,,,8.628393,2584.033224,2891.200401,2341.048085,1.16627,8.679083,11.26169,42.26,2823.305771,
04/03/2010,,,,,,8.789084,2856.661793,2981.927271,2699.131561,1.213286,9.012613,11.638363,43.67,2984.076325,
07/03/2010,,,,,,11.682474,3038.176938,3323.630276,2822.956715,1.138639,8.370735,10.692453,40.36,2852.746343,
10/02/2010,,,,,,20.136993,3047.189599,3295.836801,2825.01663,1.274553,8.781726,10.925526,46.64,3298.416373,
01/01/2011,,,,,,36.792545,3646.956162,3923.958995,3276.084604,1.456801,9.666943,11.787604,56.58,3906.411816,
04/02/2011,,,,,,37.790237,3978.977832,4229.147791,3814.907292,1.524793,9.730922,11.692193,61.08,4223.220108,
07/02/2011,,,,,,223.095253,4151.046485,4471.706818,3892.659432,1.560368,9.16892,10.778123,63.63,4470.765519,
10/01/2011,,,,,,56.668421,3857.76482,4498.477667,3373.931899,1.160917,6.533481,7.611411,44.4,3395.450331,
12/31/2011,,,,,,43.775394,3776.375929,4073.85226,3282.822518,1.263739,6.847457,7.922642,50.62,3764.04707,
03/31/2012,,,,,,35.063775,4228.811273,4447.657484,3790.662318,1.443501,7.652069,8.812127,60.97,4376.983382,
06/30/2012,,,,,,17.820708,4379.868068,4567.03944,4182.96804,1.456856,7.819588,9.029195,62.25,4447.781538,
09/29/2012,,,,,,18.630596,4795.121619,5098.018201,4307.76548,1.630762,8.676331,9.997846,71.87,5014.919495,
12/29/2012,,,,,,18.01814,5291.957799,5490.64303,4976.07334,1.717548,8.974921,10.307951,77.34,5323.025923,
03/30/2013,,,,,,17.992401,5502.63752,5628.49501,5308.001762,1.800106,9.18562,10.503265,82.7,5601.391237,
06/29/2013,,,,,,18.111915,5889.556351,6197.417833,5495.812122,1.914909,9.577591,10.911334,89.38,6017.600587,
09/28/2013,,,,,,19.198786,6397.76722,6692.618973,6092.39569,2.073454,10.211001,11.593237,99.72,6611.622829,
12/28/2013,,,,,,19.564926,6834.185548,7144.543507,6375.914115,2.18372,10.66495,12.060381,108.27,7069.795068,
03/29/2014,,,,,,19.717698,7071.662135,7414.043758,6431.499056,2.219085,10.711196,12.085563,112.2,7299.68018,
06/28/2014,,,,,,20.330919,7498.004297,7722.748979,7141.640135,2.293634,10.909862,12.258623,118.65,7704.54435,
09/27/2014,,,,,,20.812289,7953.058916,8190.611557,7672.301554,2.305512,10.775333,12.060661,121.75,7886.466497,
01/03/2015,,,,,,24.96518,8416.109361,8909.294222,7395.289861,2.497905,11.416097,12.741612,136.29,8724.181692,
04/04/2015,,,,,,27.943964,9001.67174,9466.472223,8442.144173,2.664337,11.989346,13.344678,147.8,9432.018728,
07/04/2015,,,,,,27.62241,9839.38975,10268.734593,9370.824358,2.843443,12.588815,13.989691,160.79,10157.914814,
10/03/2015,,,,,,23.908379,10123.415331,10704.210956,9477.35694,2.676654,11.64288,12.918298,151.31,9622.840379,
01/02/2016,,,,,,23.936753,10535.992181,10946.40156,9827.993937,3.001639,12.728893,14.101976,171.43,10785.190866,
04/02/2016,,,,,,19.347227,9729.301838,10610.010623,8687.523518,2.786594,11.524524,12.744166,159.24,10055.147353,
07/02/2016,,,,,,18.845822,10025.940521,10355.780499,9404.506012,2.737869,11.104952,12.260949,158.0,9964.473194,
10/01/2016,,,,,,18.111834,9762.422537,10248.113147,9312.480083,2.62489,10.460147,11.530249,151.96,9613.921407,
12/31/2016,,,,,,19.833382,10240.084905,11020.522745,9275.391719,2.930026,11.572326,12.731997,171.27,10875.672008,
04/01/2017,,,,,,17.688416,10928.754233,11483.896532,10510.128426,2.83216,11.112003,12.22638,168.67,10691.969637,
07/01/2017,,,,,,17.508791,10403.802874,11073.86069,9797.821616,2.643892,10.280252,11.298076,158.0,10133.244364,
09/30/2017,,,,,,17.229694,9699.402139,10249.967472,9183.676369,2.462291,9.739063,10.727729,149.01,9627.063897,
12/30/2017,,,,,,19.01455,10367.196577,11158.924225,9649.241042,2.748371,11.272747,12.463791,174.3,10994.310401,
03/31/2018,,,,,,14.846906,10458.630196,11588.840867,9379.775381,2.308923,9.475208,10.472543,147.54,9362.453447,
06/30/2018,,,,,,14.661384,9579.38453,10180.825964,9112.874125,2.454256,10.024751,11.078533,160.72,10043.797682,
09/29/2018,,,,,,16.015674,10817.349021,11608.655031,9935.293881,2.768058,11.041185,12.168684,183.6,11320.526512,
12/29/2018,,,,,,12.061359,9896.163681,11471.660663,8586.758125,2.219206,8.601271,9.447814,144.25,9033.055159,
03/30/2019,,,,,,13.669562,9835.326796,10352.372225,9101.203056,2.386994,9.109041,9.978668,156.52,9689.286638,
06/29/2019,,,,,,15.581877,10034.9126,10517.246483,9566.640211,2.509292,9.473168,10.491148,165.64,10182.708371,
09/28/2019,,,,,,14.5136,9524.320211,10198.925311,8989.173724,2.367445,8.95099,9.950173,155.34,9620.822533,
12/29/2019,,,,,,16.212457,10040.836191,10526.345076,9484.117527,2.533033,9.59726,10.707282,169.2,10303.617901,
03/28/2020,,,,,,10.010808,9246.881281,10380.67933,6283.28189,1.718041,6.727634,7.560629,107.85,6869.58725,
06/27/2020,,,,,,10.203531,7876.260745,9491.622694,6232.847516,2.153262,8.888273,10.06706,133.56,8122.103996,
09/13/2020,14.0028128131527,2.30905178957504,3.46845203976878,2.14219080121125,10.1545824344204,11.2929473170544,,,,2.35922212341994,9.7384393188225,11.0299775031482,147.82,8898.98584954,
09/30/2020,14.9569968633006,2.30034235916589,,2.3682278293727,,,,,,2.61760515060446,10.507703087886,11.8495151125699,,,
12/31/2020,13.9835398732381,2.28046899105214,,2.31333783290277,,,,,,2.55693516957716,10.0368530913216,11.3314808489392,,,
