Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Oth Claims & Losses (NL & L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Amort Def Acq Cost (NL),Underwriting & Acq Cost (L),Underwriting Cost (L),Amort Def Acq Cost (L),Other Cost (NL & L),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1998,9660.0,6647.0,,,,2016.0,1014.0,,,-5717.0,2816.0,1360.0,1541.0,,-1563.0,,,,,,,,,1656.0,-571.0,0.0,1085.0,-458.0,1198.0,0.0,,,627.0,-78.0,1120.0,0.0,,1120.0,1120.0,,113.925,9.738667,9.738667,9.984,116.4,9.6,9.6,9.738667,
03/31/1999,9825.0,6648.0,,,,2172.0,1005.0,,,-5773.0,2843.0,1179.0,1751.0,,-1513.0,,,,,,,,,1801.0,-502.0,0.0,1299.0,-522.0,1279.0,0.0,,,777.0,-80.0,1199.0,0.0,,1199.0,1199.0,,116.0625,10.346667,10.346667,10.346667,117.6,10.24,10.24,10.24,
06/30/1999,10195.0,6962.0,,,,2179.0,1054.0,,,-5898.0,2944.0,1191.0,1763.0,,-1610.0,,,,,,,,,1916.0,-556.0,0.0,1360.0,-569.0,1347.0,0.0,,,791.0,-70.0,1277.0,0.0,,1277.0,1277.0,,145.21875,8.853333,8.853333,8.853333,147.09375,8.64,8.64,8.64,
09/30/1999,9590.0,6392.0,,,,2198.0,1000.0,,,-5495.0,2756.0,1228.0,1511.0,,-1517.0,,,,,,,,,1867.0,-551.0,0.0,1316.0,-549.0,1318.0,0.0,,,767.0,-51.0,1267.0,0.0,,1267.0,1267.0,,116.1,10.933333,10.933333,10.666667,117.549975,10.8,10.8,10.533333,
12/31/1999,10998.0,7484.0,,,,2305.0,1218.0,,,-6442.0,3195.0,1402.0,1845.0,,-1769.0,,,,,,,,,1928.0,-581.0,0.0,1347.0,-579.0,1349.0,0.0,,,768.0,-37.0,1312.0,0.0,,1312.0,1312.0,,116.175,11.333333,11.333333,11.333333,117.6,11.2,11.2,11.2,
03/31/2000,10890.0,7385.0,,,,2334.0,1192.0,,,-6394.0,3088.0,1247.0,2059.0,,-1638.0,,,,,,,,,1991.0,-640.0,0.0,1351.0,-590.0,1401.0,0.0,,,761.0,-55.0,1346.0,0.0,0.0,1346.0,1346.0,,115.95,11.6,11.6,11.733333,117.3,11.466667,11.466667,11.6,
06/30/2000,11364.0,7789.0,,,,2400.0,1209.0,,,-6644.0,3306.0,1448.0,1890.0,,-1763.0,,,,,,,,,2096.0,-582.0,0.0,1514.0,-623.0,1473.0,0.0,,,891.0,-66.0,1407.0,0.0,,1407.0,1407.0,,115.65,8.133333,12.2,12.466667,116.925,8.0,12.0,12.266667,
09/30/2000,12225.0,8252.0,,,,3342.0,688.0,,,-7411.0,3066.0,2368.0,1977.0,,-2050.0,,,,,,,,,2598.0,-1067.0,0.0,1531.0,-785.0,1813.0,0.0,,,746.0,-108.0,1705.0,0.0,0.0,1705.0,1705.0,,115.7,13.2,13.2,12.2,117.0,13.0,12.0,12.2,
12/31/2000,19696.0,11154.0,,,,4975.0,3455.0,,,-16369.0,3644.0,12725.0,,,-3132.0,,,,,,,,,7358.0,-1416.0,-315.0,5627.0,-973.0,2365.0,0.0,,,4654.0,-184.0,2181.0,0.0,0.0,2181.0,2181.0,,123.025,17.8,17.8,17.8,124.45,17.6,17.6,17.6,
03/31/2001,13110.0,9091.0,,,,3405.0,700.0,,,-8182.0,3572.0,2061.0,2549.0,,-2187.0,,,,,,,,,3813.0,-1013.0,0.0,2800.0,-826.0,1974.0,6.0,,,1968.0,-113.0,1855.0,0.0,0.0,1855.0,1855.0,,131.15,14.2,14.2,14.6,132.55,14.0,14.0,14.4,
06/30/2001,13405.0,9537.0,,,,3448.0,769.0,,,-8360.0,3519.0,2628.0,2213.0,,-2391.0,,,,,,,,,3665.0,-1006.0,-654.0,2005.0,-545.0,1460.0,49.0,,,1411.0,-96.0,1315.0,0.0,0.0,1315.0,1315.0,,131.05,10.0,10.4,15.2,132.55,10.0,10.4,15.2,
09/30/2001,14001.0,9718.0,,,,3659.0,738.0,,,-9337.0,4330.0,3209.0,1798.0,,-2520.0,,,,,,,,,3007.0,-1027.0,-1363.0,617.0,-164.0,453.0,81.0,,,372.0,-45.0,327.0,0.0,0.0,327.0,327.0,,131.0,2.4,3.0,11.4,132.55,2.4,3.0,11.4,
12/31/2001,18428.0,10262.0,,,,4116.0,4337.0,,,-9288.0,3985.0,3918.0,1385.0,,-2330.0,,,,,,,,,7386.0,-992.0,-3677.0,2717.0,-804.0,1913.0,0.0,,,1913.0,-47.0,1866.0,0.0,0.0,1866.0,1866.0,,130.75,14.4,14.4,15.4,132.25,14.0,14.0,15.0,
03/31/2002,14480.0,10290.0,,,,3648.0,774.0,,,-9167.0,4143.0,2525.0,2499.0,,-2360.0,,,,,,,,,2959.0,-958.0,0.0,2001.0,-892.0,2067.0,0.0,,,1109.0,-87.0,1980.0,0.0,0.0,1980.0,1980.0,,130.75,15.2,15.2,16.4,132.05,15.0,15.0,16.2,
06/30/2002,14938.0,11019.0,,,,3726.0,822.0,,,-9618.0,4340.0,2659.0,2619.0,,-2504.0,,,,,,,,,2767.0,-856.0,0.0,1911.0,-872.0,1895.0,0.0,,,1039.0,-94.0,1801.0,0.0,0.0,1801.0,1801.0,,130.65,13.8,13.8,17.0,132.0,13.6,13.6,16.8,
09/30/2002,17150.0,11284.0,,,,3245.0,2621.0,,,-9945.0,4608.0,2630.0,2707.0,,-2610.0,,,,,,,,,3585.0,-856.0,0.0,2729.0,-817.0,1912.0,0.0,,,1912.0,-70.0,1842.0,0.0,0.0,1842.0,1842.0,,130.5,14.0,14.0,17.0,131.7,14.0,14.0,17.0,
12/31/2002,17533.0,11996.0,,,,2835.0,2702.0,,,-9627.0,7723.0,2738.0,-834.0,,-2715.0,,,,,,,,,646.0,-959.0,0.0,-313.0,253.0,-60.0,0.0,,,-60.0,-44.0,-104.0,0.0,0.0,-104.0,-104.0,,130.5,-0.8,-0.8,4.0,131.65,-0.8,-0.8,4.0,
03/31/2003,18927.0,13072.0,,,,3334.0,2521.0,,,-11292.0,5403.0,2604.0,3285.0,,-2821.0,,,,,,,,,3901.0,-977.0,0.0,2924.0,-876.0,2048.0,0.0,,,2048.0,-94.0,1954.0,0.0,0.0,1954.0,1954.0,,130.5,15.0,15.0,18.2,131.4,14.8,14.8,18.0,
06/30/2003,19891.0,13375.0,,,,3792.0,2724.0,,,-11453.0,5725.0,2765.0,2963.0,,-2934.0,,,,,,,,,4424.0,-994.0,0.0,3430.0,-1060.0,2370.0,0.0,,,2370.0,-94.0,2276.0,0.0,0.0,2276.0,2276.0,,130.5,17.4,17.4,19.2,131.37,17.4,17.4,19.2,
09/30/2003,20306.0,13869.0,,,,3729.0,2708.0,,,-11443.0,6106.0,2630.0,2707.0,,-3145.0,,,,,,,,,4509.0,-1005.0,0.0,3504.0,-1069.0,2435.0,0.0,,,2435.0,-98.0,2337.0,0.0,0.0,2337.0,2337.0,,130.5,18.0,18.0,19.8,131.4,17.8,17.8,19.6,
12/31/2003,22179.0,14718.0,,,,4348.0,3198.0,,,-12481.0,6036.0,3015.0,3430.0,,-3419.0,,,,,,,,,5154.0,-1160.0,0.0,3994.0,-1259.0,2791.0,0.0,,,2735.0,-93.0,2707.0,0.0,0.0,2707.0,2707.0,,130.45,20.6,20.6,21.0,131.35,20.6,20.6,21.0,
03/31/2004,23637.0,16139.0,,,,4803.0,2695.0,,,-13734.0,6809.143,6924.857,,,-3675.596,,,,,,,,,5862.0,-1571.0,0.0,4291.0,-1356.0,2935.0,181.0,,,2754.0,-98.0,2656.0,0.0,0.0,2656.0,2656.0,,130.5,20.4,21.8,21.4,131.65,20.2,21.6,21.2,
06/30/2004,23809.0,16321.0,,,,4513.0,2975.0,,,-13541.0,13541.0,,,,-4461.0,,,,,,,,,5807.0,-1418.0,,4389.0,-1401.0,2988.0,0.0,,,2988.0,-126.0,2862.0,0.0,0.0,2862.0,2862.0,,130.4,21.8,21.8,21.8,131.55,21.8,21.8,21.8,
09/30/2004,25280.0,17237.0,,,,4418.0,3625.0,,,-15166.0,15166.0,,,,-4558.0,,,,,,,,,5556.0,-1465.0,0.0,4091.0,-1264.0,2827.0,0.0,,,2827.0,-142.0,2685.0,0.0,0.0,2685.0,2685.0,,130.3,20.8,20.8,17.8,131.9,20.4,20.4,17.4,
12/31/2004,25041.0,17190.0,,,,4934.0,2917.0,,,-37151.143,16073.0,21078.143,,,-13543.857,,,,,,,,,3726.0,-1406.0,-22.0,2298.0,-548.0,1750.0,0.0,,,1750.0,-138.0,1612.0,0.0,0.0,1612.0,1612.0,,130.05,12.4,12.4,13.8,131.6,12.4,12.4,13.6,
03/31/2005,27202.0,17680.0,10140.0,7540.0,0.0,5469.0,4053.0,,,-14873.0,14873.0,,,,-5001.0,,,,,,,,,7328.0,-1679.0,0.0,5649.0,-1706.0,3943.0,0.0,,,3943.0,-144.0,3799.0,0.0,0.0,3799.0,3799.0,,129.85,29.2,29.2,24.8,131.2,29.0,29.0,24.6,
06/30/2005,27903.0,17536.0,10232.0,7304.0,0.0,5102.0,5265.0,,,-14283.0,14283.0,,,,-5232.0,,,,,,,,,8388.0,-1687.0,0.0,6701.0,-2083.0,4618.0,0.0,,,4618.0,-129.0,4489.0,0.0,0.0,4489.0,4489.0,,129.8,34.6,34.6,25.2,131.15,34.2,34.2,25.0,
09/30/2005,26408.0,17243.0,10134.0,7109.0,0.0,5731.0,3434.0,,,-16501.0,16501.0,,,,-4971.0,,,,,,,,,4936.0,-2389.0,0.0,2547.0,-748.0,1799.0,0.0,,,1799.0,-54.0,1745.0,0.0,0.0,1745.0,1745.0,,129.85,13.4,13.4,14.4,131.2,13.2,13.2,14.2,
12/31/2005,27392.0,17750.0,10303.0,7447.0,0.0,6204.0,3438.0,,,-17901.0,17901.0,,,,-7466.0,,,,,,,,,2025.0,-1709.0,0.0,316.0,279.0,595.0,0.0,,,595.0,-151.0,444.0,0.0,0.0,444.0,444.0,,129.85,3.4,3.4,11.8,131.3,3.4,3.4,11.6,
03/31/2006,27278.0,18270.0,10470.0,7800.0,0.0,6140.0,2868.0,,,-15089.0,15089.0,,,,-5500.0,,,,,,,,,6689.0,-1896.0,0.0,4793.0,-1435.0,3358.0,-34.0,,,3392.0,-197.0,3195.0,0.0,0.0,3195.0,3195.0,,130.25,24.4,24.2,26.0,131.2,24.4,24.2,25.8,
06/30/2006,26854.0,18326.0,10678.0,7648.0,0.0,5931.0,2597.0,,,-14066.0,14066.0,,,,-5552.0,,,,,,,,,7236.0,-1995.0,0.0,5241.0,-1688.0,3553.0,0.0,,,3553.0,-363.0,3190.0,0.0,0.0,3190.0,3190.0,,130.3,24.6,24.6,31.8,131.25,24.2,24.2,31.6,
09/30/2006,29247.0,18890.0,11217.0,7673.0,0.0,6376.0,3981.0,,,-14963.0,14963.0,,,,-5729.0,,,,,,,,,8555.0,-2254.0,0.0,6301.0,-1943.0,4358.0,0.0,,,4358.0,-134.0,4224.0,0.0,0.0,4224.0,4224.0,,130.35,32.4,32.4,30.8,131.3,32.2,32.2,30.6,
12/31/2006,30008.0,18727.0,11082.0,7645.0,0.0,7729.0,3552.0,,,-16169.0,16169.0,,,,-5789.0,,,,,,,,,8050.0,-2698.0,0.0,5352.0,-1471.0,3881.0,0.0,,,3881.0,-442.0,3439.0,0.0,0.0,3439.0,3439.0,,130.55,26.4,26.4,29.6,131.1,26.2,26.2,29.4,
03/31/2007,30645.0,19642.0,11219.0,8425.0,-2.0,7054.0,3949.0,,,-16146.0,16146.0,,,,-5715.0,,,,,,,,,8784.0,-2612.0,0.0,6172.0,-1726.0,4446.0,0.0,,,4446.0,-316.0,4130.0,0.0,0.0,4130.0,4130.0,,130.6,31.6,31.6,33.8,131.05,31.6,31.6,33.6,
06/30/2007,31150.0,19533.0,11363.0,8170.0,0.0,7825.0,3792.0,,,-16221.0,16221.0,,,,-6220.0,,,,,,,,,8709.0,-2381.0,0.0,6328.0,-1679.0,4649.0,0.0,,,4649.0,-372.0,4277.0,0.0,0.0,4277.0,4277.0,,130.1,32.8,32.8,35.6,130.65,32.8,32.8,35.4,
09/30/2007,29836.0,19733.0,11433.0,8300.0,0.0,4956.0,5147.0,,,-15595.0,15595.0,,,,-5357.0,,,,,,,,,6111.0,-1232.0,,4879.0,-1463.0,3416.0,0.0,,,3416.0,-331.0,3085.0,0.0,0.0,3085.0,3085.0,,128.8,24.0,24.0,27.0,129.45,23.8,23.8,27.0,
12/31/2007,18433.0,20394.0,11662.0,8732.0,0.0,-6632.0,4671.0,,,-18153.0,18153.0,,,,-5589.0,,,,,,,,,-5309.0,-4988.0,0.0,-10297.0,3413.0,-5023.0,0.0,,,-6884.0,-269.0,-5292.0,0.0,0.0,-5292.0,-5292.0,,127.5,-41.6,-41.6,-25.0,127.5,-41.6,-41.6,-25.0,
03/31/2008,14031.0,20672.0,11357.0,9318.0,-3.0,-10242.0,3601.0,,,-15882.0,15882.0,,,,-5612.0,,,,,,,,,-9992.0,-1272.0,0.0,-11264.0,3537.0,-7727.0,,,,-7727.0,-78.0,-7805.0,0.0,0.0,-7805.0,-7805.0,,126.4,-61.8,-61.8,-61.8,126.4,-61.8,-61.8,-61.8,
06/30/2008,19933.0,21735.0,12153.0,9585.0,-3.0,-4918.0,3116.0,,,-18450.0,18450.0,,,,-6029.0,,,,,,,,,-7423.0,-1333.0,0.0,-8756.0,3357.0,-5399.0,,,,-5399.0,42.0,-5357.0,,0.0,-5357.0,-5357.0,,130.25,-41.2,-41.2,-41.2,130.25,-41.2,-41.2,-41.2,
