Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,1142.5,1142.5,-843.6,843.6,298.9,0.0,-164.6,152.7,,11.9,134.3,-6.2,6.7,7.3,-0.6,-0.5,128.1,-47.0,81.1,0.0,0.0,0.0,81.1,-0.2,80.9,0.0,0.0,80.9,89.14,8.24,96.356772,0.84,0.84,0.925104,97.123173,0.83,0.83,0.914841,
12/31/2012,1080.3,1080.3,-801.8,801.8,278.5,0.0,-164.2,163.5,,0.7,114.3,-9.8,5.3,6.2,-0.9,4.5,104.5,-29.1,75.4,0.0,0.0,0.0,75.4,-0.1,75.3,0.0,0.0,75.3,80.045,4.745,95.631452,0.79,0.79,0.837015,96.553289,0.78,0.78,0.829144,
03/31/2013,1089.9,1089.9,-815.4,815.4,274.5,0.0,-154.8,153.6,,1.2,119.7,-5.9,5.9,6.4,-0.5,0.0,113.8,-38.8,75.0,0.0,0.0,0.0,75.0,0.1,75.1,0.0,0.0,75.1,79.08,3.98,95.84845,0.78,0.78,0.825052,96.823483,0.77,0.77,0.811106,
06/30/2013,791.3,791.3,-551.7,551.7,239.6,0.0,-146.1,139.4,,6.7,93.5,-6.5,5.6,6.1,-0.5,0.9,87.0,-31.6,55.4,-27.5,-27.5,0.0,82.9,-0.1,82.8,0.0,-0.1,82.7,65.855,10.655,95.695015,0.86,0.58,0.688176,96.549121,0.86,0.57,0.680358,
09/30/2013,731.4,731.4,-529.4,529.4,202.0,0.0,-143.1,139.4,,3.7,58.9,-4.2,4.6,5.0,-0.4,-0.4,54.7,-19.9,34.8,-17.7,-17.7,0.0,52.5,-0.3,52.2,0.0,-0.1,52.1,36.805,2.405,94.667659,0.55,0.36,0.388781,95.408069,0.54,0.36,0.385208,
12/31/2013,749.5,749.5,-541.6,541.6,207.9,0.0,-138.3,134.0,,4.3,69.6,0.8,6.4,6.9,-0.5,-7.2,70.4,-36.6,33.8,-18.9,-18.9,0.0,52.7,-0.1,52.6,0.0,0.0,52.6,33.375,-0.325,93.868899,0.56,0.36,0.355549,94.636017,0.55,0.35,0.346566,
03/31/2014,736.8,736.8,-518.7,518.7,218.1,0.0,-145.7,141.8,,3.9,72.4,15.9,4.5,5.5,-1.0,-20.4,88.3,-28.0,60.3,-23.5,-23.5,0.0,83.8,-0.3,83.5,0.0,0.0,83.5,48.319801,-11.680199,92.172595,0.9,0.64,0.524232,92.980144,0.9,0.64,0.51438,
06/30/2014,789.2,789.2,-555.6,555.6,233.6,0.0,-142.2,136.8,,5.4,91.4,-6.2,4.7,5.8,-1.1,1.5,85.2,-27.6,57.6,-6.2,-6.2,0.0,63.8,-1.1,62.7,0.0,0.0,62.7,60.01,3.51,90.859587,0.69,0.62,0.66047,91.726593,0.68,0.61,0.648266,
09/30/2014,788.0,788.0,-562.5,562.5,225.5,0.0,-231.6,132.2,,99.4,-6.1,-6.3,8.1,9.1,-1.0,-1.8,-12.4,2.2,-10.2,11.0,11.0,0.0,-21.2,-0.7,-21.9,0.0,0.0,-21.9,53.71,64.61,89.683436,-0.24,-0.121539,0.598884,89.683436,-0.24,-0.121539,0.598884,
03/31/2015,722.5,722.5,-520.0,520.0,202.5,0.0,-349.9,128.5,,221.4,-147.4,-8.7,7.3,8.0,-0.7,1.4,-156.1,21.3,-134.8,0.0,0.0,0.0,-134.8,-0.4,-135.2,0.0,0.0,-135.2,9.11,143.91,87.67064,-1.54,-1.54,0.099349,87.67064,-1.54,-1.54,0.099349,
06/30/2015,728.0,728.0,-522.9,522.9,205.1,0.0,-132.2,126.1,,6.1,72.9,-6.3,7.7,8.4,-0.7,-1.4,66.6,-28.9,37.7,0.0,0.0,0.0,37.7,-1.0,36.7,0.0,0.0,36.7,50.01,13.31,85.326526,0.43,0.43,0.586101,86.156775,0.43,0.43,0.584486,
09/30/2015,707.4,707.4,-512.0,512.0,195.4,0.0,-128.7,120.7,,8.0,66.7,-8.8,8.0,8.6,-0.6,0.8,57.9,6.6,64.5,0.0,0.0,0.0,64.5,-1.1,63.4,0.0,0.0,63.4,70.615,7.215,83.671931,0.76,0.76,0.843951,84.145751,0.75,0.75,0.835744,
12/31/2015,714.4,714.4,-523.5,523.5,190.9,0.0,-334.5,119.0,,215.5,-143.6,-14.4,7.7,8.4,-0.7,6.7,-158.0,122.6,-35.4,0.0,0.0,0.0,-35.4,-0.3,-35.7,0.0,0.0,-35.7,78.05,113.75,81.845054,-0.44,-0.44,0.953631,81.845054,-0.44,-0.44,0.949821,
03/31/2016,684.0,684.0,-500.9,500.9,183.1,0.0,-127.8,116.1,,11.7,55.3,39.6,8.1,8.4,-0.3,-47.7,94.9,-29.1,65.8,0.0,0.0,0.0,65.8,0.1,65.9,0.0,0.0,65.9,52.79,-13.11,79.769761,0.83,0.83,0.66178,80.437533,0.82,0.82,0.657016,
06/30/2016,673.6,673.6,-489.1,489.1,184.5,0.0,-110.9,108.0,,2.9,73.6,-3.9,8.3,8.7,-0.4,-4.4,69.7,-21.5,48.2,0.0,0.0,0.0,48.2,0.0,48.2,0.0,0.0,48.2,52.9,4.7,78.671509,0.61,0.61,0.672416,79.312774,0.61,0.61,0.669259,
09/30/2016,657.4,657.4,-487.7,487.7,169.7,0.0,-112.6,107.2,,5.4,57.1,-7.9,7.6,8.0,-0.4,0.3,49.2,-15.2,34.0,0.0,0.0,0.0,34.0,-0.4,33.6,0.0,0.0,33.6,34.845,1.245,77.935783,0.43,0.43,0.447099,78.617476,0.43,0.43,0.445836,
12/31/2016,654.8,654.8,-523.6,523.6,131.2,0.0,-142.7,139.7,,3.0,-11.5,-0.7,7.6,8.4,-0.8,-6.9,-12.2,5.3,-6.9,0.0,0.0,0.0,-6.9,0.0,-6.9,0.0,0.0,-6.9,44.315,51.215,77.599869,-0.09,-0.09,0.571071,77.599869,-0.09,-0.09,0.569988,
03/31/2017,703.8,703.8,-521.6,521.6,182.2,0.0,-119.3,117.6,,1.7,62.9,-9.3,7.3,7.9,-0.6,2.0,53.6,-15.5,38.1,0.0,0.0,0.0,38.1,0.1,38.2,0.0,0.0,38.2,43.7,5.5,77.731793,0.49,0.49,0.56219,78.893954,0.48,0.48,0.549714,
06/30/2017,750.6,750.6,-549.5,549.5,201.1,0.0,-124.7,123.9,,0.8,76.4,-2.5,7.8,8.5,-0.7,-5.3,73.9,8.1,82.0,0.0,0.0,0.0,82.0,0.5,82.5,0.0,0.0,82.5,83.45,0.95,77.931576,1.06,1.06,1.070811,79.029397,1.04,1.04,1.052021,
09/30/2017,771.4,771.4,-555.3,555.3,216.1,0.0,-135.3,134.0,,1.3,80.8,-5.6,9.4,10.1,-0.7,-3.8,75.2,-21.1,54.1,0.0,0.0,0.0,54.1,-0.6,53.5,0.0,0.0,53.5,55.9,2.4,77.694974,0.69,0.69,0.71948,78.804296,0.68,0.68,0.710455,
12/31/2017,778.0,778.0,-566.9,566.9,211.1,0.0,-144.5,144.0,,0.5,66.6,-9.4,9.7,10.6,-0.9,-0.3,57.2,-29.1,28.1,0.0,0.0,0.0,28.1,1.1,29.2,0.0,0.0,29.2,53.9,24.7,77.62273,0.38,0.38,0.694384,78.952427,0.37,0.37,0.682847,
03/31/2018,883.1,883.1,-618.2,618.2,264.9,0.0,-148.8,148.6,,0.2,116.1,-7.3,9.6,10.0,-0.4,-2.3,108.8,-28.3,80.5,0.0,0.0,0.0,80.5,-0.3,80.2,0.0,0.0,80.2,81.211,1.011,77.734153,1.03,1.03,1.044727,79.013185,1.02,1.02,1.032795,
06/30/2018,906.3,906.3,-638.9,638.9,267.4,0.0,-142.1,141.8,,0.3,125.3,-3.2,10.2,10.7,-0.5,-7.0,122.1,-30.2,91.9,0.0,0.0,0.0,91.9,-0.9,91.0,0.0,0.0,91.0,87.2,-3.8,77.360159,1.18,1.18,1.127195,78.496298,1.16,1.16,1.11159,
09/30/2018,881.3,881.3,-628.0,628.0,253.3,0.0,-144.6,142.0,,2.6,108.7,-11.4,11.9,12.5,-0.6,-0.5,97.3,-25.0,72.3,0.0,0.0,0.0,72.3,-0.7,71.6,0.0,0.0,71.6,85.962,14.362,76.903395,0.93,0.93,1.117792,78.428105,0.91,0.91,1.093123,
12/31/2018,910.1,910.1,-655.6,655.6,254.5,0.0,-150.1,148.3,,1.8,104.4,-24.5,17.9,18.5,-0.6,6.6,79.9,-19.1,60.8,0.0,0.0,0.0,60.8,-0.8,60.0,0.0,0.0,60.0,79.939,19.939,76.522399,0.78,0.78,1.044648,77.454033,0.77,0.77,1.02743,
03/31/2019,979.7,979.7,-677.1,677.1,302.6,0.0,-152.7,152.7,,0.0,149.9,-13.3,16.7,18.0,-1.3,-3.4,136.6,-41.3,95.3,0.0,0.0,0.0,95.3,-3.4,91.9,0.0,0.0,91.9,99.589,7.689,75.986285,1.21,1.21,1.310618,77.012573,1.19,1.19,1.289841,
06/30/2019,1000.0,1000.0,-694.3,694.3,305.7,0.0,-160.6,158.7,,1.9,145.1,-16.6,18.2,19.3,-1.1,-1.6,128.5,-33.6,94.9,0.0,0.0,0.0,94.9,-2.4,92.5,0.0,0.0,92.5,98.2,5.7,76.085358,1.22,1.22,1.290656,77.208432,1.2,1.2,1.273826,
09/30/2019,914.0,914.0,-636.5,636.5,277.5,0.0,-149.6,148.0,,1.6,127.9,-25.7,17.1,18.2,-1.1,8.6,102.2,-35.5,66.7,0.0,0.0,0.0,66.7,-2.5,64.2,0.0,0.0,64.2,82.312,18.112,75.62841,0.85,0.85,1.088374,76.592694,0.84,0.84,1.076472,
12/31/2019,896.2,896.2,-640.2,640.2,256.0,0.0,-162.5,159.2,,3.3,93.5,11.6,15.2,16.6,-1.4,-26.8,105.1,12.7,117.8,0.0,0.0,0.0,117.8,-4.3,113.5,0.0,0.0,113.5,102.482,-11.018,75.383088,1.51,1.51,1.359483,76.823213,1.48,1.48,1.33658,
03/31/2020,923.4,923.4,-644.5,644.5,278.9,0.0,-157.2,153.6,,3.6,121.7,-8.1,15.6,17.1,-1.5,-7.5,113.6,-29.6,84.0,0.0,0.0,0.0,84.0,-3.3,80.7,0.0,0.0,80.7,85.648,4.948,75.461254,1.07,1.07,1.134993,76.308556,1.06,1.06,1.124842,
06/30/2020,803.5,803.5,-573.2,573.2,230.3,0.0,-114.9,111.8,,3.1,115.4,-25.6,18.3,18.9,-0.6,7.3,89.8,-28.0,61.8,0.0,0.0,0.0,61.8,0.1,61.9,0.0,0.0,61.9,77.0,15.1,75.078207,0.82,0.82,1.025597,75.698289,0.82,0.82,1.019476,
09/30/2020,806.286,,,,243.498372,,,,,,110.75,,,,,,94.067,,67.44,,,,,,67.44,,,67.44,68.3,,,0.89,0.89,0.842,,0.89,0.89,0.842,
12/31/2020,816.714,,,,233.988561,,,,,,88.125,,,,,,69.9,,50.56,,,,,,50.56,,,50.56,51.34,,,0.666,0.666,0.739,,0.666,0.666,0.739,
