Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2012,9945.023,3430.498,2913.095,517.403,450.987,450.987,0.0,92.0,0.0,0.0,14.7,77.3,257.533,,0.0,87.019,4231.018,647.414,,,785.285,,785.285,4281.306,4140.248,3987.707,152.541,141.058,5714.005,,597.035,195.42,2.566,,399.049,0.0,0.0,,,,,763.721,238.964,,0.0,1360.756,999.071,999.071,,,,412.237,,,,,0.0,173.273,1411.308,2772.064,0.0,10147.79,0.005,10147.785,0.0,-2974.595,-0.712,7172.483,0.476,7172.959,9945.023,
06/30/2012,10046.281,3438.817,3044.31,394.507,406.756,406.756,0.0,104.8,0.0,0.0,17.5,87.3,279.383,,,101.571,4229.756,711.953,,,832.966,0.0,832.966,4271.606,4131.481,3987.707,143.774,140.125,5816.525,,675.989,199.563,24.942,,451.484,0.0,0.0,,,,,777.275,219.617,,0.0,1453.264,999.108,999.108,,,,384.986,,,,,,165.369,1384.094,2837.358,0.0,10154.462,0.005,10154.457,0.0,-2937.653,-8.362,7208.447,0.476,7208.923,10046.281,
09/30/2012,9960.594,3147.218,2707.94,439.278,397.082,397.082,,80.8,0.0,0.0,19.4,61.4,317.199,,0.0,83.225,3942.299,768.53,,,900.769,,900.769,4348.996,4105.728,3987.073,118.655,243.268,6018.295,,729.492,224.242,66.996,,438.254,0.0,,,,,,772.309,221.217,,0.0,1501.801,999.145,999.145,,,,379.768,,,,,116.929,41.622,1378.913,2880.714,,10042.397,0.005,10042.392,0.0,-2968.22,5.227,7079.404,0.476,7079.88,9960.594,
12/31/2012,9832.1,2849.3,2407.8,441.5,438.4,438.4,0.0,57.2,0.0,0.0,4.1,53.1,255.8,0.0,0.0,79.7,3600.7,811.9,1580.6,-768.7,988.1,0.0,988.1,4431.4,4186.7,4057.8,128.9,244.7,6231.4,,728.4,209.3,,,519.1,0.0,0.0,0.0,0.0,,,693.6,229.9,0.0,0.0,1422.0,999.2,999.2,0.0,0.0,,411.4,0.0,,,,,181.5,1410.6,2832.6,0.0,9905.7,,,0.0,-2911.4,4.7,6999.0,0.5,6999.5,9832.1,
03/31/2013,9830.4,2656.8,2043.7,613.1,532.6,532.6,0.0,54.1,0.0,0.0,4.0,50.1,296.5,,,143.5,3540.0,839.0,,,1015.2,,1015.2,4436.2,4189.0,4057.8,131.2,247.2,6290.4,,647.9,223.8,,,424.1,0.0,0.0,,,,,775.8,206.0,,0.0,1423.7,999.2,999.2,,,,351.1,,,,,,145.1,1350.3,2774.0,0.0,9923.1,,,0.0,-2862.0,-5.2,7055.9,0.5,7056.4,9830.4,
06/30/2013,10013.7,2792.8,2249.9,542.9,509.1,509.1,0.0,50.1,0.0,0.0,0.3,49.8,302.1,,,159.5,3654.1,855.3,,,1026.4,,1026.4,4477.9,4181.3,4057.7,123.6,296.6,6359.6,,669.7,206.4,,,463.3,0.0,0.0,,,,,753.1,277.6,,0.0,1422.8,999.3,999.3,,,,474.0,,,,,115.7,80.7,1473.3,2896.1,0.0,9899.5,,,0.0,-2778.2,-3.7,7117.6,0.0,7117.6,10013.7,
09/30/2013,10197.7,2845.2,2271.5,573.7,549.3,549.3,0.0,55.2,0.0,0.0,0.8,54.4,230.7,,,98.5,3680.4,868.2,,,1188.6,1188.6,,4460.5,4173.6,4057.7,115.9,286.9,6517.3,,665.3,205.6,,,459.7,0.0,0.0,,,,,735.3,289.3,,0.0,1400.6,999.3,999.3,,,,486.1,,,,,,196.8,1485.4,2886.0,0.0,9953.9,,,0.0,-2708.8,66.6,7311.7,0.0,7311.7,10197.7,
12/31/2013,10326.0,2845.9,2284.0,561.9,578.3,578.3,0.0,52.7,0.0,0.0,1.4,51.3,227.0,0.0,0.0,144.2,3703.9,882.3,1709.1,-826.8,1251.9,,1251.9,4487.9,4164.6,4057.7,106.9,323.3,6622.1,,734.9,200.4,0.0,0.0,534.5,0.0,0.0,0.0,0.0,,,706.5,363.5,0.0,0.0,1441.4,999.3,999.3,0.0,0.0,,583.1,0.0,0.0,0.0,0.0,,219.6,1582.4,3023.8,0.0,9868.9,0.004952,9868.895048,0.0,-2631.3,64.6,7302.2,0.0,7302.2,10326.0,
03/31/2014,9723.6,2957.5,2579.4,378.1,597.9,597.9,0.0,62.5,0.0,0.0,24.2,38.3,261.9,,,117.8,3879.8,905.7,,,521.2,,521.2,4416.9,4186.4,4071.3,115.1,230.5,5843.8,,673.7,222.2,,,451.5,0.0,0.0,,,,,772.6,381.7,,0.0,1446.3,1348.9,1348.9,,,,618.9,,,,,,237.2,1967.8,3414.1,0.0,9255.4,,,0.0,-2947.8,1.9,6309.5,0.0,6309.5,9723.6,
06/30/2014,10137.3,2620.3,2159.8,460.5,560.8,560.8,0.0,47.1,0.0,0.0,0.6,46.5,269.5,,,115.1,3497.7,889.9,,,1340.1,,1340.1,4409.6,4176.8,4071.5,105.3,232.8,6639.6,,770.1,246.3,,,523.8,0.0,0.0,,,,,803.4,370.1,,0.0,1573.5,1348.9,1348.9,,,,603.4,,,,,125.7,107.6,1952.3,3525.8,0.0,9325.5,,,0.0,-2727.1,13.1,6611.5,0.0,6611.5,10137.3,
09/30/2014,9569.0,1915.4,1615.9,299.5,617.0,617.0,0.0,50.6,0.0,0.0,15.0,35.6,480.3,,,321.6,3063.3,888.8,,,1405.6,0.0,1405.6,4211.3,4002.5,3911.7,90.8,208.8,6505.7,,678.3,242.2,,,436.1,0.0,,,,,,770.7,345.6,,40.5,1449.0,1348.9,1348.9,,,,580.7,,,,,154.2,80.9,1929.6,3378.6,0.0,9157.1,,,0.0,-2963.7,-3.0,6190.4,0.0,6190.4,9569.0,
12/31/2014,8281.4,1971.8,1639.6,332.2,598.9,598.9,0.0,62.5,0.0,0.0,24.2,38.3,177.4,,,177.3,2810.6,904.3,1730.2,-825.9,1133.1,1133.1,,3433.4,3043.9,2981.5,62.4,389.5,5470.8,,728.7,234.6,0.0,0.0,494.1,0.0,0.0,0.0,0.0,,,784.7,294.9,,0.0,1513.4,1349.0,1349.0,0.0,0.0,,499.9,0.0,0.0,0.0,0.0,,205.0,1848.9,3362.3,0.0,8794.0,0.0,8794.0,0.0,-3861.1,-13.8,4919.1,0.0,4919.1,8281.4,
03/31/2015,8666.6,2209.0,1810.8,398.2,507.6,507.6,0.0,68.8,0.0,0.0,19.5,49.3,316.3,,,167.6,3101.7,912.2,,,1241.6,1241.6,,3411.1,3031.8,2981.3,50.5,379.3,5564.9,,621.7,223.6,,,398.1,299.9,299.9,,,,,848.8,319.2,,0.0,1770.4,1648.7,1648.7,,,,630.4,,,,,,311.2,2279.1,4049.5,0.0,8584.7,0.004038,8584.695962,0.0,-3938.4,-29.2,4617.1,0.0,4617.1,8666.6,
06/30/2015,8282.8,1848.0,1330.3,517.7,533.0,533.0,,77.4,0.0,0.0,27.1,50.3,268.5,,,128.9,2726.9,921.2,,,1228.3,710.6,517.7,3406.4,3026.1,2981.3,44.8,380.3,5555.9,,665.5,222.6,,,442.9,299.9,0.0,,,,299.9,797.1,309.0,,0.0,1762.5,1648.7,1648.7,,,,623.7,,,,,180.2,134.5,2272.4,4034.9,0.0,8313.0,0.003843,8312.996157,0.0,-4057.8,-7.3,4247.9,0.0,4247.9,8282.8,
09/30/2015,8505.9,1983.4,1453.5,529.9,577.5,577.5,0.0,72.3,0.0,0.0,27.1,45.2,264.9,,,65.9,2898.1,959.9,,,1263.6,733.7,529.9,3384.3,3020.5,2981.3,39.2,363.8,5607.8,,619.3,209.1,,,410.2,299.9,0.0,,,,299.9,815.7,310.5,,0.0,1734.9,1648.7,1648.7,,,,694.2,,,,,185.0,198.7,2342.9,4077.8,0.0,8334.3,0.003848,8334.296152,0.0,-3886.8,-19.4,4428.1,0.0,4428.1,8505.9,
12/31/2015,8607.9,1948.0,1420.9,527.1,780.7,780.7,0.0,75.0,0.0,0.0,61.9,13.1,108.7,,,108.3,2912.4,1021.0,1976.2,-955.2,1244.2,1244.2,,3430.3,3015.2,2981.3,33.9,415.1,5695.5,,677.8,159.3,0.0,0.0,518.5,299.9,0.0,0.0,0.0,,299.9,824.2,345.2,,0.0,1801.9,1637.5,1637.5,0.0,0.0,,594.1,0.0,0.0,0.0,0.0,187.3,61.6,2231.6,4033.5,0.0,8334.8,0.00384,8334.79616,0.0,-3741.2,-19.2,4574.4,0.0,4574.4,8607.9,
03/31/2016,8917.7,2245.4,1646.0,599.4,783.9,783.9,0.0,98.1,0.0,0.0,21.3,76.8,146.8,,,146.4,3274.2,1047.3,,,1171.4,1171.4,,3424.8,3011.9,2981.3,30.6,412.9,5643.5,,623.3,233.0,,,390.3,0.0,0.0,,,,,892.0,366.7,,0.0,1515.3,2131.8,2131.8,,,,632.5,,,,,190.4,75.4,2764.3,4279.6,0.0,8330.7,0.003863,8330.696137,0.0,-3685.1,-7.5,4638.1,,4638.1,8917.7,
06/30/2016,9062.8,2344.0,1756.9,587.1,750.3,750.3,0.0,110.5,0.0,0.0,28.1,82.4,249.0,,,246.2,3453.8,1066.6,,,1147.1,560.0,587.1,3395.3,3070.7,3001.6,69.1,324.6,5609.0,,648.5,228.4,,,420.1,0.0,0.0,,,,,933.3,362.6,,0.0,1581.8,2132.5,2132.5,,,,672.3,,,,,199.8,109.9,2804.8,4386.6,0.0,8277.0,0.003828,8276.996172,0.0,-3596.4,-4.4,4676.2,0.0,4676.2,9062.8,
09/30/2016,9145.2,2321.7,1689.0,632.7,753.6,753.6,0.0,106.2,0.0,0.0,19.4,86.8,247.9,,,245.2,3429.4,1067.0,,,1158.4,1158.4,,3490.4,3161.6,3048.4,113.2,328.8,5715.8,,589.0,208.4,,,380.6,0.0,0.0,,,,,919.4,385.6,,0.0,1508.4,2133.1,2133.1,,,,731.2,,,,,205.1,140.5,2864.3,4372.7,0.0,8256.3,0.00381,8256.29619,0.0,-3470.4,-13.4,4772.5,0.0,4772.5,9145.2,
12/31/2016,9656.5,2585.5,1833.2,752.3,1054.1,1054.1,0.0,95.5,0.0,0.0,19.9,75.6,236.8,,,235.9,3971.9,1063.8,2157.1,-1093.3,1071.8,1071.8,,3549.0,3211.9,3081.7,130.2,337.1,5684.6,,699.0,221.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,,,1036.9,449.1,,0.0,1735.9,2133.7,2133.7,0.0,0.0,,824.4,0.0,0.0,0.0,0.0,209.2,166.1,2958.1,4694.0,0.0,8281.6,0.003811,8281.596189,0.0,-3281.8,-37.3,4962.5,0.0,4962.5,9656.5,
03/31/2017,9638.0,2984.3,2242.0,742.3,670.9,670.9,0.0,98.4,0.0,0.0,20.0,78.4,240.2,,,235.7,3993.8,1050.4,,,1059.4,1059.4,,3534.4,3205.3,3079.4,125.9,329.1,5644.2,,588.9,201.9,,,387.0,0.0,0.0,,,,,993.7,500.5,,0.0,1582.6,2134.4,2134.4,,,,902.6,,,,,216.7,185.4,3037.0,4619.6,0.0,8288.7,0.003825,8288.696175,0.0,-3248.7,-21.6,5018.4,0.0,5018.4,9638.0,
06/30/2017,9752.9,3145.2,2392.5,752.7,750.4,750.4,0.0,96.6,0.0,0.0,17.4,79.2,152.9,,,147.1,4145.1,1026.2,,,1069.4,1069.4,,3512.2,3201.1,3079.4,121.7,311.1,5607.8,,674.2,210.7,,,463.5,0.0,0.0,,,,,998.6,503.0,,0.0,1672.8,2135.0,2135.0,,,,858.9,,,,,221.1,134.8,2993.9,4666.7,0.0,8241.7,0.003805,8241.696195,0.0,-3139.0,-16.5,5086.2,0.0,5086.2,9752.9,
09/30/2017,9744.3,3285.7,2363.7,922.0,724.3,724.3,0.0,90.9,0.0,0.0,18.3,72.6,182.4,,,173.9,4283.3,1007.5,,,913.6,913.6,,3539.9,3229.2,3096.2,133.0,310.7,5461.0,,607.3,205.4,,,401.9,0.0,0.0,,,,,978.0,485.5,,0.0,1585.3,2135.7,2135.7,,,,865.2,,,,,224.0,155.7,3000.9,4586.2,0.0,8211.0,0.003772,8210.996228,0.0,-3046.5,-6.4,5158.1,0.0,5158.1,9744.3,
12/31/2017,9833.8,3032.6,2006.5,1026.1,852.0,852.0,0.0,97.8,0.0,0.0,26.6,71.2,202.1,0.0,,192.9,4184.5,1021.1,2223.3,-1202.2,988.4,988.4,,3639.8,3224.3,3096.2,128.1,415.5,5649.3,,706.1,217.6,0.0,0.0,488.5,0.0,0.0,0.0,0.0,,,1032.1,509.0,0.0,0.0,1738.2,2136.3,2136.3,0.0,0.0,,1929.0,0.0,0.0,0.0,0.0,650.6,769.4,3414.7,5152.9,0.0,8042.1,0.003655,8042.096345,0.0,-3355.8,-5.4,4680.9,0.0,4680.9,9833.8,
03/31/2018,9078.5,2931.9,2614.2,317.7,679.9,679.9,0.0,96.0,0.0,0.0,33.1,62.9,212.9,,,197.0,3920.7,1013.8,,,516.5,516.5,,3627.5,3220.0,3096.2,123.8,407.5,5157.8,,591.8,189.2,,,402.6,349.3,349.3,,,,,888.9,368.7,,0.0,1830.0,1787.7,1787.7,,,,1136.1,,,,,649.5,117.9,2923.8,4753.8,0.0,7615.5,0.00349,7615.49651,0.0,-3303.3,12.5,4324.7,0.0,4324.7,9078.5,
06/30/2018,9121.0,3122.7,2690.4,432.3,702.2,702.2,0.0,81.3,0.0,0.0,16.9,64.4,198.4,,,197.1,4104.6,987.1,,,407.8,407.8,,3621.5,3215.5,3096.1,119.4,406.0,5016.4,,581.8,183.2,,,398.6,349.5,349.5,,,,,877.2,365.1,,0.0,1808.5,1788.2,1788.2,,,,1106.6,,,,,615.6,125.9,2894.8,4703.3,0.0,7609.8,0.003494,7609.796506,0.0,-3175.7,-16.4,4417.7,0.0,4417.7,9121.0,
09/30/2018,9100.3,3389.0,2501.7,887.3,648.3,648.3,0.0,75.6,0.0,0.0,19.3,56.3,177.8,,,174.2,4290.7,967.6,,,259.0,259.0,,3583.0,3209.3,3094.3,115.0,373.7,4809.6,,567.1,184.7,,,382.4,349.7,349.7,,,,,823.7,351.2,,0.0,1740.5,1788.6,1788.6,,,,920.3,,,,,436.7,132.4,2708.9,4449.4,0.0,7698.4,0.003451,7698.396549,0.0,-3023.0,-24.5,4650.9,0.0,4650.9,9100.3,
12/31/2018,9363.3,3559.1,2489.0,1070.1,754.6,754.6,0.0,82.0,0.0,0.0,21.4,60.6,186.1,,,180.8,4581.8,951.7,2124.1,-1172.4,199.0,199.0,,3630.8,3227.3,3108.8,118.5,403.5,4781.5,,656.2,208.8,,,447.4,349.9,349.9,0.0,0.0,,,836.4,384.3,0.0,0.0,1842.5,1789.1,1789.1,0.0,0.0,,908.5,0.0,0.0,0.0,0.0,404.4,119.8,2697.6,4540.1,0.0,7672.8,0.003464,7672.796536,0.0,-2831.4,-18.2,4823.2,0.0,4823.2,9363.3,
03/31/2019,9137.9,3383.0,2155.6,1227.4,645.4,645.4,0.0,93.9,0.0,0.0,21.3,72.6,187.3,,,178.9,4309.6,1076.6,,,119.7,119.7,,3632.0,3222.8,3109.3,113.5,409.2,4828.3,,586.5,219.1,,,367.4,36.7,0.0,36.7,,36.7,,865.9,370.8,,0.0,1489.1,1966.3,1789.6,176.7,,176.7,831.3,,,,,407.3,53.2,2797.6,4286.7,0.0,7668.6,0.00352,7668.59648,0.0,-2806.5,-10.9,4851.2,0.0,4851.2,9137.9,
06/30/2019,8903.3,2800.2,1381.3,1418.9,659.4,659.4,0.0,94.3,0.0,0.0,22.1,72.2,204.7,,,199.2,3758.6,1046.7,,,74.8,74.8,,4023.2,3543.9,3338.3,205.6,479.3,5144.7,,601.9,183.3,,,418.6,339.3,299.5,39.8,,39.8,,825.0,381.4,,0.0,1766.2,1658.0,1490.5,167.5,,167.5,887.9,,,,,409.1,97.4,2545.9,4312.1,0.0,7491.2,0.003445,7491.196555,0.0,-2888.7,-11.3,4591.2,0.0,4591.2,8903.3,
09/30/2019,8753.6,2245.6,1204.8,1040.8,635.8,635.8,0.0,93.4,0.0,0.0,25.3,68.1,212.7,,,210.2,3187.5,1020.6,,,581.1,581.1,,3964.4,3534.0,3338.3,195.7,430.4,5566.1,,640.9,229.0,,,411.9,40.4,0.0,40.4,,40.4,,741.6,377.1,,0.0,1422.9,1851.1,1687.6,163.5,,163.5,837.2,,,,,402.0,58.1,2688.3,4111.2,0.0,7501.9,0.00341,7501.89659,0.0,-2832.7,-26.8,4642.4,0.0,4642.4,8753.6,
12/31/2019,8837.7,1953.8,1215.8,738.0,879.7,879.7,0.0,94.2,0.0,0.0,25.2,69.0,282.1,,,279.6,3209.8,1000.6,2216.3,-1215.7,589.8,589.8,,4037.5,3522.9,3337.1,185.8,514.6,5627.9,,678.8,219.5,,,459.3,42.3,0.0,42.3,0.0,42.3,,822.8,410.5,0.0,0.0,1543.9,1842.0,1683.9,158.1,0.0,158.1,841.2,0.0,0.0,0.0,0.0,372.6,58.1,2683.2,4227.1,0.0,7370.5,0.003359,7370.496641,0.0,-2741.4,-18.5,4610.6,0.0,4610.6,8837.7,
03/31/2020,8609.5,1921.6,1398.6,523.0,675.1,675.1,0.0,101.7,0.0,0.0,25.1,76.6,274.3,,,247.6,2972.7,968.7,,,608.3,608.3,,4059.8,3507.8,3337.1,170.7,552.0,5636.8,,649.4,236.4,,,413.0,0.0,0.0,,,,,887.1,400.1,,0.0,1536.5,1866.5,1712.9,153.6,,153.6,815.8,,,,,369.9,45.8,2682.3,4218.8,0.0,7281.3,0.00331,7281.29669,0.0,-2831.4,-59.2,4390.7,0.0,4390.7,8609.5,
06/30/2020,8741.5,1857.9,1460.3,397.6,754.7,754.7,0.0,123.7,0.0,0.0,30.9,92.8,264.9,,,225.5,3001.2,955.8,,,712.4,712.4,,4072.1,3498.4,3337.1,161.3,573.7,5740.3,,747.6,238.0,,,509.6,0.0,0.0,,,,,848.7,377.1,,0.0,1596.3,1882.2,1720.1,162.1,,162.1,798.7,,,,,360.3,61.3,2680.9,4277.2,0.0,7255.7,0.003317,7255.696683,0.0,-2768.5,-22.9,4464.3,0.0,4464.3,8741.5,
