Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
09/30/2015,101.668,-131.69,81.464,191.041,165.921,0.086,25.034,-39.147,-61.542,0.0,1.926,20.469,0.0,-79.126,-106.476,0.0,0.0,0.0,-106.476,-106.476,0.0,0.0,0.0,0.0,-25.344,0.0,-25.344,0.0,52.694,-27.358,0.0,-28.431,0.0,0.0,-28.431,1.488,1.488,0.0,-0.415,-2.059,-6.875,,
12/31/2015,99.238,-90.236,87.446,170.712,155.055,-3.905,19.562,-68.684,-111.099,0.0,85.866,-43.451,0.0,-67.759,-80.464,0.0,0.0,0.0,-80.464,-80.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.705,5.212,0.0,-26.17,0.0,0.0,-26.17,26.606,26.606,0.0,4.776,-1.652,35.039,,
03/31/2016,162.764,-79.731,88.621,175.819,150.916,0.086,24.817,-21.945,65.756,0.0,-37.033,-50.668,0.0,-28.418,-59.148,0.0,0.0,0.0,-59.148,-59.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.73,-24.079,0.0,-24.917,0.0,0.0,-24.917,2.941,2.941,0.0,-2.103,5.923,116.19,,
06/30/2016,214.556,-107.217,93.283,187.618,167.695,-0.041,19.964,40.872,20.457,0.0,-0.052,20.467,0.0,-284.913,-39.087,0.0,0.0,0.0,-39.087,-39.087,0.0,0.0,0.0,0.0,-80.142,0.0,-80.142,0.0,-165.684,-9.604,0.0,-23.823,,,,19.088,19.088,0.0,-4.869,0.01,-79.951,,
09/30/2016,189.192,-102.871,100.878,180.976,158.527,0.013,22.436,10.209,-35.022,0.0,10.794,34.437,0.0,-97.105,-72.317,0.0,0.0,0.0,-72.317,-72.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.788,-27.851,0.0,-25.157,0.0,0.0,-25.157,0.862,0.862,0.0,-3.556,0.011,64.247,,
12/31/2016,196.543,-167.054,119.39,190.747,138.095,-4.833,57.485,53.46,-74.16,0.0,19.179,108.441,0.0,-182.812,-48.105,0.0,0.0,0.0,-48.105,-48.105,0.0,0.0,0.0,0.0,-4.94,0.0,-4.94,0.0,-129.767,-22.441,0.0,-26.661,0.0,0.0,-26.661,9.29,9.29,0.0,-5.07,-9.698,-18.408,,
03/31/2017,203.448,-61.559,102.792,127.79,116.997,-0.24,11.033,34.425,153.348,0.0,-36.95,-81.973,0.0,17.397,-4.881,35.0,35.0,0.0,-39.881,-39.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.278,-23.652,0.0,-27.084,0.0,0.0,-27.084,6.522,6.522,0.0,-3.09,4.184,201.377,,
06/30/2017,189.707,-116.488,103.063,192.625,113.396,-0.528,79.757,10.507,-20.322,0.0,23.334,7.495,0.0,-82.088,-43.336,0.0,0.0,0.0,-43.336,-43.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.752,-15.171,0.0,-28.066,0.0,0.0,-28.066,14.828,14.828,0.0,-1.933,4.309,96.757,,
09/30/2017,239.947,-21.095,97.492,130.425,100.959,-0.575,30.041,33.125,22.572,0.0,-0.842,11.395,0.0,85.043,-34.583,1.493,1.493,0.0,-36.076,-36.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.626,-27.02,0.0,-25.535,0.0,0.0,-25.535,0.541,0.541,0.0,-2.026,0.358,298.328,,
12/31/2017,198.107,91.079,92.52,124.804,102.454,-5.072,27.422,-110.296,-152.93,0.0,22.829,19.805,0.0,-136.866,-40.159,2.783,2.783,0.0,-42.942,-42.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.707,-12.53,0.0,-22.09,0.0,0.0,-22.09,11.473,11.473,0.0,-1.913,1.144,49.855,,
03/31/2018,242.673,60.997,96.846,93.67,73.266,-0.67,21.074,-8.84,61.166,0.0,-26.948,-43.058,0.0,-258.992,-91.328,1.763,1.763,0.0,-93.091,-93.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.664,-29.036,0.0,-24.247,0.0,0.0,-24.247,2.768,2.768,0.0,-7.557,1.95,-43.405,,
06/30/2018,321.14,100.117,105.982,60.752,79.469,0.073,-18.79,54.289,-14.198,0.0,10.12,58.367,0.0,-413.531,-193.757,2.693,2.693,0.0,-196.45,-196.45,0.0,0.0,0.0,0.0,-32.504,0.0,-32.504,0.0,-187.27,1048.908,0.0,1126.965,0.0,1150.0,-23.035,191.696,191.696,0.0,-269.753,-14.464,942.053,,
09/30/2018,443.899,789.179,111.947,-586.376,91.606,-22.475,-655.507,129.149,-11.579,0.0,-5.762,146.49,0.0,-1026.764,-116.701,3.671,3.671,0.0,-120.372,-120.372,0.0,0.0,0.0,0.0,-1.068,0.0,-1.068,0.0,-908.995,-30.641,0.0,-22.222,0.0,0.0,-22.222,0.154,0.154,0.0,-8.573,-2.697,-616.203,,
12/31/2018,331.999,255.303,110.723,51.249,81.887,-53.354,22.716,-85.276,-166.26,0.0,21.057,59.927,0.0,-356.226,-69.078,4.943,4.943,0.0,-74.021,-74.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.148,-11.115,0.0,-20.847,0.0,0.0,-20.847,13.115,13.115,0.0,-3.383,0.915,-34.427,,
03/31/2019,351.693,190.804,113.474,8.385,83.491,-110.056,34.95,39.03,103.633,0.0,-12.879,-51.724,0.0,29.446,-81.07,1.956,1.956,0.0,-83.026,-83.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.516,-29.101,0.0,-19.719,0.0,0.0,-19.719,0.095,0.095,0.0,-9.477,-0.146,351.892,,
06/30/2019,338.973,1119.56,115.616,-928.236,94.615,-1034.135,11.284,32.033,-36.396,0.0,8.139,60.29,0.0,-413.828,-134.694,1.101,1.101,0.0,-135.795,-135.795,0.0,0.0,0.0,0.0,-20.302,0.0,-20.302,0.0,-258.832,3.948,0.0,-18.214,0.0,0.0,-18.214,25.623,25.623,0.0,-3.461,7.148,-63.759,,
09/30/2019,335.519,36.522,119.986,139.247,98.623,5.898,34.726,39.764,26.695,0.0,-7.859,20.928,0.0,314.92,-169.019,1.233,1.233,0.0,-170.252,-170.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.939,-954.207,0.0,-950.694,,,,0.244,0.244,0.0,-3.757,-8.792,-312.56,,
12/31/2019,277.179,118.773,116.473,143.403,101.296,15.782,26.325,-101.47,-160.932,0.0,15.545,43.917,0.0,-1046.512,-149.747,1.868,1.868,0.0,-151.615,-151.615,0.0,0.0,0.0,0.0,-9.362,0.0,-9.362,0.0,-887.403,693.185,0.0,686.95,,,,17.204,17.204,0.0,-10.969,6.366,-69.782,,
03/31/2020,246.767,-8.396,120.649,125.482,97.903,-7.024,34.603,9.032,168.932,0.0,-14.48,-145.42,0.0,466.144,-121.044,1.623,1.623,0.0,-122.667,-122.667,0.0,0.0,0.0,0.0,-14.78,0.0,-14.78,0.0,601.968,963.984,0.0,990.034,0.0,1000.0,-9.966,0.305,0.305,0.0,-26.355,-11.948,1664.947,,
06/30/2020,201.016,-1378.005,123.837,1398.637,132.876,-19.013,1284.774,56.547,65.349,0.0,-11.754,2.952,0.0,-578.957,-162.134,2.282,2.282,0.0,-164.416,-164.416,0.0,0.0,0.0,0.0,-19.505,0.0,-19.505,0.0,-397.318,25.098,0.0,-6.49,0.0,0.0,-6.49,34.513,34.513,0.0,-2.925,-3.83,-356.673,,
