Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
02/03/2007,2303.966,,-1749.478,,554.488,,-329.618,,,,224.87,-16.635,14.138,20.074,-5.936,0.0,,2.497,208.235,-78.432,129.803,0.0,,,129.803,0.0,129.803,0.0,0.0,129.803,129.803,1.6,151.832,0.85,0.85,0.86,167.832,0.81,0.81,0.82,
05/05/2007,1278.983,,-930.214,,348.769,0.0,-288.151,257.116,,31.035,60.618,-20.84,14.116,17.944,-3.828,,,6.724,39.778,-15.055,24.723,,,,24.723,0.0,24.723,0.0,0.0,24.723,24.723,,153.439,0.16,0.16,0.16,161.256,0.15,0.15,0.15,
08/04/2007,1338.193,,-976.894,,361.299,0.0,-310.552,271.751,,38.801,50.747,-15.373,13.346,16.082,-2.736,,,2.027,35.374,-13.564,21.81,0.0,,,21.81,0.0,21.81,0.0,0.0,21.81,21.81,,158.438,0.14,0.14,0.14,164.769,0.13,0.13,0.13,
11/03/2007,1611.201,,-1191.637,,419.564,0.0,-322.659,288.954,,33.705,96.905,-15.762,11.922,14.549,-2.627,,,3.84,81.143,-29.186,51.957,0.0,,,51.957,0.0,51.957,0.0,0.0,51.957,51.957,,160.048,0.32,0.32,0.32,166.357,0.31,0.31,0.31,
02/02/2008,2865.585,,-2181.51,,684.075,0.0,-390.924,350.912,,40.012,293.151,-8.39,8.39,8.39,,,,0.0,284.761,-94.96,189.801,,,,189.801,0.0,189.801,0.0,0.0,189.801,189.801,,160.98,1.18,1.18,1.18,166.992,1.14,1.14,1.14,
05/03/2008,1813.617,1813.617,-1340.211,1340.211,473.406,0.0,-363.503,328.667,34.836,0.0,109.903,-10.819,8.488,13.43,-4.942,,,2.331,99.084,-36.959,62.125,0.0,0.0,0.0,62.125,0.0,62.125,0.0,0.0,62.125,64.07305,1.94805,161.825,0.38,0.38,0.39594,167.377,0.37,0.37,0.381639,
08/02/2008,1804.42,1804.42,-1320.297,1320.297,484.123,0.0,-384.054,347.745,36.309,0.0,100.069,-9.211,9.211,10.839,-1.628,,,0.0,90.858,-33.695,57.163,0.0,0.0,0.0,57.163,0.0,57.163,0.0,0.0,57.163,58.4422,1.2792,163.39,0.35,0.35,0.357685,168.067,0.34,0.34,0.347611,
11/01/2008,1695.746,1695.746,-1222.317,1222.317,473.429,0.0,-388.094,335.722,35.767,16.605,85.335,-8.807,8.807,12.479,-3.672,,,0.0,76.528,-29.859,46.669,0.0,0.0,0.0,46.669,0.0,46.669,0.0,0.0,46.669,57.9919,11.3229,163.736,0.29,0.29,0.354179,167.995,0.28,0.28,0.3474,
01/31/2009,3492.114,3492.114,-2652.937,2652.937,839.177,0.0,-459.365,433.285,38.092,-12.012,379.812,-12.331,12.331,13.689,-1.358,,,0.0,367.481,-135.156,232.325,0.0,0.0,0.0,232.325,0.0,232.325,0.0,0.0,232.325,225.31865,-7.00635,163.812,1.42,1.42,1.375471,167.244,1.39,1.39,1.348107,
05/02/2009,1980.753,1980.753,-1438.64,1438.64,542.113,0.0,-413.659,375.832,37.827,0.0,128.454,-14.543,11.681,12.198,-0.517,,,2.862,113.911,-43.478,70.433,0.0,0.0,0.0,70.433,0.0,70.433,0.0,0.0,70.433,72.72815,2.29515,164.474,0.43,0.43,0.442186,167.972,0.42,0.42,0.433664,
08/01/2009,1738.504,1738.504,-1243.098,1243.098,495.406,0.0,-424.45,384.773,39.677,0.0,70.956,-11.275,11.275,11.737,-0.462,,,0.0,59.681,-20.996,38.685,0.0,0.0,0.0,38.685,0.0,38.685,0.0,0.0,38.685,40.78125,2.09625,164.636,0.23,0.23,0.247706,167.857,0.23,0.23,0.242488,
10/31/2009,1834.727,1834.727,-1311.643,1311.643,523.084,0.0,-432.815,391.21,41.605,0.0,90.269,-12.927,10.466,10.946,-0.48,,,2.461,77.342,-25.117,52.225,0.0,0.0,0.0,52.225,0.0,52.225,0.0,0.0,52.225,54.79185,2.56685,164.702,0.32,0.32,0.332673,168.113,0.31,0.31,0.325269,
01/30/2010,3524.013,3524.013,-2649.964,2649.964,874.049,0.0,-526.695,483.309,43.386,0.0,347.354,-9.755,9.755,,,,,0.0,337.599,-123.213,214.386,0.0,0.0,0.0,214.386,1.536,215.922,0.0,0.0,215.922,215.7036,-0.2184,164.29,1.31,1.31,1.312944,167.556,1.29,1.29,1.288697,
05/01/2010,2082.7,2082.7,-1511.9,1511.9,570.8,0.0,-446.3,403.8,42.5,0.0,124.5,-9.6,9.6,10.4,-0.8,,,0.0,114.9,-40.1,74.8,0.0,0.0,0.0,74.8,0.4,75.2,0.0,0.0,75.2,76.565,1.365,153.6,0.49,0.49,0.49847,156.5,0.48,0.48,0.488722,
07/31/2010,1799.1,1799.1,-1282.3,1282.3,516.8,0.0,-447.2,405.0,42.2,0.0,69.6,-10.0,10.0,10.3,-0.3,,,0.0,59.6,-19.8,39.8,0.0,0.0,0.0,39.8,0.5,40.3,0.0,0.0,40.3,41.028,0.728,151.3,0.27,0.27,0.27117,154.2,0.26,0.26,0.264721,
10/30/2010,1899.2,1899.2,-1352.9,1352.9,546.3,0.0,-453.5,408.8,44.7,0.0,92.8,-15.7,9.7,10.0,-0.3,,,6.0,77.1,-22.8,54.3,0.0,0.0,0.0,54.3,0.4,54.7,0.0,0.0,54.7,59.38715,4.68715,150.7,0.36,0.36,0.394075,153.3,0.36,0.36,0.390575,
01/29/2011,3692.8,3692.8,-2789.1,2789.1,903.7,0.0,-528.0,481.2,45.3,1.5,375.7,-6.0,6.0,6.448,-0.448,,,0.0,369.7,-131.9,237.8,0.0,0.0,0.0,237.8,0.0,237.8,0.0,0.0,237.8,239.8712,2.0712,150.9,1.58,1.58,1.589604,152.1,1.56,1.56,1.573617,
04/30/2011,2281.4,2281.4,-1661.2,1661.2,620.2,0.0,-489.1,442.7,46.4,0.0,131.1,-6.1,6.1,6.3,-0.2,,,0.0,125.0,-45.0,80.0,0.0,0.0,0.0,80.0,0.4,80.4,0.0,0.0,80.4,80.4,0.0,142.7,0.56,0.56,0.56,143.7,0.56,0.56,0.56,
07/30/2011,1743.7,1743.7,-1200.5,1200.5,543.2,0.0,-489.6,442.5,47.1,0.0,53.6,-6.3,6.3,6.7,-0.4,,,0.0,47.3,-16.7,30.6,0.0,0.0,0.0,30.6,0.3,30.9,0.0,0.0,30.9,30.9,0.0,141.0,0.22,0.22,0.22,142.2,0.22,0.22,0.22,
10/29/2011,1946.8,1946.8,-1373.9,1373.9,572.9,0.0,-490.3,443.3,47.0,0.0,82.6,-5.8,5.2,5.4,-0.2,,,0.6,76.8,-23.1,53.7,0.0,0.0,0.0,53.7,0.2,53.9,0.0,0.0,53.9,60.465,6.565,138.8,0.39,0.39,0.435627,139.8,0.39,0.39,0.435627,
01/28/2012,3578.6,3578.6,-2635.4,2635.4,943.2,0.0,-640.7,513.6,45.9,81.2,302.5,-2.5,2.1,2.3,-0.2,,,0.4,300.0,-125.7,174.3,0.0,0.0,0.0,174.3,0.4,174.7,0.0,0.0,174.7,240.41,65.71,137.0,1.28,1.28,1.754818,138.1,1.27,1.27,1.745815,
04/28/2012,2002.2,2002.2,-1402.3,1402.3,599.9,0.0,-484.9,440.4,44.5,0.0,115.0,-0.4,0.4,0.6,-0.2,,,0.0,114.6,-42.2,72.4,0.0,0.0,0.0,72.4,0.1,72.5,0.0,0.0,72.5,72.5,0.0,134.0,0.54,0.54,0.54,134.8,0.54,0.54,0.54,
07/28/2012,1550.2,1550.2,-1030.9,1030.9,519.3,0.0,-484.8,440.9,43.9,0.0,34.5,-0.9,0.9,1.1,-0.2,,,0.0,33.6,-12.6,21.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,21.0,21.0,0.0,128.7,0.16,0.16,0.16,129.1,0.16,0.16,0.16,
10/27/2012,1772.8,1772.8,-1215.4,1215.4,557.4,0.0,-1160.9,438.2,43.9,678.8,-603.5,-1.0,1.0,1.2,-0.2,,,0.0,-604.5,-19.8,-624.3,0.0,0.0,0.0,-624.3,0.0,-624.3,0.0,0.0,-624.3,36.37,660.67,122.8,-5.08,-5.08,0.296173,122.8,-5.08,-5.08,0.296173,
02/02/2013,3561.5,3561.5,-2586.6,2586.6,974.9,0.0,-562.6,516.6,44.1,1.9,412.3,-1.0,1.0,1.3,-0.3,,,0.0,411.3,-150.2,261.1,0.0,0.0,0.0,261.1,0.0,261.1,0.0,0.0,261.1,262.3,1.2,120.4,2.17,2.17,2.178571,121.5,2.15,2.15,2.159877,
05/04/2013,1865.3,1865.3,-1287.0,1287.0,578.3,0.0,-491.1,449.2,41.9,0.0,87.2,-0.9,0.9,1.0,-0.1,,,0.0,86.3,-31.7,54.6,0.0,0.0,0.0,54.6,0.0,54.6,0.0,0.0,54.6,54.6,0.0,118.4,0.46,0.46,0.46,119.4,0.46,0.46,0.46,
08/03/2013,1383.7,1383.7,-902.3,902.3,481.4,0.0,-462.6,421.6,41.0,0.0,18.8,-1.3,1.3,1.4,-0.1,,,0.0,17.5,-7.0,10.5,0.0,0.0,0.0,10.5,0.0,10.5,0.0,0.0,10.5,10.5,0.0,117.9,0.09,0.09,0.09,119.2,0.09,0.09,0.09,
11/02/2013,2106.7,2106.7,-1508.3,1508.3,598.4,0.0,-489.3,448.5,40.8,0.0,109.1,-0.7,0.7,1.0,-0.3,,,0.0,108.4,-39.8,68.6,0.0,0.0,0.0,68.6,0.0,68.6,0.0,0.0,68.6,68.6,0.0,116.8,0.59,0.59,0.59,118.1,0.58,0.58,0.58,
02/01/2014,3683.8,3683.8,-2680.8,2680.8,1003.0,0.0,-644.6,573.1,42.8,28.7,358.4,-1.8,1.8,2.2,-0.4,,0.0,0.0,356.6,-136.1,220.5,0.0,0.0,0.0,220.5,0.0,220.5,0.0,0.0,220.5,221.1,0.6,115.7,1.91,1.91,1.910977,116.9,1.89,1.89,1.895133,
05/03/2014,1996.3,1996.3,-1369.9,1369.9,626.4,0.0,-520.5,481.0,39.5,0.0,105.9,-0.6,0.6,0.8,-0.2,,,0.0,105.3,-37.3,68.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,68.0,68.195,0.195,115.1,0.59,0.59,0.592485,115.9,0.59,0.59,0.591682,
08/02/2014,1731.4,1731.4,-1180.5,1180.5,550.9,0.0,-514.2,475.4,38.8,0.0,36.7,-1.1,1.1,1.2,-0.1,,,0.0,35.6,-11.0,24.6,0.0,0.0,0.0,24.6,0.0,24.6,0.0,0.0,24.6,25.77,1.17,113.6,0.22,0.22,0.226849,114.3,0.22,0.22,0.226849,
11/01/2014,2092.2,2092.2,-1470.0,1470.0,622.2,0.0,-532.4,494.3,38.1,0.0,89.8,-3.1,3.1,3.2,-0.1,,,0.0,86.7,-30.3,56.4,0.0,0.0,0.0,56.4,0.0,56.4,0.0,0.0,56.4,73.985,17.585,111.9,0.5,0.5,0.661171,112.9,0.5,0.5,0.655757,
01/31/2015,3476.1,3476.1,-2499.7,2499.7,976.4,0.0,-590.5,550.3,38.0,2.2,385.9,-5.2,5.2,5.5,-0.3,,,0.0,380.7,-136.6,244.1,0.0,0.0,0.0,244.1,0.0,244.1,0.0,0.0,244.1,236.54,-7.56,108.4,2.25,2.25,2.182103,109.5,2.23,2.23,2.160959,
05/02/2015,2060.6,2060.6,-1421.6,1421.6,639.0,0.0,-515.1,479.3,35.8,0.0,123.9,-5.4,5.4,5.6,-0.2,,,0.0,118.5,-44.7,73.8,0.0,0.0,0.0,73.8,0.0,73.8,0.0,0.0,73.8,74.71,0.91,107.8,0.68,0.68,0.693043,108.4,0.68,0.68,0.688395,
08/01/2015,1761.9,1761.9,-1181.4,1181.4,580.5,0.0,-528.8,490.8,38.0,0.0,51.7,-5.6,5.6,5.7,-0.1,,,0.0,46.1,-20.8,25.3,0.0,0.0,0.0,25.3,0.0,25.3,0.0,0.0,25.3,34.335,9.035,106.5,0.24,0.24,0.322394,107.2,0.24,0.24,0.322394,
10/31/2015,2016.3,2016.3,-1360.7,1360.7,655.6,0.0,-564.9,525.5,39.4,0.0,90.7,-6.5,6.5,6.5,0.0,,,0.0,84.2,-28.3,55.9,0.0,0.0,0.0,55.9,0.0,55.9,0.0,0.0,55.9,57.22,1.32,105.4,0.53,0.53,0.542884,106.1,0.53,0.53,0.542441,
01/30/2016,3525.0,3525.0,-2481.8,2481.8,1043.2,0.0,-661.3,613.9,43.4,4.0,381.9,-5.5,5.5,5.6,-0.1,,,0.0,376.4,-128.6,247.8,0.0,0.0,0.0,247.8,0.0,247.8,0.0,0.0,247.8,251.015,3.215,104.3,2.38,2.38,2.406663,105.0,2.36,2.36,2.390619,
04/30/2016,1971.5,1971.5,-1296.0,1296.0,675.5,0.0,-561.5,520.8,40.7,0.0,114.0,-10.8,10.8,11.0,-0.2,,,0.0,103.2,-37.4,65.8,0.0,0.0,0.0,65.8,0.0,65.8,0.0,0.0,65.8,69.635,3.835,103.8,0.63,0.63,0.670857,104.2,0.63,0.63,0.666804,
07/30/2016,1631.8,1631.8,-1014.1,1014.1,617.7,0.0,-559.4,518.4,41.0,0.0,58.3,-13.6,13.6,13.9,-0.3,,,0.0,44.7,-16.8,27.9,0.0,0.0,0.0,27.9,0.0,27.9,0.0,0.0,27.9,27.9,0.0,104.0,0.27,0.27,0.27,104.3,0.27,0.27,0.27,
10/29/2016,1959.2,1959.2,-1251.0,1251.0,708.2,0.0,-609.4,567.1,42.3,0.0,98.8,-14.8,14.8,14.8,0.0,,,0.0,84.0,-33.2,50.8,0.0,0.0,0.0,50.8,0.0,50.8,0.0,0.0,50.8,51.255,0.455,103.7,0.49,0.49,0.494262,104.0,0.49,0.49,0.494262,
01/28/2017,2402.5,2402.5,-1904.0,1904.0,498.5,0.0,-287.9,255.6,12.7,19.6,210.6,-13.8,13.8,14.1,-0.3,,,0.0,196.8,-36.8,160.0,-48.7,-48.7,0.0,208.7,0.0,208.7,0.0,0.0,208.7,189.152178,29.152178,103.0,2.026214,1.553398,1.836429,103.4,2.018375,1.547389,1.829325,
04/29/2017,2045.9,2045.9,-1343.4,1343.4,702.5,0.0,-601.4,563.5,37.9,0.0,101.1,-13.9,13.9,14.1,-0.2,,,0.0,87.2,-28.2,59.0,0.0,0.0,0.0,59.0,0.0,59.0,0.0,0.0,59.0,59.0,0.0,101.3,0.58,0.58,0.58,101.4,0.58,0.58,0.58,
07/29/2017,1687.6,1687.6,-1063.9,1063.9,623.7,0.0,-580.1,542.4,37.7,0.0,43.6,-14.4,14.4,14.4,0.0,,,0.0,29.2,-7.0,22.2,0.0,0.0,0.0,22.2,0.0,22.2,0.0,0.0,22.2,17.455,-4.745,101.4,0.22,0.22,0.17214,101.5,0.22,0.22,0.17214,
10/28/2017,1988.6,1988.6,-1299.2,1299.2,689.4,0.0,-601.8,565.1,36.7,0.0,87.6,-13.9,13.9,14.1,-0.2,,,0.0,73.7,-14.3,59.4,0.0,0.0,0.0,59.4,0.0,59.4,0.0,0.0,59.4,56.380588,-3.019412,101.5,0.59,0.59,0.555474,101.5,0.59,0.59,0.555474,
02/03/2018,3316.0,3316.0,-2451.3,2451.3,864.7,0.0,-613.6,568.1,31.7,13.8,251.1,-13.1,13.1,14.2,-1.1,,,0.0,238.0,-121.1,116.9,222.8,222.8,0.0,-105.9,0.0,-105.9,0.0,0.0,-105.9,421.93278,305.03278,101.5,-1.04,1.15,4.156973,101.6,-1.04,1.15,4.152291,
05/05/2018,1785.8,1785.8,-1254.7,1254.7,531.1,0.0,-484.6,456.1,28.5,0.0,46.5,-13.7,13.7,14.2,-0.5,,,0.0,32.8,-12.4,20.4,-7.8,-7.8,0.0,28.2,0.0,28.2,0.0,0.0,28.2,30.1,9.7,101.8,0.28,0.2,0.295678,102.0,0.28,0.2,0.295098,
08/04/2018,1501.1,1501.1,-1031.1,1031.1,470.0,0.0,-468.5,441.5,27.0,0.0,1.5,-13.9,13.9,14.4,-0.5,,,0.0,-12.4,-27.4,-39.8,-14.9,-14.9,0.0,-24.9,0.0,-24.9,0.0,0.0,-24.9,-10.2,29.6,102.1,-0.24,-0.39,-0.099902,102.1,-0.24,-0.39,-0.100088,
11/03/2018,1935.4,1935.4,-1377.2,1377.2,558.2,0.0,-1076.1,463.6,25.0,587.5,-517.9,-13.0,13.0,14.1,-1.1,,,0.0,-530.9,24.0,-506.9,-18.3,-18.3,0.0,-488.6,0.0,-488.6,0.0,0.0,-488.6,50.0,556.9,102.2,-4.78,-4.96,0.489237,102.2,-4.78,-4.96,0.489119,
02/02/2019,3063.0,3063.0,-2314.2,2314.2,748.8,0.0,-980.9,552.5,25.1,428.4,-232.1,-10.5,10.5,14.1,-3.6,,,0.0,-242.6,-25.9,-268.5,-80.8,-80.8,0.0,-187.7,0.0,-187.7,0.0,0.0,-187.7,148.5,417.0,102.2,-1.84,-2.63,1.453033,102.2,-1.84,-2.63,1.450235,
05/04/2019,1547.7,1547.7,-1076.5,1076.5,471.2,0.0,-453.7,453.7,,0.0,17.5,-7.7,7.7,13.0,-5.3,,,0.0,9.8,-2.3,7.5,0.7,0.7,0.0,6.8,0.0,6.8,0.0,0.0,6.8,7.5,0.0,102.4,0.066406,0.073242,0.073242,102.5,0.066341,0.073171,0.073171,
08/03/2019,1285.7,1285.7,-886.6,886.6,399.1,0.0,-845.8,459.3,22.6,363.9,-446.7,-7.0,7.0,9.6,-2.6,,,0.0,-453.7,40.1,-413.6,1.7,1.7,0.0,-415.3,0.0,-415.3,0.0,0.0,-415.3,-32.0,381.6,100.0,-4.15,-4.14,-0.32,100.0,-4.15,-4.14,-0.324,
11/02/2019,1438.5,1438.5,-997.4,997.4,441.1,0.0,-486.7,451.8,23.6,11.3,-45.6,-6.0,6.0,8.0,-2.0,,,0.0,-51.6,-31.6,-83.2,0.2,0.2,0.0,-83.4,0.0,-83.4,0.0,0.0,-83.4,-40.2,43.0,82.1,-1.02,-1.01,-0.489647,82.1,-1.02,-1.01,-0.489647,
02/01/2020,2194.1,2194.1,-1596.8,1596.8,597.3,0.0,-522.1,511.7,,10.4,75.2,-6.5,6.5,7.9,-1.4,,,0.0,68.7,-43.8,24.9,3.9,3.9,0.0,21.0,0.0,21.0,0.0,0.0,21.0,83.8,58.9,65.5,0.32,0.38,1.279389,65.7,0.32,0.38,1.276499,
05/02/2020,1021.0,1021.0,-738.6,738.6,282.4,0.0,-390.4,386.5,,3.9,-108.0,-6.7,6.7,7.6,-0.9,,,0.0,-114.7,-50.4,-165.1,0.6,0.6,0.0,-165.7,0.0,-165.7,0.0,0.0,-165.7,-103.9,61.2,64.5,-2.57,-2.56,-1.610853,64.5,-2.57,-2.56,-1.611163,
07/31/2020,1001.429,,,,293.418697,,,,,,-108.0,,,,,,,,-112.4,,-94.367,,,,,,-94.367,,,-94.367,-84.02,,,-1.397,-1.397,-1.146,,-1.397,-1.397,-1.146,
10/31/2020,1192.857,,,,348.7913868,,,,,,-49.875,,,,,,,,-53.78,,-40.0,,,,,,-40.0,,,-40.0,-39.8,,,-0.663,-0.663,-0.683,,-0.663,-0.663,-0.683,
