Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Discontinued Operations,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/31/2003,11656.8,1268.0,1268.0,,1017.8,1017.8,,4202.7,,,,,120.5,,,6609.0,4940.0,6362.3,-1422.3,,107.8,,0.0,,,107.8,5047.8,,2407.8,2407.8,,,,1.4,0.0,1.4,1.4,,,1262.2,,,,,1262.2,3671.4,,-4.3,4.3,4.3,,789.7,,,,,789.7,789.7,4461.1,,777.9,,,0.0,6417.8,0.0,7195.7,,7195.7,11656.8,
11/30/2003,12097.0,868.1,868.1,,1101.0,1101.0,,4838.7,,,,,129.3,,,6937.1,5049.7,6559.1,-1509.4,,110.2,0.0,,,,110.2,5159.9,,2536.7,2536.7,,,,0.0,-1.4,1.4,1.4,,,1346.5,,,,,1346.5,3883.2,0.0,-3.9,3.9,3.9,,839.1,,,,,839.1,839.1,4722.3,,776.9,,,-30.7,6628.5,0.0,7374.7,,7374.7,12097.0,
02/29/2004,12299.6,1107.2,1107.2,0.0,1273.1,1273.1,,4519.4,0.0,0.0,4519.399902,0.0,132.4,,,7032.1,5155.2,6715.8,-1560.6,0.0,112.3,0.0,0.0,0.0,,112.3,5267.5,,2186.3,2186.3,,,,0.0,-1.3,1.3,1.3,,,1491.1,,,,,1491.1,3677.4,0.0,-3.7,3.7,3.7,,879.1,,,,,879.1,879.1,4556.5,0.0,764.8,,,-39.5,7017.8,0.0,7743.1,0.0,7743.1,12299.6,
05/31/2004,12754.1,1577.0,1577.0,0.0,1298.3,1298.3,,4359.8,0.0,0.0,4359.799805,0.0,152.6,,,7387.7,5255.4,6915.2,-1659.8,0.0,111.0,0.0,0.0,0.0,,111.0,5366.4,,2277.1,2277.1,,,,0.0,-1.7,1.7,1.7,,,1546.8,,,,,1546.8,3823.9,0.0,-5.2,5.2,5.2,,925.2,,,,,925.2,925.2,4749.1,0.0,750.9,,,-64.0,7318.1,0.0,8005.0,0.0,8005.0,12754.1,
08/31/2004,13342.1,1695.5,444.0,1251.5,1169.1,1169.1,,4738.6,0.0,0.0,4738.6,0.0,161.2,,,7764.4,5446.4,7094.3,-1647.9,0.0,131.3,73.6,0.0,73.6,,57.7,5577.7,,2641.5,2641.5,,,,2.0,0.0,2.0,2.0,,,1434.4,,,,,1434.4,4077.9,0.0,-34.0,34.0,34.0,,1124.5,,,,,1124.5,1124.5,5202.4,0.0,712.7,,,-76.3,7503.3,0.0,8139.7,0.0,8139.7,13342.1,
11/30/2004,14149.7,1313.4,1313.4,,1315.7,1315.7,,5582.5,,,,,173.5,,,8385.1,5638.4,7393.9,-1755.5,,126.2,,,,,126.2,5764.6,,3203.1,3203.1,,,,0.0,-1.4,1.4,1.4,,,1441.9,,,,,1441.9,4645.0,0.0,-37.1,37.1,37.1,,1086.6,,,,,1086.6,1086.6,5731.6,,705.9,,,-157.4,7870.5,-0.9,8418.1,,8418.1,14149.7,
02/28/2005,14174.0,1447.2,453.1,994.1,1483.0,1483.0,,5159.9,0.0,0.0,5159.9,0.0,176.1,,,8266.2,5780.3,7594.8,-1814.5,0.0,127.5,0.0,0.0,0.0,,127.5,5907.8,,2811.4,2811.4,,,,0.0,-1.0,1.0,1.0,,,1495.4,,,,,1495.4,4306.8,0.0,-39.7,39.7,39.7,,1202.0,,,,,1202.0,1202.0,5508.8,0.0,675.6,,,-138.0,8215.5,-87.9,8665.2,0.0,8665.2,14174.0,
05/31/2005,14341.6,1370.2,541.2,829.0,1515.7,1515.7,,5204.6,0.0,0.0,5204.6,0.0,191.9,,,8282.4,5931.5,7852.7,-1921.2,0.0,127.7,0.0,0.0,0.0,,127.7,6059.2,,2827.1,2827.1,,,,0.5,0.0,0.5,0.5,,,1560.4,,,,,1560.4,4388.0,0.0,-39.9,39.9,39.9,,1237.1,,,,,1237.1,1237.1,5625.1,0.0,657.7,,,-430.4,8573.1,-83.9,8716.5,0.0,8716.5,14341.6,
08/31/2005,14608.8,1071.6,576.8,494.8,1396.3,1396.3,,5592.7,0.0,0.0,5592.7,0.0,255.9,,,8316.5,6165.0,8150.2,-1985.2,0.0,127.3,84.0,0.0,84.0,,43.3,6292.3,,2918.2,2918.2,,,,,-1.1,1.1,1.1,,,1562.8,,,,,1562.8,4481.0,0.0,-38.6,38.6,38.6,,1238.1,,,,,1238.1,1238.1,5719.1,0.0,645.1,,,-514.9,8836.3,-76.8,8889.7,0.0,8889.7,14608.8,
11/30/2005,15402.1,895.5,584.1,311.4,1472.8,1472.8,,6239.8,0.0,0.0,6239.8,0.0,208.3,,,8816.4,6371.3,8476.5,-2105.2,0.0,214.4,0.0,0.0,0.0,,214.4,6585.7,,3303.4,3303.4,,,,0.0,-0.7,0.7,0.7,,,1792.6,,,,,1792.6,5096.0,0.0,-37.8,37.8,37.8,,1200.3,,,,,1200.3,1200.3,6296.3,0.0,664.0,,,-589.8,9116.1,-84.5,9105.8,0.0,9105.8,15402.1,
02/28/2006,15639.1,1224.8,578.8,646.0,1848.2,1848.2,,5616.0,0.0,0.0,5616.0,0.0,220.7,,,8909.7,6501.4,8649.0,-2147.6,0.0,228.0,0.0,0.0,0.0,,228.0,6729.4,,3270.2,3270.2,,,,0.0,-0.9,0.9,0.9,,,1699.4,,,,,1699.4,4969.6,0.0,-37.3,37.3,37.3,,1216.4,,,,,1216.4,1216.4,6186.0,0.0,677.5,,,-716.7,9574.0,-81.7,9453.1,0.0,9453.1,15639.1,
05/31/2006,16441.7,1803.2,802.4,1000.8,2041.5,2041.5,,5543.7,0.0,0.0,5543.7,-873.4,162.0,,,9550.4,6656.4,8925.6,-2269.2,0.0,234.9,0.0,0.0,0.0,,234.9,6891.3,,3731.0,3731.0,,,,0.0,-0.9,0.9,0.9,,,1672.1,,,,,1672.1,5403.1,0.0,-37.1,37.1,37.1,,1249.3,,,,,1249.3,1249.3,6652.4,0.0,669.2,,,-781.9,9977.7,-75.7,9789.3,0.0,9789.3,16441.7,
08/31/2006,17131.1,1335.0,919.9,415.1,2062.7,2062.7,,6050.4,,,,,257.3,,,9705.4,6948.9,9287.0,-2338.1,0.0,476.8,168.4,168.4,0.0,,308.4,7425.7,,4039.2,4039.2,,,,0.0,,,,,,1716.1,,,,,1716.1,5755.3,0.0,,,,,1260.0,,,,,1260.0,1260.0,7015.3,0.0,638.6,,,-764.2,10311.7,-70.3,10115.8,0.0,10115.8,17131.1,
11/30/2006,18026.0,769.4,669.7,99.7,2304.3,2304.3,,6998.8,0.0,0.0,6998.8,0.0,228.9,,,10301.4,7203.1,9681.1,-2478.0,0.0,521.5,0.0,0.0,0.0,,521.5,7724.6,,4552.3,4552.3,,,,0.0,-17.6,17.6,17.6,,,2046.4,,,,,2046.4,6598.7,0.0,-54.4,54.4,54.4,,1272.8,,,,,1272.8,1272.8,7871.5,0.0,641.3,,,-1086.1,10665.7,-66.4,10154.5,0.0,10154.5,18026.0,
02/28/2007,17668.9,958.1,694.2,263.9,1979.1,1979.1,,6531.3,0.0,0.0,6531.3,0.0,225.4,,,9693.9,7451.7,10006.9,-2555.2,0.0,523.3,0.0,0.0,0.0,,523.3,7975.0,,3883.5,3883.5,,,,0.0,-1.0,1.0,1.0,,,1932.1,,,,,1932.1,5815.6,0.0,-38.0,38.0,38.0,,1287.0,,,,,1287.0,1287.0,7102.6,0.0,643.4,,,-1251.0,11240.3,-66.4,10566.3,0.0,10566.3,17668.9,
05/31/2007,17944.3,758.1,567.4,190.7,2003.6,2003.6,,6455.7,0.0,0.0,6455.7,-936.8,200.3,,,9417.7,7753.8,10460.1,-2706.3,0.0,772.8,0.0,0.0,0.0,,772.8,8526.6,,3709.0,3709.0,,,,0.0,-1.1,1.1,1.1,,,1993.5,,,,,1993.5,5702.5,0.0,-38.8,38.8,38.8,,1340.4,,,,,1340.4,1340.4,7042.9,0.0,642.9,,,-1406.9,11724.5,-59.1,10901.4,0.0,10901.4,17944.3,
08/31/2007,19313.6,254.8,254.8,0.0,2236.5,2236.5,,6790.5,0.0,0.0,6790.5,-968.8,228.7,,,9510.5,8199.9,10976.5,-2776.6,0.0,1603.2,1060.2,1060.2,0.0,,543.0,9803.1,,3733.3,3733.3,,,,878.5,877.3,1.2,1.2,,,2132.5,,,,,2132.5,6744.3,22.0,-16.5,38.5,38.5,,1443.0,,,,,1443.0,1465.0,8209.3,0.0,638.9,,,-1505.9,12026.8,-55.5,11104.3,0.0,11104.3,19313.6,
11/30/2007,20475.6,295.1,295.1,0.0,2247.0,2247.0,,7552.9,,,,,240.1,,,10335.1,8497.4,11441.3,-2943.9,0.0,1643.1,1066.2,1066.2,0.0,,576.9,10140.5,,4106.6,4106.6,,,,1166.5,1165.3,1.2,1.2,,,2272.3,,,,,2272.3,7545.4,,-38.2,38.2,38.2,,1440.1,,,,,1440.1,1440.1,8985.5,0.0,648.7,,,-1486.9,12389.9,-61.6,11490.1,0.0,11490.1,20475.6,
02/29/2008,20748.3,255.3,255.3,0.0,2339.9,2339.9,,7327.7,0.0,0.0,8354.0,-1026.3,220.3,,,10143.2,8941.4,11951.3,-3009.9,0.0,1663.7,1079.3,1079.3,0.0,,584.4,10605.1,,4185.3,4185.3,,,,727.8,726.7,1.1,1.1,,,2317.4,,,,,2317.4,7230.5,0.0,-37.9,37.9,37.9,,1454.5,,,,,1454.5,1454.5,8685.0,0.0,652.7,,,-1512.5,12981.8,-58.7,12063.3,0.0,12063.3,20748.3,
05/31/2008,21588.0,472.0,472.0,,2395.0,2395.0,,7064.0,,,,,253.0,,,10184.0,9311.0,12392.7,-3081.7,,2093.0,1418.0,1418.0,0.0,,675.0,11404.0,,4173.0,4173.0,,,,1145.0,1143.0,2.0,2.0,,,2184.0,,,,,2184.0,7502.0,19.0,-21.1,40.1,40.1,,1532.0,,,,,1532.0,1551.0,9053.0,,653.0,,,-1530.0,13460.0,-48.0,12535.0,,12535.0,21588.0,
08/31/2008,22410.0,443.0,443.0,0.0,2527.0,2527.0,,7249.0,0.0,0.0,7249.0,0.0,214.0,,,10433.0,9775.0,12918.0,-3143.0,0.0,2202.0,1438.0,1438.0,0.0,,764.0,11977.0,,4289.0,4289.0,,,,83.0,81.0,2.0,2.0,,,2272.0,,,,,2272.0,6644.0,1337.0,1297.0,40.0,40.0,,1560.0,,,,,1560.0,2897.0,9541.0,0.0,655.0,,,-1551.0,13792.0,-27.0,12869.0,0.0,12869.0,22410.0,
11/30/2008,24513.0,886.0,886.0,0.0,2776.0,2776.0,,8298.0,,,,,199.0,,199.0,12159.0,10150.0,,,0.0,2204.0,1433.0,1433.0,0.0,,771.0,12354.0,,7416.0,5026.0,144.0,,2246.0,1080.0,1070.0,2.0,2.0,,8.0,0.0,,,154.0,,0.0,8496.0,1337.0,1298.0,39.0,39.0,,1549.0,,,,,1395.0,2886.0,11382.0,0.0,673.0,80.0,593.0,-1592.0,14088.0,-38.0,13131.0,,13131.0,24513.0,
02/28/2009,24825.0,1559.0,909.0,650.0,2836.0,2836.0,,7584.0,,,,,203.0,,203.0,12182.0,10387.0,,,,2256.0,1451.0,1451.0,0.0,,805.0,12643.0,,7249.0,4934.0,228.0,,2087.0,12.0,2.0,3.0,3.0,,7.0,0.0,,,166.0,,0.0,7261.0,2332.0,2294.0,38.0,38.0,,1553.0,,,,,1387.0,3885.0,11146.0,0.0,657.0,80.0,577.0,-1436.0,14617.0,-159.0,13679.0,,13679.0,24825.0,
05/31/2009,25143.0,2400.0,2300.0,100.0,2797.0,2797.0,0.0,6891.0,,,,,164.0,,164.0,12252.0,10595.0,,,0.0,2296.0,1463.0,1463.0,0.0,,833.0,12891.0,,6963.0,4599.0,52.0,,2312.0,10.0,3.0,2.0,2.0,,5.0,0.0,,,316.0,,0.0,6973.0,2338.0,2300.0,38.0,38.0,,1645.0,,,,,1329.0,3983.0,10956.0,0.0,671.0,80.0,591.0,-1415.0,15027.0,-96.0,14187.0,,14187.0,25143.0,
08/31/2009,25142.0,2587.0,2087.0,500.0,2496.0,2496.0,0.0,6789.0,,,,,177.0,0.0,177.0,12049.0,10802.0,14290.0,-3488.0,0.0,2291.0,2158.0,1461.0,697.0,,133.0,13093.0,,6754.0,4308.0,40.0,0.0,2406.0,15.0,2.0,3.0,3.0,,10.0,0.0,,,265.0,,0.0,6769.0,2336.0,2299.0,37.0,37.0,,1661.0,,317.0,0.0,317.0,1079.0,3997.0,10766.0,0.0,685.0,80.0,605.0,-1533.0,15327.0,-103.0,14376.0,0.0,14376.0,25142.0,
11/30/2009,26548.0,3152.0,2552.0,600.0,2577.0,2577.0,0.0,7474.0,,,,,170.0,28.0,170.0,13373.0,10865.0,,,0.0,2310.0,2197.0,1467.0,730.0,,85.0,13175.0,,7809.0,5043.0,320.0,,2446.0,13.0,2.0,2.0,2.0,,9.0,0.0,,,275.0,,0.0,7822.0,2366.0,2330.0,36.0,36.0,,1739.0,,,,,1464.0,4105.0,11927.0,0.0,713.0,80.0,633.0,-1680.0,15679.0,-91.0,14621.0,0.0,14621.0,26548.0,
02/28/2010,26334.0,3101.0,2501.0,600.0,2694.0,2694.0,0.0,7200.0,,,,,164.0,,164.0,13159.0,10891.0,,,0.0,2284.0,2183.0,1480.0,703.0,,101.0,13175.0,,7289.0,4611.0,263.0,,2415.0,8.0,4.0,,,,4.0,0.0,,1.0,253.0,,0.0,7297.0,2347.0,2347.0,,,,1742.0,,,,,1488.0,4089.0,11386.0,0.0,733.0,80.0,653.0,-1922.0,16215.0,-78.0,14948.0,0.0,14948.0,26334.0,
05/31/2010,26707.0,2312.0,1712.0,600.0,2729.0,2729.0,0.0,7110.0,,,,,185.0,12.0,185.0,12336.0,11154.0,,,0.0,3217.0,3077.0,1894.0,1183.0,,128.0,14371.0,,7332.0,4584.0,217.0,,2531.0,9.0,5.0,,,,4.0,0.0,,,268.0,,0.0,7341.0,2359.0,2359.0,,,,1895.0,,,,,1627.0,4254.0,11595.0,0.0,749.0,80.0,669.0,-2114.0,16543.0,-66.0,15112.0,0.0,15112.0,26707.0,
08/31/2010,26275.0,1880.0,1880.0,,2450.0,2450.0,,7378.0,,,,,214.0,44.0,214.0,11922.0,11184.0,15019.0,-3835.0,,3169.0,3001.0,1887.0,1114.0,,124.0,14353.0,,7421.0,4585.0,73.0,,2763.0,12.0,0.0,5.0,5.0,,7.0,0.0,,,318.0,,0.0,7433.0,2389.0,2302.0,87.0,87.0,,2053.0,,430.0,0.0,430.0,1305.0,4442.0,11875.0,0.0,764.0,80.0,684.0,-3101.0,16848.0,-111.0,14400.0,,14400.0,26275.0,
11/30/2010,27044.0,2062.0,2062.0,0.0,2472.0,2472.0,0.0,7909.0,,,,,220.0,47.0,220.0,12663.0,11197.0,,,0.0,3184.0,3006.0,1896.0,1110.0,,131.0,14381.0,,8136.0,4955.0,401.0,,2780.0,13.0,1.0,4.0,4.0,,8.0,0.0,,,360.0,,0.0,8149.0,2389.0,2298.0,91.0,91.0,,2143.0,,,,,1783.0,4532.0,12681.0,0.0,788.0,80.0,708.0,-3594.0,17266.0,-97.0,14363.0,0.0,14363.0,27044.0,
02/28/2011,26878.0,2243.0,2243.0,0.0,2497.0,2497.0,0.0,7607.0,,,,,190.0,63.0,190.0,12537.0,11148.0,,,0.0,3193.0,3019.0,1898.0,1121.0,,111.0,14341.0,,7531.0,4890.0,149.0,,2492.0,13.0,0.0,4.0,4.0,,9.0,0.0,,,423.0,,0.0,7544.0,2380.0,2290.0,90.0,90.0,,2273.0,,,,,1850.0,4653.0,12197.0,0.0,805.0,80.0,725.0,-3888.0,17845.0,-81.0,14681.0,0.0,14681.0,26878.0,
05/31/2011,27316.0,2652.0,2652.0,0.0,2598.0,2598.0,0.0,7552.0,,,,,203.0,46.0,203.0,13005.0,11130.0,,,0.0,3181.0,3008.0,1898.0,1110.0,,127.0,14311.0,,7907.0,5015.0,83.0,,2809.0,11.0,0.0,3.0,3.0,,8.0,0.0,,,419.0,,0.0,7918.0,2384.0,2289.0,95.0,95.0,,2291.0,,,,,1872.0,4675.0,12593.0,0.0,821.0,80.0,741.0,-4319.0,18289.0,-68.0,14723.0,0.0,14723.0,27316.0,
08/31/2011,27454.0,1556.0,1556.0,0.0,2497.0,2497.0,0.0,8044.0,,,,,225.0,63.0,225.0,12322.0,11526.0,15834.0,-4308.0,0.0,3606.0,3229.0,2017.0,1212.0,0.0,314.0,15132.0,,8070.0,4810.0,185.0,,3075.0,13.0,0.0,5.0,5.0,,8.0,0.0,0.0,,343.0,,0.0,8083.0,2396.0,2288.0,108.0,108.0,,2128.0,0.0,396.0,0.0,396.0,1389.0,4524.0,12607.0,0.0,914.0,80.0,834.0,-4926.0,18877.0,-18.0,14847.0,,14847.0,27454.0,
11/30/2011,27429.0,1094.0,1094.0,0.0,2586.0,2586.0,0.0,8231.0,,,,,196.0,62.0,196.0,12107.0,11699.0,,,0.0,3623.0,3228.0,2017.0,1211.0,0.0,333.0,15322.0,,8218.0,4778.0,349.0,,3091.0,11.0,0.0,4.0,4.0,,7.0,0.0,,,284.0,,0.0,8229.0,2390.0,2282.0,108.0,108.0,,2136.0,,,,,1852.0,4526.0,12755.0,0.0,914.0,80.0,834.0,-5467.0,19234.0,-7.0,14674.0,0.0,14674.0,27429.0,
02/29/2012,26622.0,1084.0,1084.0,0.0,2509.0,2509.0,0.0,7347.0,,,,,270.0,55.0,270.0,11210.0,11705.0,,,0.0,3707.0,3331.0,2078.0,1253.0,0.0,321.0,15412.0,,7242.0,4203.0,266.0,,2773.0,12.0,0.0,4.0,4.0,,8.0,0.0,,,295.0,,0.0,7254.0,2381.0,2277.0,104.0,104.0,,2171.0,,,,,1876.0,4552.0,11806.0,0.0,917.0,80.0,837.0,-5826.0,19721.0,4.0,14816.0,0.0,14816.0,26622.0,
05/31/2012,27199.0,1995.0,1995.0,0.0,2294.0,2294.0,0.0,7004.0,,,,,277.0,67.0,277.0,11570.0,11790.0,,,0.0,3839.0,3456.0,2168.0,1288.0,0.0,316.0,15629.0,,7488.0,4433.0,204.0,,2851.0,13.0,5.0,8.0,8.0,,,0.0,,,368.0,,0.0,7501.0,2387.0,2281.0,106.0,106.0,,2271.0,,,,,1903.0,4658.0,12159.0,0.0,961.0,80.0,881.0,-5968.0,20064.0,-17.0,15040.0,0.0,15040.0,27199.0,
08/31/2012,33462.0,1297.0,1297.0,0.0,2167.0,2167.0,0.0,7036.0,,,,,260.0,39.0,236.0,10760.0,12038.0,17160.0,-5122.0,0.0,10664.0,3447.0,2161.0,1286.0,6140.0,1038.0,22702.0,,7403.0,4384.0,0.0,,3019.0,1319.0,1301.0,9.0,9.0,,9.0,0.0,0.0,,545.0,,0.0,8722.0,4073.0,3948.0,125.0,125.0,,2431.0,0.0,332.0,0.0,332.0,1554.0,6504.0,15226.0,0.0,1016.0,80.0,936.0,-2985.0,20156.0,49.0,18236.0,0.0,18236.0,33462.0,
11/30/2012,35259.0,1829.0,1829.0,0.0,2264.0,2264.0,0.0,7821.0,,,,,248.0,0.0,179.0,12162.0,12110.0,,,0.0,10987.0,3745.0,2404.0,1341.0,6112.0,1130.0,23097.0,,8004.0,4821.0,155.0,,3028.0,1316.0,1314.0,6.0,6.0,,-4.0,0.0,,,559.0,,0.0,9320.0,5069.0,4922.0,147.0,147.0,,2491.0,,,,,1932.0,7560.0,16880.0,0.0,1010.0,80.0,930.0,-2969.0,20308.0,30.0,18379.0,0.0,18379.0,35259.0,
02/28/2013,35564.0,2431.0,2431.0,0.0,2481.0,2481.0,0.0,7253.0,,,,,267.0,34.0,254.0,12432.0,12048.0,,,0.0,11084.0,3746.0,2387.0,1359.0,6181.0,1123.0,23132.0,,7726.0,4388.0,109.0,,3229.0,1299.0,1290.0,7.0,7.0,,2.0,0.0,,,517.0,,0.0,9025.0,5058.0,4897.0,161.0,161.0,,2508.0,,,,,1991.0,7566.0,16591.0,0.0,1059.0,80.0,979.0,-2912.0,20804.0,22.0,18973.0,0.0,18973.0,35564.0,
05/31/2013,35841.0,2994.0,2994.0,0.0,2418.0,2418.0,0.0,6881.0,,,,,278.0,177.0,265.0,12571.0,12075.0,,,0.0,11195.0,3739.0,2400.0,1339.0,6205.0,1074.0,23270.0,,7825.0,4530.0,74.0,,3221.0,1865.0,1856.0,7.0,7.0,,2.0,0.0,,0.0,577.0,,0.0,9690.0,4501.0,4338.0,163.0,163.0,,2670.0,,,,,2093.0,7171.0,16861.0,0.0,1109.0,80.0,1029.0,-3162.0,21166.0,-133.0,18980.0,0.0,18980.0,35841.0,
08/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2013,36481.0,969.0,969.0,0.0,2727.0,2727.0,0.0,7729.0,,,,,297.0,553.0,281.0,11722.0,12351.0,,,0.0,12408.0,5107.0,2491.0,2616.0,6439.0,309.0,24759.0,,8250.0,4762.0,278.0,,3210.0,571.0,556.0,13.0,13.0,,2.0,0.0,,0.0,778.0,,0.0,8821.0,4501.0,4111.0,390.0,390.0,,3103.0,,,,,2325.0,7604.0,16425.0,0.0,1133.0,80.0,1053.0,-3042.0,21918.0,12.0,20021.0,35.0,20056.0,36481.0,
02/28/2014,37081.0,1777.0,1777.0,0.0,2774.0,2774.0,0.0,7213.0,,,,,272.0,362.0,272.0,12036.0,12136.0,,,0.0,12909.0,3755.0,2455.0,1300.0,6804.0,1988.0,25045.0,,7922.0,4488.0,154.0,,3280.0,577.0,554.0,15.0,15.0,,8.0,0.0,,,878.0,,0.0,8499.0,4489.0,4040.0,449.0,449.0,,3260.0,,,,,2382.0,7749.0,16248.0,0.0,1166.0,80.0,1086.0,-2869.0,22370.0,117.0,20784.0,49.0,20833.0,37081.0,
05/31/2014,37391.0,2126.0,2126.0,0.0,3029.0,3029.0,0.0,6439.0,,,,,334.0,489.0,334.0,11928.0,12088.0,,,0.0,13375.0,3597.0,2365.0,1232.0,7035.0,2254.0,25463.0,,7629.0,4235.0,24.0,,3370.0,780.0,757.0,15.0,15.0,,8.0,0.0,,21.0,1010.0,,0.0,8409.0,3747.0,3263.0,484.0,484.0,,3750.0,,,,,2719.0,7497.0,15906.0,0.0,1208.0,80.0,1128.0,-2776.0,22790.0,195.0,21417.0,68.0,21485.0,37391.0,
08/31/2014,37250.0,2646.0,2646.0,0.0,3218.0,3218.0,0.0,6076.0,,,,,302.0,569.0,302.0,12242.0,12257.0,19096.0,-6839.0,0.0,12751.0,3539.0,2359.0,1180.0,7336.0,1307.0,25008.0,,8121.0,4315.0,105.0,0.0,3701.0,774.0,766.0,,,,8.0,0.0,0.0,44.0,1080.0,,0.0,8895.0,3716.0,3716.0,,,,4022.0,0.0,416.0,0.0,416.0,2482.0,7738.0,16633.0,0.0,1252.0,80.0,1172.0,-3197.0,22327.0,131.0,20513.0,104.0,20617.0,37250.0,
11/30/2014,48612.0,12861.0,12861.0,0.0,3579.0,3579.0,0.0,6518.0,,,,,322.0,844.0,296.0,23280.0,12103.0,,,0.0,13229.0,4598.0,2356.0,2242.0,7335.0,452.0,25332.0,,9007.0,5189.0,318.0,,3500.0,774.0,752.0,15.0,15.0,,7.0,96.0,,0.0,1131.0,,0.0,9877.0,13756.0,12984.0,772.0,772.0,,4212.0,,,,,3081.0,17968.0,27845.0,0.0,1259.0,80.0,1179.0,-3558.0,22717.0,218.0,20636.0,131.0,20767.0,48612.0,
02/28/2015,71357.0,3005.0,3005.0,0.0,7017.0,7017.0,0.0,9379.0,,,,,1314.0,2231.0,1314.0,20715.0,15646.0,,,0.0,34996.0,29269.0,17044.0,12225.0,,3496.0,50642.0,,15629.0,10293.0,196.0,,5140.0,1061.0,1059.0,,,,2.0,0.0,,,3689.0,,0.0,16690.0,16001.0,16001.0,,,,7640.0,,,,,3951.0,23641.0,40331.0,0.0,9850.0,12.0,9838.0,-3491.0,24526.0,-71.0,30814.0,212.0,31026.0,71357.0,
05/31/2015,70644.0,4449.0,4449.0,0.0,6899.0,6899.0,0.0,8764.0,,,,,917.0,2679.0,917.0,21029.0,15241.0,,,0.0,34374.0,28590.0,17361.0,11229.0,0.0,3105.0,49615.0,,14965.0,9932.0,184.0,,4849.0,1192.0,1190.0,,,,2.0,0.0,,,3532.0,,0.0,16157.0,15055.0,15055.0,,,,7503.0,,,,,3971.0,22558.0,38715.0,0.0,9901.0,12.0,9889.0,-3654.0,25460.0,-144.0,31563.0,366.0,31929.0,70644.0,
08/31/2015,68782.0,3000.0,3000.0,0.0,6849.0,6849.0,0.0,8678.0,,,,,1130.0,2156.0,1130.0,19657.0,15068.0,22608.0,-7540.0,0.0,34057.0,28723.0,16372.0,12351.0,1242.0,1936.0,49125.0,,15489.0,10088.0,176.0,0.0,5225.0,1068.0,1066.0,,,,2.0,0.0,0.0,44.0,3538.0,,0.0,16557.0,13315.0,13315.0,,,,7610.0,0.0,166.0,0.0,166.0,3862.0,20925.0,37482.0,0.0,9965.0,12.0,9953.0,-3977.0,25089.0,-216.0,30861.0,439.0,31300.0,68782.0,
11/30/2015,68657.0,2570.0,2570.0,0.0,6821.0,6821.0,0.0,9884.0,,,,,956.0,2328.0,288.0,20231.0,14878.0,,,0.0,33548.0,28235.0,16195.0,12040.0,,2985.0,48426.0,,15791.0,10643.0,262.0,,4886.0,1083.0,1083.0,,,,,0.0,,,3313.0,,0.0,16874.0,13194.0,13194.0,,,,7435.0,,,,,4122.0,20629.0,37503.0,0.0,10009.0,12.0,9997.0,-4446.0,25806.0,-660.0,30709.0,445.0,31154.0,68657.0,
02/29/2016,66385.0,3586.0,3586.0,0.0,6733.0,6733.0,0.0,9025.0,,,,,1034.0,1796.0,569.0,20378.0,14552.0,,,0.0,31455.0,26918.0,15796.0,11122.0,,2741.0,46007.0,,15220.0,9873.0,297.0,,5050.0,1052.0,1052.0,,,,,0.0,,,3107.0,0.0,0.0,16272.0,12974.0,12974.0,,,,7221.0,,,,,4114.0,20195.0,36467.0,0.0,10053.0,12.0,10041.0,-5026.0,26348.0,-1869.0,29506.0,412.0,29918.0,66385.0,
05/31/2016,67333.0,3291.0,3291.0,0.0,6508.0,6508.0,0.0,8931.0,,,,,983.0,502.0,966.0,19713.0,14493.0,,,0.0,33127.0,27658.0,16102.0,11556.0,,4967.0,47620.0,,15436.0,10337.0,248.0,,4851.0,374.0,374.0,,,,,1.0,,,3058.0,0.0,0.0,15811.0,13151.0,13151.0,,,,7057.0,,,,,3999.0,20208.0,36019.0,0.0,10073.0,12.0,10061.0,-4975.0,27061.0,-1278.0,30881.0,433.0,31314.0,67333.0,
