Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
06/30/2006,,332.6,305.0,2.95537956345373,597.0,597.0,,-4.18470418470417,,,,,,-8.29825616355984,
09/30/2006,,347.857,348.0,1.17701361643203,367.0,367.0,,4.2995839112344,,,,,,0.0411088464512637,
12/31/2006,,424.455,423.0,-2.62110839756901,429.0,429.0,,-0.218818380743983,,,,,,-0.342792522175492,
03/31/2007,,398.5,406.0,-2.321065393916,383.0,383.0,,1.51338766006985,,,,,,1.88205771643664,
06/30/2007,,428.0,431.0,3.35977601493234,432.0,432.0,,1.33333333333333,,,,,,0.700934579439252,
09/30/2007,,431.286,412.0,0.0754263065265878,412.0,412.0,,-1.63934426229508,,,,,,-4.47174264872961,
12/31/2007,,457.857,465.0,2.86817643247485,464.0,464.0,,2.15053763440859,,,,,,1.56009409051297,
03/31/2008,,457.75,456.0,5.26593964165536,465.0,465.0,,-0.546448087431694,,,,,,-0.382304751501912,
06/30/2008,,528.533,553.0,4.72523959414643,575.0,575.0,,1.90476190476191,,,,,,4.62922844931158,
09/30/2008,,553.0,550.25,2.70969937233498,521.0,521.0,,-1.09890109890109,,,,,,-0.497287522603978,
12/31/2008,,456.364,393.0,-4.55428408168907,351.0,351.0,,-12.5964010282776,,,,,,-13.8845307692982,
03/31/2009,,451.867,531.0,2.35642391947898,486.0,531.0,,17.4193548387097,,,,,,17.5124538857673,
06/30/2009,,480.4,509.0,5.67178056717806,496.0,509.0,,5.96833130328868,,,,,,5.9533721898418,
09/30/2009,,490.692,509.0,2.88079721826152,500.0,509.0,,3.44827586206897,,,,,,3.7310573638861,
12/31/2009,,488.375,537.0,1.1906099261853,537.0,542.0,,7.4766355140187,,,,,,9.95648835423599,
03/31/2010,,270.167,322.0,2.8960380145123,330.0,322.0,,17.5213675213675,,,,,,19.1855407951378,
06/30/2010,,245.75,,,,,,,,,,,,,
09/30/2010,,261.5,,,,,,,,,,,,,
