Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1997,52609.398438,426.599991,185.899994,240.699997,6142.5,,,544.5,,,,1262.900024,,,,8376.5,34630.601562,75829.0,-41198.398438,,9602.299805,,,,,,,9602.299805,44232.901367,,5006.0,5006.0,,,,5938.100098,,,,,,1491.300293,,,1491.300293,12435.400391,13202.400391,,,,,12853.900391,,,,12853.900391,26056.300781,38491.701172,135.0,13357.5,,,-26.1,,-282.199987,13184.200012,933.5,14117.700012,52609.401184,
09/30/1997,52890.898438,482.599991,315.799988,166.800003,6147.200195,,,516.0,,,,1309.5,,,,8455.299805,34724.5,76470.796875,-41746.300781,,9711.099609,,,,,,,9711.099609,44435.599609,,5444.600098,5444.600098,,,,6131.700195,,,,,,1536.699707,,,1536.699707,13113.0,13071.400391,,,,,13073.599609,,,,13073.599609,26145.0,39258.0,135.0,13354.200195,,,-580.400024,,-224.399963,12684.400208,948.5,13632.900208,52890.900208,
12/31/1997,53964.101562,1043.399963,322.799988,720.599976,6340.799805,,,550.299988,,,,1066.300049,,,,9000.799805,35039.398438,77437.203125,-42397.800781,1876.300049,8047.600098,,,,,,,8047.600098,44963.298584,,3575.399902,3575.399902,,,,6342.799805,,,,,,3746.000488,,,3746.000488,13664.200195,13265.200195,,,,,13133.900391,,,,13133.900391,26399.100586,40063.300781,200.5,13334.400391,,,-590.5,,45.200012,12989.600403,911.200012,13900.800415,53964.101196,
03/31/1998,54314.300781,1149.999969,403.899994,746.099976,6277.600098,,,544.5,,,,1273.900024,,,,9246.0,35346.5,78654.703125,-43308.199219,,9721.799805,,,,,,,9721.799805,45068.299805,,5628.0,5628.0,,,,4551.799805,,,,,,1300.299805,,,1300.299805,11480.099609,15678.900391,,,,,13198.5,,,,13198.5,28877.400391,40357.5,200.5,13428.400391,,,-637.5,,46.799988,13038.200378,918.599976,13956.800354,54314.300354,
06/30/1998,54715.699219,726.5,303.100006,423.399994,6467.299805,,,604.900024,,,,1204.099976,,,,9002.799805,35801.800781,80184.898438,-44383.101562,,9911.099609,,,,,,,9911.099609,45712.900391,,6103.399902,6103.399902,,,,4352.799805,,,,,,1362.899902,,,1362.899902,11819.099609,15503.200195,,,,,13109.0,,,,13109.0,28612.200195,40431.299805,200.5,13444.099609,,,-583.599976,,309.699982,13370.699615,913.700012,14284.399628,54715.699432,
09/30/1998,54998.300781,784.499985,620.799988,163.699997,6424.100098,,,571.200012,,,,1127.300049,,,,8907.099609,36227.300781,81714.601562,-45487.300781,,9863.900391,,,,,,,9863.900391,46091.201172,,6254.100098,6254.100098,,,,1924.300049,,,,,,1399.300049,,,1399.300049,9577.700195,18200.900391,,,,,13484.900391,,,,13484.900391,31685.800781,41263.500977,200.5,13461.299805,,,-632.700012,,-224.5,12804.599792,930.200012,13734.799805,54998.300781,
12/31/1998,55143.898438,1022.899994,237.100006,785.799988,6559.899902,,,566.0,566.0,,,933.5,,,,9082.299805,36815.5,83064.101562,-46248.601562,,9246.099609,,,,,,,9246.099609,46061.599609,,6105.0,6105.0,,,,2987.600098,,,,,,1438.600098,,,1438.600098,10531.200195,17646.400391,,,,,13410.700195,,,,13410.700195,31057.100586,41588.300781,200.5,13525.599609,,,-592.200012,,92.0,13225.899597,329.700012,13555.599609,55143.900391,
03/31/1999,54975.0,907.0,368.0,539.0,6535.0,6535.0,,555.0,555.0,,,904.0,,,,8901.0,37291.0,84672.0,-47381.0,0.0,8783.0,,,,,,,8783.0,46074.0,,6233.0,6233.0,,,,2286.0,,,,,,1370.0,,,1370.0,9889.0,17707.0,,,,,13359.0,,,,13359.0,31066.0,40955.0,201.0,13560.0,,,-649.0,1844.0,-1256.0,13700.0,320.0,14020.0,54975.0,
06/30/1999,57873.0,512.0,232.0,280.0,6722.0,,,584.0,,584.0,,920.0,,,,8738.0,37786.0,85943.0,-48157.0,5929.0,5420.0,,,,,,,5420.0,49135.0,,5955.0,5955.0,,,,3558.0,,,,,,1479.0,,,1479.0,10992.0,17381.0,,,,,14029.0,,,,14029.0,31410.0,42402.0,201.0,13602.0,,,-631.0,,1961.0,15133.0,338.0,15471.0,57873.0,
09/30/1999,59022.0,299.0,264.0,35.0,6929.0,,,624.0,,624.0,0.0,1045.0,,,,8897.0,38359.0,87739.0,-49380.0,0.0,11766.0,,,,,,,11766.0,50125.0,,6550.0,6550.0,,,,3286.0,,,,,,1533.0,,,1533.0,11369.0,17463.0,,,,,14030.0,,,,14030.0,31493.0,42862.0,201.0,13691.0,,,-632.0,,2450.0,15710.0,450.0,16160.0,59022.0,
12/31/1999,112830.0,3068.0,2033.0,1035.0,11998.0,11998.0,,1366.0,,,,3563.0,,,,19995.0,62173.0,142989.0,-80816.0,0.0,30662.0,8645.0,,,,,,22017.0,92835.0,,10878.0,10878.0,,,,15063.0,,,,,,3809.0,,,3809.0,29750.0,32419.0,,,,,22385.0,,,,22385.0,54804.0,84554.0,0.0,20410.0,,,-640.0,7428.0,-822.0,26376.0,1900.0,28276.0,112830.0,
03/31/2000,66052.0,988.0,360.0,628.0,7085.0,,,589.0,589.0,,0.0,1198.0,,,,9860.0,39749.0,90810.0,-51061.0,8207.0,8236.0,,,,,,,8236.0,56192.0,,7000.0,7000.0,,,,5812.0,,,,,,1489.0,,,1489.0,14301.0,20149.0,,,,,14344.0,,,,14344.0,34493.0,48794.0,201.0,13849.0,,,-1026.0,,3809.0,16833.0,425.0,17258.0,66052.0,
06/30/2000,157013.0,1701.0,1346.0,355.0,12360.0,12360.0,,1385.0,,,,4690.0,,,,20136.0,64774.0,150896.0,-86122.0,,72103.0,40954.0,,,,,,31149.0,136877.0,,13275.0,13275.0,,,,20060.0,,,,,,4782.0,,,4782.0,38117.0,33286.0,,,,,29395.0,,,,29395.0,62681.0,100798.0,,24599.0,,,-1200.0,11512.0,-735.0,34176.0,22039.0,56215.0,157013.0,
09/30/2000,157528.0,942.0,828.0,114.0,14180.0,14180.0,,1487.0,,,,3485.0,,,,20094.0,66305.0,154496.0,-88191.0,,71129.0,41586.0,,,,,,29543.0,137434.0,,14927.0,14927.0,,,,18888.0,,,,,,5193.0,,,5193.0,39008.0,32825.0,,,,,29243.0,,,,29243.0,62068.0,101076.0,,24598.0,,,-2021.0,13891.0,-1986.0,34482.0,21970.0,56452.0,157528.0,
12/31/2000,164735.0,2370.0,757.0,1613.0,14010.0,14010.0,,1910.0,,,,3831.0,,,,22121.0,69504.0,158957.0,-89453.0,0.0,73110.0,41990.0,,,,,,31120.0,142614.0,,13965.0,13965.0,,,,14838.0,,,,,,5433.0,,,5433.0,34236.0,42491.0,,,,,31600.0,,,,31600.0,74091.0,108327.0,0.0,24830.0,,,-1861.0,14667.0,-3058.0,34578.0,21830.0,56408.0,164735.0,
03/31/2001,167798.0,1699.0,689.0,1010.0,13988.0,,,2049.0,2049.0,,0.0,4241.0,,,,21977.0,71369.0,162892.0,-91523.0,0.0,74452.0,44083.0,,,,,,30369.0,145821.0,,12610.0,12610.0,,,,17429.0,,,,,,5376.0,,,5376.0,35415.0,44394.0,,,,,31590.0,,,,31590.0,75984.0,111399.0,0.0,24820.0,,,-1753.0,,11631.0,34698.0,21701.0,56399.0,167798.0,
06/30/2001,170173.0,3413.0,2616.0,797.0,13777.0,,,2047.0,2047.0,,0.0,4023.0,,,,23260.0,73542.0,167219.0,-93677.0,0.0,73371.0,43627.0,,,,,,29744.0,146913.0,,11740.0,11740.0,,,,20591.0,,,,,,5433.0,,,5433.0,37764.0,44280.0,,,,,31481.0,,,,31481.0,75761.0,113525.0,0.0,24773.0,,,-1525.0,,11661.0,34909.0,21739.0,56648.0,170173.0,
09/30/2001,169503.0,1613.0,1365.0,248.0,13726.0,,,2259.0,2259.0,,0.0,4234.0,,,,21832.0,72897.0,166312.0,-93415.0,0.0,74774.0,44080.0,,,,,,30694.0,147671.0,,11945.0,11945.0,,,,18847.0,,,,,,5450.0,,,5450.0,36242.0,45043.0,,,,,31483.0,,,,31483.0,76526.0,112768.0,0.0,24780.0,,,-1277.0,,11333.0,34836.0,21899.0,56735.0,169503.0,
12/31/2001,170795.0,2970.0,979.0,1991.0,14254.0,,,1968.0,1968.0,,0.0,3995.0,,,,23187.0,74419.0,169586.0,-95167.0,0.0,73189.0,44262.0,,,,,,28927.0,147608.0,,13947.0,13947.0,,,,18669.0,18619.0,50.0,50.0,,,5404.0,,,5404.0,38020.0,45657.0,45428.0,229.0,229.0,,32430.0,,,,32430.0,78087.0,116107.0,0.0,24951.0,,,-1182.0,,8770.0,32539.0,22149.0,54688.0,170795.0,
03/31/2002,171325.0,2379.0,1015.0,1364.0,15412.0,,,1770.0,,,,4611.0,,,,24172.0,74321.0,173189.0,-98868.0,0.0,72832.0,45127.0,1802.0,43325.0,,,,27705.0,147153.0,,13120.0,13120.0,,,,16344.0,,,,,,5646.0,,,5646.0,35110.0,46580.0,,,,,36102.0,,,,36102.0,82682.0,117792.0,0.0,24960.0,,,-867.0,,6914.0,31007.0,22526.0,53533.0,171325.0,
06/30/2002,168293.0,3731.0,2962.0,769.0,13068.0,,,1843.0,1843.0,,0.0,4499.0,,,,23141.0,74384.0,175802.0,-101418.0,0.0,70768.0,45231.0,1770.0,43461.0,,,,25537.0,145152.0,,13130.0,13130.0,,,,16969.0,,,,,,5581.0,,,5581.0,35680.0,44639.0,,,,,36508.0,,,,36508.0,81147.0,116827.0,0.0,24988.0,,,-606.0,,4260.0,28642.0,22824.0,51466.0,168293.0,
09/30/2002,169099.0,5897.0,5651.0,246.0,12956.0,,,1612.0,,,,3001.0,,,,23466.0,74137.0,176779.0,-102642.0,0.0,71496.0,46761.0,1695.0,45066.0,,,,24735.0,145633.0,,14242.0,14242.0,,,,11422.0,,,,,,5320.0,,,5320.0,30984.0,46029.0,,,,,36401.0,,,,36401.0,82430.0,113414.0,0.0,24946.0,,,,,6899.0,31845.0,23840.0,55685.0,169099.0,
12/31/2002,167468.0,3464.0,1422.0,2042.0,12496.0,12496.0,,1497.0,,,,4636.0,,,,22093.0,73758.0,176838.0,-103080.0,0.0,71617.0,46339.0,1339.0,45000.0,,,4986.0,20292.0,145375.0,,4851.0,4851.0,,,,9267.0,,,,,,13811.0,,,13811.0,27929.0,44003.0,,,,,38863.0,,,,38863.0,82866.0,110795.0,0.0,24960.0,,,-218.0,10536.0,-2662.0,32616.0,24057.0,56673.0,167468.0,
03/31/2003,172053.0,5614.0,4135.0,1479.0,11462.0,,,1536.0,,,,3679.0,,,,22291.0,77120.0,179147.0,-102027.0,0.0,72642.0,46661.0,,,,,,25981.0,149762.0,,12767.0,12767.0,,,,10619.0,,,,,,5046.0,,,5046.0,28432.0,43462.0,,,,,40583.0,,,,40583.0,84045.0,112477.0,0.0,25080.0,,,-115.0,,10808.0,35773.0,23803.0,59576.0,172053.0,
06/30/2003,167626.0,1726.0,820.0,906.0,10077.0,,,1245.0,,,,5483.0,,,,18531.0,75771.0,179184.0,-103413.0,0.0,73324.0,47026.0,1415.0,45611.0,,,,26298.0,149095.0,,12573.0,12573.0,,,,10083.0,,,,,,6676.0,,,6676.0,29332.0,38846.0,,,,,41168.0,,,,41168.0,80014.0,109346.0,0.0,25299.0,,,-115.0,-1757.0,10798.0,34225.0,24055.0,58280.0,167626.0,
09/30/2003,165006.0,1112.0,746.0,366.0,10049.0,,,1280.0,,,,4124.0,,,,16565.0,75098.0,179721.0,-104623.0,0.0,73343.0,46942.0,1368.0,45574.0,,,,26401.0,148441.0,,12664.0,12664.0,,,,7499.0,,,,,,5705.0,,,5705.0,25868.0,37961.0,,,,,42073.0,,,,42073.0,80034.0,105902.0,0.0,25436.0,,,-115.0,11931.0,-2116.0,35136.0,23968.0,59104.0,165006.0,
