Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,6424.335938,17.759001,17.759001,0.0,696.906982,696.906982,,20.584999,20.584999,,,,1207.329956,,,,1942.581055,3761.280029,5347.73584,-1586.456055,83.459,637.015991,225.363007,225.363007,0.0,,,411.652985,4481.75502,,775.078003,775.078003,,,,639.333984,,,,,,906.633911,,,906.633911,2321.045898,1639.417969,1549.231972,90.185997,90.185997,,1064.484009,,,,1064.484009,2703.901978,5024.947876,0.0,997.919006,,,-51.199001,550.857971,-98.189976,1399.388,0.0,1399.388,6424.335876,
12/31/2004,7199.152,9.458,9.458,0.0,1412.861,1412.861,,593.028,593.028,0.0,0.0,0.0,479.105,,,,2494.452,3313.157,4832.876,-1519.719,589.805,801.738,225.188,225.188,0.0,,,576.55,4704.7,,1161.984,1161.984,,,,985.532,,,,,,741.279,,,741.279,2888.795,1543.202,,,,,1161.451,,,,1161.451,2704.653,5593.448,0.0,1018.674,,,-51.206,649.24,-11.004,1605.704,0.0,1605.704,7199.152,
03/31/2005,6849.919,35.495,35.495,0.0,1262.96,1262.96,,323.377,323.377,,,0.0,559.414,,,,2181.246,3792.047,5447.784,-1655.737,258.054,618.572,225.188,225.188,0.0,,,393.384,4668.673,,1088.831,1088.831,,,,695.035,,,,,,853.636,,,853.636,2637.502,1612.157,,,,,1028.127,,,,1028.127,2640.284,5277.786,0.0,1025.773,,,-116.488,730.933,-68.085,1572.133,0.0,1572.133,6849.919,
06/30/2005,6696.87,16.603,16.603,0.0,930.074,930.074,,573.051,22.665,,550.386,22.665,501.051,,,,2020.779,3811.407,5503.235,-1691.828,266.311,598.373,225.188,225.188,0.0,,,373.185,4676.091,,919.868,919.868,,,,118.039,,,,,,735.245,,,735.245,1773.152,2338.25,,,,,1087.098,,,,1087.098,3425.348,5198.5,0.0,1031.769,,,-163.713,699.11,-68.796,1498.37,0.0,1498.37,6696.87,
09/30/2005,10362.455,86.16,86.16,0.0,1471.986,1471.986,,902.667,22.497,0.0,0.0,880.17,2022.146,,,,4482.959,4199.058,5807.211,-1608.153,391.939,1288.499,720.779,397.161,323.618,,,567.72,5879.496,,1531.696,1531.696,,,,1509.043,,,,,,2047.021,,,2047.021,5087.76,2104.433,2027.721,76.712,76.712,,1784.768,,,,1784.768,3889.201,8976.961,0.0,1037.7,,,-241.587,856.029,-266.648,1385.494,0.0,1385.494,10362.455,
12/31/2005,9311.748,7.915,7.915,0.0,1961.208,1961.208,,911.393,,,,911.393,917.872,,,,3798.388,3994.227,5575.365,-1581.138,0.0,1519.133,683.211,683.211,0.0,,245.009,590.913,5513.36,,1514.62,1514.62,,,,1548.046,,,,,,1125.27,,,1125.27,4187.936,2024.07,,,,,1304.985,,,,1304.985,3329.055,7516.991,0.0,1045.363,,,-279.355,1085.845,-57.096,1794.757,0.0,1794.757,9311.748,
03/31/2006,10731.432,36.8,36.8,0.0,1501.651,,,625.029,625.029,0.0,0.0,0.0,647.716,,,,2811.196,5929.861,8648.194,-2718.333,822.695,1167.68,991.264,991.264,0.0,,,176.416,7920.236,,1308.421,1308.421,,,,751.551,,,,,,1017.735,,,1017.735,3077.707,3104.054,,,,,1171.953,,,,1171.953,4276.007,7353.714,0.0,1226.328,,,-58.819,1188.046,-0.505,2355.05,1022.668,3377.718,10731.432,
06/30/2006,10176.104,645.349,645.349,0.0,971.855,,,905.098,0.0,0.0,905.098,0.0,702.025,,,,3224.327,4710.504,6534.378,-1823.874,1127.46,1113.813,1027.336,1027.336,0.0,,,86.477,6951.777,,943.194,943.194,,,,1382.485,,,,,,996.344,,,996.344,3322.023,2630.32,,,,,1055.362,,,,1055.362,3685.682,7007.705,0.0,1237.892,,,-58.82,1230.621,-43.701,2365.992,802.407,3168.399,10176.104,
09/30/2006,10188.518,247.475,247.475,0.0,944.732,,,1028.007,0.0,0.0,1028.007,0.0,856.684,,,,3076.898,4767.427,6634.992,-1867.565,755.772,1588.421,1025.42,1025.42,0.0,,,563.001,7111.62,,1021.732,1021.732,,,,22.683,,,,,,1078.929,,,1078.929,2123.344,4036.127,,,,,1063.361,,,,1063.361,5099.488,7222.832,0.0,1245.179,,,-340.237,1217.404,33.251,2155.597,810.089,2965.686,10188.518,
12/31/2006,10391.082,99.393,68.268,31.125,1348.49,,,925.194,0.0,0.0,925.194,0.0,751.884,,,,3124.961,4844.921,6724.759,-1879.838,0.0,2421.2,1051.44,1051.44,0.0,,,1369.76,7266.121,,1076.954,1076.954,,,,24.159,,,,,,849.425,,,849.425,1950.538,4030.855,,,,,1393.086,,,,1393.086,5423.941,7374.479,0.0,1259.92,,,-340.253,1256.759,39.532,2215.958,800.645,3016.603,10391.082,
03/31/2007,10348.911,763.54,225.51,538.03,1286.444,,,499.058,499.058,0.0,0.0,0.0,531.306,,,,3080.348,4901.596,6816.441,-1914.845,0.0,2366.967,1049.523,1049.523,0.0,,,1317.444,7268.563,,1073.934,1073.934,,,,420.466,,,,,,849.432,,,849.432,2343.832,3627.043,,,,,1368.382,,,,1368.382,4995.425,7339.257,0.0,1264.318,,,-360.117,1371.948,-65.373,2210.776,798.878,3009.654,10348.911,
12/31/2007,11062.034,19.105,19.105,0.0,1723.212,,,841.362,0.0,0.0,841.362,0.0,367.796,,,,2951.475,5845.181,7893.492,-2048.311,0.0,2265.378,1043.773,1043.773,0.0,,,1221.605,8110.559,,1436.005,1436.005,,,,623.079,,,,,,822.583,,,822.583,2881.667,4215.046,,,,,1194.049,,,,1194.049,5409.095,8290.762,0.0,1275.011,,,-710.126,1411.492,-7.069,1969.308,801.964,2771.272,11062.034,
03/31/2008,11239.834,268.74,268.74,0.0,1723.572,,,329.307,0.0,0.0,329.307,0.0,421.045,,,,2742.664,6206.267,8297.604,-2091.337,0.0,2290.903,1041.857,,,,,1249.046,8497.17,,1585.757,1585.757,,,,383.781,,,,,,909.469,,,909.469,2879.007,4118.394,,,,,1270.179,,,,1270.179,5388.573,8267.58,0.0,1276.317,,,-710.141,1515.793,-75.177,2006.792,965.462,2972.254,11239.834,
06/30/2008,12169.072,98.744,98.744,0.0,1507.639,1507.639,,902.129,0.0,0.0,902.129,0.0,760.015,,,,3268.527,6476.581,8609.681,-2133.1,0.0,2423.964,1042.059,,,,752.952,628.953,8900.545,,1730.041,1730.041,,,,919.679,,,,,,1079.878,,,1079.878,3729.598,4104.994,,,,,1378.477,,,,1378.477,5483.471,9213.069,0.0,1287.676,,,-708.964,1517.982,-113.396,1983.298,972.705,2956.003,12169.072,
09/30/2008,12222.063,72.944,72.944,0.0,1066.606,,,1120.077,0.0,0.0,1120.077,0.0,761.023,,,,3020.65,6893.171,9067.172,-2174.001,0.0,2308.242,1040.142,,,,756.449,511.651,9201.413,,1294.63,1294.63,,,,1440.404,,,,,,882.435,,,882.435,3617.469,4102.25,,,,,1385.487,,,,1385.487,5487.737,9105.206,0.0,1301.502,,,-708.965,1534.241,-68.763,2058.015,1058.842,3116.857,12222.063,
12/31/2008,13126.062,510.058,510.058,0.0,1265.3,1265.3,,858.966,0.0,0.0,858.966,0.0,743.278,,,,3377.602,7263.769,9476.619,-2212.85,0.0,2484.691,1038.226,602.844,435.382,,755.492,690.973,9748.46,,1122.761,1122.761,,,,2388.195,,,,,,682.808,,,682.808,4193.764,4112.581,,,,,1652.178,,,,1652.178,5764.759,9958.523,0.0,1302.369,,,-696.616,1553.033,-70.616,2088.17,1079.369,3167.539,13126.062,
03/31/2009,11939.964,76.753,76.753,0.0,1014.142,1014.142,0.0,443.244,0.0,0.0,443.244,0.0,504.59,60.55,,173.894,2038.729,7436.655,9688.778,-2252.123,0.0,2464.58,1036.309,,,,747.99,619.731,9901.235,,798.625,798.625,,,,1004.9,986.7,,,,18.2,643.985,,16.892,436.702,2447.51,4602.756,4602.756,,,,1648.565,,,866.497,765.176,6251.321,8698.831,0.0,1303.07,1.221,1301.849,-696.863,1633.238,-56.152,2183.293,1057.84,3241.133,11939.964,
06/30/2009,11833.723,47.038,47.038,0.0,771.196,771.196,0.0,564.53,0.0,0.0,564.53,0.0,411.151,47.163,,242.694,1793.915,7590.86,9880.62,-2289.76,0.0,2448.948,1034.393,,,,735.394,631.998,10039.808,,826.414,826.414,,,,958.115,689.91,,,,268.205,652.514,,8.301,611.029,2437.043,4346.285,4346.285,,,,1637.529,,,867.015,762.213,5983.814,8420.857,0.0,1309.363,1.222,1308.141,-696.805,1632.795,-82.96,2162.393,1250.473,3412.866,11833.723,
09/30/2009,12029.47,52.18,52.18,0.0,726.719,726.719,0.0,657.403,0.0,0.0,657.403,0.0,420.66,32.191,,208.515,1856.962,7698.596,10010.406,-2311.81,0.0,2473.912,1032.476,,,,774.347,634.898,10172.508,,766.58,766.58,,,,1092.21,824.0,,,,268.21,785.671,,12.995,530.775,2644.461,4340.211,4340.211,,,,1645.023,,,893.213,738.815,5985.234,8629.695,0.0,1318.39,1.223,1317.167,-696.807,1636.572,-118.54,2139.615,1260.16,3399.775,12029.47,
12/31/2009,12827.683,29.399,29.399,0.0,1437.994,1437.994,0.0,583.127,0.0,0.0,583.127,0.0,537.944,23.125,,238.89,2588.464,7793.658,10145.8,-2352.142,0.0,2445.561,1030.56,602.844,427.716,,765.163,626.713,10239.219,,1240.207,1240.207,0.0,0.0,0.0,1150.085,881.87,0.0,0.0,,268.215,948.62,0.0,8.926,488.487,3338.912,4334.204,4334.204,0.0,0.0,,1709.105,0.0,420.227,1037.665,242.287,6043.309,9382.221,0.0,1323.564,1.224,1322.34,-683.467,1685.71,-118.613,2207.194,1238.268,3445.462,12827.683,
03/31/2010,12329.192,167.433,167.433,0.0,1202.293,1202.293,0.0,397.254,0.0,0.0,397.254,0.0,341.748,22.547,,89.175,2108.728,7794.404,10205.835,-2411.431,0.0,2426.06,1028.643,,,,762.435,612.435,10220.464,,965.015,965.015,,,,803.22,310.0,,,,493.22,903.281,,13.115,581.622,2671.516,4103.333,4103.333,,,,1674.702,,,1033.396,628.191,5778.035,8449.551,0.0,1366.816,1.225,1365.591,-674.103,1793.548,-105.564,2380.697,1498.944,3879.641,12329.192,
06/30/2010,12119.911,103.251,103.251,0.0,904.325,904.325,0.0,572.941,0.0,0.0,572.941,0.0,297.738,19.686,,138.266,1878.255,7847.34,10304.502,-2457.162,0.0,2394.316,1026.726,,,,757.232,590.672,10241.656,,830.015,830.015,,,,1323.225,680.0,,,,643.225,722.368,,5.081,480.773,2875.608,3697.585,3697.585,,,,1676.144,,,1053.931,617.132,5373.729,8249.337,0.0,1376.317,1.227,1375.09,-674.103,1788.501,-103.486,2387.229,1483.345,3870.574,12119.911,
09/30/2010,11929.753,50.483,50.483,0.0,858.819,858.819,0.0,703.677,0.0,0.0,703.677,0.0,375.797,9.956,,178.343,1988.776,7138.972,9629.389,-2490.417,0.0,2802.005,1024.81,602.8,422.01,,1194.087,573.152,9940.977,,885.017,885.017,,,,969.616,326.385,,,,643.231,742.308,,2.045,469.551,2596.941,3692.043,3692.043,,,,1745.374,,,1127.023,616.306,5437.417,8034.358,0.0,1383.884,1.227,1382.657,-673.979,1794.842,-90.268,2414.479,1480.916,3895.395,11929.753,
12/31/2010,12499.175,30.341,30.341,0.0,1283.891,1283.891,0.0,706.912,0.0,0.0,706.912,0.0,358.591,0.0,,149.521,2379.735,7312.948,9853.821,-2540.873,0.0,2806.492,1022.894,602.844,420.05,,1188.124,595.474,10119.44,,1212.323,1212.323,0.0,0.0,0.0,1200.091,556.855,0.0,0.0,,643.236,739.017,0.0,0.0,416.248,3151.431,3686.542,3686.542,0.0,0.0,,1740.361,0.0,367.838,1171.997,200.526,5426.903,8578.334,0.0,1393.899,1.228,1392.671,-663.274,1826.8,-108.802,2448.623,1472.218,3920.841,12499.175,
03/31/2011,13039.596,870.086,870.086,0.0,1280.125,1280.125,0.0,407.671,0.0,0.0,407.671,0.0,237.892,1.715,,106.699,2795.774,7438.893,10036.44,-2597.547,0.0,2804.929,1020.977,,,,1186.588,595.649,10243.822,,1131.922,1131.922,,,,418.242,0.0,,,,418.242,751.484,,6.154,450.051,2301.648,4976.458,4976.458,,,,1804.472,,,1223.25,575.068,6780.93,9082.578,0.0,1385.515,1.228,1384.287,-652.573,1901.279,-135.137,2499.084,1457.934,3957.018,13039.596,
06/30/2011,13036.333,477.573,477.573,0.0,1125.338,1125.338,0.0,574.173,0.0,0.0,574.173,0.0,352.177,7.528,,161.54,2529.261,7712.574,10350.552,-2637.978,0.0,2794.498,1020.865,,,,1177.219,588.886,10507.072,,1194.103,1194.103,,,,894.881,526.633,,,,368.248,751.633,,2.406,392.865,2840.617,4622.616,4622.616,,,,1875.396,,,1288.438,584.552,6498.012,9338.629,0.0,1397.271,1.229,1396.042,-949.632,1900.716,-131.266,2217.089,1480.615,3697.704,13036.333,
09/30/2011,13171.124,148.407,148.407,0.0,1141.132,1141.132,0.0,658.059,0.0,0.0,658.059,0.0,364.445,24.232,,202.26,2312.043,8019.313,10709.417,-2690.104,0.0,2839.768,1016.044,,,,1224.397,575.095,10859.081,,1241.633,1241.633,,,,1015.253,650.0,,,,365.253,719.878,,1.135,352.52,2976.764,4532.053,4532.053,,,,1980.247,,,1386.959,592.153,6512.3,9489.064,0.0,1405.316,1.229,1404.087,-947.839,1903.056,-174.573,2185.96,1496.1,3682.06,13171.124,
12/31/2011,13696.635,65.953,65.953,0.0,1339.933,1339.933,0.0,549.915,0.0,0.0,549.915,0.0,363.011,0.0,,185.143,2318.812,8444.333,11177.934,-2733.601,0.0,2933.49,1014.127,601.743,412.384,,1223.398,695.965,11377.823,,1341.718,1341.718,,,0.0,1206.373,841.982,0.0,0.0,,364.391,698.084,0.0,0.0,345.383,3246.175,4529.551,4529.551,0.0,0.0,,2121.177,0.0,471.033,1446.591,203.553,6650.728,9896.903,0.0,1419.643,1.229,1418.414,-935.323,1960.374,-206.121,2238.573,1561.159,3799.732,13696.635,
03/31/2012,14252.076,781.192,781.192,0.0,1154.951,1154.951,0.0,299.13,0.0,0.0,299.13,0.0,374.002,,,155.695,2609.275,8701.036,11495.219,-2794.183,0.0,2941.765,1001.956,,,,1219.635,720.174,11642.801,,1110.108,1110.108,,,,784.154,419.757,,,,364.397,706.061,,,410.399,2600.323,5225.849,5225.849,,,,2046.449,,,1408.42,638.029,7272.298,9872.621,0.0,1318.718,1.229,1317.489,-903.585,2019.864,-178.845,2256.152,2123.303,4379.455,14252.076,
06/30/2012,13817.191,114.92,114.92,0.0,793.842,793.842,0.0,561.802,0.0,0.0,561.802,0.0,336.755,,,208.704,1807.319,9098.053,11953.916,-2855.863,0.0,2911.819,1000.039,,,,1210.268,701.512,12009.872,,911.977,911.977,,,,608.193,595.931,,,,12.262,736.507,,,396.964,2256.677,5224.623,5224.623,,,,2129.903,,,1457.896,672.007,7354.526,9611.203,0.0,1328.662,2.458,1326.204,-1050.942,2017.46,-205.64,2089.54,2116.448,4205.988,13817.191,
09/30/2012,15364.307,978.825,978.825,0.0,984.724,984.724,0.0,644.719,0.0,0.0,644.719,0.0,347.762,,,220.135,2956.03,9490.382,12404.878,-2914.496,0.0,2917.895,998.122,,,,1218.282,701.491,12408.277,,1153.75,1153.75,,,,687.887,676.747,,,,11.14,597.476,,,358.253,2439.113,6517.464,6517.464,,,,2232.171,,,1539.96,692.211,8749.635,11188.748,0.0,1339.503,2.458,1337.045,-1048.329,2015.008,-240.476,2065.706,2109.853,4175.559,15364.307,
12/31/2012,15855.275,583.618,583.618,0.0,1349.371,1349.371,0.0,517.014,0.0,0.0,517.014,0.0,314.657,0.0,,175.869,2764.66,10114.34,13088.991,-2974.651,0.0,2976.275,1400.924,996.206,404.718,,1221.405,353.946,13090.615,,1333.489,1333.489,0.0,0.0,0.0,828.025,817.17,0.0,0.0,,10.855,651.48,0.0,0.0,369.054,2812.994,6515.372,6515.372,0.0,0.0,,2294.459,0.0,464.611,1592.802,237.046,8809.831,11622.825,0.0,1327.156,2.458,1324.698,-1039.773,2059.024,-216.798,2129.609,2102.841,4232.45,15855.275,
03/31/2013,15446.219,143.947,143.947,0.0,1261.804,1261.804,0.0,302.473,0.0,0.0,302.473,0.0,241.439,,,154.154,1949.663,10521.218,13560.483,-3039.265,0.0,2975.338,994.289,,,,1220.129,760.92,13496.556,,1205.248,1205.248,,,,562.021,551.25,,,,10.771,569.756,,,357.88,2337.025,6513.327,6513.327,,,,2391.734,,,1678.887,712.847,8905.061,11242.086,0.0,1270.193,2.458,1267.735,-1010.45,2097.764,-223.153,2134.354,2069.779,4204.133,15446.219,
06/30/2013,15842.274,33.681,33.681,0.0,1158.738,1158.738,0.0,434.996,0.0,0.0,434.996,0.0,262.174,,,163.055,1889.589,10979.485,14085.131,-3105.646,0.0,2973.2,992.373,,,,1208.787,772.04,13952.685,,1214.322,1214.322,,,,844.685,834.0,,,,10.685,589.772,,,388.954,2648.779,6511.359,6511.359,,,,2507.78,,,1716.547,791.233,9019.139,11667.918,0.0,1280.671,2.458,1278.213,-1007.834,2024.482,-211.97,2085.349,2089.007,4174.356,15842.274,
09/30/2013,17610.343,779.524,779.524,0.0,1166.994,1166.994,0.0,664.213,0.0,0.0,664.213,0.0,271.293,,,160.452,2882.024,11770.796,14944.162,-3173.366,0.0,2957.523,990.456,,,,1201.873,765.194,14728.319,,1382.785,1382.785,,,,572.985,562.329,,,,10.656,665.94,,,433.055,2621.71,7757.159,7757.159,,,,2540.828,,,1776.949,763.879,10297.987,12919.697,0.0,1406.544,2.458,1404.086,-1005.829,2008.471,-219.492,2189.694,2500.952,4690.646,17610.343,
12/31/2013,17741.481,145.565,145.565,0.0,1109.51,1109.51,0.0,188.286,0.0,0.0,188.286,0.0,961.363,0.0,1048.23,133.01,2404.724,9231.954,10970.256,-1738.302,0.0,6104.803,1024.562,525.535,499.027,,1229.838,224.353,15336.757,,1273.102,1273.102,0.0,0.0,0.0,575.112,564.462,0.0,0.0,,10.65,882.116,0.0,0.0,212.851,2730.33,7753.657,7753.657,0.0,0.0,,2412.314,0.0,103.603,1146.562,113.919,10165.971,12896.301,0.0,1436.058,2.458,1433.6,-997.035,2020.815,-121.987,2337.851,2507.329,4845.18,17741.481,
03/31/2014,13653.134,210.227,210.227,0.0,883.673,883.673,0.0,231.237,0.0,0.0,231.237,0.0,331.19,,61.049,102.089,1656.327,9510.794,11313.498,-1802.704,0.0,2486.013,1021.62,,,,1229.054,202.626,11996.807,,1257.945,1155.114,,102.831,,135.65,125.0,,,,10.65,498.129,,,127.697,1891.724,7199.029,7199.029,,,,1434.674,,,1144.348,229.277,8633.703,10525.427,0.0,1379.481,2.458,1377.023,-965.31,280.242,-109.913,584.5,2543.207,3127.707,13653.134,
06/30/2014,14384.538,358.56,358.56,0.0,1097.008,1097.008,0.0,335.116,0.0,0.0,335.116,0.0,268.971,,52.481,118.545,2059.655,9870.664,11737.291,-1866.627,0.0,2454.219,1018.679,,,,1212.408,193.032,12324.883,,1376.638,1271.539,,105.099,,10.65,0.0,,,,10.65,463.883,,,190.289,1851.171,7196.988,7196.988,,,,1543.048,,,1253.099,237.468,8740.036,10591.207,0.0,1506.04,2.458,1503.582,-961.911,225.423,-113.127,656.425,3136.906,3793.331,14384.538,
09/30/2014,14312.196,151.403,151.403,0.0,971.285,971.285,0.0,338.345,0.0,0.0,338.345,0.0,251.754,,43.115,119.427,1712.787,10242.122,12173.835,-1931.713,0.0,2357.287,1017.715,,0.0,,1128.509,184.935,12599.409,,1415.453,1221.934,,102.838,90.681,10.65,0.0,,,,10.65,355.798,,,120.162,1781.901,7194.957,7194.957,,,,1575.943,,,1303.548,229.28,8770.9,10552.801,0.0,1517.616,2.458,1515.158,-956.977,170.249,-107.656,623.232,3136.163,3759.395,14312.196,
12/31/2014,15261.773,172.812,172.812,0.0,745.494,745.494,0.0,189.967,0.0,0.0,134.134,55.833,198.971,,36.424,117.466,1307.244,11662.437,13602.647,-1940.21,0.0,2292.092,1014.74,525.535,489.205,,1132.653,124.679,13954.529,,996.29,891.413,,104.877,,1065.946,1055.296,0.0,0.0,,10.65,330.109,0.0,,180.558,2392.345,7150.142,7150.142,0.0,0.0,,1713.403,0.0,159.213,1395.222,122.544,8863.545,11255.89,0.0,1544.041,2.458,1541.583,-953.701,138.128,-136.353,592.115,3413.768,4005.883,15261.773,
03/31/2015,15533.073,239.411,239.411,0.0,628.064,628.064,0.0,218.691,0.0,0.0,218.691,0.0,235.783,,30.399,175.425,1321.949,11891.321,13908.362,-2017.041,0.0,2319.803,1011.765,,,,1124.204,167.724,14211.124,,721.535,721.535,,,,1486.125,825.475,,,,660.65,341.06,,,208.211,2548.72,7339.766,7339.766,,,,1751.299,,,1430.478,290.422,9091.065,11639.785,0.0,1539.624,2.458,1537.166,-942.55,72.976,-139.892,530.158,3363.13,3893.288,15533.073,
06/30/2015,15651.18,226.193,226.193,0.0,684.899,684.899,0.0,150.137,0.0,0.0,150.137,0.0,202.567,,25.129,155.967,1263.796,12075.85,14175.037,-2099.187,0.0,2311.534,1023.209,,,,1146.407,129.7,14387.384,,694.914,694.914,,,,1531.134,870.484,,,,660.65,380.514,,,256.201,2606.562,7291.4,7291.4,,,,1753.859,,,1451.833,276.897,9045.259,11651.821,0.0,1566.774,2.458,1564.316,-937.051,23.119,-135.334,517.508,3481.851,3999.359,15651.18,
09/30/2015,15508.298,38.371,38.371,0.0,586.157,586.157,0.0,204.912,0.0,0.0,142.308,62.604,123.35,,20.598,76.129,952.79,12278.593,14457.28,-2178.687,0.0,2276.915,1020.233,,,,1137.059,115.716,14555.508,,729.022,620.568,,108.454,,947.922,287.272,,,,660.65,283.877,,,157.705,1960.821,7773.756,7773.756,,,,1736.416,,,1437.087,278.731,9510.172,11470.993,0.0,1480.089,2.458,1477.631,-929.505,0.0,-136.112,414.472,3622.833,4037.305,15508.298,
12/31/2015,15446.111,97.619,97.619,0.0,593.979,593.979,0.0,204.78,0.0,0.0,128.084,76.696,78.832,,16.964,39.946,975.21,12373.989,14530.46,-2156.471,,2096.912,1017.258,525.535,491.723,,948.221,112.598,14470.901,,745.025,615.982,,129.043,0.0,656.99,546.34,0.0,0.0,,110.65,236.251,0.0,0.0,132.556,1638.266,8323.582,8323.582,0.0,0.0,,1717.927,0.0,148.292,1436.715,115.956,10041.509,11679.775,0.0,1380.902,2.458,1378.444,-917.862,0.0,-127.242,335.798,3430.538,3766.336,15446.111,
03/31/2016,15501.149,137.219,137.219,0.0,521.436,521.436,0.0,239.219,0.0,0.0,156.075,83.144,93.147,,12.916,54.024,991.021,12437.127,14671.934,-2234.807,0.0,2073.001,1014.284,,,,929.209,112.614,14510.128,,626.947,522.317,,104.63,,905.217,444.567,,,,460.65,232.296,,,126.549,1764.46,8320.451,8320.451,,,,1770.731,,,1484.745,273.07,10091.182,11855.642,0.0,1330.009,2.458,1327.551,-908.507,0.0,-134.614,286.888,3358.619,3645.507,15501.149,
06/30/2016,15822.9,180.854,180.854,0.0,672.059,672.059,0.0,331.073,0.0,0.0,245.946,85.127,97.202,,10.544,58.2,1281.188,12484.622,14811.606,-2326.984,0.0,2057.09,1011.309,,,,913.813,118.98,14541.712,,817.607,697.833,,119.774,,1036.957,576.307,,,,460.65,333.857,,,202.954,2188.421,8320.277,8320.277,,,,1822.025,,,1518.328,293.153,10142.302,12330.723,0.0,1297.041,2.458,1294.583,-900.366,0.0,-159.246,237.429,3254.748,3492.177,15822.9,
09/30/2016,15982.035,237.41,237.41,0.0,737.224,737.224,0.0,299.47,0.0,0.0,217.769,81.701,95.187,,9.012,50.759,1369.291,12526.749,14943.225,-2416.476,0.0,2085.995,1008.334,,,,943.39,121.529,14612.744,,815.954,711.817,,104.137,,1154.15,693.5,,,,460.65,371.86,,,214.662,2341.964,8320.144,8320.144,,,,1879.713,,,1573.95,296.751,10199.857,12541.821,0.0,1266.499,2.458,1264.041,-897.852,0.0,-154.351,214.296,3225.918,3440.214,15982.035,
12/31/2016,16138.751,248.875,248.875,0.0,872.43,872.43,0.0,200.946,0.0,0.0,140.034,60.912,107.433,,7.471,45.986,1429.684,12571.403,15078.497,-2507.094,0.0,2137.664,1005.359,525.535,479.824,0.0,958.807,162.998,14709.067,,987.245,874.731,,112.514,0.0,1520.927,1110.277,0.0,0.0,,410.65,328.529,,,166.042,2836.701,7919.996,7919.996,0.0,0.0,,1953.139,0.0,187.625,1623.822,134.221,9873.135,12709.836,0.0,1236.772,2.458,1234.314,-893.677,0.0,-154.35,188.745,3240.17,3428.915,16138.751,
03/31/2017,16067.558,310.808,310.808,0.0,734.844,734.844,0.0,193.339,0.0,0.0,193.339,0.0,139.456,55.608,0.0,108.552,1378.447,12553.584,15154.36,-2600.776,0.0,2135.527,1002.384,,,,956.388,121.147,14689.111,,793.429,703.278,,90.151,,1701.379,1290.729,,,,410.65,237.166,,0.668,122.624,2731.974,7919.826,7919.826,,,,1946.245,,,1612.039,333.538,9866.071,12598.045,0.0,1234.527,2.458,1232.069,-887.97,30.887,-139.062,238.382,3231.131,3469.513,16067.558,
06/30/2017,16672.923,332.371,332.371,0.0,749.345,749.345,0.0,275.305,0.0,0.0,200.133,75.172,90.79,,0.0,51.465,1447.811,12546.992,15241.14,-2694.148,0.0,2678.12,999.409,,,563.364,944.562,170.785,15225.112,,808.531,696.834,,111.697,,1769.11,1274.407,,,,494.703,282.878,,,167.937,2860.519,7835.606,7835.606,,,,411.567,,,73.983,337.584,8247.173,11107.692,0.0,6467.277,4.147,6463.13,-883.445,0.0,-176.085,5407.747,157.484,5565.231,16672.923,
09/30/2017,16764.841,11.676,11.676,0.0,939.595,939.595,0.0,391.632,0.0,0.0,314.266,77.366,175.962,,0.0,64.196,1518.865,12578.607,15364.289,-2785.682,0.0,2667.369,996.435,,,474.967,1013.702,182.265,15245.976,,1019.843,922.82,,97.023,,1364.9,932.25,,,,432.65,356.337,,,166.825,2741.08,8092.0,8092.0,,,,415.378,,,76.262,339.116,8507.378,11248.458,0.0,6422.197,4.159,6418.038,-880.931,0.0,-181.771,5359.495,156.888,5516.383,16764.841,
