Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2010,1489.481917,-165.962,0.0,0.0,17.915,1341.434917,430.762,4.158909,0.013355,1.514346,11.180954,14.747363,1497.35133,1349.30433,3.310849,,
06/30/2010,1685.899595,-156.089,0.0,0.0,15.592,1545.402595,438.707,3.554081,0.010089,1.668981,12.409184,16.358314,1691.58467,1551.08767,3.796133,,
09/30/2010,2296.142398,-133.936,0.0,0.0,18.543,2180.749398,479.934,3.863656,0.008503,2.214008,16.18451,20.949004,2304.60672,2189.21372,5.347063,,
12/31/2010,2805.633868,-203.87,0.0,0.0,15.942,2617.705868,512.908,3.10816,0.00609,2.460419,18.219507,23.298526,2850.91224,2662.98424,6.395836,,
03/31/2011,3517.218486,-110.844,0.0,0.0,13.644,3420.018486,538.819,2.532205,0.003989,2.981138,22.463176,28.520832,3564.8673,3467.6673,8.271176,,
06/30/2011,3984.879164,-119.684,0.0,0.0,36.857,3902.052164,575.323,6.406314,0.009446,3.162709,24.841019,31.372275,4060.08927,3977.26227,9.462886,,
09/30/2011,3425.91671,-67.859,0.0,0.0,109.516,3467.57371,701.581,15.609887,0.031583,2.529739,19.618189,24.307411,3488.351275,3530.008275,8.402188,,
12/31/2011,3727.541654,-175.384,0.0,0.0,77.724,3629.881654,714.156,10.883336,0.021412,2.464807,18.23438,22.301091,3795.677861,3698.017861,8.738642,,
03/31/2012,4897.494094,-107.052,0.0,0.0,75.781,4866.223094,749.869,10.105898,0.015573,3.150936,23.818191,29.309653,4968.182,4936.911,11.674975,,
06/30/2012,4931.827467,-142.928,0.0,0.0,73.886,4862.785467,763.019,9.683376,0.015194,2.997074,23.528658,29.225227,5006.11728,4937.07528,11.644669,,
09/30/2012,5842.380318,-157.047,0.0,0.0,72.234,5757.567318,830.614,8.696458,0.012546,3.323877,25.646979,31.564745,5962.36485,5877.55185,13.754881,,
12/31/2012,5084.056474,-341.841,0.0,0.0,61.889,4804.104474,878.811,7.042356,0.012883,2.618153,19.080792,23.019739,5198.58213,4918.63013,11.464428,,
03/31/2013,5379.469978,-255.722,0.0,0.0,60.445,5184.192978,903.603,6.689331,0.011659,2.697094,21.411933,26.211387,5483.3152,5288.0382,12.335355,,
06/30/2013,6293.080577,-223.842,0.0,0.0,55.499,6124.737577,932.506,5.951597,0.009061,3.051372,23.168171,28.047009,6413.86907,6245.52607,14.528182,,
09/30/2013,8469.592381,-186.377,0.0,0.0,54.182,8337.397381,1020.637,5.308645,0.006499,3.868578,28.204807,33.588335,8562.1676,8429.9726,19.552482,,
12/31/2013,18475.186208,-347.489,0.0,0.0,152.923,18280.620208,1206.277,12.677271,0.008365,7.83886,57.91476,68.957971,9456.8598,9262.2938,21.595156,,
03/31/2014,12215.211272,-179.926,0.0,0.0,151.658,12186.943272,1260.235,12.034105,0.012444,4.870783,36.434511,43.765193,12433.39584,12405.12784,28.593676,,
06/30/2014,12687.933384,-300.434,0.0,0.0,196.637,12584.136384,1337.396,14.702975,0.015626,4.735929,36.782384,44.80796,12926.82006,12823.02306,29.501663,,
09/30/2014,14927.11633,-249.469,0.0,0.0,191.648,14869.29533,1445.789,13.2556,0.012889,5.177466,39.862887,48.572944,15062.5562,15004.7352,34.416169,,
12/31/2014,14523.537585,-593.175,0.0,0.0,284.201,14214.563585,1634.501,17.387631,0.019994,4.608579,33.363761,40.159239,14920.6855,14611.7115,33.227747,,
03/31/2015,17404.610408,-224.927,0.0,0.0,673.331,17853.014408,2057.857,32.720009,0.037715,5.497119,41.437017,50.323352,17733.992,18182.396,41.415202,,
06/30/2015,18069.893729,-149.085,0.0,0.0,712.391,18633.199729,2127.971,33.477477,0.038232,5.445713,42.757978,52.939287,18350.20824,18913.51424,43.020568,,
09/30/2015,20886.661254,-159.398,0.0,0.0,901.535,21628.798254,2436.789,36.996843,0.041682,5.864915,46.099443,57.330671,21393.50934,22135.64634,50.109375,,
12/31/2015,17418.179861,-129.852,0.0,0.0,666.07,17954.397861,2334.292,28.534134,0.037098,4.530149,35.240149,43.946958,17839.55727,18375.77527,41.545788,,
03/31/2016,18458.253776,-157.001,0.0,0.0,934.525,19235.777776,2675.842,34.924521,0.048583,4.573333,36.471737,46.266209,18800.8729,19578.3969,44.201663,,
06/30/2016,17548.568732,-121.216,0.0,0.0,1015.116,18442.468732,2786.464,36.430257,0.055042,4.16941,35.071529,45.735713,17772.45336,18666.35336,42.174167,,
09/30/2016,16947.744309,-179.954,0.0,0.0,1073.768,17841.558309,2996.922,35.829027,0.060184,3.803567,31.563231,41.381037,17245.59404,18139.40804,40.71996,,
12/31/2016,12736.651759,-250.47,0.0,0.0,817.388,13303.569759,2848.288,28.697519,0.061441,2.757025,23.661686,31.867051,13002.16995,13569.08795,30.343037,,
03/31/2017,8708.467315,-172.128,0.0,0.0,861.052,9397.391315,2881.085,29.88638,0.091627,1.918823,17.278237,24.088216,8690.5408,9379.4648,21.344789,,
06/30/2017,9594.475428,-165.685,0.0,0.0,954.717,10383.507428,2978.488,32.053747,0.091946,2.081745,19.72697,28.373262,9583.60448,10372.63648,23.549502,,
09/30/2017,7278.055495,-258.002,0.0,0.0,1068.382,8088.435495,3169.078,33.712708,0.132088,1.642221,20.388941,35.346765,7390.27472,8200.65472,18.314977,,
12/31/2017,6379.250504,-312.483,0.0,0.0,917.046,6983.813504,2935.688,31.237856,0.13131,1.399774,34.64365,250.828341,6375.54918,6980.11218,15.797534,,
03/31/2018,7260.069533,-283.644,0.0,0.0,920.705,7897.130533,2938.437,31.333154,0.116587,1.562313,46.323458,,7243.9002,7880.9612,17.78469,,
06/30/2018,10000.968604,-196.879,0.0,0.0,779.37,10583.459604,2703.282,28.83051,0.07364,2.059666,144.568957,,9995.19248,10577.68348,23.789313,,
09/30/2018,9513.446102,-168.682,0.0,0.0,803.455,10148.219102,2809.376,28.599055,0.079172,1.961986,78.894652,,9570.9627,10205.7357,22.635878,,
12/31/2018,7926.448923,-557.403,0.0,0.0,728.834,8097.879923,2745.705,26.544512,0.090003,1.559328,51.660786,,7995.62199,8167.05299,18.052162,,
03/31/2019,9532.418549,-288.726,0.0,0.0,1292.294,10535.986549,3342.101,38.667114,0.122655,2.021278,28.519035,152.51176,9581.2822,10584.8502,23.365608,,
06/30/2019,11439.113782,-455.726,0.0,0.0,1309.28,12292.667782,3357.554,38.995054,0.106509,2.350681,26.259987,75.578116,11434.5231,12288.0771,27.241545,,
09/30/2019,9003.555258,-416.603,0.0,0.0,1299.931,9886.883258,3453.597,37.639916,0.13148,1.895532,20.151322,54.121479,9066.6183,9949.9463,21.896289,,
12/31/2019,9758.176056,-788.072,0.0,0.0,1299.222,10269.326056,3449.309,37.666153,0.126515,1.9497,17.417594,38.444045,9755.1864,10266.3364,22.731445,,
03/31/2020,4157.298437,-959.318,0.0,0.0,2236.793,5434.773437,3786.973,59.065459,0.411571,1.088555,,,4170.94191,5448.41691,12.040094,,
06/30/2020,4424.536113,-1079.409,0.0,0.0,2278.822,5623.949113,3702.236,61.552586,0.4052,1.247393,,,4423.13854,5622.55154,12.380341,,
09/13/2020,4791.5979165,-1079.409,0.0,0.0,2278.822,5991.0109165,3702.236,61.5525860588034,0.380373534911084,1.32880777625056,,,5140.64958141327,6340.06258141327,12.3803406642696,,
09/30/2020,,,,,,,,,,1.37058881369589,76.0611852921744,-71.6799583213688,,,,,
12/31/2020,,,,,,,,,,1.31039219752655,31.2122499936947,-1302.11060997609,,,,,
