Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2011,4082.0,3140.0,3752.0,3436.0,316.0,-612.0,942.0,0.0,0.0,0.0,0.0,856.0,86.0,-534.0,3548.0,-2162.0,0.0,2162.0,1386.0,0.0,0.0,1386.0,-354.0,,1032.0,16.0,16.0,0.0,1016.0,0.0,1016.0,0.0,0.0,1016.0,1016.0,0.0,454.0,2.24,2.27,2.27,460.0,2.21,2.24,2.24,
06/30/2011,3993.0,3136.0,3699.0,3386.0,313.0,-563.0,857.0,0.0,0.0,0.0,0.0,803.0,54.0,-343.0,3650.0,-2255.0,0.0,2255.0,1395.0,0.0,0.0,1395.0,-450.0,,945.0,34.0,34.0,0.0,911.0,0.0,911.0,0.0,0.0,911.0,911.0,0.0,456.0,2.0,2.07,2.07,462.0,1.97,2.04,2.04,
09/30/2011,4154.0,3283.0,3835.0,3571.0,264.0,-552.0,871.0,0.0,0.0,0.0,0.0,875.0,-4.0,-622.0,3532.0,-2297.0,0.0,2297.0,1235.0,0.0,0.0,1235.0,-370.0,,865.0,52.0,52.0,0.0,813.0,0.0,813.0,0.0,0.0,813.0,813.0,0.0,456.0,1.78,1.89,1.89,460.0,1.77,1.88,1.88,
12/31/2011,4050.0,3182.0,3701.0,3457.0,244.0,-519.0,868.0,0.0,0.0,0.0,0.0,807.0,61.0,-861.0,3189.0,-2618.0,0.0,2618.0,571.0,0.0,0.0,571.0,-160.0,0.0,411.0,4.0,4.0,0.0,407.0,0.0,407.0,-26.0,0.0,381.0,381.0,0.0,456.2,0.83516,0.843928,0.843928,458.5,0.83516,0.843884,0.843884,
03/31/2012,4341.0,3414.0,3979.0,3681.0,298.0,-565.0,927.0,0.0,0.0,0.0,0.0,743.0,184.0,-573.0,3768.0,-1910.0,0.0,1910.0,1858.0,0.0,0.0,1858.0,-353.0,,1505.0,102.0,102.0,0.0,1403.0,0.0,1403.0,0.0,-7.0,1396.0,1396.0,-330.2,508.7,2.74,2.94,2.295656,513.1,2.72,2.92,2.276461,
06/30/2012,5055.0,4001.0,4616.0,4281.0,335.0,-615.0,1054.0,0.0,0.0,0.0,0.0,947.0,107.0,-1677.0,3378.0,-3142.0,0.0,3142.0,236.0,0.0,0.0,236.0,-43.0,,193.0,100.0,100.0,0.0,93.0,0.0,93.0,0.0,-1.0,92.0,92.0,86.45,578.0,0.16,0.33,0.481747,583.0,0.16,0.33,0.478285,
09/30/2012,5782.0,4646.0,5254.0,4919.0,335.0,-608.0,1136.0,0.0,0.0,0.0,0.0,1009.0,127.0,-1014.0,4768.0,-3045.0,0.0,3045.0,1723.0,0.0,0.0,1723.0,-535.0,,1188.0,10.0,10.0,0.0,1178.0,0.0,1178.0,0.0,-5.0,1173.0,1173.0,31.2,578.3,2.03,2.05,2.099602,584.1,2.01,2.03,2.083416,
12/31/2012,5624.0,4528.0,5115.0,4754.0,361.0,-587.0,1096.0,0.0,0.0,0.0,0.0,1054.0,42.0,-1151.0,4473.0,-3255.0,0.0,3255.0,1218.0,0.0,0.0,1218.0,-370.0,,848.0,5.0,5.0,0.0,843.0,0.0,843.0,-15.0,-3.0,825.0,825.0,44.85,579.2,1.42,1.43,1.510445,585.6,1.41,1.42,1.496588,
03/31/2013,5551.0,4570.0,5051.0,4677.0,374.0,-481.0,981.0,0.0,0.0,0.0,0.0,995.0,-14.0,-885.0,4666.0,-2991.0,0.0,2991.0,1675.0,0.0,0.0,1675.0,-541.0,,1134.0,78.0,78.0,0.0,1056.0,0.0,1056.0,-13.0,-5.0,1038.0,1038.0,29.9,580.5,1.79,1.92,1.973988,580.5,1.77,1.9,1.951507,
06/30/2013,5638.0,4553.0,5010.0,4619.0,391.0,-457.0,1085.0,0.0,0.0,0.0,0.0,1020.0,65.0,-762.0,4876.0,-3018.0,0.0,3018.0,1858.0,0.0,0.0,1858.0,-631.0,,1227.0,119.0,119.0,0.0,1108.0,0.0,1108.0,-13.0,-4.0,1091.0,1091.0,32.5,581.5,1.88,2.08,2.136715,581.5,1.85,2.05,2.10589,
09/30/2013,5651.0,4560.0,4998.0,4602.0,396.0,-438.0,1091.0,0.0,0.0,0.0,0.0,1006.0,85.0,-849.0,4802.0,-3109.0,0.0,3109.0,1693.0,0.0,0.0,1693.0,-575.0,,1118.0,13.0,13.0,0.0,1105.0,0.0,1105.0,-13.0,-5.0,1087.0,1087.0,24.05,582.3,1.87,1.89,1.930362,591.1,1.84,1.86,1.900687,
12/31/2013,5544.0,4423.0,4839.0,4425.0,414.0,-416.0,1121.0,0.0,0.0,0.0,0.0,993.0,128.0,-957.0,4587.0,-3280.0,0.0,3280.0,1307.0,0.0,0.0,1307.0,-425.0,,882.0,23.0,23.0,0.0,859.0,0.0,859.0,-13.0,-4.0,842.0,842.0,39.0,573.4,1.47,1.51,1.576561,582.6,1.45,1.48,1.546941,
03/31/2014,5370.0,4350.0,4753.0,4337.0,416.0,-403.0,1020.0,0.0,0.0,0.0,0.0,914.0,106.0,-735.0,4635.0,-2932.0,0.0,2932.0,1703.0,0.0,0.0,1703.0,-579.0,,1124.0,-30.0,-30.0,0.0,1154.0,0.0,1154.0,-13.0,-5.0,1136.0,1136.0,14.95,571.0,1.99,1.94,1.963135,571.0,1.96,1.91,1.936182,
06/30/2014,5468.0,4315.0,4712.0,4303.0,409.0,-397.0,1153.0,0.0,0.0,0.0,0.0,995.0,158.0,-704.0,4764.0,-2979.0,0.0,2979.0,1785.0,0.0,0.0,1785.0,-581.0,,1204.0,10.0,10.0,0.0,1194.0,0.0,1194.0,-13.0,-4.0,1177.0,1177.0,11.7,567.5,2.07,2.09,2.112247,567.5,2.04,2.06,2.080617,
09/30/2014,5639.0,4497.0,4887.0,4489.0,398.0,-390.0,1142.0,0.0,0.0,0.0,0.0,994.0,148.0,-993.0,4646.0,-2985.0,0.0,2985.0,1661.0,0.0,0.0,1661.0,-536.0,,1125.0,44.0,44.0,0.0,1081.0,0.0,1081.0,-20.0,-5.0,1056.0,1056.0,8.45,559.9,1.89,1.97,1.979729,567.9,1.86,1.94,1.954879,
12/31/2014,5813.0,4656.0,5045.0,4640.0,405.0,-389.0,1157.0,0.0,0.0,0.0,0.0,985.0,172.0,-1109.0,4704.0,-3284.0,0.0,3284.0,1420.0,0.0,0.0,1420.0,-450.0,,970.0,-29.0,-29.0,0.0,999.0,0.0,999.0,-21.0,-4.0,974.0,974.0,6.5,554.3,1.76,1.71,1.716579,561.8,1.73,1.68,1.69157,
03/31/2015,5647.0,4576.0,4974.0,4568.0,406.0,-398.0,1071.0,0.0,0.0,0.0,0.0,933.0,138.0,-935.0,4712.0,-3049.0,0.0,3049.0,1663.0,0.0,0.0,1663.0,-529.0,,1134.0,-19.0,-19.0,0.0,1153.0,0.0,1153.0,-32.0,-6.0,1115.0,1115.0,4.55,550.2,2.03,2.0,2.000273,557.2,2.0,1.97,1.978166,
06/30/2015,5672.0,4537.0,4937.0,4555.0,382.0,-400.0,1135.0,0.0,0.0,0.0,0.0,996.0,139.0,-1129.0,4543.0,-3307.0,0.0,3307.0,1236.0,0.0,0.0,1236.0,-384.0,,852.0,-11.0,-11.0,0.0,863.0,0.0,863.0,-29.0,-4.0,830.0,830.0,100.75,545.6,1.52,1.5,1.685759,552.0,1.5,1.48,1.662518,
09/30/2015,5900.0,4760.0,5164.0,4778.0,386.0,-404.0,1140.0,0.0,0.0,0.0,0.0,978.0,162.0,-1092.0,4808.0,-3160.0,0.0,3160.0,1648.0,0.0,0.0,1648.0,-530.0,,1118.0,4.0,4.0,0.0,1114.0,0.0,1114.0,-29.0,-6.0,1079.0,1079.0,0.0,540.6,2.0,2.01,2.01,546.3,1.98,1.99,1.99,
12/31/2015,6194.0,4961.0,5384.0,4983.0,401.0,-423.0,1233.0,0.0,0.0,0.0,0.0,1088.0,145.0,-1380.0,4814.0,-3480.0,0.0,3480.0,1334.0,0.0,0.0,1334.0,-426.0,,908.0,-12.0,-12.0,0.0,920.0,0.0,920.0,-68.0,-4.0,848.0,848.0,5.2,530.8,1.6,1.58,1.584778,536.3,1.58,1.56,1.569696,
03/31/2016,6220.0,5056.0,5517.0,5102.0,415.0,-461.0,1164.0,0.0,0.0,0.0,0.0,1027.0,137.0,-1527.0,4693.0,-3223.0,0.0,3223.0,1470.0,0.0,0.0,1470.0,-452.0,,1018.0,5.0,5.0,0.0,1013.0,0.0,1013.0,-37.0,-6.0,970.0,970.0,0.0,523.5,1.85,1.86,1.86,528.0,1.84,1.85,1.85,
06/30/2016,6254.0,5093.0,5571.0,5166.0,405.0,-478.0,1161.0,0.0,0.0,0.0,0.0,987.0,174.0,-1592.0,4662.0,-3295.0,0.0,3295.0,1367.0,0.0,0.0,1367.0,-424.0,,943.0,1.0,1.0,0.0,942.0,0.0,942.0,-65.0,-6.0,871.0,871.0,-15.6,511.699994,1.7,1.7,1.673637,516.499994,1.69,1.69,1.659797,
09/30/2016,6461.0,5277.0,5794.0,5408.0,386.0,-517.0,1184.0,0.0,0.0,0.0,0.0,1020.0,164.0,-1588.0,4873.0,-3361.0,0.0,3361.0,1512.0,0.0,0.0,1512.0,-496.0,,1016.0,11.0,11.0,0.0,1005.0,0.0,1005.0,-37.0,-6.0,962.0,962.0,0.0,501.1,1.92,1.94,1.94,505.9,1.9,1.92,1.92,
12/31/2016,6566.0,5447.0,6009.0,5616.0,393.0,-562.0,1119.0,0.0,0.0,0.0,0.0,1036.0,83.0,-1752.0,4814.0,-3679.0,0.0,3679.0,1135.0,0.0,0.0,1135.0,-342.0,,793.0,2.0,2.0,0.0,791.0,0.0,791.0,-75.0,-6.0,710.0,710.0,0.0,483.5,1.47,1.47,1.47,489.2,1.45,1.45,1.45,
03/31/2017,6535.0,5474.0,6070.0,5654.0,416.0,-596.0,1061.0,0.0,,,0.0,941.0,120.0,-1992.0,4543.0,-3434.0,0.0,3434.0,1109.0,0.0,0.0,1109.0,-314.0,,795.0,-15.0,-15.0,0.0,810.0,0.0,810.0,-53.0,-5.0,752.0,752.0,0.0,482.3,1.56,1.53,1.53,487.9,1.54,1.51,1.51,
06/30/2017,6704.0,5473.0,6128.0,5695.0,433.0,-655.0,1231.0,0.0,0.0,0.0,0.0,1094.0,137.0,-1800.0,4904.0,-3414.0,0.0,3414.0,1490.0,0.0,0.0,1490.0,-443.0,,1047.0,11.0,11.0,0.0,1036.0,0.0,1036.0,-80.0,-8.0,948.0,948.0,0.0,484.0,1.96,1.98,1.98,488.1,1.94,1.96,1.96,
09/30/2017,6985.0,5700.0,6420.0,5989.0,431.0,-720.0,1285.0,0.0,0.0,0.0,0.0,1076.0,209.0,-1833.0,5152.0,-3567.0,0.0,3567.0,1585.0,0.0,0.0,1585.0,-448.0,,1137.0,30.0,30.0,0.0,1107.0,0.0,1107.0,-52.0,-8.0,1047.0,1047.0,138.45,484.9,2.16,2.22,2.506599,489.0,2.14,2.2,2.483129,
12/31/2017,7013.0,5813.0,6604.0,6173.0,431.0,-791.0,1200.0,0.0,0.0,0.0,0.0,1059.0,141.0,-1926.0,5087.0,-3779.0,0.0,3779.0,1308.0,0.0,0.0,1308.0,-2170.0,,-862.0,109.0,109.0,0.0,-971.0,0.0,-971.0,-80.0,-1.0,-1052.0,-1052.0,1849.0,485.7,-2.17,-1.95,1.865349,485.7,-2.17,-1.95,1.856877,
03/31/2018,6909.0,5718.0,6637.0,6185.0,452.0,-919.0,1191.0,0.0,0.0,0.0,0.0,1075.0,116.0,-1674.0,5235.0,-3573.0,0.0,3573.0,1662.0,0.0,0.0,1662.0,-319.0,,1343.0,-3.0,-3.0,0.0,1346.0,0.0,1346.0,-52.0,-10.0,1284.0,1284.0,15.01,486.9,2.64,2.63,2.661758,490.8,2.62,2.61,2.640583,
06/30/2018,7192.0,5551.0,6596.0,6057.0,539.0,-1045.0,1641.0,0.0,0.0,0.0,0.0,1114.0,527.0,-1276.0,5916.0,-3424.0,0.0,3424.0,2492.0,0.0,0.0,2492.0,-575.0,,1917.0,11.0,11.0,0.0,1906.0,0.0,1906.0,-80.0,-12.0,1814.0,1814.0,-244.0,485.1,3.74,3.76,3.259122,488.3,3.71,3.73,3.230307,
09/30/2018,6962.0,5786.0,6895.0,6302.0,593.0,-1109.0,1176.0,0.0,0.0,0.0,0.0,1124.0,52.0,-1268.0,5694.0,-3773.0,0.0,3773.0,1921.0,0.0,0.0,1921.0,-420.0,,1501.0,-1.0,-1.0,0.0,1502.0,0.0,1502.0,-53.0,-9.0,1440.0,1440.0,19.448276,477.8,3.01,3.01,3.052424,480.9,2.99,2.99,3.030441,
12/31/2018,7013.0,5820.0,7048.0,6421.0,627.0,-1228.0,1193.0,0.0,0.0,0.0,0.0,1095.0,98.0,-1638.0,5375.0,-4132.0,0.0,4132.0,1243.0,0.0,0.0,1243.0,21.0,,1264.0,3.0,3.0,0.0,1261.0,0.0,1261.0,-80.0,-9.0,1172.0,1172.0,-290.0,470.0,2.49,2.5,1.882979,472.7,2.48,2.49,1.876503,
03/31/2019,7083.0,5791.0,7092.0,6437.0,655.0,-1301.0,1292.0,0.0,0.0,0.0,0.0,1111.0,181.0,-1693.0,5390.0,-3671.0,0.0,3671.0,1719.0,0.0,0.0,1719.0,-309.0,,1410.0,-2.0,-2.0,0.0,1412.0,0.0,1412.0,-52.0,-12.0,1348.0,1348.0,19.0,469.4,2.87,2.87,2.907968,471.6,2.86,2.86,2.900288,
06/30/2019,7124.0,5746.0,7076.0,6447.0,629.0,-1330.0,1378.0,0.0,0.0,0.0,0.0,1172.0,206.0,-1342.0,5782.0,-3779.0,0.0,3779.0,2003.0,0.0,0.0,2003.0,-387.0,,1616.0,-9.0,-9.0,0.0,1625.0,0.0,1625.0,-80.0,-12.0,1533.0,1533.0,63.0,470.8,3.26,3.24,3.370858,473.0,3.24,3.22,3.353192,
09/30/2019,6959.0,5737.0,7075.0,6492.0,583.0,-1338.0,1222.0,0.0,0.0,0.0,0.0,1073.0,149.0,-1383.0,5576.0,-3872.0,0.0,3872.0,1704.0,0.0,0.0,1704.0,-375.0,,1329.0,-4.0,-4.0,0.0,1333.0,0.0,1333.0,-53.0,-10.0,1270.0,1270.0,85.0,469.5,2.71,2.7,2.877529,471.8,2.69,2.68,2.860161,
12/31/2019,7427.0,6066.0,7270.0,6726.0,544.0,-1204.0,1361.0,0.0,0.0,0.0,0.0,1153.0,208.0,-1818.0,5609.0,-4161.0,0.0,4161.0,1448.0,0.0,0.0,1448.0,-270.0,,1178.0,2.0,2.0,0.0,1176.0,0.0,1176.0,-128.0,-7.0,1041.0,1041.0,113.0,460.9,2.26,2.26,2.508136,463.4,2.25,2.25,2.49385,
03/31/2020,7249.0,6025.0,7109.0,6579.0,530.0,-1084.0,1224.0,0.0,0.0,0.0,0.0,1079.0,145.0,-5423.0,1826.0,-3729.0,0.0,3729.0,-1903.0,0.0,0.0,-1903.0,563.0,,-1340.0,0.0,0.0,0.0,-1340.0,0.0,-1340.0,-77.0,-3.0,-1420.0,-1420.0,37.0,457.6,-3.1,-3.1,-3.02229,457.6,-3.1,-3.1,-3.02229,
06/30/2020,6556.0,5460.0,6318.0,5836.0,482.0,-858.0,1096.0,0.0,0.0,0.0,0.0,930.0,166.0,-4246.0,2310.0,-3770.0,0.0,3770.0,-1460.0,0.0,0.0,-1460.0,543.0,,-917.0,1.0,1.0,0.0,-918.0,0.0,-918.0,-90.0,-1.0,-1009.0,-1009.0,273.0,456.7,-2.21,-2.21,-1.609372,456.7,-2.21,-2.21,-1.612233,
09/30/2020,6723.769,,,,,,,,,,,,,,,,,,,,,802.0,,,586.333,,,,,,586.333,,,586.333,586.333,,,1.657,1.657,1.494,,1.657,1.657,1.494,
12/31/2020,6934.083,,,,,,,,,,,,,,,,,,,,,631.636,,,452.417,,,,,,452.417,,,452.417,452.417,,,0.925,0.925,1.111,,0.925,0.925,1.111,
