Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/30/2012,2406.4,45.8,45.8,0.0,350.3,350.3,0.0,,281.2,129.4,145.9,30.5,-24.6,67.5,0.0,,,,26.8,744.8,349.5,677.4,-327.9,0.0,1312.1,1255.9,990.2,265.7,,,56.2,1661.6,,405.1,148.6,0.0,0.0,256.5,2.0,-1.5,1.5,1.5,,2.0,0.2,0.0,0.0,0.0,407.3,556.2,543.4,12.8,12.8,,239.5,0.0,69.8,,,,,169.7,795.7,1203.0,0.0,298.2,0.4,297.8,0.0,1123.0,-273.4,1147.8,55.6,1203.4,2406.4,
03/31/2013,2530.4,49.0,49.0,0.0,372.1,372.1,0.0,,304.5,134.4,158.7,34.8,-23.4,68.2,0.2,,,,34.1,793.8,351.2,685.0,-333.8,0.0,1385.4,1294.9,1014.8,280.1,,,90.3,1736.6,,392.3,160.0,,,232.3,3.7,0.0,,,,3.7,0.6,,,0.0,396.6,695.0,695.0,,,,205.3,,22.5,,,,,182.8,900.3,1296.9,0.0,309.0,0.4,308.6,0.0,1163.4,-292.9,1179.5,54.0,1233.5,2530.4,
06/30/2013,2514.1,70.1,70.1,0.0,346.7,346.7,0.0,,293.7,135.9,145.4,38.3,-25.9,67.8,,,,,33.8,778.3,354.4,700.2,-345.8,0.0,1381.4,1277.2,1006.8,270.4,,,104.2,1735.8,,398.6,156.5,,,242.1,1.9,0.0,,,,1.9,2.4,,,0.0,402.9,626.2,626.2,,,,204.4,,22.3,,,,,182.1,830.6,1233.5,0.0,315.1,0.4,314.7,0.0,1206.3,-293.5,1227.9,52.7,1280.6,2514.1,
09/29/2013,2620.7,88.7,88.7,0.0,368.9,368.9,0.0,,304.0,135.6,156.3,39.6,-27.5,81.3,0.6,,,,50.2,842.9,361.0,718.5,-357.5,0.0,1416.8,1304.5,1030.3,274.2,,,111.7,1777.8,,401.2,160.0,,,241.2,4.5,0.0,,,,4.5,0.9,,,0.0,406.6,638.6,638.6,,,,215.9,,23.1,,,,,192.8,854.5,1261.1,0.0,322.5,0.4,322.1,0.0,1253.0,-265.1,1310.4,49.2,1359.6,2620.7,
12/29/2013,2751.1,66.0,66.0,0.0,378.0,378.0,0.0,,294.3,130.7,151.5,41.4,-29.3,60.8,0.0,,,,60.6,799.1,357.7,724.7,-367.0,0.0,1594.3,1308.7,1037.8,270.9,222.0,,63.6,1952.0,,412.5,147.5,0.0,0.0,265.0,3.5,0.0,1.4,1.4,,2.1,2.1,0.0,0.0,0.0,418.1,549.0,538.1,10.9,10.9,,265.3,0.0,18.8,8.5,10.3,,,246.5,814.3,1232.4,0.0,329.2,0.4,328.8,0.0,1308.0,-165.5,1471.7,47.0,1518.7,2751.1,
03/30/2014,2760.2,73.7,73.7,0.0,376.9,376.9,0.0,,307.6,128.9,163.9,43.4,-28.6,63.0,0.2,,,,27.9,821.2,351.1,731.6,-380.5,0.0,1587.9,1293.9,1032.7,261.2,228.5,,65.3,1939.0,,388.0,152.3,,,235.7,4.8,0.0,1.4,1.4,,3.4,3.6,,,0.0,396.4,555.1,544.5,10.6,10.6,,261.8,,,,,44.9,115.9,101.0,816.9,1213.3,0.0,334.1,0.4,333.7,-13.7,1353.8,-173.0,1501.2,45.7,1546.9,2760.2,
06/29/2014,2806.2,103.4,103.4,0.0,376.3,376.3,0.0,,318.1,138.2,162.1,44.9,-27.1,60.7,1.3,,,,59.9,858.5,346.5,742.7,-396.2,0.0,1601.2,1301.2,1042.8,258.4,232.7,,66.0,1947.7,,407.6,149.7,,,257.9,7.5,0.0,,,,7.5,0.8,,,0.0,415.9,501.7,501.7,,,,263.7,,,,,46.0,116.1,101.6,765.4,1181.3,0.0,333.4,0.4,333.0,-13.5,1409.9,-152.0,1577.8,47.1,1624.9,2806.2,
09/28/2014,2792.9,125.8,125.8,0.0,374.4,374.4,0.0,,310.9,134.8,159.6,41.2,-24.7,66.6,0.1,,,,28.9,877.7,335.1,742.3,-407.2,0.0,1580.1,1272.5,1028.0,244.5,,238.6,68.9,1915.2,,412.8,147.9,,,264.9,85.0,0.0,1.3,1.3,,83.7,4.0,,,0.0,501.8,492.8,483.0,9.8,9.8,,260.6,,,,,,115.2,145.4,753.4,1255.2,0.0,326.5,0.4,326.1,-111.9,1465.4,-186.6,1493.4,44.3,1537.7,2792.9,
12/28/2014,2862.2,141.4,141.4,0.0,400.7,400.7,0.0,,311.8,143.1,153.5,43.3,-28.1,87.8,0.0,,,,84.8,941.7,336.5,754.0,-417.5,0.0,1584.0,1428.2,1150.6,277.6,86.3,,69.5,1920.5,,444.1,162.5,0.0,0.0,281.6,86.2,0.0,1.3,1.3,,84.9,8.7,0.0,0.0,0.0,539.0,618.9,609.8,9.1,9.1,,235.8,0.0,25.8,14.2,11.6,45.8,140.3,23.9,854.7,1393.7,0.0,326.9,0.4,326.5,-102.1,1525.7,-323.2,1427.3,41.2,1468.5,2862.2,
03/29/2015,2793.1,110.2,110.2,0.0,389.1,389.1,0.0,,323.4,143.2,164.5,42.8,-27.1,78.6,,,,,28.5,901.3,329.1,754.7,-425.6,0.0,1562.7,1398.5,1133.7,264.8,94.7,,69.5,1891.8,,394.1,152.1,,,242.0,87.5,0.0,,,,87.5,2.3,,,0.0,483.9,742.5,742.5,,,,237.2,,,,,47.1,78.7,111.4,979.7,1463.6,0.0,318.8,0.4,318.4,-227.0,1569.4,-369.8,1291.4,38.1,1329.5,2793.1,
06/28/2015,2807.1,61.3,61.3,0.0,395.6,395.6,0.0,,330.2,148.5,167.6,47.4,-33.3,86.9,,,,,40.7,874.0,331.3,771.9,-440.6,0.0,1601.8,1432.2,1165.6,266.6,101.3,,68.3,1933.1,,391.3,145.5,,,245.8,87.2,0.0,,,,87.2,7.1,,,0.0,485.6,678.1,678.1,,,,246.8,,,,,47.3,83.3,116.2,924.9,1410.5,0.0,346.0,0.4,345.6,-223.9,1617.7,-343.2,1396.6,0.0,1396.6,2807.1,
09/27/2015,2771.0,71.5,71.5,0.0,382.0,382.0,0.0,,331.5,150.6,167.9,42.9,-29.9,81.5,,,,,33.7,866.5,321.5,769.9,-448.4,0.0,1583.0,1402.9,1149.5,253.4,,108.2,71.9,1904.5,,387.9,151.7,,,236.2,14.3,0.0,1.3,1.3,,13.0,9.2,,,0.0,411.4,698.4,690.5,7.9,7.9,,240.4,,,,,43.8,89.4,107.2,938.8,1350.2,0.0,347.0,0.4,346.6,-218.5,1666.0,-373.7,1420.8,0.0,1420.8,2771.0,
01/03/2016,2717.1,85.1,85.1,0.0,373.0,373.0,0.0,,309.2,141.6,149.4,45.8,-27.6,59.5,0.0,,,,59.3,826.8,321.3,776.1,-454.8,0.0,1569.0,1383.5,1140.2,243.3,,111.0,74.5,1890.3,,362.5,136.5,0.0,0.0,226.0,19.1,0.0,1.2,1.2,,17.9,12.0,0.0,0.0,0.0,393.6,761.5,754.1,7.4,7.4,,217.9,0.0,56.3,46.7,9.6,43.9,37.9,79.8,979.4,1373.0,0.0,345.7,0.4,345.3,-309.9,1721.5,-413.2,1344.1,0.0,1344.1,2717.1,
04/03/2016,2737.9,83.2,83.2,0.0,371.8,371.8,0.0,,322.0,147.2,151.7,47.5,-24.4,56.4,,,,,53.6,833.4,322.8,791.8,-469.0,0.0,1581.7,1391.9,1151.9,240.0,,117.8,72.0,1904.5,,377.1,134.2,,,242.9,12.4,0.0,1.1,1.1,,11.3,1.8,,,0.0,391.3,707.1,700.2,6.9,6.9,,212.5,,53.1,43.7,9.4,44.5,41.2,73.7,919.6,1310.9,0.0,353.9,0.4,353.5,-304.9,1759.9,-381.9,1427.0,0.0,1427.0,2737.9,
07/03/2016,2780.5,71.7,71.7,0.0,367.6,367.6,0.0,,319.0,143.3,149.5,45.8,-19.6,72.2,,11.8,,,59.5,830.5,321.9,775.0,-453.1,0.0,1628.1,1432.6,1186.5,246.1,124.5,,71.0,1950.0,,383.4,134.0,,,249.4,13.5,0.0,1.0,1.0,,12.5,5.4,,,2.5,402.3,678.2,672.0,6.2,6.2,,222.9,,52.4,43.3,9.1,45.4,46.7,78.4,901.1,1303.4,0.0,351.4,0.4,351.0,-291.0,1805.6,-388.9,1477.1,0.0,1477.1,2780.5,
10/02/2016,2793.7,99.5,99.5,0.0,371.5,371.5,0.0,,325.0,147.4,156.3,42.1,-20.8,55.2,,0.0,,,54.8,851.2,319.4,784.4,-465.0,0.0,1623.1,1421.2,1183.5,237.7,,130.9,71.0,1942.5,,413.2,142.3,,,270.9,114.6,0.0,0.9,0.9,,113.7,1.2,,,0.0,529.0,498.4,492.6,5.8,5.8,,221.2,,52.1,43.2,8.9,46.9,44.6,77.6,719.6,1248.6,0.0,339.2,0.4,338.8,-259.3,1859.4,-394.2,1545.1,0.0,1545.1,2793.7,
01/01/2017,2774.4,98.6,98.6,0.0,383.7,383.7,0.0,,314.2,146.0,147.8,43.0,-22.6,49.7,0.0,,,,43.3,846.2,340.8,809.3,-468.5,0.0,1587.4,1428.1,1193.5,234.6,,88.5,70.8,1928.2,,397.7,138.8,0.0,0.0,258.9,102.0,0.0,1.3,1.3,,100.7,2.1,0.0,0.0,0.0,501.8,515.8,509.7,6.1,6.1,,202.4,0.0,52.7,44.0,8.7,47.4,26.8,75.5,718.2,1220.0,0.0,336.1,0.4,335.7,-242.9,1912.4,-451.2,1554.4,0.0,1554.4,2774.4,
04/02/2017,3673.0,69.7,69.7,0.0,444.8,444.8,0.0,,415.6,179.5,196.8,58.9,-19.6,55.0,0.5,,,,54.1,985.1,443.0,923.7,-480.7,0.0,2244.9,2073.7,1671.0,402.7,,95.7,75.0,2687.9,,494.3,182.1,,,312.2,103.5,0.0,2.4,2.4,,101.1,1.8,,0.0,0.0,599.6,1209.6,1202.5,7.1,7.1,,259.7,,,,,,,259.7,1469.3,2068.9,0.0,335.8,0.4,335.4,-230.7,1942.9,-443.9,1604.1,0.0,1604.1,3673.0,
07/02/2017,3780.1,81.7,81.7,0.0,467.1,467.1,0.0,,435.7,195.0,200.4,59.5,-19.2,54.2,2.0,,,,49.3,1038.7,446.9,947.7,-500.8,0.0,2294.5,2109.2,1705.6,403.6,,102.9,80.4,2741.4,,509.5,197.4,,,312.1,102.3,0.0,1.3,1.3,,101.0,8.0,,0.0,0.0,619.8,1153.5,1147.7,5.8,5.8,,275.3,,,,,,,275.3,1428.8,2048.6,0.0,337.1,0.4,336.7,-221.9,2003.0,-386.7,1731.5,0.0,1731.5,3780.1,
10/01/2017,3847.5,82.5,82.5,0.0,466.0,466.0,0.0,,431.9,201.2,193.4,57.7,-20.4,60.6,5.3,,,,55.9,1041.0,452.1,971.9,-519.8,0.0,2354.4,2157.1,1748.9,408.2,,109.8,82.2,2806.5,,518.5,186.0,,,332.5,2.5,0.0,1.3,1.3,,1.2,4.1,,10.0,0.0,525.1,1193.2,1187.5,5.7,5.7,,275.8,,,,,,,265.8,1469.0,1994.1,0.0,337.5,0.4,337.1,-211.3,2072.0,-344.8,1853.4,0.0,1853.4,3847.5,
12/31/2017,3846.4,70.9,70.9,0.0,388.3,388.3,0.0,89.8,400.2,200.2,157.9,54.1,-12.0,62.7,6.0,,,,57.8,1011.9,442.8,974.4,-531.6,0.0,2391.7,2175.6,1776.7,398.9,127.2,,82.9,2834.5,,535.8,191.7,,,344.1,3.6,0.0,1.3,1.3,,2.3,1.2,0.0,13.9,0.0,540.6,1069.3,1063.9,5.4,5.4,,289.2,0.0,33.0,24.3,8.7,55.3,61.8,125.2,1358.5,1899.1,0.0,337.7,0.4,337.3,-200.7,2139.6,-329.3,1947.3,0.0,1947.3,3846.4,
04/01/2018,3920.1,79.9,79.9,0.0,386.6,386.6,0.0,148.2,381.8,202.3,138.9,50.0,-9.4,63.7,1.5,,,,60.9,1060.2,441.9,990.7,-548.8,0.0,2418.0,2193.3,1802.6,390.7,,137.5,85.7,2859.9,,529.2,198.0,,,331.2,9.2,0.0,1.4,1.4,,7.8,16.8,,0.3,0.0,555.2,1019.2,1013.9,5.3,5.3,,289.8,,,,,,,289.5,1309.0,1864.2,0.0,336.2,0.4,335.8,-180.3,2209.4,-309.4,2055.9,0.0,2055.9,3920.1,
07/01/2018,3882.9,101.4,101.4,0.0,383.8,383.8,0.0,155.3,380.0,197.6,136.7,55.0,-9.3,57.0,0.3,,,,56.5,1077.5,446.1,1004.5,-558.4,0.0,2359.3,2127.5,1758.9,368.6,,147.8,83.7,2805.4,,519.2,213.0,,,306.2,12.2,0.0,1.3,1.3,,10.9,17.6,,,0.0,549.0,939.8,935.1,4.7,4.7,,291.4,,,,,,,291.4,1231.2,1780.2,0.0,337.0,0.4,336.6,-163.1,2295.3,-366.5,2102.7,0.0,2102.7,3882.9,
09/30/2018,3913.2,126.1,126.1,0.0,387.4,387.4,0.0,164.4,377.6,204.4,128.4,54.1,-9.3,54.1,0.8,,,,54.0,1109.6,446.1,1001.7,-555.6,0.0,2357.5,2113.3,1755.5,357.8,,158.0,85.4,2803.6,,564.4,205.4,,,359.0,14.3,0.0,1.1,1.1,,13.2,9.3,,,0.0,588.0,823.0,819.8,3.2,3.2,,285.4,,,,,,,285.4,1108.4,1696.4,0.0,338.3,0.4,337.9,-146.4,2432.5,-407.6,2216.8,0.0,2216.8,3913.2,
12/31/2018,3809.3,142.5,142.5,0.0,416.5,416.5,0.0,145.3,364.3,205.6,117.5,50.5,-9.3,45.8,0.0,,,,45.8,1114.4,442.6,1008.6,-566.0,0.0,2252.3,2079.5,1735.2,344.3,88.2,,84.6,2694.9,,571.4,227.8,,,343.6,138.3,0.0,0.9,0.9,,137.4,11.1,0.0,0.0,0.0,720.8,612.3,610.1,2.2,2.2,,246.5,0.0,30.9,23.2,7.7,55.3,51.2,109.1,858.8,1579.6,0.0,344.1,0.4,343.7,-144.9,2523.7,-493.2,2229.7,0.0,2229.7,3809.3,
03/31/2019,4161.7,106.2,106.2,0.0,410.4,410.4,0.0,154.0,393.0,221.1,125.4,55.6,-9.1,53.9,0.1,,,,53.6,1117.5,585.0,1164.6,-579.6,0.0,2459.2,2274.1,1885.1,389.0,,94.8,90.2,3044.2,,571.1,227.3,,,343.8,149.8,0.0,18.0,,18.0,131.8,2.8,,4.3,0.0,723.7,850.6,724.6,126.0,,126.0,237.9,,,,,,,233.6,1088.5,1812.2,0.0,350.2,0.4,349.8,-129.9,2599.0,-469.8,2349.5,0.0,2349.5,4161.7,
06/30/2019,4200.2,108.1,108.1,0.0,432.3,432.3,0.0,176.5,390.4,221.5,124.6,53.3,-9.0,53.7,0.8,,,,53.6,1161.0,580.5,1175.9,-595.4,0.0,2458.7,2267.9,1888.0,379.9,,101.4,88.6,3039.2,,550.5,221.7,,,328.8,153.4,0.0,17.9,,17.9,135.5,7.1,,,0.0,711.0,900.0,656.2,243.8,121.9,121.9,116.2,,,,,,,116.2,1016.2,1727.2,0.0,352.8,0.4,352.4,-115.2,2703.6,-468.2,2473.0,0.0,2473.0,4200.2,
09/29/2019,4479.6,128.5,128.5,0.0,448.4,448.4,0.0,195.3,404.4,235.1,120.9,56.7,-8.3,61.5,3.0,,,,61.0,1238.1,598.4,1207.3,-608.9,0.0,2643.1,2447.7,2007.8,439.9,,108.0,84.4,3241.5,,605.8,244.9,,,360.9,225.0,0.0,18.9,,18.9,206.1,4.7,,0.2,0.0,835.5,841.9,719.3,122.6,,122.6,231.2,,,,,,,231.0,1073.1,1908.6,0.0,357.1,0.4,356.7,-104.6,2810.3,-491.8,2571.0,0.0,2571.0,4479.6,
12/29/2019,4579.8,199.5,199.5,0.0,460.4,460.4,0.0,200.5,393.4,231.2,108.3,61.7,-7.8,59.9,1.6,,,,54.2,1313.7,615.0,1238.9,-623.9,0.0,2651.1,2481.3,2050.5,430.8,71.8,,96.4,3266.1,,642.2,271.1,,,371.1,120.2,0.0,19.6,,19.6,100.6,0.8,0.0,7.8,0.0,763.2,869.3,750.0,119.3,,119.3,232.6,0.0,72.8,65.6,7.2,,34.0,118.0,1101.9,1865.1,0.0,360.9,0.4,360.5,-96.4,2926.0,-475.8,2714.7,0.0,2714.7,4579.8,
03/29/2020,4585.0,231.4,231.4,0.0,450.2,450.2,0.0,217.9,401.1,252.5,88.8,67.3,-7.5,63.2,1.3,,,,57.8,1363.8,598.7,1232.7,-634.0,0.0,2622.5,2465.5,2053.7,411.8,,77.4,78.3,3221.2,,630.3,263.4,,,366.9,119.9,0.0,19.3,,19.3,100.6,9.4,,2.8,0.0,759.6,864.3,749.1,115.2,,115.2,208.1,,,,,,,205.3,1072.4,1832.0,0.0,371.3,0.4,370.9,-87.0,3008.2,-539.5,2753.0,0.0,2753.0,4585.0,
06/28/2020,4738.2,382.8,382.8,0.0,432.4,432.4,0.0,220.6,392.3,251.9,84.0,63.8,-7.4,55.7,0.8,,,,50.3,1483.8,595.8,1249.3,-653.5,0.0,2658.6,2470.5,2061.3,409.2,,83.1,104.2,3254.4,,608.6,245.0,,,363.6,120.0,0.0,19.4,,19.4,100.6,23.6,,8.8,19.4,752.2,862.5,750.8,111.7,,111.7,243.6,,,,,,,234.8,1106.1,1858.3,0.0,376.6,0.4,376.2,-67.6,3101.9,-531.0,2879.9,0.0,2879.9,4738.2,
