Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2014,7139.0,3947.0,4137.0,681.0,-155.0,836.0,-1626.0,,,-1626.0,0.0,-4531.0,-4363.0,0.0,,0.0,-4363.0,-4150.0,-213.0,0.0,0.0,0.0,-157.0,0.0,-157.0,0.0,-11.0,-53229.0,-1517.0,9253.0,252.0,16952.0,-7951.0,34.0,34.0,0.0,-60999.0,0.0,-50621.0,,,
06/30/2014,7665.0,4214.0,4161.0,-1489.0,408.0,-1897.0,779.0,,,779.0,0.0,-1815.0,-4402.0,0.0,,,-4402.0,-4344.0,-58.0,0.0,0.0,0.0,2345.0,2367.0,-22.0,0.0,242.0,-2981.0,-2066.0,-46.0,27.0,3293.0,-3366.0,0.0,0.0,0.0,-869.0,0.0,2869.0,,,
09/30/2014,8353.0,3695.0,4167.0,460.0,661.0,-201.0,31.0,,,31.0,0.0,-4084.0,-1835.0,2367.0,,,-4202.0,-4130.0,-72.0,0.0,0.0,0.0,-2368.0,-2367.0,-1.0,0.0,119.0,-2827.0,-2070.0,-652.0,-705.0,1330.0,-1277.0,0.0,0.0,0.0,-105.0,0.0,1442.0,,,
12/31/2014,7474.0,-2231.0,4068.0,6286.0,-1006.0,7292.0,-649.0,,,-649.0,0.0,-5426.0,-4578.0,0.0,0.0,0.0,-4578.0,-4567.0,-11.0,0.0,0.0,0.0,118.0,120.0,-2.0,0.0,-966.0,1332.0,-2150.0,4268.0,-49.0,9392.0,-5075.0,0.0,0.0,0.0,-786.0,0.0,3380.0,,,
03/31/2015,10169.0,4219.0,3989.0,2849.0,823.0,2026.0,-888.0,,,-888.0,0.0,-13176.0,-13220.0,0.0,0.0,0.0,-13220.0,-3665.0,-9555.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,46.0,-3205.0,-2153.0,1403.0,482.0,6497.0,-5576.0,-5000.0,0.0,-5000.0,2545.0,0.0,-6212.0,,,
06/30/2015,8737.0,4231.0,3980.0,-778.0,3.0,-781.0,1304.0,,,1304.0,0.0,-6995.0,-4610.0,0.0,,0.0,-4610.0,-4488.0,-122.0,0.0,0.0,0.0,-3223.0,0.0,-3223.0,0.0,838.0,-3120.0,-2113.0,-809.0,-588.0,0.0,-221.0,-74.0,0.0,-74.0,-124.0,0.0,-1378.0,,,
09/30/2015,9520.0,4038.0,4009.0,446.0,64.0,382.0,1027.0,,,1027.0,0.0,-4425.0,-4521.0,0.0,,,-4521.0,-4387.0,-134.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,76.0,-4228.0,-2107.0,-1570.0,-199.0,0.0,-1371.0,-29.0,31.0,-60.0,-522.0,0.0,867.0,,,
12/31/2015,10601.0,5391.0,4039.0,1113.0,2626.0,-1513.0,58.0,,,58.0,0.0,-5447.0,-5366.0,0.0,,,-5366.0,-5235.0,-131.0,0.0,0.0,0.0,-292.0,48.0,-340.0,0.0,211.0,-4559.0,-2165.0,-2041.0,-39.0,170.0,-2172.0,-31.0,,,-322.0,0.0,595.0,,,
03/31/2016,7497.0,4310.0,4017.0,332.0,167.0,165.0,-1162.0,,,-1162.0,0.0,-3436.0,-3518.0,0.0,0.0,0.0,-3518.0,-3387.0,-131.0,0.0,0.0,0.0,-161.0,0.0,-161.0,0.0,243.0,-2685.0,-2302.0,-416.0,-40.0,0.0,-376.0,0.0,0.0,0.0,33.0,0.0,1376.0,,,
06/30/2016,5333.0,702.0,3982.0,554.0,-3252.0,3806.0,95.0,,,95.0,0.0,6089.0,-4037.0,0.0,0.0,0.0,-4037.0,-3886.0,-151.0,0.0,0.0,0.0,9865.0,9882.0,-17.0,0.0,261.0,-14411.0,-2303.0,-10274.0,650.0,0.0,-10924.0,3.0,3.0,0.0,-1837.0,0.0,-2989.0,,,
09/30/2016,4894.0,3620.0,3942.0,275.0,754.0,-479.0,-2943.0,,,-2943.0,0.0,-5192.0,-4253.0,0.0,,,-4253.0,-4125.0,-128.0,0.0,0.0,0.0,-785.0,0.0,-785.0,0.0,-154.0,3882.0,-2303.0,6806.0,-730.0,10746.0,-3210.0,0.0,0.0,0.0,-621.0,0.0,3584.0,,,
12/31/2016,3965.0,4495.0,3987.0,-1772.0,1268.0,-3040.0,-2745.0,,,-2745.0,0.0,-7335.0,-5785.0,0.0,0.0,,-5785.0,-5661.0,-124.0,0.0,0.0,0.0,-2802.0,0.0,-2802.0,0.0,1252.0,-162.0,-2354.0,2555.0,0.0,7204.0,-4649.0,0.0,0.0,0.0,-363.0,0.0,-3532.0,,,
03/31/2017,1376.0,3450.0,4059.0,-1135.0,2025.0,-3160.0,-4998.0,,,-4998.0,0.0,-4550.0,-3263.0,0.0,0.0,0.0,-3263.0,-3067.0,-196.0,0.0,0.0,0.0,-1746.0,0.0,-1746.0,0.0,459.0,4665.0,-2354.0,8693.0,-52.0,14337.0,-5592.0,0.0,0.0,0.0,-1674.0,0.0,1491.0,,,
06/30/2017,7930.0,4362.0,4167.0,-1876.0,-145.0,-1731.0,1277.0,,,1277.0,0.0,-4709.0,-4063.0,0.0,0.0,0.0,-4063.0,-3944.0,-119.0,0.0,0.0,0.0,-973.0,3512.0,-4485.0,0.0,327.0,-2765.0,-2356.0,-252.0,-100.0,4550.0,-4702.0,0.0,0.0,0.0,-157.0,0.0,456.0,,,
09/30/2017,7169.0,3620.0,4272.0,1813.0,697.0,1116.0,-2536.0,,,-2536.0,0.0,-3728.0,-4425.0,0.0,0.0,0.0,-4425.0,-4271.0,-154.0,0.0,0.0,0.0,86.0,102.0,-16.0,0.0,611.0,-3497.0,-2357.0,-105.0,152.0,5906.0,-6163.0,0.0,0.0,0.0,-1035.0,0.0,-56.0,,,
12/31/2017,7843.0,18669.0,4456.0,-15601.0,-17040.0,1439.0,319.0,,,319.0,0.0,-5469.0,-6079.0,0.0,0.0,0.0,-6079.0,-5965.0,-114.0,0.0,0.0,0.0,367.0,0.0,367.0,0.0,243.0,-4554.0,-2405.0,-576.0,0.0,7204.0,-7780.0,0.0,0.0,0.0,-1573.0,0.0,-2180.0,,,
03/31/2018,6648.0,4545.0,4324.0,-188.0,702.0,-890.0,-2033.0,,,-2033.0,0.0,-5285.0,-5522.0,0.0,0.0,0.0,-5522.0,-4552.0,-970.0,0.0,0.0,0.0,-32.0,0.0,-32.0,0.0,269.0,-1316.0,-2407.0,1372.0,1222.0,3134.0,-2984.0,0.0,0.0,0.0,-281.0,0.0,47.0,,,
06/30/2018,9785.0,4120.0,4350.0,820.0,652.0,168.0,495.0,,,495.0,0.0,-3443.0,-3471.0,0.0,0.0,0.0,-3471.0,-3286.0,-185.0,0.0,0.0,0.0,-6.0,0.0,-6.0,0.0,34.0,-6549.0,-2438.0,-3850.0,-1432.0,3166.0,-5584.0,0.0,0.0,0.0,-261.0,0.0,-207.0,,,
09/30/2018,9811.0,4924.0,4377.0,916.0,669.0,247.0,-406.0,,,-406.0,0.0,-4408.0,-4340.0,0.0,0.0,0.0,-4340.0,-4188.0,-152.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-67.0,-4556.0,-2438.0,-1275.0,0.0,2848.0,-4123.0,0.0,0.0,0.0,-843.0,0.0,847.0,,,
12/31/2018,8095.0,1939.0,4352.0,1037.0,-1634.0,2671.0,767.0,,,767.0,0.0,-4798.0,-4754.0,0.0,0.0,0.0,-4754.0,-4632.0,-122.0,0.0,0.0,0.0,-191.0,0.0,-191.0,0.0,147.0,-2956.0,-2489.0,-238.0,0.0,1629.0,-1867.0,0.0,0.0,0.0,-229.0,0.0,341.0,,,
03/31/2019,7081.0,5032.0,4231.0,520.0,459.0,61.0,-2702.0,,,-2702.0,0.0,-4803.0,-4372.0,0.0,0.0,0.0,-4372.0,-4268.0,-104.0,0.0,0.0,0.0,-25.0,0.0,-25.0,0.0,-406.0,-2657.0,-2489.0,-528.0,0.0,3248.0,-3776.0,0.0,0.0,0.0,360.0,0.0,-379.0,,,
06/30/2019,8755.0,3944.0,4232.0,2470.0,129.0,2341.0,-1891.0,,,-1891.0,0.0,-3786.0,-3794.0,0.0,0.0,0.0,-3794.0,-3699.0,-95.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,11.0,-5386.0,-2492.0,-1700.0,0.0,6971.0,-8671.0,0.0,0.0,0.0,-1194.0,0.0,-417.0,,,
09/30/2019,10912.0,5194.0,4114.0,913.0,482.0,431.0,691.0,,,691.0,0.0,-3568.0,-4465.0,0.0,0.0,0.0,-4465.0,-4365.0,-100.0,0.0,0.0,0.0,26.0,27.0,-1.0,0.0,871.0,-6258.0,-2493.0,-3189.0,0.0,2123.0,-5312.0,0.0,0.0,0.0,-576.0,0.0,1086.0,,,
12/31/2019,8998.0,5095.0,4105.0,2609.0,162.0,2447.0,-2811.0,,,-2811.0,0.0,-5424.0,-6206.0,0.0,0.0,0.0,-6206.0,-5607.0,-599.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,781.0,-3863.0,-2542.0,186.0,0.0,6313.0,-6127.0,0.0,0.0,0.0,-1507.0,0.0,-289.0,,,
03/31/2020,8824.0,4156.0,4150.0,1726.0,-87.0,1813.0,-1208.0,,,-1208.0,0.0,-6980.0,-5484.0,0.0,0.0,0.0,-5484.0,-5274.0,-210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1496.0,2563.0,-2547.0,4763.0,0.0,8692.0,-3929.0,0.0,0.0,0.0,347.0,0.0,4407.0,,,
06/30/2020,14728.0,4700.0,4181.0,1342.0,-33.0,1375.0,4505.0,,,4505.0,0.0,-5144.0,-6167.0,0.0,0.0,0.0,-6167.0,-4576.0,-1591.0,0.0,0.0,0.0,-399.0,0.0,-399.0,0.0,1422.0,-8795.0,-2543.0,-5759.0,0.0,3457.0,-9216.0,0.0,0.0,0.0,-493.0,0.0,789.0,,,
