Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2003,5206.374023,97.385002,97.385002,0.0,658.768005,,,210.410995,210.410995,0.0,0.0,0.0,110.834,,,,1077.397949,3499.291016,6595.61377,-3096.322998,0.0,,,629.684998,182.514999,168.300003,14.214996,,447.169999,4128.976014,,297.322998,297.322998,,,,330.446991,,,,,,428.302032,,,428.302032,1056.072021,1445.546021,,,,,1471.81897,,,,,1471.81897,2917.364991,3973.437012,0.0,608.26001,,,0.0,870.416016,-245.739014,1232.937012,0.0,1232.937012,5206.374024,
12/31/2003,5278.603027,140.626999,140.626999,0.0,640.768982,,,214.826004,214.826004,0.0,0.0,0.0,110.877998,,,,1107.099976,3552.937988,6765.347168,-3212.408936,0.0,,,618.565002,177.593994,177.593994,0.0,,440.971008,4171.502991,,299.725006,299.725006,,,,366.411011,,,,,,407.94101,,,407.94101,1074.077026,1449.489014,,,,,1410.651978,,,,,1410.651978,2860.140991,3934.218018,0.0,626.086975,,,0.0,897.841003,-179.54303,1344.384949,0.0,1344.384949,5278.602966,
03/31/2004,5488.495,116.435,116.435,0.0,660.967,660.967,,55.314,225.789001,0.0,0.0,0.0,290.014,,,,1122.73,3751.664,5770.819824,-2519.939941,430.725,,,183.376,183.376,183.376,0.0,,0.0,4365.765,,426.894,426.894,,,,265.289,,,,,,384.65,,,384.65,1076.833,1580.511,,,,,1445.957,,,,,1445.957,3026.468,4103.301,0.0,667.743,,,0.0,895.569,-178.118,1385.194,0.0,1385.194,5488.495,
06/30/2004,5433.564,81.723,81.723,,646.074,646.074,,54.5,,,,,285.83,,,,1068.127,3760.569,,,421.518,,,183.35,183.35,183.35,0.0,,0.0,4365.437,,337.99,337.99,,,,354.284,,,,,,390.499,,,390.499,1082.773,1526.393,,,,,1429.873,,,,,1429.873,2956.266,4039.039,,665.78,,,,914.236,-185.491,1394.525,,1394.525,5433.564,
09/30/2004,5453.540039,78.393997,78.393997,0.0,713.666992,713.666992,,227.110992,227.110992,0.0,0.0,0.0,116.040001,,,,1135.209961,3721.030029,6329.740234,-2608.709961,0.0,,,597.302002,183.113007,183.113007,0.0,,414.188995,4318.332031,,381.602997,381.602997,,,,318.277008,,,,,,434.290039,,,434.290039,1134.170044,1401.689941,,,,,1476.530029,,,,,1476.530029,2878.21997,4012.390014,0.0,684.14502,,,0.0,930.367981,-173.362,1441.151001,0.0,1441.151001,5453.541015,
12/31/2004,5683.164,100.971,100.971,0.0,732.835,732.835,,59.284,59.284,0.0,0.0,0.0,204.117,,,,1097.207,3987.002,7572.833,-3585.831,0.0,,,598.955,182.424,157.904,24.52,,416.531,4585.957,,358.402,358.402,,,,389.55,,,,,,706.904,,,706.904,1454.856,1393.666,,,,,1324.454,,,,,1324.454,2718.12,4172.976,0.0,700.307,,,0.0,963.482,-153.601,1510.188,0.0,1510.188,5683.164,
03/31/2005,5797.101,84.227,84.227,0.0,697.894,697.894,,249.071,249.071,0.0,0.0,0.0,131.728,,,,1162.92,4036.941,7509.654,-3472.713,0.0,,,597.24,181.948,181.948,0.0,,415.292,4634.181,,418.179,418.179,,,,422.271,,,,,,425.432,,,425.432,1265.882,1742.991,,,,,1262.068,,,,,1262.068,3005.059,4270.941,0.0,712.684,,,0.0,978.428,-164.952,1526.16,0.0,1526.16,5797.101,
06/30/2005,5843.919,87.31,87.31,0.0,723.418,723.418,,248.718,248.718,0.0,0.0,0.0,140.867,,,,1200.313,4054.381,7521.648,-3467.267,0.0,,,589.225,180.705,180.705,0.0,,408.52,4643.606,,409.992,409.992,,,,326.928,,,,,,358.436,,,358.436,1095.356,1896.549,,,,,1295.008,,,,,1295.008,3191.557,4286.913,0.0,714.137,,,0.0,1023.529,-180.66,1557.006,0.0,1557.006,5843.919,
09/30/2005,6044.035,140.537,140.537,0.0,808.516,808.516,,251.72,251.72,0.0,0.0,0.0,141.409,,,,1342.182,4118.8,7613.001,-3494.201,0.0,,,583.053,180.529,180.529,0.0,,402.524,4701.853,,461.153,461.153,,,,329.687,,,,,,487.492,,,487.492,1278.332,1888.625,,,,,1260.194,,,,,1260.194,3148.819,4427.151,0.0,716.183,,,0.0,1071.049,-170.348,1616.884,0.0,1616.884,6044.035,
12/31/2005,6033.264,128.727,128.727,0.0,820.825,820.825,,59.579,59.579,0.0,0.0,0.0,154.624,,,,1163.755,4281.212,7892.814,-3611.602,0.0,,,588.297,178.247,155.785,22.462,,410.05,4869.509,,414.336,414.336,,,,269.438,268.716,0.722,0.722,,,569.721,,,569.721,1253.495,1915.928,1914.83,1.098,1.098,,1336.385,,,,,1336.385,3252.313,4505.808,0.0,697.609,,,0.0,1038.364,-208.517,1527.456,0.0,1527.456,6033.264,
03/31/2006,6125.267,75.621,75.621,0.0,800.382,800.382,,61.247,61.247,0.0,0.0,0.0,219.202,,,,1156.452,4396.194,7975.565,-3579.371,0.0,,,572.621,178.287,156.018,22.269,,394.334,4968.815,,488.929,488.929,,,,263.028,,,,,,462.4,,,462.4,1214.357,2035.771,,,,,1351.492,,,,,1351.492,3387.263,4601.62,0.0,698.677,,,0.0,1026.763,-201.793,1523.647,0.0,1523.647,6125.267,
06/30/2006,6421.578,82.645,82.645,0.0,867.601,867.601,,63.631,63.631,0.0,0.0,0.0,216.541,,,,1230.418,4611.556,5377.329,-765.773,0.0,,,579.604,179.82,157.671,22.149,,399.784,5191.16,,486.362,486.362,,,,358.196,,,,,,396.737,,,396.737,1241.295,2130.913,,,,,1401.208,,,,,1401.208,3532.121,4773.416,0.0,740.206,,,0.0,1085.927,-177.971,1648.162,0.0,1648.162,6421.578,
09/30/2006,6728.245,128.091,128.091,0.0,919.198,919.198,,62.169,62.169,0.0,0.0,0.0,268.423,,,,1377.881,4801.407,8411.49,-3610.083,0.0,,,548.957,173.357,158.247,15.11,,375.6,5350.364,,590.615,590.615,,,,389.317,,,,,,453.997,,,453.997,1433.929,2242.878,,,,,1406.053,,,,,1406.053,3648.931,5082.86,0.0,734.383,,,0.0,1082.411,-171.409,1645.385,0.0,1645.385,6728.245,
12/31/2006,6828.923,128.639,128.639,0.0,883.478,883.478,,59.318,59.318,0.0,0.0,0.0,190.381,,,,1261.816,5008.3,8612.726,-3604.426,0.0,,,558.807,173.631,159.244,14.387,,385.176,5567.107,,515.121,515.121,,,,332.745,332.124,0.621,0.621,,,419.756,,,419.756,1267.622,2484.198,2481.31,2.888,2.888,,1356.324,,,,,1356.324,3840.522,5108.144,0.0,743.484,,,0.0,1123.789,-146.494,1720.779,0.0,1720.779,6828.923,
03/31/2007,6998.841,93.603,93.603,0.0,915.931,915.931,,57.725,57.725,0.0,0.0,0.0,165.75,,,,1233.009,5202.16,8761.241,-3559.081,0.0,,,563.672,173.579,159.391,14.188,,390.093,5765.832,,549.429,549.429,,,,313.092,,,,,,421.319,,,421.319,1283.84,2565.084,,,,,1376.165,,,,,1376.165,3941.249,5225.089,0.0,766.583,,,0.0,1147.86,-140.691,1773.752,0.0,1773.752,6998.841,
06/30/2007,6929.988,109.969,109.969,0.0,917.427,917.427,,56.842,56.842,0.0,0.0,0.0,165.711,,,,1249.949,5116.974,8644.545,-3527.571,0.0,,,563.065,173.984,159.996,13.988,,389.081,5680.039,,854.155,854.155,,,,151.613,,,,,,0.0,,,0.0,1005.768,2748.346,,,,,1376.821,,,,,1376.821,4125.167,5130.935,0.0,760.63,,,0.0,1137.357,-98.934,1799.053,0.0,1799.053,6929.988,
09/30/2007,6885.627,106.231,106.231,0.0,905.651,905.651,,58.077,58.077,0.0,0.0,0.0,202.066,,,,1272.025,5048.411,8562.924,-3514.513,0.0,,,565.191,174.357,160.568,13.789,,390.834,5613.602,,438.483,438.483,,,,385.889,,,,,,473.752,,,473.752,1298.124,2430.206,,,,,1371.032,,,,,1371.032,3801.238,5099.362,0.0,753.362,,,0.0,1100.371,-67.468,1786.265,0.0,1786.265,6885.627,
12/31/2007,6854.649,116.459,116.459,0.0,843.662,843.662,,58.81,58.81,0.0,0.0,0.0,203.131,,,,1222.062,5020.125,8556.269,-3536.144,0.0,,,612.462,185.801,166.57,19.231,,426.661,5632.587,,383.808,383.808,,,,222.698,220.483,2.215,2.215,,,412.855,,,412.855,1019.361,2553.431,2542.804,10.627,10.627,,1394.268,,,,,1394.268,3947.699,4967.06,0.0,758.334,,,0.0,1160.132,-30.877,1887.589,0.0,1887.589,6854.649,
03/31/2008,6900.566,114.621,114.621,,764.634,764.634,,59.268,59.268,0.0,0.0,0.0,189.403,,,,1127.926,5118.065,8669.034,-3550.969,,,,654.575,222.977,196.492,26.485,,431.598,5772.64,,400.027,400.027,,,,302.38,,,,,,411.65,,,411.65,1114.057,2494.106,,,,,1418.538,,,,,1418.538,3912.644,5026.701,0.0,779.091,,,0.0,1130.092,-35.318,1873.865,0.0,1873.865,6900.566,
06/30/2008,7068.407,107.429,107.429,0.0,815.721,815.721,,62.305,62.305,0.0,0.0,0.0,159.859,,,,1145.314,5233.337,8832.247,-3598.91,,,,689.756,248.176,220.224,27.952,,441.58,5923.093,,346.977,346.977,,,,269.053,,,,,,407.453,,,407.453,1023.483,2721.142,,,,,1472.891,,,,,1472.891,4194.033,5217.516,0.0,781.672,,,0.0,1100.436,-31.217,1850.891,0.0,1850.891,7068.407,
09/30/2008,6956.318,110.404,110.404,0.0,770.854,770.854,,57.658,,,,,151.106,,,,1090.022,5202.992,8795.524,-3592.532,0.0,,,663.304,250.848,222.878,27.97,,412.456,5866.296,,352.083,352.083,,,,285.854,,,,,,430.931,,,430.931,1068.868,2635.728,,,,,1478.901,,,,,1478.901,4114.629,5183.497,0.0,778.757,,,0.0,1107.522,-113.458,1772.821,0.0,1772.821,6956.318,
12/31/2008,6689.508,120.305,120.305,,635.376,635.376,0.0,48.324,,,,,147.191,,,,951.196,5112.04,8704.121,-3592.081,0.0,,,626.272,234.958,198.253,36.705,,0.0,5738.312,,295.083,295.083,,,,384.262,0.0,2.51,2.51,,,431.82,,,431.82,1111.165,2478.537,0.0,9.331,9.331,,1754.645,,,,,1754.645,4233.182,5344.347,0.0,784.019,,,0.0,1105.369,-544.227,1345.161,0.0,1345.161,6689.508,
03/31/2009,6570.42,91.574,91.574,0.0,567.014,567.014,0.0,47.925,,,,,127.037,,,127.037,833.55,5099.225,8771.167,-3671.942,0.0,,,637.645,256.809,217.185,39.624,,380.836,5736.87,,633.505,256.632,,,376.873,107.076,100.542,,,,6.534,0.0,,,0.0,740.581,2740.312,2740.312,,,,1761.35,,,,910.668,850.682,4501.662,5242.243,0.0,790.19,27.945,762.245,0.0,1099.349,-561.362,1328.177,0.0,1328.177,6570.42,
06/30/2009,6530.027,104.525,104.525,0.0,591.203,591.203,0.0,47.839,,,,,125.661,,,125.661,869.228,4999.343,8802.847,-3803.504,0.0,,,661.456,256.266,216.604,39.662,,405.19,5660.799,,597.908,222.671,,,375.237,337.247,10.489,,,,326.758,0.0,,,0.0,935.155,2375.051,2375.051,,,,1803.203,,,,935.798,867.405,4178.254,5113.409,0.0,795.357,27.977,767.38,0.0,1109.362,-488.101,1416.618,0.0,1416.618,6530.027,
09/30/2009,6453.573,111.014,111.014,0.0,633.587,633.587,0.0,48.088,,,,,130.996,,,130.996,923.685,4868.864,8713.843,-3844.979,0.0,,,661.024,255.49,215.737,39.753,,405.534,5529.888,,635.466,233.636,,,401.83,256.554,6.047,,,,250.507,0.0,,,0.0,892.02,2269.795,2269.795,,,,1840.11,,,,953.193,886.917,4109.905,5001.925,0.0,802.318,28.025,774.293,0.0,1119.314,-469.984,1451.648,0.0,1451.648,6453.573,
12/31/2009,6259.83,98.525,98.525,0.0,598.661,598.661,0.0,50.146,,,,,133.041,,0.0,133.041,880.373,4722.569,8591.405,-3868.836,0.0,,,656.888,255.564,216.444,39.12,10.588,390.736,5379.457,,617.657,262.712,0.0,0.0,354.945,232.617,3.504,1.865,1.865,,227.248,0.0,0.0,0.0,0.0,850.274,2265.074,2255.928,9.146,9.146,,1717.487,0.0,374.686,,1035.874,306.927,3982.561,4832.835,0.0,769.736,26.71,743.026,0.0,1036.178,-378.919,1426.995,0.0,1426.995,6259.83,
03/31/2010,6262.678,115.127,115.127,0.0,594.764,594.764,0.0,50.7,,,,,126.512,,,126.512,887.103,4726.148,8651.194,-3925.046,0.0,,,649.427,255.708,216.985,38.723,,393.719,5375.575,,722.705,338.017,,,384.688,206.911,6.154,,,,200.757,0.0,,,0.0,929.616,2216.904,2216.904,,,,1707.927,,,,1026.925,681.002,3924.831,4854.447,0.0,765.647,26.495,739.152,0.0,1020.482,-377.898,1408.231,0.0,1408.231,6262.678,
06/30/2010,6338.053,108.414,108.414,0.0,622.773,622.773,0.0,51.214,,,,,125.145,,,125.145,907.546,4788.866,7865.962366,-3077.096366,0.0,,,641.641,253.702,216.286,37.416,,387.939,5430.507,,789.47,363.5,,,425.97,380.909,2.884,,,,378.025,0.0,,,0.0,1170.379,2091.167,2091.167,,,,1701.828,,,,1012.159,689.669,3792.995,4963.374,0.0,764.536,26.209,738.327,0.0,1014.994,-404.851,1374.679,0.0,1374.679,6338.053,
09/30/2010,6409.755,134.696,134.696,0.0,623.951,623.951,0.0,53.378,,,,,137.807,,,137.807,949.832,4812.024,8831.133,-4019.109,0.0,,,647.899,254.56,217.204,37.356,,393.339,5459.923,,714.702,305.097,,,409.605,463.466,85.977,,,,377.489,0.0,,,0.0,1178.168,2066.319,2066.319,,,,1756.969,,390.316,,1063.951,302.702,3823.288,5001.456,0.0,761.084,25.869,735.215,0.0,1017.536,-370.321,1408.299,0.0,1408.299,6409.755,
12/31/2010,6652.374,213.053,213.053,0.0,615.003,615.003,0.0,58.701,,,,,136.544,,15.429,136.544,1023.301,4808.061,8936.218,-4128.157,0.0,,,821.012,428.111,355.842,72.269,20.609,356.863,5629.073,,711.395,294.38,0.0,0.0,417.015,420.124,42.968,2.192,2.192,,374.964,0.0,0.0,0.0,0.0,1131.519,2326.878,2317.701,9.177,9.177,,1789.664,0.0,376.861,,1108.856,303.947,4116.542,5248.061,0.0,761.127,25.587,735.54,0.0,1019.785,-376.599,1404.313,0.0,1404.313,6652.374,
03/31/2011,6982.183,155.64,155.64,0.0,679.336,679.336,0.0,62.914,,,,,147.222,,,147.222,1045.112,5073.476,9278.699,-4205.223,0.0,,,863.595,460.752,378.746,82.006,,402.843,5937.071,,912.425,466.955,,,445.47,467.974,0.0,,,,467.974,0.0,,,0.0,1380.399,2341.142,2341.142,,,,1820.366,,,,1135.461,684.905,4161.508,5541.907,0.0,767.007,25.672,741.335,0.0,1022.569,-349.3,1440.276,0.0,1440.276,6982.183,
06/30/2011,7444.289,130.156,130.156,0.0,752.863,752.863,0.0,64.884,,,,,157.558,,16.654,153.521,1105.461,5450.476,9717.096,-4266.62,0.0,,,888.352,467.474,381.499,85.975,,404.224,6338.828,,891.298,395.49,,,495.808,293.882,0.167,,,,293.715,0.0,,,0.0,1185.18,2947.899,2947.899,,,,1851.931,,,,1159.365,692.566,4799.83,5985.01,0.0,778.477,25.566,752.911,0.0,1027.281,-346.479,1459.279,0.0,1459.279,7444.289,
09/30/2011,7445.775,115.786,115.786,0.0,758.693,758.693,0.0,64.462,,,,,159.465,,24.692,159.465,1098.406,5455.26,9746.271,-4291.011,0.0,,,892.109,465.26,379.239,86.021,,402.157,6347.369,,907.54,408.46,,,499.08,255.359,5.047,,,,250.312,0.0,,,0.0,1162.899,2943.235,2932.514,10.721,10.721,,1888.213,,388.085,,1190.812,309.316,4831.448,5994.347,0.0,785.865,25.563,760.302,0.0,1062.46,-396.897,1451.428,0.0,1451.428,7445.775,
12/31/2011,7617.835,104.572,104.572,0.0,754.644,754.644,0.0,65.912,,,,,163.045,,21.843,163.045,1088.173,5673.851,10047.927,-4374.076,0.0,,,855.811,462.126,377.306,84.82,0.257,371.585,6529.662,,899.457,391.827,0.0,0.0,507.63,274.366,5.091,6.87,6.87,,262.405,0.0,0.0,0.0,0.0,1173.823,3107.779,3066.602,41.177,41.177,,2018.08,0.0,546.681,,1121.493,349.906,5125.859,6299.682,0.0,794.955,25.572,769.383,0.0,1090.363,-567.165,1318.153,0.0,1318.153,7617.835,
03/31/2012,8148.642,113.621,113.621,0.0,789.256,789.256,0.0,67.283,,,,,152.181,,33.559,145.101,1122.341,6155.297,10608.241,-4452.944,0.0,,,871.004,460.955,377.829,83.126,,376.49,7026.301,,1174.876,720.599,,,454.277,586.872,4.451,,,,582.421,0.0,,,0.0,1761.748,3006.302,3006.302,,,,2009.212,,,,1117.929,891.283,5015.514,6777.262,0.0,809.745,25.637,784.108,0.0,1101.309,-539.674,1371.38,0.0,1371.38,8148.642,
06/30/2012,8116.958,72.559,72.559,0.0,793.599,793.599,0.0,63.826,,,,,129.302,,35.273,124.179,1059.286,6183.105,10612.528,-4429.423,0.0,,,874.567,458.245,377.539,80.706,,381.049,7057.672,,979.995,494.42,,,485.575,381.561,5.612,,,,375.949,0.0,,,0.0,1361.556,3364.087,3364.087,,,,2006.907,,,,1144.068,862.839,5370.994,6732.55,0.0,813.096,25.562,787.534,0.0,1125.868,-554.556,1384.408,0.0,1384.408,8116.958,
09/30/2012,8259.62,95.687,95.687,0.0,784.121,784.121,0.0,67.113,,,,,132.085,,16.558,128.816,1079.006,6290.366,10742.371,-4452.005,0.0,,,890.248,466.909,384.477,82.432,,406.781,7180.614,,890.204,422.791,,,467.413,443.629,69.274,,,,374.355,0.0,,,0.0,1333.833,3444.461,3444.461,,,,2003.427,,524.298,,1181.425,297.704,5447.888,6781.721,0.0,819.421,25.556,793.865,0.0,1183.066,-524.588,1477.899,0.0,1477.899,8259.62,
12/31/2012,8318.979,66.392,66.392,0.0,775.765,775.765,0.0,64.146,,,,,133.934,,15.412,132.621,1040.237,6379.461,10860.591,-4481.13,0.0,,,899.281,464.691,384.216,80.475,6.09,413.088,7278.742,,904.69,398.983,0.0,0.0,505.707,367.975,9.82,6.841,6.841,,351.314,0.0,0.0,0.0,0.0,1272.665,3452.821,3417.644,35.177,35.177,,2126.006,0.0,635.191,,1177.074,313.741,5578.827,6851.492,0.0,833.916,25.686,808.23,0.0,1221.19,-587.619,1467.487,0.0,1467.487,8318.979,
03/31/2013,8392.102,76.489,76.489,0.0,774.441,774.441,0.0,63.028,,,,,156.897,,,142.953,1070.855,6434.71,10909.356,-4474.646,0.0,,,886.537,461.226,383.515,77.711,,425.311,7321.247,,919.137,462.192,,,456.945,259.733,2.015,,,,257.718,0.0,,,0.0,1178.87,3585.89,3585.89,,,,2136.197,,,,1187.684,948.513,5722.087,6900.957,0.0,862.093,25.961,836.132,0.0,1244.956,-615.904,1491.145,0.0,1491.145,8392.102,
06/30/2013,8560.347,73.429,73.429,0.0,772.262,772.262,0.0,61.672,,,,,154.972,,,144.614,1062.335,6614.735,11087.48,-4472.745,0.0,,,883.277,458.891,383.371,75.52,,424.386,7498.012,,937.929,458.627,,,479.302,258.697,0.394,,,,258.303,0.0,,,0.0,1196.626,3655.71,3655.71,,,,2160.652,,,,1220.97,939.682,5816.362,7012.988,0.0,886.813,26.163,860.65,0.0,1291.005,-630.459,1547.359,0.0,1547.359,8560.347,
09/30/2013,8807.802,74.936,74.936,0.0,798.066,798.066,0.0,64.035,,,,,162.454,,,152.052,1099.491,6799.007,11324.178,-4525.171,0.0,,,909.304,458.345,384.01,74.335,,450.959,7708.311,,923.313,442.076,,,481.237,350.954,3.695,,,,347.259,0.0,,,0.0,1274.267,3686.038,3686.038,,,,2192.041,,605.874,,1260.497,325.67,5878.079,7152.346,0.0,904.837,26.297,878.54,0.0,1344.175,-593.556,1655.456,0.0,1655.456,8807.802,
12/31/2013,9103.782,61.562,61.562,0.0,777.37,777.37,0.0,64.298,,,,,159.263,,9.333,159.263,1062.493,7124.663,11711.882,-4587.219,0.0,,,916.626,456.125,383.719,72.406,23.556,427.612,8041.289,,971.701,475.364,0.0,0.0,496.337,259.438,1.315,8.123,8.123,,250.0,0.0,0.0,1.162,0.0,1231.139,3929.987,3899.199,30.788,30.788,,2045.942,0.0,320.529,,1429.637,294.614,5975.929,7207.068,0.0,944.206,26.667,917.539,0.0,1390.756,-438.248,1896.714,0.0,1896.714,9103.782,
03/31/2014,9367.483,72.786,72.786,0.0,822.01,822.01,0.0,64.758,,,,,157.562,,5.625,155.053,1117.116,7324.608,11917.744,-4593.136,0.0,,,925.759,453.611,383.2,70.411,,466.523,8250.367,,971.776,505.779,,,465.997,400.846,1.59,,,,399.256,0.0,,1.946,0.0,1372.622,4045.751,4045.751,,,,2050.569,,321.274,,1433.288,294.061,6096.32,7468.942,0.0,957.944,26.591,931.353,0.0,1390.31,-449.713,1898.541,0.0,1898.541,9367.483,
06/30/2014,9687.667,86.888,86.888,0.0,827.274,827.274,0.0,65.49,,,,,157.818,,,157.818,1137.47,7618.179,12240.084,-4621.905,0.0,,,932.018,453.103,383.879,69.224,,478.915,8550.197,,958.999,479.952,,,479.047,557.681,145.604,,,,412.077,0.0,,,0.0,1516.68,4159.472,4159.472,,,,2046.555,,267.385,,1480.313,298.857,6206.027,7722.707,0.0,970.597,26.533,944.064,0.0,1416.858,-422.495,1964.96,0.0,1964.96,9687.667,
09/30/2014,9604.362,75.002,75.002,0.0,821.446,821.446,0.0,64.805,,,,,161.109,,,155.456,1122.362,7544.881,12174.436,-4629.555,0.0,,,937.119,462.467,394.256,68.211,,474.652,8482.0,,1013.261,513.769,,,499.492,462.312,2.743,,,,459.569,0.0,,2.406,0.0,1475.573,4045.245,4045.245,,,,2101.045,,267.078,,1526.002,305.559,6146.29,7621.863,0.0,978.423,26.52,951.903,0.0,1470.499,-466.423,1982.499,0.0,1982.499,9604.362,
12/31/2014,9850.871,50.092,50.092,0.0,794.864,794.864,0.0,66.007,,,,,132.681,,4.565,132.204,1043.644,7901.48,12625.524,-4724.044,0.0,,,905.747,459.648,393.029,66.619,2.698,438.836,8807.227,,1074.531,560.852,,,513.679,36.284,3.773,8.434,8.434,,24.077,0.0,0.0,0.212,0.0,1110.815,4694.335,4665.209,29.126,29.126,,2226.634,0.0,471.546,,1443.292,311.584,6920.969,8031.784,0.0,988.848,26.52,962.328,0.0,1450.509,-620.27,1819.087,0.0,1819.087,9850.871,
03/31/2015,9906.791,72.199,72.199,0.0,778.28,778.28,0.0,63.021,,,,,164.519,,,164.519,1078.019,7908.463,12634.098,-4725.635,0.0,,,920.309,455.059,391.082,63.977,,465.25,8828.772,,1115.12,625.473,,,489.647,11.417,0.0,,,,11.417,0.0,,,0.0,1126.537,4692.503,4692.503,,,,2276.205,,472.231,,1488.111,315.863,6968.708,8095.245,0.0,1005.403,26.655,978.748,0.0,1479.175,-673.032,1811.546,0.0,1811.546,9906.791,
06/30/2015,10638.264,73.353,73.353,0.0,831.441,831.441,0.0,64.684,,,,,166.438,,,166.438,1135.916,8561.923,13442.399,-4880.476,0.0,,,940.425,455.134,392.26,62.874,,485.291,9502.348,,1175.915,652.193,,,523.722,347.817,347.817,,,,,0.0,,,0.0,1523.732,4869.208,4869.208,,,,2331.885,,483.074,,1532.47,316.341,7201.093,8724.825,0.0,1016.25,26.687,989.563,0.0,1544.047,-646.858,1913.439,0.0,1913.439,10638.264,
09/30/2015,10820.186,75.387,75.387,0.0,814.16,814.16,0.0,64.087,,,,,163.893,,,163.893,1117.527,8748.879,13704.032,-4955.153,0.0,,,953.78,451.404,390.853,60.551,,502.376,9702.659,,1061.503,550.305,,,511.198,305.759,0.0,,,,305.759,0.0,,,0.0,1367.262,5144.938,5144.938,,,,2355.922,,466.24,,1575.507,314.175,7500.86,8868.122,0.0,1024.465,26.712,997.753,0.0,1612.744,-685.145,1952.064,0.0,1952.064,10820.186,
12/31/2015,10952.58,60.945,60.945,0.0,835.489,835.489,0.0,63.725,,,,,138.143,,5.421,138.143,1098.302,8899.705,13946.864,-5047.159,0.0,,,954.573,444.327,389.135,55.192,44.124,460.701,9854.278,,1045.725,502.373,,,543.352,634.53,35.947,7.72,7.72,,590.863,0.0,0.0,0.0,0.0,1680.255,4868.097,4843.763,24.334,24.334,,2417.117,0.0,504.894,,1587.522,324.701,7285.214,8965.469,0.0,1032.766,26.745,1006.021,0.0,1667.08,-712.735,1987.111,0.0,1987.111,10952.58,
03/31/2016,11054.53,56.806,56.806,0.0,822.556,822.556,0.0,65.542,,,,,149.642,,18.1,149.642,1094.546,8992.537,,,0.0,,,967.447,442.97,389.382,53.588,,506.377,9959.984,,981.317,475.017,,,506.3,612.223,0.0,,,,612.223,0.0,,,0.0,1593.54,4987.217,4987.217,,,,2428.455,,492.462,,1621.894,314.099,7415.672,9009.212,0.0,1038.838,26.85,1011.988,0.0,1700.816,-694.336,2045.318,0.0,2045.318,11054.53,
06/30/2016,11136.127,65.964,65.964,0.0,850.504,850.504,0.0,66.553,,,,,143.227,,21.0,143.227,1126.248,9041.13,10195.279,-1154.149,0.0,,,968.749,439.896,388.278,51.618,,507.853,10009.879,,970.852,462.335,,,508.517,1047.208,0.0,,,,1047.208,0.0,,,0.0,2018.06,4586.806,4586.806,,,,2484.163,,501.864,,1655.982,326.317,7070.969,9089.029,0.0,1042.912,26.739,1016.173,0.0,1736.839,-732.653,2047.098,0.0,2047.098,11136.127,
09/30/2016,11108.773,74.994,74.994,0.0,856.763,856.763,0.0,67.335,,,,,138.467,,14.2,138.467,1137.559,9015.207,10181.791,-1166.584,0.0,,,956.007,437.724,387.73,49.994,,504.083,9971.214,,974.705,457.843,,,516.862,1055.146,0.0,,,,1055.146,0.0,,,0.0,2029.851,4464.495,4464.495,,,,2517.386,,486.257,,1700.154,330.975,6981.881,9011.732,0.0,1049.041,26.734,1022.307,0.0,1795.445,-747.445,2097.041,0.0,2097.041,11108.773,
12/31/2016,10902.454,58.801,58.801,0.0,801.15,724.828,76.322,69.529,,,,,172.077,92.39,1.864,79.687,1101.557,8893.592,14354.252,-5460.66,381.603,48.451,333.152,525.702,435.021,386.772,48.249,14.049,74.768,9800.897,,938.595,445.47,,,493.125,791.41,177.629,8.695,8.695,,605.086,14.064,0.0,0.0,0.0,1744.069,4599.864,4584.375,15.489,15.489,,2506.246,0.0,471.399,46.541,1688.681,299.625,7106.11,8850.179,0.0,1059.281,26.732,1032.549,0.0,1827.026,-834.032,2052.275,0.0,2052.275,10902.454,
