Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
06/27/1992,3905.783936,-2305.478027,1600.305909,-1788.375,-188.069,-10.664,0,-1475.552979,-1674.285979,-180.845993,-1855.131958,0.0,0,-1855.131958,0.0,-1855.131958,,,-1855.131972,-14.69,-14.69,-14.69,126.2985,-14.69,-14.69,-14.69,126.2985,
09/26/1992,3314.299072,-2037.607056,1276.692016,-1536.66394,-259.971985,-3.79,0,13.216,-250.545985,-10.0,-260.54599,0.0,0,-260.54599,0.0,-260.54599,,,-260.545985,-2.04,-2.04,-2.04,128.001999,-2.04,-2.04,-2.04,128.001999,
12/26/1992,3689.443115,-2174.808105,1514.63501,-1582.149048,-67.514,-12.554,0,14.209,-65.859,-8.0,-73.859001,0.0,0,-73.859001,0.0,-73.859001,,,-73.859,-0.57,-0.57,-0.57,129.154007,-0.57,-0.57,-0.57,129.154007,
03/27/1993,3453.676025,-2080.697021,1372.979004,-1401.022949,-28.044001,-16.402,0,16.325001,-28.121,-2.0,-30.121,0.0,0,-30.121,0.0,-30.121,,,-30.121,-0.23,-0.23,-0.23,131.554001,-0.23,-0.23,-0.23,131.554001,
07/03/1993,3913.582031,-2337.887939,1575.694092,-1457.16394,118.529999,-18.254,0,20.25,120.525999,-7.0,113.526001,0.0,0,113.526001,0.0,113.526001,,,113.525999,0.85,0.85,0.85,133.475998,0.85,0.85,0.85,133.475998,
10/02/1993,3014.947998,-1925.291992,1089.656006,-1186.92395,-97.267998,-19.636,0,17.212999,-99.690999,-3.536,-103.226997,-51.026001,0,-154.253006,0.0,-154.253006,,,-103.226999,-0.76,-0.76,-1.14,135.009995,-0.76,-0.76,-1.14,135.009995,
01/01/1994,3254.079102,-2080.764893,1173.314209,-1239.635986,-66.321999,-15.398,0,12.071,-69.648999,-2.495,-72.143997,0.0,0,-72.143997,0.0,-72.143997,,,-72.143999,-0.53,-0.53,-0.53,136.028,-0.53,-0.53,-0.53,136.028,
04/02/1994,3258.789062,-2157.278076,1101.510986,-1271.670044,-170.158997,-16.542999,0,8.697,-178.004996,-5.301,-183.306,0.0,0,-183.306,-1.775,-185.081,,,-185.080996,-1.34,-1.34,-1.34,137.897507,-1.34,-1.34,-1.34,137.897507,
07/02/1994,3922.974121,-2748.302002,1174.672119,-1630.985962,-456.313995,-21.775999,0,-1194.55896,-1672.648954,-73.710999,-1746.359985,0.0,0,-1746.359985,-8.875,-1755.234985,,,-1755.234953,-12.64,-12.64,-12.64,138.904999,-12.64,-12.64,-12.64,138.904999,
10/01/1994,3122.471924,-2179.337891,943.134033,-1124.155029,-181.020996,-16.726,0,7.026,-190.720996,-4.352,-195.072998,64.502998,0,-130.570007,-8.875,-139.445007,,,-203.947996,-1.44,-1.44,-0.98,141.608994,-1.44,-1.44,-0.98,141.608994,
12/31/1994,3473.259033,-2325.315918,1147.943115,-1117.253052,30.690001,-22.568001,0,14.467,22.589,-3.707,18.882,0.0,0,18.882,-8.875,10.007,,,10.007,0.07,0.07,0.07,144.998993,0.07,0.07,0.07,144.998993,
04/01/1995,3467.464111,-2352.471924,1114.992187,-1028.831055,86.161003,-23.756001,0,16.479,78.884002,-5.144,73.739998,0.0,0,73.739998,-8.875,64.864998,,,64.865002,0.44,0.44,0.44,147.960999,0.44,0.44,0.44,147.960999,
07/01/1995,3749.866943,-2534.566895,1215.300048,-1042.702026,172.598007,-27.218,0,19.525,164.905007,-5.139,159.766006,0.0,0,159.766006,-8.875,150.891006,,,150.891007,1.01,1.01,1.01,149.929993,1.01,1.01,1.01,149.929993,
09/30/1995,3271.120117,-2217.584961,1053.535156,-990.866028,62.668999,-23.419001,0,17.527,56.776998,-8.606,48.171001,0.0,0,48.171001,-8.875,39.296001,,,39.295998,0.26,0.26,0.26,151.574005,0.26,0.26,0.26,151.574005,
12/30/1995,3951.376953,-2663.034912,1288.342041,-1112.802979,175.539001,-25.740999,0,20.497,170.295002,-21.513,148.781998,0.0,0,148.781998,-8.875,139.906998,,,139.907002,0.91,0.91,0.91,154.281006,0.91,0.91,0.91,154.281006,
03/30/1996,3621.025879,-2368.681885,1252.343994,-1107.494995,144.848999,-25.985001,0,18.846001,137.709999,-13.637,124.072998,0.0,0,124.072998,-8.875,115.197998,,,115.197999,0.74,0.74,0.74,156.593994,0.74,0.74,0.74,156.593994,
06/29/1996,3719.251953,-2506.9021,1212.349853,-1146.953979,65.396004,-25.273001,0,-472.432007,-432.309004,-0.529,-432.838013,0.0,0,-432.838013,-8.875,-441.713013,,,-441.713004,-2.87,-2.87,-2.87,153.975998,-2.87,-2.87,-2.87,153.975998,
09/28/1996,2911.641113,-1999.572998,912.068115,-989.81897,-77.750999,-21.165001,0,37.337002,-61.578998,-4.302,-65.880997,0.0,0,-65.880997,-8.875,-74.755997,,,-74.755998,-0.48,-0.48,-0.48,154.335007,-0.48,-0.48,-0.48,154.335007,
12/28/1996,3357.74707,-2254.022949,1103.724121,-1067.249023,36.474998,-21.604,0,22.049,36.919998,-5.039,31.881001,0.0,0,31.881001,-8.875,23.006001,,,23.005998,0.15,0.15,0.15,156.229996,0.15,0.15,0.15,156.229996,
03/29/1997,3314.310059,-2207.86792,1106.442139,-1055.189941,51.251999,-21.542,0,32.389999,62.099998,-11.134,50.966,0.0,0,50.966,-8.875,42.091,,,42.090998,0.27,0.27,0.27,155.666,0.27,0.27,0.27,155.666,
06/28/1997,3463.134033,-2263.664062,1199.469971,-1079.213989,120.255997,-22.07,0,42.423,140.608997,-16.700001,123.908997,0.0,0,123.908997,-8.875,115.033997,,,115.033997,0.75,0.75,0.75,153.050003,0.75,0.75,0.75,153.050003,
09/27/1997,2960.314941,-1969.11499,991.199951,-972.544006,18.656,,0,12.796,31.452,-6.343,25.108999,0.0,0,25.108999,-8.875,16.233999,,,16.234,0.11,0.11,0.11,150.550003,0.11,0.11,0.11,150.550003,
12/27/1997,3324.4729,-2164.091064,1160.381836,-1089.104004,71.278,-19.295,0,33.398998,85.381998,-10.6,74.781998,0.0,0,74.781998,-8.875,65.906998,,,65.906998,0.45,0.45,0.45,146.949997,0.44,0.44,0.44,148.966995,
03/28/1998,3191.01001,-2116.846924,1074.163086,-999.674011,74.488998,-17.386999,0,322.178009,379.280008,-37.457001,341.822998,0.0,0,341.822998,-8.875,332.947998,33.0,-4.061,361.887008,2.46,2.27,2.27,146.929001,2.42,2.23,2.23,149.397995,
