Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/01/2014,4091.4,536.2,536.2,0.0,84.4,84.4,0.0,1198.9,0.0,0.0,,0.0,130.1,,0.5,,,,77.5,1949.6,476.2,1471.8,-995.6,0.0,1665.6,1609.0,1414.7,194.3,56.1,2141.8,,1702.3,783.9,78.0,,840.4,2.4,0.0,0.0,0.0,,2.4,21.3,0.0,2.2,0.0,1726.0,1.6,1.6,0.0,0.0,,112.4,0.0,0.0,0.0,0.0,37.4,72.8,114.0,1840.0,0.0,173.0,0.1,172.9,0.0,1995.9,82.5,2251.4,0.0,2251.4,4091.4,
05/03/2014,3807.5,208.9,208.9,0.0,86.0,86.0,0.0,1200.1,,,,,147.4,,8.0,,,,89.3,1642.4,464.3,1494.1,-1029.8,0.0,1700.8,1641.4,1422.7,218.7,51.4,2165.1,,1329.3,612.3,17.2,,699.8,77.7,0.0,,,,77.7,17.5,,1.3,0.0,1424.5,0.9,0.9,,,,114.9,,,,,39.4,74.2,115.8,1540.3,0.0,130.4,0.1,130.3,0.0,2025.1,111.7,2267.2,0.0,2267.2,3807.5,
08/02/2014,3763.5,193.0,193.0,0.0,91.2,91.2,0.0,1061.0,,,,,241.1,,5.7,,,,179.3,1586.3,449.7,1506.9,-1057.2,0.0,1727.5,1642.6,1420.6,222.0,79.2,2177.2,,1219.8,460.8,29.7,,729.3,214.1,0.0,,,,214.1,13.8,,8.0,0.0,1447.7,0.3,0.3,,,,134.1,,,,,58.9,67.2,134.4,1582.1,0.0,65.9,0.1,65.8,0.0,2011.4,104.1,2181.4,0.0,2181.4,3763.5,
11/01/2014,4641.6,374.0,374.0,0.0,116.9,116.9,0.0,1714.4,,,,,238.4,,19.1,,,58.0,107.2,2443.7,465.0,1536.0,-1071.0,0.0,1732.9,1643.3,1408.5,234.8,70.5,2197.9,,2136.2,1316.1,16.9,,803.2,3.8,0.0,,,,3.8,11.4,,4.7,0.0,2151.4,350.2,350.2,,,,131.4,,,,,57.2,69.5,481.6,2633.0,0.0,0.1,0.1,0.0,0.0,1946.7,61.8,2008.6,0.0,2008.6,4641.6,
01/31/2015,4246.3,610.1,610.1,0.0,113.5,113.5,0.0,1144.8,0.0,0.0,1144.8,0.0,194.1,,22.7,,,,96.5,2062.5,454.2,1515.7,-1061.5,0.0,1729.6,1628.2,1390.4,237.8,78.7,2183.8,,1611.3,815.6,15.4,,780.3,5.1,0.0,0.0,0.0,,5.1,23.3,0.0,13.0,0.0,1639.7,350.6,350.6,0.0,0.0,,188.3,0.0,,,,95.9,79.4,538.9,2178.6,0.0,0.1,0.1,0.0,0.0,2093.0,-25.4,2067.7,0.0,2067.7,4246.3,
05/02/2015,3941.0,369.8,369.8,0.0,99.5,99.5,0.0,1076.7,0.0,0.0,1076.7,0.0,209.5,,25.6,,24.4,,110.9,1755.5,448.2,1540.0,-1091.8,0.0,1737.3,1634.9,1393.1,241.8,52.4,2185.5,,1323.0,585.1,49.3,,688.6,2.1,0.0,,,,2.1,20.6,,6.3,0.0,1345.7,344.4,344.4,,,,178.2,,,,,96.0,75.9,522.6,1868.3,0.0,0.1,0.1,0.0,0.0,2087.6,-15.0,2072.7,0.0,2072.7,3941.0,
08/01/2015,3833.5,136.2,136.2,0.0,118.3,118.3,0.0,988.3,,,,,257.5,,21.1,,26.8,,147.2,1500.3,463.3,1571.9,-1108.6,0.0,1869.9,1773.6,1472.0,301.6,48.4,2333.2,,1293.6,481.1,3.5,,809.0,12.5,0.0,,,,12.5,38.4,,6.0,0.0,1344.5,344.7,344.7,,,,177.0,,,,,96.0,75.0,521.7,1866.2,0.0,0.1,0.1,0.0,0.0,2022.6,-55.4,1967.3,0.0,1967.3,3833.5,
10/31/2015,4830.1,186.2,186.2,0.0,185.5,185.5,0.0,1856.3,,,,,265.1,,13.0,,26.8,,156.3,2493.1,477.5,1555.4,-1077.9,0.0,1859.5,1770.6,1479.2,291.4,49.1,2337.0,,2334.4,1461.1,33.3,,840.0,0.9,0.0,,,,0.9,36.4,,2.6,0.0,2371.7,345.1,345.1,,,,171.7,,,,,96.0,73.1,516.8,2888.5,0.0,0.1,0.1,0.0,0.0,2002.8,-61.3,1941.6,0.0,1941.6,4830.1,
01/30/2016,4330.3,450.4,450.4,0.0,176.5,176.5,0.0,1163.0,0.0,0.0,1163.0,0.0,147.6,,10.2,,39.0,,107.0,1937.5,484.5,1560.1,-1075.6,0.0,1908.3,1807.1,1476.7,330.4,52.0,2392.8,,1761.0,631.9,121.1,,1008.0,0.0,0.0,0.0,0.0,,,33.4,0.0,0.5,0.0,1794.4,345.4,345.4,0.0,0.0,,109.5,0.0,0.0,0.0,0.0,29.6,79.4,454.9,2249.3,0.0,0.1,0.1,0.0,0.0,2169.7,-88.8,2081.0,0.0,2081.0,4330.3,
04/30/2016,4446.0,473.6,473.6,0.0,139.0,139.0,0.0,1264.1,0.0,0.0,1264.1,0.0,160.4,,10.3,,38.8,,139.0,2037.1,483.3,1602.5,-1119.2,0.0,1925.6,1825.4,1493.0,332.4,51.1,2408.9,,1353.9,608.5,50.1,,695.3,0.0,0.0,,,,,12.1,,0.0,0.0,1366.0,812.4,812.4,,,,111.5,,,,,30.1,81.4,923.9,2289.9,0.0,0.1,0.1,0.0,0.0,2195.6,-39.6,2156.1,0.0,2156.1,4446.0,
07/30/2016,4133.6,289.5,289.5,0.0,126.6,126.6,0.0,1093.0,,,,,175.3,,10.4,,39.0,,159.6,1684.4,480.9,1616.8,-1135.9,0.0,1968.3,1859.7,1490.0,369.7,59.2,2449.2,,1049.4,370.7,3.4,,675.3,0.0,0.0,,,,0.0,7.1,,0.0,0.0,1056.5,813.5,813.5,,,,112.6,,,,,30.1,82.5,926.1,1982.6,0.0,5.3,0.1,5.2,0.0,2184.5,-38.8,2151.0,0.0,2151.0,4133.6,
10/29/2016,5230.6,356.1,356.1,0.0,181.1,181.1,0.0,1633.6,0.0,0.0,1633.6,0.0,188.0,,10.5,,39.0,,171.3,2358.8,503.1,1669.9,-1166.8,0.0,2368.7,2254.5,1726.8,527.7,64.7,2871.8,,2141.8,1242.6,30.7,,868.5,0.0,0.0,,,,,9.3,,0.0,0.0,2151.1,814.3,814.3,,,,141.1,,,,,30.1,111.0,955.4,3106.5,0.0,0.1,0.1,0.0,0.0,2169.7,-45.7,2124.1,0.0,2124.1,5230.6,
01/28/2017,4975.9,669.4,669.4,0.0,220.9,220.9,0.0,1121.5,0.0,0.0,1121.5,0.0,128.9,,12.5,,59.0,,115.6,2140.7,471.0,1674.5,-1203.5,0.0,2364.2,2232.4,1725.2,507.2,60.3,2835.2,,1756.2,616.6,54.0,,1085.6,0.0,0.0,,,,,5.3,0.0,0.1,0.0,1761.5,815.0,815.0,0.0,0.0,,145.3,0.0,0.0,0.0,0.0,23.0,122.2,960.3,2721.8,0.0,0.1,0.1,0.0,0.0,2301.3,-47.3,2254.1,0.0,2254.1,4975.9,
04/29/2017,4683.4,311.9,311.9,0.0,172.5,172.5,0.0,1216.9,0.0,0.0,1216.9,0.0,145.7,,12.9,,73.2,,143.2,1847.0,453.6,1684.4,-1230.8,0.0,2382.8,2237.6,1724.9,512.7,59.1,2836.4,,1458.0,526.1,94.1,,837.8,0.0,0.0,,,,,7.6,,0.6,0.0,1465.6,815.7,815.7,,,,133.2,,,,,23.0,109.6,948.9,2414.5,0.0,2.7,0.1,2.6,0.0,2321.7,-55.5,2268.9,0.0,2268.9,4683.4,
07/29/2017,4609.8,262.1,262.1,0.0,185.4,185.4,0.0,1140.6,0.0,0.0,1140.6,0.0,202.5,,13.1,,73.2,,198.0,1790.6,457.4,1738.8,-1281.4,0.0,2361.8,2210.1,1698.0,512.1,65.4,2819.2,,1330.1,469.8,12.1,,848.2,0.0,0.0,,,,,7.6,,0.0,0.0,1337.7,816.4,816.4,,,,144.0,,,,,22.3,121.7,960.4,2298.1,0.0,8.0,0.1,7.9,0.0,2304.8,-1.1,2311.7,0.0,2311.7,4609.8,
10/28/2017,5474.0,454.7,454.7,0.0,195.8,195.8,0.0,1822.5,0.0,0.0,1822.5,0.0,198.0,,13.4,,73.2,,196.1,2671.0,457.9,1758.8,-1300.9,0.0,2345.1,2201.2,1693.2,508.0,57.3,2803.0,,2212.8,1285.1,17.5,,910.2,0.0,0.0,,,,,4.7,,0.5,0.0,2217.5,817.2,817.2,,,,125.6,,,,,22.2,102.9,942.8,3160.3,0.0,12.9,0.1,12.8,0.0,2325.1,-24.3,2313.7,0.0,2313.7,5474.0,
02/03/2018,5041.6,854.2,854.2,0.0,138.6,138.6,0.0,1250.3,0.0,0.0,1250.3,0.0,775.3,,13.9,660.1,158.2,,112.8,3018.4,351.0,1586.3,-1235.3,0.0,1672.2,1443.0,1350.5,92.5,57.1,2023.2,,1736.4,892.3,100.9,,743.2,0.0,0.0,0.0,0.0,,0.0,194.4,0.0,12.2,50.9,1930.8,817.9,817.9,0.0,0.0,,78.4,0.0,0.0,0.0,0.0,5.0,61.2,896.3,2827.1,0.0,22.2,0.1,22.1,0.0,2180.1,12.2,2214.5,0.0,2214.5,5041.6,
05/05/2018,4308.4,242.1,242.1,0.0,104.5,104.5,0.0,1184.5,0.0,0.0,1184.5,0.0,796.2,,14.6,663.1,153.6,,125.4,2327.3,333.5,,,0.0,1647.6,1342.3,1342.3,0.0,137.1,1981.1,,1189.7,547.8,,,641.9,0.0,0.0,,,,0.0,39.9,,,35.6,1229.6,818.6,818.6,,,,76.7,,,,,5.0,71.7,895.3,2124.9,0.0,25.6,0.1,25.5,0.0,2180.9,-23.0,2183.5,0.0,2183.5,4308.4,
08/04/2018,4282.4,272.8,272.8,0.0,121.8,121.8,0.0,1130.6,0.0,0.0,1130.6,0.0,799.6,,14.8,640.1,153.6,,155.0,2324.8,325.8,1575.3,-1249.5,0.0,1631.8,1337.9,1337.9,0.0,125.5,1957.6,,1247.6,535.8,,,711.8,0.0,0.0,,,,0.0,43.2,,,40.7,1290.8,819.2,819.2,,,,68.2,,,,,5.0,63.2,887.4,2178.2,0.0,27.6,0.1,27.5,0.0,2117.0,-40.4,2104.2,0.0,2104.2,4282.4,
11/03/2018,4656.7,454.5,454.5,0.0,157.5,157.5,0.0,2027.4,0.0,0.0,2027.4,0.0,157.7,,14.4,,189.0,,153.1,2797.1,393.5,1705.8,-1312.3,0.0,1466.1,1218.7,1093.9,124.8,44.0,1859.6,,2191.4,1468.9,47.6,,674.9,348.8,0.0,,,,348.8,1.6,,0.0,0.0,2541.8,471.2,471.2,,,,78.6,,,,,0.1,78.5,549.8,3091.6,0.0,29.9,0.1,29.8,0.0,1589.2,-54.0,1565.1,0.0,1565.1,4656.7,
02/02/2019,4044.3,1624.4,1624.4,0.0,134.2,134.2,0.0,1250.5,0.0,0.0,1250.5,0.0,118.6,,14.6,0.0,147.3,,117.6,3127.7,321.3,1557.1,-1235.8,0.0,595.3,397.4,363.9,33.5,36.0,916.6,,1732.6,1051.9,27.2,,653.5,349.2,0.0,0.0,0.0,,349.2,126.5,0.0,0.0,0.0,2181.1,471.6,471.6,0.0,0.0,,55.4,0.0,0.0,0.0,0.0,,55.4,527.0,2708.1,0.0,27.8,0.1,27.7,0.0,1362.7,-54.3,1336.2,0.0,1336.2,4044.3,
05/04/2019,3633.3,543.2,543.2,0.0,126.0,126.0,0.0,1149.1,0.0,0.0,1149.1,0.0,101.8,,15.1,0.0,147.3,,98.3,1920.1,1120.3,,,0.0,592.9,363.9,363.9,0.0,66.6,1713.2,,1044.1,458.4,,,585.7,250.0,0.0,250.0,,250.0,0.0,3.2,,,0.0,1297.3,1021.5,468.9,552.6,,552.6,22.8,,,,,,22.8,1044.3,2341.6,0.0,29.1,0.1,29.0,0.0,1330.8,-68.2,1291.7,0.0,1291.7,3633.3,
08/03/2019,2987.9,424.0,424.0,0.0,122.4,122.4,0.0,948.9,0.0,0.0,948.9,0.0,172.3,,16.3,29.1,157.8,,140.0,1667.6,1081.7,2337.0,-1255.3,0.0,238.6,0.0,0.0,0.0,64.5,1320.3,,959.2,368.3,,,590.9,240.3,0.0,240.3,,240.3,0.0,17.3,,,14.5,1216.8,943.0,419.1,523.9,,523.9,18.4,,,,,0.1,18.3,961.4,2178.2,0.0,0.1,0.1,0.0,0.0,884.7,-75.1,809.7,0.0,809.7,2987.9,
11/02/2019,3145.6,290.3,290.3,0.0,145.7,145.7,0.0,1286.7,0.0,0.0,1286.7,0.0,140.4,,16.2,12.8,157.8,,126.4,1863.1,1045.2,2275.2,-1230.0,0.0,237.3,0.0,0.0,0.0,63.3,1282.5,,1333.7,709.9,,,623.8,238.5,0.0,238.5,,238.5,0.0,1.3,,,0.0,1573.5,935.9,419.4,516.5,,516.5,19.1,,,,,0.1,19.0,955.0,2528.5,0.0,0.1,0.1,0.0,0.0,688.5,-71.5,617.1,0.0,617.1,3145.6,
02/01/2020,2819.7,499.4,499.4,0.0,141.9,141.9,0.0,859.7,0.0,0.0,859.7,0.0,132.7,,4.1,11.8,83.0,,119.5,1633.7,1042.9,2233.0,-1190.1,0.0,143.1,22.8,0.0,22.8,33.2,1186.0,,880.5,380.8,,,499.7,239.4,0.0,239.4,0.0,239.4,0.0,117.8,0.0,0.0,0.0,1237.7,949.1,419.8,529.3,0.0,529.3,21.4,0.0,0.0,0.0,0.0,,21.4,970.5,2208.2,0.0,0.1,0.1,0.0,0.0,690.2,-78.8,611.5,0.0,611.5,2819.7,
05/02/2020,2469.0,570.3,570.3,0.0,86.7,86.7,0.0,654.7,0.0,0.0,654.7,0.0,108.2,,3.6,9.1,29.2,,96.7,1419.9,962.5,,,0.0,86.6,0.0,0.0,0.0,53.8,1049.1,,716.1,212.1,,,504.0,801.6,135.0,249.4,,249.4,417.2,2.0,,,0.0,1519.7,493.9,0.0,493.9,,493.9,20.4,,,,,,20.4,514.3,2034.0,0.0,1.4,0.1,1.3,0.0,524.5,-90.9,435.0,0.0,435.0,2469.0,
