Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
07/01/1995,1271.936035,,,-871.012024,,400.924011,,-272.665985,,,,128.257996,-20.317,,20.615,,0.0,-0.298,107.940996,-42.703999,65.237,0.0,,,65.236997,0.0,65.237,-0.927,,64.31,64.31,,496.552002,0.1275,0.1275,0.1275,508.071991,0.125,0.125,0.125,
09/30/1995,1332.102051,,,-919.549988,,412.552063,,-277.062012,,,,135.490005,-16.841,,20.674,,0.0,-3.833,118.649006,-48.931,69.718002,0.0,,,69.718006,0.0,69.718002,-1.07,,68.648002,68.648002,,508.503998,0.135,0.135,0.135,511.127991,0.1325,0.1325,0.1325,
12/31/1995,1270.67395,,,-987.844971,,282.828979,,-308.368011,,,,-25.539,-13.407,,17.548,,0.0,-4.141,-38.946,3.329,-35.617001,0.0,,,-35.617,0.0,-35.617001,-1.585,,-37.202001,-37.202001,,508.847992,-0.0725,-0.0725,-0.0725,508.847992,-0.0725,-0.0725,-0.0725,
03/30/1996,1158.123047,,,-777.606018,,380.517029,,-269.789001,,,,110.727997,-17.572001,,17.867001,,0.0,-0.295,93.155996,-37.226002,55.93,0.0,,,55.929994,0.0,55.93,-1.124,,54.806,54.806,,508.480011,0.1075,0.1075,0.1075,508.480011,0.1075,0.1075,0.1075,
06/29/1996,1220.996948,,,-824.677979,,396.31897,,-266.973999,,,,129.345001,-10.856,,16.037001,,0.0,-5.181,118.489001,-48.597,69.891998,0.0,,,69.892001,0.0,69.891998,-0.971,,68.920998,68.920998,,509.752014,0.135,0.135,0.135,509.752014,0.1325,0.1325,0.1325,
09/28/1996,1380.918945,,,-934.560974,,446.357971,,-280.365997,,,,165.992004,-12.843,,15.85,,0.0,-3.007,153.149004,-62.101002,91.047997,0.0,,,91.048002,0.0,91.047997,-1.054,,89.993997,89.993997,,507.007996,0.1775,0.1775,0.1775,523.528015,0.1725,0.1725,0.1725,
01/04/1997,1377.139038,,,-921.320984,,455.818054,,-304.946991,,,,150.871002,-7.257,,13.039,,0.0,-5.782,143.614002,-60.959999,82.653999,0.0,,,82.654003,0.0,82.653999,-1.117,,81.536999,81.536999,,509.608,0.16,0.16,0.16,510.231992,0.1575,0.1575,0.1575,
04/05/1997,1262.781006,,,-844.94397,,417.837036,,-290.694,,,,127.142998,-9.183,,12.618,,0.0,-3.435,117.959998,-47.773998,70.185997,0.0,,,70.185999,0.0,70.185997,-1.151,,69.034997,69.034997,,511.70401,0.135,0.135,0.135,527.424011,0.1325,0.1325,0.1325,
07/05/1997,1255.54895,,,-827.898987,,427.649963,,-287.290009,,,,140.360001,-9.079,,12.543,,0.0,-3.464,131.281,-52.376999,78.903999,0.0,,,78.904001,0.0,78.903999,-1.158,,77.745999,77.745999,,509.544006,0.1525,0.1525,0.1525,526.255981,0.15,0.15,0.15,
10/04/1997,1416.906006,,,-929.594971,,487.311035,,-297.658997,,,,189.651993,-8.538,,12.721,,0.0,-4.183,181.113993,-72.421997,108.692001,0.0,,,108.691996,0.0,108.692001,-1.325,,107.367001,107.367001,,499.575989,0.215,0.215,0.215,517.271973,0.21,0.21,0.21,
01/03/1998,1287.01001,,,-838.172974,,448.837036,,-299.954987,,,,148.882004,6.642999,,11.813,,0.0,-18.455999,155.525003,-62.365002,93.160004,0.0,,,93.160001,0.0,93.160004,-0.337,,92.823004,92.823004,,500.795988,0.1875,0.1875,0.1875,518.276,0.185,0.185,0.185,
04/04/1998,1326.204956,,,-872.97998,,453.224976,,-310.311005,,,,142.914001,-12.738,,14.896,,0.0,-2.158,130.176002,-52.07,78.106003,0.0,,,78.106002,0.0,78.106003,-1.585,,76.521003,76.521003,,485.003998,0.1575,0.1575,0.1575,501.808014,0.155,0.155,0.155,
07/04/1998,1350.31897,,,-894.362976,,455.955994,,-299.888,,,,156.067993,-14.091,,15.699,,0.0,-1.608,141.976993,-55.195999,86.780998,0.0,,,86.780994,0.0,86.780998,-1.554,,85.226998,85.226998,,486.571991,0.175,0.175,0.175,504.019989,0.1725,0.1725,0.1725,
10/03/1998,1458.780029,,,-944.671997,,514.108032,,-307.644012,,,,206.464005,-13.516,,15.975,,0.0,-2.459,192.948004,-73.333,119.614998,0.0,,,119.615004,0.0,119.614998,-1.366,,118.248998,118.248998,,483.372009,0.245,0.245,0.245,499.299988,0.24,0.24,0.24,
01/02/1999,1343.503052,,,-874.671021,,468.832031,,-281.010986,,,,187.820999,-21.324,,15.712,,0.0,5.612,166.496999,-62.693001,103.804001,0.0,,,103.803998,0.0,103.804001,,,103.804001,103.804001,,478.920013,0.215,0.215,0.215,478.920013,0.21,0.21,0.21,
04/03/1999,1358.244,,,-890.774,,467.47,,-313.518,,,,153.952,-14.821,16.665,16.665,,0.0,-1.844,139.131,-53.565,85.566,0.0,,,85.566,0.0,85.566,-1.88,,83.686,83.686,,477.552,0.175,0.175,0.175,492.68,0.1725,0.1725,0.1725,
07/03/1999,1364.83,,,-902.895,,461.935,,-317.225,,,,144.71,-16.092,18.379,18.379,,0.0,-2.287,128.618,-49.036,79.58,0.0,,,79.582,0.0,79.582,-1.802,,77.78,77.78,,477.788,0.1625,0.1625,0.1775,493.928,0.16,0.16,0.175,
10/02/1999,1464.856,,,-961.943,,502.913,,-316.57,,,,186.343,-17.12,18.787,18.787,,0.0,-1.667,169.223,-65.327,103.896,0.0,,,103.896,0.0,103.896,-1.536,,102.36,102.36,,472.916,0.2175,0.2175,0.2175,486.828,0.2125,0.2125,0.2125,
01/01/2000,1363.686,,,-901.508,,462.178,,-294.551,,,,167.627,-9.023,17.595,17.595,,0.0,-8.572,158.604,-61.406,97.198,0.0,,,97.198,0.0,97.198,-1.176,,96.022,96.022,,468.548,0.205,0.205,0.205,479.992,0.2025,0.2025,0.2025,
04/01/2000,1366.748,,,-904.784,,461.964,,-317.98,,,,143.984,-14.854,16.224,17.526,-1.302,0.0,-1.37,129.13,-48.553,80.577,0.0,,,80.577,0.0,80.577,-1.186,,79.391,79.391,,461.412,0.1725,0.1725,0.1725,473.784,0.17,0.17,0.17,
07/01/2000,1330.325,,,-867.466,,462.859,,-325.458,,,,137.401,-16.245,19.275,20.485,-1.21,0.0,-3.03,121.156,-45.411,75.745,0.0,,,75.745,0.0,75.745,-1.013,0.0,74.732,74.732,,456.5,0.1625,0.1625,0.1625,469.132,0.16,0.16,0.16,
09/30/2000,1599.864,,,-1056.262,,543.602,,-355.266,,,,188.336,-24.788,22.581,24.44,-1.859,0.0,2.207,163.548,-60.187,103.361,0.0,,,103.361,0.0,103.361,-0.95,0.0,102.411,102.411,,456.052,0.225,0.225,0.225,467.952,0.22,0.22,0.22,
12/30/2000,1462.506,,,-1021.142,,441.364,,-396.731,,,,44.633,-22.573,22.952,26.265,-3.313,0.0,-0.379,22.06,-11.901,10.159,0.0,,,10.159,0.0,10.159,-1.009,0.0,9.15,9.15,,451.352,0.02,0.02,0.02,464.276,0.02,0.02,0.02,
03/31/2001,1423.299,,,-942.406,,480.893,,-333.764,,,,147.129,-23.665,22.916,24.925,-2.009,0.0,0.749,123.464,-45.978,77.486,0.0,,,77.486,0.0,77.486,-1.463,0.0,76.023,76.023,,447.816,0.17,0.17,0.17,461.948,0.1675,0.1675,0.1675,
06/30/2001,1322.958,,,-876.043,,446.915,,-311.974,,,,134.941,-23.574,22.668,24.176,-1.508,0.0,0.906,111.367,-41.986,69.381,0.0,,,69.381,0.0,69.381,-1.496,0.0,67.885,67.885,,446.284,0.1525,0.1525,0.1525,461.5,0.15,0.15,0.15,
09/29/2001,1406.659,,,-913.641,,493.018,,-301.159,,,,191.859,-23.84,21.699,23.32,-1.621,0.0,2.141,168.019,-64.81,103.209,-0.351,,,103.56,0.0,103.56,-1.24,0.0,102.32,102.32,,445.236,0.23,0.23,0.23,458.252,0.225,0.225,0.225,
12/29/2001,,,,-938.368,,,,-300.103,,,,-4.745,-28.591,19.233,20.943,-1.71,0.0,9.358,-33.336,0.667,-32.669,79.928,,,-112.597,0.0,-112.597,-1.388,0.0,-113.985,-113.985,,441.372,-0.2575,-0.0775,0.3075,454.484,-0.2575,-0.0775,0.3075,
03/30/2002,1212.262,,,-784.368,,427.894,,-290.62,,,,137.274,-16.253,17.387,18.84,-1.453,0.0,-1.134,121.021,-43.974,77.047,525.305,,,-448.258,0.0,-448.258,-3.42,0.0,-451.678,-451.678,,439.82,-1.0275,0.1675,0.17,453.508,-0.99,0.1675,0.17,
06/29/2002,1160.256,,,-725.076,,435.18,,-283.254,,,,151.926,-14.335,14.727,16.493,-1.766,0.0,-0.392,137.591,-49.111,88.48,-0.386,,,88.866,0.0,88.866,-2.659,0.0,86.207,86.207,,438.504,0.1975,0.1975,0.1925,451.928,0.1975,0.1975,0.1925,
09/28/2002,1400.389,,,-871.117,,529.272,,-321.027,,,,208.245,-11.214,19.98,21.868,-1.888,0.0,-8.766,197.031,-68.467,128.564,0.315,,,128.249,0.0,128.249,-1.74,0.0,126.509,126.509,,435.068,0.29,0.29,0.2925,447.396,0.2875,0.2875,0.29,
01/04/2003,1310.616,,,-873.447,,437.169,,-315.563,,,,121.606,-15.596,11.836,14.124,-2.288,0.0,3.76,106.01,-35.673,70.337,-6.263,,,76.6,0.0,76.6,0.0,0.0,76.6,76.6,,433.516,0.175,0.16,0.1925,444.796,0.1725,0.1575,0.19,
04/05/2003,1250.055,,,-781.292,,468.763,,-322.334,,,,146.429,-5.007,12.068,14.198,-2.13,0.0,-7.061,141.422,-49.356,92.066,0.0,,,92.066,0.0,92.066,-0.606,0.0,91.46,91.46,,433.424,0.21,0.21,0.21,443.772,0.2075,0.2075,0.2075,
07/05/2003,1134.742,,,-714.011,,420.731,,-301.157,,,,119.574,-4.844,13.09,14.235,-1.145,0.0,-8.246,114.73,-39.785,74.945,0.0,,,74.945,0.0,74.945,-0.572,0.0,74.373,74.373,,429.648,0.1725,0.1725,0.1725,440.352,0.17,0.17,0.17,
10/04/2003,1435.403,,,-898.325,,537.078,,-341.861,,,,195.217,-4.427,13.632,14.969,-1.337,0.0,-9.205,190.79,-65.501,125.289,0.0,,,125.289,0.0,125.289,-0.543,0.0,124.746,124.746,,428.852,0.29,0.29,0.29,439.1,0.285,0.285,0.285,
01/03/2004,1387.259,,,-868.747,,518.512,,-366.462,,,,152.05,-0.486,13.252,20.096,-6.844,0.0,-12.766,151.564,-45.931,105.633,0.0,,,105.633,0.0,105.633,-0.517,0.0,105.116,105.116,,431.38,0.2425,0.2425,0.2425,442.288,0.24,0.24,0.24,
04/03/2004,1432.669,,,-878.393,,554.276,0.0,-381.717,394.957,,-13.24,172.559,-15.174,18.628,18.628,-1.847,0.0,-1.607,157.385,-53.511,103.874,0.0,,,103.874,0.0,103.874,-0.477,0.0,103.397,103.397,,434.92,0.2375,0.2375,0.2375,446.06,0.2325,0.2325,0.2325,
07/03/2004,1269.537,,,-769.708,,499.829,0.0,-360.417,371.785,,-11.368,139.412,-6.782,18.57,18.57,-1.914,,-9.874,132.63,-42.542,90.088,,,,90.088,,90.088,-0.464,0.0,89.624,89.624,,438.62,0.205,0.205,0.19,450.568,0.2,0.2,0.185,
10/02/2004,1792.569,,,-1072.741,,719.828,0.0,-453.446,466.197,,-12.751,266.382,-32.875,18.735,19.822,-1.087,,14.14,233.507,-78.07,155.437,,,,155.437,,155.437,-0.451,0.0,154.986,154.986,,440.596,0.3525,0.3525,0.386495,452.136,0.345,0.345,0.378128,
01/01/2005,1559.76,,,-923.413,,636.347,,-455.198,,,,181.149,24.142,16.764,19.067,-2.303,0.0,-40.906,205.291,-63.295,125.303,0.0,,,141.996,0.0,125.303,-0.44,0.0,124.863,124.863,,443.55044,0.2825,0.2825,0.2825,443.55044,0.2825,0.2825,0.2825,
04/02/2005,1582.185059,,,-915.564026,,666.621033,,-480.11499,,,,186.505997,-15.539,15.658,18.674,-3.016,0.0,-0.119,170.966997,-56.280998,114.685997,11.833,,,102.852998,0.0,102.852997,-0.421,0.0,102.431997,102.431997,,447.044006,0.23,0.255,0.255,459.971985,0.2225,0.25,0.25,
07/02/2005,1452.107056,,,-841.812012,,610.295044,,-456.510986,,,,153.783997,-16.586,16.448999,18.49,-2.041,,0.137,137.197997,-40.449001,96.749001,,,,96.748996,,96.749001,-0.42,,96.329001,96.329001,,441.015991,0.2175,0.2175,0.2175,453.131989,0.2125,0.2125,0.2125,
10/01/2005,1822.08606,,,-1055.613037,,766.473022,,-478.471008,,,,288.002014,-17.136,17.955,19.357,-1.402,0.0,-0.819,270.866014,-91.236,179.630005,0.0,,,179.630014,0.0,179.630005,-0.42,0.0,179.210005,179.210005,,444.455994,0.4025,0.4025,0.4025,456.584015,0.3925,0.3925,0.3925,
12/31/2005,1462.439,,,-841.907,,620.532,,-423.303,1676.892,,-1253.589,197.229,-8.347,12.317,14.108,-1.758,0.0,-4.003,188.882,-188.882,125.709,-1.761,,,1.761,0.0,127.47,0.0,0.0,127.47,127.47,,441.628,0.2875,0.285,0.3225,452.488,0.2825,0.2775,0.315,
04/01/2006,1455.621948,,,-824.599976,,631.021973,,-443.709015,,,,187.313004,-10.432,11.261,12.679,-1.418,0.0,-0.829,176.881004,-58.738998,118.141998,-10.043,,,128.185005,0.0,128.184998,0.0,0.0,128.184998,128.184998,,439.415985,0.29,0.2675,0.2675,449.355988,0.285,0.2625,0.2625,
07/01/2006,1351.313,,,-765.554,,585.759,,-439.97,,,,145.789,-12.022,12.564,13.856,-1.292,0.0,-0.542,133.767,-44.208,89.559,-9.473,,,99.032,0.0,99.032,0.0,0.0,99.032,99.032,,439.516,0.225,0.2025,0.2025,450.156,0.22,0.2,0.2,
09/30/2006,1810.098022,,,-1018.020996,,792.077026,,-504.252991,,,,287.824005,-12.527,14.396,15.835,-1.439,0.0,-1.869,275.297005,-89.339996,185.957001,-11.75,,,197.707009,0.0,197.707001,0.0,0.0,197.707001,197.707001,,443.208008,0.445,0.42,0.42,452.247986,0.4375,0.41,0.41,
12/30/2006,1598.761,,,-907.449,,691.312,,-486.094,,,,205.218,-13.925,,14.889,-1.845,0.0,0.881,191.293,-49.9,141.393,32.801,,,108.592,0.0,108.592,0.0,0.0,108.592,108.592,,446.808,0.2425,0.3175,0.3175,456.86,0.2375,0.31,0.31,
03/31/2007,1673.619,,,-945.883,,727.736,,-512.411,,,,215.325,-11.213,11.479,13.923,-2.444,0.0,-0.266,204.112,-70.034,134.078,-4.266,,,138.344,0.0,138.344,0.0,0.0,138.344,138.344,,447.572,0.31,0.3,0.3,459.28,0.3,0.2925,0.2925,
06/30/2007,1517.393,,,-865.727,,651.666,,-483.204,,,,168.462,-8.77,10.253,13.101,-2.848,0.0,-1.483,159.692,-53.887,105.805,24.143,,,81.662,0.0,81.662,0.0,0.0,81.662,81.662,,442.016,0.185,0.24,0.24,453.892,0.18,0.2325,0.2325,
09/29/2007,2073.158936,,,-1163.399048,,909.759888,,-578.721008,,,,331.039001,-15.313001,17.146999,19.349001,-2.202,0.0,-1.834,315.726,-106.408997,209.317001,2.11,,,207.207004,0.0,207.207001,0.0,0.0,207.207001,207.207001,,438.68399,0.4725,0.4775,0.4775,449.696014,0.46,0.465,0.465,
12/29/2007,1955.188,,,-1105.013,,850.175,,-599.56,599.56,,0.0,250.615,-24.575,23.933,25.749,-1.816,0.0,0.642,226.04,-61.994,164.046,-0.362,,,164.408,0.0,164.408,0.0,0.0,164.408,164.408,,438.828,0.375,0.375,0.3675,450.708,0.365,0.365,0.3575,
03/29/2008,1846.341,,,-1014.13,,832.211,,-588.086,,,,244.125,-20.653,20.503,22.199,-1.696,0.0,0.15,223.472,-74.44,149.032,0.0,,,149.032,0.0,149.032,0.0,0.0,149.032,149.032,,437.444,0.34,0.34,0.34,447.508,0.3325,0.3325,0.3325,
06/28/2008,1677.482,,,-942.763,,734.719,,-570.863,,,,163.856,-18.392,21.442,23.007,-1.565,0.0,-3.05,145.464,-41.486,103.978,0.0,,,103.978,0.0,103.978,0.0,0.0,103.978,103.978,,434.844,0.24,0.24,0.2325,443.94,0.235,0.235,0.2275,
09/27/2008,2206.627,,,-1227.577,,979.05,,-627.839,,,,351.211,-24.825,22.875,24.31,-1.435,0.0,1.95,326.386,-92.511,233.875,0.0,,,233.875,0.0,233.875,0.0,0.0,233.875,233.875,,436.424,0.535,0.535,0.5175,445.032,0.525,0.525,0.5075,
01/03/2009,1912.15,,,-1099.21,,812.94,0.0,-633.137,633.137,,0.0,179.803,-27.168,23.115,24.534,-1.419,0.0,4.053,152.635,-36.772,115.863,0.0,,,115.863,0.0,115.863,0.0,0.0,115.863,115.863,,438.868,0.265,0.265,0.341375,443.484,0.2625,0.2625,0.3375,
04/04/2009,1725.474,1707.301,18.173,-996.64,996.64,728.834,0.0,-567.386,567.386,,0.0,161.448,-20.001,21.25,22.015,-0.765,,-1.249,141.447,-41.013,100.434,0.0,0.0,0.0,100.434,0.505,100.939,0.0,0.0,100.939,100.744,-0.195,439.968,0.23,0.23,0.22898,444.112,0.2275,0.2275,0.227061,
07/04/2009,1485.637,1466.808,18.829,-833.693,833.693,651.944,0.0,-532.206,532.206,,0.0,119.738,-19.86,21.254,21.819,-0.565,,-1.394,99.878,-24.9,74.978,0.0,0.0,0.0,74.978,0.549,75.527,0.0,0.0,75.527,75.527,0.0,440.972,0.1725,0.1725,0.1725,444.964,0.17,0.17,0.17,
10/03/2009,2093.806,2075.51,18.296,-1165.843,1165.843,927.963,0.0,-610.072,610.072,,0.0,317.891,-20.4,20.905,21.325,-0.42,,-0.505,297.491,-79.43,218.061,0.0,0.0,0.0,218.061,-0.141,217.92,0.0,0.0,217.92,217.92,0.0,443.524,0.4925,0.4925,0.4925,448.58,0.485,0.485,0.485,
01/02/2010,1915.369,1893.455,21.914,-1028.946,1028.946,886.423,0.0,-748.683,626.73,,121.953,137.74,-21.883,20.263,20.743,-0.48,,1.62,115.857,-50.872,64.985,0.0,0.0,0.0,64.985,1.9,66.885,0.0,0.0,66.885,181.285,114.4,441.736,0.1525,0.1525,0.410392,447.38,0.15,0.15,0.405711,
04/03/2010,1749.879,1730.086,19.793,-932.203,932.203,817.676,0.0,-594.416,594.416,,0.0,223.26,-13.582,20.005,20.499,-0.494,,-6.423,209.678,-46.219,163.459,0.0,0.0,0.0,163.459,0.057,163.516,0.0,0.0,163.516,169.85761,6.34161,441.036,0.37,0.37,0.385133,446.516,0.365,0.365,0.379202,
07/03/2010,1594.104,1576.947,17.157,-842.502,842.502,751.602,0.0,-582.078,582.078,,0.0,169.524,-18.075,19.998,20.494,-0.496,,-1.923,151.449,-39.959,111.49,0.0,0.0,0.0,111.49,-0.655,110.835,0.0,0.0,110.835,110.835,0.0,435.828,0.255,0.255,0.255,441.916,0.25,0.25,0.25,
10/02/2010,2232.367,2213.151,19.216,-1195.379,1195.379,1036.988,0.0,-682.443,682.443,,0.0,354.545,-19.348,19.947,20.557,-0.61,,-0.599,335.197,-91.943,243.254,0.0,0.0,0.0,243.254,-0.467,242.787,0.0,0.0,242.787,242.787,0.0,431.524,0.5625,0.5625,0.5625,436.76,0.555,0.555,0.555,
01/01/2011,2126.239,2104.415,21.824,-1135.117,1135.117,991.122,0.0,-917.591,715.853,,201.738,73.531,-19.643,15.452,16.188,-0.736,,4.191,53.888,1.421,55.309,0.0,0.0,0.0,55.309,-1.085,54.224,0.0,0.0,54.224,196.224,142.0,432.404,0.125,0.125,0.453798,440.612,0.1225,0.1225,0.444779,
