Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Discontinued Operations,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,4020.3,307.0,307.0,0.0,828.2,,,717.3,324.8,98.2,361.9,0.0,73.9,,,,,1926.4,942.7,2112.4,-1169.7,0.0,,,1151.2,1073.8,1012.2,61.6,,,,,77.4,2093.9,,269.5,269.5,,,,390.1,,,,,,364.7,,,364.7,1024.3,619.2,,,,,139.7,,,,139.7,758.9,1783.2,0.0,450.6,,,-176.9,1924.9,38.5,2237.1,0.0,2237.1,4020.3,
12/31/2004,4197.2,491.3,491.3,0.0,790.7,790.7,,705.7,331.6,96.7,365.0,-87.6,77.1,,,,,2064.8,960.7,2161.3,-1200.6,0.0,,,1171.7,1130.1,1028.9,101.2,,,,,41.6,2132.4,,224.4,224.4,,,,401.3,,,,,,333.9,,,333.9,959.6,779.4,,,,,145.1,,,,145.1,924.5,1884.1,0.0,454.5,,,-185.2,1961.5,82.3,2313.1,0.0,2313.1,4197.2,
03/31/2005,3922.8,143.0,143.0,0.0,831.6,831.6,,761.4,364.8,96.2,388.0,-87.6,67.1,,,,,1803.1,948.0,2180.7,-1232.7,0.0,,,1171.7,1095.2,1025.6,69.6,,,,,76.5,2119.7,,266.1,266.1,,,,47.5,,,,,,361.3,,,361.3,674.9,776.4,,,,,146.8,,,,146.8,923.2,1598.1,0.0,455.7,,,-215.6,2005.5,79.1,2324.7,0.0,2324.7,3922.8,
06/30/2005,3934.1,71.4,71.4,0.0,825.9,843.5,,803.0,358.3,93.3,419.0,-67.6,82.9,,,,,1783.2,953.9,2204.5,-1250.6,0.0,,,1197.0,1120.5,1029.8,90.7,,,,,76.5,2150.9,,263.9,263.9,,,,95.3,,,,,,348.3,,,348.3,707.5,765.0,,,,,143.5,,,,143.5,908.5,1616.0,0.0,459.3,,,-254.1,2054.1,58.8,2318.1,0.0,2318.1,3934.1,
09/30/2005,4136.4,251.8,251.8,0.0,879.5,,,759.1,340.8,100.8,379.1,-61.6,86.2,,,,,1976.6,949.6,2241.2,-1291.6,0.0,,,1210.2,1129.4,1047.1,82.3,,,,,80.8,2159.8,,278.4,278.4,,,,96.8,,,,,,391.7,,,391.7,766.9,898.0,,,,,147.8,,,,147.8,1045.8,1812.7,0.0,463.1,,,-295.1,2077.5,78.2,2323.7,0.0,2323.7,4136.4,
12/31/2005,4072.4,64.9,64.9,0.0,847.6,,,767.1,341.9,97.7,391.2,-63.7,82.9,,,,,1762.5,971.1,2280.7,-1309.6,0.0,,,1338.8,1236.0,1102.5,133.5,,,,,102.8,2309.9,,254.2,254.2,,,,98.6,,,,,,393.0,,,393.0,745.8,921.6,,,,,156.0,,,,156.0,1077.6,1823.4,0.0,466.4,,,-376.8,2093.1,66.3,2249.0,0.0,2249.0,4072.4,
06/30/2006,4276.1,94.8,94.8,0.0,908.5,,,806.2,349.0,104.6,418.3,-65.7,97.9,,,,,1907.4,970.4,2324.5,-1354.1,0.0,,,1398.3,1316.4,1139.5,176.9,,,,,81.9,2368.7,,291.8,291.8,,,,50.7,,,,,,411.9,,,411.9,754.4,1032.2,,,,,161.7,,,,161.7,1193.9,1948.3,0.0,482.6,,,-422.4,2178.6,89.0,2327.8,0.0,2327.8,4276.1,
09/30/2006,4314.0,94.1,94.1,,946.1,,,806.9,370.7,107.2,396.7,-67.7,100.6,,,,,1947.7,962.5,2322.4,-1359.9,0.0,,,1403.8,1313.1,1144.7,168.4,,,,,90.7,2366.3,,287.8,287.8,,,,51.0,,,,,,423.2,,,423.2,762.0,1048.7,,,,,156.6,,,,156.6,1205.3,1967.3,0.0,488.2,,,-463.6,2231.6,90.5,2346.7,0.0,2346.7,4314.0,
12/31/2006,4265.3,131.9,131.9,0.0,853.8,,,826.3,370.9,97.9,428.6,-71.1,82.1,,,,,1894.1,962.8,2330.2,-1367.4,0.0,,,1408.4,1332.2,1149.3,182.9,,,,,76.2,2371.2,,259.0,259.0,,,,52.0,,,,,,380.2,,,380.2,691.2,1060.0,,,,,163.0,,,,163.0,1223.0,1914.2,0.0,495.4,,,-490.6,2270.7,75.6,2351.1,0.0,2351.1,4265.3,
03/31/2007,4434.2,234.6,234.6,0.0,851.0,,,808.0,345.1,91.8,440.1,-69.0,87.8,,,,,1981.4,965.0,2317.6,-1352.6,0.0,,,1487.8,1404.3,1158.9,245.4,,,,,83.5,2452.8,,272.1,272.1,,,,49.2,,,,,,417.6,,,417.6,738.9,1139.1,,,,,175.5,,,,175.5,1314.6,2053.5,0.0,491.3,,,-504.9,2315.7,78.6,2380.7,0.0,2380.7,4434.2,
06/30/2007,4378.4,168.2,168.2,0.0,848.2,,,811.8,346.5,86.8,446.2,-67.7,96.5,,,,,1924.7,962.9,2343.8,-1380.9,0.0,,,1490.8,1412.0,1169.1,242.9,,,,,78.8,2453.7,,290.4,290.4,,,,82.8,,,,,,386.5,,,386.5,759.7,1054.8,,,,,174.4,,,,174.4,1229.2,1988.9,0.0,496.0,,,-565.4,2343.4,115.5,2389.5,0.0,2389.5,4378.4,
09/30/2007,4342.2,188.3,188.3,0.0,857.6,,,754.1,323.7,82.5,413.3,-65.4,85.0,,,,,1885.0,964.7,2372.7,-1408.0,0.0,,,1492.5,1416.5,1193.1,223.4,,,,,76.0,2457.2,,269.8,269.8,,,,92.3,,,,,,393.4,,,393.4,755.5,1067.5,,,,,172.1,,,,172.1,1239.6,1995.1,0.0,496.0,,,-660.7,2377.9,133.9,2347.1,0.0,2347.1,4342.2,
12/31/2007,4072.5,205.4,205.4,0.0,640.2,,,599.2,260.4,54.2,348.3,-63.7,389.6,,,,,1834.4,726.9,1811.0,-1084.1,0.0,,,1511.2,1163.5,931.3,232.2,,,,,347.7,2238.1,,227.6,227.6,,,,88.7,,,,,,483.3,,,483.3,799.6,1000.6,,,,,139.6,,,,139.6,1140.2,1939.8,0.0,502.0,,,-685.1,2122.3,193.5,2132.7,0.0,2132.7,4072.5,
03/31/2008,4103.0,188.1,188.1,0.0,666.4,,,599.2,258.7,65.4,342.1,-67.0,416.9,,,,,1870.6,736.4,1827.2,-1090.8,0.0,,,1496.0,1155.4,927.9,227.5,,,,,340.6,2232.4,,242.2,242.2,,,,74.2,,,,,,456.1,,,456.1,772.5,1095.8,,,,,147.5,,,,147.5,1243.3,2015.8,0.0,493.1,,,-712.1,2123.5,182.7,2087.2,0.0,2087.2,4103.0,
06/30/2008,4218.6,203.1,203.1,0.0,683.6,,,669.2,304.9,83.1,362.4,-81.2,410.0,,,,,1965.9,739.6,1848.5,-1108.9,0.0,,,1513.1,1162.4,938.7,223.7,,,,,350.7,2252.7,,278.8,278.8,,,,11.4,,,,,,455.2,,,455.2,745.4,1227.9,,,,,164.7,,,,164.7,1392.6,2138.0,0.0,498.0,,,-756.2,2127.8,211.0,2080.6,0.0,2080.6,4218.6,
09/30/2008,3730.5,211.4,211.4,0.0,721.0,,,644.8,328.0,66.6,351.2,-101.0,137.3,,,,,1714.5,722.4,1832.7,-1110.3,0.0,,,1293.6,1143.2,922.7,220.5,,,,,150.4,2016.0,,271.4,271.4,,,,17.1,,,,,,397.3,,,397.3,685.8,998.2,,,,,147.0,,,,147.0,1145.2,1831.0,0.0,498.2,,,-902.9,2120.1,184.1,1899.5,0.0,1899.5,3730.5,
12/31/2008,3161.9,164.7,164.7,0.0,550.5,,,495.0,266.1,46.8,309.4,-127.3,96.6,,,,,1306.8,681.4,1740.8,-1059.4,0.0,,,1173.7,1073.0,875.6,197.4,,,,,100.7,1855.1,,175.3,175.3,,,,22.4,,,,,,326.5,,,326.5,524.2,851.2,,,,,133.5,,,,133.5,984.7,1508.9,0.0,498.1,,,-918.6,2062.1,11.4,1653.0,0.0,1653.0,3161.9,
03/31/2009,3020.6,160.2,160.2,0.0,493.0,,,452.7,244.3,44.1,274.6,-110.3,97.5,,27.9,,69.6,1203.4,671.4,1735.7,-1064.3,0.0,,,1145.8,1063.3,880.9,182.4,,,,,82.5,1817.2,,370.4,159.9,,,210.5,17.1,0.0,,,,17.1,101.6,,,101.6,489.1,793.2,793.2,,,,117.3,,,19.4,97.9,910.5,1399.6,0.0,470.8,2.0,468.8,-889.6,2025.4,-3.3,1603.3,17.7,1621.0,3020.6,
06/30/2009,3069.4,222.2,222.2,0.0,492.7,,,411.1,211.0,41.9,247.8,-89.6,94.2,,25.3,,68.9,1220.2,685.6,1785.5,-1099.9,,,,1163.6,1087.0,905.8,181.2,,,,,76.6,1849.2,,406.4,186.4,,,220.0,17.0,0.0,,,,17.0,78.9,,,78.9,502.3,772.8,772.8,,,,128.6,,,26.8,101.8,901.4,1403.7,,471.5,2.0,469.5,-891.8,2004.3,62.3,1646.3,19.4,1665.7,3069.4,
09/30/2009,3095.4,221.5,221.5,0.0,548.7,,,397.4,200.4,49.7,220.8,-73.5,83.3,,18.5,,64.8,1250.9,664.0,1785.1,-1121.1,0.0,,,1180.5,1094.1,917.9,176.2,,,,,86.4,1844.5,,453.1,209.3,,,243.8,1.9,0.0,,,,1.9,84.1,,,84.1,539.1,772.4,772.4,,,,155.0,,,45.4,109.6,927.4,1466.5,0.0,473.5,2.0,471.5,-965.7,2017.8,83.8,1609.4,19.5,1628.9,3095.4,
12/31/2009,3061.2,260.5,260.5,0.0,469.5,,,409.1,201.2,44.7,221.9,-58.7,74.5,0.0,16.4,,57.5,1213.6,668.6,1790.1,-1121.5,0.0,,,1179.0,1099.3,928.2,171.1,,3.1,,,76.6,1847.6,,429.1,199.4,,,229.7,10.1,0.0,,,,10.1,95.9,0.0,0.3,95.3,535.1,789.3,789.3,,,,161.3,0.0,39.6,49.0,72.4,950.6,1485.7,0.0,469.7,2.0,467.7,-1033.8,2013.3,104.8,1554.0,21.5,1575.5,3061.2,
03/31/2010,3090.7,247.2,247.2,0.0,523.9,,,438.6,219.8,48.0,229.6,-58.8,69.8,,16.8,,50.6,1279.5,641.4,1770.3,-1128.9,,,,1169.8,1087.5,922.1,165.4,,,,,82.3,1811.2,,475.6,240.6,,,235.0,10.0,0.0,,,,10.0,81.1,,1.2,81.1,566.7,822.2,822.2,,,,162.3,,,50.4,110.7,984.5,1551.2,,469.4,2.0,467.4,-1051.8,2018.9,81.4,1517.9,21.6,1539.5,3090.7,
06/30/2010,3079.3,243.5,243.5,0.0,537.2,,,451.5,224.9,53.7,233.9,-61.0,74.8,3.8,18.7,,55.8,1307.0,624.6,1755.7,-1131.1,,,,1147.7,1064.6,904.2,160.4,,,,,79.3,1772.3,,481.5,256.9,,,224.6,10.0,0.0,,,,10.0,80.1,,6.1,78.7,571.6,854.8,854.8,,,,164.6,,,46.8,111.7,1019.4,1591.0,,473.4,2.0,471.4,-1083.2,2032.3,42.7,1465.2,23.1,1488.3,3079.3,
09/30/2010,3079.3,276.7,276.7,0.0,546.6,,,448.9,237.8,50.9,226.5,-66.3,36.2,,0.0,,35.5,1308.4,621.3,1774.8,-1153.5,,,,1149.6,1072.1,916.1,156.0,,,,,77.5,1770.9,,446.7,232.1,,,214.6,9.8,0.0,,,,9.8,93.4,,12.7,93.4,549.9,833.5,833.5,,,,180.4,,,58.6,109.1,1013.9,1563.8,0.0,474.8,2.0,472.8,-1085.8,2039.1,63.5,1491.6,23.9,1515.5,3079.3,
12/31/2010,3001.0,244.5,244.5,0.0,478.9,,,435.3,218.2,47.7,241.1,-71.7,60.4,4.8,0.0,,59.9,1219.1,624.2,1798.1,-1173.9,0.0,,,1157.7,1082.6,930.3,152.3,,1.8,,,68.5,1781.9,,435.9,226.4,,,209.5,2.2,0.0,,,,2.2,84.9,0.0,0.2,83.8,523.0,762.2,762.2,,,,191.4,0.0,54.7,69.5,67.0,953.6,1476.6,0.0,465.2,2.0,463.2,-1093.0,2033.3,101.8,1507.3,17.1,1524.4,3001.0,
03/31/2011,3066.9,195.4,195.4,0.0,575.6,,,462.2,227.9,59.0,252.5,-77.2,57.2,,0.0,,56.8,1290.4,616.1,1813.9,-1197.8,0.0,,,1160.4,1088.1,940.2,147.9,,,,,72.3,1776.5,,508.7,301.8,,,206.9,2.2,0.0,,,,2.2,74.8,,1.2,74.8,585.7,821.9,821.9,,,,201.5,,,74.0,126.3,1023.4,1609.1,0.0,457.8,2.0,455.8,-1180.9,2038.1,124.2,1439.2,18.6,1457.8,3066.9,
06/30/2011,3094.7,203.3,203.3,0.0,567.9,,,507.1,246.8,49.9,291.1,-80.7,39.6,,0.0,,39.3,1317.9,618.0,1829.8,-1211.8,,,,1158.8,1090.0,946.7,143.3,,,,,68.8,1776.8,,497.4,282.3,,,215.1,2.2,0.0,0.0,0.0,,2.2,78.2,,1.4,78.2,577.8,856.6,856.6,,,,205.6,,,76.4,127.8,1062.2,1640.0,,460.6,2.0,458.6,-1214.5,2053.7,135.3,1435.1,19.6,1454.7,3094.7,
09/30/2011,3022.3,218.8,218.8,0.0,576.7,,,456.5,231.2,45.1,259.9,-79.7,39.3,,0.0,,38.4,1291.3,600.9,1804.7,-1203.8,,,,1130.1,1064.5,924.8,139.7,,,,,65.6,1731.0,,493.1,274.2,,,218.9,2.1,0.0,,,,2.1,108.8,,33.0,108.8,604.0,897.3,897.3,,,,182.9,,,69.7,80.2,1080.2,1684.2,,454.3,2.0,452.3,-1261.3,2058.8,76.4,1328.2,9.9,1338.1,3022.3,
12/31/2011,2915.1,236.3,236.3,0.0,503.6,,,441.0,223.9,41.5,261.3,-85.7,43.1,0.0,0.0,,39.9,1224.0,580.6,1773.8,-1193.2,0.0,,,1110.5,1043.2,926.6,116.6,,0.0,,,67.3,1691.1,,466.2,256.6,,,209.6,2.5,0.0,,,,2.5,117.3,0.0,1.9,82.3,586.0,833.3,833.3,,,,188.1,,66.5,57.8,61.9,1021.4,1607.4,,458.9,2.0,456.9,-1254.3,2027.4,65.2,1297.2,10.5,1307.7,2915.1,
03/31/2012,3212.7,261.2,261.2,0.0,571.6,,,473.3,228.8,51.5,279.2,-86.2,44.1,,0.0,,41.2,1350.2,592.4,1801.2,-1208.8,0.0,,,1270.1,1200.5,985.1,215.4,,,,,69.6,1862.5,,516.7,298.2,,,218.5,2.5,0.0,,,,2.5,106.9,,0.3,75.1,626.1,1046.8,1046.8,,,,196.6,,,64.5,131.8,1243.4,1869.5,0.0,455.5,2.0,453.5,-1239.5,2031.1,85.1,1332.2,11.0,1343.2,3212.7,
06/30/2012,3223.4,254.5,254.5,0.0,557.6,,,517.6,252.7,55.8,292.7,-83.6,53.7,,,,53.2,1383.4,581.1,1790.4,-1209.3,0.0,,,1258.9,1185.7,976.6,209.1,,,,,73.2,1840.0,,543.5,320.2,,,223.3,201.9,0.0,0.0,0.0,,201.9,118.7,,0.2,74.6,864.1,821.0,821.0,,,,191.3,,,60.4,130.7,1012.3,1876.4,0.0,457.2,2.0,455.2,-1232.6,2055.6,55.4,1335.6,11.4,1347.0,3223.4,
09/30/2012,3245.9,264.9,264.9,0.0,589.7,,,471.2,234.9,51.1,263.1,-77.9,52.9,0.1,,,51.5,1378.7,575.4,1816.2,-1240.8,0.0,,,1291.8,1190.4,985.1,205.3,,,,,101.3,1867.2,,526.0,292.0,,,234.0,201.8,0.0,,,,201.8,67.9,,0.1,66.4,795.7,860.2,860.2,,,,189.2,,,61.7,127.4,1049.4,1845.1,0.0,458.0,2.0,456.0,-1224.1,2079.4,75.2,1388.5,12.3,1400.8,3245.9,
12/31/2012,3254.9,359.1,359.1,0.0,446.2,,,489.0,229.4,55.0,275.7,-71.1,44.8,0.0,,,43.6,1339.1,572.8,1810.2,-1237.4,0.0,,,1343.0,1197.8,991.5,206.3,,,,,145.2,1915.8,,505.9,285.4,12.0,14.3,194.2,201.5,0.0,,,,201.5,23.6,0.0,0.0,21.8,731.0,853.9,853.9,,,,227.8,0.0,75.8,69.6,82.4,1081.7,1812.7,0.0,460.6,2.0,458.6,-1206.7,2109.6,71.0,1434.5,7.7,1442.2,3254.9,
03/31/2013,3427.9,449.4,449.4,0.0,528.6,,,502.5,242.0,59.0,270.1,-68.6,44.2,,0.0,,44.2,1524.7,566.8,1812.5,-1245.7,0.0,,,1336.4,1195.5,984.2,211.3,,,,,140.9,1903.2,,527.8,320.0,,,207.8,201.4,0.0,,,,201.4,63.4,,,63.4,792.6,953.8,953.8,,,,241.6,,,79.3,162.3,1195.4,1988.0,0.0,462.6,2.0,460.6,-1204.9,2117.2,56.9,1431.8,8.1,1439.9,3427.9,
06/30/2013,3278.7,280.3,280.3,0.0,553.0,,,510.4,243.7,53.9,279.0,-66.2,43.5,,,,43.1,1387.2,562.1,1803.8,-1241.7,,,,1329.4,1192.5,982.9,209.6,,,,,136.9,1891.5,,552.0,338.3,,,213.7,1.8,0.0,,,,1.8,76.9,,0.3,75.0,630.7,973.9,973.9,,,,240.4,,,81.9,158.2,1214.3,1845.0,0.0,470.1,2.0,468.1,-1238.3,2146.3,46.8,1424.9,8.8,1433.7,3278.7,
09/30/2013,3305.1,298.9,298.9,0.0,574.7,,,488.9,239.8,59.4,250.9,-61.2,45.4,0.1,,,44.3,1407.9,579.9,1841.7,-1261.8,0.0,,,1317.3,1202.9,992.2,210.7,,,,,114.3,1897.2,,553.0,326.2,,,226.8,1.1,0.0,,,,1.1,84.7,,,84.4,638.8,957.5,957.5,,,,245.1,,,86.9,158.2,1202.6,1841.4,0.0,475.4,2.0,473.4,-1263.9,2174.0,70.0,1455.5,8.2,1463.7,3305.1,
12/31/2013,3108.1,272.7,272.7,0.0,467.4,,,495.9,239.4,59.3,270.5,-73.3,45.7,0.0,,,45.1,1281.7,574.6,1841.2,-1266.6,12.0,5.1,6.9,1239.8,1130.2,926.8,203.4,46.9,1.4,19.1,6.6,35.6,1826.4,,569.0,339.3,14.6,11.9,203.2,181.1,0.0,,,,181.1,79.4,0.0,0.0,78.5,829.5,688.4,688.4,,,,191.0,0.0,39.9,63.3,87.8,879.4,1708.9,0.0,481.1,2.0,479.1,-1320.7,2136.4,94.5,1391.3,7.9,1399.2,3108.1,
03/31/2014,3221.5,268.6,268.6,0.0,573.9,,,519.5,257.6,63.4,271.8,-73.3,47.8,,,,46.9,1409.8,564.3,1831.1,-1266.8,0.0,,,1247.4,1125.7,926.6,199.1,,,,,121.7,1811.7,,574.1,350.2,,,223.9,181.4,0.0,,,,181.4,78.5,,,76.6,834.0,811.0,811.0,,,,205.6,,,75.0,130.6,1016.6,1850.6,0.0,476.7,2.0,474.7,-1341.0,2146.8,80.1,1362.6,8.3,1370.9,3221.5,
06/30/2014,3243.4,304.2,304.2,0.0,603.4,,,527.1,263.4,58.1,278.9,-73.3,54.8,,,,54.0,1489.5,582.6,1870.2,-1287.6,0.0,,,1171.3,1045.6,842.1,203.5,,,,,125.7,1753.9,,599.9,376.7,,,223.2,181.3,0.0,,,,181.3,83.6,,,82.7,864.8,926.0,926.0,,,,190.2,,,56.6,133.6,1116.2,1981.0,0.0,486.3,2.0,484.3,-1406.4,2080.5,92.9,1253.3,9.1,1262.4,3243.4,
09/30/2014,3184.7,242.9,242.9,0.0,539.2,539.2,,476.5,250.3,47.8,246.6,-68.2,176.4,,66.6,,108.4,1435.0,546.6,1748.6,-1202.0,,,,1203.1,1044.6,831.5,213.1,,,,,158.5,1749.7,,654.9,356.9,,,298.0,381.6,0.0,,,,381.6,107.9,,,106.2,1144.4,619.2,619.2,,,,192.5,,,62.5,130.0,811.7,1956.1,0.0,480.0,2.0,478.0,-1407.1,2084.8,60.8,1218.5,10.1,1228.6,3184.7,
12/31/2014,3140.6,332.8,332.8,0.0,523.3,523.3,,481.4,247.0,55.5,251.9,-73.0,91.8,0.0,,,91.5,1429.3,548.8,1742.6,-1193.8,0.0,,,1162.5,1034.1,829.4,204.7,0.0,0.0,0.0,,128.4,1711.3,,707.4,369.8,11.6,12.3,313.7,201.7,0.0,,,,201.7,83.1,0.0,2.6,72.0,992.2,766.7,766.7,,,,226.8,0.0,83.7,41.8,98.7,993.5,1985.7,0.0,504.4,2.0,502.4,-1416.6,2061.3,-2.6,1146.5,8.4,1154.9,3140.6,
03/31/2015,3103.2,262.2,262.2,0.0,532.0,,,506.2,259.6,51.2,257.1,-61.7,108.9,,,,106.2,1409.3,533.2,1671.5,-1138.3,,,,1160.7,1020.9,809.0,211.9,,,,,139.8,1693.9,,662.1,357.5,,,304.6,202.2,0.0,,,,202.2,88.8,,1.9,84.7,953.1,798.0,798.0,,,,235.7,,,50.8,183.0,1033.7,1986.8,0.0,508.8,2.0,506.8,-1450.1,2089.0,-40.8,1106.9,9.5,1116.4,3103.2,
06/30/2015,3143.7,275.1,275.1,0.0,549.6,,,510.8,259.1,44.1,264.8,-57.2,100.7,,,,98.4,1436.2,538.6,1690.7,-1152.1,,,,1168.9,1029.7,822.7,207.0,,,,,139.2,1707.5,,674.7,358.6,,,316.1,201.7,0.0,,,,201.7,87.6,,,83.4,964.0,831.7,831.7,,,,238.0,,,50.7,187.3,1069.7,2033.7,0.0,515.8,2.0,513.8,-1502.9,2123.0,-36.3,1099.6,10.4,1110.0,3143.7,
09/30/2015,3066.2,251.2,251.2,0.0,529.6,,,504.6,255.4,41.6,252.8,-45.2,94.3,,27.8,,66.0,1379.7,543.7,1697.6,-1153.9,0.0,,,1142.8,1015.7,815.4,200.3,,,,,127.1,1686.5,,656.2,343.5,,,312.7,3.4,0.0,,,,3.4,91.4,,,82.5,751.0,989.1,989.1,,,,225.7,,,45.8,179.9,1214.8,1965.8,0.0,523.2,2.0,521.2,-1538.8,2173.4,-68.4,1089.4,11.0,1100.4,3066.2,
12/31/2015,2963.7,253.2,253.2,0.0,520.2,520.2,0.0,504.6,241.8,42.6,242.8,-22.6,33.2,0.0,,,32.6,1311.2,540.8,1687.3,-1146.5,13.8,13.4,0.4,1097.9,994.5,806.1,188.4,33.3,1.3,8.4,7.1,53.3,1652.5,,593.9,307.2,16.6,8.6,261.5,3.4,0.0,,,,3.4,103.9,0.0,2.6,91.7,701.2,941.5,941.5,,,,223.3,0.0,83.7,38.6,98.4,1164.8,1866.0,0.0,531.5,2.0,529.5,-1564.0,2209.2,-91.1,1085.6,12.1,1097.7,2963.7,
03/31/2016,3024.4,250.2,250.2,0.0,531.3,531.3,0.0,522.1,245.9,42.7,255.5,-22.0,38.3,,0.0,,37.5,1341.9,554.7,1719.3,-1164.6,0.0,,,1127.8,997.3,817.0,180.3,,,,,130.5,1682.5,,588.4,332.1,,,256.3,3.5,0.0,,,,3.5,88.1,,0.8,82.3,680.0,1032.0,1032.0,,,,221.2,,,44.1,176.3,1253.2,1933.2,0.0,530.1,2.0,528.1,-1643.9,2254.4,-61.5,1079.1,12.1,1091.2,3024.4,
06/30/2016,3031.8,284.8,284.8,0.0,534.7,534.7,,523.4,252.0,43.1,258.8,-30.5,37.2,,,,36.9,1380.1,553.1,1708.9,-1155.8,,,,1098.6,975.3,800.1,175.2,,,,,123.3,1651.7,,606.7,339.8,,,266.9,3.6,0.0,,,,3.6,88.7,,0.7,81.7,699.0,1044.3,1044.3,,,,222.9,,,44.6,177.6,1267.2,1966.2,0.0,506.7,2.0,504.7,-1695.4,2329.0,-77.0,1063.3,2.3,1065.6,3031.8,
09/30/2016,3070.3,317.3,317.3,0.0,508.4,508.4,,518.6,258.2,46.3,240.0,-25.9,69.0,,0.0,10.6,58.1,1413.3,554.1,1723.6,-1169.5,0.0,,,1102.9,978.2,800.5,177.7,,,,,124.7,1657.0,,599.1,334.9,,,264.2,1.0,0.0,,,,1.0,86.8,,0.5,81.6,686.9,1055.4,1055.4,,,,224.4,,,53.4,170.5,1279.8,1966.7,0.0,503.7,2.0,501.7,-1700.9,2375.6,-77.2,1101.2,2.4,1103.6,3070.3,
12/31/2016,2984.1,281.9,281.9,0.0,486.6,486.6,0.0,519.6,245.1,52.6,255.7,-33.8,36.8,0.0,,,36.0,1324.9,565.5,1730.9,-1165.4,43.0,17.9,25.1,1050.7,956.2,791.3,164.9,23.9,1.1,11.0,7.1,51.4,1659.2,,608.8,351.1,16.0,8.8,232.9,3.6,0.0,,,,3.6,94.2,0.0,0.0,90.1,706.6,956.2,956.2,,,,227.3,0.0,79.6,54.3,93.4,1183.5,1890.1,0.0,508.2,2.0,506.2,-1713.5,2410.5,-113.6,1091.6,2.4,1094.0,2984.1,
03/31/2017,3119.5,268.6,268.6,0.0,555.4,555.4,0.0,556.2,257.9,57.8,274.7,-34.2,32.9,,,,32.0,1413.1,588.8,1774.8,-1186.0,0.0,,,1117.6,987.3,812.7,174.6,,,,,130.3,1706.4,,629.5,387.8,,,241.7,3.4,0.0,,,,3.4,83.7,,0.1,81.8,716.6,1119.9,1119.9,,,,217.6,,,51.9,165.6,1337.5,2054.1,0.0,501.5,2.0,499.5,-1792.9,2451.6,-96.2,1064.0,1.4,1065.4,3119.5,
06/30/2017,3281.5,335.1,335.1,0.0,577.7,577.7,0.0,580.0,281.4,50.9,284.0,-36.3,47.4,,,,45.0,1540.2,616.2,1829.5,-1213.3,24.6,,24.6,1100.5,992.5,816.3,176.2,,,,,108.0,1741.3,,652.0,388.3,,,263.7,3.4,0.0,,,,3.4,86.3,,,85.3,741.7,1183.5,1183.5,,,,222.7,,,57.0,165.7,1406.2,2147.9,0.0,506.6,2.0,504.6,-1799.9,2490.2,-63.8,1133.1,0.5,1133.6,3281.5,
09/30/2017,3323.7,342.9,342.9,0.0,554.0,554.0,0.0,558.0,287.0,48.3,266.8,-44.1,94.8,0.1,0.0,9.0,83.5,1549.7,644.3,1840.1,-1195.8,0.0,,,1129.7,993.2,821.4,171.8,,,,,136.4,1774.0,,645.8,381.8,,,264.0,153.3,0.0,,,,153.3,92.4,,0.2,91.1,891.5,1044.4,1044.4,,,,215.0,,,63.0,151.8,1259.4,2150.9,0.0,515.9,2.0,513.9,-1830.7,2523.9,-36.9,1172.2,0.6,1172.8,3323.7,
12/31/2017,3550.8,526.1,526.1,0.0,522.3,522.3,0.0,571.1,283.4,53.0,285.6,-50.9,147.0,0.2,,15.0,128.3,1766.5,663.9,1877.2,-1213.3,49.2,24.5,24.7,1071.2,991.3,822.2,169.1,21.4,2.2,,7.1,49.0,1784.3,,733.7,430.3,19.1,10.9,273.4,153.8,0.0,,,,153.8,88.7,0.0,0.1,86.9,976.2,1097.9,1097.9,0.0,0.0,,285.9,0.0,57.6,83.0,145.2,1383.8,2360.0,0.0,516.7,2.0,514.7,-1828.3,2511.3,-9.5,1190.2,0.6,1190.8,3550.8,
