Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2011,1154.529,348.784,289.43,59.354,200.729,200.729,0.0,74.398,4.901,49.542,19.955,0.0,45.335,0.589,144.844,21.988,669.246,160.625,,,0.0,324.658,174.413,79.114,95.299,4.812,485.283,,125.648,9.025,,,116.623,64.77,63.718,1.052,1.052,,,26.764,,3.408,10.259,1.435,217.182,0.462,0.0,0.462,0.462,,35.52,,,,,21.853,35.982,253.164,0.0,1195.42,0.006,1195.414,-2.676,-277.104,-14.275,901.365,0.0,901.365,1154.529,
06/30/2011,1179.575,368.009,347.868,20.141,212.72,212.72,,75.222,4.377,50.785,20.06,0.0,44.444,0.408,135.518,21.243,700.395,163.763,,,,315.417,174.052,80.033,94.019,5.439,479.18,,154.694,13.446,,,141.248,1.682,0.0,0.964,0.964,,0.718,31.404,,3.766,9.959,0.003,187.78,0.378,0.0,0.378,0.378,,37.915,,,,,24.19,38.293,226.073,0.0,1218.164,0.018,1218.146,-2.676,-242.359,-19.627,953.502,,953.502,1179.575,
09/30/2011,1305.042,445.188,438.154,7.034,221.293,221.293,,78.302,7.289,20.26,50.753,0.0,72.573,4.92,139.459,36.927,817.356,164.153,,,0.0,323.533,172.844,80.033,92.811,6.31,487.686,,187.111,14.372,,,172.739,1.43,0.0,0.712,0.712,,0.718,22.703,,3.056,10.004,0.003,211.244,0.286,0.0,0.286,0.286,,37.784,,,,,24.724,38.07,249.314,0.0,1238.297,0.019,1238.278,-2.676,-176.789,-3.104,1055.728,,1055.728,1305.042,
12/31/2011,1394.751,540.865,540.865,0.0,244.288,244.288,0.0,81.386,9.677,37.0,34.709,0.0,74.731,6.465,103.868,36.736,941.27,165.852,226.459,-60.607,0.0,287.629,171.243,79.639,91.604,6.053,453.481,,199.653,16.029,0.0,0.0,183.624,0.0,0.0,,,,,28.132,0.0,2.552,0.003,2.305,227.785,0.0,0.0,,,,32.474,0.0,6.151,6.151,0.0,23.768,32.474,260.259,0.0,1261.608,0.019,1261.589,-2.676,-128.619,4.179,1134.492,0.0,1134.492,1394.751,
03/31/2012,2017.464,359.388,359.388,0.0,267.397,267.397,0.0,92.906,8.939,43.776,40.191,0.0,92.243,6.917,80.553,59.444,811.934,165.763,,,0.0,1039.767,941.318,264.118,677.2,10.979,1205.53,,222.886,16.023,,,206.863,108.0,0.0,0.0,0.0,,108.0,22.791,,0.498,55.51,0.764,353.677,247.0,247.0,0.0,0.0,,203.507,,,,,147.499,450.507,804.184,0.0,1291.606,0.019,1291.587,-2.676,-83.206,7.556,1213.28,0.0,1213.28,2017.464,
06/30/2012,2457.61,806.21,806.21,0.0,282.722,282.722,0.0,94.108,7.622,31.006,55.48,0.0,93.121,11.09,66.43,52.659,1276.161,164.568,,,0.0,1016.881,931.201,255.405,675.796,8.16,1181.449,,294.325,23.752,,,270.573,48.0,0.0,0.0,0.0,,48.0,32.837,,2.247,,0.575,375.162,180.0,180.0,0.0,0.0,,152.754,,,,,150.507,332.754,707.916,0.0,1782.776,0.019,1782.757,-2.676,-46.948,16.542,1749.694,0.0,1749.694,2457.61,
09/30/2012,2505.608,905.526,905.526,0.0,311.369,311.369,0.0,90.049,8.879,30.367,50.803,0.0,103.447,5.959,14.509,70.289,1410.391,165.047,,,0.0,930.17,902.145,253.839,648.306,7.557,1095.217,,269.847,21.962,,,247.885,48.0,0.0,,,,48.0,44.095,,4.173,,1.129,361.942,113.0,113.0,,,,158.231,,,,,154.058,271.231,633.173,0.0,1827.536,0.019,1827.517,-2.676,45.23,2.345,1872.435,0.0,1872.435,2505.608,
12/31/2012,2613.56,989.501,989.501,0.0,295.598,295.598,0.0,94.521,6.485,43.899,44.137,0.0,115.98,9.378,13.954,72.032,1495.6,165.629,245.62,-79.991,0.0,952.331,900.323,253.645,646.678,28.676,1117.96,,271.275,21.488,68.432,0.0,181.355,48.0,0.0,0.0,0.0,,48.0,40.814,0.0,4.521,19.827,4.009,360.089,101.0,101.0,0.0,0.0,,181.621,0.0,8.478,8.478,0.0,148.795,282.621,642.71,0.0,1852.241,0.02,1852.221,-14.229,126.203,6.635,1970.85,0.0,1970.85,2613.56,
03/31/2013,2685.881,1022.96,1022.96,0.0,323.907,323.907,0.0,101.856,4.481,57.131,40.244,0.0,101.318,17.614,11.98,49.291,1550.041,164.966,,,0.0,970.874,899.038,254.073,644.965,42.242,1135.84,,212.545,25.586,,,186.959,48.0,0.0,,,,48.0,35.202,,1.124,21.12,3.79,295.747,101.0,101.0,,,,199.081,,,,,176.837,300.081,595.828,0.0,1900.007,0.02,1899.987,-49.336,208.42,30.962,2090.053,0.0,2090.053,2685.881,
06/30/2013,2815.238,1119.39,936.464,182.926,355.284,355.284,0.0,112.627,14.034,52.781,45.812,0.0,91.332,14.222,9.734,42.882,1678.633,173.721,,,0.0,962.884,897.325,254.073,643.252,41.603,1136.605,,214.346,25.587,,,188.759,48.0,0.0,,,,48.0,40.632,,2.192,20.755,4.163,302.978,89.0,89.0,,,,211.72,,,,,188.773,300.72,603.698,0.0,1968.074,0.02,1968.054,-80.365,304.305,19.526,2211.54,0.0,2211.54,2815.238,
09/30/2013,3049.795,1302.755,910.411,392.344,404.956,404.956,0.0,105.196,12.97,61.415,30.811,0.0,102.595,7.559,9.743,59.611,1915.502,178.842,,,0.0,955.451,900.211,254.073,646.138,37.938,1134.293,,280.2,24.416,,,255.784,48.0,0.0,,,,48.0,67.256,,12.11,13.607,0.347,395.456,89.251,77.0,12.251,12.251,,210.322,,,,,184.605,299.573,695.029,0.0,2049.264,0.02,2049.244,-80.365,398.09,-12.223,2354.766,0.0,2354.766,3049.795,
12/31/2013,3317.696,1514.851,529.857,984.994,421.752,421.752,0.0,102.602,12.17,62.192,28.24,0.0,147.652,9.839,3.394,84.405,2186.857,201.109,305.214,-104.105,0.0,929.73,863.792,254.073,609.719,52.705,1130.839,,423.94,21.596,108.907,,293.437,48.0,0.0,,,,48.0,110.489,0.0,14.864,101.241,36.46,582.429,97.23,65.0,32.23,32.23,,255.958,0.0,14.839,14.839,0.0,125.014,353.188,935.617,0.0,2106.203,0.02,2106.183,-80.365,379.098,-22.857,2382.079,0.0,2382.079,3317.696,
03/31/2014,3379.666,1557.478,528.285,1029.193,429.021,429.021,0.0,126.154,12.192,68.662,45.3,0.0,133.227,6.362,3.366,68.95,2245.88,218.086,,,0.0,915.7,857.094,254.073,603.021,48.878,1133.786,,231.708,35.339,,,196.369,48.0,0.0,,,,48.0,117.114,,13.121,45.986,36.911,396.822,83.917,45.5,38.417,38.417,,197.949,,,,,138.842,281.866,678.688,0.0,2291.383,0.02,2291.363,-102.422,538.452,-26.435,2700.978,0.0,2700.978,3379.666,
06/30/2014,3553.81,1594.362,612.045,982.317,440.699,440.699,0.0,144.859,16.693,56.783,71.383,0.0,161.386,4.115,7.417,98.087,2341.306,273.326,,,0.0,939.178,853.859,254.073,599.786,73.787,1212.504,,240.809,36.066,,,204.743,48.0,0.0,,,,48.0,128.892,,11.285,0.096,36.892,417.701,33.5,33.5,,,,221.027,,,,,209.646,254.527,672.228,0.0,2467.965,0.02,2467.945,-258.88,704.947,-32.45,2881.582,0.0,2881.582,3553.81,
09/30/2014,3890.887,1781.707,752.164,1029.543,436.467,436.467,0.0,140.044,13.902,65.213,60.929,0.0,201.66,38.3,49.62,97.701,2559.878,328.476,,,0.0,1002.533,851.333,254.073,597.26,63.28,1331.009,,301.44,23.175,,,278.265,48.0,0.0,,,,48.0,153.097,,0.661,4.971,52.111,502.537,108.53,21.5,87.03,87.03,,156.781,,,,,151.149,265.311,767.848,0.0,2555.374,0.02,2555.354,-363.513,882.678,48.5,3123.039,0.0,3123.039,3890.887,
12/31/2014,4201.962,1961.566,943.999,1017.567,432.888,432.888,0.0,176.441,14.57,107.17,54.701,0.0,225.134,58.698,34.939,112.053,2796.029,392.248,529.903,-137.655,0.0,1013.685,841.119,254.073,587.046,78.929,1405.933,,439.248,44.016,94.823,,300.409,48.0,0.0,,,,48.0,119.492,0.0,0.086,7.046,59.861,606.74,116.599,9.5,107.099,107.099,,176.605,0.0,50.701,0.0,50.701,118.772,293.204,899.944,0.0,2592.187,0.02,2592.167,-382.964,1036.01,56.785,3302.018,0.0,3302.018,4201.962,
03/31/2015,4414.925,1925.092,916.814,1008.278,479.883,479.883,0.0,174.498,14.425,77.932,82.141,0.0,273.514,125.374,0.0,157.422,2852.987,440.487,,,0.0,1121.451,841.108,254.073,587.035,154.969,1561.938,,361.276,52.869,,,308.407,45.5,0.0,,,,45.5,173.663,,0.066,,66.711,580.439,114.912,0.0,114.912,114.912,,202.672,,,,,202.606,317.584,898.023,0.0,2713.07,0.02,2713.05,-442.99,1127.333,119.489,3516.902,0.0,3516.902,4414.925,
06/30/2015,13167.719,1494.352,1322.123,172.229,535.824,535.824,0.0,234.347,21.287,99.575,113.485,0.0,268.715,82.343,,179.388,2533.238,555.388,,,0.0,10079.093,9831.662,5007.142,4824.52,165.088,10634.481,,454.384,47.039,,,407.345,131.25,0.0,,,,131.25,183.535,,5.486,,50.217,769.169,3498.31,3368.75,129.56,129.56,,347.369,,,,,341.883,3845.679,4614.848,0.0,7659.334,0.023,7659.311,-466.527,1297.548,62.516,8552.871,0.0,8552.871,13167.719,
09/30/2015,13153.015,1458.492,1163.281,295.211,512.253,512.253,0.0,236.542,17.574,106.921,112.047,0.0,272.932,69.486,,193.693,2480.219,618.733,,,0.0,10054.063,9803.42,5015.519,4787.901,181.157,10672.796,,404.961,46.974,,,357.987,175.0,0.0,,,,175.0,186.899,,5.806,417.319,0.644,766.86,3474.604,3325.0,149.604,149.604,,658.682,,,,,235.557,4133.286,4900.146,0.0,7642.997,0.023,7642.974,-558.347,1113.791,54.428,8252.869,0.0,8252.869,13153.015,
12/31/2015,13097.0,1385.0,1010.0,375.0,533.0,533.0,0.0,290.0,18.0,180.0,92.0,0.0,208.0,66.0,,116.0,2416.0,697.0,873.0,-176.0,0.0,9984.0,9756.0,5048.0,4708.0,162.0,10681.0,,460.0,57.0,12.0,,391.0,166.0,0.0,,,,166.0,83.0,0.0,5.0,529.0,57.0,709.0,3405.0,3254.0,151.0,151.0,,724.0,0.0,45.0,0.0,45.0,145.0,4129.0,4838.0,0.0,7727.0,0.023,7726.977,-711.0,1181.0,62.0,8259.0,0.0,8259.0,13097.0,
03/31/2016,12802.445,1027.552,710.198,317.354,586.249,586.249,0.0,293.962,16.948,162.979,114.035,0.0,219.746,35.019,,161.176,2127.509,749.295,,,0.0,9925.641,9677.138,5049.321,4627.817,213.484,10674.936,,401.974,42.897,,,359.077,35.358,0.0,,,,35.358,166.281,,30.74,535.91,55.809,603.613,3385.742,3212.772,172.97,172.97,,750.813,,,,,184.163,4136.555,4740.168,0.0,7793.079,0.023,7793.056,-1007.178,1272.561,3.815,8062.277,0.0,8062.277,12802.445,
06/30/2016,13029.347,1180.051,597.55,582.501,609.297,609.297,0.0,329.847,19.78,157.097,152.97,0.0,242.014,44.196,,178.676,2361.209,825.301,,,0.0,9842.837,9585.206,5037.444,4547.762,213.435,10668.138,,436.267,28.978,,,407.289,79.136,0.0,,,,79.136,143.059,,41.263,570.074,58.455,658.462,3367.531,3171.092,196.439,196.439,,804.015,,,,,192.678,4171.546,4830.008,0.0,7852.455,0.023,7852.432,-1041.314,1387.504,0.694,8199.339,0.0,8199.339,13029.347,
09/30/2016,13293.462,1312.871,761.989,550.882,676.837,676.837,0.0,363.058,17.005,192.279,153.774,0.0,241.768,31.122,,191.219,2594.534,931.06,,,0.0,9767.868,9505.17,5037.444,4467.726,231.576,10698.928,,530.083,44.849,,,485.234,322.942,0.0,,,,322.942,181.316,,39.189,343.794,82.024,1034.341,3153.826,2929.384,224.442,224.442,,601.192,,,,,218.209,3755.018,4789.359,0.0,7906.546,0.023,7906.523,-1110.635,1724.809,-16.617,8504.103,0.0,8504.103,13293.462,
12/31/2016,13253.3,1293.4,966.0,327.4,649.6,649.6,0.0,374.7,17.4,142.6,214.7,0.0,260.5,68.9,,163.0,2578.2,1035.6,1229.0,-193.4,0.0,9639.5,9340.5,5037.4,4303.1,230.1,10675.1,,572.1,64.1,38.9,,469.1,167.0,0.0,,,,167.0,83.8,0.0,3.7,395.5,34.7,822.9,3121.5,2888.1,233.4,233.4,,615.1,0.0,48.4,0.0,48.4,167.5,3736.6,4559.5,0.0,7957.0,0.02319,7956.97681,-1141.3,1817.6,60.5,8693.8,0.0,8693.8,13253.3,
03/31/2017,13435.0,1462.0,713.0,749.0,660.0,660.0,0.0,396.0,22.0,171.0,203.0,0.0,215.0,53.0,,148.0,2733.0,1138.0,,,0.0,9564.0,9260.0,5037.0,4223.0,251.0,10702.0,,607.0,61.0,,,546.0,167.0,0.0,,,,167.0,63.0,,9.0,384.0,33.0,837.0,3116.0,2846.0,270.0,270.0,,626.0,,,,,233.0,3742.0,4579.0,0.0,8060.0,0.0233,8059.9767,-1209.0,1969.0,36.0,8856.0,0.0,8856.0,13435.0,
06/30/2017,13489.0,1444.0,542.0,902.0,710.0,710.0,0.0,410.0,19.0,131.0,260.0,0.0,225.0,25.0,,186.0,2789.0,1233.0,,,0.0,9467.0,9149.0,5037.0,4112.0,293.0,10700.0,,613.0,51.0,,,562.0,167.0,0.0,,,,167.0,76.0,,19.0,387.0,8.0,856.0,3081.0,2804.0,277.0,277.0,,677.0,,,,,271.0,3758.0,4614.0,0.0,8135.0,0.0234,8134.9766,-1380.0,2134.0,-14.0,8875.0,0.0,8875.0,13489.0,
09/30/2017,13643.0,1529.0,550.0,979.0,705.0,705.0,0.0,441.0,12.0,150.0,279.0,0.0,207.0,7.0,,186.0,2882.0,1354.0,,,0.0,9407.0,9069.0,5037.0,4032.0,331.0,10761.0,,738.0,35.0,,,703.0,167.0,0.0,,,,167.0,67.0,,28.0,353.0,12.0,972.0,3096.0,2763.0,333.0,333.0,,631.0,,,,,250.0,3727.0,4699.0,0.0,8209.0,0.0234,8208.9766,-1440.0,2212.0,-37.0,8944.0,0.0,8944.0,13643.0,
12/31/2017,13583.3,1474.1,584.4,889.7,726.5,726.5,0.0,460.4,4.7,148.6,307.1,0.0,292.9,16.6,,260.7,2953.9,1325.4,1485.7,-160.3,0.0,9304.0,8991.8,5037.4,3954.4,295.6,10629.4,,710.2,70.8,30.7,,608.7,167.4,0.0,,,,167.4,74.9,0.0,26.0,365.0,10.5,952.5,3063.6,2720.7,342.9,342.9,,674.1,0.0,43.4,0.0,43.4,239.7,3737.7,4690.2,0.0,8290.3,0.02343,8290.27657,-1604.9,2242.1,-34.4,8893.1,0.0,8893.1,13583.3,
03/31/2018,13830.2,1590.9,511.8,1079.1,776.7,776.7,0.0,456.5,5.3,161.8,289.4,0.0,327.9,16.3,,303.1,3152.0,1379.3,,,0.0,9298.9,8911.5,5037.4,3874.1,371.1,10678.2,,639.9,57.1,,,582.8,167.5,0.0,,,,167.5,134.6,,30.8,442.7,81.7,942.0,3029.0,2678.8,350.2,350.2,,746.5,,,,,273.0,3775.5,4717.5,0.0,8350.9,0.02352,8350.87648,-1689.9,2497.4,-45.7,9112.7,0.0,9112.7,13830.2,
06/30/2018,13490.4,1177.0,727.5,449.5,853.7,853.7,0.0,463.2,5.4,164.9,292.9,0.0,342.2,24.2,,316.7,2836.1,1422.6,,,0.0,9231.7,8831.2,5037.4,3793.8,376.3,10654.3,,664.0,58.8,,,605.2,278.5,250.0,,,,28.5,101.9,,9.9,464.0,85.4,1044.4,2926.3,2564.9,361.4,361.4,,752.3,,,,,278.4,3678.6,4723.0,0.0,8420.2,0.02355,8420.17645,-1689.9,2040.0,-2.9,8767.4,0.0,8767.4,13490.4,
09/30/2018,13843.6,1535.1,1228.9,306.2,910.2,910.2,0.0,432.7,10.8,107.8,314.1,0.0,370.4,14.8,,320.8,3248.4,1443.4,,,0.0,9151.8,8751.0,5037.4,3713.6,386.0,10595.2,,592.0,52.2,,,539.8,311.2,250.0,,,,61.2,124.2,,5.8,442.8,110.3,1027.4,2894.5,2533.3,361.2,361.2,,752.0,,,,,303.4,3646.5,4673.9,0.0,8481.8,0.02358,8481.77642,-1689.9,2370.9,6.9,9169.7,0.0,9169.7,13843.6,
12/31/2018,13931.9,1563.8,1365.5,198.3,922.3,922.3,0.0,472.5,31.4,90.4,350.7,0.0,426.4,0.3,101.8,365.8,3385.0,1471.5,1690.8,-219.3,0.0,9075.4,8678.7,5037.4,3641.3,294.6,10546.9,,698.2,74.4,,,623.8,343.8,250.0,,,,93.8,132.0,0.0,20.4,391.1,112.4,1174.0,2862.7,2501.7,361.0,361.0,,729.9,0.0,39.4,0.0,39.4,279.0,3592.6,4766.6,0.0,8539.1,0.02362,8539.07638,-1689.9,2325.8,-9.7,9165.3,0.0,9165.3,13931.9,
03/31/2019,13999.6,1655.1,1544.8,110.3,1016.3,1016.3,0.0,482.2,39.1,100.9,342.2,0.0,497.0,11.8,,462.0,3650.6,1288.5,,,0.0,9060.5,8598.2,5037.4,3560.8,450.5,10349.0,,669.8,,,,669.8,149.1,0.0,22.6,5.0,17.6,126.5,124.9,,0.9,306.1,83.2,943.8,2697.6,2470.0,227.6,76.8,150.8,651.6,,,,,344.6,3349.2,4293.0,0.0,8604.9,0.0237,8604.8763,-1701.2,2823.4,-20.5,9706.6,0.0,9706.6,13999.6,
06/30/2019,14567.7,2089.6,1984.2,105.4,1123.6,1123.6,0.0,494.6,38.2,116.6,339.8,0.0,460.7,1.1,,426.6,4168.5,1333.0,,,0.0,9066.2,8525.0,5037.4,3487.6,540.1,10399.2,,728.7,,,,728.7,151.9,0.0,25.3,5.0,20.3,126.6,150.9,,1.8,341.2,64.9,1031.5,2679.3,2438.3,241.0,75.5,165.5,693.4,,,,,350.4,3372.7,4404.2,0.0,8677.0,0.02373,8676.97627,-1738.8,3283.2,-57.9,10163.5,0.0,10163.5,14567.7,
09/30/2019,14815.0,2215.7,2171.3,44.4,1116.3,1116.3,0.0,576.7,36.0,180.4,360.3,0.0,432.5,4.1,,387.3,4341.2,1354.9,,,0.0,9118.9,8447.5,5037.4,3410.1,667.3,10473.8,,868.2,,,,868.2,149.2,0.0,22.6,5.2,17.4,126.6,73.8,,56.5,314.7,40.3,1091.2,2647.7,2406.7,241.0,74.2,166.8,708.9,,,,,337.7,3356.6,4447.8,0.0,8738.0,0.02375,8737.97625,-2073.4,3750.8,-48.2,10367.2,0.0,10367.2,14815.0,
12/31/2019,17544.6,2749.5,2685.5,64.0,1243.2,1243.2,0.0,627.6,41.2,180.8,405.6,0.0,456.1,0.6,2290.2,426.2,5076.4,1367.3,1588.2,-220.9,0.0,11100.9,8381.7,5037.4,3344.3,428.4,12468.2,,966.7,74.0,,,892.7,150.7,0.0,24.0,5.2,18.8,126.7,76.9,0.0,43.0,2081.4,30.8,1194.3,2612.0,2375.0,237.0,72.9,164.1,2466.5,0.0,55.0,0.0,55.0,287.1,5078.5,6272.8,0.0,8804.7,0.02378,8804.67622,-2105.9,4639.8,-66.8,11271.8,0.0,11271.8,17544.6,
03/31/2020,18148.5,2362.8,2315.0,47.8,1345.2,1345.2,0.0,586.8,49.6,108.8,428.4,0.0,575.4,1.1,2223.5,522.2,4870.2,1363.1,,,0.0,11915.2,9259.7,5072.1,4187.6,430.9,13278.3,,862.8,,,,862.8,126.7,0.0,,,,126.7,130.4,,76.6,2113.3,74.2,1119.9,2506.1,2343.3,162.8,,162.8,2774.7,,,,,584.8,5280.8,6400.7,0.0,8864.9,0.02389,8864.87611,-2213.0,5197.4,-101.5,11747.8,0.0,11747.8,18148.5,
06/30/2020,16703.2,2851.8,2825.0,26.8,1372.2,1372.2,0.0,577.7,73.9,81.3,422.5,0.0,566.2,28.9,2332.4,551.6,5367.9,1406.3,,,0.0,9929.0,7134.9,5075.2,2059.7,432.8,11335.3,,861.6,,,,861.6,126.8,0.0,,,,126.8,131.7,,70.0,1946.8,62.0,1120.1,2481.0,2311.6,169.4,,169.4,2611.3,,,,,594.5,5092.3,6212.4,0.0,8942.4,0.02392,8942.37608,-2470.0,4129.3,-110.9,10490.8,0.0,10490.8,16703.2,
