Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2006,2051.536,45.92,45.92,0.0,336.866,336.866,,366.378,96.374,184.545,85.459,0.0,60.335,,,809.499,257.63,648.515,-390.885,0.0,984.407,910.247,910.247,0.0,74.16,1242.037,,215.118,215.118,,,,10.933,,,,,,169.774,,,169.774,395.825,695.871,,,,,150.47,,,,150.47,846.341,1242.166,0.0,-145.884,,,-74.563,1090.555,-60.738,809.37,0.0,809.37,2051.536,
09/30/2006,2121.635,62.763,62.763,0.0,369.58,369.58,,384.253,88.576,202.253,93.424,0.0,66.34,,,882.936,260.732,652.568,-391.836,0.0,977.967,910.569,910.569,0.0,67.398,1238.699,,243.85,243.85,,,,3.842,,,,,,184.536,,,184.536,432.228,684.681,,,,,140.909,,,,140.909,825.59,1257.818,0.0,-136.932,,,0.0,1066.838,-66.089,863.817,0.0,863.817,2121.635,
12/31/2006,2195.397,74.135,74.135,0.0,383.858,383.858,,416.499,94.83,214.19,107.479,0.0,60.113,,,934.605,274.143,678.544,-404.401,0.0,986.649,926.242,926.242,0.0,60.407,1260.792,,234.868,234.868,,,,3.241,,,,,,209.55,,,209.55,447.659,677.173,,,,,167.571,,,,167.571,844.744,1292.403,0.0,-119.242,,,-39.216,1142.536,-81.084,902.994,0.0,902.994,2195.397,
03/31/2007,2244.737,85.089,85.089,0.0,392.529,392.529,,427.747,98.519,218.081,111.147,0.0,66.067,,,971.432,280.575,700.264,-419.689,0.0,992.73,937.707,937.707,0.0,55.023,1273.305,,217.911,217.911,,,,2.702,,,,,,165.275,,,165.275,385.888,685.279,,,,,199.318,,,,199.318,884.597,1270.485,0.0,-111.172,,,0.0,1164.19,-78.766,974.252,0.0,974.252,2244.737,
06/30/2007,2332.534,110.668,110.668,0.0,427.898,427.898,,425.903,101.78,218.276,105.847,0.0,77.076,,,1041.545,291.604,730.848,-439.244,0.0,999.385,946.346,946.346,0.0,53.039,1290.989,,232.358,232.358,,,,2.17,,,,,,152.383,,,152.383,386.911,683.802,,,,,202.265,,,,202.265,886.067,1272.978,0.0,-75.522,,,-37.964,1245.514,-72.472,1059.556,0.0,1059.556,2332.534,
09/30/2007,2490.192,164.587,164.587,0.0,473.07,473.07,,447.116,112.527,222.854,111.735,0.0,80.58,,,1165.353,304.392,768.829,-464.437,0.0,1020.447,1012.472,972.524,39.948,7.975,1324.839,,273.559,273.559,,,,1.462,,,,,,173.374,,,173.374,448.395,715.492,,,,,191.314,,,,191.314,906.806,1355.201,0.0,-62.466,,,-73.097,1334.327,-63.773,1134.991,0.0,1134.991,2490.192,
12/31/2007,2675.733,183.641,183.641,0.0,510.411,510.411,,456.882,112.488,227.293,117.101,0.0,72.874,,,1223.808,316.194,799.49,-483.296,0.0,1135.731,1130.558,1091.828,38.73,5.173,1451.925,,295.391,295.391,,,,1.075,,,,,,224.015,,,224.015,520.481,721.561,,,,,168.777,,,,168.777,890.338,1410.819,0.0,-43.466,,,-79.611,1431.635,-43.644,1264.914,0.0,1264.914,2675.733,
03/31/2008,2760.969,180.155,180.155,0.0,507.979,507.979,,499.988,123.284,252.262,124.442,0.0,86.441,,,1274.563,327.007,840.602,-513.595,0.0,1159.399,1152.343,1101.453,50.89,7.056,1486.406,,289.748,289.748,,,,0.762,,,,,,200.925,,,200.925,491.435,852.307,,,,,192.339,,,,192.339,1044.646,1536.081,0.0,-39.593,,,-19.508,1322.711,-38.722,1224.888,0.0,1224.888,2760.969,
06/30/2008,2927.635,188.762,188.762,,555.211,555.211,,519.593,129.947,250.325,139.321,0.0,92.072,,,1355.638,338.805,869.024,-530.219,,1233.192,1225.641,1171.491,54.15,7.551,1571.997,,318.526,318.526,,,,0.551,,,,,,240.209,,,240.209,559.286,819.202,,,,,193.625,,,,193.625,1012.827,1572.113,0.0,-22.313,,,-19.508,1430.062,-32.719,1355.522,0.0,1355.522,2927.635,
09/30/2008,3018.238,230.741,230.741,0.0,583.663,583.663,,521.859,137.062,240.344,144.453,0.0,95.364,,,1431.627,336.418,852.099,-515.681,0.0,1250.193,1242.488,1189.788,52.7,7.705,1586.611,,345.193,345.193,,,,0.481,,,,,,269.148,,,269.148,614.822,770.05,,,,,169.794,,,,169.794,939.844,1554.666,0.0,18.373,,,-19.508,1540.36,-75.653,1463.572,0.0,1463.572,3018.238,
12/31/2008,2994.159,214.987,214.987,0.0,515.999,515.999,,512.507,130.572,233.003,148.932,0.0,92.371,,,1335.864,344.515,855.279,-510.764,0.0,1313.78,1288.935,1232.335,56.6,24.845,1658.295,,305.95,305.95,,,,0.439,,,,,,328.443,,,328.443,634.832,786.02,,,,,223.882,,,,223.882,1009.902,1644.734,0.0,22.917,,,,1467.099,-140.591,1349.425,0.0,1349.425,2994.159,
03/31/2009,2959.661,150.519,150.519,0.0,459.463,459.463,0.0,479.704,126.269,224.201,129.234,0.0,88.144,,88.144,1177.83,345.606,861.697,-516.091,0.0,1436.225,1423.248,1334.948,88.3,12.977,1781.831,,469.377,257.196,59.086,,153.095,0.497,0.0,,,,0.497,0.0,,,0.0,469.874,870.982,870.982,,,,199.692,,161.177,,38.515,1070.674,1540.548,0.0,28.081,0.172,27.909,,1538.941,-166.972,1400.05,19.063,1419.113,2959.661,
06/30/2009,2999.517,220.765,220.765,0.0,445.073,445.073,0.0,449.894,118.284,212.528,119.082,0.0,91.209,,91.209,1206.941,345.538,893.428,-547.89,0.0,1447.038,1434.407,1349.707,84.7,12.631,1792.576,,437.068,247.391,48.442,,141.235,0.527,0.0,,,,0.527,0.0,,,0.0,437.595,820.581,820.581,,,,212.613,,169.695,,42.918,1033.194,1470.789,0.0,37.034,0.172,36.862,0.0,1611.24,-138.876,1509.398,19.33,1528.728,2999.517,
09/30/2009,3140.911,307.569,307.569,0.0,465.521,465.521,,455.99,122.51,211.777,121.703,0.0,108.67,,108.67,1337.75,342.924,916.595,-573.671,,1460.237,1446.076,1365.176,80.9,14.161,1803.161,,496.856,283.088,53.682,,160.086,0.481,0.0,,,,0.481,0.0,,,0.0,497.337,792.011,792.011,,,,208.366,,175.409,,32.957,1000.377,1497.714,,43.904,0.172,43.732,,1689.583,-107.221,1626.266,16.931,1643.197,3140.911,
12/31/2009,3219.184,422.383,384.613,37.77,449.591,449.591,0.0,461.75,124.192,215.883,121.675,0.0,86.671,0.0,86.671,1420.395,332.875,908.062,-575.187,0.0,1465.914,1446.372,1368.672,77.7,19.542,1798.789,,499.096,292.122,57.272,0.0,149.702,0.399,0.0,0.0,0.0,,0.399,3.664,0.0,0.0,0.0,503.159,753.05,753.05,0.0,0.0,,200.157,0.0,172.235,,27.922,953.207,1456.366,0.0,71.542,0.174,71.368,0.0,1774.625,-100.09,1746.077,16.741,1762.818,3219.184,
03/31/2010,3410.516,431.719,431.719,0.0,572.616,572.616,0.0,476.097,128.073,224.218,123.806,0.0,135.913,,135.913,1616.345,327.211,900.133,-572.922,0.0,1466.96,1446.4,1371.8,74.6,20.56,1794.171,,543.441,319.82,70.117,,153.504,49.44,49.44,,,,,0.0,,,0.0,592.881,752.543,752.543,,,,197.651,,171.082,,26.569,950.194,1543.075,0.0,80.572,0.174,80.398,0.0,1870.378,-100.989,1849.961,17.48,1867.441,3410.516,
06/30/2010,3556.768,436.677,436.677,,645.595,645.595,0.0,498.552,137.567,225.479,135.506,0.0,176.879,,176.879,1757.703,325.186,887.65,-562.464,0.0,1473.879,1457.263,1382.363,74.9,16.616,1799.065,,596.551,377.618,55.749,,163.184,0.365,0.365,,,,,0.0,,,0.0,596.916,781.604,781.604,,,,197.232,,169.221,,28.011,978.836,1575.752,0.0,91.393,0.174,91.219,0.0,1997.445,-135.677,1953.161,27.855,1981.016,3556.768,
09/30/2010,3968.771,587.773,480.528,107.245,727.458,727.458,0.0,539.728,155.938,233.946,149.844,0.0,102.717,,102.717,1957.676,352.318,951.833,-599.515,0.0,1658.777,1639.324,1527.824,111.5,19.453,2011.095,,686.764,395.999,66.101,,224.664,0.385,0.385,,,,,0.0,,,0.0,687.149,904.031,904.031,,,,207.428,,164.316,,43.112,1111.459,1798.608,0.0,100.154,0.175,99.979,0.0,2132.101,-86.296,2145.959,24.204,2170.163,3968.771,
12/31/2010,4015.857,624.229,525.888,98.341,718.545,718.545,0.0,549.169,162.439,231.719,155.011,0.0,100.187,0.0,100.187,1992.13,366.996,978.004,-611.008,0.0,1656.731,1640.899,1533.299,107.6,15.832,2023.727,,654.638,384.963,65.311,0.0,204.364,0.352,0.0,0.0,0.0,,0.352,0.0,0.0,0.0,0.0,654.99,799.64,799.64,0.0,0.0,,218.512,0.0,176.636,,41.876,1018.152,1673.142,0.0,145.031,0.176,144.855,0.0,2260.581,-84.757,2320.855,21.86,2342.715,4015.857,
03/31/2011,4171.233,691.421,592.999,98.422,744.203,744.203,0.0,602.985,189.917,246.517,166.551,0.0,107.285,,107.285,2145.894,371.491,1013.091,-641.6,0.0,1653.848,1640.606,1536.506,104.1,13.242,2025.339,,682.098,414.296,76.746,,191.056,0.329,0.329,,,,,0.0,,,0.0,682.427,949.385,949.385,,,,212.942,,169.905,,43.037,1162.327,1844.754,0.0,167.834,0.176,167.658,-188.503,2385.897,-61.082,2304.146,22.333,2326.479,4171.233,
06/30/2011,4322.735,696.555,611.208,85.347,793.418,793.418,0.0,642.273,206.306,259.335,176.632,0.0,114.434,,114.434,2246.68,379.731,1048.352,-668.621,0.0,1696.324,1681.587,1576.987,104.6,14.737,2076.055,,648.05,426.184,69.581,,152.285,0.328,0.328,,,,,0.0,,,0.0,648.378,1157.589,1157.589,,,,207.364,,171.613,,35.751,1364.953,2013.331,0.0,168.831,0.17,168.661,0.0,2170.142,-42.521,2296.452,12.952,2309.404,4322.735,
09/30/2011,4361.796,780.909,690.179,90.73,803.477,803.477,0.0,634.814,211.832,245.983,176.999,0.0,108.612,,108.612,2327.812,359.516,1012.215,-652.699,0.0,1674.468,1660.658,1559.958,100.7,13.81,2033.984,,661.899,418.201,77.684,,166.014,0.304,0.304,,,,,0.0,,,0.0,662.203,1265.026,1265.026,,,,205.018,,167.585,,37.433,1470.044,2132.247,0.0,179.255,0.165,179.09,0.0,2129.274,-91.955,2216.574,12.975,2229.549,4361.796,
12/31/2011,4445.225,648.934,515.086,133.848,767.181,767.181,0.0,649.862,210.886,255.581,183.395,0.0,115.26,0.0,110.155,2181.237,380.501,1036.37,-655.869,0.0,1883.487,1870.113,1746.113,124.0,13.374,2263.988,,642.117,377.867,87.315,0.0,176.935,0.298,0.0,0.0,0.0,,0.298,0.0,0.0,0.0,0.0,642.415,1376.831,1376.831,0.0,0.0,,241.193,0.0,207.049,,34.144,1618.024,2260.439,0.0,189.329,0.163,189.166,0.0,2102.497,-120.057,2171.769,13.017,2184.786,4445.225,
03/31/2012,4577.38,743.232,620.983,122.249,771.4,771.4,0.0,659.108,212.608,263.271,183.229,0.0,118.06,,118.06,2291.8,389.873,1063.138,-673.265,0.0,1895.707,1876.951,1754.951,122.0,18.756,2285.58,,666.681,402.916,80.664,,183.101,78.298,78.298,,,,,0.0,,,0.0,744.979,1316.819,1316.819,,,,250.864,,207.304,,43.56,1567.683,2312.662,0.0,224.52,0.163,224.357,0.0,2130.127,-103.647,2251.0,13.718,2264.718,4577.38,
06/30/2012,4766.839,780.464,646.014,134.45,840.09,840.09,0.0,675.342,224.667,262.002,188.673,0.0,130.264,,130.264,2426.16,396.18,1076.249,-680.069,0.0,1944.499,1926.21,1803.71,122.5,18.289,2340.679,,712.372,431.954,85.653,,194.765,89.284,89.284,,,,,0.0,,,0.0,801.656,1454.545,1454.545,,,,247.121,,204.932,,42.189,1701.666,2503.322,0.0,249.134,0.161,248.973,0.0,2135.047,-133.607,2250.574,12.943,2263.517,4766.839,
09/30/2012,5070.965,892.891,725.546,167.345,903.344,903.344,0.0,712.189,239.113,272.01,201.066,0.0,132.557,,132.557,2640.981,407.587,1108.619,-701.032,0.0,2022.397,2003.839,1876.539,127.3,18.558,2429.984,,770.495,478.1,78.956,,213.439,94.093,94.093,,,,,0.0,,,0.0,864.588,1511.297,1511.297,,,,256.862,,205.922,,50.94,1768.159,2632.747,0.0,302.709,0.162,302.547,0.0,2237.109,-112.977,2426.841,11.377,2438.218,5070.965,
12/31/2012,5215.463,942.503,690.85,251.653,910.711,910.711,0.0,733.718,243.127,271.669,218.922,0.0,119.983,0.0,119.983,2706.915,417.436,1133.331,-715.895,0.0,2091.112,2073.34,1932.74,140.6,17.772,2508.548,,782.203,496.525,94.341,,191.337,100.293,0.0,0.0,0.0,,100.293,6.018,0.0,0.0,0.0,888.514,1606.204,1606.204,0.0,0.0,,278.563,0.0,244.571,,33.992,1884.767,2773.281,0.0,336.843,0.16,336.683,0.0,2210.12,-117.004,2429.959,12.223,2442.182,5215.463,
03/31/2013,5213.961,1021.902,734.993,286.909,861.598,861.598,0.0,711.581,239.379,264.786,207.416,0.0,130.59,,130.59,2725.671,415.943,1147.271,-731.328,0.0,2072.347,2054.729,1919.929,134.8,17.618,2488.29,,721.373,445.517,82.912,,192.944,92.19,92.19,,,,,1.451,,,0.0,815.014,1596.05,1596.05,,,,285.83,,246.707,,39.123,1881.88,2696.894,0.0,386.095,0.16,385.935,0.0,2261.073,-141.76,2505.408,11.659,2517.067,5213.961,
06/30/2013,5404.301,1142.552,723.659,418.893,905.823,905.823,0.0,703.489,243.412,256.373,203.704,0.0,122.606,,122.606,2874.47,424.844,1181.632,-756.788,0.0,2104.987,2088.451,1952.251,136.2,16.536,2529.831,,728.536,447.159,81.946,,199.431,83.599,83.599,,,,,3.424,,,0.0,815.559,1698.951,1698.951,,,,292.531,,250.373,,42.158,1991.482,2807.041,0.0,434.396,0.16,434.236,0.0,2302.541,-151.798,2585.139,12.121,2597.26,5404.301,
09/30/2013,5640.681,1283.581,889.366,394.215,926.194,926.194,0.0,732.724,248.406,265.83,218.488,0.0,135.036,,135.036,3077.535,441.799,1223.703,-781.904,0.0,2121.347,2102.528,1972.428,130.1,18.819,2563.146,,798.51,481.022,83.023,31.631,202.834,84.987,84.987,,,,,9.704,,,0.0,893.201,1784.539,1784.539,,,,296.421,,250.701,,45.72,2080.96,2974.161,0.0,462.094,0.158,461.936,0.0,2315.841,-120.686,2657.249,9.271,2666.52,5640.681,
12/31/2013,6168.0,1192.2,886.8,305.4,1001.0,1001.0,0.0,792.6,261.9,265.2,265.5,0.0,171.8,0.0,171.8,3157.6,532.4,1336.4,-804.0,0.0,2478.0,2454.0,2289.1,164.9,24.0,3010.4,,906.331,549.9,96.4,0.0,260.031,701.4,0.0,0.0,0.0,,701.4,2.169,0.0,0.0,0.0,1609.9,1431.4,1431.4,0.0,0.0,,246.6,0.0,246.6,,0.0,1678.0,3287.9,0.0,490.1,0.3,489.8,0.0,2424.4,-55.0,2859.5,20.6,2880.1,6168.0,
03/31/2014,6230.203,1299.453,1023.32,276.133,971.576,971.576,0.0,772.71,262.866,267.917,241.927,0.0,160.728,,160.728,3204.467,538.715,1365.059,-826.344,0.0,2487.021,2457.859,2302.359,155.5,29.162,3025.736,,851.758,479.786,97.223,31.416,243.333,701.045,701.045,,,,,3.401,,,0.0,1556.204,1522.57,1522.57,,,,255.567,,184.201,,71.366,1778.137,3334.341,0.0,514.679,0.157,514.522,0.0,2430.31,-69.541,2875.448,20.414,2895.862,6230.203,
06/30/2014,6517.3,1443.9,1080.083,363.817,1031.071,1031.071,0.0,805.452,279.698,277.232,248.522,0.0,181.962,,181.962,3462.385,558.652,1405.971,-847.319,0.0,2496.263,2468.255,2318.955,149.3,28.008,3054.915,,911.123,534.381,66.737,31.37,278.635,800.67,800.67,,,,,0.0,,,0.0,1711.793,1542.891,1542.891,,,,264.027,,184.949,,79.078,1806.918,3518.711,0.0,584.583,0.157,584.426,0.0,2444.843,-52.105,2977.321,21.268,2998.589,6517.3,
09/30/2014,6851.769,1244.617,872.999,371.618,1092.424,1092.424,0.0,848.072,304.724,286.63,256.718,0.0,187.459,,187.459,3372.572,585.353,1436.101,-850.748,0.0,2893.844,2821.675,2592.075,229.6,72.169,3479.197,,954.594,599.754,88.451,,266.389,600.803,0.0,,,,600.803,0.0,,,0.0,1555.397,2023.178,2023.178,,,,275.534,,275.534,,0.0,2298.712,3854.109,0.0,635.973,0.312,635.661,0.0,2437.281,-97.094,2976.16,21.5,2997.66,6851.769,
12/31/2014,6985.9,1329.6,968.9,360.7,1123.7,1123.7,0.0,865.6,299.4,282.8,283.4,0.0,133.3,,133.3,3452.2,590.7,1440.3,-849.6,0.0,2943.0,2852.2,2616.7,235.5,90.8,3533.7,,1044.0,618.4,90.8,38.7,296.1,1.6,0.0,0.0,0.0,,1.6,0.0,0.0,,0.0,1045.6,2654.6,2654.6,0.0,0.0,,347.8,0.0,347.8,,0.0,3002.4,4048.0,0.0,659.7,0.3,659.4,0.0,2453.5,-205.8,2907.4,30.5,2937.9,6985.9,
03/31/2015,7025.6,1351.1,969.9,381.2,1091.8,1091.8,0.0,871.4,299.4,295.4,276.6,0.0,219.5,,219.5,3533.8,589.5,1443.4,-853.9,0.0,2902.3,2824.7,2594.5,230.2,77.6,3491.8,,924.1,582.9,98.9,0.0,242.3,1.6,0.0,,,,1.6,0.0,,,0.0,925.7,2757.0,2757.0,,,,363.7,,363.7,,0.0,3120.7,4046.4,0.0,689.1,0.3,688.8,0.0,2532.3,-271.5,2949.9,29.3,2979.2,7025.6,
06/30/2015,7228.7,1397.2,1242.8,154.4,1089.5,1089.5,0.0,893.0,315.8,297.2,280.0,0.0,213.1,,213.1,3592.8,609.9,1494.9,-885.0,0.0,3026.0,2955.1,2709.0,246.1,70.9,3635.9,,984.3,559.5,79.0,38.6,307.2,0.4,0.0,,,,0.4,0.0,,,0.0,984.7,2759.2,2759.2,,,,382.0,,382.0,,0.0,3141.2,4125.9,0.0,729.9,0.3,729.6,0.0,2591.3,-256.1,3065.1,37.7,3102.8,7228.7,
09/30/2015,7485.6,1597.7,1575.6,22.1,1163.3,1163.3,0.0,887.7,307.3,293.7,286.7,0.0,213.6,,213.6,3862.3,611.7,1499.5,-887.8,0.0,3011.6,2940.0,2706.3,233.7,71.6,3623.3,,1080.9,661.5,97.8,43.1,278.5,0.4,0.0,,,,0.4,0.0,,,0.0,1081.3,2853.0,2853.0,,,,369.9,,369.9,,0.0,3222.9,4304.2,0.0,746.2,0.3,745.9,0.0,2700.7,-303.6,3143.3,38.1,3181.4,7485.6,
12/31/2015,7458.4,1760.4,1737.2,23.2,1104.6,1104.6,0.0,851.8,282.4,290.5,278.9,0.0,133.2,,133.2,3850.0,609.5,1510.4,-900.9,0.0,2998.9,2909.3,2692.9,216.4,89.6,3608.4,,1008.1,587.8,81.8,43.2,295.3,0.3,0.0,0.0,0.0,,0.3,0.0,0.0,,0.0,1008.4,2813.2,2813.2,0.0,0.0,,358.4,0.0,262.5,,95.9,3171.6,4180.0,0.0,783.6,0.3,783.3,0.0,2804.4,-349.5,3238.5,39.9,3278.4,7458.4,
03/31/2016,7890.0,713.6,687.0,26.6,1201.9,1201.9,0.0,933.5,317.0,321.7,294.8,0.0,140.6,,140.6,2989.6,693.3,1642.2,-948.9,0.0,4207.1,3975.6,3659.8,315.8,231.5,4900.4,,1069.3,615.4,95.8,43.0,315.1,0.3,0.0,,,,0.3,0.0,,,0.0,1069.6,2866.2,2866.2,,,,530.0,,530.0,,0.0,3396.2,4465.8,0.0,814.8,0.3,814.5,0.0,2868.8,-297.4,3386.2,38.0,3424.2,7890.0,
06/30/2016,8027.0,824.7,794.0,30.7,1257.3,1257.3,0.0,926.6,310.2,321.0,295.4,0.0,149.5,,149.5,3158.1,692.8,1662.4,-969.6,0.0,4176.1,3944.5,3641.7,302.8,231.6,4868.9,,1099.7,645.1,66.8,43.2,344.6,0.3,0.0,,,,0.3,0.0,,,0.0,1100.0,2834.6,2834.6,,,,518.5,,518.5,,0.0,3353.1,4453.1,0.0,890.5,0.3,890.2,0.0,2972.9,-328.8,3534.6,39.3,3573.9,8027.0,
09/30/2016,8369.8,1016.9,853.6,163.3,1319.4,1319.4,0.0,926.6,320.5,316.7,289.4,0.0,142.3,,142.3,3405.2,717.6,1721.3,-1003.7,0.0,4247.0,4013.0,3707.8,305.2,234.0,4964.6,,1139.0,650.7,79.5,43.3,365.5,374.5,0.0,,,,374.5,0.0,,,0.0,1513.5,2598.0,2598.0,,,,503.6,,503.6,,0.0,3101.6,4615.1,0.0,972.5,0.3,972.2,0.0,3032.8,-297.3,3708.0,46.7,3754.7,8369.8,
12/31/2016,8498.7,1173.2,1034.6,138.6,1349.3,1349.3,0.0,928.9,319.8,313.4,295.7,0.0,139.8,,139.8,3591.2,711.4,1718.6,-1007.2,0.0,4196.1,3967.6,3678.8,288.8,228.5,4907.5,,1260.0,678.2,125.1,49.3,407.4,375.2,0.0,0.0,0.0,,375.2,0.0,0.0,,0.0,1635.2,2635.5,2635.5,0.0,0.0,,504.9,0.0,288.4,,216.5,3140.4,4775.6,0.0,1021.2,0.3,1020.9,0.0,3122.7,-469.0,3674.9,48.2,3723.1,8498.7,
03/31/2017,8707.4,1279.7,1242.9,36.8,1318.3,1318.3,0.0,962.3,335.7,330.4,296.2,0.0,162.1,,162.1,3722.4,726.9,1778.9,-1052.0,0.0,4258.1,4028.0,3748.7,279.3,230.1,4985.0,,1208.2,682.4,117.7,48.9,359.2,375.1,0.0,,,,375.1,0.0,,,0.0,1583.3,2862.1,2862.1,,,,510.9,,288.8,,222.1,3373.0,4956.3,0.0,1057.0,0.3,1056.7,0.0,3049.5,-402.3,3704.2,46.9,3751.1,8707.4,
06/30/2017,9172.9,1360.1,1316.9,43.2,1407.3,1407.3,0.0,1059.2,386.3,357.2,315.7,0.0,165.8,,165.8,3992.4,769.4,1872.0,-1102.6,0.0,4411.1,4176.0,3902.4,273.6,235.1,5180.5,,1337.9,769.9,85.3,48.9,433.8,376.0,0.0,,,,376.0,0.0,,,0.0,1713.9,3020.6,3020.6,,,,522.5,,296.5,,226.0,3543.1,5257.0,0.0,1114.5,0.3,1114.2,0.0,3101.4,-341.0,3874.9,41.0,3915.9,9172.9,
09/30/2017,9608.8,1489.6,1452.2,37.4,1575.5,1575.5,0.0,1098.2,384.5,366.8,346.9,0.0,189.6,,189.6,4352.9,790.1,1946.5,-1156.4,0.0,4465.8,4289.4,3969.3,320.1,176.4,5255.9,,1432.6,826.8,102.0,57.9,445.9,1.1,0.0,,,,1.1,0.0,,,0.0,1433.7,3559.7,3559.7,,,,506.1,,285.0,,221.1,4065.8,5499.5,0.0,1188.1,0.3,1187.8,0.0,3165.3,-286.2,4067.2,42.1,4109.3,9608.8,
12/31/2017,10003.9,1753.7,1719.1,34.6,1598.6,1598.6,0.0,1106.9,386.2,358.0,362.7,0.0,196.8,,196.8,4656.0,816.8,2016.9,-1200.1,0.0,4531.1,4326.7,4042.6,284.1,204.4,5347.9,,1578.3,875.6,154.2,58.1,490.4,1.1,0.0,0.0,0.0,,1.1,0.0,0.0,,0.0,1579.4,3541.5,3541.5,0.0,0.0,,839.6,0.0,272.0,241.2,326.4,4381.1,5960.5,0.0,1249.3,0.3,1249.0,0.0,2941.5,-201.0,3989.8,53.6,4043.4,10003.9,
03/31/2018,9403.7,1024.3,1000.2,24.1,1515.8,1515.8,0.0,1166.8,432.2,381.6,353.0,0.0,230.2,,230.2,3937.1,839.3,2096.7,-1257.4,0.0,4627.3,4394.4,4146.5,247.9,232.9,5466.6,,1434.8,798.2,166.3,57.4,412.9,749.9,0.0,,,,749.9,0.0,,,0.0,2184.7,2489.4,2489.4,,,,761.7,,190.5,243.3,327.9,3251.1,5435.8,0.0,1282.7,0.3,1282.4,0.0,2770.9,-139.7,3913.9,54.0,3967.9,9403.7,
06/30/2018,9510.3,991.1,964.4,26.7,1627.3,1627.3,0.0,1159.8,429.3,375.7,354.8,0.0,243.2,,243.2,4021.4,888.2,2146.0,-1257.8,0.0,4600.7,4364.4,4128.6,235.8,236.3,5488.9,,1572.4,903.1,155.7,69.0,444.6,768.4,0.0,,,,768.4,0.0,,,0.0,2340.8,2668.2,2668.2,,,,688.7,,176.8,205.0,306.9,3356.9,5697.7,0.0,1326.5,0.3,1326.2,0.0,2723.3,-288.7,3761.1,51.5,3812.6,9510.3,
09/30/2018,9742.6,1019.8,998.3,21.5,1737.6,1737.6,0.0,1245.5,437.2,377.7,430.6,0.0,278.6,,278.6,4281.5,886.4,2172.0,-1285.6,0.0,4574.7,4523.5,4113.7,409.8,51.2,5461.1,,1753.0,1014.0,184.8,69.3,484.9,790.2,0.0,,,,790.2,0.0,,,0.0,2543.2,2468.3,2468.3,,,,677.8,,171.0,203.1,303.7,3146.1,5689.3,0.0,1410.4,0.3,1410.1,0.0,2935.8,-337.3,4008.9,44.4,4053.3,9742.6,
12/31/2018,10044.9,1291.7,1279.3,12.4,1791.8,1791.8,0.0,1233.8,463.6,371.1,399.1,0.0,254.3,,254.3,4571.6,875.8,2190.6,-1314.8,0.0,4597.5,4501.1,4103.2,397.9,96.4,5473.3,,1687.0,890.5,203.5,68.7,524.3,764.3,0.0,0.0,0.0,,764.3,0.0,,,0.0,2451.3,2806.4,2806.4,0.0,0.0,,723.0,,190.2,255.6,277.2,3529.4,5980.7,0.0,1433.5,0.3,1433.2,-55.0,3028.7,-390.2,4017.0,47.2,4064.2,10044.9,
03/31/2019,10208.1,987.6,969.7,17.9,1661.9,1661.9,0.0,1224.4,475.8,388.9,359.7,0.0,253.6,,253.6,4127.5,1111.6,2480.6,-1369.0,0.0,4969.0,4687.4,4439.9,247.5,281.6,6080.6,,1580.5,797.1,177.7,68.5,537.2,68.7,0.0,62.7,,62.7,6.0,0.0,,,0.0,1649.2,3672.2,3554.8,117.4,,117.4,716.3,,186.1,255.8,274.4,4388.5,6037.7,0.0,1485.5,0.3,1485.2,-119.7,3142.1,-384.8,4123.1,47.3,4170.4,10208.1,
06/30/2019,10634.0,997.3,982.3,15.0,1685.0,1685.0,0.0,1275.3,506.0,397.2,372.1,0.0,264.5,,264.5,4222.1,1148.9,2563.4,-1414.5,0.0,5263.0,4979.5,4706.1,273.4,283.5,6411.9,,1591.2,814.6,155.2,68.3,553.1,461.7,0.0,58.6,,58.6,403.1,0.0,,,0.0,2052.9,3691.1,3569.4,121.7,,121.7,686.8,,184.8,237.5,264.5,4377.9,6430.8,0.0,1542.1,0.3,1541.8,-101.5,3104.6,-396.9,4148.3,54.9,4203.2,10634.0,
