Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,12417.581,1549.654,1417.004,132.65,253.311,253.311,,480.9,,56.81,4.83,419.26,302.286,,,,,,2586.151,5263.96,,,535.892,,4031.578,3088.592,3088.592,0.0,,305.543,637.443,9831.43,,207.926,207.926,,,,329.004,,,,,,526.783,,,,526.783,1063.713,1361.222,,,,,1506.492,,,1506.492,2867.714,3931.427,,7112.035,,,,464.962,85.406,7662.403,823.751,8486.154,12417.581,
12/31/2004,12776.0,1724.0,781.0,943.0,207.0,207.0,,474.0,407.0,61.0,6.0,0.0,288.0,,,,,,2693.0,5136.0,9976.0,-4840.0,525.0,,4422.0,2994.0,2994.0,0.0,,386.0,1042.0,10083.0,,222.0,222.0,,,,286.0,,,,,,575.0,,,,575.0,1083.0,1316.0,,,,,1664.0,,,1664.0,2980.0,4063.0,,7180.0,,,,611.0,147.0,7938.0,775.0,8713.0,12776.0,
03/31/2005,13484.0,2169.0,1059.0,1110.0,257.0,257.0,,504.0,,88.0,7.0,409.0,285.0,,,,,,3215.0,5400.0,,,1056.0,,3813.0,3025.0,3025.0,0.0,,,788.0,10269.0,,216.0,216.0,,,,292.0,,,,,,601.0,,,,601.0,1109.0,1890.0,,,,,1653.0,,,1653.0,3543.0,4652.0,0.0,7193.0,,,,651.0,177.0,8021.0,811.0,8832.0,13484.0,
06/30/2005,13434.0,1839.0,741.0,1098.0,293.0,293.0,,549.0,3.0,67.0,9.0,470.0,257.0,,,,,,2938.0,5344.0,,,1063.0,,4089.0,2992.0,2992.0,0.0,,,1097.0,10496.0,,204.0,204.0,,,,287.0,,,,,,569.0,,,,569.0,1060.0,1795.0,,,,,1689.0,,,1689.0,3484.0,4544.0,0.0,7201.0,,,,655.0,195.0,8051.0,839.0,8890.0,13434.0,
09/30/2005,13955.0,2047.0,1095.0,952.0,278.0,278.0,,588.0,230.0,105.0,7.0,476.0,223.0,,,,,,3136.0,5527.0,,,1370.0,,3922.0,2992.0,2992.0,0.0,,,930.0,10819.0,,237.0,237.0,,,,217.0,,,,,,786.0,,,,786.0,1240.0,1790.0,,,,,1661.0,,,1661.0,3451.0,4691.0,0.0,7210.0,,,,737.0,399.0,8346.0,918.0,9264.0,13955.0,
12/31/2005,13992.0,1899.0,1082.0,817.0,229.0,229.0,,545.0,467.0,75.0,3.0,0.0,327.0,,,,,,3000.0,5581.0,10865.0,-5284.0,955.0,,4456.0,2879.0,2879.0,0.0,,,1577.0,10992.0,,227.0,227.0,,,,196.0,,,,,,646.0,,,,646.0,1069.0,1723.0,,,,,1893.0,,,1893.0,3616.0,4685.0,0.0,7244.0,,,,754.0,378.0,8376.0,931.0,9307.0,13992.0,
03/31/2006,14425.0,1514.0,979.0,535.0,274.0,274.0,,349.0,268.0,67.0,,14.0,572.0,,,,,,2709.0,6011.0,,,1182.0,,4523.0,2902.0,2902.0,0.0,,,1621.0,11716.0,,232.0,232.0,,,,202.0,,,,,,1068.0,,,,1068.0,1502.0,1705.0,,,,,1570.0,,,1570.0,3275.0,4777.0,,7300.0,,,,838.0,533.0,8671.0,977.0,9648.0,14425.0,
06/30/2006,14830.0,1489.0,1135.0,354.0,353.0,353.0,,349.0,291.0,58.0,,,627.0,,,,,,2818.0,6185.0,,,1308.0,,4519.0,2902.0,2902.0,0.0,,,1617.0,12012.0,,231.0,231.0,,,,205.0,,,,,,1213.0,,,,1213.0,1649.0,1709.0,,,,,1527.0,,,1527.0,3236.0,4885.0,0.0,7342.0,,,,953.0,602.0,8897.0,1048.0,9945.0,14830.0,
09/30/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,
12/31/2006,15601.0,1275.0,1166.0,109.0,358.0,358.0,,760.0,650.0,67.0,43.0,0.0,249.0,,,,,,2642.0,6847.0,12302.0,-5455.0,2131.0,,3981.0,3004.0,3004.0,0.0,,,977.0,12959.0,,340.0,340.0,,,,159.0,,,,,,1240.0,,,,1240.0,1739.0,1752.0,,,,,1675.0,,,1675.0,3427.0,5166.0,0.0,7380.0,,,,1284.0,673.0,9337.0,1098.0,10435.0,15601.0,
03/31/2007,15175.0,916.0,786.0,130.0,417.0,417.0,,381.0,10.0,60.0,,311.0,581.0,,,,,,2295.0,7036.0,,,1230.0,,4614.0,2986.0,2986.0,0.0,,,1628.0,12880.0,,291.0,291.0,,,,164.0,,,,,,1011.0,,,,1011.0,1466.0,1726.0,,,,,1633.0,,,1633.0,3359.0,4825.0,,7406.0,,,,1199.0,582.0,9187.0,1163.0,10350.0,15175.0,
12/31/2007,15598.0,1292.0,1231.0,61.0,345.0,345.0,,836.0,303.0,133.0,27.0,0.0,199.0,,,,,,2672.0,9140.0,14820.0,-5680.0,1527.0,,2259.0,186.0,186.0,0.0,,,2073.0,12926.0,,339.0,339.0,,,,255.0,233.0,22.0,22.0,,,906.0,,,,906.0,1500.0,2683.0,2447.0,236.0,236.0,,2418.0,,,2418.0,5101.0,6601.0,0.0,7392.0,,,,-801.0,957.0,7548.0,1449.0,8997.0,15598.0,
03/31/2008,16014.0,1073.0,1014.0,59.0,451.0,451.0,,789.0,178.0,265.0,19.0,327.0,233.0,,,,,,2546.0,9744.0,,,1522.0,,2202.0,186.0,186.0,0.0,,,2016.0,13468.0,,304.0,304.0,,,,261.0,,,,,,853.0,,,,853.0,1418.0,2886.0,,,,,2325.0,,,2325.0,5211.0,6629.0,0.0,7375.0,,,,-430.0,937.0,7882.0,1503.0,9385.0,16014.0,
06/30/2008,17243.0,1108.0,1036.0,72.0,410.0,410.0,,821.0,158.0,304.0,19.0,340.0,508.0,,,,,,2847.0,10032.0,,,1933.0,,2431.0,186.0,186.0,0.0,,,2245.0,14396.0,,321.0,321.0,,,,261.0,,,,,,1034.0,,,,1034.0,1616.0,3085.0,,,,,2400.0,,,2400.0,5485.0,7101.0,0.0,7354.0,,,0.0,-154.0,1395.0,8595.0,1547.0,10142.0,17243.0,
09/30/2008,16698.0,880.0,854.0,26.0,322.0,322.0,,843.0,154.0,282.0,28.0,379.0,580.0,,,,,,2625.0,10172.0,,,1307.0,,2594.0,188.0,188.0,0.0,,,2406.0,14073.0,,331.0,331.0,,,,142.0,,,,,,1077.0,,,,1077.0,1550.0,3355.0,,,,,2242.0,,,2242.0,5597.0,7147.0,0.0,7328.0,,,0.0,43.0,704.0,8075.0,1476.0,9551.0,16698.0,
12/31/2008,15727.0,447.0,435.0,12.0,318.0,318.0,,797.0,171.0,226.0,20.0,380.0,739.0,,,,,,2301.0,10128.0,16090.0,-5962.0,655.0,,2643.0,188.0,188.0,0.0,,,2455.0,13426.0,,411.0,411.0,,,,165.0,141.0,24.0,24.0,,,1001.0,,,,1001.0,1577.0,3072.0,2884.0,188.0,188.0,,2417.0,,,2417.0,5489.0,7066.0,0.0,7540.0,,,,4.0,-253.0,7291.0,1370.0,8661.0,15727.0,
03/31/2009,17025.0,1464.0,1451.0,13.0,549.0,549.0,0.0,794.0,119.0,264.0,37.0,374.0,544.0,70.0,10.0,,1120.0,272.0,3351.0,10194.0,,,753.0,753.0,2727.0,188.0,188.0,0.0,25.0,,1384.0,13674.0,,840.0,276.0,98.0,45.0,421.0,223.0,0.0,24.0,24.0,,199.0,508.0,,36.0,1124.0,420.0,1571.0,2749.0,2585.0,164.0,164.0,,2476.0,,384.0,932.0,5225.0,6796.0,0.0,8790.0,766.0,8024.0,0.0,189.0,-208.0,8771.0,1458.0,10229.0,17025.0,
06/30/2009,18111.0,563.0,544.0,19.0,512.0,512.0,,799.0,161.0,239.0,22.0,377.0,583.0,79.0,35.0,,1126.0,282.0,2457.0,11825.0,,,902.0,902.0,2927.0,188.0,188.0,0.0,25.0,,1553.0,15654.0,,932.0,310.0,90.0,41.0,491.0,221.0,0.0,24.0,24.0,,197.0,701.0,,2.0,1237.0,689.0,1854.0,2810.0,2646.0,164.0,164.0,,2693.0,,404.0,1050.0,5503.0,7357.0,,8820.0,768.0,8052.0,,302.0,141.0,9263.0,1491.0,10754.0,18111.0,
09/30/2009,21147.0,3041.0,3022.0,19.0,394.0,394.0,,833.0,170.0,266.0,15.0,382.0,770.0,75.0,67.0,,999.0,424.0,5038.0,12150.0,,,1069.0,1069.0,2890.0,188.0,188.0,0.0,30.0,,1606.0,16109.0,,1150.0,338.0,211.0,53.0,548.0,225.0,0.0,24.0,24.0,,201.0,826.0,,0.0,1229.0,818.0,2201.0,4698.0,4534.0,164.0,164.0,,2579.0,,377.0,973.0,7277.0,9478.0,,8828.0,768.0,8060.0,,641.0,454.0,9923.0,1746.0,11669.0,21147.0,
12/31/2009,22299.0,3271.0,3215.0,56.0,540.0,540.0,0.0,896.0,216.0,277.0,9.0,394.0,1115.0,70.0,59.0,,937.0,738.0,5822.0,12370.0,19185.0,-6815.0,1186.0,1186.0,2921.0,188.0,188.0,0.0,44.0,,1693.0,16477.0,,1164.0,396.0,200.0,72.0,496.0,157.0,0.0,24.0,24.0,,133.0,999.0,0.0,1.0,1341.0,982.0,2320.0,4652.0,4488.0,164.0,164.0,,2714.0,0.0,381.0,991.0,7366.0,9686.0,0.0,8928.0,770.0,8158.0,,1149.0,626.0,10703.0,1910.0,12613.0,22299.0,
03/31/2010,22645.0,3437.0,3364.0,73.0,601.0,601.0,0.0,971.0,287.0,282.0,9.0,393.0,952.0,88.0,62.0,,1030.0,532.0,5961.0,12456.0,,,1232.0,1232.0,2996.0,188.0,188.0,0.0,,,1716.0,16684.0,,1184.0,356.0,280.0,101.0,447.0,78.0,0.0,30.0,30.0,,48.0,751.0,,0.0,1370.0,751.0,2013.0,4496.0,4362.0,134.0,134.0,,2731.0,,395.0,966.0,7227.0,9240.0,0.0,8961.0,773.0,8188.0,,1646.0,743.0,11350.0,2055.0,13405.0,22645.0,
06/30/2010,22769.0,3666.0,3602.0,64.0,464.0,464.0,0.0,1037.0,335.0,303.0,9.0,390.0,904.0,89.0,20.0,,1083.0,559.0,6071.0,12399.0,,,1146.0,1146.0,3153.0,279.0,188.0,91.0,,,1771.0,16698.0,,1083.0,366.0,197.0,65.0,455.0,295.0,0.0,30.0,30.0,,265.0,817.0,,21.0,1320.0,797.0,2195.0,4280.0,4146.0,134.0,134.0,,2739.0,,394.0,1004.0,7019.0,9214.0,0.0,9010.0,775.0,8235.0,,1979.0,526.0,11515.0,2040.0,13555.0,22769.0,
09/30/2010,24376.0,3997.0,3951.0,46.0,582.0,582.0,0.0,1064.0,375.0,286.0,9.0,394.0,1413.0,,96.0,,1086.0,1069.0,7056.0,12532.0,,,1278.0,1278.0,3510.0,188.0,188.0,0.0,,,2140.0,17320.0,,888.0,396.0,265.0,,227.0,289.0,0.0,30.0,30.0,,259.0,1621.0,,,1432.0,1621.0,2798.0,4289.0,4155.0,134.0,134.0,,2770.0,,349.0,989.0,7059.0,9857.0,0.0,9038.0,778.0,8260.0,0.0,2442.0,768.0,12248.0,2271.0,14519.0,24376.0,
12/31/2010,25663.0,4169.0,4056.0,113.0,670.0,670.0,,1275.0,500.0,370.0,4.0,401.0,1139.0,,116.0,,1437.0,766.0,7253.0,12907.0,20717.0,-7810.0,1568.0,1568.0,3935.0,188.0,188.0,0.0,,,2194.0,18410.0,,1070.0,427.0,355.0,,288.0,259.0,0.0,30.0,30.0,,229.0,1418.0,,,1488.0,1364.0,2747.0,4182.0,4048.0,134.0,134.0,,3018.0,,325.0,1205.0,7200.0,9947.0,,9057.0,778.0,8279.0,0.0,3180.0,1108.0,13345.0,2371.0,15716.0,25663.0,
03/31/2011,26854.0,4662.0,4533.0,129.0,552.0,552.0,0.0,1264.0,503.0,336.0,11.0,414.0,1406.0,128.0,135.0,,1456.0,893.0,7884.0,13074.0,,,1779.0,1779.0,4117.0,342.0,188.0,154.0,,,2184.0,18970.0,,1134.0,420.0,474.0,0.0,240.0,754.0,0.0,28.0,28.0,,726.0,1613.0,0.0,,1531.0,1613.0,3501.0,3676.0,3570.0,106.0,106.0,,3056.0,0.0,336.0,1189.0,6732.0,10233.0,0.0,9083.0,779.0,8304.0,0.0,3620.0,1389.0,14092.0,2529.0,16621.0,26854.0,
06/30/2011,28638.0,2058.0,1855.0,203.0,553.0,553.0,,1367.0,553.0,354.0,15.0,445.0,1921.0,,167.0,,1505.0,1387.0,5899.0,16663.0,,,1675.0,1675.0,4401.0,339.0,188.0,151.0,,,2390.0,22739.0,,903.0,490.0,184.0,,229.0,539.0,0.0,28.0,28.0,,511.0,1998.0,,,2735.0,1981.0,3440.0,3771.0,3665.0,106.0,106.0,,4434.0,,353.0,1346.0,8205.0,11645.0,,9110.0,780.0,8330.0,0.0,3908.0,1310.0,14328.0,2665.0,16993.0,28638.0,
09/30/2011,29139.0,2229.0,2135.0,94.0,571.0,571.0,,1347.0,547.0,311.0,40.0,449.0,2213.0,,51.0,,1629.0,1693.0,6360.0,17019.0,,,1254.0,1254.0,4506.0,337.0,188.0,149.0,,,2489.0,22779.0,,1192.0,542.0,381.0,,269.0,578.0,0.0,61.0,61.0,,517.0,2705.0,,37.0,2592.0,2290.0,4475.0,3659.0,3586.0,73.0,73.0,,4301.0,,350.0,1322.0,7960.0,12435.0,,9145.0,781.0,8364.0,0.0,4253.0,462.0,13860.0,2844.0,16704.0,29139.0,
12/31/2011,26111.0,1854.0,1760.0,94.0,620.0,620.0,0.0,1385.0,622.0,324.0,12.0,427.0,1529.0,,112.0,,242.0,1006.0,5388.0,15881.0,24583.0,-8702.0,1472.0,1472.0,3370.0,335.0,188.0,147.0,,,2681.0,20723.0,,1118.0,561.0,250.0,0.0,307.0,689.0,0.0,0.0,0.0,,689.0,2133.0,0.0,6.0,784.0,1725.0,3940.0,3624.0,3623.0,1.0,1.0,,2776.0,0.0,459.0,1527.0,6400.0,10340.0,0.0,9192.0,784.0,8408.0,,3052.0,652.0,12896.0,2875.0,15771.0,26111.0,
03/31/2012,28961.0,2791.0,2612.0,179.0,711.0,711.0,0.0,1443.0,650.0,329.0,35.0,429.0,1147.0,,116.0,,1652.0,752.0,6092.0,16364.0,,,1479.0,1479.0,5026.0,332.0,188.0,144.0,,,2926.0,22869.0,,1085.0,497.0,343.0,0.0,245.0,69.0,0.0,,,,69.0,1417.0,0.0,4.0,2100.0,1415.0,2571.0,6081.0,6081.0,,,,4244.0,0.0,484.0,1656.0,10325.0,12896.0,0.0,9048.0,785.0,8263.0,0.0,3369.0,658.0,13075.0,2990.0,16065.0,28961.0,
06/30/2012,28660.0,2029.0,1897.0,132.0,649.0,649.0,,1601.0,782.0,331.0,36.0,452.0,993.0,,122.0,,1686.0,633.0,5272.0,16936.0,,,1185.0,1185.0,5267.0,330.0,188.0,142.0,,,3129.0,23388.0,,1040.0,574.0,173.0,,293.0,40.0,0.0,,,,40.0,1287.0,,4.0,2056.0,1279.0,2367.0,6088.0,6088.0,,,,4216.0,,487.0,1669.0,10304.0,12671.0,,9077.0,786.0,8291.0,,3474.0,361.0,12912.0,3077.0,15989.0,28660.0,
09/30/2012,29523.0,1638.0,1549.0,89.0,784.0,784.0,,1562.0,752.0,282.0,39.0,489.0,1340.0,,142.0,,1659.0,969.0,5324.0,17472.0,,,1397.0,1397.0,5330.0,327.0,188.0,139.0,,,3202.0,24199.0,,1019.0,612.0,87.0,,320.0,25.0,0.0,,,,25.0,1527.0,,,2186.0,1526.0,2571.0,6099.0,6098.0,1.0,1.0,,4337.0,,479.0,1672.0,10436.0,13007.0,,9093.0,786.0,8307.0,,3667.0,595.0,13355.0,3161.0,16516.0,29523.0,
12/31/2012,29650.0,1647.0,1561.0,86.0,860.0,860.0,,1582.0,754.0,327.0,31.0,470.0,1856.0,,144.0,,481.0,1549.0,5945.0,18010.0,27729.0,-9719.0,1446.0,1446.0,4249.0,324.0,188.0,136.0,,,3300.0,23705.0,,1047.0,657.0,51.0,,339.0,10.0,0.0,,,,10.0,2084.0,,2.0,858.0,2083.0,3141.0,6288.0,6284.0,4.0,4.0,,3273.0,,586.0,1827.0,9561.0,12702.0,,9117.0,787.0,8330.0,,4166.0,490.0,13773.0,3175.0,16948.0,29650.0,
03/31/2013,29451.0,1453.0,1378.0,75.0,765.0,765.0,0.0,1802.0,894.0,361.0,50.0,497.0,1606.0,,131.0,,473.0,1200.0,5626.0,18151.0,,,1361.0,1361.0,4313.0,326.0,188.0,138.0,,,3383.0,23825.0,,989.0,590.0,109.0,,290.0,10.0,0.0,,,,10.0,1653.0,,1.0,862.0,1653.0,2652.0,6379.0,6376.0,3.0,3.0,,3295.0,,598.0,1834.0,9674.0,12326.0,0.0,9195.0,788.0,8407.0,0.0,4270.0,429.0,13894.0,3231.0,17125.0,29451.0,
06/30/2013,26476.0,1876.0,1248.0,628.0,546.0,546.0,0.0,1541.0,670.0,331.0,29.0,511.0,1059.0,,16.0,,1188.0,828.0,5022.0,16244.0,,,485.0,485.0,4725.0,236.0,132.0,104.0,,,3285.0,21454.0,,872.0,551.0,60.0,,261.0,48.0,0.0,,,,48.0,1278.0,,135.0,806.0,1210.0,2198.0,6726.0,6726.0,,,,3314.0,,598.0,1775.0,10040.0,12238.0,0.0,9220.0,789.0,8431.0,,2077.0,-71.0,11226.0,3012.0,14238.0,26476.0,
09/30/2013,26799.0,1566.0,1475.0,91.0,472.0,472.0,0.0,1587.0,684.0,352.0,34.0,517.0,1596.0,,18.0,,1038.0,1354.0,5221.0,16322.0,,,540.0,540.0,4716.0,233.0,132.0,101.0,,,3427.0,21578.0,,959.0,545.0,98.0,,316.0,587.0,0.0,,,,587.0,1712.0,,85.0,758.0,1669.0,3258.0,5949.0,5949.0,,,,3050.0,,384.0,1823.0,8999.0,12257.0,0.0,9228.0,789.0,8439.0,0.0,2361.0,-56.0,11533.0,3009.0,14542.0,26799.0,
12/31/2013,24607.0,1633.0,1555.0,78.0,482.0,482.0,0.0,1522.0,688.0,322.0,26.0,486.0,1252.0,,1.0,,1478.0,1002.0,4889.0,14277.0,26705.0,-12428.0,439.0,439.0,5002.0,230.0,132.0,98.0,,,3293.0,19718.0,,832.0,478.0,13.0,0.0,341.0,595.0,0.0,,,,595.0,1313.0,0.0,60.0,635.0,1203.0,2740.0,6145.0,6145.0,,,,2813.0,0.0,323.0,1795.0,8958.0,11698.0,0.0,9327.0,789.0,8538.0,,848.0,-182.0,9993.0,2916.0,12909.0,24607.0,
03/31/2014,24798.0,1558.0,1475.0,83.0,525.0,525.0,0.0,1574.0,697.0,367.0,20.0,490.0,1590.0,,2.0,,1416.0,1347.0,5247.0,14138.0,,,393.0,393.0,5020.0,249.0,132.0,117.0,,,3353.0,19551.0,,737.0,463.0,27.0,,247.0,615.0,0.0,,,,615.0,1532.0,,34.0,696.0,1507.0,2884.0,6146.0,6146.0,,,,2887.0,1519.0,333.0,305.0,9033.0,11917.0,0.0,9256.0,798.0,8458.0,0.0,968.0,-205.0,10019.0,2862.0,12881.0,24798.0,
06/30/2014,24976.0,1737.0,1653.0,84.0,446.0,446.0,,1638.0,767.0,362.0,22.0,487.0,1533.0,,3.0,,1611.0,1240.0,5354.0,14043.0,,,347.0,347.0,5232.0,246.0,132.0,114.0,,,3372.0,19622.0,,719.0,435.0,52.0,,232.0,112.0,0.0,,,,112.0,1421.0,,19.0,730.0,1405.0,2252.0,6673.0,6673.0,,,,2960.0,,345.0,1866.0,9633.0,11885.0,0.0,9434.0,798.0,8636.0,,1039.0,-242.0,10231.0,2860.0,13091.0,24976.0,
09/30/2014,25121.0,1860.0,1778.0,82.0,391.0,391.0,,1535.0,625.0,411.0,15.0,484.0,1702.0,246.0,0.0,,1760.0,1133.0,5488.0,13901.0,,,323.0,323.0,5409.0,216.0,105.0,111.0,135.0,,3298.0,19633.0,,722.0,440.0,30.0,,252.0,143.0,0.0,,,,143.0,1646.0,,37.0,734.0,1607.0,2511.0,6630.0,6630.0,,,,2881.0,,318.0,1792.0,9511.0,12022.0,0.0,9452.0,798.0,8654.0,,1239.0,-310.0,10381.0,2718.0,13099.0,25121.0,
12/31/2014,24916.0,2476.0,2403.0,73.0,186.0,186.0,0.0,1366.0,555.0,348.0,12.0,451.0,1411.0,147.0,0.0,,1790.0,1023.0,5439.0,13650.0,26185.0,-12535.0,334.0,334.0,5493.0,214.0,105.0,109.0,125.0,,3364.0,19477.0,,787.0,406.0,74.0,0.0,307.0,166.0,0.0,1.0,1.0,,165.0,1245.0,0.0,53.0,656.0,1041.0,2198.0,6480.0,6472.0,8.0,8.0,,3149.0,1606.0,492.0,342.0,9629.0,11827.0,0.0,9510.0,798.0,8712.0,,1242.0,-478.0,10274.0,2815.0,13089.0,24916.0,
03/31/2015,25602.0,2637.0,2598.0,39.0,416.0,416.0,0.0,1437.0,624.0,342.0,16.0,455.0,1661.0,,,,1828.0,1438.0,6151.0,13612.0,,,272.0,272.0,5567.0,212.0,105.0,107.0,,,3527.0,19451.0,,748.0,376.0,164.0,,208.0,231.0,0.0,1.0,1.0,,230.0,1855.0,,54.0,707.0,1777.0,2834.0,6221.0,6207.0,14.0,14.0,,3184.0,1617.0,498.0,308.0,9405.0,12239.0,0.0,9541.0,800.0,8741.0,0.0,1413.0,-492.0,10462.0,2901.0,13363.0,25602.0,
06/30/2015,25961.0,3341.0,3308.0,33.0,555.0,555.0,0.0,1539.0,720.0,353.0,20.0,446.0,1121.0,,0.0,,1777.0,909.0,6556.0,13646.0,,,249.0,249.0,5510.0,209.0,105.0,104.0,,,3524.0,19405.0,,782.0,397.0,158.0,,227.0,243.0,0.0,1.0,1.0,,242.0,1331.0,,40.0,759.0,1227.0,2356.0,6140.0,6125.0,15.0,15.0,,3197.0,1653.0,452.0,293.0,9337.0,11693.0,0.0,10237.0,846.0,9391.0,0.0,1474.0,-440.0,11271.0,2997.0,14268.0,25961.0,
09/30/2015,25554.0,2989.0,2964.0,25.0,175.0,175.0,0.0,1548.0,674.0,395.0,10.0,469.0,483.0,105.0,0.0,,1704.0,185.0,5195.0,14335.0,,,378.0,378.0,5646.0,207.0,105.0,102.0,159.0,,3576.0,20359.0,,808.0,435.0,119.0,,254.0,266.0,0.0,1.0,1.0,,265.0,617.0,,43.0,763.0,545.0,1691.0,6085.0,6062.0,23.0,23.0,,3209.0,1712.0,419.0,272.0,9294.0,10985.0,0.0,10255.0,846.0,9409.0,0.0,1678.0,-389.0,11544.0,3025.0,14569.0,25554.0,
12/31/2015,25130.0,2382.0,2363.0,19.0,81.0,81.0,0.0,1343.0,504.0,457.0,10.0,372.0,1177.0,,0.0,960.0,1712.0,217.0,4983.0,13210.0,24733.0,-11523.0,402.0,402.0,6535.0,0.0,0.0,0.0,,,4823.0,20147.0,,631.0,315.0,38.0,0.0,278.0,9.0,0.0,6.0,6.0,,3.0,776.0,0.0,29.0,538.0,713.0,1416.0,5854.0,5837.0,17.0,17.0,,3568.0,1555.0,409.0,1037.0,9422.0,10838.0,0.0,10274.0,847.0,9427.0,,1410.0,-334.0,11350.0,2942.0,14292.0,25130.0,
03/31/2016,24553.0,2488.0,2461.0,27.0,495.0,495.0,0.0,1574.0,603.0,501.0,11.0,459.0,223.0,,0.0,,1533.0,223.0,4780.0,14284.0,,,240.0,240.0,5249.0,,0.0,,,,3716.0,19773.0,,638.0,367.0,75.0,,196.0,335.0,0.0,4.0,4.0,,331.0,485.0,,17.0,865.0,436.0,1458.0,5369.0,5351.0,18.0,18.0,,3473.0,1821.0,454.0,316.0,8842.0,10300.0,0.0,10286.0,849.0,9437.0,0.0,1449.0,-386.0,11349.0,2904.0,14253.0,24553.0,
06/30/2016,24703.0,2948.0,2902.0,46.0,509.0,509.0,0.0,1681.0,680.0,533.0,11.0,457.0,156.0,,1.0,,1264.0,155.0,5294.0,14234.0,,,237.0,237.0,4938.0,,,,,,3673.0,19409.0,,685.0,348.0,126.0,,211.0,196.0,0.0,3.0,3.0,,193.0,479.0,,11.0,926.0,440.0,1360.0,5375.0,5357.0,18.0,18.0,,3585.0,1835.0,463.0,350.0,8960.0,10320.0,0.0,10306.0,849.0,9457.0,0.0,1458.0,-341.0,11423.0,2960.0,14383.0,24703.0,
09/30/2016,24081.0,2179.0,2099.0,80.0,141.0,141.0,,1394.0,482.0,512.0,14.0,386.0,3399.0,,1.0,3124.0,1295.0,274.0,7113.0,13170.0,,,239.0,239.0,3559.0,,,,,,2263.0,16968.0,,642.0,304.0,97.0,,241.0,564.0,0.0,1.0,1.0,,563.0,1330.0,,5.0,563.0,1300.0,2536.0,4552.0,4536.0,16.0,16.0,,2884.0,1587.0,378.0,351.0,7436.0,9972.0,0.0,10318.0,849.0,9469.0,,1086.0,-302.0,11102.0,3007.0,14109.0,24081.0,
12/31/2016,21031.0,2812.0,2756.0,56.0,127.0,127.0,0.0,1380.0,460.0,500.0,29.0,391.0,358.0,,0.0,0.0,1331.0,354.0,4677.0,12485.0,25033.0,-12548.0,227.0,227.0,3642.0,0.0,0.0,0.0,,,2311.0,16354.0,,777.0,320.0,153.0,0.0,304.0,566.0,0.0,6.0,6.0,,560.0,407.0,0.0,1.0,592.0,380.0,1750.0,4049.0,4039.0,10.0,10.0,,3358.0,2029.0,411.0,325.0,7407.0,9157.0,0.0,10339.0,849.0,9490.0,,716.0,-334.0,10721.0,1153.0,11874.0,21031.0,
03/31/2017,20969.0,2970.0,2919.0,51.0,285.0,285.0,0.0,1438.0,857.0,144.0,34.0,403.0,145.0,,0.0,,1285.0,144.0,4838.0,12378.0,,,208.0,208.0,3545.0,,,,,,2260.0,16131.0,,661.0,305.0,162.0,,194.0,572.0,0.0,4.0,4.0,,568.0,332.0,,0.0,607.0,316.0,1565.0,4049.0,4038.0,11.0,11.0,,3439.0,2044.0,427.0,361.0,7488.0,9053.0,0.0,10342.0,853.0,9489.0,0.0,735.0,-322.0,10755.0,1161.0,11916.0,20969.0,
06/30/2017,21142.0,3166.0,3105.0,61.0,337.0,337.0,0.0,1486.0,904.0,139.0,33.0,410.0,109.0,,0.0,,1245.0,109.0,5098.0,12262.0,,,306.0,306.0,3476.0,,,,,,2231.0,16044.0,,654.0,304.0,127.0,,223.0,577.0,0.0,4.0,4.0,,573.0,341.0,,0.0,614.0,330.0,1572.0,4046.0,4035.0,11.0,11.0,,3484.0,2060.0,434.0,376.0,7530.0,9102.0,0.0,10361.0,853.0,9508.0,0.0,885.0,-318.0,10928.0,1112.0,12040.0,21142.0,
