Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
01/29/2011,19884.7,19884.7,-15546.6,15546.6,4338.1,0.0,-3779.1,3231.8,3231.8,,386.8,160.5,559.0,-110.2,,110.2,,,,0.0,448.8,-165.1,283.7,0.0,0.0,0.0,283.7,-4.9,278.8,0.0,0.0,278.8,293.4,14.6,1254.8,0.22,0.22,0.233822,1261.0,0.22,0.22,0.231578,
05/21/2011,27461.0,27461.0,-21624.0,21624.0,5837.0,0.0,-5026.0,4335.0,4335.0,,499.0,192.0,811.0,-138.0,,138.0,,,,0.0,673.0,-252.0,421.0,0.0,0.0,0.0,421.0,11.0,432.0,0.0,0.0,432.0,437.85,5.85,1216.0,0.355,0.355,0.360074,1224.0,0.35,0.35,0.35478,
08/13/2011,20913.0,20913.0,-16555.0,16555.0,4358.0,0.0,-3870.0,3353.0,3353.0,,374.0,143.0,488.0,-97.0,,97.0,,,,0.0,391.0,-108.0,283.0,0.0,0.0,0.0,283.0,-2.0,281.0,0.0,0.0,281.0,254.05,-26.95,1192.0,0.235,0.235,0.213129,1200.0,0.23,0.23,0.207541,
11/05/2011,20594.0,20594.0,-16358.0,16358.0,4236.0,0.0,-3831.0,3318.0,3318.0,,372.0,141.0,405.0,-99.0,,99.0,,,,0.0,306.0,-108.0,198.0,0.0,0.0,0.0,198.0,-2.0,196.0,0.0,0.0,196.0,206.4,10.4,1166.0,0.165,0.165,0.177015,1172.0,0.165,0.165,0.173873,
01/28/2012,21405.8,21405.8,-16955.9,16955.9,4449.9,0.0,-4875.1,4338.7,4338.7,,392.3,144.1,-425.2,-100.5,,100.5,,,,0.0,-525.7,220.3,-305.4,0.0,0.0,0.0,-305.4,-1.5,-306.9,0.0,0.0,-306.9,288.35,595.25,1130.0,-0.27,-0.27,0.255177,1130.0,-0.27,-0.27,0.255177,
05/19/2012,29065.0,29065.0,-23095.0,23095.0,5970.0,0.0,-5156.0,4464.0,4464.0,,501.0,191.0,814.0,-141.0,,141.0,,,,0.0,673.0,-232.0,441.0,0.0,0.0,0.0,441.0,-2.0,439.0,0.0,0.0,439.0,440.3,1.3,1112.0,0.39,0.39,0.395953,1118.0,0.39,0.39,0.391163,
08/11/2012,21726.0,21726.0,-17278.0,17278.0,4448.0,0.0,-3913.0,3391.0,3391.0,,383.0,139.0,535.0,-106.0,,106.0,,,,0.0,429.0,-148.0,281.0,0.0,0.0,0.0,281.0,-2.0,279.0,0.0,0.0,279.0,283.55,4.55,1076.0,0.26,0.26,0.263522,1082.0,0.255,0.255,0.259205,
11/03/2012,21807.0,21807.0,-17383.0,17383.0,4424.0,0.0,-3828.0,3305.0,3305.0,,382.0,141.0,596.0,-103.0,,103.0,,,,0.0,493.0,-175.0,318.0,0.0,0.0,0.0,318.0,-1.0,317.0,0.0,0.0,317.0,243.55,-73.45,1036.0,0.305,0.305,0.235087,1044.0,0.3,0.3,0.229646,
02/02/2013,24120.0,24120.0,-19069.0,19069.0,5051.0,0.0,-4232.0,3689.0,3689.0,,386.0,157.0,819.0,-112.0,,112.0,,,,0.0,707.0,-239.0,468.0,0.0,0.0,0.0,468.0,-6.0,462.0,0.0,0.0,462.0,467.2,5.2,1028.0,0.445,0.445,0.454475,1036.0,0.44,0.44,0.44502,
05/25/2013,29997.0,29997.0,-23817.0,23817.0,6180.0,0.0,-5301.0,4593.0,4593.0,,519.0,189.0,879.0,-129.0,,129.0,,,,0.0,750.0,-266.0,484.0,0.0,0.0,0.0,484.0,-3.0,481.0,0.0,0.0,481.0,493.35,12.35,1028.0,0.465,0.465,0.479913,1040.0,0.46,0.46,0.471875,
08/17/2013,22686.0,22686.0,-18059.0,18059.0,4627.0,0.0,-4032.0,3506.0,3506.0,,387.0,139.0,595.0,-99.0,,99.0,,,,0.0,496.0,-176.0,320.0,0.0,0.0,0.0,320.0,-3.0,317.0,0.0,0.0,317.0,376.9,59.9,1030.0,0.305,0.305,0.365922,1042.0,0.3,0.3,0.357486,
11/09/2013,22505.0,22505.0,-17889.0,17889.0,4616.0,0.0,-4082.0,3549.0,3549.0,,395.0,138.0,534.0,-108.0,,108.0,,,,0.0,426.0,-125.0,301.0,0.0,0.0,0.0,301.0,-2.0,299.0,0.0,0.0,299.0,279.25,-19.75,1030.0,0.29,0.29,0.271116,1042.0,0.285,0.285,0.266046,
02/01/2014,23222.0,23222.0,-18397.0,18397.0,4825.0,0.0,-4107.0,3558.0,3558.0,,402.0,147.0,718.0,-107.0,,107.0,,,,0.0,611.0,-184.0,427.0,0.0,0.0,0.0,427.0,-5.0,422.0,0.0,0.0,422.0,411.85,-10.15,1022.0,0.41,0.41,0.402985,1034.0,0.405,0.405,0.395184,
05/24/2014,32961.0,32961.0,-26065.0,26065.0,6896.0,0.0,-5966.0,5168.0,5168.0,,581.0,217.0,930.0,-147.0,,147.0,,,,0.0,783.0,-274.0,509.0,0.0,0.0,0.0,509.0,-8.0,501.0,0.0,0.0,501.0,562.2,61.2,1002.0,0.495,0.495,0.561078,1014.0,0.49,0.49,0.550355,
08/16/2014,25310.0,25310.0,-20136.0,20136.0,5174.0,0.0,-4530.0,3920.0,3920.0,,444.0,166.0,644.0,-112.0,,112.0,,,,0.0,532.0,-182.0,350.0,0.0,0.0,0.0,350.0,-3.0,347.0,0.0,0.0,347.0,352.85,5.85,970.0,0.35,0.35,0.363763,982.0,0.35,0.35,0.355957,
11/08/2014,24987.0,24987.0,-19764.0,19764.0,5223.0,0.0,-4572.0,3954.0,3954.0,,456.0,162.0,651.0,-114.0,,114.0,,,,0.0,537.0,-172.0,365.0,0.0,0.0,0.0,365.0,-3.0,362.0,0.0,0.0,362.0,345.0,-17.0,972.0,0.37,0.37,0.354938,984.0,0.36,0.36,0.342724,
01/31/2015,25207.0,25207.0,-19547.0,19547.0,5660.0,0.0,-4748.0,4119.0,4119.0,,467.0,162.0,912.0,-115.0,,115.0,,,,0.0,797.0,-274.0,523.0,0.0,0.0,0.0,523.0,-5.0,518.0,0.0,0.0,518.0,518.0,0.0,972.0,0.53,0.53,0.53,986.0,0.52,0.52,0.52,
05/23/2015,33051.0,33051.0,-25760.0,25760.0,7291.0,0.0,-6189.0,5354.0,5354.0,,620.0,215.0,1102.0,-148.0,,148.0,,,,0.0,954.0,-330.0,624.0,0.0,0.0,0.0,624.0,-5.0,619.0,0.0,0.0,619.0,633.3,14.3,968.0,0.635,0.635,0.654235,984.0,0.625,0.625,0.639532,
08/15/2015,25539.0,25539.0,-20065.0,20065.0,5474.0,0.0,-4700.0,4068.0,4068.0,,477.0,155.0,774.0,-114.0,,114.0,,,,0.0,660.0,-227.0,433.0,0.0,0.0,0.0,433.0,0.0,433.0,0.0,0.0,433.0,435.6,2.6,963.0,0.44,0.44,0.452336,977.0,0.44,0.44,0.442661,
11/07/2015,25075.0,25075.0,-19478.0,19478.0,5597.0,0.0,-4825.0,4169.0,4169.0,,484.0,172.0,772.0,-107.0,,107.0,,,,0.0,665.0,-238.0,427.0,0.0,0.0,0.0,427.0,1.0,428.0,0.0,0.0,428.0,428.0,0.0,965.0,0.44,0.44,0.44,979.0,0.43,0.43,0.43,
01/30/2016,26165.0,26165.0,-20193.0,20193.0,5972.0,0.0,-5044.0,4355.0,4355.0,,508.0,181.0,928.0,-113.0,,113.0,,,,0.0,815.0,-250.0,565.0,0.0,0.0,0.0,565.0,-6.0,559.0,0.0,0.0,559.0,567.45,8.45,966.0,0.57,0.57,0.587422,980.0,0.57,0.57,0.578622,
05/21/2016,34604.0,34604.0,-26669.0,26669.0,7935.0,0.0,-6735.0,5779.0,5779.0,,694.0,262.0,1200.0,-155.0,,155.0,,,,0.0,1045.0,-350.0,695.0,0.0,0.0,0.0,695.0,1.0,696.0,0.0,0.0,696.0,696.0,0.0,954.0,0.72,0.72,0.72,966.0,0.71,0.71,0.71,
08/13/2016,26565.0,26565.0,-20697.0,20697.0,5868.0,0.0,-5203.0,4473.0,4473.0,,525.0,205.0,665.0,-116.0,,116.0,,,,0.0,549.0,-171.0,378.0,0.0,0.0,0.0,378.0,5.0,383.0,0.0,0.0,383.0,454.0,71.0,943.0,0.4,0.4,0.481442,959.0,0.4,0.4,0.474035,
11/05/2016,26557.0,26557.0,-20653.0,20653.0,5904.0,0.0,-5191.0,4443.0,4443.0,,549.0,199.0,713.0,-124.0,,124.0,,,,0.0,589.0,-206.0,383.0,0.0,0.0,0.0,383.0,8.0,391.0,0.0,0.0,391.0,394.25,3.25,940.0,0.41,0.41,0.419415,953.0,0.41,0.41,0.41341,
01/28/2017,27611.0,27611.0,-21483.0,21483.0,6128.0,0.0,-5270.0,4483.0,4483.0,,572.0,215.0,858.0,-126.0,,126.0,,,,0.0,732.0,-230.0,502.0,0.0,0.0,0.0,502.0,4.0,506.0,0.0,0.0,506.0,512.5,6.5,929.0,0.54,0.54,0.551668,943.0,0.53,0.53,0.536893,
05/20/2017,36285.0,36285.0,-28281.0,28281.0,8004.0,0.0,-7373.0,6367.0,6367.0,,736.0,270.0,631.0,-186.0,,177.0,,,,9.0,445.0,-148.0,297.0,0.0,0.0,0.0,297.0,6.0,303.0,0.0,0.0,303.0,429.0,126.0,914.0,0.33,0.33,0.469365,925.0,0.32,0.32,0.456216,
08/12/2017,27597.0,27597.0,-21609.0,21609.0,5988.0,0.0,-5304.0,4517.0,4517.0,,562.0,225.0,684.0,-144.0,,138.0,,,,6.0,540.0,-189.0,351.0,0.0,0.0,0.0,351.0,2.0,353.0,0.0,0.0,353.0,353.0,0.0,897.0,0.39,0.39,0.39,905.0,0.39,0.39,0.39,
11/04/2017,27749.0,27749.0,-21532.0,21532.0,6217.0,0.0,-5470.0,4701.0,4701.0,,573.0,196.0,747.0,-143.0,,136.0,,,,7.0,604.0,-215.0,389.0,0.0,0.0,0.0,389.0,8.0,397.0,0.0,-4.0,393.0,393.0,0.0,887.0,0.44,0.44,0.44,893.0,0.44,0.44,0.44,
02/03/2018,31031.0,31031.0,-24240.0,24240.0,6791.0,0.0,-6241.0,5456.0,5456.0,,565.0,220.0,550.0,-654.0,,148.0,,,,506.0,-104.0,957.0,853.0,0.0,0.0,0.0,853.0,1.0,854.0,0.0,-8.0,846.0,1176.9911,330.9911,875.0,0.97,0.97,1.345133,884.0,0.96,0.96,1.334424,
05/26/2018,37722.0,37722.0,-29419.0,29419.0,8303.0,0.0,-7274.0,6257.0,6257.0,,741.0,276.0,1029.0,1605.0,,192.0,,,,-1797.0,2634.0,-616.0,2018.0,0.0,0.0,0.0,2018.0,8.0,2026.0,0.0,0.0,2026.0,637.0,-1389.0,839.0,2.39,2.39,0.759237,846.0,2.37,2.37,0.728156,
08/18/2018,28014.0,28014.0,-21976.0,21976.0,6038.0,0.0,-5489.0,4711.0,4711.0,,574.0,204.0,549.0,79.0,,144.0,,,,-223.0,628.0,-127.0,501.0,0.0,0.0,0.0,501.0,7.0,508.0,0.0,0.0,508.0,165.36,-342.64,797.0,0.63,0.63,0.207478,805.0,0.62,0.62,0.19436,
11/10/2018,27831.0,27831.0,-21753.0,21753.0,6078.0,0.0,-5431.0,4661.0,4661.0,,570.0,200.0,647.0,-248.0,,142.0,,,,106.0,399.0,-91.0,308.0,0.0,0.0,0.0,308.0,9.0,317.0,0.0,-4.0,313.0,390.0,77.0,797.0,0.39,0.39,0.489335,807.0,0.39,0.39,0.485415,
02/02/2019,28286.0,28286.0,-21955.0,21955.0,6331.0,0.0,-5940.0,5155.0,5155.0,,581.0,204.0,391.0,-74.0,,142.0,,,,-68.0,317.0,-66.0,251.0,0.0,0.0,0.0,251.0,8.0,259.0,0.0,0.0,259.0,390.0,131.0,798.0,0.32,0.32,0.488722,806.0,0.32,0.32,0.482531,
05/25/2019,37251.0,37251.0,-28983.0,28983.0,8268.0,0.0,-7367.0,6314.0,6314.0,,779.0,274.0,901.0,88.0,,197.0,,,,-285.0,989.0,-226.0,763.0,0.0,0.0,0.0,763.0,9.0,772.0,0.0,0.0,772.0,586.0,-186.0,798.0,0.96,0.96,0.734336,805.0,0.95,0.95,0.718944,
08/17/2019,28168.0,28168.0,-22007.0,22007.0,6161.0,0.0,-5602.0,4811.0,4811.0,,591.0,200.0,559.0,-179.0,,130.0,,,,49.0,380.0,-93.0,287.0,0.0,0.0,0.0,287.0,10.0,297.0,0.0,0.0,297.0,392.55,95.55,800.0,0.37,0.37,0.490687,805.0,0.37,0.37,0.488696,
11/09/2019,27974.0,27974.0,-21798.0,21798.0,6176.0,0.0,-5922.0,5097.0,5097.0,,624.0,201.0,254.0,-32.0,,137.0,,,,-105.0,222.0,-79.0,143.0,0.0,0.0,0.0,143.0,120.0,263.0,0.0,-3.0,260.0,378.0,118.0,802.0,0.32,0.32,0.471322,807.0,0.32,0.32,0.466221,
02/01/2020,28893.0,28893.0,-22507.0,22507.0,6386.0,0.0,-5849.0,4985.0,4985.0,,655.0,209.0,537.0,-147.0,,140.0,,0.0,,7.0,390.0,-71.0,319.0,0.0,0.0,0.0,319.0,8.0,327.0,0.0,0.0,327.0,410.0,83.0,797.0,0.4,0.4,0.514429,804.0,0.4,0.4,0.503234,
05/23/2020,41549.0,41549.0,-31454.0,31454.0,10095.0,0.0,-8769.0,7671.0,7671.0,,825.0,273.0,1326.0,259.0,,174.0,,,,-433.0,1585.0,-373.0,1212.0,0.0,0.0,0.0,1212.0,0.0,1212.0,0.0,0.0,1212.0,972.52,-239.48,780.0,1.53,1.53,1.246821,788.0,1.52,1.52,1.216091,
08/15/2020,30489.0,30489.0,-23551.0,23551.0,6938.0,0.0,-6118.0,5297.0,5297.0,,617.0,204.0,820.0,241.0,,135.0,,0.0,,-376.0,1061.0,-241.0,820.0,0.0,0.0,0.0,820.0,-1.0,819.0,0.0,0.0,819.0,584.95,-234.05,777.0,1.04,1.04,0.752831,786.0,1.03,1.03,0.732226,
10/31/2020,28901.167,,,,6496.11530659,,,,,,,,699.182,,,,,,,,546.273,,417.8,,,,,,417.8,,,417.8,447.2,,,0.478,0.478,0.548,,0.478,0.478,0.548,
01/31/2021,29581.056,,,,6615.50736384,,,,,,,,769.455,,,,,,,,632.727,,454.4,,,,,,454.4,,,454.4,494.067,,,0.587,0.587,0.618,,0.587,0.587,0.618,
