Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/29/2004,7604.299805,914.700012,914.700012,0.0,2033.900024,2033.900024,,1667.599976,17.1,10.2,1640.300049,,583.400024,,,,,5199.600098,1611.400024,3162.800049,-1551.400024,0.0,793.299988,500.700012,134.699997,366.000015,292.599976,2404.700012,,567.0,567.0,,,,171.399994,,,,,,1206.199982,,,1206.199982,1944.599976,694.299988,,,,,401.899994,,,,,,401.899994,1096.199982,3040.799957,0.3,810.900024,,,0.0,3898.399902,-146.099854,4563.500073,0.0,4563.500073,7604.300031,
05/31/2004,7891.6,1228.8,828.0,400.8,2120.2,2120.2,,1633.6,13.3,10.6,1626.3,,529.4,,,,,5512.0,1586.9,3132.3,-1545.4,,792.7,501.7,135.4,366.3,291.0,2379.6,,763.8,763.8,,,,152.6,,,,,,1092.6,,,1092.6,2009.0,682.4,,,,,418.2,,,,,,418.2,1100.6,3109.6,0.3,890.6,,,,3982.9,-91.8,4782.0,,4782.0,7891.6,
08/31/2004,8052.899902,1297.499969,932.099976,365.399994,2175.699951,2175.699951,,1645.800049,6.3,6.5,1633.0,0.0,502.100006,,,,,5621.100098,1578.800049,3177.0,-1598.199951,0.0,853.0,545.099976,135.399994,409.699982,307.900024,2431.800049,,688.799988,688.799988,,,,103.900002,,,,,,1115.200035,,,1115.200035,1907.900024,692.400024,,,,,430.200012,,,,,,430.200012,1122.600037,3030.500061,0.3,965.700012,,,0.0,4104.0,-47.600098,5022.399915,0.0,5022.399915,8052.899976,
11/30/2004,8558.299805,1658.000061,1181.800049,476.200012,2125.800049,2125.800049,,1692.400024,2.5,2.8,1687.099976,0.0,574.5,,,,,6050.700195,1623.5,3294.5,-1671.0,0.0,884.099976,543.200012,135.399994,407.800018,340.899963,2507.599976,,650.700012,650.700012,,,,150.899994,,,,,,1201.599945,,,1201.599945,2003.199951,699.0,,,,,513.5,,,,,,513.5,1212.5,3215.699951,0.3,1097.300049,,,0.0,4252.0,-7.0,5342.600049,0.0,5342.600049,8558.3,
02/28/2005,8652.1,1640.8,1222.5,418.3,2304.9,2304.9,,1727.0,2.7,2.5,1721.8,0.0,526.0,,,,,6198.7,1625.5,3305.5,-1680.0,0.0,827.9,538.6,135.4,403.2,289.3,2453.4,,684.2,684.2,,,,107.7,,,,,,1274.1,,,1274.1,2066.0,691.4,,,,,467.3,,,,,,467.3,1158.7,3224.7,0.3,1158.7,,,0.0,4262.7,5.7,5427.4,0.0,5427.4,8652.1,
05/31/2005,8793.6,1824.7,1388.1,436.6,2262.1,2262.1,,1811.1,2.5,1.5,1807.1,0.0,453.2,,,,,6351.1,1605.8,3179.2,-1573.4,0.0,836.7,883.0,135.4,747.6,-46.3,2442.5,,843.9,843.9,,,,76.0,,,,,,1079.3,,,1079.3,1999.2,687.3,,,,,462.6,,,,,,462.6,1149.9,3149.1,0.3,1185.7,,,0.0,4396.5,62.0,5644.5,0.0,5644.5,8793.6,
08/31/2005,9115.700195,1893.100037,1588.900024,304.200012,2390.600098,2390.600098,,1850.599976,,,1850.599976,0.0,532.0,,,,,6666.299805,1581.199951,3186.5,-1605.300049,0.0,868.200012,540.099976,135.399994,404.699982,328.100037,2449.399963,,768.5,768.5,,,,320.299988,,,,,,1144.700012,,,1144.700012,2233.5,428.399994,,,,,489.700012,,,,,,489.700012,918.100006,3151.600006,0.3,1257.699951,,,0.0,4614.700195,91.399902,5964.100049,0.0,5964.100049,9115.700055,
11/30/2005,9144.1,2054.5,1134.5,920.0,2166.2,2166.2,,1892.7,,,1892.7,0.0,583.1,,,,,6696.5,1585.8,3216.6,-1630.8,0.0,861.8,539.3,135.4,403.9,322.5,2447.6,,797.1,797.1,,,,333.7,,,,,,1030.3,,,1030.3,2161.1,408.3,,,,,492.9,,,,,,492.9,901.2,3062.3,0.3,1368.2,,,0.0,4599.2,114.1,6081.8,0.0,6081.8,9144.1,
02/28/2006,9518.200195,2007.099976,1472.099976,535.0,2351.600098,2351.600098,,2034.199951,,,2034.199951,0.0,651.799988,,,,,7044.700195,1598.400024,3283.199951,-1684.800049,0.0,875.099976,541.5,135.300003,406.199997,333.599976,2473.5,,785.799988,785.799988,,,,334.0,,,,,,1184.399963,,,1184.399963,2304.199951,411.299988,,,,,540.799988,,,,,,540.799988,952.099976,3256.299927,0.3,1420.199951,,,0.0,4718.799805,122.600098,6261.899854,0.0,6261.899854,9518.19978,
05/31/2006,9869.6,2303.0,954.2,1348.8,2395.9,2395.9,,2076.7,,,2076.7,0.0,583.4,,,,,7359.0,1657.7,3408.3,-1750.6,0.0,852.9,536.3,130.8,405.5,316.6,2510.6,,952.2,952.2,,,,298.7,,,,,,1372.4,,,1372.4,2623.3,410.7,,,,,550.1,,,,,,550.1,960.8,3584.1,0.3,1454.2,,,0.0,4713.4,117.6,6285.5,0.0,6285.5,9869.6,
08/31/2006,9570.5,1724.6,1030.7,693.9,2569.1,2569.1,,2134.3,,,2134.3,,571.1,,,,,6999.1,1648.7,3451.1,-1802.4,,922.7,538.3,130.8,407.5,384.4,2571.4,,867.7,867.7,,,,91.8,,,,,,1450.2,,,1450.2,2409.7,380.4,,,,,559.2,,,,,,559.2,939.6,3349.3,0.3,1540.8,,,,4543.1,137.0,6221.2,,6221.2,9570.5,
11/30/2006,9822.2,1907.3,1102.9,804.4,2387.6,2387.6,,2167.2,,,2167.2,,747.5,,,,,7209.6,1673.0,3548.4,-1875.4,,939.6,537.5,130.8,406.7,402.1,2612.6,,880.3,880.3,,,,89.8,,,,,,1315.1,,,1315.1,2285.2,383.5,,,,,615.1,,,,,,615.1,998.6,3283.8,0.3,1744.2,,,,4651.2,142.7,6538.4,,6538.4,9822.2,
02/28/2007,10218.6,2269.7,1879.2,390.5,2532.0,2532.0,,2167.8,,,2167.8,,670.6,,,,,7640.1,1654.6,3568.9,-1914.3,0.0,923.9,536.9,130.8,406.1,387.0,2578.5,,800.9,800.9,,,,126.6,,,,,,1385.2,,,1385.2,2312.7,419.4,,,,,638.2,,,,,,638.2,1057.6,3370.3,0.3,1883.7,,,,4818.2,146.1,6848.3,0.0,6848.3,10218.6,
05/31/2007,10688.3,2847.0,1856.7,990.3,2494.7,2494.7,,2121.9,,,2121.9,,612.9,,,,,8076.5,1678.3,3619.1,-1940.8,,933.5,540.7,130.8,409.9,392.8,2611.8,,1040.3,1040.3,,,,131.3,,,,,,1412.4,,,1412.4,2584.0,409.9,,,,,668.7,,,,,,668.7,1078.6,3662.6,0.3,1962.8,,,0.0,4885.2,177.4,7025.7,,7025.7,10688.3,
08/31/2007,11013.5,2791.3,1973.9,817.4,2774.1,2774.1,,2154.9,,,2154.9,,621.2,,,,,8341.5,1717.6,3732.5,-2014.9,,954.4,540.3,130.8,409.5,414.1,2672.0,,971.5,971.5,,,,146.0,,,,,,1497.9,,,1497.9,2615.4,420.9,,,,,622.3,,,,,,622.3,1043.2,3658.6,0.3,2132.8,,,0.0,5017.6,204.2,7354.9,,7354.9,11013.5,
11/30/2007,11454.6,3071.5,2470.5,601.0,2617.1,2617.1,,2223.7,,,2223.7,,775.1,,,,,8687.4,1788.1,3907.8,-2119.7,,979.1,540.5,130.8,409.7,438.6,2767.2,,1053.5,1053.5,,,,125.6,,,,,,1609.8,,,1609.8,2788.9,436.3,,,,,736.9,,,,,,736.9,1173.2,3962.1,0.3,2290.5,,,0.0,4972.7,229.0,7492.5,,7492.5,11454.6,
02/29/2008,11788.2,2926.6,2242.4,684.2,2775.5,2775.5,,2390.9,,,2390.9,,811.7,,,,,8904.7,1820.0,4009.7,-2189.7,,1063.5,515.2,130.8,384.4,548.3,2883.5,,1004.7,1004.7,,,,211.9,,,,,,1726.6,,,1726.6,2943.2,446.7,,,,,784.8,,,,,,784.8,1231.5,4174.7,0.3,2353.5,,,0.0,4982.7,277.0,7613.5,,7613.5,11788.2,
05/31/2008,12442.7,2776.1,2133.9,642.2,2795.3,2795.3,,2438.4,,,2438.4,,829.5,,,,,8839.3,1891.1,4103.0,-2211.9,,1712.3,1191.9,448.8,743.1,520.4,3603.4,,1287.6,1287.6,,,,184.0,,,,,,1849.9,,,1849.9,3321.5,441.1,,,,,854.5,,,,,,854.5,1295.6,4617.1,0.3,2500.6,,,0.0,5073.3,251.4,7825.6,0.0,7825.6,12442.7,
08/31/2008,12594.8,2591.7,1625.6,966.1,3035.4,3035.4,0.0,2453.9,0.0,0.0,2453.9,0.0,863.6,,,,274.4,8944.6,1874.8,4111.0,-2236.2,0.0,1775.4,1137.5,425.1,712.4,637.9,3650.2,,2973.4,1205.9,431.3,,1336.2,251.6,220.1,,,,31.5,86.6,,,0.0,3311.6,407.3,407.3,,,,843.0,,,,,,843.0,1250.3,4561.9,0.3,2625.7,2.8,2622.9,0.0,5045.9,361.0,8032.9,0.0,8032.9,12594.8,
11/30/2008,12634.7,2729.5,1721.5,1008.0,2737.2,2737.2,0.0,2419.1,,,,,1037.6,,,,112.1,8923.4,1900.9,4109.4,-2208.5,0.0,1810.4,1027.0,376.8,650.2,783.4,3711.3,,2672.4,1124.1,117.4,,1430.9,348.4,316.0,,,,32.4,68.8,,,0.0,3089.6,445.5,445.5,,,,983.1,,,,,,983.1,1428.6,4518.2,0.3,2754.7,2.8,2751.9,0.0,5108.7,252.8,8116.5,0.0,8116.5,12634.7,
02/28/2009,12255.7,2604.2,1892.1,712.1,2892.4,2892.4,0.0,2466.6,,,,,1035.4,,,,159.7,8998.6,1893.9,4150.8,-2256.9,0.0,1363.2,647.9,187.2,460.7,715.3,3257.1,,2466.2,952.0,112.4,,1401.8,363.1,331.1,,,,32.0,28.9,,,0.0,2858.2,437.8,437.8,,,,748.6,,,,,,748.6,1186.4,4044.6,0.3,2788.0,2.8,2785.2,0.0,5231.5,191.3,8211.1,0.0,8211.1,12255.7,
05/31/2009,13249.6,3455.1,2291.1,1164.0,2883.9,2883.9,0.0,2357.0,0.0,0.0,,0.0,1038.0,95.4,,,482.3,9734.0,1957.7,4255.7,-2298.0,0.0,1557.9,660.9,193.5,467.4,801.6,3515.6,,2867.8,1031.9,86.3,0.0,1749.6,374.9,342.9,0.0,0.0,,32.0,34.3,0.0,34.6,0.0,3277.0,437.2,437.2,0.0,0.0,,842.0,0.0,0.0,0.0,0.0,283.7,523.7,1279.2,4556.2,0.3,2874.2,2.8,2871.4,0.0,5451.4,367.5,8693.4,0.0,8693.4,13249.6,
08/31/2009,13190.6,3629.8,2260.6,1369.2,2835.3,2835.3,0.0,2288.4,0.0,0.0,2288.4,0.0,853.4,50.0,,,478.5,9606.9,1980.8,4373.8,-2393.0,0.0,1602.9,666.1,194.9,471.2,886.8,3583.7,,2690.5,961.9,145.7,,1582.9,101.8,94.7,,,,7.1,60.5,,0.7,0.0,2852.8,443.2,443.2,,,,803.6,,,,,,802.9,1246.8,4099.6,0.3,3018.7,2.8,3015.9,0.0,5827.7,244.3,9091.0,0.0,9091.0,13190.6,
11/30/2009,13358.4,4010.0,2035.2,1974.8,2716.5,2716.5,,2176.3,0.0,0.0,2176.3,0.0,862.8,25.6,,,570.7,9765.6,2023.9,4502.5,-2478.6,,1568.9,668.7,196.2,472.5,874.6,3592.8,,2588.7,1008.7,81.2,,1498.8,110.7,103.1,,,,7.6,98.9,,9.2,0.0,2798.3,459.6,459.6,,,,876.1,,,,,,866.9,1335.7,4134.0,0.3,3188.9,2.8,3186.1,0.0,5879.2,156.0,9224.4,,9224.4,13358.4,
02/28/2010,13576.3,4038.9,2225.2,1813.7,2833.8,2833.8,0.0,2150.3,0.0,0.0,2150.3,0.0,1065.0,29.7,,,571.3,10088.0,1962.6,4437.2,-2474.6,0.0,1525.7,658.7,190.7,468.0,837.3,3488.3,,2687.0,994.7,88.0,,1604.3,116.3,108.8,,,,7.5,43.4,,2.9,0.0,2846.7,451.9,451.9,,,,848.5,,,,,,845.6,1300.4,4147.1,0.3,3275.4,2.8,3272.6,0.0,5919.1,234.4,9429.2,0.0,9429.2,13576.3,
05/31/2010,14419.0,5146.0,3079.0,2067.0,2650.0,2650.0,,2041.0,0.0,0.0,2041.0,0.0,1122.0,15.0,,,453.2,10959.0,1932.0,4390.0,-2458.0,0.0,1528.0,655.0,188.0,467.0,858.0,3460.0,,3054.4,1255.0,59.0,,1740.4,146.0,139.0,0.0,0.0,,7.0,163.6,0.0,1.5,0.0,3364.0,446.0,446.0,0.0,0.0,,855.0,0.0,0.0,0.0,0.0,277.5,576.0,1301.0,4665.0,,3444.0,3.0,3441.0,0.0,6095.0,215.0,9754.0,0.0,9754.0,14419.0,
08/31/2010,14051.0,4688.0,2010.0,2678.0,2791.0,2791.0,0.0,2210.0,0.0,0.0,2210.0,0.0,842.0,20.0,,,403.0,10531.0,1975.0,4535.0,-2560.0,0.0,1545.0,662.0,192.0,470.0,863.0,3520.0,,2797.0,1101.0,104.0,,1592.0,241.0,109.0,,,,132.0,104.0,,13.0,0.0,3142.0,342.0,342.0,,,,907.0,,,,,,894.0,1249.0,4391.0,0.0,3511.0,3.0,3508.0,0.0,6011.0,138.0,9660.0,0.0,9660.0,14051.0,
11/30/2010,14464.0,4789.0,1768.0,3021.0,2792.0,2792.0,0.0,2348.0,0.0,0.0,2348.0,0.0,987.0,30.0,,,573.0,10916.0,2003.0,4641.0,-2638.0,0.0,1545.0,661.0,192.0,469.0,854.0,3548.0,,2883.0,1225.0,78.0,,1580.0,260.0,128.0,,,,132.0,105.0,,8.0,0.0,3248.0,338.0,338.0,,,,929.0,,,,,,921.0,1267.0,4515.0,0.0,3755.0,3.0,3752.0,0.0,6043.0,151.0,9949.0,0.0,9949.0,14464.0,
02/28/2011,14478.0,4465.0,2132.0,2333.0,2985.0,2985.0,0.0,2536.0,0.0,0.0,2536.0,0.0,799.0,16.0,,,453.0,10785.0,2057.0,4804.0,-2747.0,0.0,1636.0,666.0,194.0,472.0,954.0,3693.0,,2860.0,1147.0,113.0,,1600.0,337.0,139.0,,,,198.0,145.0,,19.0,0.0,3342.0,276.0,276.0,,,,958.0,,,,,,939.0,1234.0,4576.0,0.0,3842.0,3.0,3839.0,0.0,5954.0,106.0,9902.0,0.0,9902.0,14478.0,
05/31/2011,14998.0,4538.0,1955.0,2583.0,3138.0,3138.0,0.0,2715.0,0.0,0.0,2715.0,0.0,906.0,22.0,,,563.0,11297.0,2115.0,4906.0,-2791.0,0.0,1586.0,692.0,205.0,487.0,872.0,3701.0,,3385.0,1469.0,117.0,0.0,1799.0,387.0,187.0,0.0,0.0,,200.0,186.0,0.0,11.0,0.0,3958.0,276.0,276.0,0.0,0.0,,921.0,0.0,0.0,0.0,0.0,309.0,601.0,1197.0,5155.0,0.0,3947.0,3.0,3944.0,0.0,5801.0,95.0,9843.0,0.0,9843.0,14998.0,
08/31/2011,14803.0,3700.0,1608.0,2092.0,3279.0,3279.0,0.0,3107.0,0.0,0.0,3107.0,0.0,953.0,17.0,,,592.0,11039.0,2166.0,5034.0,-2868.0,0.0,1598.0,740.0,204.0,536.0,841.0,3764.0,,3300.0,1421.0,362.0,,1517.0,280.0,164.0,,,,116.0,180.0,,6.0,0.0,3760.0,238.0,238.0,,,,906.0,,,,,,900.0,1144.0,4904.0,0.0,4141.0,3.0,4138.0,0.0,5653.0,105.0,9899.0,0.0,9899.0,14803.0,
11/30/2011,14565.0,3365.0,1929.0,1436.0,3103.0,3103.0,0.0,3164.0,0.0,0.0,3164.0,0.0,1093.0,41.0,,,629.0,10725.0,2177.0,5064.0,-2887.0,0.0,1663.0,733.0,201.0,532.0,889.0,3840.0,,3281.0,1411.0,272.0,,1598.0,237.0,123.0,,,,114.0,45.0,,2.0,0.0,3563.0,234.0,234.0,,,,925.0,,,,,,923.0,1159.0,4722.0,0.0,4338.0,3.0,4335.0,0.0,5290.0,215.0,9843.0,0.0,9843.0,14565.0,
02/29/2012,14794.0,3197.0,2021.0,1176.0,3296.0,3296.0,0.0,3356.0,0.0,0.0,3356.0,0.0,1083.0,37.0,,,652.0,10932.0,2205.0,5172.0,-2967.0,0.0,1657.0,736.0,202.0,534.0,884.0,3862.0,,3196.0,1298.0,59.0,,1839.0,140.0,91.0,,,,49.0,74.0,,1.0,0.0,3410.0,229.0,229.0,,,,979.0,,,,,,978.0,1208.0,4618.0,0.0,4486.0,3.0,4483.0,0.0,5447.0,243.0,10176.0,0.0,10176.0,14794.0,
05/31/2012,15465.0,3757.0,2317.0,1440.0,3280.0,3280.0,0.0,3350.0,0.0,0.0,3350.0,0.0,1144.0,22.0,,,611.0,11531.0,2279.0,5244.0,-2965.0,0.0,1655.0,736.0,201.0,535.0,897.0,3934.0,,3653.0,1588.0,67.0,0.0,1998.0,157.0,108.0,0.0,0.0,,49.0,55.0,0.0,0.0,0.0,3865.0,228.0,228.0,0.0,0.0,,991.0,0.0,0.0,0.0,0.0,305.0,686.0,1219.0,5084.0,0.0,4644.0,3.0,4641.0,0.0,5588.0,149.0,10381.0,0.0,10381.0,15465.0,
08/31/2012,15114.0,3267.0,2165.0,1102.0,3431.0,3431.0,0.0,3411.0,0.0,0.0,3411.0,0.0,1027.0,19.0,,,597.0,11136.0,2291.0,5359.0,-3068.0,0.0,1687.0,738.0,202.0,536.0,930.0,3978.0,,3580.0,1551.0,341.0,,1688.0,138.0,129.0,,,,9.0,58.0,,,0.0,3776.0,226.0,226.0,,,,1065.0,,,,,,1065.0,1291.0,5067.0,0.0,4721.0,3.0,4718.0,0.0,5215.0,111.0,10047.0,0.0,10047.0,15114.0,
11/30/2012,15171.0,3525.0,2291.0,1234.0,3188.0,3188.0,0.0,3318.0,0.0,0.0,3318.0,0.0,1404.0,34.0,,,982.0,11435.0,2258.0,5310.0,-3052.0,0.0,1478.0,505.0,131.0,374.0,939.0,3736.0,,3360.0,1519.0,45.0,,1796.0,158.0,100.0,,,,58.0,281.0,,,198.0,3799.0,170.0,170.0,,,,1188.0,,,,,,1188.0,1358.0,5157.0,0.0,4847.0,3.0,4844.0,0.0,5029.0,138.0,10014.0,0.0,10014.0,15171.0,
02/28/2013,15615.0,4042.0,2557.0,1485.0,3232.0,3232.0,0.0,3329.0,0.0,0.0,3329.0,0.0,1186.0,85.0,,0.0,724.0,11789.0,2260.0,5370.0,-3110.0,0.0,1566.0,507.0,131.0,376.0,974.0,3826.0,,3217.0,1241.0,138.0,,1838.0,160.0,103.0,,,,57.0,123.0,,1.0,62.0,3500.0,161.0,161.0,,,,1287.0,,,,,,1286.0,1448.0,4948.0,0.0,4980.0,3.0,4977.0,0.0,5456.0,231.0,10667.0,0.0,10667.0,15615.0,
05/31/2013,17545.0,5965.0,3337.0,2628.0,3117.0,3117.0,0.0,3484.0,0.0,0.0,3484.0,0.0,1064.0,90.0,,18.0,557.0,13630.0,2452.0,5500.0,-3048.0,0.0,1463.0,420.0,131.0,289.0,953.0,3915.0,,3755.0,1669.0,84.0,0.0,2002.0,155.0,98.0,,,,57.0,52.0,0.0,0.0,0.0,3962.0,1210.0,1210.0,,,,1292.0,0.0,0.0,0.0,0.0,339.0,953.0,2502.0,6464.0,0.0,5187.0,3.0,5184.0,0.0,5620.0,274.0,11081.0,0.0,11081.0,17545.0,
08/31/2013,17674.0,5578.0,2936.0,2642.0,3207.0,3207.0,0.0,3472.0,0.0,0.0,3472.0,0.0,1361.0,58.0,,12.0,902.0,13618.0,2557.0,5684.0,-3127.0,0.0,1499.0,514.0,131.0,383.0,927.0,4056.0,,3650.0,1559.0,422.0,,1669.0,168.0,111.0,,,,57.0,45.0,,,0.0,3863.0,1207.0,1207.0,,,,1322.0,,,,,,1322.0,2529.0,6392.0,0.0,5343.0,3.0,5340.0,0.0,5762.0,177.0,11282.0,0.0,11282.0,17674.0,
11/30/2013,17820.0,5187.0,2086.0,3101.0,3208.0,3208.0,0.0,3695.0,0.0,0.0,3695.0,0.0,1517.0,42.0,,0.0,1075.0,13607.0,2645.0,5869.0,-3224.0,0.0,1568.0,516.0,131.0,385.0,1010.0,4213.0,,3570.0,1612.0,231.0,,1727.0,187.0,180.0,,,,7.0,94.0,,7.0,0.0,3851.0,1201.0,1201.0,,,,1424.0,,,,,,1417.0,2625.0,6476.0,0.0,5569.0,3.0,5566.0,0.0,5685.0,90.0,11344.0,0.0,11344.0,17820.0,
02/28/2014,17803.0,5029.0,1864.0,3165.0,3355.0,3355.0,0.0,3825.0,0.0,0.0,3825.0,0.0,1201.0,27.0,,0.0,781.0,13410.0,2736.0,6073.0,-3337.0,0.0,1657.0,517.0,131.0,386.0,1113.0,4393.0,,3717.0,1480.0,233.0,,2004.0,126.0,119.0,,,,7.0,111.0,,6.0,0.0,3954.0,1201.0,1201.0,,,,1515.0,,,,,,1509.0,2716.0,6670.0,0.0,5726.0,3.0,5723.0,0.0,5374.0,33.0,11133.0,0.0,11133.0,17803.0,
05/31/2014,18594.0,5142.0,2220.0,2922.0,3434.0,3434.0,0.0,3947.0,0.0,0.0,3947.0,0.0,1173.0,32.0,,0.0,717.0,13696.0,2834.0,6220.0,-3386.0,0.0,2064.0,413.0,131.0,282.0,1619.0,4898.0,,4769.0,1930.0,432.0,0.0,2407.0,174.0,167.0,,,,7.0,84.0,0.0,1.0,0.0,5027.0,1199.0,1199.0,,,,1544.0,0.0,0.0,0.0,0.0,333.0,1210.0,2743.0,7770.0,0.0,5868.0,3.0,5865.0,0.0,4871.0,85.0,10824.0,0.0,10824.0,18594.0,
08/31/2014,18521.0,4579.0,2303.0,2276.0,3587.0,3587.0,0.0,4030.0,0.0,0.0,4030.0,0.0,1344.0,64.0,,0.0,713.0,13540.0,2895.0,6371.0,-3476.0,0.0,2086.0,413.0,131.0,282.0,1609.0,4981.0,,4595.0,1970.0,482.0,,2143.0,152.0,146.0,,,,6.0,66.0,,,0.0,4813.0,1195.0,1195.0,,,,1408.0,,,,,,1408.0,2603.0,7416.0,0.0,6073.0,3.0,6070.0,0.0,4808.0,224.0,11105.0,0.0,11105.0,18521.0,
11/30/2014,19167.0,4713.0,2273.0,2440.0,3457.0,3457.0,0.0,4150.0,0.0,0.0,4150.0,0.0,1713.0,170.0,,,909.0,14033.0,2927.0,6450.0,-3523.0,0.0,2207.0,412.0,131.0,281.0,1625.0,5134.0,,4679.0,2074.0,283.0,,2322.0,203.0,93.0,,,,110.0,55.0,,3.0,0.0,4937.0,1084.0,1084.0,,,,1446.0,,,,,,1443.0,2530.0,7467.0,0.0,6378.0,3.0,6375.0,0.0,4797.0,525.0,11700.0,0.0,11700.0,19167.0,
02/28/2015,20541.0,5361.0,3015.0,2346.0,3294.0,3294.0,0.0,4246.0,0.0,0.0,4246.0,0.0,2306.0,454.0,,0.0,925.0,15207.0,2862.0,6401.0,-3539.0,0.0,2472.0,412.0,131.0,281.0,1606.0,5334.0,,5250.0,1821.0,270.0,,3159.0,169.0,61.0,,,,108.0,167.0,,28.0,0.0,5586.0,1082.0,1082.0,,,,1505.0,,,,,,1477.0,2587.0,8173.0,0.0,6520.0,3.0,6517.0,0.0,4737.0,1111.0,12368.0,0.0,12368.0,20541.0,
05/31/2015,21597.0,5924.0,3852.0,2072.0,3358.0,3358.0,0.0,4337.0,0.0,0.0,4337.0,0.0,1968.0,525.0,,0.0,854.0,15587.0,3011.0,6352.0,-3341.0,0.0,2999.0,412.0,131.0,281.0,2062.0,6010.0,,5989.0,2131.0,243.0,240.0,3375.0,181.0,74.0,,,,107.0,162.0,0.0,13.0,0.0,6332.0,1079.0,1079.0,,,,1479.0,0.0,0.0,0.0,0.0,351.0,1115.0,2558.0,8890.0,0.0,6776.0,3.0,6773.0,0.0,4685.0,1246.0,12707.0,0.0,12707.0,21597.0,
08/31/2015,20766.0,5408.0,3246.0,2162.0,3288.0,3288.0,0.0,4414.0,0.0,0.0,4414.0,0.0,2128.0,303.0,,0.0,900.0,15238.0,3112.0,,,0.0,2416.0,412.0,131.0,281.0,1701.0,5528.0,,5029.0,1933.0,293.0,239.0,2564.0,129.0,23.0,,,,106.0,118.0,,29.0,0.0,5276.0,1079.0,1079.0,,,,1517.0,,,,,,1488.0,2596.0,7872.0,0.0,7032.0,3.0,7029.0,0.0,5029.0,833.0,12894.0,0.0,12894.0,20766.0,
11/30/2015,22583.0,6116.0,3851.0,2265.0,3437.0,3437.0,0.0,4600.0,0.0,0.0,4600.0,0.0,2602.0,445.0,,,1159.0,16755.0,3235.0,,,0.0,2593.0,412.0,131.0,281.0,1736.0,5828.0,,5205.0,1915.0,233.0,273.0,2784.0,104.0,99.0,,,,5.0,202.0,,9.0,0.0,5511.0,2067.0,2067.0,,,,1600.0,,,,,,1591.0,3667.0,9178.0,0.0,7411.0,3.0,7408.0,0.0,4887.0,1107.0,13405.0,0.0,13405.0,22583.0,
02/29/2016,20987.0,5106.0,3044.0,2062.0,3368.0,3368.0,0.0,4590.0,0.0,0.0,4590.0,0.0,2192.0,247.0,,,1061.0,15256.0,3329.0,,,0.0,2402.0,412.0,131.0,281.0,1743.0,5731.0,,4790.0,1714.0,207.0,270.0,2599.0,7.0,0.0,,,,7.0,183.0,,22.0,0.0,4980.0,2048.0,2048.0,,,,1659.0,,,,,,1637.0,3707.0,8687.0,0.0,7542.0,3.0,7539.0,0.0,4113.0,645.0,12300.0,0.0,12300.0,20987.0,
05/31/2016,21379.0,5457.0,3138.0,2319.0,3241.0,3241.0,0.0,4838.0,0.0,0.0,4838.0,0.0,1489.0,121.0,,0.0,993.0,15025.0,3520.0,7038.0,-3518.0,0.0,2834.0,412.0,131.0,281.0,2301.0,6354.0,,5152.0,2191.0,244.0,271.0,2446.0,45.0,1.0,,,,44.0,161.0,0.0,38.0,0.0,5358.0,1993.0,1993.0,,,,1770.0,0.0,0.0,0.0,0.0,364.0,1368.0,3763.0,9121.0,0.0,7789.0,3.0,7786.0,0.0,4151.0,318.0,12258.0,0.0,12258.0,21379.0,
08/31/2016,21156.0,4787.0,2659.0,2128.0,3526.0,3526.0,0.0,4896.0,0.0,0.0,4896.0,0.0,1380.0,97.0,,0.0,990.0,14589.0,3572.0,,,0.0,2995.0,423.0,139.0,284.0,2475.0,6567.0,,4966.0,2088.0,278.0,272.0,2328.0,66.0,22.0,,,,44.0,331.0,,37.0,0.0,5363.0,1993.0,1993.0,,,,1635.0,,,,,,1598.0,3628.0,8991.0,0.0,8002.0,3.0,7999.0,0.0,4078.0,85.0,12165.0,0.0,12165.0,21156.0,
