Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
08/31/2014,35523.0,34755.0,768.0,-31037.0,31037.0,4486.0,0.0,-3395.0,3380.0,15.0,1091.0,-5.0,18.0,35.0,-17.0,-12.0,,-1.0,1086.0,-381.0,705.0,0.0,0.0,0.0,705.0,-8.0,697.0,0.0,0.0,697.0,697.0,0.0,437.875,1.59,1.59,1.59,441.887,1.58,1.58,1.58,
11/23/2014,26866.0,26284.0,582.0,-23385.0,23385.0,3481.0,0.0,-2711.0,2696.0,15.0,770.0,9.0,13.0,26.0,-13.0,-21.0,,-1.0,779.0,-274.0,505.0,0.0,0.0,0.0,505.0,-9.0,496.0,0.0,0.0,496.0,496.0,0.0,438.76,1.13,1.13,1.13,442.21,1.12,1.12,1.12,
02/15/2015,27454.0,26872.0,582.0,-23897.0,23897.0,3557.0,0.0,-2680.0,2671.0,9.0,877.0,-7.0,12.0,27.0,-15.0,-2.0,,-3.0,870.0,-263.0,607.0,0.0,0.0,0.0,607.0,-9.0,598.0,0.0,0.0,598.0,541.0,-57.0,440.384,1.36,1.36,1.228473,442.896,1.35,1.35,1.221302,
05/10/2015,26101.0,25517.0,584.0,-22687.0,22687.0,3414.0,0.0,-2593.0,2579.0,14.0,821.0,-22.0,21.0,31.0,-10.0,3.0,,-2.0,799.0,-280.0,519.0,0.0,0.0,0.0,519.0,-3.0,516.0,0.0,0.0,516.0,516.0,0.0,440.07,1.17,1.17,1.17,443.132,1.17,1.17,1.17,
08/30/2015,35778.0,34993.0,785.0,-31096.0,31096.0,4682.0,0.0,-3526.0,3499.0,27.0,1156.0,0.0,28.0,40.0,-12.0,-27.0,,-1.0,1156.0,-378.0,778.0,0.0,0.0,0.0,778.0,-11.0,767.0,0.0,0.0,767.0,767.0,0.0,438.835,1.75,1.75,1.75,442.404,1.73,1.73,1.73,
11/22/2015,27220.0,26627.0,593.0,-23621.0,23621.0,3599.0,0.0,-2832.0,2806.0,26.0,767.0,-5.0,24.0,33.0,-9.0,-18.0,,-1.0,762.0,-275.0,487.0,0.0,0.0,0.0,487.0,-7.0,480.0,0.0,0.0,480.0,480.0,0.0,438.342,1.1,1.1,1.1,441.386,1.09,1.09,1.09,
02/14/2016,28170.0,27567.0,603.0,-24469.0,24469.0,3701.0,0.0,-2845.0,2835.0,10.0,856.0,-15.0,24.0,31.0,-7.0,6.0,,-15.0,841.0,-286.0,555.0,0.0,0.0,0.0,555.0,-9.0,546.0,0.0,0.0,546.0,546.0,0.0,439.648,1.24,1.24,1.24,441.559,1.24,1.24,1.24,
05/08/2016,26769.0,26151.0,618.0,-23162.0,23162.0,3607.0,0.0,-2749.0,2731.0,18.0,858.0,-23.0,20.0,30.0,-10.0,7.0,,-4.0,835.0,-286.0,549.0,0.0,0.0,0.0,549.0,-4.0,545.0,0.0,0.0,545.0,545.0,0.0,438.815,1.24,1.24,1.24,441.066,1.24,1.24,1.24,
08/28/2016,36560.0,35728.0,832.0,-31649.0,31649.0,4911.0,0.0,-3720.0,3696.0,24.0,1191.0,-10.0,24.0,39.0,-15.0,-11.0,,-3.0,1181.0,-396.0,785.0,0.0,0.0,0.0,785.0,-6.0,779.0,0.0,0.0,779.0,779.0,0.0,437.809,1.78,1.78,1.78,440.868,1.77,1.77,1.77,
11/20/2016,28099.0,27469.0,630.0,-24288.0,24288.0,3811.0,0.0,-2962.0,2940.0,22.0,849.0,-3.0,21.0,29.0,-8.0,-13.0,,-5.0,846.0,-291.0,555.0,0.0,0.0,0.0,555.0,-10.0,545.0,0.0,0.0,545.0,514.16325,-30.83675,438.007,1.24,1.24,1.17387,440.525,1.24,1.24,1.17,
02/12/2017,29766.0,29130.0,636.0,-25927.0,25927.0,3839.0,0.0,-2995.0,2980.0,15.0,844.0,-35.0,20.0,31.0,-11.0,-20.0,,35.0,809.0,-288.0,521.0,0.0,0.0,0.0,521.0,-6.0,515.0,0.0,0.0,515.0,515.0,0.0,439.127,1.17,1.17,1.17,440.657,1.17,1.17,1.17,
05/07/2017,28860.0,28216.0,644.0,-24970.0,24970.0,3890.0,0.0,-2922.0,2907.0,15.0,968.0,-3.0,9.0,21.0,-12.0,-3.0,,-3.0,965.0,-259.0,706.0,0.0,0.0,0.0,706.0,-6.0,700.0,0.0,0.0,700.0,618.0,-82.0,438.817,1.59,1.59,1.408332,441.056,1.59,1.59,1.404083,
09/03/2017,42300.0,41357.0,943.0,-36697.0,36697.0,5603.0,0.0,-4153.0,4123.0,30.0,1450.0,-31.0,34.0,53.0,-19.0,41.0,,-44.0,1419.0,-487.0,932.0,0.0,0.0,0.0,932.0,-13.0,919.0,0.0,0.0,919.0,919.0,0.0,437.987,2.1,2.1,2.1,441.036,2.08,2.08,2.08,
11/26/2017,31809.0,31117.0,692.0,-27617.0,27617.0,4192.0,0.0,-3241.0,3224.0,17.0,951.0,-15.0,24.0,37.0,-13.0,-4.0,,-5.0,936.0,-285.0,651.0,0.0,0.0,0.0,651.0,-11.0,640.0,0.0,0.0,640.0,640.0,0.0,437.965,1.46,1.46,1.46,440.851,1.45,1.45,1.45,
02/18/2018,32995.0,32279.0,716.0,-28733.0,28733.0,4262.0,0.0,-3246.0,3234.0,12.0,1016.0,-30.0,21.0,37.0,-16.0,-14.0,,23.0,986.0,-273.0,713.0,0.0,0.0,0.0,713.0,-12.0,701.0,0.0,0.0,701.0,701.0,0.0,439.022,1.6,1.6,1.6,441.568,1.59,1.59,1.59,
05/13/2018,32361.0,31624.0,737.0,-28131.0,28131.0,4230.0,0.0,-3163.0,3155.0,8.0,1067.0,4.0,21.0,37.0,-16.0,-20.0,,-5.0,1071.0,-309.0,762.0,0.0,0.0,0.0,762.0,-12.0,750.0,0.0,0.0,750.0,750.0,0.0,438.74,1.71,1.71,1.71,441.715,1.7,1.7,1.7,
09/02/2018,44411.0,43414.0,997.0,-38671.0,38671.0,5740.0,0.0,-4294.0,4263.0,31.0,1446.0,3.0,18.0,48.0,-30.0,-13.0,,-8.0,1449.0,-396.0,1053.0,0.0,0.0,0.0,1053.0,-10.0,1043.0,0.0,0.0,1043.0,1043.0,0.0,438.379,2.38,2.38,2.38,442.427,2.36,2.36,2.36,
11/25/2018,35069.0,34311.0,758.0,-30623.0,30623.0,4446.0,0.0,-3497.0,3475.0,22.0,949.0,-14.0,15.0,36.0,-21.0,5.0,,-6.0,935.0,-158.0,777.0,0.0,0.0,0.0,777.0,-10.0,767.0,0.0,0.0,767.0,767.0,0.0,439.157,1.75,1.75,1.75,442.749,1.73,1.73,1.73,
02/17/2019,35396.0,34628.0,768.0,-30720.0,30720.0,4676.0,0.0,-3473.0,3464.0,9.0,1203.0,12.0,1.0,34.0,-33.0,-8.0,,-5.0,1215.0,-314.0,901.0,0.0,0.0,0.0,901.0,-12.0,889.0,0.0,0.0,889.0,889.0,0.0,440.284,2.02,2.02,2.02,442.337,2.01,2.01,2.01,
05/12/2019,34740.0,33964.0,776.0,-30233.0,30233.0,4507.0,0.0,-3385.0,3371.0,14.0,1122.0,1.0,8.0,35.0,-27.0,-3.0,,-6.0,1123.0,-207.0,916.0,0.0,0.0,0.0,916.0,-10.0,906.0,0.0,0.0,906.0,833.0,-73.0,439.859,2.06,2.06,1.893789,442.642,2.05,2.05,1.885081,
09/01/2019,47498.0,46448.0,1050.0,-41310.0,41310.0,6188.0,0.0,-4725.0,4684.0,41.0,1463.0,29.0,0.0,45.0,-45.0,-21.0,,-8.0,1492.0,-382.0,1110.0,0.0,0.0,0.0,1110.0,-13.0,1097.0,0.0,0.0,1097.0,1194.548,97.548,439.727,2.49,2.49,2.716567,443.4,2.47,2.47,2.69,
11/24/2019,37040.0,36236.0,804.0,-32233.0,32233.0,4807.0,0.0,-3746.0,3732.0,14.0,1061.0,-3.0,6.0,38.0,-32.0,4.0,,-7.0,1058.0,-202.0,856.0,0.0,0.0,0.0,856.0,-12.0,844.0,0.0,0.0,844.0,844.0,0.0,441.818,1.91,1.91,1.91,443.68,1.9,1.9,1.9,
02/16/2020,39072.0,38256.0,816.0,-34056.0,34056.0,5016.0,0.0,-3750.0,3743.0,7.0,1266.0,11.0,4.0,34.0,-30.0,-8.0,,-7.0,1277.0,-330.0,947.0,0.0,0.0,0.0,947.0,-16.0,931.0,0.0,0.0,931.0,931.0,0.0,442.021,2.1,2.1,2.1,443.727,2.1,2.1,2.1,
05/10/2020,37266.0,36451.0,815.0,-32249.0,32249.0,5017.0,0.0,-3838.0,3830.0,8.0,1179.0,-16.0,27.0,37.0,-10.0,-5.0,,-6.0,1163.0,-311.0,852.0,0.0,0.0,0.0,852.0,-14.0,838.0,0.0,0.0,838.0,838.0,0.0,442.322,1.9,1.9,1.9,443.855,1.89,1.89,1.89,
08/31/2020,52115.923,,,,,5863.56249673,,,,,1691.0,,,,,,,,1712.65,,1245.818,,,,,,1245.818,,,1245.818,1245.818,,,2.81,2.81,2.816,,2.81,2.81,2.816,
11/30/2020,39600.158,,,,,4399.5775538,,,,,1159.091,,,,,,,,1169.375,,853.529,,,,,,853.529,,,853.529,853.529,,,1.894,1.894,1.894,,1.894,1.894,1.894,
