Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Discontinued Operations,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/31/2004,2372.7,84.0,84.0,0.0,324.3,,,578.3,50.6,92.5,211.7,223.5,99.4,,,,,,1086.0,511.2,,,0,775.5,562.3,315.2,247.1,,,213.2,1286.7,,257.7,257.7,,,,16.5,16.5,0.0,0.0,,,94.0,,,,,94.0,368.2,630.2,630.2,0.0,0.0,,281.0,,,281.0,911.2,1279.4,0.0,18.9,,,-149.6,1236.4,-12.4,1093.3,0,1093.3,2372.7,
10/31/2004,2563.7,85.8,85.8,0.0,488.7,,,601.7,51.4,107.2,217.6,225.5,99.8,,,,,,1276.0,507.6,,,0,780.1,567.5,318.4,249.1,,,212.6,1287.7,,344.9,344.9,,,,56.8,56.8,0.0,0.0,,,82.0,,,,,82.0,483.7,601.1,601.1,0.0,0.0,,276.1,,,276.1,877.2,1360.9,0.0,1359.1,,,-151.6,1340.2,-1344.9,1202.8,0,1202.8,2563.7,
01/31/2005,2622.2,289.5,289.5,0.0,357.1,357.1,,573.7,37.3,102.2,196.5,88.8,90.6,,,,,,1310.9,500.5,,,0,810.8,617.2,282.8,334.4,,18.2,175.4,1311.3,,314.3,314.3,,,,32.5,,,,,,142.4,,,,,142.4,489.2,600.8,,,,,291.0,,,291.0,891.8,1381.0,0.0,18.9,,,-150.4,1376.1,-3.4,1241.2,0,1241.2,2622.2,
04/30/2005,2649.0,295.0,295.0,0.0,296.0,296.0,,470.0,38.0,81.0,102.0,249.0,254.0,,,,,,1315.0,418.0,777.0,-359.0,0,916.0,527.0,193.0,334.0,,,389.0,1334.0,,264.0,264.0,,,,279.0,,,,,,95.0,,,,,95.0,638.0,351.0,,,,,350.0,,,350.0,701.0,1339.0,0.0,53.0,,,-147.0,1415.0,-11.0,1310.0,0,1310.0,2649.0,
07/31/2005,2596.7,265.3,265.3,0.0,321.0,321.0,,488.0,50.2,70.0,110.3,121.2,266.0,,,,,,1340.3,414.2,,,0,842.2,520.0,188.5,331.5,,,322.2,1256.4,,227.1,227.1,,,,249.3,249.3,0.0,0.0,,,168.8,,,,,168.8,645.2,351.6,351.6,0.0,0.0,,337.7,,,337.7,689.3,1334.5,0.0,55.0,,,-141.2,1369.1,-20.7,1262.2,0,1262.2,2596.7,
10/31/2005,2591.8,451.9,451.9,0.0,405.0,405.0,,522.5,51.0,97.0,114.1,121.8,104.3,,,,,,1483.7,417.3,,,0,690.8,519.4,188.1,331.3,,,171.4,1108.1,,299.7,299.7,,,,249.7,249.7,0.0,0.0,,,41.1,,,,,41.1,590.5,351.8,351.8,0.0,0.0,,249.5,,,249.5,601.3,1191.8,0.0,56.8,,,-140.0,1478.3,4.9,1400.0,0,1400.0,2591.8,
01/31/2006,2654.6,595.9,366.2,229.7,312.6,312.6,,519.8,41.1,108.5,100.8,137.6,101.5,,,,,,1529.8,418.1,,,0,706.7,520.3,188.6,331.7,,,186.4,1124.8,,261.2,261.2,,,,249.5,,,,,,80.3,,,,,80.3,591.0,351.9,,,,,250.1,,,250.1,602.0,1193.0,0.0,59.5,,,-134.3,1530.4,6.0,1461.6,0,1461.6,2654.6,
04/30/2006,2728.0,635.0,475.0,160.0,323.0,323.0,,511.0,37.0,106.0,94.0,274.0,140.0,,,,,,1609.0,425.0,794.0,-369.0,0,694.0,517.0,192.0,325.0,,,177.0,1119.0,,89.0,89.0,,,,225.0,,,,,,255.0,,,,,255.0,569.0,351.0,,,,,245.0,,,245.0,596.0,1165.0,0.0,66.0,,,-128.0,1607.0,18.0,1563.0,0,1563.0,2728.0,
07/31/2006,2756.6,406.2,219.9,186.3,331.2,331.2,,546.6,54.8,82.1,128.0,158.2,102.5,,,,,,1386.5,438.5,,,0,931.6,766.4,324.3,442.1,,,165.2,1370.1,,249.1,249.1,,,,198.1,,,,,,115.5,,,,,115.5,562.7,353.6,,,,,226.5,,,226.5,580.1,1142.8,0.0,67.2,,,-114.3,1639.8,21.1,1613.8,0,1613.8,2756.6,
10/31/2006,2925.2,412.8,222.6,190.2,441.7,441.7,,593.7,60.8,92.6,156.6,158.2,107.8,,,,,,1556.0,427.5,,,0,941.7,766.4,324.3,442.1,,,175.3,1369.2,,341.9,341.9,,,,197.2,,,,,,51.2,,,,,51.2,590.3,353.7,,,,,231.6,,,231.6,585.3,1175.6,0.0,70.0,,,-107.0,1765.5,21.1,1749.6,0,1749.6,2925.2,
04/30/2007,3551.0,369.0,283.0,86.0,404.0,404.0,,694.0,42.0,198.0,151.0,303.0,168.0,,,,,,1635.0,506.0,884.0,-378.0,0,1410.0,1354.0,670.0,684.0,,,56.0,1916.0,,118.0,118.0,,,,755.0,,,,,,474.0,,,,,474.0,1347.0,422.0,,,,,209.0,,,209.0,631.0,1978.0,0.0,83.0,,,-102.0,1649.0,-57.0,1573.0,0,1573.0,3551.0,
07/31/2007,3342.2,179.8,179.8,0.0,393.8,393.8,,724.8,53.4,175.2,187.5,178.1,117.0,,,,,,1415.4,504.8,,,0,1422.0,1364.8,669.0,695.8,,,57.2,1926.8,,334.3,334.3,,,,696.8,,,,,,44.4,,,,,44.4,1075.5,421.4,,,,,238.4,,,238.4,659.8,1735.3,0.0,91.9,,,-100.9,1670.2,-54.3,1606.9,0,1606.9,3342.2,
10/31/2007,3546.3,192.7,192.7,0.0,535.1,535.1,,733.6,55.0,168.1,208.2,165.3,133.8,,,,,,1595.2,506.2,,,0,1444.9,1382.7,685.6,697.1,,,62.2,1951.1,,424.0,424.0,,,,699.1,,,,,,0.0,,,,,0.0,1123.1,418.2,,,,,255.0,,,255.0,673.2,1796.3,0.0,94.8,,,-110.7,1799.5,-33.6,1750.0,0,1750.0,3546.3,
01/31/2008,3391.6,136.6,136.6,0.0,473.1,473.1,,682.5,40.5,181.2,155.4,160.9,151.7,,,,,,1443.9,502.1,,,0,1445.6,1382.6,684.1,698.5,,,63.0,1947.7,,354.1,354.1,,,,597.0,,,,,,56.5,,,,,56.5,1007.6,417.3,,,,,272.1,,,272.1,689.4,1697.0,0.0,94.0,,,-207.8,1832.2,-23.8,1694.6,0,1694.6,3391.6,
04/30/2008,3405.0,119.0,119.0,0.0,453.0,453.0,,685.0,40.0,179.0,155.0,311.0,199.0,,,,,,1456.0,501.0,907.0,-406.0,0,1448.0,1387.0,688.0,699.0,,,61.0,1949.0,,129.0,129.0,,,,589.0,,,,,,266.0,,,,,266.0,984.0,417.0,,,,,279.0,,,279.0,696.0,1680.0,0.0,93.0,,,-304.0,1931.0,5.0,1725.0,0,1725.0,3405.0,
07/31/2008,3448.9,160.2,160.2,0.0,428.8,428.8,0.0,709.0,55.4,150.1,186.5,317.0,196.4,,,,,94.1,1494.4,505.7,,,0,1448.8,1385.7,688.1,697.6,25.2,,37.9,1954.5,,445.1,,61.1,41.0,343.0,580.7,576.4,,,,4.3,0.0,,,81.9,,0.0,1025.8,416.7,416.7,,,,255.4,,115.5,58.0,672.1,1697.9,0.0,88.6,18.9,69.7,-298.7,1934.3,26.8,1751.0,0,1751.0,3448.9,
10/31/2008,3680.6,326.8,326.8,0.0,534.4,534.4,0.0,683.0,54.1,129.2,183.3,316.4,228.8,,,,,126.5,1773.0,486.1,,,0,1421.5,1359.3,671.7,687.6,25.7,,36.5,1907.6,,379.2,,8.3,,370.9,787.1,783.9,,,,3.2,0.0,,,105.6,,0.0,1166.3,412.3,412.3,,,,289.8,,117.9,66.3,702.1,1868.4,0.0,94.0,23.4,70.6,-297.6,2072.9,-57.1,1812.2,0,1812.2,3680.6,
01/31/2009,3499.8,334.7,334.7,0.0,413.5,413.5,0.0,643.2,41.5,148.0,137.8,315.9,203.1,,,,,100.8,1594.5,479.5,,,0,1425.8,1359.6,673.2,686.4,26.3,,39.9,1905.3,,348.8,,6.0,43.3,299.5,397.2,395.2,,,,2.0,0.0,,,108.4,,0.0,746.0,660.6,660.6,,,,281.6,,115.9,57.3,942.2,1688.2,0.0,93.1,23.4,69.7,-318.1,2109.6,-73.0,1811.6,0,1811.6,3499.8,
04/30/2009,3475.0,340.0,340.0,0.0,367.0,367.0,0.0,652.0,52.0,144.0,143.0,313.0,215.0,,0.0,,,110.0,1574.0,483.0,925.0,-442.0,0,1418.0,1361.0,675.0,686.0,6.0,,51.0,1901.0,,326.0,96.0,,5.0,225.0,490.0,337.0,0.0,0.0,,153.0,20.0,0.0,0.0,80.0,,20.0,836.0,509.0,509.0,0.0,0.0,,314.0,0.0,175.0,59.0,823.0,1659.0,0.0,91.0,24.0,67.0,-331.0,2189.0,-133.0,1816.0,0,1816.0,3475.0,
07/31/2009,3444.2,286.5,286.5,0.0,392.6,392.6,0.0,685.4,67.1,128.4,179.2,310.7,175.5,,,,11.4,47.7,1540.0,479.7,,,0,1424.5,1365.5,678.2,687.3,,,47.6,1904.2,,348.1,,24.0,42.8,281.3,406.2,253.3,,,,152.9,56.8,,,95.0,,0.0,811.1,509.1,509.1,,,,321.0,,173.5,52.5,830.1,1641.2,0.0,93.0,23.4,69.6,-381.9,2224.6,-132.7,1803.0,0,1803.0,3444.2,
10/31/2009,3585.0,289.3,289.3,0.0,519.1,519.1,0.0,690.2,64.4,138.8,186.9,300.1,185.8,,0.2,,10.1,53.2,1684.4,473.9,,,0,1426.7,1371.1,682.5,688.6,,,45.3,1900.6,,398.3,,6.1,,392.2,454.7,301.9,,,,152.8,16.8,,3.0,105.2,,0.0,869.8,508.5,508.5,,,,332.5,,169.2,55.1,841.0,1710.8,0.0,90.7,23.4,67.3,-465.7,2372.0,-122.8,1874.2,0,1874.2,3585.0,
01/31/2010,3418.3,241.7,241.7,0.0,454.0,454.0,0.0,658.3,48.8,151.9,153.4,304.2,194.4,,2.1,,10.0,88.5,1548.4,464.2,,,0,1405.7,1350.5,677.6,672.9,,,43.1,1869.9,,410.3,,4.8,44.1,361.4,258.4,105.3,,,,153.1,15.3,,0.5,109.8,,0.0,684.0,508.3,508.3,,,,344.2,,171.4,62.5,852.5,1536.5,0.0,87.1,23.4,63.7,-480.0,2391.8,-117.1,1881.8,0,1881.8,3418.3,
04/30/2010,3383.0,232.0,232.0,0.0,418.0,418.0,0.0,651.0,53.0,157.0,142.0,299.0,226.0,,3.0,,11.0,169.0,1527.0,468.0,944.0,-476.0,0,1388.0,1335.0,666.0,669.0,5.0,,34.0,1856.0,,346.0,97.0,4.0,4.0,241.0,191.0,188.0,0.0,0.0,,3.0,9.0,0.0,1.0,82.0,0.0,0.0,546.0,508.0,508.0,0.0,0.0,,434.0,0.0,283.0,68.0,942.0,1488.0,0.0,83.0,24.0,59.0,-476.0,2464.0,-176.0,1895.0,0,1895.0,3383.0,
07/31/2010,3381.9,260.8,260.8,0.0,411.6,411.6,0.0,671.9,61.6,141.9,163.6,304.8,200.2,,3.2,,11.0,153.5,1544.5,451.8,,,0,1385.6,1332.7,664.9,667.8,,,38.7,1837.4,,386.6,,28.9,43.9,313.8,211.7,208.8,,,,2.9,9.4,,1.1,81.0,,0.0,607.7,508.8,508.8,,,,398.5,,258.6,57.8,907.3,1515.0,0.0,83.7,23.4,60.3,-519.8,2487.9,-184.9,1866.9,0,1866.9,3381.9,
10/31/2010,3440.1,155.7,155.7,0.0,544.0,544.0,0.0,698.9,62.1,151.4,186.1,299.3,205.1,,2.2,,11.7,156.0,1603.7,449.5,,,0,1386.9,1338.7,669.3,669.4,,,34.3,1836.4,,401.2,,19.5,,381.7,132.1,129.2,,,,2.9,9.2,,3.0,96.1,,0.0,542.5,508.5,508.5,,,,413.7,,254.0,60.6,922.2,1464.7,0.0,83.4,23.4,60.0,-576.2,2641.9,-173.7,1975.4,0,1975.4,3440.1,
01/31/2011,3522.9,278.6,278.6,0.0,530.3,530.3,0.0,677.0,50.2,162.2,153.2,311.4,200.8,,2.4,,11.5,157.3,1686.7,450.4,,,0,1385.8,1335.1,667.8,667.3,,,36.8,1836.2,,426.5,,8.2,46.4,371.9,3.1,0.1,,,,3.0,8.0,,1.9,153.2,,0.0,437.6,756.7,756.7,,,,454.9,,235.3,64.5,1211.6,1649.2,0.0,80.5,23.4,57.1,-583.8,2544.6,-167.6,1873.7,0,1873.7,3522.9,
04/30/2011,3712.0,567.0,567.0,0.0,496.0,496.0,0.0,647.0,330.0,120.0,150.0,47.0,266.0,,1.0,,12.0,211.0,1976.0,393.0,843.0,-450.0,0,1343.0,1295.0,625.0,670.0,7.0,,28.0,1736.0,,444.0,126.0,32.0,55.0,231.0,255.0,0.0,0.0,0.0,,255.0,8.0,0.0,6.0,150.0,0.0,0.0,707.0,504.0,504.0,0.0,0.0,,441.0,0.0,203.0,82.0,945.0,1652.0,0.0,79.0,24.0,55.0,-598.0,2710.0,-131.0,2060.0,0,2060.0,3712.0,
07/31/2011,3749.2,552.5,552.5,0.0,523.3,523.3,0.0,685.5,60.6,114.5,165.3,345.1,250.3,,1.9,,11.4,195.5,2011.6,388.0,,,0,1349.6,1297.7,623.2,674.5,,,38.6,1737.6,,502.1,,51.8,46.3,404.0,256.3,1.9,,,,254.4,8.5,,4.4,153.6,,0.0,766.9,505.1,505.1,,,,407.0,,176.2,72.8,912.1,1679.0,0.0,80.7,23.4,57.3,-613.9,2735.4,-132.0,2070.2,0,2070.2,3749.2,
10/31/2011,3673.6,380.1,380.1,0.0,641.9,641.9,0.0,694.5,53.8,105.7,187.1,347.9,229.1,,2.1,,10.4,182.8,1945.6,383.0,,,0,1345.0,1293.9,621.8,672.1,,,38.6,1728.0,,489.0,,35.7,,453.3,256.0,2.5,,,,253.5,7.7,,2.9,162.3,,0.0,752.7,504.2,504.2,,,,410.5,,171.2,74.1,914.7,1667.4,0.0,82.2,23.4,58.8,-810.8,2893.2,-158.4,2006.2,0,2006.2,3673.6,
01/31/2012,3676.4,494.9,494.9,0.0,568.7,568.7,0.0,684.2,53.9,115.2,151.9,363.2,205.3,,4.4,,9.9,173.8,1953.1,385.3,,,0,1338.0,1284.3,616.6,667.7,,,39.4,1723.3,,460.8,,20.3,49.7,390.8,258.0,5.0,,,,253.0,6.8,,0.7,173.4,,0.0,725.6,503.5,503.5,,,,412.6,,173.5,65.0,916.1,1641.7,0.0,76.4,23.4,53.0,-807.8,2927.0,-160.9,2034.7,0,2034.7,3676.4,
04/30/2012,3477.0,338.0,338.0,0.0,475.0,475.0,0.0,712.0,50.0,115.0,159.0,388.0,224.0,,3.0,,6.0,188.0,1749.0,399.0,875.0,-476.0,0,1329.0,1285.0,617.0,668.0,3.0,,32.0,1728.0,,396.0,120.0,10.0,5.0,261.0,7.0,4.0,0.0,0.0,,3.0,1.0,0.0,2.0,158.0,0.0,0.0,404.0,503.0,503.0,0.0,0.0,,501.0,0.0,278.0,63.0,1004.0,1408.0,0.0,73.0,24.0,49.0,-805.0,3031.0,-230.0,2069.0,0,2069.0,3477.0,
07/31/2012,3583.0,361.5,361.5,0.0,524.9,524.9,0.0,764.4,57.8,117.6,188.6,400.4,198.7,,4.0,,10.4,164.4,1849.5,404.6,,,0,1328.9,1276.9,612.1,664.8,,,37.6,1733.5,,461.0,,35.5,49.8,375.7,9.2,6.5,,,,2.7,6.1,,2.7,172.6,,0.0,476.3,502.1,502.1,,,,482.6,,256.6,50.7,984.7,1461.0,0.0,93.4,34.1,59.3,-796.9,3057.0,-231.5,2122.0,0,2122.0,3583.0,
10/31/2012,3803.9,368.5,368.5,0.0,681.5,681.5,0.0,797.5,59.0,124.6,218.6,395.3,207.5,,1.6,,10.9,184.8,2055.0,415.9,,,0,1333.0,1283.4,615.8,667.6,,,37.1,1748.9,,489.7,,9.0,,480.7,13.5,7.9,,,,5.6,2.7,,4.2,185.2,,0.0,505.9,501.4,501.4,,,,491.8,,243.1,59.3,993.2,1499.1,0.0,101.1,34.1,67.0,-781.1,3207.8,-223.0,2304.8,0,2304.8,3803.9,
01/31/2013,3832.3,386.8,386.8,0.0,633.8,633.8,0.0,801.9,54.7,131.1,194.8,421.3,223.9,,0.7,,11.7,183.6,2046.4,426.6,,,0,1359.3,1288.8,618.9,669.9,,,58.1,1785.9,,535.9,,15.0,54.5,466.4,264.3,10.6,,,,253.7,7.1,,4.7,193.2,,0.0,807.3,996.6,996.6,,,,509.6,,246.5,65.2,1506.2,2313.5,0.0,105.0,34.1,70.9,-771.7,2391.9,-206.4,1518.8,0,1518.8,3832.3,
04/30/2013,3626.0,204.0,204.0,0.0,548.0,548.0,0.0,827.0,57.0,137.0,177.0,456.0,242.0,,2.0,,14.0,205.0,1821.0,450.0,956.0,-506.0,0,1355.0,1285.0,617.0,668.0,2.0,,52.0,1805.0,,461.0,133.0,10.0,9.0,309.0,5.0,3.0,0.0,0.0,,2.0,7.0,0.0,1.0,180.0,0.0,0.0,473.0,997.0,997.0,0.0,0.0,,528.0,0.0,280.0,67.0,1525.0,1998.0,0.0,105.0,34.0,71.0,-766.0,2500.0,-211.0,1628.0,0,1628.0,3626.0,
07/31/2013,3686.0,217.0,217.0,0.0,542.0,542.0,0.0,874.0,64.0,142.0,205.0,463.0,228.0,,6.0,,13.0,188.0,1861.0,459.0,,,0,1366.0,1287.0,618.0,669.0,,,60.0,1825.0,,502.0,,54.0,55.0,393.0,6.0,5.0,,,,1.0,7.0,,,185.0,,0.0,515.0,997.0,997.0,,,,508.0,,266.0,57.0,1505.0,2020.0,0.0,111.0,34.0,77.0,-760.0,2527.0,-212.0,1666.0,0,1666.0,3686.0,
10/31/2013,3882.0,192.0,192.0,0.0,729.0,729.0,0.0,901.0,61.0,151.0,227.0,462.0,211.0,,2.0,,13.0,161.0,2033.0,483.0,,,0,1366.0,1291.0,620.0,671.0,,,60.0,1849.0,,528.0,,15.0,,513.0,7.0,6.0,,,,1.0,7.0,,2.0,199.0,,0.0,542.0,997.0,997.0,,,,505.0,,242.0,62.0,1502.0,2044.0,0.0,114.0,34.0,80.0,-804.0,2729.0,-201.0,1838.0,0,1838.0,3882.0,
01/31/2014,3993.0,287.0,287.0,0.0,679.0,679.0,0.0,873.0,51.0,145.0,188.0,489.0,264.0,,9.0,,16.0,196.0,2103.0,497.0,,,0,1393.0,1289.0,619.0,670.0,,,79.0,1890.0,,588.0,,74.0,62.0,452.0,9.0,9.0,,,,0.0,7.0,,6.0,97.0,,0.0,604.0,997.0,997.0,,,,503.0,-4.0,245.0,159.0,1500.0,2104.0,0.0,114.0,34.0,80.0,-799.0,2777.0,-203.0,1889.0,0,1889.0,3993.0,
04/30/2014,4103.0,437.0,437.0,0.0,569.0,569.0,0.0,882.0,47.0,144.0,187.0,504.0,289.0,,2.0,,18.0,239.0,2177.0,526.0,1054.0,-528.0,0,1400.0,1297.0,620.0,677.0,2.0,,81.0,1926.0,,545.0,134.0,71.0,7.0,333.0,8.0,8.0,0.0,0.0,,0.0,8.0,0.0,4.0,102.0,0.0,0.0,561.0,997.0,997.0,0.0,0.0,,513.0,0.0,244.0,163.0,1510.0,2071.0,0.0,115.0,34.0,81.0,-789.0,2894.0,-188.0,2032.0,0,2032.0,4103.0,
07/31/2014,4191.0,460.0,460.0,0.0,547.0,547.0,0.0,949.0,55.0,150.0,216.0,528.0,303.0,,6.0,,18.0,271.0,2259.0,538.0,,,0,1394.0,1284.0,618.0,666.0,,,86.0,1932.0,,617.0,,128.0,62.0,427.0,13.0,13.0,,,,,7.0,,3.0,107.0,,0.0,637.0,998.0,998.0,,,,502.0,,241.0,151.0,1500.0,2137.0,0.0,131.0,34.0,97.0,-790.0,2908.0,-195.0,2054.0,0,2054.0,4191.0,
10/31/2014,4243.0,235.0,235.0,0.0,761.0,761.0,0.0,971.0,59.0,150.0,232.0,530.0,332.0,,17.0,,17.0,265.0,2299.0,556.0,,,0,1388.0,1265.0,614.0,651.0,,,89.0,1944.0,,547.0,,12.0,,535.0,124.0,124.0,,,,0.0,7.0,,3.0,113.0,,0.0,678.0,998.0,998.0,,,,492.0,,226.0,150.0,1490.0,2168.0,0.0,133.0,34.0,99.0,-981.0,3114.0,-191.0,2075.0,0,2075.0,4243.0,
01/31/2015,4161.0,250.0,250.0,0.0,631.0,631.0,0.0,920.0,52.0,138.0,194.0,536.0,408.0,,39.0,,16.0,300.0,2209.0,567.0,,,0,1385.0,1226.0,607.0,619.0,,,104.0,1952.0,,593.0,,16.0,66.0,511.0,258.0,8.0,,,,250.0,9.0,,4.0,129.0,,0.0,860.0,748.0,748.0,,,,512.0,,229.0,150.0,1260.0,2120.0,0.0,133.0,34.0,99.0,-1043.0,3166.0,-215.0,2041.0,0,2041.0,4161.0,
04/30/2015,4188.0,370.0,370.0,0.0,583.0,583.0,0.0,953.0,61.0,121.0,200.0,571.0,348.0,181.0,21.0,,18.0,106.0,2254.0,586.0,1140.0,-554.0,0,1348.0,1218.0,607.0,611.0,0.0,,91.0,1934.0,,493.0,123.0,12.0,,358.0,440.0,190.0,0.0,0.0,,250.0,25.0,0.0,9.0,107.0,0.0,0.0,958.0,743.0,743.0,0.0,0.0,,582.0,0.0,311.0,155.0,1325.0,2283.0,0.0,133.0,34.0,99.0,-1228.0,3300.0,-300.0,1905.0,0,1905.0,4188.0,
07/31/2015,4334.0,494.0,494.0,0.0,505.0,505.0,0.0,1035.0,81.0,118.0,237.0,599.0,337.0,,25.0,,18.0,276.0,2371.0,608.0,,,0,1355.0,1210.0,605.0,605.0,,,102.0,1963.0,,557.0,,54.0,65.0,438.0,263.0,13.0,,,,250.0,13.0,,9.0,112.0,,0.0,833.0,1229.0,1229.0,,,,565.0,,304.0,140.0,1794.0,2627.0,0.0,145.0,34.0,111.0,-1443.0,3309.0,-304.0,1707.0,0,1707.0,4334.0,
10/31/2015,4319.0,195.0,195.0,0.0,727.0,727.0,0.0,1067.0,88.0,124.0,251.0,604.0,359.0,,20.0,,17.0,290.0,2348.0,619.0,,,0,1352.0,1214.0,606.0,608.0,,,101.0,1971.0,,562.0,,16.0,,546.0,553.0,303.0,,,,250.0,15.0,,4.0,116.0,,0.0,1130.0,1229.0,1229.0,,,,559.0,,300.0,139.0,1788.0,2918.0,0.0,149.0,34.0,115.0,-1950.0,3508.0,-306.0,1401.0,0,1401.0,4319.0,
01/31/2016,4333.0,317.0,317.0,0.0,630.0,630.0,0.0,1031.0,81.0,113.0,203.0,634.0,427.0,,24.0,48.0,14.0,311.0,2405.0,621.0,,,0,1307.0,1171.0,589.0,582.0,,,98.0,1928.0,,582.0,,17.0,68.0,497.0,509.0,509.0,,,,0.0,9.0,,1.0,138.0,,0.0,1100.0,1229.0,1229.0,,,,587.0,,305.0,143.0,1816.0,2916.0,0.0,148.0,34.0,114.0,-1969.0,3561.0,-323.0,1417.0,0,1417.0,4333.0,
04/30/2016,4183.0,263.0,263.0,0.0,559.0,559.0,0.0,1054.0,85.0,116.0,187.0,666.0,357.0,208.0,10.0,,17.0,125.0,2233.0,629.0,1217.0,-588.0,0,1321.0,1185.0,590.0,595.0,0.0,,109.0,1950.0,,512.0,121.0,19.0,,372.0,271.0,271.0,0.0,0.0,,0.0,8.0,0.0,11.0,101.0,0.0,0.0,791.0,1230.0,1230.0,0.0,0.0,,600.0,0.0,353.0,135.0,1830.0,2621.0,0.0,148.0,34.0,114.0,-2301.0,4065.0,-350.0,1562.0,0,1562.0,4183.0,
07/31/2016,4755.0,459.0,459.0,0.0,501.0,501.0,0.0,1262.0,96.0,119.0,212.0,835.0,339.0,,14.0,,16.0,313.0,2561.0,645.0,,,0,1549.0,1405.0,756.0,649.0,,,114.0,2194.0,,572.0,,56.0,67.0,449.0,288.0,288.0,,,,,14.0,,13.0,122.0,,0.0,874.0,1953.0,1953.0,,,,598.0,,344.0,119.0,2551.0,3425.0,0.0,142.0,68.0,74.0,-2495.0,4085.0,-402.0,1330.0,0,1330.0,4755.0,
10/31/2016,4720.0,211.0,211.0,0.0,660.0,660.0,0.0,1286.0,97.0,121.0,235.0,833.0,373.0,,20.0,,16.0,342.0,2530.0,651.0,,,0,1539.0,1383.0,743.0,640.0,,,120.0,2190.0,,572.0,,13.0,,559.0,337.0,337.0,,,,,-5.0,,0.0,150.0,,0.0,904.0,1917.0,1917.0,,,,616.0,,335.0,131.0,2533.0,3437.0,0.0,142.0,68.0,74.0,-2735.0,4283.0,-407.0,1283.0,0,1283.0,4720.0,
01/31/2017,4600.0,197.0,197.0,0.0,611.0,611.0,0.0,1238.0,89.0,116.0,175.0,858.0,331.0,,19.0,,16.0,308.0,2377.0,669.0,,,0,1554.0,1382.0,746.0,636.0,,,137.0,2223.0,,559.0,,25.0,70.0,464.0,557.0,308.0,,,,249.0,14.0,,3.0,150.0,,0.0,1130.0,1669.0,1669.0,,,,617.0,,336.0,128.0,2286.0,3416.0,0.0,142.0,68.0,74.0,-2851.0,4326.0,-433.0,1184.0,0,1184.0,4600.0,
04/30/2017,4625.0,182.0,182.0,0.0,557.0,557.0,0.0,1270.0,92.0,119.0,186.0,873.0,342.0,210.0,8.0,,16.0,111.0,2351.0,713.0,1333.0,-620.0,0,1561.0,1394.0,753.0,641.0,,,143.0,2274.0,,502.0,137.0,9.0,,356.0,460.0,211.0,0.0,0.0,,249.0,8.0,0.0,8.0,152.0,0.0,0.0,970.0,1689.0,1689.0,0.0,0.0,,596.0,0.0,314.0,122.0,2285.0,3255.0,0.0,133.0,68.0,65.0,-2843.0,4470.0,-390.0,1370.0,0,1370.0,4625.0,
07/31/2017,4802.0,238.0,238.0,0.0,576.0,576.0,0.0,1337.0,108.0,117.0,217.0,895.0,352.0,,1.0,,17.0,344.0,2503.0,719.0,,,0,1580.0,1416.0,755.0,661.0,,,146.0,2299.0,,573.0,,57.0,70.0,446.0,508.0,258.0,,,,250.0,8.0,,19.0,135.0,,0.0,1089.0,1720.0,1720.0,,,,573.0,,298.0,121.0,2293.0,3382.0,0.0,105.0,58.0,47.0,-133.0,1824.0,-376.0,1420.0,0,1420.0,4802.0,
10/31/2017,4978.0,212.0,212.0,0.0,753.0,753.0,0.0,1359.0,105.0,117.0,242.0,895.0,337.0,,1.0,,15.0,335.0,2661.0,740.0,,,0,1577.0,1415.0,756.0,659.0,,,146.0,2317.0,,577.0,,11.0,,566.0,485.0,235.0,,,,250.0,-10.0,,4.0,139.0,,0.0,1052.0,1719.0,1719.0,,,,560.0,,287.0,130.0,2279.0,3331.0,0.0,107.0,58.0,49.0,-132.0,2063.0,-391.0,1647.0,0,1647.0,4978.0,
