Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,1599.717041,118.488998,118.488998,0.0,343.502014,343.502014,,434.813995,118.487999,45.883999,270.441986,0.0,38.047001,,,,934.85199,257.014008,687.448975,-430.434998,0.0,407.851013,352.768005,183.097,169.671005,55.083008,664.865021,,96.599998,96.599998,,,,0.0,0.0,0.0,0.0,,119.664009,,,119.664009,216.264008,301.600006,,,,145.013,,,,145.013,446.613007,662.877014,0.0,278.161987,,,-122.415001,810.500977,-29.407997,936.839966,0.0,936.839966,1599.71698,
12/31/2005,1582.224,114.322,114.322,0.0,349.202,349.202,,432.814,113.082,43.747,275.985,0.0,35.33,,,,931.668,250.817,666.079,-415.262,0.0,399.739,352.178,182.507,169.671,47.561,650.556,,101.86,101.86,,,,0.0,,,,,111.625,,,111.625,213.485,301.6,,,,163.187,,,,163.187,464.787,678.272,0.0,278.237,,,-152.928,820.025,-41.382,903.952,0.0,903.952,1582.224,
03/31/2006,1604.484985,90.554001,90.554001,0.0,393.216003,393.216003,,439.312012,118.042,45.104,276.165985,0.0,37.720001,,,,960.802002,242.367996,653.606018,-411.238007,0.0,401.315002,352.178009,182.507004,169.671005,49.136993,643.682999,,110.697998,110.697998,,,,0.0,,,,,113.188995,,,113.188995,223.886993,301.600006,,,,172.585007,,,,172.585007,474.185013,698.072006,0.0,279.730011,,,-170.669998,842.288025,-44.935043,906.412994,0.0,906.412994,1604.485001,
06/30/2006,1589.624023,58.978001,58.978001,0.0,371.531006,371.531006,,488.76001,114.337997,42.993,331.428986,0.0,36.68,,,,955.948975,238.490005,642.200989,-403.710999,0.0,395.184998,352.178009,182.507004,169.671005,43.006989,633.675003,,110.369003,110.369003,,,,0.0,,,,,100.470001,,,100.470001,210.839005,300.799988,,,,176.487,,,,176.487,477.286987,688.125992,0.0,281.294006,,,-184.283997,851.421021,-46.933044,901.497986,0.0,901.497986,1589.623978,
09/30/2006,1592.625977,41.610001,41.610001,0.0,360.205994,360.205994,,516.836975,113.094002,39.542,364.200989,0.0,47.252998,,,,965.906006,230.421997,638.93103,-408.509003,0.0,396.298004,352.178009,182.507004,169.671005,44.119995,626.720001,,111.599998,111.599998,,,,0.0,,,,,106.168007,,,106.168007,217.768005,300.799988,,,,172.182999,,,,172.182999,472.982986,690.750992,0.0,282.756989,,,-184.192993,849.486023,-46.175049,901.874969,0.0,901.874969,1592.625961,
12/31/2006,1558.203003,26.565001,26.565001,0.0,362.557007,362.557007,,502.070007,106.217003,35.410999,360.441986,0.0,49.981998,,,,941.174011,221.397995,609.991028,-388.592987,0.0,395.631012,352.322998,182.651993,169.671005,43.308014,617.029007,,94.514999,94.514999,,,,10.8,,,,,83.241,,,83.241,188.556,300.799988,,,,158.132004,,,,158.132004,458.931992,647.487991,0.0,284.002991,,,-183.910995,843.810974,-33.188004,910.714966,0.0,910.714966,1558.202957,
03/31/2007,1557.755005,47.960999,47.960999,0.0,356.489014,356.489014,,496.489014,103.584,31.045,361.859985,0.0,45.799,,,,946.737976,220.511002,609.812988,-389.302002,0.0,390.506012,352.322998,182.651993,169.671005,38.183014,611.017014,,99.704002,99.704002,,,,300.799988,,,,,88.876015,,,88.876015,489.380005,0.8,,,,157.973007,,,,157.973007,158.773007,648.153012,0.0,285.032013,,,-183.910995,840.534973,-32.05397,909.60202,0.0,909.60202,1557.755032,
06/30/2007,1556.5,92.542999,92.542999,0.0,327.169006,327.169006,,482.859009,103.818001,30.622,348.419006,0.0,48.433998,,,,951.005005,209.414993,557.388,-347.972992,0.0,396.079987,352.322998,182.651993,169.671005,43.756989,605.49498,,105.305,105.305,,,,300.799988,,,,,83.74102,,,83.74102,489.846008,0.0,,,,156.662003,,,,156.662003,156.662003,646.508011,0.0,282.200012,,,-180.212997,838.58197,-30.576981,909.992004,0.0,909.992004,1556.500015,
09/30/2007,1532.478027,92.190002,92.190002,0.0,329.516998,329.516998,,477.721008,101.736,31.344999,344.640015,0.0,45.394001,,,,944.822021,204.839996,558.661011,-353.821014,0.0,382.81601,345.222992,182.651993,162.570999,37.593018,587.656006,,114.861,114.861,,,,0.8,,,,,81.335002,,,81.335002,196.996002,300.0,,,,144.526993,,,,144.526993,444.526993,641.522995,0.0,283.363007,,,-180.253998,817.166016,-29.320038,890.954987,0.0,890.954987,1532.477982,
12/31/2007,1463.078003,118.764,118.764,0.0,292.694,292.694,,401.302002,94.060997,24.004999,283.235992,0.0,87.094002,,,,899.854004,178.563995,511.178009,-332.614014,0.0,384.660004,329.927002,167.356003,162.570999,54.733002,563.223999,,93.556999,93.556999,,,,20.799999,,,,,73.042004,,,73.042004,187.399002,280.0,,,,150.912994,,,,150.912994,430.912994,618.311996,0.0,283.256012,,,-180.255997,768.731018,-26.965012,844.766022,0.0,844.766022,1463.078018,
03/31/2008,1457.546,187.838,187.838,0.0,283.792,283.792,,393.823,91.96,25.037,276.826,0.0,49.279,,,,914.732,178.923,518.841,-339.918,0.0,363.891,329.927,167.356,162.571,33.964,542.814,,104.4,104.4,,,,0.8,,,,,103.815,,,103.815,209.015,235.0,,,,136.504,,,,136.504,371.504,580.519,0.0,277.587,,,-173.828,799.916,-26.648,877.027,0.0,877.027,1457.546,
06/30/2008,1368.82,131.805,131.805,0.0,249.674,249.674,,391.302,91.602,25.088,274.612,0.0,52.165,,,,824.946,180.169,524.606,-344.437,0.0,363.705,329.927,167.356,162.571,33.778,543.874,,82.766,82.766,,,,0.0,,,,,92.847,,,92.847,175.613,200.0,,,,141.577,,,,141.577,341.577,517.19,0.0,278.57,,,-173.554,774.02,-27.406,851.63,0.0,851.63,1368.82,
09/30/2008,1339.499,109.64,109.64,0.0,232.653,232.653,,390.53,92.984,24.019,273.527,0.0,68.336,,,,801.159,179.715,528.814,-349.099,0.0,358.625,329.927,167.356,162.571,28.698,538.34,,91.546,91.546,,,,0.0,,,,,95.898,,,95.898,187.444,200.0,,,,143.368,,,,143.368,343.368,530.812,0.0,279.651,,,-173.513,730.347,-27.798,808.687,0.0,808.687,1339.499,
12/31/2008,999.518,106.58,106.58,0.0,178.59,178.59,,350.026,89.713,21.405,238.908,0.0,50.682,,,,685.878,150.864,485.46,-334.596,0.0,162.776,162.776,0.0,162.776,0.0,313.64,,85.206,85.206,,,,30.0,,,,,112.296,,,112.296,227.502,160.0,,,,245.522,,,,245.522,405.522,633.024,0.0,280.902,,,-173.935,376.515,-116.988,366.494,0.0,366.494,999.518,
03/31/2009,897.694,48.108,48.108,0.0,170.385,170.385,0.0,323.436,87.137,21.112,215.187,0.0,43.308,,28.805,14.503,585.237,150.313,489.753,-339.44,0.0,162.144,127.132,,127.132,35.012,312.457,,151.633,73.952,,,77.681,2.0,0.0,,,2.0,0.0,,,0.0,153.633,143.0,143.0,,,237.244,,135.284,27.925,74.035,380.244,533.877,0.0,282.342,56.483,225.859,-174.282,372.339,-116.582,363.817,0.0,363.817,897.694,
06/30/2009,843.497,77.263,77.263,0.0,136.849,136.849,0.0,306.844,86.181,18.783,201.88,0.0,15.734,,2.282,13.452,536.69,144.68,483.5,-338.82,0.0,162.127,127.3,,127.3,34.827,306.807,,135.164,58.725,,,76.439,19.0,0.0,,,19.0,0.0,,,0.0,154.164,110.0,110.0,,,232.018,,134.78,28.542,68.696,342.018,496.182,0.0,279.183,56.483,222.7,-173.64,356.346,-114.574,347.315,0.0,347.315,843.497,
09/30/2009,805.087,76.49,76.49,0.0,130.876,130.876,0.0,282.734,74.574,20.017,188.143,0.0,13.546,,2.282,11.264,503.646,140.855,467.921,-327.066,0.0,160.586,127.3,,127.3,33.286,301.441,,142.716,68.622,,,74.094,0.0,0.0,,,,0.0,,,0.0,142.716,102.0,102.0,,,237.462,,138.135,28.566,70.761,339.462,482.178,0.0,279.795,56.483,223.312,-173.809,332.81,-115.887,322.909,0.0,322.909,805.087,
12/31/2009,758.105,83.872,83.872,0.0,125.513,125.513,0.0,226.078,67.776,15.32,142.982,0.0,68.25,0.0,58.976,9.274,503.713,134.352,453.248,-318.896,0.0,120.04,87.608,0.0,87.608,32.432,254.392,,159.761,83.813,0.0,0.0,75.948,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,176.761,78.0,78.0,0.0,0.0,240.553,0.0,135.557,25.737,79.259,318.553,495.314,0.0,280.616,56.483,224.133,-174.183,267.829,-111.471,262.791,0.0,262.791,758.105,
03/31/2010,745.251,60.524,60.524,0.0,128.908,128.908,0.0,231.392,68.773,17.268,145.351,0.0,68.175,,58.976,9.199,488.999,130.958,450.764,-319.806,0.0,125.294,87.608,,87.608,37.686,256.252,,162.53,88.279,,,74.251,78.0,0.0,,,78.0,0.0,,,0.0,240.53,0.0,0.0,,,236.267,,135.372,26.359,74.536,236.267,476.797,0.0,285.537,56.483,229.054,-178.878,271.326,-109.531,268.454,0.0,268.454,745.251,
06/30/2010,746.337,102.79,102.79,0.0,121.639,121.639,0.0,251.454,79.508,16.919,155.027,0.0,16.459,,6.983,9.476,492.342,127.693,422.892,-295.199,0.0,126.302,87.608,,87.608,38.694,253.995,,163.235,89.894,,,73.341,77.0,0.0,,,77.0,0.0,,,0.0,240.235,0.0,0.0,,,213.971,,113.545,25.217,75.209,213.971,454.206,0.0,249.886,56.483,193.403,-126.068,275.574,-107.261,292.131,0.0,292.131,746.337,
09/30/2010,734.912,70.189,70.189,0.0,118.306,118.306,0.0,276.471,82.902,17.514,176.055,0.0,18.923,,6.983,11.94,483.889,126.049,422.16,-296.111,0.0,124.974,87.608,,87.608,37.366,251.023,,156.432,98.667,,,57.765,0.0,0.0,,,,0.0,,,0.0,156.432,77.0,77.0,,,186.687,,91.382,23.008,72.297,263.687,420.119,0.0,271.343,60.615,210.728,-125.611,273.48,-104.419,314.793,0.0,314.793,734.912,
12/31/2010,676.413,51.964,51.964,0.0,112.939,112.939,0.0,249.691,77.167,16.395,156.129,0.0,12.838,0.0,1.596,11.242,427.432,124.866,419.634,-294.768,0.0,124.115,86.508,0.0,86.508,37.607,248.981,,141.069,79.846,0.0,0.0,61.223,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,141.069,77.0,77.0,0.0,0.0,198.777,0.0,104.736,23.114,70.927,275.777,416.846,0.0,271.56,60.615,210.945,-125.121,228.803,-115.675,259.567,0.0,259.567,676.413,
03/31/2011,687.008,40.846,40.846,0.0,123.655,123.655,0.0,255.511,76.724,17.376,161.411,0.0,13.85,,,13.85,433.862,120.066,409.456,-289.39,0.0,133.08,86.508,,86.508,46.572,253.146,,152.661,96.59,,,56.071,0.0,0.0,,,,0.0,,,0.0,152.661,77.0,77.0,,,198.043,,103.558,22.18,72.305,275.043,427.704,0.0,265.889,60.615,205.274,-118.455,225.745,-113.875,259.304,0.0,259.304,687.008,
06/30/2011,677.116,35.354,35.354,0.0,123.057,123.057,0.0,246.478,76.56,16.34,153.578,0.0,13.642,,,13.642,418.531,117.93,403.172,-285.242,0.0,140.655,86.508,,86.508,54.147,258.585,,148.56,88.978,,,59.582,0.0,0.0,,,,0.0,,,0.0,148.56,77.0,77.0,,,196.229,,102.821,21.59,71.818,273.229,421.789,0.0,263.625,60.615,203.01,-115.091,219.096,-112.303,255.327,0.0,255.327,677.116,
09/30/2011,639.641,21.191,21.191,0.0,109.616,109.616,0.0,248.879,81.239,15.785,151.855,0.0,10.603,,,10.603,390.289,117.529,384.294,-266.765,0.0,131.823,77.508,,77.508,54.315,249.352,,144.704,84.034,,,60.67,0.0,0.0,,,,0.0,,,0.0,144.704,77.0,77.0,,,187.412,,100.882,18.976,67.554,264.412,409.116,0.0,263.274,60.615,202.659,-114.936,194.55,-112.363,230.525,0.0,230.525,639.641,
12/31/2011,614.496,25.387,25.387,0.0,107.974,107.974,0.0,228.155,80.062,15.585,132.508,0.0,9.49,0.0,,9.49,371.006,115.803,382.915,-267.112,0.0,127.687,77.508,0.0,77.508,50.179,243.49,,139.154,85.603,0.0,0.0,53.551,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,139.154,77.0,77.0,0.0,0.0,266.061,0.0,185.991,19.33,60.74,343.061,482.215,0.0,263.086,60.615,202.471,-114.005,185.053,-201.853,132.281,0.0,132.281,614.496,
03/31/2012,622.539,15.418,15.418,0.0,131.142,131.142,0.0,225.514,81.091,16.721,127.702,0.0,10.805,,,10.805,382.879,114.822,382.005,-267.183,0.0,124.838,77.508,,77.508,47.33,239.66,,147.912,98.399,,,49.513,0.0,0.0,,,,0.0,,,0.0,147.912,77.0,77.0,,,262.243,,182.74,19.775,59.728,339.243,487.155,0.0,245.066,60.615,184.451,-95.376,185.432,-199.738,135.384,0.0,135.384,622.539,
06/30/2012,634.173,19.07,19.07,0.0,120.312,120.312,0.0,249.037,92.598,17.365,139.074,0.0,10.56,,,10.56,398.979,111.413,382.525,-271.112,0.0,123.781,77.508,,77.508,46.273,235.194,,169.565,115.412,,,54.153,0.0,0.0,,,,0.0,,,0.0,169.565,77.0,77.0,,,257.263,,179.074,19.954,58.235,334.263,503.828,0.0,247.863,60.615,187.248,-97.531,178.662,-198.649,130.345,0.0,130.345,634.173,
09/29/2012,645.58,15.512,15.512,0.0,120.282,120.282,0.0,259.761,91.581,18.611,149.569,0.0,11.83,,,11.83,407.385,106.742,380.236,-273.494,0.0,131.453,77.508,,77.508,53.945,238.195,,193.732,140.028,,,53.704,0.0,0.0,,,,0.0,,,0.0,193.732,83.335,83.335,,,253.796,,175.33,20.407,58.059,337.131,530.863,0.0,248.071,60.615,187.456,-97.179,160.681,-196.856,114.717,0.0,114.717,645.58,
12/29/2012,618.441,11.869,11.869,0.0,125.739,125.739,0.0,244.333,85.593,15.84,142.9,0.0,11.287,0.0,,11.287,393.228,103.403,377.788,-274.385,0.0,121.81,76.105,0.0,76.105,45.705,225.213,,172.331,113.59,0.0,0.0,58.741,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,172.331,105.0,105.0,0.0,0.0,286.312,0.0,213.295,18.002,55.015,391.312,563.643,0.0,248.149,60.615,187.534,-96.738,137.784,-234.397,54.798,0.0,54.798,618.441,
03/30/2013,596.312,10.283,10.283,0.0,112.418,112.418,0.0,241.66,83.712,15.87,142.078,0.0,10.866,,,10.866,375.227,98.712,376.212,-277.5,0.0,122.373,76.105,,76.105,46.268,221.085,,159.577,104.173,,,55.404,0.0,0.0,,,,0.0,,,0.0,159.577,116.788,116.788,,,283.593,,211.112,22.063,50.418,400.381,559.958,0.0,248.13,60.615,187.515,-96.191,116.582,-232.167,36.354,0.0,36.354,596.312,
06/29/2013,546.732,8.817,8.817,0.0,109.351,109.351,0.0,226.538,79.323,14.304,132.911,0.0,10.021,,,10.021,354.727,96.254,376.153,-279.899,0.0,95.751,65.339,,65.339,30.412,192.005,,157.904,108.057,,,49.847,0.0,0.0,,,,0.0,,,0.0,157.904,117.747,117.747,,,274.481,,208.671,17.866,47.944,392.228,550.132,0.0,247.78,8.659,239.121,-95.539,75.76,-231.401,-3.4,0.0,-3.4,546.732,
