Date,Revenue,Rental Income,Base Rent,Recoveries from Tenants,Percentage Rent,Other Rental Income,Real Estate Sales,Com & Fee Earn/Inc from REO,Mortgage Income,Other Operating Income,Operating Expenses,Property Operating Expenses,General & Administrative,Depreciation & Amortization,Provision for Loan Losses,Cost of Real Estate Sold,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Interest Expense,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",FFO Reconciliation,D&A of Con Real Estate,D&A of Uncon Real Estate,D&A of Non-Real Estate Assets,Impairment of Assets,Impairment from Affiliates,Disposal of Con Assets,Disposal of Uncon Assets,Abnormal Losses/(Gains),Income Taxes,Other FFO Adjustments,Funds from Operations,Other Abnormal Gains/(Losses),Adjusted Funds from Operations,Straight-Line Rent,Stock-Based Compensation,Amortization of Financing Costs,Recurring Capital Expenditure,Accounting Adjustments,Tenant Improv & Leasing Com,Funds Available For Distribution,AFFO Per Diluted Share,FAD Per Diluted Share,Dividend Per Share,AFFO Payout Ratio,FAD Payout Ratio,FFO Payout Ratio,Source: Bloomberg
09/30/2007,637.078,609.073,,,,,0.0,28.005,0.0,0.0,-425.882,259.0,47.888,118.994,0.0,,0.0,211.196,-86.746,149.722,-6.395,-56.581,124.45,-2.806,130.841,-24.538,,,146.182,-11.07,130.841,-14.295,,116.546,116.546,,157.919908,0.741086,0.587094,0.587094,164.697404,0.712213,0.558221,0.558221,,117.148,31.455,,,,-22.942,-8.98,,-6.282,,215.996,,215.996,,,,,,,215.996,1.267037,1.267037,0.818082,64.566566,64.566566,59.811987,
12/31/2007,657.166,629.065,,,,,0.0,28.101,0.0,0.0,-427.865,253.621,50.95,123.294,0.0,,0.0,229.301,-147.561,148.673,15.765,-16.877,81.74,-3.776,105.214,-33.227,,,111.191,-9.094,105.214,-14.291,,90.923,90.923,,158.525654,0.57747,0.365731,0.375355,164.478171,0.548596,0.346482,0.356106,,125.989,28.939,,,,-37.869,-5.99,,-4.809,,188.089,,188.089,,,,,,,188.089,1.103994,1.103994,0.866205,78.461048,78.461048,73.005705,
03/31/2008,649.282,620.594,,,,,0.0,28.688,0.0,0.0,-310.636,261.251,49.385,130.61,0.0,,2.283,205.753,-85.415,157.457,-57.938,-14.104,120.338,217.329,403.838,0.0,,0.0,449.748,-14.286,403.838,-14.275,,389.563,389.563,,162.182987,2.406125,1.710919,1.710919,172.746654,2.290631,1.641813,1.641813,,129.86,28.238,,,,-0.58,-5.422,,-5.828,,521.545,,521.545,,,,,,,521.545,3.019132,3.019132,0.866205,28.690525,28.690525,26.936065,
06/30/2008,674.365,643.753,,,,,0.0,30.612,0.0,0.0,-306.643,256.358,50.285,130.948,0.0,,0.726,236.048,-143.655,159.759,11.075,-27.179,92.393,-4.915,131.132,0.0,,0.0,145.817,-8.13,131.132,-14.274,,116.858,116.858,0.0,164.708833,0.712213,0.355287,0.355287,169.67013,0.692964,0.349126,0.349126,,122.227,28.026,,,,-56.831,-1.772,,-5.948,,194.43,,194.43,,,,,,,194.43,1.107044,1.107044,0.866205,78.24487,78.24487,73.379417,
09/30/2008,676.068,645.313,,,,,0.0,30.755,0.0,0.0,-325.609,276.115,49.494,136.55,0.0,,5.0,208.909,-160.964,157.646,12.956,-9.638,47.945,-5.244,37.007,-0.846,,,43.547,-13.816,37.007,-14.271,,22.736,22.736,,165.994094,0.134743,0.134743,0.134743,170.839022,0.134743,0.134743,0.134743,,127.975,30.416,,,,-0.112,-1.201,,-6.205,,159.793,33.454,193.247,,,,,,,193.247,1.130607,1.130607,0.866205,76.614126,76.614126,89.981977,
12/31/2008,695.153,657.908,,,,,0.0,37.245,0.0,0.0,-320.913,276.054,44.859,139.013,0.0,,0.0,235.227,-461.06,160.862,185.574,114.624,-225.833,-2.633,359.297,0.0,,0.0,-227.667,-49.683,-212.68,-57.091,,-226.951,-226.951,47.7347,160.621347,-1.414801,-1.414801,-1.117613,160.621347,-1.414801,-1.414801,-1.117613,,509.367,115.948,,,,-57.523,-9.478,,-23.223,,787.614,,787.614,,,,,,,787.614,4.628991,4.628991,0.914327,19.752195,19.752195,18.646253,
03/31/2009,678.566,647.816,0.0,98.029,0.0,549.787,0.0,30.75,0.0,0.0,-489.619,278.898,79.065,131.656,,0.0,0.0,188.947,-30.059,157.76,-107.737,-19.964,158.888,-5.049,140.11,-2.592,-2.592,0.0,156.431,-13.003,140.11,-14.226,-94.969,125.841,117.344,-5.905,159.247028,0.793438,0.773847,0.736868,160.382239,0.783643,0.764052,0.727233,,124.127,31.188,,,,,-0.173,,-5.803,6.362,268.582,15.895,284.477,-27.138,10.249,4.049,,-1.871,-40.057,134.74,1.711968,0.810858,0.930576,54.357083,114.764287,55.175496,
06/30/2009,673.79,637.891,0.0,83.375,0.0,554.516,0.0,35.899,0.0,0.0,-456.029,269.711,49.632,136.686,,0.0,0.0,217.761,-256.042,159.063,16.51,80.469,-38.281,-5.457,-37.635,-3.363,-3.363,0.0,-40.375,-12.209,-37.635,-14.269,1.745,-51.904,-72.951,-17.684,173.059449,-0.297349,-0.317172,-0.421537,173.059449,-0.297349,-0.317172,-0.421537,,128.662,34.914,,,,,-0.5,,-5.448,,93.515,100.845,194.36,-25.125,5.651,4.323,,-7.425,-43.864,129.665,1.114177,0.74331,0.941604,84.511191,126.677168,174.253863,
09/30/2009,671.219,639.584,0.0,89.53,0.0,550.054,0.0,31.635,0.0,0.0,-448.139,265.952,51.684,130.503,,0.0,0.0,223.08,-105.29,158.205,-24.59,-28.325,117.79,-5.267,140.617,-43.321,-43.321,0.0,155.844,-8.146,140.617,-14.226,-15.115,126.348,75.188,-7.839,179.389818,0.707226,0.478125,0.419132,181.686792,0.697265,0.478125,0.419132,,122.76,36.237,,,,-42.653,-0.676,,-6.133,6.466,234.246,-13.906,220.34,-21.177,5.639,4.35,,-6.174,-54.895,132.968,1.175313,0.709263,0.647461,55.088341,91.286362,49.583707,
12/31/2009,706.552,646.623,0.0,89.711,0.0,556.912,0.0,59.929,0.0,0.0,-533.357,267.672,51.083,138.639,,0.0,75.963,173.195,-303.007,155.152,43.427,104.428,-129.812,-4.935,-136.923,8.703,8.703,0.0,-143.45,-11.963,-136.923,-14.269,3.86,-151.192,-14.824,127.665,179.832,-0.84,-0.792345,-0.082432,179.832,-0.84,-0.792345,-0.082432,,133.023,38.219,,,,-2.629,-0.003,,-5.435,,0.02,186.105,186.125,-22.653,5.68,4.969,,-6.371,-33.083,138.527,1.020092,0.759223,0.65,63.719731,85.613888,584454.0,
03/31/2010,685.314,644.387,0.0,91.93,0.0,552.457,0.0,40.927,0.0,0.0,-457.116,274.693,48.63,133.793,,0.0,0.0,228.198,19.496,135.727,-137.214,-18.009,247.694,-5.58,214.552,9.57,9.57,0.0,232.544,-11.171,214.552,-14.226,-123.162,200.285,206.55,-3.305,181.542,1.1,1.15,1.137753,183.445,1.09,1.14,1.121984,,127.614,37.042,,,,,-0.307,,-6.125,6.447,353.826,-5.646,348.18,-20.922,6.477,4.426,,-9.143,-37.582,168.274,1.84046,0.889487,0.65,35.317264,73.075847,33.337855,
06/30/2010,683.989,651.832,0.0,86.42,0.0,565.412,0.0,32.157,0.0,0.0,-446.592,261.845,49.54,133.277,,0.0,1.93,237.397,-151.541,142.175,16.552,-7.186,85.856,-4.964,72.106,3.681,3.681,0.0,77.211,-11.303,72.106,-14.226,12.282,57.84,58.211,-3.31,182.027,0.32,0.34,0.319793,183.644,0.31,0.33,0.311976,,127.181,37.196,,,,0.0,0.0,,-6.182,,204.772,10.757,215.529,-17.484,8.48,4.543,,-10.19,-43.846,169.314,1.17317,0.921612,0.65,55.405421,70.528574,57.780141,
09/30/2010,687.125,654.859,0.0,95.341,0.0,559.518,0.0,32.266,0.0,0.0,-461.797,275.077,55.2,130.599,,0.0,0.921,225.328,-100.08,145.561,5.963,-51.444,125.248,-5.449,104.252,3.667,3.667,0.0,116.132,-11.011,104.252,-13.402,-4.249,95.192,95.432,-3.427,182.462,0.52,0.54,0.523024,184.168,0.52,0.54,0.521392,,126.987,37.613,,,,0.0,0.0,,-6.347,10.872,248.964,-27.464,221.5,-15.531,11.21,5.2,,-11.49,-33.134,173.506,1.165949,0.913314,0.65,55.748578,71.169354,47.63753,
12/31/2010,702.836,660.316,0.0,84.576,0.0,575.74,0.0,42.52,0.0,0.0,-596.005,279.917,60.718,128.763,,0.0,126.607,106.831,177.259,136.698,20.94,-334.897,284.09,-6.483,256.973,-4.537,-4.537,0.0,282.144,-12.96,256.973,-13.519,34.026,243.414,200.226,-38.651,183.308,1.33,1.303146,1.092293,190.849,1.31,1.286227,1.083706,,124.024,36.474,,92.5,11.481,-57.248,-5.47,,-5.907,6.512,432.86,-229.654,203.206,-21.243,8.447,4.373,,-9.89,-63.476,155.443,1.064748,0.814482,0.65,61.047336,79.805363,27.526267,
03/31/2011,726.883,651.921,0.0,89.669,0.0,562.252,0.0,74.962,0.0,0.0,-531.689,324.64,58.946,129.833,,0.0,18.27,195.194,119.383,134.71,-130.308,-123.785,314.577,-6.382,412.663,-137.626,-137.626,0.0,445.821,-6.85,412.663,-13.416,-107.767,399.215,273.182,11.593,183.988,2.17,1.421772,1.484782,191.529,2.12,1.401435,1.461964,,124.321,41.698,,,0.0,-51.165,-1.649,,-6.205,6.534,505.931,-174.757,331.174,-13.245,7.146,4.633,,-11.691,-36.039,174.211,1.729106,0.90958,0.69,39.905008,75.859165,25.089587,
06/30/2011,696.038,622.807,0.0,77.902,0.0,544.905,0.0,73.231,0.0,0.0,-464.662,287.168,49.795,125.802,,0.0,1.897,231.376,-105.135,135.361,-22.228,-7.998,126.241,-5.641,108.581,-10.369,-10.369,0.0,130.969,-9.906,108.581,-16.636,8.073,91.913,83.441,1.897,184.268,0.5,0.44,0.452824,186.144,0.49,0.44,0.450191,,124.326,39.401,,0.0,0.0,-0.458,-2.611,,-5.835,6.556,243.418,-8.781,234.637,-8.266,6.919,5.235,,-11.543,-58.801,176.254,1.222482,0.9183,0.69,56.442569,75.138805,52.233163,
09/30/2011,687.86,615.949,0.0,85.757,0.0,530.192,0.0,71.911,0.0,0.0,-471.6,296.256,46.121,126.935,,0.0,2.288,216.26,-151.522,131.998,-9.189,28.713,64.738,-6.959,53.762,-8.444,-8.444,0.0,66.223,-10.468,53.762,-17.597,-16.195,41.135,33.681,0.99,184.398,0.22,0.18,0.182654,186.065,0.22,0.18,0.182654,,128.811,45.488,,0.0,0.0,0.0,-3.591,,-6.28,5.0,195.125,35.231,230.356,-12.474,7.319,4.828,,-11.089,-29.001,173.744,1.237681,0.93351,0.69,55.74941,73.914558,65.206724,
12/31/2011,689.959,606.146,0.0,75.745,0.0,530.401,0.0,83.813,0.0,0.0,-488.759,271.072,53.94,150.903,,0.0,12.844,201.2,-90.548,131.583,19.822,-60.857,110.652,-5.377,87.296,8.288,8.288,0.0,96.987,-13.733,87.296,-17.758,23.309,69.508,83.481,5.685,184.571,0.376592,0.421496,0.452297,185.963,0.373773,0.418341,0.448912,,152.655,44.738,,28.799,0.0,0.0,-1.916,,-6.314,6.602,280.369,-82.493,197.876,-4.97,7.469,6.033,,-7.98,-76.075,145.662,1.031942,0.759641,1.38,133.728385,181.664662,90.847412,
03/31/2012,669.241,580.904,0.0,70.793,0.0,510.111,0.0,88.337,0.0,0.0,-487.023,299.507,55.29,131.541,,0.0,0.685,182.218,33.499,130.059,-147.893,-15.665,215.717,-6.825,251.522,-71.372,-71.372,0.0,280.264,-7.06,251.522,-17.758,11.999,233.735,163.048,0.685,185.37,1.26,0.875886,0.879581,191.886,1.25,0.875886,0.879456,,132.558,38.664,,0.0,8.875,-55.817,-0.661,,-8.497,6.626,348.452,-122.415,226.037,-21.348,6.609,5.428,,-9.849,-55.291,163.585,1.177975,0.852511,0.69,58.575074,80.937335,36.726149,
06/30/2012,677.983,588.642,0.0,71.409,0.0,517.233,0.0,89.341,0.0,0.0,-475.183,297.42,46.832,128.372,,0.0,2.559,202.8,-154.962,124.32,-13.674,44.316,47.838,-7.479,38.297,-17.869,-17.869,0.0,58.228,-9.524,38.297,-17.759,0.473,20.51,0.344,-2.297,185.673,0.11,0.014224,0.001853,186.342,0.11,0.014106,0.00178,,126.063,38.197,,13.511,1.368,-16.896,-0.234,,-6.351,0.0,166.672,63.701,230.373,-20.647,8.438,5.918,,-16.18,-43.465,164.91,1.235966,0.884753,0.69,55.826764,77.987866,76.866162,
09/30/2012,703.052,590.776,0.0,79.215,0.0,511.561,0.0,112.276,0.0,0.0,-503.71,331.943,48.456,122.241,,0.0,1.07,199.342,-90.615,119.33,-18.192,-10.523,108.727,-3.015,241.306,-158.444,-158.444,0.0,264.156,-1.613,241.306,-20.585,6.068,232.393,73.949,0.0,185.924,1.25,0.397738,0.397738,186.655,1.24,0.39114,0.39114,,118.717,39.655,,0.0,0.0,-131.088,-1.156,,-5.917,11.7,251.019,-58.779,192.24,-11.391,7.774,5.623,,-9.341,-58.289,132.684,1.029922,0.710852,0.69,66.995396,97.066677,51.106713,
12/31/2012,686.693,596.996,0.0,74.272,0.0,522.724,0.0,89.697,0.0,0.0,-600.728,309.211,51.313,129.632,,0.0,110.572,85.965,-43.216,121.049,-307.303,229.47,42.749,9.187,86.135,-39.957,-39.957,0.0,91.893,0.418,86.135,-20.75,-17.218,62.633,124.757,102.081,186.267,0.34,0.121739,0.669775,186.866,0.33,0.116173,0.662452,,125.069,38.164,,116.453,1.43,-41.998,-239.551,,-6.728,-2.752,55.89,161.139,217.029,-13.183,7.767,6.97,,-12.688,-87.448,101.229,1.161415,0.54172,1.69,145.512139,311.969436,563.233548,
03/31/2013,718.713,609.757,0.0,75.964,0.0,533.793,0.0,108.956,0.0,0.0,-468.419,277.121,51.38,139.317,,0.0,0.601,250.294,-167.056,120.346,-39.089,85.799,83.238,-1.073,262.922,-206.762,-206.762,0.0,288.927,1.814,262.922,-21.674,-2.187,231.99,62.553,37.325,186.752,1.24,0.135088,0.334952,187.529,1.24,0.135088,0.334124,,132.513,41.155,,1.514,3.65,-202.329,-0.465,,-8.05,-9.23,201.82,10.399,212.219,-17.701,7.466,5.378,,-13.091,-75.312,116.772,1.13166,0.622688,0.73,64.507028,117.233729,67.556238,
06/30/2013,671.216,606.365,0.0,72.291,0.0,534.074,0.0,64.851,0.0,0.0,-461.154,274.319,50.305,133.18,,0.0,3.35,210.062,-94.156,120.657,0.919,-27.42,115.906,-2.877,158.194,-69.292,-69.292,0.0,182.321,-5.421,158.194,-20.341,4.377,145.926,78.979,2.345,186.931,0.78,0.409959,0.422503,187.72,0.78,0.409959,0.422451,,126.728,36.966,,2.493,0.62,-65.665,0.0,,-6.326,8.1,235.348,3.956,239.304,-13.401,9.129,4.753,,-21.349,-61.301,161.512,1.274792,0.860388,0.73,57.264233,84.84546,57.982065,
09/30/2013,668.989,603.247,0.0,81.814,0.0,521.433,0.0,65.742,0.0,0.0,-434.138,265.015,44.186,122.119,,0.0,2.818,234.851,-124.656,119.676,9.843,-4.863,110.195,-2.222,103.374,-24.278,-24.278,0.0,132.251,-7.736,103.374,-20.342,2.437,83.005,46.407,-12.32,186.969,0.44,0.33,0.248207,187.724,0.44,0.33,0.248207,,117.901,37.361,,0.72,1.826,-16.087,0.0,,-6.39,0.0,210.627,14.885,225.512,-15.777,9.201,4.952,,-11.775,-63.523,151.027,1.200995,0.804315,0.73,60.782943,90.76048,64.80051,
12/31/2013,649.403,601.951,0.0,76.995,0.0,524.956,0.0,47.452,0.0,0.0,-475.446,260.185,50.396,127.777,,0.0,37.088,173.957,-352.655,120.625,264.214,-32.184,-178.698,12.578,-48.519,-127.361,-127.361,0.0,-38.759,-3.746,-48.519,-20.368,304.311,-68.887,-183.148,13.1,187.109,-0.368165,-1.048843,-0.978831,187.109,-0.368165,-1.048843,-0.978831,,124.611,41.788,,32.443,0.456,-127.512,0.0,,-5.937,0.0,-6.784,241.605,234.821,-20.837,9.118,10.473,,-13.649,-98.371,425.866,1.254996,2.276032,0.73,58.167528,32.073368,,
03/31/2014,562.381,526.441,0.0,59.301,0.0,467.14,0.0,35.94,0.0,0.0,-417.14,236.561,47.502,131.792,,0.0,1.285,145.241,-54.7,96.312,-20.127,-21.485,90.541,-0.851,82.717,-8.466,-8.466,0.0,98.156,-11.399,82.717,-20.341,-17.324,62.349,44.248,-9.635,187.307,0.33,0.29,0.236232,188.24,0.33,0.29,0.236232,,142.569,36.686,,20.842,,0.0,,,-3.995,,247.079,-59.743,187.336,-12.99,11.024,4.422,,-7.679,-72.5,92.289,0.994949,0.490151,0.73,73.37058,148.933795,55.340239,
06/30/2014,574.411,533.6,0.0,55.11,0.0,478.49,0.0,40.811,0.0,0.0,-385.143,230.398,40.478,113.2,,0.0,1.067,189.268,-47.244,103.913,-46.368,-10.301,142.024,-3.28,97.008,-26.943,-26.943,0.0,165.687,-8.561,97.008,-20.343,59.324,76.642,48.794,-0.905,187.527,0.41,0.27,0.260197,188.617,0.41,0.27,0.260197,,121.402,30.126,,0.0,0.0,0.0,0.0,,-3.085,0.0,216.547,15.917,232.464,-19.892,9.051,2.148,,-22.392,-55.921,204.782,1.232191,1.085461,0.73,59.244042,67.252527,63.217089,
09/30/2014,578.71,540.931,0.0,65.953,0.0,474.978,0.0,37.779,0.0,0.0,-396.571,240.088,40.384,114.822,,0.0,1.277,182.139,-92.458,100.817,1.874,-10.233,89.681,-2.652,151.524,-82.168,-82.168,0.0,169.197,-5.24,151.524,-20.341,29.036,131.159,46.326,-2.665,187.671,0.7,0.261047,0.246847,188.812,0.69,0.254816,0.240701,,123.578,26.604,,0.0,0.0,-57.796,-0.76,,-0.207,,217.362,-33.718,183.644,-22.927,8.315,6.532,,-6.744,-73.405,124.451,0.972629,0.659127,0.73,75.054322,110.752634,63.028418,
12/31/2014,597.01,556.334,0.0,65.455,0.0,490.879,0.0,40.676,0.0,0.0,-423.765,246.564,40.906,121.489,,0.0,14.806,173.245,-61.981,111.713,-39.431,-10.301,111.264,-2.498,533.603,-467.22,-467.22,0.0,575.986,17.127,533.603,-20.341,32.878,513.238,45.655,-0.363,187.776,2.73,0.245069,0.243135,188.97,2.72,0.245069,0.243135,,129.944,24.35,0.0,5.676,0.0,-449.396,-10.82,,0.0,0.0,230.143,-30.835,199.308,-24.261,8.252,9.501,,-9.196,-101.756,114.726,1.054707,0.607112,0.73,69.213529,120.241358,59.561438,
03/31/2015,606.802,567.195,0.0,66.921,0.0,500.274,0.0,39.607,0.0,0.0,-439.088,254.493,58.492,124.122,,0.0,1.981,167.714,-57.676,91.674,-21.346,-12.652,110.038,-0.971,104.077,-16.179,-16.179,0.0,125.246,-8.448,104.077,-19.462,19.294,84.593,68.535,0.121,187.999,0.45,0.37,0.36455,189.336,0.45,0.37,0.36455,,118.256,36.272,,0.256,0.0,-10.867,,,,,220.084,-17.163,202.921,-29.296,20.142,7.456,-52.048,-14.124,,154.345,1.071496,0.814997,0.63,58.796295,77.300871,53.81553,
06/30/2015,616.288,577.058,0.0,62.215,0.0,514.843,0.0,39.23,0.0,0.0,-422.897,242.69,39.189,136.957,,,4.061,193.391,-65.699,92.092,-20.727,-5.666,127.692,88.072,165.651,0.364,0.364,0.0,215.4,-9.662,186.016,0.023,5.088,165.651,166.015,4.061,188.365,0.88,0.88,0.88,189.6,0.87,0.87,0.87,,129.296,32.282,,0.0,10.304,0.0,-4.513,,,0.0,323.381,-84.831,238.55,-34.662,6.685,7.497,-71.488,-11.253,,140.417,1.258175,0.740596,0.63,50.072521,85.066623,36.696636,
09/30/2015,627.596,593.435,0.0,67.098,0.0,526.337,0.0,34.161,0.0,0.0,-436.156,256.561,36.157,141.92,,0.0,1.518,191.44,12.193,95.344,-1.34,-106.197,203.633,-2.856,198.87,-34.463,-34.463,0.0,235.24,-2.364,219.234,0.023,15.377,198.87,61.37,-103.037,188.504,1.05,0.88,0.325563,189.581,1.05,0.88,0.325563,,134.623,38.131,,0.0,2.313,-135.557,0.0,,0.0,0.0,236.039,-6.636,229.403,-44.424,6.501,7.864,-44.013,-18.011,,152.697,1.210053,0.805445,0.63,52.063848,78.217666,50.312669,
12/31/2015,651.581,599.874,0.0,64.742,0.0,535.132,0.0,51.707,0.0,0.0,-443.878,257.505,41.469,139.953,,0.0,4.951,207.703,73.407,98.915,-18.038,-154.284,281.11,0.45,230.742,-1.984,-1.984,0.0,283.544,-1.869,251.107,0.022,22.486,230.742,81.834,-146.924,188.537,1.22,1.213332,0.434047,189.688,1.22,1.209541,0.434047,,131.91,37.275,,0.0,4.141,-142.693,0.0,,,0.0,259.528,-21.469,238.059,-45.158,6.518,9.344,-109.889,-31.129,,90.231,1.255003,0.475681,0.63,50.199085,132.441666,45.76705,
03/31/2016,613.037,579.067,0.0,59.575,0.0,519.492,0.0,33.97,0.0,0.0,-613.317,256.349,48.704,142.957,,0.0,165.307,-0.28,-89.213,100.489,-7.044,-4.232,-89.493,-2.831,-114.163,-0.716,-0.716,0.0,-91.608,-20.942,-93.799,0.022,-72.11,-114.163,45.107,159.986,188.658,-0.61,-0.61,0.239094,188.658,-0.61,-0.61,0.238021,,134.121,39.046,,160.7,4.353,0.0,,,,,203.137,-4.576,198.561,-41.761,14.571,9.265,,-15.225,,93.301,1.046909,0.491928,0.63,60.177134,128.067566,58.509548,
06/30/2016,621.708,588.019,0.0,60.841,0.0,527.178,0.0,33.689,0.0,0.0,-434.894,245.138,45.564,141.313,,0.0,2.879,186.814,81.202,105.576,-17.031,-169.747,268.016,-2.109,220.463,-2.475,-2.475,0.0,268.382,-0.588,240.826,0.022,-99.554,220.463,58.477,-159.511,188.772,1.17,1.16,0.309776,189.885,1.16,1.15,0.309776,,133.218,38.308,,0.0,0.049,-161.721,-0.319,,,,229.432,-4.418,225.014,-42.284,7.215,8.508,,-5.521,,93.378,1.185001,0.491761,0.63,53.164492,128.111065,51.835123,
09/30/2016,502.753,472.11,0.0,60.957,0.0,411.153,0.0,30.643,0.0,0.0,-354.292,213.762,33.584,105.877,,0.0,1.069,148.461,-68.374,79.721,-4.888,-6.459,80.087,-4.563,66.125,-25.08,-25.08,0.0,100.604,-10.403,92.58,0.022,-64.815,66.125,41.045,0.0,188.901,0.35,0.23,0.23,190.048,0.35,0.23,0.23,,130.892,40.281,,0.0,1.134,0.0,-2.522,,,0.0,225.529,12.389,237.918,-34.915,6.117,8.539,,-9.963,,142.881,1.251607,0.751649,0.63,50.335284,83.815693,52.768216,
12/31/2016,513.974,481.922,0.0,58.732,0.0,423.19,0.0,32.052,0.0,0.0,-361.677,218.02,31.05,104.64,,0.0,7.967,152.297,42.133,80.206,-112.704,-9.635,194.43,0.998,651.181,-509.116,-509.116,0.0,704.544,-9.395,667.31,0.021,1413.358,651.181,141.857,-0.208,188.896,3.447299,0.752081,0.750979,190.26,3.422585,0.746689,0.745596,,133.389,37.16,,0.0,0.792,-15.302,-0.012,,,0.869,798.703,-799.175,-0.472,-27.827,6.077,8.402,-124.014,-8.546,-267.657,999.321,-0.002481,5.253584,0.63,,11.991813,14.909024,
03/31/2017,508.058,473.925,0.0,59.033,0.0,414.892,0.0,34.133,0.0,0.0,-376.245,220.659,47.237,105.128,,0.0,3.221,131.813,-71.433,82.724,-1.626,-9.665,60.38,-1.851,47.752,-15.318,-15.318,0.0,73.847,-10.517,63.881,0.02,-1.15,47.752,31.933,-0.501,189.21,0.25,0.18,0.16877,190.372,0.25,0.18,0.16877,,130.469,39.074,,,3.051,-2.267,-1.853,,0.0,,205.729,2.943,208.672,-15.522,14.276,8.981,-72.491,-9.007,,133.759,1.095897,0.702471,0.71,64.787092,101.071719,65.299058,
06/30/2017,511.087,480.3,0.0,51.657,0.0,428.643,0.0,30.787,0.0,0.0,-357.277,215.7,35.405,105.123,,0.0,1.049,153.81,-25.047,84.789,-50.412,-9.33,128.763,0.61,115.972,-18.111,-18.111,0.0,147.484,-9.356,132.101,0.04,8.184,115.972,97.861,0.0,189.395,0.61,0.52,0.52,190.444,0.61,0.52,0.52,,128.527,37.682,,,0.167,0.0,-15.339,,,,257.693,-19.788,237.905,-13.059,7.35,8.353,-61.417,-10.435,-15.933,160.948,1.249212,0.84512,0.71,56.835813,84.011755,52.182422,
09/30/2017,528.755,495.463,0.0,63.401,0.0,432.062,0.0,33.292,0.0,0.0,-366.52,225.226,34.286,104.972,,0.0,2.036,162.235,-123.871,85.068,48.109,-9.306,38.364,-1.188,-29.026,47.93,47.93,0.0,-10.754,-8.572,-12.898,0.019,25.901,-29.026,18.904,0.0,189.593,-0.15,0.09,0.09,190.847,-0.15,0.09,0.09,,102.953,31.997,,,4.329,-1.53,0.008,,,,100.178,88.811,188.989,-9.17,5.693,6.22,-36.955,-8.989,-27.565,144.124,0.990026,0.754999,0.6,60.60448,79.470317,113.553674,
12/31/2017,536.226,498.688,0.0,59.333,0.0,439.355,0.0,37.538,0.0,0.0,-376.495,225.011,34.916,114.166,,0.0,2.402,159.731,-68.569,93.073,-14.511,-9.993,91.162,-38.884,27.319,-1.273,-1.273,0.0,53.551,-8.01,44.332,0.018,73.645,27.319,26.046,0.0,189.898,0.14,0.14,0.14,191.02,0.14,0.14,0.14,,106.017,28.247,,0.0,0.145,0.0,-0.585,,,0.0,153.151,33.974,187.125,-8.04,5.51,9.236,-274.465,-9.278,-23.893,-40.16,0.979609,-0.21024,0.6,61.248898,,74.39638,
03/31/2018,536.437,500.42,0.0,60.31,0.0,440.11,0.0,36.017,0.0,0.0,-402.673,237.602,43.633,108.686,,0.0,12.752,133.764,-131.665,88.166,18.711,24.788,2.099,-1.454,-17.841,0.363,0.363,0.0,0.282,-7.911,9.68,0.016,2.295,-17.841,-17.478,0.0,190.081,-0.09,-0.09,-0.09,190.081,-0.09,-0.09,-0.09,,100.41,28.106,,,0.004,0.0,-0.305,,0.0,,102.479,71.363,173.842,-7.43,13.669,8.104,-12.853,-8.509,-35.692,133.426,0.909896,0.698357,0.63,69.238682,90.211735,116.854214,
06/30/2018,541.818,502.907,0.0,58.312,0.0,444.595,0.0,38.911,0.0,0.0,-385.348,235.981,34.427,111.846,,0.0,3.094,156.47,-51.348,87.657,20.219,-56.528,105.122,-0.467,111.534,-0.683,-0.683,0.0,105.338,-5.511,124.068,0.016,4.355,111.534,87.292,-23.559,190.2,0.59,0.59,0.458948,191.168,0.58,0.58,0.456763,,103.599,25.488,,,0.0,-24.177,-0.272,,,-16.024,194.653,-8.248,186.405,-2.692,6.975,8.034,-12.751,-8.625,-55.314,126.387,0.975085,0.661131,0.63,64.609769,95.29132,61.558774,
09/30/2018,542.048,503.947,0.0,66.387,0.0,437.56,0.0,38.101,0.0,0.0,-385.092,235.575,31.977,113.169,,0.0,4.371,156.956,64.088,88.951,-7.016,-146.023,221.044,-1.943,190.645,-0.061,-0.061,0.0,219.162,0.535,203.179,0.015,3.386,190.645,49.315,-141.269,190.245,1.0,1.0,0.259218,191.327,1.0,1.0,0.259218,,105.015,23.688,,,0.0,-133.961,-3.421,,,0.0,182.516,3.119,185.635,-0.157,5.546,8.348,-40.563,-8.474,-4.355,149.366,0.97025,0.780684,0.63,64.931726,80.698425,65.667859,
