Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
12/31/2016,2798.0,-790.0,5317.0,,,,,,,,,0.0,-7244.0,-2080.0,0.0,0.0,0.0,-2080.0,-2080.0,0.0,-3681.0,8580.0,-12261.0,0.0,0.0,0.0,0.0,-1483.0,7290.0,-596.0,7891.0,2664.0,14005.0,-8778.0,0.0,0.0,0.0,-5.0,-229.0,2615.0,
03/31/2017,4336.0,1592.0,1200.0,,,,,,,,,0.0,-3652.0,-1706.0,0.0,0.0,0.0,-1706.0,-1706.0,0.0,-2772.0,10695.0,-13467.0,0.0,0.0,0.0,0.0,826.0,1120.0,-795.0,2000.0,658.0,13253.0,-11911.0,0.0,0.0,0.0,-85.0,101.0,1905.0,
06/30/2017,5615.0,2047.0,1200.0,,,,,,,,,0.0,-5210.0,-1558.0,0.0,0.0,0.0,-1558.0,-1558.0,0.0,-2971.0,10941.0,-13912.0,0.0,0.0,0.0,0.0,-681.0,-2158.0,-597.0,-1413.0,-586.0,7214.0,-8041.0,-131.0,0.0,-131.0,-17.0,166.0,-1587.0,
09/30/2017,4998.0,1572.0,1300.0,,,,,,,,,0.0,-3663.0,-1672.0,0.0,0.0,0.0,-1672.0,-1672.0,0.0,-4323.0,11352.0,-15675.0,0.0,0.0,0.0,0.0,2332.0,-127.0,-596.0,491.0,1827.0,10090.0,-11426.0,0.0,0.0,0.0,-22.0,175.0,1383.0,
12/31/2017,3147.0,2520.0,4753.0,,,,,,,,,0.0,-6835.0,-2113.0,0.0,0.0,0.0,-2113.0,-2113.0,0.0,-4647.0,11653.0,-16300.0,0.0,0.0,0.0,0.0,-75.0,4559.0,-596.0,5182.0,-670.0,15244.0,-9392.0,0.0,0.0,0.0,-27.0,47.0,918.0,
03/31/2018,3514.0,1736.0,1300.0,,,,,,,,,0.0,-6544.0,-1779.0,0.0,0.0,0.0,-1779.0,-1779.0,0.0,-2727.0,12956.0,-15683.0,0.0,0.0,0.0,0.0,-2038.0,2414.0,-1113.0,3684.0,-909.0,16953.0,-12360.0,-89.0,0.0,-89.0,-68.0,115.0,-501.0,
06/30/2018,4972.0,1066.0,1400.0,,,,,,,,,0.0,-2478.0,-1909.0,0.0,0.0,0.0,-1909.0,-1909.0,0.0,-3566.0,13024.0,-16590.0,0.0,0.0,0.0,0.0,2997.0,-3206.0,-598.0,-2583.0,-826.0,11182.0,-12939.0,0.0,0.0,0.0,-25.0,-404.0,-1116.0,
09/30/2018,5179.0,991.0,3604.0,,,,,,,,,0.0,-3573.0,-1981.0,0.0,0.0,0.0,-1981.0,-1981.0,0.0,-3516.0,12438.0,-15954.0,0.0,0.0,0.0,0.0,1924.0,144.0,-597.0,907.0,467.0,9076.0,-8636.0,-75.0,0.0,-75.0,-91.0,-16.0,1734.0,
12/31/2018,1357.0,-116.0,4208.0,,,,,,,,,0.0,-3666.0,-2116.0,0.0,0.0,0.0,-2116.0,-2116.0,0.0,-2235.0,12462.0,-14697.0,0.0,0.0,0.0,0.0,685.0,526.0,-597.0,1131.0,-1551.0,12919.0,-10237.0,0.0,0.0,0.0,-8.0,-65.0,-1848.0,
03/31/2019,3544.0,1146.0,2429.0,158.0,85.0,221.0,-148.0,-189.0,-2050.0,-1083.0,2944.0,0.0,-1334.0,-1633.0,0.0,0.0,0.0,-1633.0,-1633.0,0.0,-259.0,12336.0,-12595.0,0.0,0.0,0.0,0.0,558.0,1873.0,-597.0,2554.0,420.0,15411.0,-13277.0,0.0,0.0,0.0,-84.0,29.0,4112.0,
06/30/2019,6463.0,148.0,1300.0,,,,,,,,,0.0,-2490.0,-1920.0,0.0,0.0,0.0,-1920.0,-1920.0,0.0,-969.0,12638.0,-13607.0,0.0,0.0,0.0,0.0,399.0,-2681.0,-599.0,-2017.0,-349.0,10822.0,-12490.0,0.0,0.0,0.0,-65.0,-5.0,1287.0,
09/30/2019,4732.0,425.0,3719.0,,,,,,,,,0.0,-4547.0,-1805.0,0.0,0.0,0.0,-1805.0,-1805.0,0.0,-2060.0,12880.0,-14940.0,0.0,0.0,0.0,0.0,-682.0,-1632.0,-598.0,-773.0,-1165.0,9472.0,-9080.0,-237.0,0.0,-237.0,-24.0,-178.0,-1625.0,
12/31/2019,2900.0,-1672.0,4824.0,,,,,,,,,0.0,-5350.0,-2274.0,0.0,0.0,0.0,-2274.0,-2274.0,0.0,-2106.0,12328.0,-14434.0,0.0,0.0,0.0,0.0,-970.0,-689.0,-595.0,-41.0,-290.0,11899.0,-11650.0,0.0,0.0,0.0,-53.0,199.0,-2940.0,
03/31/2020,-473.0,-1993.0,2444.0,1100.0,38.0,702.0,360.0,-2024.0,-1041.0,-1177.0,194.0,0.0,-3114.0,-1780.0,0.0,0.0,0.0,-1780.0,-1780.0,0.0,525.0,12709.0,-12184.0,1340.0,1340.0,0.0,0.0,-3199.0,12454.0,-596.0,13121.0,-622.0,26691.0,-12948.0,0.0,0.0,0.0,-71.0,-448.0,8419.0,
06/30/2020,9115.0,1117.0,2358.0,-3957.0,69.0,77.0,-4103.0,9597.0,11033.0,1243.0,-2679.0,0.0,-11101.0,-1175.0,0.0,0.0,0.0,-1175.0,-1175.0,0.0,-4715.0,10214.0,-14929.0,0.0,0.0,0.0,0.0,-5211.0,6937.0,0.0,7048.0,-167.0,17612.0,-10397.0,0.0,0.0,0.0,-111.0,70.0,5021.0,
