Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2014,8466.0,-1750.0,4550.0,5556.0,-105.0,5661.0,110.0,103.0,,7.0,0.0,-6472.0,-4540.0,4968.0,4968.0,0.0,-9508.0,-9508.0,0.0,0.0,0.0,0.0,-1527.0,0.0,-1527.0,0.0,-405.0,1675.0,-505.0,1516.0,,,,76.0,121.0,-45.0,588.0,2.0,3671.0,956.0,689.0,
03/31/2015,-4504.0,-3268.0,1256.0,-2566.0,-1198.0,-1368.0,74.0,357.0,,-283.0,0.0,-1925.0,-1935.0,22.0,22.0,0.0,-1957.0,-1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1369.0,-139.0,1714.0,,,,-24.0,12.0,-36.0,-182.0,-1.0,-5061.0,-5.0,1532.0,
06/30/2015,1243.0,61.0,1214.0,345.0,11.0,334.0,-377.0,-462.0,,85.0,0.0,-860.0,-866.0,678.0,678.0,0.0,-1544.0,-1544.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,9.0,-520.0,-138.0,-893.0,,,,354.0,355.0,-1.0,157.0,2.0,-135.0,11.0,89.0,
09/30/2015,1127.0,-2235.0,1111.0,2498.0,-1440.0,3938.0,-247.0,128.0,,-375.0,0.0,-911.0,-812.0,548.0,548.0,0.0,-1360.0,-1360.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,-102.0,-315.0,-138.0,-138.0,,,,1.0,2.0,-1.0,-40.0,-2.0,-101.0,-169.0,295.0,
12/31/2015,257.0,-1250.0,1022.0,160.0,-525.0,685.0,325.0,-25.0,,350.0,0.0,-1075.0,-1039.0,167.0,167.0,0.0,-1206.0,-1206.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,-33.0,-314.0,-138.0,-107.0,,,,-4.0,13.0,-17.0,-65.0,-1.0,-1133.0,189.0,103.0,
03/31/2016,-137.0,-1034.0,1149.0,105.0,-413.0,518.0,-357.0,46.0,,-403.0,0.0,-973.0,-987.0,35.0,35.0,0.0,-1022.0,-1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3119.0,-25.0,2924.0,,,,0.0,30.0,-30.0,220.0,-1.0,2008.0,-8.0,299.0,
06/30/2016,1229.0,-692.0,984.0,375.0,-407.0,782.0,562.0,876.0,,-314.0,0.0,8.0,8.0,865.0,865.0,0.0,-857.0,-857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2790.0,-26.0,-3233.0,,,,-1.0,0.0,-1.0,470.0,0.0,-1553.0,-875.0,128.0,
09/30/2016,785.0,-830.0,1069.0,719.0,-301.0,1020.0,-173.0,-112.0,,-61.0,0.0,-291.0,-358.0,381.0,381.0,0.0,-739.0,-739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2092.0,-27.0,0.0,,,,2157.0,2158.0,-1.0,-38.0,0.0,2586.0,5.0,308.0,
12/31/2016,1123.0,-515.0,1099.0,479.0,-117.0,596.0,60.0,-133.0,,19.0,0.0,-1506.0,188.0,1075.0,1075.0,0.0,-887.0,-887.0,0.0,0.0,0.0,0.0,-1740.0,0.0,-1740.0,0.0,46.0,-413.0,-27.0,-584.0,,,,-6.0,0.0,-6.0,204.0,0.0,-796.0,-4.0,121.0,
03/31/2017,1123.0,-318.0,1115.0,-137.0,-660.0,523.0,463.0,68.0,,395.0,0.0,1723.0,1657.0,2851.0,2851.0,0.0,-1194.0,-1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,-198.0,-28.0,18.0,,,,-21.0,0.0,-21.0,-167.0,3.0,2651.0,1.0,308.0,
06/30/2017,857.0,-415.0,1037.0,969.0,488.0,481.0,-734.0,-61.0,,-673.0,0.0,-504.0,-493.0,609.0,609.0,0.0,-1102.0,-1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-174.0,-28.0,0.0,0.0,0.0,0.0,-16.0,0.0,-16.0,-208.0,-4.0,175.0,322.0,282.0,
09/30/2017,639.0,-699.0,1083.0,111.0,-854.0,965.0,144.0,-39.0,,183.0,0.0,-1247.0,-1222.0,20.0,20.0,0.0,-1242.0,-1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-155.0,-28.0,53.0,,,,0.0,0.0,0.0,-180.0,5.0,-758.0,-154.0,174.0,
12/31/2017,1390.0,976.0,1044.0,-578.0,-1143.0,565.0,-52.0,-115.0,,63.0,0.0,-1000.0,-965.0,528.0,528.0,0.0,-1493.0,-1493.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,-60.0,-1086.0,-27.0,162.0,,,,-1055.0,0.0,-1055.0,-166.0,-3.0,-699.0,-105.0,142.0,
03/31/2018,1430.0,121.0,990.0,251.0,42.0,209.0,68.0,23.0,,45.0,0.0,-1113.0,-1176.0,371.0,371.0,0.0,-1547.0,-1547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,-1507.0,-127.0,668.0,,,,-1959.0,0.0,-1959.0,-89.0,0.0,-1190.0,12.0,326.0,
06/30/2018,1225.0,29.0,1003.0,261.0,-15.0,276.0,-68.0,-114.0,,46.0,0.0,-1943.0,-1717.0,13.0,13.0,0.0,-1730.0,-1730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.0,-319.0,-127.0,-65.0,,,,-8.0,6.0,-14.0,-119.0,-15.0,-1052.0,41.0,145.0,
09/30/2018,1647.0,363.0,1130.0,268.0,114.0,154.0,-114.0,-253.0,,139.0,0.0,-1603.0,-1605.0,9.0,9.0,0.0,-1614.0,-1614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-480.0,-126.0,0.0,0.0,0.0,0.0,-503.0,0.0,-503.0,-190.0,-3.0,-439.0,-5.0,342.0,
12/31/2018,1627.0,102.0,1131.0,143.0,-2.0,145.0,251.0,133.0,,118.0,0.0,-1323.0,-1268.0,24.0,24.0,0.0,-1292.0,-1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.0,-871.0,-148.0,-288.0,,,,-255.0,1.0,-256.0,-180.0,3.0,-564.0,3.0,169.0,
03/31/2019,1129.0,-15.0,1081.0,396.0,1.0,395.0,-333.0,-39.0,,-294.0,0.0,-1528.0,-1382.0,7.0,7.0,0.0,-1389.0,-1389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.0,1129.0,-150.0,1553.0,,,,-17.0,0.0,-17.0,-257.0,1.0,731.0,18.0,371.0,
06/30/2019,776.0,-1025.0,1161.0,350.0,-55.0,405.0,290.0,267.0,,23.0,0.0,-1257.0,-1278.0,24.0,24.0,0.0,-1302.0,-1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-149.0,-149.0,233.0,,,,30.0,41.0,-11.0,-263.0,1.0,-629.0,11.0,165.0,
