Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
11/30/2017,4107.017,3978.294,128.723,-3567.829,3567.829,539.188,102.81,-399.672,399.672,0.0,242.326,-17.126,17.405,17.405,0.0,,,-0.279,225.2,-76.36,148.84,0.0,0.0,0.0,148.84,0.0,148.84,0.0,0.0,148.84,148.84,0.0,181.888,0.82,0.82,0.82,184.033,0.81,0.81,0.81,
02/28/2018,4084.218,3956.492,127.726,-3547.49,3547.49,536.728,101.073,-408.814,408.814,0.0,228.987,-18.864,19.666,19.666,0.0,,0.0,-0.802,210.123,-87.977,122.146,0.0,0.0,0.0,122.146,0.0,122.146,0.0,0.0,122.146,122.146,0.0,180.63,0.68,0.68,0.68,182.239,0.67,0.67,0.67,
05/31/2018,4792.592,4638.698,153.894,-4131.252,4131.252,661.34,115.593,-438.234,438.234,0.0,338.699,-19.015,18.052,18.052,0.0,,,0.963,319.684,-81.028,238.656,0.0,0.0,0.0,238.656,0.0,238.656,0.0,0.0,238.656,238.656,0.0,178.139,1.34,1.34,1.34,179.421,1.33,1.33,1.33,
08/31/2018,4766.035,4603.358,162.677,-4115.399,4115.399,650.636,109.667,-453.554,453.554,0.0,306.749,-17.264,17.95,17.95,0.0,,,-0.686,289.485,-68.595,220.89,0.0,0.0,0.0,220.89,0.0,220.89,0.0,0.0,220.89,220.89,0.0,176.284,1.25,1.25,1.25,178.2,1.24,1.24,1.24,
11/30/2018,4295.871,4151.509,144.362,-3726.634,3726.634,569.237,109.725,-409.52,409.52,0.0,269.442,-21.634,18.814,18.814,0.0,,,2.82,247.808,-57.497,190.311,0.0,0.0,0.0,190.311,0.0,190.311,0.0,0.0,190.311,190.311,0.0,173.816,1.09,1.09,1.09,175.321,1.09,1.09,1.09,
02/28/2019,4318.602,4172.199,146.403,-3719.224,3719.224,599.378,103.705,-428.967,428.967,0.0,274.116,-18.287,20.976,20.976,0.0,,0.0,-2.689,255.829,-63.273,192.556,0.0,0.0,0.0,192.556,0.0,192.556,0.0,0.0,192.556,192.556,0.0,169.5,1.14,1.14,1.14,170.48,1.13,1.13,1.13,
05/31/2019,5366.318,5203.106,163.212,-4623.935,4623.935,742.383,115.959,-489.66,489.66,0.0,368.682,-17.425,17.784,17.784,0.0,,,-0.359,351.257,-84.513,266.744,0.0,0.0,0.0,266.744,0.0,266.744,0.0,0.0,266.744,266.744,0.0,166.324,1.6,1.6,1.6,167.643,1.59,1.59,1.59,
08/31/2019,5201.151,5024.581,176.57,-4507.698,4507.698,693.453,114.131,-480.831,480.831,0.0,326.753,-21.216,21.073,21.073,0.0,,,0.143,305.537,-71.938,233.599,0.0,0.0,0.0,233.599,0.0,233.599,0.0,0.0,233.599,233.599,0.0,165.354,1.41,1.41,1.41,167.272,1.4,1.4,1.4,
11/30/2019,4790.028,4639.794,150.234,-4176.381,4176.381,613.647,114.033,-484.848,484.848,0.0,242.832,-15.273,21.843,21.843,0.0,,,-6.57,227.559,-54.403,173.156,0.0,0.0,0.0,173.156,0.0,173.156,0.0,0.0,173.156,173.156,0.0,164.273,1.05,1.05,1.05,166.534,1.04,1.04,1.04,
02/29/2020,4962.49,4802.023,160.467,-4289.633,4289.633,672.857,111.907,-484.728,484.728,0.0,300.036,-23.403,22.307,22.307,0.0,,,1.096,276.633,-61.699,214.934,0.0,0.0,0.0,214.934,0.0,214.934,0.0,0.0,214.934,214.934,0.0,163.371,1.32,1.32,1.32,165.81,1.3,1.3,1.3,
05/31/2020,3228.782,3129.054,99.728,-2874.599,2874.599,354.183,50.95,-373.716,373.716,0.0,31.417,-27.253,23.958,23.958,0.0,,,3.295,4.164,0.814,4.978,0.0,0.0,0.0,4.978,0.0,4.978,0.0,0.0,4.978,-24.45866,-29.43666,162.673,0.03,0.03,-0.150355,163.537,0.03,0.03,-0.150355,
08/31/2020,5054.083,,,,,651.92616617,,,,,252.6,,,,,,,,231.556,,142.633,,,,,,142.633,,,142.633,167.99,,,0.89,0.89,1.01,,0.89,0.89,1.01,
11/30/2020,4932.667,,,,,640.2601766,,,,,233.8,,,,,,,,210.667,,160.333,,,,,,160.333,,,160.333,160.0,,,0.952,0.952,0.96,,0.952,0.952,0.96,
