Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1314.0,25.1,25.1,0.0,281.6,281.6,,233.5,81.7,57.7,141.6,-47.5,46.0,,,,,586.2,358.8,773.8,-415.0,0.0,369.0,313.2,303.8,9.4,,55.8,727.8,,158.8,158.8,,,,8.6,8.6,0.0,0.0,,,79.0,,,79.0,246.4,272.5,272.5,0.0,0.0,,204.5,,,,204.5,477.0,723.4,0.0,137.4,,,-79.5,648.4,-115.7,590.6,0.0,590.6,1314.0,
03/31/2005,1329.599976,10.1,10.1,0.0,294.899994,294.899994,,253.5,83.400002,62.799999,174.0,-66.699997,49.0,,,,,607.5,353.399994,781.900024,-428.5,0.0,368.700012,313.100006,303.799988,9.300018,,55.600006,722.100006,,175.699997,175.699997,,,,8.6,,,,,,83.900015,,,83.900015,268.200012,257.200012,,,,,203.100006,,,,203.100006,460.300018,728.500031,0.0,137.399994,,,-79.099998,658.0,-115.199989,601.100006,0.0,601.100006,1329.600037,
06/30/2005,1273.199951,11.9,11.9,0.0,308.799988,308.799988,,226.899994,79.0,53.700001,160.600006,-66.400002,40.700001,,,,,588.299988,348.600006,788.099976,-439.5,0.0,336.299988,313.5,303.799988,9.700012,,22.799988,684.899994,,170.300003,170.300003,,,,10.9,,,,,,86.199991,,,86.199991,267.399994,226.100006,,,,,172.899994,,,,172.899994,399.0,666.399994,0.0,135.399994,,,-69.5,659.799988,-118.899994,606.799988,0.0,606.799988,1273.199982,
09/30/2005,1270.400024,52.599998,52.599998,0.0,280.399994,280.399994,,213.199997,76.800003,52.599998,150.199997,-66.400002,40.200001,,,,,586.400024,347.799988,788.599976,-440.799988,0.0,336.200012,313.5,303.799988,9.700012,,22.700012,684.0,,183.800003,183.800003,,,,10.9,10.9,0.0,0.0,,,87.699991,,,87.699991,282.399994,197.5,197.5,0.0,0.0,,174.5,,,,174.5,372.0,654.399994,0.0,134.800003,,,-67.5,664.700012,-116.0,616.000015,0.0,616.000015,1270.400009,
12/31/2005,1292.7,24.0,24.0,0.0,278.8,278.8,,225.4,86.0,48.5,145.9,-55.0,47.8,,,,,576.0,356.9,805.2,-448.3,0.0,359.8,323.5,313.0,10.5,,36.3,716.7,,205.1,205.1,,,,6.9,,,,,,95.6,,,95.6,307.6,162.4,,,,,209.8,,,,209.8,372.2,679.8,0.0,136.2,,,-59.0,675.9,-140.2,612.9,0.0,612.9,1292.7,
03/31/2006,1364.599976,37.299999,37.299999,0.0,314.399994,314.399994,,241.800003,79.199997,51.200001,166.399994,-55.0,57.299999,,,,,650.799988,353.0,795.700012,-442.700012,0.0,360.799988,323.399994,313.0,10.399994,,37.399994,713.799988,,235.800003,235.800003,,,,6.9,,,,,,89.599985,,,89.599985,332.299988,191.5,,,,,209.199997,,,,209.199997,400.699997,732.999985,0.0,134.100006,,,-58.200001,686.599976,-130.899975,631.600006,0.0,631.600006,1364.599991,
06/30/2006,1921.0,45.299999,45.299999,0.0,417.200012,417.200012,,293.399994,105.099998,58.400002,184.899994,-55.0,104.0,,,,,859.900024,415.899994,888.900024,-473.0,0.0,645.200012,568.200012,475.899994,92.300018,,77.0,1061.100006,,304.899994,304.899994,,,,6.9,,,,,,157.499994,,,157.499994,469.299988,504.399994,,,,,285.600006,,,,285.600006,790.0,1259.299988,0.0,135.5,,,-56.599998,706.799988,-123.999977,661.700012,0.0,661.700012,1921.0,
09/30/2006,1896.0,32.400002,32.400002,0.0,411.0,411.0,,299.600006,102.199997,62.0,190.399994,-55.0,88.400002,,,,,831.400024,415.899994,898.599976,-482.700012,0.0,648.700012,572.400024,480.200012,92.200012,,76.299988,1064.600006,,302.5,302.5,,,,6.9,,,,,,138.899988,,,138.899988,448.299988,492.100006,,,,,287.5,,,,287.5,779.600006,1227.899994,0.0,136.5,,,-55.900002,718.700012,-131.200035,668.099976,0.0,668.099976,1895.999969,
12/31/2006,1839.9,25.8,25.8,,378.7,378.7,,297.3,110.6,66.4,191.1,-70.8,58.2,,,,,760.0,427.2,918.6,-491.4,0.0,652.7,587.5,499.7,87.8,,65.2,1079.9,,286.6,286.6,,,,6.9,,,,,,143.8,,,143.8,437.3,432.1,,,,,285.9,,,,285.9,718.0,1155.3,0.0,137.1,,,-55.3,732.3,-129.5,684.6,0.0,684.6,1839.9,
03/31/2007,1881.5,21.1,21.1,0.0,425.200012,425.200012,,298.100006,106.199997,64.900002,210.199997,-83.199997,61.5,,,,,805.900024,423.399994,929.099976,-505.700012,0.0,652.200012,587.099976,499.899994,87.199982,,65.100037,1075.600006,,286.700012,286.700012,,,,6.9,,,,,,135.499994,,,135.499994,429.100006,459.5,,,,,287.299988,,,,287.299988,746.799988,1175.899994,0.0,139.0,,,-52.200001,746.700012,-127.900036,705.599976,0.0,705.599976,1881.499969,
06/30/2007,1910.2,30.1,30.1,0.0,424.6,424.6,,300.4,109.5,66.3,207.8,-83.2,66.9,,,,,822.0,423.0,941.0,-518.0,0.0,665.2,599.8,513.3,86.5,,65.4,1088.2,,294.7,294.7,,,,6.9,,,,,,145.1,,,145.1,446.7,446.5,,,,,292.4,,,,292.4,738.9,1185.6,0.0,140.3,,,-54.7,768.4,-129.4,724.6,0.0,724.6,1910.2,
09/30/2007,1872.599976,36.299999,36.299999,0.0,406.899994,406.899994,,280.299988,112.0,61.5,188.0,-81.199997,58.099998,,,,,781.599976,422.600006,953.5,-530.900024,0.0,668.400024,602.5,515.099976,87.400024,,65.900024,1091.000031,,274.200012,274.200012,,,,9.6,,,,,,149.799994,,,149.799994,433.600006,417.100006,,,,,281.799988,,,,281.799988,698.899994,1132.5,0.0,141.600006,,,-55.099998,787.599976,-133.999977,740.100006,0.0,740.100006,1872.600006,
12/31/2007,1854.4,37.2,37.2,0.0,415.1,415.1,,261.8,112.9,50.0,177.8,-78.9,53.5,,,,,767.6,421.1,953.6,-532.5,0.0,665.7,599.5,512.9,86.6,,66.2,1086.8,,305.6,305.6,,,,15.6,,,,,,151.4,,,151.4,472.6,379.6,,,,,244.4,,,,244.4,624.0,1096.6,0.0,142.3,,,-84.2,799.0,-99.3,757.8,0.0,757.8,1854.4,
03/31/2008,1887.5,46.599998,46.599998,0.0,418.700012,418.700012,,282.100006,116.5,53.900002,193.899994,-82.199997,61.299999,,,,,808.700012,414.5,961.200012,-546.700012,0.0,664.299988,598.5,513.0,85.5,,65.799988,1078.799988,,286.799988,286.799988,,,,13.5,,,,,,139.100006,,,139.100006,439.399994,417.600006,,,,,238.100006,,,,238.100006,655.700012,1095.100006,0.0,144.0,,,-84.199997,815.5,-82.899979,792.400024,0.0,792.400024,1887.500031,
06/30/2008,1903.7,24.8,24.8,0.0,451.4,451.4,0.0,300.9,120.1,59.6,203.4,-82.2,60.9,,,,,838.0,415.0,962.4,-547.4,0.0,650.7,598.1,513.6,84.5,,52.6,1065.7,,307.3,307.3,,,,13.5,0.0,,,,,157.0,,,157.0,477.8,367.3,,,,,238.2,,,,238.2,605.5,1083.3,0.0,145.3,,,-83.9,842.1,-83.1,820.4,0.0,820.4,1903.7,
09/30/2008,1872.1,27.6,27.6,,423.0,423.0,,298.5,124.1,57.1,199.1,-81.8,60.2,,,,,809.3,416.6,975.6,-559.0,,646.2,593.8,511.4,82.4,,52.4,1062.8,,297.5,297.5,,,,18.5,,,,,,175.6,,,175.6,491.6,328.9,,,,,229.0,,,,229.0,557.9,1049.5,,146.6,,,-83.2,857.8,-98.6,822.6,,822.6,1872.1,
12/31/2008,1883.9,29.4,29.4,0.0,363.5,363.5,,282.0,125.1,55.7,221.6,-120.4,106.4,,,,,781.3,418.9,979.9,-561.0,0.0,683.7,583.4,505.1,78.3,,100.3,1102.6,,274.7,274.7,,,,17.5,,,,,,212.8,,,212.8,505.0,317.3,,,,,420.5,,,,420.5,737.8,1242.8,0.0,144.9,,,-80.7,858.7,-281.8,641.1,0.0,641.1,1883.9,
03/31/2009,1819.9,44.7,44.7,0.0,357.6,357.6,0.0,259.6,113.6,56.0,183.7,-93.7,75.0,,48.1,,23.5,736.9,415.0,984.4,-569.4,0.0,668.0,580.2,503.5,76.7,,39.7,1083.0,,307.1,225.1,,,82.0,17.5,0.0,,,,17.5,81.8,,14.1,37.8,406.4,334.1,334.1,,,,417.5,-14.1,266.3,,151.2,751.6,1158.0,0.0,145.8,65.7,80.1,-80.4,861.6,-265.1,661.9,,661.9,1819.9,
06/30/2009,1791.8,53.5,53.5,0.0,370.6,370.6,0.0,226.0,103.5,51.7,161.7,-90.9,67.4,,41.1,,26.0,717.5,409.0,994.0,-585.0,0.0,665.3,585.4,507.6,77.8,,38.8,1074.3,,335.5,246.1,,,89.4,21.1,0.0,,,,21.1,55.2,,3.7,38.1,411.8,272.3,272.3,,,,404.1,-3.7,250.2,,153.9,676.4,1088.2,0.0,711.4,55.7,655.7,-84.3,319.9,-243.4,703.6,,703.6,1791.8,
09/30/2009,1792.4,69.2,69.2,0.0,367.9,367.9,0.0,218.7,101.0,46.0,160.1,-88.4,67.3,,32.6,,22.7,723.1,407.6,999.7,-592.1,0.0,661.7,589.9,511.6,78.3,,39.2,1069.3,,395.399999,287.6,,,107.799999,21.1,0.0,,,,21.1,45.400001,,3e-06,39.9,461.9,210.7,210.7,,,,372.7,-3e-06,216.8,,155.9,583.4,1045.3,0.0,713.6,54.4,659.2,-83.1,348.5,-231.9,747.1,0.0,747.1,1792.4,
12/31/2009,1974.5,76.3,76.3,0.0,275.6,275.6,0.0,110.5,66.2,11.3,54.1,-21.1,277.6,,93.9,71.7,23.5,740.0,249.0,497.5,-248.5,0.0,985.5,435.5,319.9,115.6,,39.5,1234.5,,334.0,236.8,6.5,,90.7,21.1,0.0,0.0,0.0,,21.1,136.2,0.0,,34.4,491.3,232.1,232.1,0.0,0.0,,461.3,0.0,248.3,,141.3,693.4,1184.7,0.0,716.1,79.2,636.9,-79.9,365.4,-230.9,770.7,19.1,789.8,1974.5,
03/31/2010,1959.2,79.8,79.8,0.0,405.7,405.7,0.0,240.9,103.8,44.7,160.9,-68.5,79.4,,17.7,,32.4,805.8,407.6,993.5,-585.9,0.0,745.8,688.5,569.7,118.8,,39.6,1153.4,,422.8,311.5,,,111.3,170.2,149.1,,,,21.1,39.7,,,37.8,632.7,116.4,116.4,,,,389.5,,235.8,,153.7,505.9,1138.6,0.0,716.8,53.4,663.4,-77.2,390.4,-228.4,801.6,19.0,820.6,1959.2,
06/30/2010,1967.2,94.0,94.0,0.0,416.5,416.5,0.0,257.1,114.4,47.4,163.8,-68.5,73.9,,16.9,,33.1,841.5,390.8,971.8,-581.0,0.0,734.9,683.4,567.3,116.1,,34.6,1125.7,,485.8,368.7,,,117.1,145.5,124.4,,,,21.1,41.4,,,40.2,672.7,99.2,99.2,,,,370.7,,217.7,,153.0,469.9,1142.6,0.0,718.8,52.6,666.2,-75.8,400.9,-238.3,805.6,19.0,824.6,1967.2,
09/30/2010,2006.6,109.1,109.1,0.0,422.4,422.4,0.0,268.6,125.8,44.8,166.5,-68.5,76.3,,11.7,,31.6,876.4,401.1,993.7,-592.6,0.0,729.1,683.7,569.3,114.4,,33.7,1130.2,,465.8,337.8,,,128.0,179.1,158.0,,,,21.1,40.9,,,40.7,685.8,97.5,97.5,,,,361.4,,210.1,,151.3,458.9,1144.7,0.0,720.3,52.4,667.9,-75.3,426.4,-228.5,842.9,19.0,861.9,2006.6,
12/31/2010,2110.6,118.9,118.9,0.0,313.3,313.3,0.0,146.8,82.7,14.4,72.7,-23.0,317.0,0.0,89.7,78.5,15.5,896.0,258.4,524.9,-266.5,0.0,956.2,430.4,323.8,106.6,,36.8,1214.6,,358.7,263.0,5.7,0.0,90.0,18.6,0.0,0.0,0.0,,18.6,159.5,0.0,0.0,36.4,536.8,242.4,242.4,0.0,0.0,,450.0,0.0,236.5,,135.0,692.4,1229.2,0.0,733.3,77.6,655.7,-74.6,452.1,-229.4,881.4,0.0,881.4,2110.6,
03/31/2011,2205.3,124.2,124.2,0.0,362.0,362.0,0.0,160.8,85.6,12.9,85.3,-23.0,340.0,,91.3,80.1,18.1,987.0,262.8,541.3,-278.5,0.0,955.5,430.8,325.3,105.5,,37.2,1218.3,,373.7,279.3,,,94.4,18.6,0.0,,,,18.6,163.1,,,37.8,555.4,321.2,321.2,,,,406.8,,179.4,,147.3,728.0,1283.4,0.0,725.6,77.6,648.0,-60.9,486.6,-229.4,921.9,,921.9,2205.3,
06/30/2011,2143.1,108.2,108.2,0.0,327.7,327.7,0.0,161.6,88.9,10.8,84.9,-23.0,393.7,,25.4,77.4,18.6,991.2,266.3,553.2,-286.9,,885.6,429.7,325.7,104.0,,37.1,1151.9,,344.7,258.3,,,86.4,18.6,0.0,,,,18.6,172.6,,,42.3,535.9,356.9,356.9,,,,280.5,,50.9,,152.2,637.4,1173.3,0.0,727.6,76.7,650.9,-59.4,530.4,-228.8,969.8,,969.8,2143.1,
09/30/2011,2358.7,595.3,440.6,154.7,369.5,369.5,0.0,176.7,98.6,10.2,90.9,-23.0,85.9,,0.0,4.4,21.3,1227.4,308.7,601.7,-293.0,0.0,822.6,783.5,427.8,355.7,,39.1,1131.3,,399.1,276.3,,,122.8,18.6,0.0,,,,18.6,202.0,,,42.8,619.7,376.3,376.3,,,,239.2,,51.4,33.9,149.5,615.5,1235.2,0.0,728.2,76.7,651.5,-57.0,705.2,-252.9,1123.5,,1123.5,2358.7,
12/31/2011,2349.0,625.8,463.4,162.4,368.4,368.4,0.0,168.4,98.9,10.6,85.6,-26.7,46.1,0.0,0.0,8.7,20.2,1208.7,315.3,614.0,-298.7,0.0,825.0,786.5,433.8,352.7,,38.5,1140.3,,416.8,302.5,0.0,0.0,114.3,18.6,0.0,0.0,0.0,,18.6,76.9,0.0,0.0,42.0,512.3,443.0,443.0,0.0,0.0,,307.9,0.0,151.1,3.1,145.0,750.9,1263.2,0.0,729.2,76.7,652.5,-72.4,729.9,-300.9,1085.8,0.0,1085.8,2349.0,
03/31/2012,2250.2,428.1,367.2,60.9,451.4,451.4,0.0,172.2,97.0,11.6,88.7,-25.1,55.0,,,8.3,22.4,1106.7,319.9,628.5,-308.6,0.0,823.6,784.7,435.1,349.6,,38.9,1143.5,,426.3,302.8,,,123.5,18.6,0.0,,,,18.6,57.5,,,44.1,502.4,300.6,300.6,,,,306.5,,142.1,,156.1,607.1,1109.5,0.0,725.3,74.3,651.0,-55.9,770.0,-298.7,1140.7,0.0,1140.7,2250.2,
06/30/2012,2191.6,439.7,259.6,180.1,382.7,382.7,0.0,177.0,98.3,11.8,92.0,-25.1,54.4,,,9.2,22.1,1053.8,325.3,641.6,-316.3,0.0,812.5,779.5,434.0,345.5,,33.0,1137.8,,392.7,278.1,,,114.6,18.6,0.0,,,,18.6,48.1,,,43.0,459.4,266.0,266.0,,,,308.4,,145.3,,153.9,574.4,1033.8,0.0,726.6,74.3,652.3,-61.6,797.5,-304.7,1157.8,0.0,1157.8,2191.6,
09/30/2012,2235.3,482.2,279.6,202.6,369.1,369.1,0.0,178.2,106.0,11.6,85.7,-25.1,58.9,,,8.9,24.5,1088.4,331.1,656.8,-325.7,0.0,815.8,778.5,435.9,342.6,,37.3,1146.9,,396.0,289.4,,,106.6,18.6,0.0,,,,18.6,48.2,,,43.9,462.8,261.0,261.0,,,,320.1,,153.7,,157.5,581.1,1043.9,0.0,727.8,74.3,653.5,-59.5,825.2,-302.1,1191.4,0.0,1191.4,2235.3,
12/31/2012,2278.8,462.9,266.9,196.0,425.4,425.4,0.0,163.4,100.0,12.0,74.4,-23.0,62.9,0.0,8.3,,28.0,1114.6,345.7,680.6,-334.9,0.0,818.5,774.1,435.4,338.7,,36.1,1164.2,,444.5,328.9,0.0,0.0,115.6,18.6,0.0,0.0,0.0,,18.6,43.2,,0.0,42.7,506.3,225.1,225.1,0.0,0.0,,353.3,0.0,200.7,6.3,146.3,578.4,1084.7,0.0,729.1,148.6,580.5,-69.6,855.1,-320.5,1194.1,0.0,1194.1,2278.8,
03/31/2013,2267.1,451.4,306.9,144.5,423.7,423.7,0.0,169.8,101.2,13.0,78.6,-23.0,60.9,,,7.8,25.9,1105.8,346.0,690.5,-344.5,0.0,815.3,773.2,436.0,337.2,,42.1,1161.3,,410.7,306.0,13.4,,91.3,18.6,0.0,,,,18.6,47.8,,,43.1,477.1,210.5,210.5,,,,343.8,,186.6,,149.4,554.3,1031.4,0.0,731.7,148.6,583.1,-65.9,884.9,-315.0,1235.7,0.0,1235.7,2267.1,
06/30/2013,2295.2,463.9,366.1,97.8,422.6,422.6,0.0,178.9,97.6,13.0,91.3,-23.0,60.2,,,,25.9,1125.6,353.7,703.6,-349.9,0.0,815.9,766.2,433.8,332.4,,49.7,1169.6,,437.1,315.0,,,122.1,8.6,0.0,,,,8.6,44.4,,,44.4,490.1,200.7,200.7,,,,347.9,,191.5,,156.4,548.6,1038.7,0.0,734.5,148.5,586.0,-75.0,915.7,-318.7,1256.5,0.0,1256.5,2295.2,
09/30/2013,2348.9,476.8,374.1,102.7,436.0,436.0,0.0,189.5,103.3,12.0,97.2,-23.0,62.7,,,,25.1,1165.0,371.7,728.0,-356.3,0.0,812.2,764.1,434.9,329.2,,48.1,1183.9,,474.8,344.5,,,130.3,14.4,0.0,,,,14.4,46.0,,,46.0,535.2,213.4,213.4,,,,347.7,,188.1,,159.6,561.1,1096.3,0.0,736.9,148.6,588.3,-125.7,950.7,-309.3,1252.6,0.0,1252.6,2348.9,
12/31/2013,2391.5,486.0,380.7,105.3,458.7,458.7,0.0,193.4,113.6,12.3,88.8,-21.3,67.5,0.0,2.9,,25.5,1205.6,391.3,758.8,-367.5,0.0,794.6,758.3,433.5,324.8,,33.4,1185.9,,530.0,387.1,,,142.9,14.2,0.0,0.0,0.0,,14.2,46.7,0.0,0.0,46.5,590.9,177.7,177.7,0.0,0.0,,294.2,0.0,120.7,21.0,152.5,471.9,1062.8,0.0,738.2,148.5,589.7,-132.6,982.2,-259.1,1328.7,0.0,1328.7,2391.5,
03/31/2014,2381.2,472.5,369.8,102.7,455.6,455.6,0.0,197.4,109.4,12.6,96.7,-21.3,72.7,,,,29.3,1198.2,402.3,777.5,-375.2,0.0,780.7,751.9,431.5,320.4,,28.8,1183.0,,476.3,341.4,,,134.9,14.0,0.0,,,,14.0,46.2,,,45.9,536.5,213.0,213.0,,,,288.3,,108.6,,179.7,501.3,1037.8,0.0,742.2,148.3,593.9,-150.7,1015.2,-263.3,1343.4,0.0,1343.4,2381.2,
06/30/2014,2430.7,496.6,393.7,102.9,457.0,457.0,0.0,206.8,111.7,13.7,102.7,-21.3,73.5,,,,31.9,1233.9,416.5,789.1,-372.6,0.0,780.3,750.9,433.3,317.6,,29.4,1196.8,,489.5,356.9,,,132.6,14.2,0.0,,,,14.2,46.3,,,46.0,550.0,236.2,236.2,,,,287.8,,109.8,,178.0,524.0,1074.0,0.0,745.5,148.3,597.2,-188.7,1058.8,-258.9,1356.7,0.0,1356.7,2430.7,
09/30/2014,2486.8,523.7,400.5,123.2,474.3,474.3,0.0,218.5,122.0,11.1,106.6,-21.2,78.3,,,,35.3,1294.8,421.0,802.8,-381.8,0.0,771.0,743.6,430.7,312.9,,27.4,1192.0,,526.2,374.8,,,151.4,13.8,0.0,,,,13.8,47.3,,,46.1,587.3,240.7,240.7,,,,283.6,,107.5,,176.1,524.3,1111.6,0.0,747.7,148.3,599.4,-213.8,1095.8,-254.5,1375.2,0.0,1375.2,2486.8,
12/31/2014,2515.3,541.9,319.4,222.5,475.4,475.4,0.0,208.3,121.3,10.7,100.2,-23.9,93.4,0.0,1.9,,48.3,1319.0,427.7,815.9,-388.2,0.0,768.6,737.3,428.8,308.5,,29.4,1196.3,,549.2,393.8,,,155.4,13.7,0.0,0.0,0.0,,13.7,42.3,0.0,0.0,39.3,605.2,210.1,210.1,0.0,0.0,,318.7,0.0,142.7,21.4,154.6,528.8,1134.0,0.0,748.3,148.2,600.1,-230.5,1135.5,-272.0,1381.3,0.0,1381.3,2515.3,
03/31/2015,2565.3,574.9,284.1,290.8,495.9,495.9,0.0,218.8,122.9,11.1,108.7,-23.9,86.7,,,,38.5,1376.3,430.4,826.8,-396.4,0.0,758.6,727.9,424.6,303.3,,30.7,1189.0,,499.3,368.4,,,130.9,48.6,0.0,,,,48.6,47.9,,,42.5,595.8,255.3,255.3,,,,309.1,,128.9,,180.2,564.4,1160.2,0.0,755.9,148.2,607.7,-250.1,1176.9,-277.6,1405.1,0.0,1405.1,2565.3,
06/30/2015,2589.8,552.4,248.1,304.3,528.5,528.5,0.0,233.4,131.8,11.5,111.1,-21.0,85.7,,,,38.6,1400.0,433.4,840.8,-407.4,0.0,756.4,725.3,425.4,299.9,,31.1,1189.8,,519.1,369.2,,,149.9,13.4,0.0,,,,13.4,46.6,,,42.5,579.1,266.2,266.2,,,,308.0,,122.9,,185.1,574.2,1153.3,0.0,758.0,148.2,609.8,-276.5,1231.0,-276.0,1436.5,0.0,1436.5,2589.8,
09/30/2015,2600.2,606.4,282.9,323.5,479.0,479.0,0.0,239.0,138.2,13.9,106.8,-19.9,89.4,,,,40.5,1413.8,438.8,855.5,-416.7,0.0,747.6,717.6,422.5,295.1,,30.0,1186.4,,564.9,395.8,,,169.1,13.1,0.0,,,,13.1,46.1,,,42.8,624.1,247.7,247.7,,,,306.0,,118.2,,187.8,553.7,1177.8,0.0,762.0,148.2,613.8,-336.8,1287.7,-290.5,1422.4,0.0,1422.4,2600.2,
12/31/2015,2629.2,645.2,323.6,321.6,501.4,501.4,0.0,222.9,139.6,13.4,85.7,-15.8,33.8,0.0,,,30.2,1403.3,442.7,866.8,-424.1,0.0,783.2,711.9,420.9,291.0,,71.3,1225.9,,595.0,424.9,,,170.1,12.9,0.0,0.0,0.0,,12.9,45.3,0.0,0.0,43.7,653.2,236.1,236.1,0.0,0.0,,297.6,0.0,134.2,,163.4,533.7,1186.9,0.0,765.5,296.2,469.3,-360.5,1350.7,-313.4,1442.3,0.0,1442.3,2629.2,
03/31/2016,2650.6,640.8,305.5,335.3,506.9,506.9,0.0,230.2,140.1,13.1,92.7,-15.7,48.0,,,,46.3,1425.9,450.6,888.3,-437.7,0.0,774.1,711.9,423.4,288.5,,62.2,1224.7,,540.7,389.0,,,151.7,13.2,0.0,,,,13.2,48.1,,,45.2,602.0,274.1,274.1,,,,296.0,,128.4,,167.6,570.1,1172.1,0.0,767.7,148.1,619.6,-387.9,1403.0,-304.3,1478.5,0.0,1478.5,2650.6,
06/30/2016,2672.2,667.2,287.4,379.8,493.9,493.9,0.0,237.8,134.0,12.2,101.3,-9.7,50.1,,,,47.9,1449.0,451.7,899.5,-447.8,0.0,771.5,708.8,423.4,285.4,,62.7,1223.2,,560.8,402.0,,,158.8,7.4,0.0,,,,7.4,47.4,,,44.8,615.6,274.6,274.6,,,,301.3,,131.2,,170.1,575.9,1191.5,0.0,770.7,148.1,622.6,-435.6,1469.1,-323.5,1480.7,0.0,1480.7,2672.2,
09/30/2016,2824.4,678.8,269.3,409.5,517.3,517.3,0.0,258.6,138.3,12.0,118.0,-9.7,52.9,,,,51.5,1507.6,458.4,919.8,-461.4,0.0,858.4,803.6,491.8,311.8,,54.8,1316.8,,627.9,455.8,,,172.1,7.3,0.0,,,,7.3,46.9,,,44.6,682.1,328.9,328.9,,,,287.8,,95.2,,192.6,616.7,1298.8,0.0,772.3,296.2,476.1,-453.1,1531.2,-324.8,1525.6,0.0,1525.6,2824.4,
12/31/2016,2891.0,754.6,330.4,424.2,518.7,518.7,0.0,251.1,142.4,13.0,114.1,-18.4,37.6,0.0,,,34.9,1562.0,461.9,932.5,-470.6,0.0,867.1,799.8,491.5,308.3,,67.3,1329.0,,711.6,528.6,,,183.0,7.2,0.0,0.0,0.0,,7.2,46.8,0.0,0.0,44.5,765.6,316.4,316.4,0.0,0.0,,293.7,0.0,109.0,,184.7,610.1,1375.7,0.0,773.6,296.0,477.6,-488.1,1593.0,-363.2,1515.3,0.0,1515.3,2891.0,
03/31/2017,2940.2,722.3,293.4,428.9,584.1,584.1,0.0,257.1,142.9,15.8,116.8,-18.4,42.0,,,,39.7,1605.5,467.6,951.6,-484.0,0.0,867.1,796.9,491.8,305.1,,70.2,1334.7,,668.2,493.5,,,174.7,7.2,0.0,,,,7.2,45.1,,,44.9,720.5,362.2,362.2,,,,291.1,,102.4,,188.7,653.3,1373.8,0.0,778.3,295.8,482.5,-516.1,1656.4,-352.2,1566.4,0.0,1566.4,2940.2,
06/30/2017,2984.0,740.9,306.6,434.3,566.8,566.8,0.0,287.0,150.1,17.1,138.5,-18.7,45.6,,,,44.1,1640.3,475.8,975.2,-499.4,0.0,867.9,795.4,493.1,302.3,,72.5,1343.7,,654.3,493.1,,,161.2,7.4,0.0,,,,7.4,44.1,,,43.8,705.8,367.7,367.7,,,,296.8,,102.8,,194.0,664.5,1370.3,0.0,780.1,295.7,484.4,-550.2,1724.5,-340.7,1613.7,0.0,1613.7,2984.0,
09/30/2017,3104.6,767.9,321.9,446.0,587.1,587.1,0.0,292.1,154.5,17.9,138.4,-18.7,51.0,,,,50.3,1698.1,501.7,1017.4,-515.7,0.0,904.8,828.6,516.3,312.3,,76.2,1406.5,,678.0,500.1,,,177.9,7.5,0.0,,,,7.5,46.2,,,44.2,731.7,442.2,442.2,,,,264.8,,66.0,,198.8,707.0,1438.7,0.0,781.4,295.7,485.7,-587.1,1794.0,-322.4,1665.9,0.0,1665.9,3104.6,
12/31/2017,3197.3,820.0,346.6,473.4,598.4,598.4,0.0,291.2,160.5,18.3,134.6,-22.2,57.2,0.0,,,56.8,1766.8,528.9,1060.1,-531.2,0.0,901.6,825.4,516.7,308.7,,76.2,1430.5,,734.7,535.0,,,199.7,7.5,0.0,0.0,0.0,,7.5,46.3,0.0,0.0,44.5,788.5,402.9,402.9,0.0,0.0,,357.1,0.0,48.1,,309.0,760.0,1548.5,0.0,782.2,295.7,486.5,-626.5,1792.6,-299.5,1648.8,0.0,1648.8,3197.3,
03/31/2018,3106.9,679.7,241.9,437.8,638.8,638.8,0.0,287.1,154.5,20.3,134.7,-22.4,63.5,,,,61.9,1669.1,538.1,1085.1,-547.0,0.0,899.7,820.4,515.7,304.7,,79.3,1437.8,,711.3,522.1,,,189.2,7.4,0.0,,,,7.4,48.2,,,44.0,766.9,285.8,285.8,,,,345.8,,41.2,,304.6,631.6,1398.5,0.0,787.1,295.5,491.6,-659.5,1856.5,-275.7,1708.4,0.0,1708.4,3106.9,
