Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1995,124.940998,126.186001,126.186001,,0.87791,0.717766,0.523333,0.523333,0.516667,0.523333,0.523333,0.516667,0.103333,0.808021,0.799257,0.077685,14.98232,,
06/30/1995,125.205002,126.48,126.48,,0.900799,0.734306,0.533333,0.533333,0.523333,0.533333,0.533333,0.523333,0.103333,1.45525,1.441983,0.058895,16.02936,,
09/30/1995,125.486996,126.765003,126.765003,,0.936615,0.758253,0.55,0.55,0.543333,0.55,0.55,0.543333,0.115,-0.015233,-0.020652,0.10217,16.657375,,
12/31/1995,126.012006,127.253997,127.253997,,0.933401,0.73791,0.536667,0.536667,0.533333,0.536667,0.536667,0.533333,0.115,0.526451,0.515041,0.18457,17.73058,,
03/31/1996,128.567997,128.808003,128.808003,,1.010784,0.82845,0.606667,0.606667,0.593333,0.6,0.6,0.586667,0.115,0.803164,0.792536,0.044677,17.43804,,
06/30/1996,129.015003,129.912003,129.912003,,1.039357,0.839576,0.62,0.62,0.6,0.613333,0.613333,0.593333,0.115,1.042875,1.028935,0.090315,17.589938,,
09/30/1996,129.566998,130.340996,130.340996,,1.07429,0.873578,0.613333,0.613333,0.62,0.64,0.64,0.613333,0.126667,0.519384,0.512364,0.070504,18.231271,,
12/31/1996,129.881996,130.946995,130.946995,,1.071357,0.854903,0.66,0.66,0.62,0.62,0.62,0.613333,0.126667,1.067447,1.028118,0.056636,19.091922,,
03/31/1997,130.002,143.847003,141.243003,,1.229335,0.931749,0.686667,0.686667,0.666667,0.673333,0.673333,0.653333,0.126667,0.685068,0.670171,0.162028,19.005454,,
06/30/1997,130.23,143.856,141.939,,1.235298,0.941341,0.68,0.68,0.666667,0.673333,0.673333,0.66,0.126667,0.871388,0.826256,0.2611,20.134309,,
09/30/1997,134.034004,148.995003,147.015003,,1.328551,1.003279,0.726667,0.726667,0.7,0.713333,0.713333,0.686667,0.13,0.921804,0.911968,0.06279,21.690212,,
12/31/1997,147.910503,135.628498,134.383495,,1.342598,1.044674,0.726667,0.726667,0.7,0.72,0.72,0.693333,0.13,0.938902,0.89543,0.177783,22.726662,21.90426,
03/31/1998,146.365505,150.083916,148.034607,,1.516193,0.949177,0.686667,0.686667,0.686667,0.68,0.68,0.68,,0.750656,0.728823,0.196419,23.420046,,
06/30/1998,146.962497,150.319628,148.284591,,1.514783,1.142546,0.8,0.8,0.8,0.793333,0.793333,0.793333,,0.914647,0.879923,0.300036,24.281732,,
12/31/1998,149.321862,150.228608,148.904731,,1.528178,1.307803,0.694075,0.694075,0.694075,0.687958,0.687958,0.687958,0.133333,1.846865,1.780225,0.139008,25.396261,24.588067,
03/31/1999,149.592276,150.697678,149.321052,,1.590707,0.170438,0.06,0.06,0.06,0.06,0.06,0.06,0.133333,0.527642,0.483515,0.230807,24.707165,23.895251,
06/30/1999,149.867394,150.888882,149.507025,,1.582066,1.149632,0.38,0.38,0.38,0.373333,0.373333,0.373333,0.133333,0.246457,0.183751,0.440583,23.668651,22.870345,
09/30/1999,149.351035,150.728073,149.593209,,1.627801,1.160641,0.853333,0.853333,0.853333,0.846667,,0.813333,0.133333,1.932247,1.72306,0.495604,23.714305,22.966416,
12/31/1999,149.098503,150.110996,149.124001,,1.655381,1.179482,0.853333,0.853333,0.813333,0.846667,0.846667,0.806667,0.136667,1.034039,0.850587,0.627498,23.562282,22.82436,
03/31/2000,148.26692,149.514065,148.650649,,1.711624,1.295474,0.893333,0.893333,0.893333,0.886667,0.886667,0.886667,0.136667,1.176921,1.147233,0.380752,24.730061,23.999298,
06/30/2000,147.363923,148.398588,147.484555,,1.78001,1.271089,0.88,0.88,0.88,0.873333,0.873333,0.873333,0.273333,0.686858,0.650746,0.47625,25.222211,24.498337,
09/30/2000,147.475677,148.303551,147.265833,,1.807758,1.296424,0.886667,0.886667,0.886667,0.88,0.88,0.88,0.41,1.295311,1.285492,0.547317,26.402767,25.690806,
12/31/2000,147.845905,148.4625,147.456,,1.860046,1.340434,0.926667,0.926667,0.926667,0.92,0.92,0.92,0.136667,,,0.63554,28.566317,27.860704,
03/31/2001,222.267984,223.532782,221.888751,,1.17412,0.857768,0.526667,0.526667,0.526667,0.52,0.58,0.58,0.15,0.851859,0.848285,0.428591,19.815076,19.353098,
06/30/2001,148.408136,149.297865,148.160339,,1.941896,1.408272,0.97,0.97,0.97,0.96,0.96,0.96,0.15,0.748257,0.735177,0.482676,30.064632,29.383766,
09/30/2001,148.404079,149.533317,148.346088,,1.9904,1.522184,1.04,1.04,1.04,1.03,1.03,1.03,0.15,3.621026,3.604524,0.809115,32.067535,31.397681,
12/31/2001,148.434006,149.300995,148.324997,,2.003991,1.501028,1.05,1.05,1.03,1.05,1.05,1.03,0.15,1.243405,1.224392,0.775025,32.220636,31.561946,
03/31/2002,147.84314,149.226198,148.052769,,2.033842,1.553878,1.03,1.08,1.08,1.02,1.07,1.07,0.17,1.074732,1.023973,0.76452,32.37785,31.768819,
06/30/2002,147.245725,148.761391,147.568448,,1.883743,1.398273,0.97,0.97,0.97,0.96,,0.96,0.17,1.773604,1.700587,0.684617,34.496363,33.884862,
09/30/2002,145.603302,147.328961,146.526405,,2.124853,1.605854,1.11,1.11,1.11,1.1,1.1,1.1,0.17,3.848146,3.762858,1.206676,37.648329,37.029929,
12/31/2002,144.773821,144.980355,144.389411,,3.975208,3.413367,0.84,0.84,0.84,0.84,0.85,0.84,0.17,0.329816,,0.574814,37.944367,37.322424,
03/31/2003,143.86017,145.357445,144.042116,,3.286775,2.77205,1.55,1.55,1.55,1.54,1.54,1.54,0.2,1.932872,1.922646,2.003174,39.375478,38.749586,
06/30/2003,143.922118,144.628641,143.132545,,3.322172,2.725327,1.52,1.52,1.52,1.51,1.5,1.5,0.2,1.330138,1.311735,0.882449,42.194084,41.568461,
09/30/2003,144.072006,145.119028,143.256514,,3.068649,2.509792,1.33,1.32,1.32,1.31,1.3,1.3,0.2,5.416543,5.367965,1.06317,42.244015,41.619043,
12/31/2003,,,,,,,,,,,,,0.2,,,,,,
03/31/2004,144.641006,146.647141,143.608063,,3.430887,2.784113,1.45,1.45,-0.15,1.42,1.42,-0.15,0.24,1.512506,1.495236,1.836367,45.308272,44.759285,
06/30/2004,143.781998,146.289474,143.454178,,3.51789,2.213822,1.52,1.5,1.38,1.49,1.47,1.35,0.24,1.303782,1.289401,1.906859,43.804984,43.252718,
09/30/2004,143.365997,144.125412,141.408859,,3.35829,2.672032,1.3,1.3,0.06,1.27,1.27,0.06,0.24,1.977182,1.968285,1.68171,45.556933,45.003063,
12/31/2004,139.391327,141.926239,139.007629,,3.735262,2.490374,1.63,1.63,1.39,1.6,1.6,1.36,0.24,1.42162,1.400477,2.627394,47.053122,46.48346,
03/31/2005,136.412491,140.442215,137.258743,,4.106179,3.449485,1.55,1.55,1.44,1.52,1.52,1.41,0.28,2.021044,2.005468,3.991453,47.180513,46.59841,
06/30/2005,134.035034,136.886154,133.938171,,4.014098,3.249343,1.3,1.3,1.42,1.27,1.27,1.38,0.28,1.048454,1.037889,3.822441,49.147583,48.555155,
09/30/2005,134.060989,135.822327,132.622849,,3.20021,1.828931,1.07,1.08,0.36,1.04,1.05,0.35,0.28,1.538204,1.524911,2.323465,48.446434,47.854121,
12/31/2005,133.047251,135.871235,132.640767,,5.862971,2.258974,1.38,1.4,1.41,1.34,1.36,1.37,0.28,1.231567,1.205074,1.751603,49.543632,48.946806,
03/31/2006,134.71817,136.547417,132.717298,,4.64051,3.941054,1.5,1.49,1.49,1.46,1.45,1.45,0.31,1.465604,1.455161,1.654832,49.002026,48.412603,
06/30/2006,134.749435,136.634384,132.765472,,5.173484,4.458524,1.67,1.66,1.54,1.62,1.61,1.5,0.31,1.211467,1.188811,1.643807,49.483939,48.894653,
09/30/2006,134.801773,136.739403,132.794395,,5.354767,4.614487,1.64,1.63,1.6,1.59,1.58,1.55,0.31,2.685836,2.661897,2.532088,52.349148,51.76009,
12/31/2006,134.835414,137.042313,132.898187,,5.255429,4.421272,1.36,1.34,1.35,1.32,1.3,1.31,0.31,-0.365174,-0.390035,1.997079,53.429984,52.841073,
03/31/2007,131.019304,136.090503,131.972954,,5.530997,2.416829,1.5,1.5,1.52,1.46,1.46,1.48,0.34,1.076956,1.065476,1.79862,53.789226,53.183163,
06/30/2007,126.544434,131.460764,127.386668,,6.083352,2.621703,1.66,1.66,1.62,1.61,1.61,1.57,0.68,2.073208,2.065185,3.305811,53.608316,52.980821,
09/30/2007,125.386735,123.705544,123.705544,,3.485858,-0.347438,-0.3,-0.3,1.56,-0.3,-0.3,1.56,0.34,5.641065,5.60561,2.917605,52.089681,51.456392,
12/31/2007,125.372099,123.739225,123.739225,,-17.940641,-28.391062,-18.55,-18.55,-3.82,-18.55,-18.55,-3.82,0.34,2.620414,2.555616,2.103594,29.159638,28.526275,
03/31/2008,236.857751,186.319894,186.319894,,-15.865837,-17.833512,-12.92,-12.92,-12.92,-12.92,-12.92,-12.92,0.0,1.381672,1.373568,1.225575,8.697938,8.36269,
06/30/2008,238.425903,238.152768,238.152768,,13.811454,13.342667,7.14,7.14,7.14,7.14,7.14,7.14,0.0,0.772445,0.76765,5.51823,16.672765,16.339722,
09/30/2008,230.74788,235.706851,235.706851,,0.338836,-5.458,-3.42,-3.42,-3.42,-3.42,-3.42,-3.42,0.0,-0.176249,-0.184127,11.076366,11.366826,11.022701,
12/31/2008,207.920897,218.807551,218.807551,,-7.677665,-9.174944,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,0.0,-0.713111,-0.763342,10.964665,4.782684,4.412649,
03/31/2009,207.826235,208.504957,208.504957,,9.253569,5.383325,3.34,3.34,-1.311714,3.34,3.34,-1.313151,0.0,-2.27339,-2.281068,5.184942,7.756225,7.386021,
06/30/2009,207.95482,208.097729,208.097729,,4.767476,7.762675,4.3,4.3,2.384716,4.3,4.3,2.384716,0.0,-1.591843,-1.600104,4.325935,13.296927,12.926952,
09/30/2009,207.945429,208.219324,208.219324,,-2.978388,-4.590962,-3.5,-3.5,-0.459598,-3.5,-3.5,-0.464226,0.0,-3.183998,-3.194588,7.912908,13.161102,12.791111,
12/31/2009,204.667848,207.756174,207.756174,,3.141485,-0.433243,-1.16,-1.16,-2.012911,-1.16,-1.16,-2.015747,0.0,-3.484647,-3.488527,3.924617,12.655129,12.501851,
03/31/2010,204.925902,204.938455,204.938455,,-9.058178,-10.546761,-7.22,-7.22,-0.015945,-7.22,-7.22,-0.015945,0.0,-1.449674,-1.45166,5.995055,6.610018,6.456934,
06/30/2010,201.512072,204.921673,204.377833,,10.16255,10.09405,6.34,6.34,0.643416,6.32,6.32,0.642221,0.0,0.631644,0.623849,7.420131,13.156775,13.001097,
09/30/2010,199.851985,200.529483,200.529483,,-0.952478,-1.291581,-1.06,-1.06,0.480727,-1.06,-1.06,0.480727,0.0,-1.266647,-1.271633,7.08664,12.560135,12.403164,
12/31/2010,199.7456,200.848214,199.987373,,4.319803,2.889542,2.25,2.25,0.407861,2.24,2.24,0.401398,0.0,-4.170263,-4.180264,5.655854,14.17873,14.021676,
03/31/2011,199.77103,199.972759,199.972759,,-8.036095,-8.36614,-6.37,-6.37,-0.230781,-6.37,-6.37,-0.230781,0.0,-3.570486,-3.575487,4.943119,8.805531,8.648496,
06/30/2011,196.780479,200.064679,199.295797,,0.491731,-0.286007,0.69,0.69,1.251657,0.68,0.68,1.242068,0.0,-0.679186,-0.682664,6.916336,9.558875,9.401339,
09/30/2011,193.157807,196.347502,195.612615,,5.725602,4.268641,2.27,2.27,-0.451658,2.26,2.26,-0.451658,0.0,-2.653203,-2.658315,6.414444,12.176572,12.016082,
12/31/2011,193.143196,193.304376,193.304376,,-6.037111,-5.080071,-3.23,-3.23,1.536437,-3.23,-3.23,1.536437,0.0,-6.862095,-6.87403,3.277361,8.80176,8.80176,
03/31/2012,193.738787,194.594974,193.489424,,1.979436,0.563338,0.05,0.05,-0.485815,0.05,0.05,-0.485815,0.0,-1.2042,-1.209368,4.413159,9.590232,,
06/30/2012,193.747368,194.941233,193.926953,,5.357687,4.542948,2.99,2.99,0.411753,2.98,2.98,0.409225,0.0,-2.872215,-2.887685,2.136803,12.918885,,
09/30/2012,193.725307,194.977642,193.879994,,1.44935,0.128946,0.04,0.04,-0.094646,0.04,0.04,-0.094646,0.0,-0.851042,-0.8562,2.276419,13.240397,13.240397,
12/31/2012,195.671509,195.104544,194.086613,,3.771512,4.745304,3.27,3.27,1.542095,3.26,3.26,1.534259,0.0,-0.370968,-0.381273,5.0595,16.215953,16.215953,
03/31/2013,192.957686,195.63196,194.523933,,1.125825,1.475397,0.84,0.84,0.712766,0.84,0.84,0.71042,0.0,-0.400979,-0.400979,4.840439,17.040005,17.040005,
06/30/2013,192.967369,193.10461,193.10461,,0.579997,-0.99428,-0.92,-0.92,-0.686157,-0.92,-0.92,-0.686157,0.0,6.467997,6.462818,5.213317,15.629586,,
09/30/2013,192.252644,192.581064,188.9318,,2.223024,1.2703,0.68,0.68,-0.182076,0.52,0.52,-0.344052,0.0,-0.730422,-0.735715,5.737242,16.540735,16.540735,
12/31/2013,192.249884,190.204972,188.938224,,2.424073,1.91597,0.69,0.69,-0.278398,0.68,0.68,-0.290532,0.0,4.213017,4.207725,6.543567,17.050726,17.050726,
03/31/2014,195.204931,190.263748,189.033982,,3.052361,2.475745,1.33,1.33,-0.126697,1.32,1.32,-0.126697,0.0,-2.242983,-2.248273,3.755028,18.462648,,
06/30/2014,194.435138,192.906871,189.169042,,0.988534,0.618494,0.61,0.61,0.479201,0.45,0.45,0.318589,0.0,0.148016,0.137443,3.085862,19.476932,,
09/30/2014,193.191492,188.424318,187.104785,,1.555278,1.122366,0.9,0.9,0.543546,0.8,0.8,0.448135,0.0,0.245852,0.213784,3.136784,20.088876,20.088876,
12/31/2014,191.942895,188.272683,187.242789,,1.148242,0.507363,0.1,0.1,0.109751,0.1,0.1,0.109751,0.0,0.090791,0.069429,4.074128,20.46963,20.46963,
03/31/2015,183.573627,182.736415,181.735876,,1.205046,0.951931,0.37,0.37,0.202492,0.37,0.37,0.202492,0.0,-0.049522,-0.055025,3.415523,21.348382,21.348382,
06/30/2015,171.978709,173.154319,172.146651,,1.423205,0.877159,0.36,0.36,0.794962,0.36,0.36,0.792273,0.0,0.249787,0.243978,3.29692,22.264384,22.264384,
09/30/2015,152.946359,155.239723,155.239723,,0.592632,0.025767,-0.23,-0.23,-0.045414,-0.23,-0.23,-0.049956,0.0,0.051533,0.045092,3.216814,24.204564,,
12/31/2015,151.530377,147.955862,147.099167,,2.019046,1.352829,0.54,0.54,0.050986,0.54,0.54,0.050986,0.0,-0.659419,-0.659419,3.444854,24.608927,24.608927,
03/31/2016,137.277304,135.814835,135.814835,,0.235615,-0.287156,-0.58,-0.58,-0.558113,-0.58,-0.58,-0.563801,0.0,0.294519,0.294519,2.418462,26.420973,26.420973,
06/30/2016,135.643523,132.677066,132.677066,,0.889378,-0.015074,-0.2,-0.2,-0.2133,-0.2,-0.2,-0.2133,0.0,0.188427,0.188427,4.46022,26.879278,26.879278,
09/30/2016,135.723407,132.042067,131.633411,,1.542162,0.82046,0.23,0.23,-0.068372,0.23,0.23,-0.068372,0.0,-1.466193,-1.47379,1.591472,26.951873,,
12/31/2016,135.200831,131.906086,131.906086,,-0.447288,-1.394932,-2.01,-2.01,-1.117083,-2.01,-2.01,-1.118078,0.0,-0.083393,-0.083393,1.383128,23.868196,23.868196,
03/31/2017,129.959327,131.402465,131.402465,,0.585986,-0.418561,-0.55,-0.55,0.363007,-0.55,-0.55,0.360942,0.0,-3.698561,-3.698561,1.169597,24.730814,,
06/30/2017,125.822055,125.653189,125.653189,,0.573006,-1.122136,-9.78,-9.78,-1.344176,-9.78,-9.78,-1.344176,0.0,0.214877,0.214877,1.303428,15.450391,,
09/30/2017,123.109464,122.967924,122.967924,,0.268363,-1.658969,-2.17,-2.17,-1.251953,-2.17,-2.17,-1.251953,0.0,-1.902935,-1.911067,1.104708,13.873832,13.873832,
12/31/2017,91.484447,96.040601,96.040601,,2.613478,0.114535,-0.39,-0.39,-1.720626,-0.39,-0.39,-1.725373,0.0,0.426903,0.426903,1.5959,15.445248,15.445248,
03/31/2018,89.325565,88.131373,88.131373,,0.828309,-0.283667,-1.12,-1.12,-0.914998,-1.12,-1.12,-0.923021,0.0,-1.146016,-1.146016,1.578495,13.971364,,
06/30/2018,90.661991,89.13176,89.13176,,0.134632,-0.819012,-1.64,-1.64,-0.838085,-1.64,-1.64,-0.840061,0.0,-0.280484,-0.280484,2.172906,12.166069,12.166069,
09/30/2018,90.68966,89.490267,89.490267,,1.173312,0.324058,-0.5,-0.5,-0.538159,-0.5,-0.5,-0.538159,0.0,-2.201357,-2.201357,1.973764,12.21749,12.21749,
12/31/2018,89.821713,88.829193,88.829193,,-0.315212,0.742999,-0.08,-0.08,1.062263,-0.08,-0.08,1.061066,0.0,0.04503,0.033773,3.117286,12.458012,12.458012,
03/31/2019,90.179521,85.554236,85.554236,,0.584425,0.642867,-0.24,-0.24,-0.10695,-0.24,-0.24,-0.10695,0.0,-0.818194,-0.818194,1.807506,13.173723,,
06/30/2019,84.800996,84.275261,84.275261,,0.355976,-1.566296,-2.02,-2.02,-1.811089,-2.02,-2.02,-1.81389,0.0,0.154256,0.154256,5.636726,12.264007,12.264007,
09/30/2019,80.46793,78.686542,78.686542,,2.185888,1.995259,0.86,0.86,-0.816658,0.86,0.86,-0.816658,0.0,-4.549698,-4.549698,1.006612,12.862267,,
12/31/2019,79.433293,75.675241,75.675241,,0.370002,-2.035012,-3.21,-3.21,-2.27842,-3.21,-3.21,-2.27842,0.0,0.621075,0.621075,1.044902,10.398662,10.398662,
03/31/2020,72.160406,72.089016,72.089016,,-0.08323,-3.759241,-4.62,-4.62,-3.147636,-4.62,-4.62,-3.148347,0.0,-1.137483,-1.137483,3.007189,6.707279,,
06/30/2020,62.50932,62.605719,62.605719,,1.82092,-0.766703,-1.69,-1.69,-1.964677,-1.69,-1.69,-1.964677,0.0,-1.421595,,7.262917,5.551172,5.551172,
09/30/2020,,,,,,,,,-0.64,,,-0.64,,,,,,,
12/31/2020,,,,,,,,,-0.59,,,-0.59,,,,,,,
