Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,8383.349,516.127,516.127,0.0,437.764,437.764,,0.0,0.0,0.0,0.0,0.0,100.81,,,,,,1054.701,213.799,615.737,-401.938,1984.536,,5130.313,2378.796,1859.347,519.449,,2751.517,7328.648,,202.616,202.616,,,100.0,,,,,,2464.187,,,2464.187,2766.803,505.327,,,,,2546.797,,,,,,2546.797,3052.124,5818.927,0.0,681.532,,,-64.344,1920.539,26.695,2564.422,0.0,2564.422,8383.349,
03/31/2005,6488.748,719.728,719.728,0.0,466.464,466.464,,0.0,0.0,0.0,0.0,0.0,98.425,,,,,,1284.617,196.336,,,2589.898,,2417.897,2417.897,1884.526,533.371,,0.0,5204.131,,205.816,205.816,,,100.0,,,,,,642.699,,,642.699,948.515,498.812,,,,,2458.63,,,,,,2458.63,2957.442,3905.957,0.0,697.028,,,-171.025,2059.565,-2.777,2582.791,0.0,2582.791,6488.748,
06/30/2005,5956.219,566.579,566.579,0.0,473.897,473.897,,0.0,0.0,0.0,0.0,0.0,102.231,,,,,,1142.707,202.338,,,2151.974,,2459.2,2459.2,1915.9,543.3,,0.0,4813.512,,220.079,220.079,,,100.0,,,,,,557.713,,,557.713,877.792,490.659,,,,,2022.886,,,,,,2022.886,2513.545,3391.337,0.0,721.445,,,-327.502,2173.562,-2.623,2564.882,0.0,2564.882,5956.219,
09/30/2005,6112.904,174.013,174.013,0.0,518.2,518.2,,,,,,,104.902,,,,,,797.115,210.491,,,2257.225,,2848.073,2848.073,2241.484,606.589,,0.0,5315.789,,232.819,232.819,,,50.0,,,,,,547.971,,,547.971,830.79,588.667,,,,,2195.767,,,,,,2195.767,2784.434,3615.224,0.0,705.976,,,-494.987,2286.501,0.19,2497.68,,2497.68,6112.904,
12/31/2005,6039.516,184.471,184.471,0.0,553.402,553.402,,0.0,0.0,0.0,0.0,0.0,105.782,,,,,,843.655,226.013,647.682,-421.669,2126.538,,2843.31,2843.31,2249.502,593.808,,0.0,5195.861,,241.751,241.751,,,0.0,0.0,0.0,0.0,,,2736.64,,,2736.64,2978.391,595.385,595.385,0.0,0.0,,0.0,,,,,,0.0,595.385,3573.776,0.0,695.69,,,-668.248,2436.977,1.321,2465.74,0.0,2465.74,6039.516,
03/31/2006,6089.155,204.775,204.775,0.0,550.346,550.346,,0.0,0.0,0.0,0.0,0.0,117.862,,,,,,872.983,233.143,,,2098.265,,2884.764,2884.764,2287.302,597.462,,0.0,5216.172,,268.973,268.973,,,0.0,,,,,,509.243,,,509.243,778.216,757.935,,,,,2169.868,,,,,,2169.868,2927.803,3706.019,0.0,705.084,,,-878.603,2553.188,3.467,2383.136,0.0,2383.136,6089.155,
06/30/2006,6471.208,151.979,151.979,0.0,583.224,583.224,,0.0,0.0,0.0,0.0,0.0,114.035,,,,,,849.238,239.287,,,2463.581,,2919.102,2919.102,2317.329,601.773,,0.0,5621.97,,269.128,269.128,,,,,,,,,533.574,,,533.574,802.702,783.095,,,,,2489.911,,,,,,2489.911,3273.006,4075.708,0.0,704.602,,,-982.531,2670.857,2.572,2395.5,0.0,2395.5,6471.208,
09/30/2006,6165.044,170.897,170.897,0.0,591.684,591.684,,0.0,0.0,0.0,0.0,0.0,154.106,,,,,,916.687,253.624,,,2005.588,,2989.145,2989.145,2372.5,616.645,,0.0,5248.357,,238.054,238.054,,,,,,,,,586.342,,,586.342,824.396,829.144,,,,,2064.192,,,,,,2064.192,2893.336,3717.732,0.0,708.228,,,-1042.546,2780.945,0.685,2447.312,0.0,2447.312,6165.044,
12/31/2006,6252.0,117.0,117.0,0.0,506.0,506.0,,0.0,0.0,0.0,0.0,0.0,2857.0,,,,,,3480.0,220.0,614.0,-394.0,,,2552.0,2511.0,1982.0,529.0,,41.0,2772.0,,143.0,143.0,,,0.0,0.0,0.0,0.0,,,2707.0,,,2707.0,2850.0,745.0,745.0,0.0,0.0,,231.0,,,,,,231.0,976.0,3826.0,0.0,702.0,,,-1163.0,2887.0,0.0,2426.0,0.0,2426.0,6252.0,
03/31/2007,6363.106,200.795,200.795,0.0,598.976,598.976,,0.0,0.0,0.0,0.0,0.0,176.16,,,,,,975.931,246.033,,,2120.344,,3020.798,3020.798,2396.799,623.999,,0.0,5387.175,,223.023,223.023,,,0.0,,,,,,657.213,,,657.213,880.236,821.904,,,,,2231.221,,,,,,2231.221,3053.125,3933.361,0.0,705.074,,,-1275.369,3000.454,-0.414,2429.745,0.0,2429.745,6363.106,
06/30/2007,6453.326,151.58,151.58,0.0,564.18,564.18,,0.0,0.0,0.0,0.0,0.0,2460.542,,,,,,3176.302,238.246,,,,,3038.778,2983.798,2390.693,593.105,,54.98,3277.024,,231.15,231.15,,,0.0,,,,,,2699.114,,,2699.114,2930.264,879.8,,,,,251.264,,,,,,251.264,1131.064,4061.328,0.0,697.027,,,-1414.054,3108.69,0.335,2391.998,0.0,2391.998,6453.326,
12/31/2007,11846.0,297.0,297.0,0.0,836.0,836.0,,0.0,0.0,0.0,0.0,0.0,3107.0,,,,,,4240.0,370.0,826.0,-456.0,,,7236.0,7107.0,4808.0,2299.0,,129.0,7606.0,,181.0,181.0,,,510.0,510.0,0.0,0.0,,,3060.0,,,3060.0,3751.0,4895.0,4895.0,0.0,0.0,,733.0,,,,,,733.0,5628.0,9379.0,0.0,702.0,,,-1520.0,3326.0,-41.0,2467.0,0.0,2467.0,11846.0,
03/31/2008,10520.0,371.0,371.0,,842.0,842.0,,,,,,,1698.0,,,,,,2911.0,360.0,,,,,7249.0,7123.0,4818.0,2305.0,,126.0,7609.0,,171.0,171.0,,,468.0,,,,,,2091.0,,,2091.0,2730.0,4308.0,,,,,790.0,,,,,,790.0,5098.0,7828.0,0.0,706.0,,,-1592.0,3655.0,-77.0,2692.0,0.0,2692.0,10520.0,
06/30/2008,10102.0,211.0,211.0,0.0,808.0,808.0,,0.0,0.0,0.0,0.0,0.0,1512.0,,,,,,2531.0,332.0,,,,0.0,7239.0,7117.0,4837.0,2280.0,,122.0,7571.0,,174.0,174.0,,,263.0,,,,,,1813.0,,,1813.0,2250.0,4253.0,,,,,751.0,,,,,,751.0,5004.0,7254.0,0.0,703.0,,,-1565.0,3754.0,-44.0,2848.0,0.0,2848.0,10102.0,
09/30/2008,9588.0,472.0,472.0,0.0,561.0,561.0,,0.0,0.0,0.0,0.0,0.0,1423.0,,,,,,2456.0,302.0,,,,,6830.0,6497.0,4364.0,2133.0,,333.0,7132.0,,105.0,105.0,,,8.0,,,,,,1705.0,,,1705.0,1818.0,4251.0,,,,,744.0,,,,,,744.0,4995.0,6813.0,0.0,708.0,,,-1710.0,3833.0,-56.0,2775.0,0.0,2775.0,9588.0,
12/31/2008,9331.0,230.0,230.0,0.0,591.0,591.0,,0.0,0.0,0.0,0.0,0.0,1381.0,,,,,,2202.0,298.0,759.0,-461.0,,,6831.0,6478.0,4387.0,2091.0,,353.0,7129.0,,606.0,606.0,,,255.0,,,,,,1179.0,,,1179.0,2040.0,3850.0,,,,,847.0,,,,,,847.0,4697.0,6737.0,0.0,708.0,,,-1889.0,3895.0,-120.0,2594.0,0.0,2594.0,9331.0,
03/31/2009,9336.0,312.0,312.0,0.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,,,,835.0,307.0,2187.0,294.0,,,0.0,,6855.0,6501.0,4408.0,2093.0,,354.0,7149.0,,621.0,94.0,,527.0,255.0,0.0,,,,255.0,1164.0,,131.0,0.0,2040.0,3752.0,3752.0,,,,836.0,,,,,527.0,178.0,4588.0,6628.0,0.0,711.0,2.0,709.0,-1895.0,3998.0,-106.0,2708.0,0.0,2708.0,9336.0,
06/30/2009,9190.0,309.0,309.0,0.0,542.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0,,,,783.0,292.0,2073.0,292.0,,,0.0,,6825.0,6475.0,4407.0,2068.0,,350.0,7117.0,,558.0,101.0,,457.0,129.0,0.0,,,,129.0,1094.0,,105.0,0.0,1781.0,3751.0,3751.0,,,,822.0,,,,,543.0,174.0,4573.0,6354.0,0.0,718.0,2.0,716.0,-1927.0,4138.0,-93.0,2836.0,0.0,2836.0,9190.0,
09/30/2009,9096.0,278.0,278.0,0.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,,,,729.0,268.0,1995.0,288.0,,,0.0,,6813.0,6388.0,4368.0,2020.0,,425.0,7101.0,,555.0,102.0,,453.0,4.0,0.0,,,,4.0,1030.0,,110.0,0.0,1589.0,3773.0,3773.0,,,,820.0,,,,,568.0,142.0,4593.0,6182.0,0.0,724.0,2.0,722.0,-1974.0,4253.0,-89.0,2914.0,0.0,2914.0,9096.0,
12/31/2009,8378.0,363.0,363.0,0.0,554.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,,,0.0,314.0,1277.0,293.0,818.0,-525.0,0.0,,6808.0,6377.0,4371.0,2006.0,,431.0,7101.0,,565.0,104.0,,461.0,259.0,0.0,0.0,0.0,,259.0,337.0,0.0,92.0,0.0,1161.0,3382.0,3382.0,0.0,0.0,,809.0,0.0,0.0,0.0,0.0,580.0,137.0,4191.0,5352.0,0.0,729.0,2.0,727.0,-2005.0,4371.0,-69.0,3026.0,0.0,3026.0,8378.0,
03/31/2010,8309.0,416.0,416.0,0.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,,,,,270.0,1244.0,281.0,,,0.0,,6784.0,6339.0,4369.0,1970.0,,445.0,7065.0,,510.0,510.0,,,133.0,0.0,,,,133.0,347.0,,93.0,0.0,990.0,3381.0,3381.0,,,,820.0,,,,,583.0,144.0,4201.0,5191.0,0.0,731.0,2.0,729.0,-2035.0,4492.0,-70.0,3118.0,0.0,3118.0,8309.0,
06/30/2010,8182.0,338.0,338.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,,,,,266.0,1146.0,273.0,,,0.0,,6763.0,6316.0,4375.0,1941.0,,447.0,7036.0,,470.0,470.0,,,58.0,0.0,,,,58.0,318.0,,91.0,0.0,846.0,3381.0,3381.0,,,,834.0,,,,,585.0,158.0,4215.0,5061.0,0.0,738.0,2.0,736.0,-2160.0,4619.0,-76.0,3121.0,0.0,3121.0,8182.0,
09/30/2010,8614.0,743.0,743.0,0.0,543.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,,,,,392.0,1733.0,270.0,,,0.0,,6611.0,6288.0,4377.0,1911.0,,323.0,6881.0,,534.0,,,534.0,253.0,0.0,,,,253.0,327.0,,91.0,0.0,1114.0,3453.0,3453.0,,,,819.0,,,,,617.0,111.0,4272.0,5386.0,0.0,744.0,2.0,742.0,-2198.0,4751.0,-69.0,3228.0,0.0,3228.0,8614.0,
12/31/2010,8281.0,563.0,563.0,0.0,572.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,,,,245.0,1417.0,267.0,844.0,-577.0,0.0,,6597.0,6256.0,4377.0,1879.0,,341.0,6864.0,,537.0,92.0,,445.0,3.0,0.0,0.0,0.0,,3.0,351.0,0.0,76.0,0.0,891.0,3353.0,3353.0,0.0,0.0,,808.0,0.0,0.0,0.0,0.0,627.0,105.0,4161.0,5052.0,0.0,752.0,2.0,750.0,-2340.0,4867.0,-50.0,3229.0,0.0,3229.0,8281.0,
03/31/2011,8257.0,517.0,517.0,0.0,528.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,,,,,261.0,1346.0,276.0,,,0.0,,6635.0,6283.0,4388.0,1895.0,,352.0,6911.0,,594.0,594.0,,,3.0,0.0,,,,3.0,349.0,,12.0,0.0,946.0,3352.0,3352.0,,,,821.0,,,,,648.0,161.0,4173.0,5119.0,0.0,755.0,2.0,753.0,-2555.0,4979.0,-41.0,3138.0,0.0,3138.0,8257.0,
06/30/2011,8396.0,675.0,675.0,0.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,,,,,259.0,1523.0,272.0,,,0.0,,6601.0,6247.0,4392.0,1855.0,,354.0,6873.0,,518.0,518.0,,,303.0,0.0,,,,303.0,333.0,,62.0,0.0,1154.0,3350.0,3350.0,,,,806.0,,,,,636.0,108.0,4156.0,5310.0,0.0,763.0,2.0,761.0,-2699.0,5069.0,-47.0,3086.0,0.0,3086.0,8396.0,
09/30/2011,8451.0,281.0,281.0,0.0,579.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,,,,,304.0,1211.0,262.0,,,0.0,,6978.0,6659.0,4709.0,1950.0,,319.0,7240.0,,614.0,,,614.0,4.0,0.0,,,,4.0,424.0,,,0.0,1042.0,3514.0,3514.0,,,,743.0,,,,,644.0,99.0,4257.0,5299.0,0.0,769.0,2.0,767.0,-2734.0,5196.0,-79.0,3152.0,0.0,3152.0,8451.0,
12/31/2011,8548.0,337.0,337.0,0.0,666.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,,,,309.0,1356.0,258.0,865.0,-607.0,0.0,,6934.0,6601.0,4720.0,1881.0,,333.0,7192.0,,738.0,96.0,,642.0,179.0,0.0,0.0,0.0,,179.0,467.0,0.0,0.0,0.0,1384.0,3216.0,3216.0,0.0,0.0,,690.0,0.0,0.0,0.0,0.0,617.0,73.0,3906.0,5290.0,0.0,779.0,2.0,777.0,-2782.0,5339.0,-78.0,3258.0,0.0,3258.0,8548.0,
03/31/2012,8484.0,311.0,311.0,0.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,,,,,317.0,1316.0,260.0,,,0.0,,6908.0,6572.0,4721.0,1851.0,,336.0,7168.0,,717.0,85.0,,632.0,178.0,0.0,,,,178.0,458.0,,,0.0,1353.0,3218.0,3218.0,,,,698.0,,,,,620.0,78.0,3916.0,5269.0,0.0,781.0,2.0,779.0,-2975.0,5471.0,-62.0,3215.0,0.0,3215.0,8484.0,
06/30/2012,8416.0,302.0,302.0,0.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,,,,,336.0,1283.0,256.0,,,0.0,,6877.0,6532.0,4718.0,1814.0,,345.0,7133.0,,621.0,94.0,,527.0,178.0,0.0,,,,178.0,436.0,,,0.0,1235.0,3237.0,3237.0,,,,691.0,,,,,610.0,81.0,3928.0,5163.0,0.0,792.0,2.0,790.0,-3098.0,5632.0,-73.0,3253.0,0.0,3253.0,8416.0,
09/30/2012,8453.0,307.0,307.0,0.0,643.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,,,,,338.0,1325.0,256.0,,,0.0,,6872.0,6501.0,4719.0,1782.0,,371.0,7128.0,,719.0,84.0,,635.0,2.0,0.0,,,,2.0,330.0,,,0.0,1051.0,3447.0,3447.0,,,,697.0,,,,,603.0,94.0,4144.0,5195.0,0.0,795.0,2.0,793.0,-3247.0,5771.0,-61.0,3258.0,0.0,3258.0,8453.0,
12/31/2012,8497.0,358.0,358.0,0.0,661.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,,,,3.0,349.0,1443.0,248.0,893.0,-645.0,0.0,,6806.0,6449.0,4705.0,1744.0,,357.0,7054.0,,721.0,97.0,,624.0,2.0,0.0,0.0,0.0,,2.0,382.0,0.0,,0.0,1105.0,3228.0,3228.0,0.0,0.0,,747.0,0.0,0.0,0.0,0.0,638.0,109.0,3975.0,5080.0,0.0,806.0,4.0,802.0,-3279.0,5950.0,-60.0,3417.0,0.0,3417.0,8497.0,
03/31/2013,9563.0,356.0,356.0,0.0,674.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,,,,,364.0,1453.0,258.0,,,0.0,,7852.0,7483.0,5231.0,2252.0,,369.0,8110.0,,766.0,95.0,,671.0,2.0,0.0,,,,2.0,422.0,,,0.0,1190.0,4047.0,4047.0,,,,829.0,,,,,711.0,118.0,4876.0,6066.0,0.0,811.0,2.0,809.0,-3319.0,6067.0,-62.0,3497.0,0.0,3497.0,9563.0,
06/30/2013,9434.0,320.0,320.0,0.0,691.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,,,,,384.0,1454.0,255.0,,,0.0,,7725.0,7440.0,5231.0,2209.0,,285.0,7980.0,,761.0,58.0,,703.0,2.0,0.0,,,,2.0,410.0,,,0.0,1173.0,3951.0,3951.0,,,,847.0,,,,,694.0,153.0,4798.0,5971.0,0.0,823.0,2.0,821.0,-3511.0,6218.0,-67.0,3463.0,0.0,3463.0,9434.0,
09/30/2013,9456.0,321.0,321.0,0.0,710.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,,,,,442.0,1527.0,259.0,,,0.0,,7670.0,7397.0,5217.0,2180.0,,273.0,7929.0,,826.0,61.0,,765.0,2.0,0.0,,,,2.0,400.0,,,0.0,1228.0,3929.0,3929.0,,,,839.0,,,,,683.0,156.0,4768.0,5996.0,0.0,834.0,2.0,832.0,-3688.0,6377.0,-63.0,3460.0,0.0,3460.0,9456.0,
12/31/2013,9513.0,400.0,400.0,0.0,751.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,,,,366.0,1572.0,266.0,952.0,-686.0,0.0,,7675.0,7358.0,5216.0,2142.0,,317.0,7941.0,,755.0,67.0,,688.0,92.0,0.0,0.0,0.0,,92.0,485.0,0.0,,0.0,1332.0,3756.0,3756.0,0.0,0.0,,840.0,0.0,0.0,0.0,0.0,713.0,127.0,4596.0,5928.0,0.0,848.0,4.0,844.0,-3801.0,6598.0,-60.0,3585.0,0.0,3585.0,9513.0,
03/31/2014,9473.0,307.0,307.0,0.0,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,,,,,436.0,1547.0,284.0,,,0.0,,7642.0,7316.0,5215.0,2101.0,,326.0,7926.0,,884.0,61.0,,823.0,92.0,0.0,,,,92.0,462.0,,,0.0,1438.0,3756.0,3756.0,,,,836.0,,,,,717.0,119.0,4592.0,6030.0,0.0,856.0,4.0,852.0,-4125.0,6766.0,-54.0,3443.0,0.0,3443.0,9473.0,
06/30/2014,9403.0,329.0,329.0,0.0,730.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,,,,,421.0,1525.0,300.0,,,0.0,,7578.0,7287.0,5217.0,2070.0,,291.0,7878.0,,834.0,55.0,,779.0,92.0,0.0,,,,92.0,442.0,,,0.0,1368.0,3756.0,3756.0,,,,804.0,,,,,680.0,124.0,4560.0,5928.0,0.0,870.0,4.0,866.0,-4278.0,6932.0,-49.0,3475.0,0.0,3475.0,9403.0,
09/30/2014,9438.0,409.0,409.0,0.0,748.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,,,,,381.0,1579.0,304.0,,,0.0,,7555.0,7254.0,5212.0,2042.0,,301.0,7859.0,,886.0,54.0,,832.0,92.0,0.0,,,,92.0,419.0,,,0.0,1397.0,3756.0,3756.0,,,,823.0,,,,,693.0,130.0,4579.0,5976.0,0.0,884.0,4.0,880.0,-4536.0,7171.0,-57.0,3462.0,0.0,3462.0,9438.0,
12/31/2014,9308.0,294.0,294.0,0.0,798.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,,26.0,,352.0,1444.0,317.0,1054.0,-737.0,0.0,,7547.0,7212.0,5209.0,2003.0,,309.0,7864.0,,904.0,61.0,,843.0,92.0,0.0,0.0,0.0,,92.0,490.0,0.0,,0.0,1486.0,3698.0,3698.0,0.0,0.0,,829.0,0.0,0.0,0.0,0.0,700.0,129.0,4527.0,6013.0,0.0,901.0,4.0,897.0,-4895.0,7352.0,-63.0,3295.0,0.0,3295.0,9308.0,
03/31/2015,9335.0,296.0,296.0,0.0,765.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,,,,,398.0,1498.0,338.0,,,0.0,,7499.0,7178.0,5204.0,1974.0,,321.0,7837.0,,936.0,56.0,,880.0,95.0,0.0,,,,95.0,470.0,,,0.0,1501.0,3757.0,3757.0,,,,859.0,,,,,720.0,139.0,4616.0,6117.0,0.0,900.0,4.0,896.0,-5141.0,7530.0,-71.0,3218.0,0.0,3218.0,9335.0,
06/30/2015,9588.0,530.0,530.0,0.0,746.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,,,,,398.0,1714.0,382.0,,,0.0,,7492.0,7144.0,5204.0,1940.0,,348.0,7874.0,,898.0,77.0,,821.0,5.0,0.0,,,,5.0,433.0,,,0.0,1336.0,4231.0,4231.0,,,,878.0,,,,,712.0,166.0,5109.0,6445.0,0.0,924.0,4.0,920.0,-5372.0,7657.0,-66.0,3143.0,0.0,3143.0,9588.0,
09/30/2015,9387.0,309.0,309.0,0.0,783.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,,,,,402.0,1531.0,397.0,,,0.0,,7459.0,7107.0,5201.0,1906.0,,352.0,7856.0,,1006.0,77.0,,929.0,5.0,0.0,,,,5.0,400.0,,,0.0,1411.0,4230.0,4230.0,,,,877.0,,,,,720.0,157.0,5107.0,6518.0,0.0,944.0,4.0,940.0,-5875.0,7875.0,-75.0,2869.0,0.0,2869.0,9387.0,
12/31/2015,9340.0,275.0,275.0,0.0,802.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,,22.0,,429.0,1506.0,396.0,1105.0,-709.0,0.0,,7438.0,7072.0,5200.0,1872.0,,344.0,7834.0,,1023.0,74.0,,949.0,5.0,0.0,0.0,0.0,,5.0,474.0,0.0,0.0,0.0,1502.0,4288.0,4288.0,0.0,0.0,,890.0,0.0,0.0,0.0,0.0,726.0,164.0,5178.0,6680.0,0.0,956.0,4.0,952.0,-6286.0,8064.0,-74.0,2660.0,0.0,2660.0,9340.0,
03/31/2016,9552.0,283.0,283.0,0.0,805.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,,,,,388.0,1476.0,401.0,,,0.0,,7675.0,7289.0,5380.0,1909.0,,386.0,8076.0,,1058.0,66.0,121.0,871.0,4.0,0.0,,,,4.0,480.0,,,0.0,1542.0,4445.0,4445.0,,,,881.0,,,,,721.0,160.0,5326.0,6868.0,0.0,964.0,4.0,960.0,-6564.0,8353.0,-69.0,2684.0,0.0,2684.0,9552.0,
06/30/2016,9530.0,263.0,263.0,0.0,812.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,,,,,411.0,1486.0,394.0,,,0.0,,7650.0,7273.0,5380.0,1893.0,,377.0,8044.0,,1006.0,71.0,,935.0,6.0,0.0,,,,6.0,440.0,,,0.0,1452.0,4548.0,4548.0,,,,888.0,,,,,734.0,154.0,5436.0,6888.0,0.0,982.0,4.0,978.0,-6831.0,8565.0,-74.0,2642.0,0.0,2642.0,9530.0,
09/30/2016,9637.0,303.0,303.0,0.0,830.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,,,,,467.0,1600.0,403.0,,,0.0,,7634.0,7243.0,5375.0,1868.0,,391.0,8037.0,,1129.0,73.0,,1056.0,6.0,0.0,,,,6.0,413.0,,,0.0,1548.0,4624.0,4624.0,,,,896.0,,,,,742.0,154.0,5520.0,7068.0,0.0,1005.0,4.0,1001.0,-7146.0,8779.0,-69.0,2569.0,0.0,2569.0,9637.0,
12/31/2016,9743.0,300.0,300.0,0.0,902.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,0.0,,26.0,,525.0,1728.0,405.0,1151.0,-746.0,0.0,,7610.0,7206.0,5373.0,1833.0,,378.0,8015.0,,1242.0,110.0,,1132.0,95.0,0.0,0.0,0.0,,95.0,483.0,0.0,0.0,0.0,1820.0,4467.0,4467.0,0.0,0.0,,915.0,0.0,0.0,0.0,0.0,762.0,153.0,5382.0,7202.0,0.0,1024.0,4.0,1020.0,-7401.0,8994.0,-76.0,2541.0,0.0,2541.0,9743.0,
03/31/2017,9696.0,308.0,308.0,0.0,861.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,,,,,446.0,1615.0,400.0,,,0.0,,7681.0,7270.0,5432.0,1838.0,,411.0,8081.0,,1205.0,83.0,119.0,1003.0,91.0,0.0,,,,91.0,494.0,,,0.0,1790.0,4547.0,4547.0,,,,935.0,,,,,767.0,168.0,5482.0,7272.0,0.0,1003.0,4.0,999.0,-7753.0,9241.0,-67.0,2424.0,0.0,2424.0,9696.0,
06/30/2017,9685.0,299.0,299.0,0.0,845.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,,,,,488.0,1632.0,396.0,,,0.0,,7657.0,7242.0,5435.0,1807.0,,415.0,8053.0,,1148.0,85.0,,1063.0,95.0,0.0,,,,95.0,464.0,,,0.0,1707.0,4646.0,4646.0,,,,941.0,,,,,773.0,168.0,5587.0,7294.0,0.0,1021.0,4.0,1017.0,-8033.0,9462.0,-59.0,2391.0,0.0,2391.0,9685.0,
09/30/2017,10199.0,325.0,325.0,0.0,898.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,,,,,647.0,1870.0,385.0,,,0.0,,7944.0,7500.0,5612.0,1888.0,,444.0,8329.0,,1306.0,83.0,,1223.0,93.0,0.0,,,,93.0,451.0,,,0.0,1850.0,5018.0,5018.0,,,,981.0,,,,,815.0,166.0,5999.0,7849.0,0.0,1025.0,4.0,1021.0,-8314.0,9694.0,-55.0,2350.0,0.0,2350.0,10199.0,
12/31/2017,10289.0,325.0,325.0,0.0,997.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,50.0,23.0,,595.0,1975.0,390.0,1176.0,-786.0,0.0,,7924.0,7556.0,5590.0,1966.0,,345.0,8314.0,,1359.0,80.0,,1279.0,3.0,0.0,0.0,0.0,,3.0,576.0,54.0,0.0,0.0,1938.0,4897.0,4897.0,0.0,0.0,,723.0,0.0,0.0,0.0,0.0,552.0,117.0,5620.0,7558.0,0.0,1039.0,8.0,1031.0,-8494.0,10240.0,-54.0,2731.0,0.0,2731.0,10289.0,
03/31/2018,10167.0,382.0,382.0,0.0,878.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,,0.0,,,508.0,1768.0,375.0,,,0.0,,8024.0,7710.0,5454.0,2256.0,,314.0,8399.0,,1303.0,81.0,,1222.0,1.0,0.0,,,,1.0,379.0,,,379.0,1683.0,4603.0,4603.0,,,,910.0,,,,,693.0,217.0,5513.0,7196.0,0.0,1013.0,8.0,1005.0,-8857.0,10871.0,-56.0,2971.0,0.0,2971.0,10167.0,
