Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2011,1161.667,1161.667,-605.426,605.426,556.241,0.0,-446.974,446.974,,,0.0,109.267,-14.379,15.191,17.642,-2.451,-0.337,-0.475,94.888,-14.359,80.529,0.0,0.0,0.0,80.529,0.0,80.529,0.0,1.19,81.719,76.209,-5.51,347.133,0.23,0.23,0.219538,350.944,0.23,0.23,0.214299,
09/30/2011,1998.76,1998.76,-1042.686,1042.686,956.074,0.0,-558.504,558.504,,,0.0,397.57,-11.899,14.311,15.376,-1.065,2.123,-4.535,385.671,-84.876,300.795,0.0,0.0,0.0,300.795,0.0,300.795,0.0,3.002,303.797,305.432,1.635,343.191,0.885213,0.885213,0.889977,346.792,0.858708,0.858708,0.863422,
12/31/2011,2153.8,2153.8,-993.4,993.4,1160.4,0.0,-662.9,662.9,,,0.0,497.5,-28.6,22.1,23.5,-1.4,0.037,6.463,468.9,-98.3,370.6,0.0,0.0,0.0,370.6,0.0,370.6,0.0,4.3,374.9,376.499,1.599,339.4,1.104596,1.104596,1.109308,343.5,1.091412,1.091412,1.096067,
03/31/2012,928.449,928.449,-455.078,455.078,473.371,0.0,-444.635,444.635,,,0.0,28.736,-18.568,19.36,21.105,-1.745,-0.102,-0.69,10.168,-2.339,7.829,0.0,0.0,0.0,7.829,0.0,7.829,0.0,0.112,7.941,20.641,12.7,339.144,0.02,0.02,0.060862,343.66,0.02,0.02,0.056955,
06/30/2012,1158.711,1158.711,-564.189,564.189,594.522,0.0,-463.089,463.089,,,0.0,131.433,-20.072,19.583,21.524,-1.941,0.303,0.186,111.361,-15.143,96.218,0.0,0.0,0.0,96.218,0.0,96.218,0.0,1.052,97.27,87.42,-9.85,341.256,0.28,0.28,0.256171,345.554,0.28,0.28,0.251495,
09/30/2012,2077.816,2077.816,-962.445,962.445,1115.371,0.0,-628.004,628.004,,,0.0,487.367,-20.52,21.251,22.723,-1.472,-1.308,0.577,466.847,-100.91,365.937,0.0,0.0,0.0,365.937,0.0,365.937,0.0,3.266,369.203,376.653,7.45,342.595,1.077666,1.077666,1.099412,347.122,1.044794,1.044794,1.066256,
12/31/2012,2255.9,2255.9,-1030.0,1030.0,1225.9,0.0,-852.4,852.4,,,0.0,373.5,-16.8,21.8,23.5,-1.7,0.15,-5.15,356.7,-50.2,306.5,0.0,0.0,0.0,306.5,0.0,306.5,0.0,-3.2,303.3,393.0,89.7,343.6,0.882712,0.882712,1.143772,348.4,0.870551,0.870551,1.128014,
03/31/2013,995.606,995.606,-455.555,455.555,540.051,0.0,-474.22,474.22,,,0.0,65.831,-21.666,18.937,20.337,-1.4,-0.132,2.861,44.165,-5.654,38.511,0.0,0.0,0.0,38.511,0.0,38.511,0.0,0.412,38.923,44.623,5.7,344.315,0.113045,0.113045,0.129599,348.795,0.10923,0.10923,0.125572,
06/30/2013,1169.109,1169.109,-569.101,569.101,600.008,0.0,-505.218,505.218,,,0.0,94.79,-16.061,16.97,18.259,-1.289,1.054,-1.963,78.729,-5.381,73.348,0.0,0.0,0.0,73.348,0.0,73.348,0.0,0.73,74.078,72.628,-1.45,346.614,0.21,0.21,0.209536,350.424,0.21,0.21,0.205862,
09/30/2013,2206.961,2206.961,-1018.981,1018.981,1187.98,0.0,-659.805,659.805,,,0.0,528.175,-13.832,18.182,19.576,-1.394,-0.224,-4.126,514.343,-91.507,422.836,0.0,0.0,0.0,422.836,0.0,422.836,0.0,3.615,426.451,410.751,-15.7,343.279,1.242287,1.242287,1.196551,346.695,1.209193,1.209193,1.163908,
12/31/2013,2113.2,2113.2,-962.4,962.4,1150.8,0.0,-671.5,671.5,,,0.0,479.3,-17.4,18.8,20.3,-1.5,-1.968,0.568,461.9,-92.7,369.2,0.0,0.0,0.0,369.2,0.0,369.2,0.0,3.419,372.619,372.619,0.0,339.4,1.097876,1.097876,1.097876,343.2,1.08572,1.08572,1.08572,
03/31/2014,946.177,946.177,-464.646,464.646,481.531,0.0,-475.313,475.313,,,0.0,6.218,-15.639,15.967,17.246,-1.279,0.932,-1.26,-9.421,-1.797,-11.218,0.0,0.0,0.0,-11.218,0.0,-11.218,0.0,0.0,-11.218,2.0933,13.3113,340.226,-0.032972,-0.032972,0.006153,340.226,-0.032972,-0.032972,0.006153,
06/30/2014,1062.252,1062.252,-569.682,569.682,492.57,0.0,-491.562,491.562,,,0.0,1.008,-15.379,16.779,18.965,-2.186,-0.008,-1.392,-14.371,42.696,28.325,0.0,0.0,0.0,28.325,0.0,28.325,0.0,0.27,28.595,89.13364,60.53864,338.709,0.08,0.08,0.263157,340.644,0.08,0.08,0.257718,
09/30/2014,2021.424,2021.424,-1000.286,1000.286,1021.138,0.0,-611.659,611.659,,,0.0,409.479,-15.299,19.236,21.009,-1.773,3.729,-7.666,394.18,-62.344,331.836,0.0,0.0,0.0,331.836,0.0,331.836,0.0,2.33,334.166,325.45929,-8.70671,338.728,0.986532,0.986532,0.960828,340.329,0.968198,0.968198,0.942615,
12/31/2014,1994.0,1994.0,-988.2,988.2,1005.8,0.0,-768.8,768.8,,,0.0,237.0,-20.5,20.0,22.1,-2.1,-0.022,0.522,216.5,-66.6,149.9,0.0,0.0,0.0,149.9,0.0,149.9,0.0,1.505,151.405,153.85,2.445,338.4,0.447414,0.447414,0.454639,339.5,0.445965,0.445965,0.453166,
03/31/2015,922.749,922.749,-472.301,472.301,450.448,0.0,-504.915,504.915,,,0.0,-54.467,-18.68,18.733,20.401,-1.668,-0.925,0.872,-73.147,14.97,-58.177,0.0,0.0,0.0,-58.177,0.0,-58.177,0.0,0.0,-58.177,-30.39068,27.78632,338.579,-0.171827,-0.171827,-0.089759,338.579,-0.171827,-0.171827,-0.089759,
06/30/2015,988.152,988.152,-515.294,515.294,472.858,0.0,-472.295,472.295,,,0.0,0.563,-20.461,18.607,20.706,-2.099,2.473,-0.619,-19.898,8.547,-11.351,0.0,0.0,0.0,-11.351,0.0,-11.351,0.0,0.0,-11.351,-3.821,7.53,338.843,-0.03,-0.03,-0.011277,338.843,-0.03,-0.03,-0.011277,
09/30/2015,1791.968,1791.968,-912.371,912.371,879.597,0.0,-578.824,578.824,,,0.0,300.773,-14.634,19.419,21.409,-1.99,2.926,-7.711,286.139,-62.355,223.784,0.0,0.0,0.0,223.784,0.0,223.784,0.0,1.035,224.819,234.809,9.99,339.42,0.66,0.66,0.691795,339.79,0.66,0.66,0.689401,
12/31/2015,1999.7,1999.7,-996.2,996.2,1003.5,0.0,-709.4,491.584,,217.816,0.0,294.1,-23.3,21.3,22.8,-1.5,6.639,-4.639,270.8,-55.6,215.2,0.0,0.0,0.0,215.2,0.0,215.2,0.0,0.786,215.986,223.916,7.93,339.8,0.63,0.63,0.658964,340.4,0.63,0.63,0.653296,
03/31/2016,869.399,869.399,-480.728,480.728,388.671,0.0,-437.817,437.817,,,0.0,-49.146,-44.333,20.16,22.52,-2.36,26.989,-2.816,-93.479,20.52,-72.959,0.0,0.0,0.0,-72.959,0.0,-72.959,0.0,0.0,-72.959,-65.934,7.025,340.369,-0.21,-0.21,-0.193713,340.369,-0.21,-0.21,-0.193713,
06/30/2016,957.276,957.276,-523.709,523.709,433.567,0.0,-445.227,445.227,,,0.0,-11.66,-18.092,19.911,22.624,-2.713,1.13,-2.949,-29.752,10.638,-19.114,0.0,0.0,0.0,-19.114,0.0,-19.114,0.0,0.0,-19.114,-11.479,7.635,340.926,-0.06,-0.06,-0.03367,340.926,-0.06,-0.06,-0.037605,
09/30/2016,1795.575,1795.575,-924.81,924.81,870.765,0.0,-553.369,498.689,,54.68,0.0,317.396,-23.368,22.512,24.989,-2.477,-1.269,2.125,294.028,-57.778,236.25,0.0,0.0,0.0,236.25,0.0,236.25,0.0,0.609,236.859,232.24,-4.619,341.961,0.69,0.69,0.679142,344.226,0.68,0.68,0.666581,
12/31/2016,1834.4,1834.4,-973.0,973.0,861.4,0.0,-598.8,598.8,,,0.0,262.6,-23.7,23.4,25.0,-1.6,-2.098,2.398,238.9,-65.1,173.8,0.0,0.0,0.0,173.8,0.0,173.8,0.0,0.768,174.568,174.858,0.29,342.653,0.51,0.51,0.510306,344.996,0.5,0.5,0.500841,
03/31/2017,735.618,735.618,-456.84,456.84,278.778,0.0,-405.806,353.994,,51.812,0.0,-127.028,-18.643,19.564,22.03,-2.466,-0.016,-0.905,-145.671,32.44,-113.231,0.0,0.0,0.0,-113.231,0.0,-113.231,0.0,0.0,-113.231,-109.546,3.685,342.914,-0.33,-0.33,-0.319456,342.914,-0.33,-0.33,-0.319456,
06/30/2017,974.477,974.477,-574.712,574.712,399.765,0.0,-448.795,392.111,,56.684,0.0,-49.03,-24.713,19.585,21.881,-2.296,5.128,0.0,-73.743,17.668,-56.075,0.0,0.0,0.0,-56.075,0.0,-56.075,0.0,0.0,-56.075,-50.59268,5.48232,343.116,-0.16,-0.16,-0.147451,343.116,-0.16,-0.16,-0.147451,
09/30/2017,1560.983,1560.983,-913.834,913.834,647.149,0.0,-560.905,502.617,,58.288,0.0,86.244,-24.981,23.071,24.646,-1.575,1.91,0.0,61.263,-664.51,-603.247,0.0,0.0,0.0,-603.247,0.0,-603.247,0.0,0.0,-603.247,-29.31315,573.93385,343.87,-1.75,-1.75,-0.085245,343.87,-1.75,-1.75,-0.085245,
12/31/2017,1610.9,1610.9,-1115.8,1115.8,495.1,0.0,-746.1,687.639,,58.461,0.0,-251.0,-95.8,35.2,36.7,-1.5,0.0,60.6,-346.8,65.5,-281.3,0.0,0.0,0.0,-281.3,0.0,-281.3,0.0,0.0,-281.3,-329.035,-47.735,344.3,-0.82,-0.82,-0.955664,344.3,-0.82,-0.82,-0.958644,
03/31/2018,708.372,708.372,-489.499,489.499,218.873,0.0,-495.454,443.314,,52.14,0.0,-276.581,-37.324,37.932,41.079,-3.147,-0.587,-0.021,-313.905,2.652,-311.253,0.0,0.0,0.0,-311.253,0.0,-311.253,0.0,0.0,-311.253,-283.606,27.647,344.434,-0.9,-0.9,-0.823397,344.434,-0.9,-0.9,-0.823397,
06/30/2018,840.748,840.748,-587.546,587.546,253.202,0.0,-442.393,388.312,,54.081,0.0,-189.191,-44.831,41.768,43.467,-1.699,3.063,0.0,-234.022,-6.909,-240.931,0.0,0.0,0.0,-240.931,0.0,-240.931,0.0,0.0,-240.931,-188.09756,52.83344,344.584,-0.7,-0.7,-0.545869,344.584,-0.7,-0.7,-0.546675,
09/30/2018,1437.451,1437.451,-824.395,824.395,613.056,0.0,-491.182,442.416,,48.766,0.0,121.874,-49.282,47.371,48.156,-0.785,1.911,0.0,72.592,-66.314,6.278,0.0,0.0,0.0,6.278,0.0,6.278,0.0,0.0,6.278,61.38848,55.11048,345.285,0.02,0.02,0.177791,345.672,0.02,0.02,0.177791,
12/31/2018,1524.3,1524.3,-814.7,814.7,709.6,0.0,-604.0,398.25,,205.75,0.0,105.6,-51.3,48.4,49.2,-0.8,2.965,-0.065,54.3,-44.7,9.6,0.0,0.0,0.0,9.6,0.0,9.6,0.0,0.0,9.6,14.261,4.661,345.7,0.03,0.03,0.041253,345.8,0.03,0.03,0.041253,
03/31/2019,689.246,689.246,-449.456,449.456,239.79,0.0,-366.801,324.356,,42.445,0.0,-127.011,-46.59,44.686,46.958,-2.272,0.236,1.668,-173.601,-2.695,-176.296,0.0,0.0,0.0,-176.296,0.0,-176.296,0.0,0.0,-176.296,-169.423,6.873,345.852,-0.51,-0.51,-0.489871,345.852,-0.51,-0.51,-0.490127,
06/30/2019,860.063,860.063,-518.679,518.679,341.384,0.0,-392.8,340.614,,52.186,0.0,-51.416,-44.408,44.702,46.234,-1.532,-0.294,0.0,-95.824,-12.163,-107.987,0.0,0.0,0.0,-107.987,0.0,-107.987,0.0,0.0,-107.987,-87.23054,20.75646,345.941,-0.31,-0.31,-0.252154,345.941,-0.31,-0.31,-0.252154,
09/30/2019,1481.557,1481.557,-795.13,795.13,686.427,0.0,-536.34,487.529,,48.811,0.0,150.087,-48.132,46.868,47.689,-0.821,1.264,0.0,101.955,-31.359,70.596,0.0,0.0,0.0,70.596,0.0,70.596,0.0,0.0,70.596,91.50522,20.90922,346.698,0.2,0.2,0.263934,348.487,0.2,0.2,0.26,
12/31/2019,1473.7,1473.7,-760.5,760.5,713.2,0.0,-645.6,418.416,,227.184,0.0,67.6,-58.4,58.7,60.2,-1.5,-0.224,-0.076,9.2,-9.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,29.983,29.783,346.7,0.0,0.0,0.086481,348.3,0.0,0.0,0.08551,
03/31/2020,594.069,594.069,-338.886,338.886,255.183,0.0,-404.993,360.365,,44.628,0.0,-149.81,-49.039,46.896,48.98,-2.084,1.311,0.832,-198.849,-11.892,-210.741,0.0,0.0,0.0,-210.741,0.0,-210.741,0.0,0.0,-210.741,-197.39,13.351,346.867,-0.61,-0.61,-0.569065,346.867,-0.61,-0.61,-0.57151,
06/30/2020,732.136,732.136,-411.288,411.288,320.848,0.0,-366.989,320.503,,46.486,0.0,-46.141,-50.192,48.59,49.615,-1.025,1.603,-0.001,-96.333,-12.839,-109.172,0.0,0.0,0.0,-109.172,0.0,-109.172,0.0,0.0,-109.172,-88.3595,20.8125,346.875,-0.31,-0.31,-0.25473,346.875,-0.31,-0.31,-0.25473,
09/30/2020,1459.0,,,,694.14843,,,,,,,225.875,,,,,,,167.5,,125.0,,,,,,125.0,,,125.0,130.2,,,0.368,0.368,0.382,,0.368,0.368,0.382,
12/31/2020,1493.091,,,,738.07967403,,,,,,,184.778,,,,,,,125.52,,98.943,,,,,,98.943,,,98.943,98.93,,,0.277,0.277,0.29,,0.277,0.277,0.29,
