Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,4346.4,499.8,499.8,0.0,463.2,,,786.8,136.4,260.5,389.9,0.0,348.9,,,,,2098.7,876.4,1819.2,-942.8,182.9,,1188.4,952.8,624.8,328.0,235.6,2247.7,,387.9,387.9,,,,10.7,,,,,,855.2,,,,855.2,1253.8,728.4,728.4,0.0,0.0,,651.9,,,651.9,1380.3,2634.1,0.0,435.7,,,-76.5,1413.7,-60.6,1712.3,0.0,1712.3,4346.4,
03/31/2005,4342.399902,439.700012,439.700012,0.0,505.100006,,,867.0,146.800003,283.600006,436.600006,0.0,335.700012,,,,,2147.5,871.400024,1825.900024,-954.5,139.0,,1184.5,952.400024,623.799988,328.600037,232.099976,2194.900024,,389.899994,389.899994,,,,6.1,,,,,,776.199957,,,,776.199957,1172.199951,723.200012,,,,,654.0,,,654.0,1377.200012,2549.399963,0.0,439.899994,,,-74.0,1508.300049,-81.200073,1792.999969,0.0,1792.999969,4342.399933,
06/30/2005,4536.799805,508.600006,508.600006,0.0,514.5,,,885.900024,158.899994,306.799988,420.200012,0.0,357.899994,,,,,2266.899902,892.900024,1854.5,-961.599976,134.199997,,1242.800049,1005.5,641.5,364.0,237.300049,2269.90007,,432.799988,432.799988,,,,3.1,,,,,,813.400061,,,,813.400061,1249.300049,729.400024,,,,,647.299988,,,647.299988,1376.700012,2626.000061,0.0,442.600006,,,-68.599998,1622.400024,-85.600075,1910.799957,0.0,1910.799957,4536.800018,
09/30/2005,4618.5,535.900024,535.900024,0.0,488.100006,,,926.200012,168.300003,314.600006,443.299988,0.0,348.299988,,,,,2298.5,934.200012,1913.300049,-979.099976,123.400002,,1262.400024,1026.099976,648.900024,377.199951,236.300049,2320.000038,,447.5,447.5,,,,5.8,,,,,,803.000049,,,,803.000049,1256.300049,726.799988,,,,,641.599976,,,641.599976,1368.399963,2624.700012,0.0,446.700012,,,-78.699997,1710.800049,-85.000076,1993.799988,0.0,1993.799988,4618.5,
12/31/2005,4621.5,487.700012,487.700012,0.0,522.400024,,,874.599976,149.899994,298.5,426.200012,0.0,350.299988,,,,,2235.0,970.200012,1964.400024,-994.200012,143.600006,,1272.699951,1023.099976,661.799988,361.299988,249.599976,2386.499969,,472.200012,472.200012,,,,1.1,,,,,,831.899939,,,,831.899939,1305.199951,723.700012,,,,,613.799988,,,613.799988,1337.5,2642.699951,0.0,445.200012,,,-136.0,1741.900024,-72.300049,1978.799988,0.0,1978.799988,4621.499939,
03/31/2006,4554.700195,216.5,216.5,0.0,578.200012,,,955.5,161.800003,336.0,457.700012,0.0,338.200012,,,,,2088.399902,999.400024,2010.199951,-1010.799988,155.899994,,1311.0,1065.199951,691.5,373.699951,245.800049,2466.300018,,439.700012,439.700012,,,,0.9,,,,,,779.200037,,,,779.200037,1219.800049,723.5,,,,,616.5,,,616.5,1340.0,2559.800049,0.0,448.0,,,-193.399994,1809.300049,-69.000031,1994.900024,0.0,1994.900024,4554.700073,
06/30/2006,4633.399902,310.600006,310.600006,,542.5,542.5,,873.900024,141.899994,338.600006,393.399994,0.0,444.299988,,,,,2171.300049,989.0,2011.199951,-1022.200012,149.899994,,1323.199951,995.299988,648.200012,347.099976,327.899963,2462.099945,,406.5,406.5,,,,1.0,,,,,,851.599976,,,,851.599976,1259.099976,722.599976,,,,,608.200012,,,608.200012,1330.799988,2589.899963,,446.600006,,,-240.5,1892.400024,-55.0,2043.500031,,2043.500031,4633.399994,
09/30/2006,4834.700195,559.5,559.5,0.0,473.299988,,,881.700012,152.600006,330.600006,398.5,0.0,459.100006,,,,,2373.600098,993.200012,2038.599976,-1045.400024,140.0,,1327.900024,1005.200012,659.400024,345.799988,322.700012,2461.100037,,403.299988,403.299988,,,,249.699997,,,,,,812.199966,,,,812.199966,1465.199951,726.0,,,,,604.900024,,,604.900024,1330.900024,2796.099976,0.0,449.899994,,,-284.5,1928.900024,-55.700073,2038.599945,0.0,2038.599945,4834.699921,
12/31/2006,4450.299805,283.399994,283.399994,0.0,492.299988,492.299988,,861.900024,143.100006,308.399994,410.399994,0.0,440.799988,,,,,2078.399902,1014.900024,2061.199951,-1046.300049,142.899994,,1214.099976,986.200012,663.599976,322.600037,227.899963,2371.899994,,448.600006,448.600006,,,,0.7,,,,,,843.899945,,,,843.899945,1293.199951,725.700012,,,,,559.599976,,,559.599976,1285.299988,2578.499939,0.0,455.600006,,,-315.5,1820.699951,-89.0,1871.799957,0.0,1871.799957,4450.299896,
03/31/2007,4414.600098,204.0,204.0,0.0,565.5,,,945.200012,145.199997,338.799988,461.200012,0.0,333.299988,,,,,2048.0,1016.900024,2082.0,-1065.099976,152.800003,,1196.900024,984.0,664.799988,319.200012,212.900024,2366.600052,,435.399994,435.399994,,,,0.6,,,,,,811.40003,,,,811.40003,1247.400024,725.799988,,,,,543.5,,,543.5,1269.299988,2516.700012,0.0,454.899994,,,-341.200012,1875.0,-90.799988,1897.899994,0.0,1897.899994,4414.600006,
06/30/2007,4484.100098,278.799988,278.799988,0.0,575.400024,,,932.599976,141.5,328.899994,462.200012,0.0,331.700012,,,,,2118.5,1020.900024,2092.600098,-1071.699951,146.5,,1198.199951,988.799988,670.099976,318.700012,209.399963,2365.599976,,414.600006,414.600006,,,,0.4,,,,,,869.499994,,,,869.499994,1284.5,724.799988,,,,,554.799988,,,554.799988,1279.599976,2564.099976,0.0,461.200012,,,-390.799988,1932.300049,-82.700012,1920.000061,0.0,1920.000061,4484.100037,
09/29/2007,4471.5,327.799988,327.799988,0.0,510.899994,,,1007.099976,148.399994,348.0,510.700012,0.0,325.899994,,,,,2171.699951,1049.5,2146.699951,-1097.199951,139.5,,1110.800049,928.900024,679.200012,249.700012,181.900024,2299.800049,,461.700012,461.700012,,,,0.2,,,,,,857.799939,,,,857.799939,1319.699951,726.099976,,,,,522.299988,,,522.299988,1248.399963,2568.099915,0.0,463.100006,,,-418.600006,1934.199951,-75.299896,1903.400055,0.0,1903.400055,4471.499969,
12/31/2007,4365.6,331.4,331.4,0.0,572.4,,,906.7,136.6,323.4,446.7,0.0,303.8,,,,,2114.3,1052.8,2170.6,-1117.8,132.1,,1066.4,924.5,678.9,245.6,141.9,2251.3,,437.3,437.3,,,,0.8,,,,,,858.1,,,,858.1,1296.2,727.4,,,,,449.1,,,449.1,1176.5,2472.7,0.0,485.9,,,-428.7,1888.4,-52.7,1892.9,0.0,1892.9,4365.6,
03/29/2008,4411.399902,267.299988,267.299988,0.0,648.799988,,,984.200012,143.899994,346.0,494.299988,0.0,299.399994,,,,,2199.699951,1034.400024,2174.800049,-1140.400024,118.300003,,1059.0,921.0,678.400024,242.599976,138.0,2211.700027,,488.0,488.0,,,,0.9,,,,,,832.199976,,,,832.199976,1321.099976,729.099976,,,,,444.200012,,,444.200012,1173.299988,2494.399963,0.0,484.700012,,,-426.200012,1901.699951,-43.19989,1917.000061,0.0,1917.000061,4411.400024,
06/28/2008,4345.100098,392.799988,392.799988,0.0,604.799988,,,922.299988,139.699997,311.600006,471.0,0.0,287.399994,,,,,2207.300049,1001.900024,2163.800049,-1161.900024,103.099998,,1032.800049,890.400024,677.299988,213.100037,142.400024,2137.800072,,421.600006,421.600006,,,,0.8,,,,,,836.799945,,,,836.799945,1259.199951,726.900024,,,,,433.799988,,,433.799988,1160.700012,2419.899963,0.0,489.0,,,-425.899994,1895.699951,-33.600006,1925.199951,0.0,1925.199951,4345.099915,
09/27/2008,3603.6,342.9,342.9,,518.3,,,898.1,131.1,291.1,475.9,0.0,209.3,,,,,1968.6,970.3,2141.2,-1170.9,81.6,,583.1,384.7,294.8,89.9,198.4,1635.0,,346.8,346.8,,,,0.3,,,,,,791.7,,,,791.7,1138.8,726.4,,,,,422.1,,,422.1,1148.5,2287.3,0.0,490.2,,,-424.2,1304.3,-54.0,1316.3,0.0,1316.3,3603.6,
12/31/2008,3223.9,317.5,317.5,0.0,444.8,,,811.7,105.8,248.2,457.7,0.0,162.9,,,,,1736.9,917.6,2073.0,-1155.4,75.4,,494.0,377.5,290.9,86.6,116.5,1487.0,,301.3,301.3,,,,3.2,,,,,,696.7,,,,696.7,1001.2,728.5,,,,,764.3,,,764.3,1492.8,2494.0,0.0,489.2,,,-422.9,1095.9,-432.3,729.9,0.0,729.9,3223.9,
04/04/2009,2936.6,359.1,359.1,0.0,381.9,,,701.3,97.0,232.6,371.7,0.0,62.1,,,,36.5,1504.4,875.8,2039.0,-1163.2,70.9,70.9,485.5,371.2,287.8,83.4,114.3,1432.2,,878.8,238.2,,,640.6,2.4,2.4,,,,,13.1,,,48.6,0.0,894.3,728.1,728.1,,,,766.9,,518.7,199.6,1495.0,2389.3,0.0,481.5,76.9,404.6,-415.1,911.7,-430.8,547.3,0.0,547.3,2936.6,
07/04/2009,2874.4,461.2,461.2,0.0,405.5,,,580.0,79.9,201.1,299.0,0.0,49.9,,,,27.7,1496.6,836.6,2033.1,-1196.5,62.2,62.2,479.0,372.6,291.1,81.5,106.4,1377.8,,867.0,222.7,,,644.3,82.4,82.4,,,,,8.1,,,52.5,0.0,957.5,727.8,727.8,,,,768.3,,516.8,199.0,1496.1,2453.6,0.0,483.6,76.9,406.7,-414.1,748.0,-396.7,420.8,0.0,420.8,2874.4,
10/03/2009,2880.4,624.1,624.1,0.0,368.2,,,503.2,81.5,182.9,238.8,0.0,47.7,,,,30.0,1543.2,798.4,1992.1,-1193.7,57.8,57.8,481.0,371.1,292.6,78.5,109.9,1337.2,,855.9,232.6,,,623.3,11.5,11.5,,,,,5.1,,,54.4,0.0,872.5,904.8,904.8,,,,767.3,,517.6,195.3,1672.1,2544.6,0.0,489.5,76.9,412.6,-413.3,633.7,-374.1,335.8,0.0,335.8,2880.4,
12/31/2009,2709.4,526.6,526.6,0.0,332.4,,,484.9,76.2,174.3,234.4,0.0,114.8,0.0,,66.8,27.3,1458.7,724.3,1946.1,-1221.8,56.7,56.7,469.7,368.1,292.5,75.6,34.8,1250.7,,893.7,261.2,19.4,23.0,590.1,11.5,9.7,0.0,0.0,,1.8,1.4,0.0,0.0,10.1,0.0,906.6,839.4,839.4,0.0,0.0,,753.1,0.0,535.7,207.3,1592.5,2499.1,0.0,492.0,76.9,415.1,-412.2,505.3,-374.8,210.3,0.0,210.3,2709.4,
04/03/2010,2758.1,552.4,552.4,0.0,440.1,,,504.6,89.0,178.4,237.2,0.0,50.8,,,,23.7,1547.9,696.1,1917.4,-1221.3,53.2,53.2,460.9,363.2,290.6,72.6,97.7,1210.2,,908.8,320.6,,,588.2,10.2,8.5,,,,1.7,1.1,,,62.7,0.0,920.1,844.2,844.2,,,,802.1,,537.6,201.8,1646.3,2566.4,0.0,492.6,76.9,415.7,-410.2,492.3,-383.0,191.7,0.0,191.7,2758.1,
07/03/2010,2743.4,619.6,619.6,0.0,447.8,,,475.6,91.2,180.8,203.6,0.0,46.6,,,,24.0,1589.6,653.7,1887.7,-1234.0,59.3,59.3,440.8,350.4,288.9,61.5,90.4,1153.8,,925.8,313.6,,,612.2,4.8,3.0,,,,1.8,1.0,,,67.9,0.0,931.6,819.2,819.2,,,,791.7,,531.9,191.9,1610.9,2542.5,0.0,495.4,76.9,418.5,-407.0,506.0,-393.5,200.9,0.0,200.9,2743.4,
10/02/2010,2731.7,676.5,676.5,0.0,367.4,,,518.4,95.1,177.5,245.8,0.0,31.8,,,,25.3,1594.1,637.5,1883.3,-1245.8,59.9,59.9,440.2,350.7,291.1,59.6,89.5,1137.6,,893.9,274.9,,,619.0,4.3,2.4,,,,1.9,4.3,,,52.8,0.0,902.5,829.8,829.8,,,,782.3,,527.8,201.7,1612.1,2514.6,0.0,498.8,76.9,421.9,-406.5,498.7,-373.9,217.1,0.0,217.1,2731.7,
12/31/2010,2678.0,636.1,551.4,84.7,327.3,,,527.5,86.6,164.0,276.9,0.0,44.9,0.0,,20.3,24.4,1535.8,630.2,1880.5,-1250.3,74.7,74.7,437.3,347.6,290.9,56.7,69.4,1142.2,,945.8,288.2,12.6,21.9,623.1,2.2,0.5,0.0,0.0,,1.7,3.6,0.0,0.0,71.6,0.0,951.6,828.4,828.4,0.0,0.0,,827.6,0.0,548.9,207.1,1656.0,2607.6,0.0,501.5,76.9,424.6,-405.9,390.3,-415.5,70.4,0.0,70.4,2678.0,
04/02/2011,2723.4,500.8,424.0,76.8,469.2,,,550.8,88.9,169.8,292.1,0.0,44.8,,,,24.6,1565.6,615.9,1870.5,-1254.6,104.1,104.1,437.8,347.3,292.5,54.8,90.5,1157.8,,951.0,339.3,,,611.7,1.8,0.1,,,,1.7,4.8,,,75.2,0.0,957.6,809.9,809.9,,,,832.5,,550.3,207.0,1642.4,2600.0,0.0,502.7,76.9,425.8,-399.3,417.8,-397.8,123.4,0.0,123.4,2723.4,
07/02/2011,2792.0,605.8,527.0,78.8,447.2,,,527.3,91.0,174.5,261.8,0.0,49.9,,,,26.2,1630.2,603.9,1869.4,-1265.5,126.8,126.8,431.1,346.0,293.1,52.9,85.1,1161.8,,963.6,324.7,,,638.9,1.7,0.2,,,,1.5,2.6,,,96.7,0.0,967.9,785.2,785.2,,,,828.5,,525.6,206.2,1613.7,2581.6,0.0,506.1,76.9,429.2,-398.4,487.1,-384.4,210.4,0.0,210.4,2792.0,
10/01/2011,2577.8,458.6,384.5,74.1,389.0,,,529.0,81.9,164.4,282.7,0.0,57.8,,,,43.3,1434.4,581.0,1825.8,-1244.8,142.0,142.0,420.4,342.1,291.0,51.1,78.3,1143.4,,894.8,302.0,,,592.8,2.1,0.6,,,,1.5,5.7,,,85.2,0.0,902.6,701.2,701.2,,,,784.6,,505.6,193.8,1485.8,2388.4,0.0,508.9,76.9,432.0,-398.0,491.8,-413.3,189.4,0.0,189.4,2577.8,
12/31/2011,2494.2,414.9,338.2,76.7,329.6,,,501.5,68.9,140.3,292.3,0.0,110.3,0.0,48.1,15.5,43.4,1356.3,565.9,1776.9,-1211.0,140.6,140.6,431.4,333.8,290.3,43.5,82.1,1137.9,,876.0,276.6,10.9,18.6,569.9,2.4,0.9,,,,1.5,29.7,0.0,0.0,82.0,21.8,908.1,690.4,690.4,,,,864.8,0.0,592.6,190.2,1555.2,2463.3,0.0,511.5,76.9,434.6,-397.5,457.7,-540.8,30.9,0.0,30.9,2494.2,
03/31/2012,2532.0,371.0,307.1,63.9,440.8,,,522.3,79.1,145.2,298.0,0.0,108.8,,49.8,,42.6,1442.9,560.2,1726.5,-1166.3,102.8,102.8,426.1,333.7,291.2,42.5,92.4,1089.1,,855.3,332.7,,,522.6,7.3,1.2,,,,6.1,28.3,,,84.5,21.2,890.9,688.7,688.7,,,,870.0,,590.2,195.3,1558.7,2449.6,0.0,511.9,76.9,435.0,-394.4,497.4,-532.5,82.4,0.0,82.4,2532.0,
06/30/2012,2571.5,462.4,366.0,96.4,447.7,,,534.9,79.5,170.3,285.1,0.0,61.1,,,,44.1,1506.1,576.9,1709.9,-1133.0,88.8,88.8,399.7,336.6,290.1,46.5,63.1,1065.4,,879.6,321.6,,,558.0,7.1,1.6,,,,5.5,11.3,,,83.9,0.0,898.0,668.2,668.2,,,,846.9,,568.3,194.7,1515.1,2413.1,0.0,514.2,76.9,437.3,-392.6,580.9,-544.1,158.4,0.0,158.4,2571.5,
09/29/2012,2507.9,407.8,310.3,97.5,403.8,403.8,0.0,534.1,76.9,137.0,320.2,0.0,115.0,,54.5,,44.0,1460.7,555.4,1685.8,-1130.4,89.9,89.9,401.9,331.1,291.4,39.7,70.8,1047.2,,872.1,332.2,,,539.9,6.8,1.8,,,,5.0,29.1,,,85.0,19.1,908.0,590.9,590.9,,,,823.2,,540.0,198.2,1414.1,2322.1,0.0,516.3,76.9,439.4,-390.5,583.0,-523.0,185.8,0.0,185.8,2507.9,
12/31/2012,2424.2,376.6,284.3,92.3,349.2,,,575.8,70.1,142.4,363.3,0.0,58.5,0.0,,,38.1,1360.1,581.4,1712.8,-1131.4,94.5,94.5,388.2,329.8,291.7,38.1,58.4,1064.1,,900.1,334.4,10.5,12.6,542.6,8.2,1.7,,,,6.5,28.9,0.0,0.0,92.7,18.4,937.2,563.6,563.6,,,,845.7,0.0,552.6,200.4,1409.3,2346.5,0.0,517.7,76.9,440.8,-388.1,503.2,-555.1,77.7,0.0,77.7,2424.2,
03/30/2013,2444.1,276.7,242.0,34.7,471.7,,,604.8,75.2,160.4,369.2,0.0,58.2,,,,36.5,1411.4,578.1,1719.9,-1141.8,71.4,71.4,383.2,327.9,290.5,37.4,55.3,1032.7,,873.2,376.9,,,496.3,6.8,0.9,,,,5.9,20.7,,,96.3,10.0,900.7,562.9,562.9,,,,849.9,,549.1,204.5,1412.8,2313.5,0.0,506.3,76.9,429.4,-370.5,553.0,-558.2,130.6,0.0,130.6,2444.1,
06/29/2013,2390.7,330.2,327.5,2.7,423.4,,,548.7,76.4,150.5,321.8,0.0,78.3,,18.3,,36.8,1380.6,593.4,1728.0,-1134.6,41.7,41.7,375.0,327.0,290.3,36.7,48.0,1010.1,,849.3,333.0,,,516.3,6.0,0.0,,,,6.0,21.7,,,97.6,17.0,877.0,466.4,466.4,,,,833.8,,535.5,200.7,1300.2,2177.2,0.0,508.3,76.9,431.4,-366.6,633.4,-561.6,213.5,0.0,213.5,2390.7,
09/28/2013,2416.9,348.4,326.1,22.3,416.9,,,580.0,75.6,148.2,356.2,0.0,57.2,,,,36.7,1402.5,602.4,1724.1,-1121.7,41.1,41.1,370.9,327.6,291.5,36.1,43.3,1014.4,,847.5,328.1,,,519.4,4.6,0.0,,,,4.6,6.0,,,94.6,0.0,858.1,459.9,459.9,,,,809.6,,520.7,194.3,1269.5,2127.6,0.0,503.1,76.9,426.2,-353.5,691.2,-551.5,289.3,0.0,289.3,2416.9,
12/31/2013,2915.8,369.2,356.5,12.7,364.6,,,599.3,73.3,146.1,379.9,0.0,175.5,0.0,,377.0,35.2,1508.6,617.8,1712.5,-1094.7,41.3,41.3,748.1,327.1,291.7,35.4,44.0,1407.2,,872.2,315.6,12.2,8.4,536.0,6.4,0.0,0.6,0.6,,5.8,4.5,0.0,0.0,67.3,0.0,883.1,453.4,448.3,5.1,5.1,,540.9,0.0,347.3,126.3,994.3,1877.4,0.0,469.9,76.9,393.0,-293.3,1263.3,-401.5,1038.4,0.0,1038.4,2915.8,
03/29/2014,2945.7,226.8,226.0,0.8,476.4,,,680.1,91.0,162.9,426.2,0.0,176.5,2.3,,352.9,38.9,1559.8,617.8,1722.3,-1104.5,44.1,44.1,724.0,326.6,291.7,34.9,42.2,1385.9,,858.7,383.4,,,475.3,5.7,0.0,,,,5.7,3.1,,,,0.0,867.5,453.5,453.5,,,,531.4,,344.4,187.0,984.9,1852.4,0.0,464.1,76.9,387.2,-281.9,1311.1,-400.0,1093.3,0.0,1093.3,2945.7,
06/28/2014,3034.9,335.0,334.2,0.8,467.8,,,666.5,94.0,178.9,393.6,0.0,190.0,,,312.2,49.1,1659.3,631.3,1739.2,-1107.9,42.3,42.3,702.0,344.4,297.4,47.0,45.4,1375.6,,873.8,359.0,,,514.8,5.0,0.0,,,,5.0,5.0,,,,0.0,883.8,453.0,453.0,,,,511.4,,325.6,185.8,964.4,1848.2,0.0,473.6,76.9,396.7,-280.6,1390.3,-396.6,1186.7,0.0,1186.7,3034.9,
09/27/2014,3069.1,596.8,596.0,0.8,401.3,,,668.8,98.8,177.2,392.8,0.0,228.3,,39.3,294.1,49.8,1895.2,441.2,1293.7,-852.5,39.9,39.9,692.8,345.8,299.0,46.8,52.9,1173.9,,841.1,326.1,,,515.0,4.3,0.0,,,,4.3,18.1,,,0.0,18.1,863.5,452.3,452.3,,,,474.1,,263.1,211.0,926.4,1789.9,0.0,472.6,76.9,395.7,-273.3,1483.2,-403.3,1279.2,0.0,1279.2,3069.1,
12/31/2014,3130.5,635.9,552.7,83.2,386.5,,,652.3,135.3,82.1,434.9,0.0,293.1,0.0,30.0,290.9,44.0,1967.8,460.3,1304.4,-844.1,19.0,19.0,683.4,342.4,296.9,45.5,50.1,1162.7,,875.3,317.4,7.9,8.4,541.6,5.5,0.0,,,,5.5,19.3,0.0,0.0,3.2,9.3,900.1,446.3,441.8,4.5,4.5,,612.6,0.0,398.2,211.2,1058.9,1959.0,0.0,471.9,76.9,395.0,-287.2,1467.3,-480.5,1171.5,0.0,1171.5,3130.5,
04/04/2015,3033.8,426.0,368.2,57.8,473.7,,,679.8,143.9,98.5,437.4,0.0,294.5,,31.0,272.4,43.4,1874.0,463.9,1311.2,-847.3,25.1,25.1,670.8,340.2,296.0,44.2,58.2,1159.8,,818.1,347.4,,,470.7,5.0,0.0,,,,5.0,22.2,,,4.1,15.5,845.3,452.6,452.6,,,,538.7,,333.7,200.9,991.3,1836.6,0.0,469.8,76.9,392.9,-293.5,1512.7,-491.8,1197.2,0.0,1197.2,3033.8,
07/04/2015,3100.3,608.7,582.9,25.8,446.8,,,670.0,146.0,96.7,427.3,0.0,47.2,1.2,,441.6,40.7,1772.7,476.9,1324.7,-847.8,25.9,25.9,824.8,341.4,296.3,45.1,40.6,1327.6,,851.8,338.2,,,513.6,4.5,0.0,,,,4.5,6.9,,,3.6,0.0,863.2,445.6,445.6,,,,528.0,,327.8,196.6,973.6,1836.8,0.0,475.0,76.9,398.1,-332.6,1619.0,-497.9,1263.5,0.0,1263.5,3100.3,
10/03/2015,3127.0,654.4,621.9,32.5,400.7,,,709.8,155.7,109.8,444.3,0.0,50.9,5.3,,408.9,41.0,1815.8,489.6,1333.9,-844.3,19.6,19.6,802.0,348.4,298.5,49.9,39.4,1311.2,,853.1,341.0,,,512.1,4.0,0.0,,,,4.0,6.3,,,5.5,0.0,863.4,449.1,449.1,,,,525.4,,324.7,195.2,974.5,1837.9,0.0,479.8,76.9,402.9,-371.2,1683.3,-502.8,1289.1,0.0,1289.1,3127.0,
12/31/2015,3152.5,668.8,657.3,11.5,398.1,,,685.0,152.2,88.4,444.4,0.0,233.0,0.0,0.0,239.7,43.0,1984.9,505.2,1366.6,-861.4,21.5,21.5,640.9,353.8,298.7,55.1,47.4,1167.6,,898.7,339.1,7.2,8.4,544.0,6.0,0.0,,,,6.0,3.4,0.0,0.0,12.3,0.0,908.1,442.5,439.7,2.8,2.8,,520.6,0.0,347.5,160.8,963.1,1871.2,0.0,484.9,76.9,408.0,-389.9,1660.4,-474.1,1281.3,0.0,1281.3,3152.5,
04/02/2016,3122.7,283.0,282.2,0.8,526.3,,,737.4,157.3,98.3,481.8,0.0,62.7,6.5,0.0,372.1,56.7,1609.4,550.4,1420.5,-870.1,27.3,27.3,935.6,517.1,380.3,136.8,39.9,1513.3,,883.0,362.0,,,521.0,4.8,0.0,,,,4.8,8.4,,,2.3,0.0,896.2,446.1,446.1,,,,475.1,,310.7,162.1,921.2,1817.4,0.0,457.6,76.9,380.7,-398.1,1711.7,-465.9,1305.3,0.0,1305.3,3122.7,
07/02/2016,3243.6,493.3,492.8,0.5,482.1,,,706.8,156.9,94.9,455.0,0.0,50.7,8.3,,334.6,42.9,1732.9,572.6,1453.6,-881.0,26.0,26.0,912.1,528.1,393.1,135.0,41.1,1510.7,,918.4,366.3,,,552.1,4.7,0.0,,,,4.7,7.5,,,2.2,0.0,930.6,447.9,447.9,,,,476.9,,308.7,166.0,924.8,1855.4,0.0,462.5,76.9,385.6,-417.2,1806.2,-463.3,1388.2,0.0,1388.2,3243.6,
10/01/2016,3241.2,438.0,437.2,0.8,454.6,,,755.0,176.0,102.7,476.3,0.0,51.2,7.0,,304.8,45.0,1698.8,596.7,1488.6,-891.9,16.3,16.3,929.4,577.1,413.0,164.1,40.5,1542.4,,907.4,364.0,,,543.4,4.2,0.0,,,,4.2,6.1,,,,0.0,917.7,448.0,448.0,,,,440.8,,271.9,168.9,888.8,1806.5,0.0,456.9,76.9,380.0,-440.2,1878.0,-460.0,1434.7,0.0,1434.7,3241.2,
12/31/2016,3284.7,458.2,422.4,35.8,417.3,,,762.1,168.3,91.1,502.7,0.0,50.9,0.0,0.0,307.8,40.4,1688.5,645.3,1537.6,-892.3,20.7,20.7,930.2,578.6,413.8,164.8,43.8,1596.2,,954.4,392.7,7.0,8.4,546.3,5.9,0.0,0.0,0.0,,5.9,4.6,0.0,0.0,2.5,0.0,964.9,436.5,436.5,0.0,0.0,,443.2,0.0,276.3,164.4,879.7,1844.6,0.0,458.9,76.9,382.0,-465.2,1881.0,-434.6,1440.1,0.0,1440.1,3284.7,
04/01/2017,3273.9,274.0,273.3,0.7,529.5,,,817.6,173.3,110.8,533.5,0.0,49.9,,0.0,297.6,43.5,1671.0,653.0,1540.0,-887.0,26.6,26.6,923.3,579.3,416.0,163.3,46.4,1602.9,,944.8,406.8,,,538.0,6.4,0.0,,,,6.4,5.3,,,,0.0,956.5,435.4,435.4,,,,408.4,,239.7,168.7,843.8,1800.3,0.0,441.0,76.9,364.1,-471.1,1931.1,-427.4,1473.6,0.0,1473.6,3273.9,
07/01/2017,3383.7,438.0,437.2,0.8,524.6,,,769.3,173.6,106.3,489.4,0.0,45.9,3.3,,272.8,41.5,1777.8,682.2,1567.6,-885.4,22.5,22.5,901.2,579.3,417.6,161.7,45.8,1605.9,,974.8,393.8,,,581.0,5.8,0.0,,,,5.8,5.2,,,,0.0,985.8,438.2,438.2,,,,411.9,,233.7,178.2,850.1,1835.9,0.0,442.8,76.9,365.9,-507.2,2035.9,-423.7,1547.8,0.0,1547.8,3383.7,
09/30/2017,3399.2,391.9,391.1,0.8,476.4,,,848.6,191.4,126.7,530.5,0.0,59.8,2.3,,256.1,54.9,1776.7,706.4,1594.8,-888.4,21.7,21.7,894.4,591.8,426.3,165.5,44.2,1622.5,,962.8,397.3,,,565.5,4.2,0.0,,,,4.2,13.1,,,,0.0,980.1,437.6,437.6,,,,411.4,,226.5,184.9,849.0,1829.1,0.0,448.4,76.9,371.5,-566.5,2100.2,-412.0,1570.1,0.0,1570.1,3399.2,
12/31/2017,3358.2,449.6,448.8,0.8,485.3,,,827.7,187.1,119.3,521.3,0.0,84.1,0.7,,165.6,78.8,1846.7,706.0,1601.8,-895.8,25.1,25.1,780.4,574.4,425.3,149.1,39.7,1511.5,,1022.1,420.5,6.7,8.4,586.5,5.6,0.0,0.0,0.0,,5.6,7.4,0.0,0.3,87.6,0.0,1035.1,431.8,431.8,0.0,0.0,,408.4,0.0,220.8,99.7,840.2,1875.3,0.0,451.3,76.9,374.4,-575.4,1966.8,-359.8,1482.9,0.0,1482.9,3358.2,
