Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/03/2004,3495.932,371.785,306.617,65.168,414.368,414.368,,,323.872,119.065,43.945,160.862,0.0,303.343,,,,,1413.368,246.208,480.423,-234.215,0.0,1836.356,1609.652,1484.414,125.238,,,226.704,2082.564,,119.815,119.815,,,,35.061,,,,,,541.321,,,541.321,696.197,211.219,,,,134.116,,,,134.116,345.335,1041.532,0.0,1523.971,,,-290.527,1153.622,67.334,2454.4,0.0,2454.4,3495.932,
10/02/2004,3367.505,425.897,335.664,90.233,429.388,429.388,,,331.144,119.104,46.506,165.534,0.0,179.363,,,,,1365.792,246.513,485.369,-238.856,,1755.2,1654.278,1493.942,160.336,,,100.922,2001.713,,121.24,121.24,,,,15.378,,,,,,495.215,,,495.215,631.833,215.093,,,,91.231,,,,91.231,306.324,938.157,0.0,1532.202,,,-431.639,1260.158,68.627,2429.348,0.0,2429.348,3367.505,
12/31/2004,3576.725,512.255,326.886,185.369,469.553,469.553,,,336.711,131.81,40.244,164.657,0.0,151.135,,,,,1469.654,261.041,499.929,-238.888,0.0,1846.03,1671.602,1513.025,158.577,,,174.428,2107.071,,131.175,131.175,,,,15.017,,,,,,432.536,,,432.536,578.728,226.07,,,,106.377,,,,106.377,332.447,911.175,0.0,1561.267,,,-435.779,1381.257,158.805,2665.55,0.0,2665.55,3576.725,
04/02/2005,3554.463,528.603,351.56,177.043,458.558,458.558,,,345.605,128.432,43.473,173.7,0.0,152.852,,,,,1485.618,238.03,471.814,-233.784,0.0,1830.815,1671.644,1505.339,166.305,,,159.171,2068.845,,123.692,123.692,,,,15.5,,,,,,409.327,,,409.327,548.519,223.727,,,,105.524,,,,105.524,329.251,877.77,0.0,1572.576,,,-437.315,1430.113,111.319,2676.693,0.0,2676.693,3554.463,
07/02/2005,4134.374,170.805,159.744,11.061,512.648,512.648,,,399.699,154.898,47.951,196.85,0.0,154.443,,,,,1237.595,294.52,534.081,-239.561,0.0,2602.259,2437.959,1947.321,490.638,,,164.3,2896.779,,138.029,138.029,,,,228.259,,,,,,421.257,,,421.257,787.545,472.937,,,,180.838,,,,180.838,653.775,1441.32,0.0,1578.712,,,-437.357,1490.336,61.363,2693.054,0.0,2693.054,4134.374,
10/01/2005,4145.845,202.149,193.459,8.69,521.381,521.381,,,395.559,143.806,52.231,199.522,0.0,142.737,,,,,1261.826,288.212,531.501,-243.289,0.0,2595.807,2417.264,1940.397,476.867,,,178.543,2884.019,,138.9,138.9,,,,167.415,,,,,,424.601,,,424.601,730.916,460.503,,,,193.214,,,,193.214,653.717,1384.633,0.0,1596.546,,,-437.707,1548.07,54.303,2761.212,0.0,2761.212,4145.845,
12/31/2005,4251.569,294.987,214.326,80.661,565.564,565.564,,,359.392,133.774,50.043,175.575,0.0,133.957,,,,,1353.9,280.654,515.385,-234.731,,2617.015,2416.935,1966.195,450.74,,,200.08,2897.669,,153.475,153.475,,,,130.137,,,,,,508.05,,,508.05,791.662,468.63,,,,197.965,,,,197.965,666.595,1458.257,,1603.199,,,-437.707,1604.475,23.345,2793.312,,2793.312,4251.569,
04/01/2006,4240.654,310.553,230.792,79.761,542.929,542.929,,,381.502,137.521,54.135,189.846,0.0,142.154,,,,,1377.138,283.106,526.646,-243.54,0.0,2580.41,2376.456,1950.988,425.468,,,203.954,2863.516,,155.604,155.604,,,,91.247,,,,,,469.716,,,469.716,716.567,469.21,,,,180.829,,,,180.829,650.039,1366.606,0.0,1629.266,,,-438.042,1651.381,31.443,2874.048,0.0,2874.048,4240.654,
07/01/2006,4176.203,197.983,189.716,8.267,544.52,544.52,,,396.16,150.543,56.896,188.721,0.0,141.559,,,,,1280.222,283.242,541.852,-258.61,0.0,2612.739,2395.832,1990.821,405.011,,,216.907,2895.981,,147.635,147.635,,,,171.54,,,,,,464.779,,,464.779,783.954,467.462,,,,187.781,,,,187.781,655.243,1439.197,0.0,1643.027,,,-666.12,1699.261,60.838,2737.006,0.0,2737.006,4176.203,
09/30/2006,4198.238,172.643,157.964,14.679,539.839,539.839,,,407.472,147.415,60.804,199.253,0.0,158.622,,,,,1278.576,280.516,544.18,-263.664,0.0,2639.146,2419.455,2013.985,405.47,,,219.691,2919.662,,154.546,154.546,,,,68.658,,,,,,499.619,,,499.619,722.823,469.886,,,,190.487,,,,190.487,660.373,1383.196,0.0,1135.234,,,-145.821,1748.094,77.535,2815.042,0.0,2815.042,4198.238,
12/31/2006,21262.238,691.196,667.434,23.762,1392.743,1392.743,,,1164.465,307.666,121.73,735.069,0.0,411.132,,,,,3659.536,1256.727,1532.995,-276.268,0.0,16345.975,16036.554,8524.989,7511.565,,,309.421,17602.702,,630.815,630.815,,,,483.298,,,,,,1038.208,,,1038.208,2152.321,2180.705,,,,3017.385,,,,3017.385,5198.09,7350.411,0.0,12234.663,,,-246.404,1773.41,150.158,13911.827,0.0,13911.827,21262.238,
03/31/2007,21171.9,691.4,670.9,20.5,1419.0,1419.0,,,1180.5,322.4,134.1,724.0,0.0,455.3,,,,,3746.2,1256.2,1578.5,-322.3,0.0,16169.5,15911.2,8578.0,7333.2,,,258.3,17425.7,,679.6,679.6,,,,167.4,,,,,,949.5,,,949.5,1796.5,2182.4,,,,2960.3,,,,2960.3,5142.7,6939.2,0.0,12358.5,,,-253.7,1912.3,215.6,14232.7,0.0,14232.7,21171.9,
06/30/2007,21272.1,973.9,951.2,22.7,1422.5,1422.5,,,1183.2,318.8,132.6,731.8,0.0,427.5,,,,,4007.1,1228.5,1585.4,-356.9,0.0,16036.5,15759.6,8551.6,7208.0,,,276.9,17265.0,,622.3,622.3,,,,24.8,,,,,,955.9,,,955.9,1603.0,2177.7,,,,2959.6,,,,2959.6,5137.3,6740.3,0.0,12490.4,,,-254.5,2076.2,219.7,14531.8,0.0,14531.8,21272.1,
09/29/2007,21172.4,846.2,830.8,15.4,1458.1,1458.1,,,1206.2,321.6,131.6,753.0,0.0,397.9,,,,,3908.4,1238.6,1636.8,-398.2,0.0,16025.4,15646.1,8549.2,7096.9,,,379.3,17264.0,,661.5,661.5,,,,19.6,,,,,,949.8,,,949.8,1630.9,2181.1,,,,2917.5,,,,2917.5,5098.6,6729.5,0.0,12640.0,,,-795.0,2294.7,303.2,14442.9,0.0,14442.9,21172.4,
12/31/2007,21207.4,639.2,625.1,14.1,1450.0,1450.0,,,1169.9,316.5,118.4,735.0,0.0,406.2,,,,,3665.3,1267.4,1716.5,-449.1,0.0,16274.7,15871.0,8713.2,7157.8,,,403.7,17542.1,,676.9,676.9,,,,149.3,,,,,,1075.4,,,1075.4,1901.6,2045.9,,,,2771.6,,,,2771.6,4817.5,6719.1,0.0,12722.7,,,-1157.3,2534.5,388.4,14488.3,0.0,14488.3,21207.4,
03/29/2008,21497.9,748.1,734.0,14.1,1585.7,1585.7,,,1246.7,323.4,137.7,785.6,0.0,408.3,,,,,3988.8,1297.5,1802.4,-504.9,0.0,16211.6,15809.0,8718.4,7090.6,,,402.6,17509.1,,729.2,729.2,,,,150.8,,,,,,1029.2,,,1029.2,1909.2,2045.9,,,,2757.0,,,,2757.0,4802.9,6712.1,0.0,12789.2,,,-1281.5,2767.5,510.6,14785.8,0.0,14785.8,21497.9,
06/28/2008,21681.0,1020.4,1006.9,13.5,1599.1,1599.1,,,1264.1,348.4,117.8,797.9,0.0,415.9,,,,,4299.5,1304.5,1851.6,-547.1,0.0,16077.0,15668.5,8718.3,6950.2,,,408.5,17381.5,,653.0,653.0,,,,145.3,,,,,,1081.8,,,1081.8,1880.1,2044.5,,,,2686.4,,,,2686.4,4730.9,6611.0,0.0,12831.8,,,-1282.1,3017.0,503.3,15070.0,0.0,15070.0,21681.0,
09/27/2008,21599.5,1249.5,1240.3,9.2,1543.4,1543.4,,,1260.4,330.1,134.9,795.4,0.0,389.7,,,,,4443.0,1267.7,1836.3,-568.6,0.0,15888.8,15465.9,8745.1,6720.8,,,422.9,17156.5,,636.5,636.5,,,,138.8,,,,,,1064.7,,,1064.7,1840.0,2043.0,,,,2580.9,,,,2580.9,4623.9,6463.9,0.0,11672.8,,,-64.7,3238.5,289.0,15135.6,0.0,15135.6,21599.5,
12/31/2008,21090.0,1288.0,1280.5,7.5,1478.1,1478.1,,,1171.4,310.6,120.3,740.5,0.0,408.4,,,,,4345.9,1275.3,1854.8,-579.5,,15468.8,16979.3,8677.7,8301.6,,,-1510.5,16744.1,,539.5,539.5,,,,14.8,,,,,,985.9,,,985.9,1540.2,2027.4,,,,2595.9,,,,2595.9,4623.3,6163.5,0.0,11723.1,,,-151.3,3500.5,-145.8,14926.5,0.0,14926.5,21090.0,
03/28/2009,21033.1,1570.1,1561.1,9.0,1423.2,1423.2,0.0,,1161.7,305.0,126.3,730.4,0.0,364.4,,152.4,,212.0,4519.4,1249.3,1852.9,-603.6,0.0,15264.4,14893.8,8663.2,6230.6,,,370.6,16513.7,,1338.4,607.3,54.2,,676.9,15.6,15.6,,,,,145.6,,,0.0,1499.6,2024.5,2024.5,,,2516.5,,,1928.3,588.2,4541.0,6040.6,0.0,11756.6,422.3,11334.3,-155.6,3649.4,-257.9,14992.5,0.0,14992.5,21033.1,
06/27/2009,21155.6,1426.7,1417.4,9.3,1470.4,1470.4,0.0,,1185.1,315.3,127.1,742.7,0.0,384.8,,161.3,,223.5,4467.0,1271.7,1935.6,-663.9,0.0,15416.9,15029.1,8770.1,6259.0,,,387.8,16688.6,,1358.7,589.1,45.5,,724.1,16.3,16.3,,,,,148.6,,,0.0,1523.6,2028.2,2028.2,,,2527.4,,,1921.2,606.2,4555.6,6079.2,0.0,11786.4,422.6,11363.8,-570.4,3856.3,4.1,15076.4,0.0,15076.4,21155.6,
09/26/2009,21418.5,1756.3,1745.7,10.6,1482.0,1482.0,0.0,,1169.6,291.8,123.5,754.3,0.0,389.7,,162.3,,227.4,4797.6,1272.3,1976.0,-703.7,0.0,15348.6,14932.6,8788.6,6144.0,,,416.0,16620.9,,1384.2,593.5,26.1,,764.6,70.1,70.1,,,,,139.5,,,0.0,1593.8,1964.6,1964.6,,,2460.7,,,1873.8,586.9,4425.3,6019.1,0.0,11817.3,422.8,11394.5,-574.2,4077.5,78.8,15399.4,0.0,15399.4,21418.5,
12/31/2009,21625.0,1571.2,1564.1,7.1,1409.6,1409.6,0.0,,1131.4,262.8,115.5,753.1,0.0,418.7,0.0,160.0,,254.2,4530.9,1333.4,2071.8,-738.4,0.0,15760.7,15319.9,8982.9,6337.0,3.1,,437.7,17094.1,,1371.7,533.6,28.4,0.0,809.7,117.5,0.0,,,,117.5,150.1,0.0,0.0,0.0,1639.3,2065.9,2065.9,,,2488.9,0.0,181.0,1933.8,374.1,4554.8,6194.1,0.0,11564.6,423.9,11140.7,-576.5,4350.8,92.0,15430.9,0.0,15430.9,21625.0,
04/03/2010,21624.6,1440.2,1431.7,8.5,1493.8,1493.8,0.0,,1154.6,269.3,121.4,763.9,0.0,440.0,1.5,161.0,,278.8,4528.6,1312.3,2078.5,-766.2,0.0,15783.7,15347.3,9108.7,6238.6,,,434.9,17096.0,,1457.0,596.1,63.6,,797.3,148.8,148.8,,,,,169.9,,,0.0,1775.7,1930.3,1930.3,,,2438.6,,,1897.6,541.0,4368.9,6144.6,0.0,11527.3,425.1,11102.2,-583.1,4583.1,-47.3,15480.0,0.0,15480.0,21624.6,
07/03/2010,21280.9,1316.6,1307.4,9.2,1472.5,1472.5,0.0,,1148.5,282.7,120.5,745.3,0.0,410.4,31.1,162.9,,246.4,4348.0,1297.7,2088.5,-790.8,0.0,15635.2,15153.1,9100.2,6052.9,,,451.0,16932.9,,1339.5,568.5,16.1,,754.9,106.0,106.0,,,,,170.5,,,0.0,1616.0,2032.8,2032.8,,,2287.0,,,1752.5,534.5,4319.8,5935.8,0.0,11445.7,425.8,11019.9,-770.9,4820.4,-150.1,15345.1,0.0,15345.1,21280.9,
10/02/2010,21537.0,939.3,930.2,9.1,1562.1,1562.1,0.0,,1207.7,295.0,131.1,781.6,0.0,461.9,62.7,169.1,,292.0,4171.0,1366.0,2212.4,-846.4,0.0,16000.0,15472.5,9285.6,6186.9,,,464.8,17366.0,,1496.7,581.9,56.7,,858.1,104.4,104.4,,,,,169.5,,,0.0,1770.6,2060.9,2060.9,,,2308.9,,,1768.4,540.5,4369.8,6140.4,0.0,11474.9,426.0,11048.9,-1246.4,5088.9,79.2,15396.6,0.0,15396.6,21537.0,
12/31/2010,21349.4,926.0,917.1,8.9,1473.8,1473.8,0.0,,1172.9,309.2,108.4,755.3,0.0,562.3,37.3,181.3,,378.2,4135.0,1360.2,2199.2,-839.0,0.0,15854.2,14909.4,8995.7,5913.7,2.3,,905.2,17214.4,,1442.3,546.7,0.0,0.0,895.6,105.8,0.0,,,,105.8,161.7,0.0,0.0,0.0,1709.8,2031.3,2031.3,,,2247.3,0.0,195.6,1626.1,425.6,4278.6,5988.4,0.0,10421.5,401.8,10019.7,-490.5,5386.4,43.6,15361.0,0.0,15361.0,21349.4,
04/02/2011,23430.6,2793.9,2788.7,5.2,1565.5,1565.5,0.0,,1264.0,297.3,136.8,829.9,0.0,565.9,35.5,183.8,,381.7,6189.3,1389.0,2283.4,-894.4,0.0,15852.3,14895.0,9038.0,5857.0,,,921.8,17241.3,,1449.2,616.9,32.4,,799.9,2499.4,2499.4,,,,,197.4,,,0.0,4146.0,1800.8,1800.8,,,2229.1,,,1606.0,623.1,4029.9,8175.9,0.0,10488.8,403.4,10085.4,-1036.7,5638.6,164.0,15254.7,0.0,15254.7,23430.6,
07/02/2011,24073.8,1363.7,1356.1,7.6,1683.4,1683.4,0.0,,1350.4,321.4,139.3,889.7,0.0,607.2,59.0,195.2,,379.0,5004.7,1509.5,2492.6,-983.1,0.0,17559.6,17023.4,10372.8,6650.6,,,477.2,19069.1,,1588.1,632.9,31.1,,924.1,18.5,18.5,,,,,210.2,,,0.0,1816.8,4008.8,4008.8,,,2582.5,,,1956.8,625.7,6591.3,8408.1,0.0,10499.5,405.9,10093.6,-1261.8,6162.0,266.0,15665.7,0.0,15665.7,24073.8,
10/01/2011,26991.5,898.3,890.3,8.0,1811.0,1811.0,0.0,,1406.1,363.7,147.1,895.3,0.0,619.2,,204.1,,384.1,4734.6,1629.2,2594.4,-965.2,0.0,20627.7,20062.4,12003.8,8058.6,,,565.3,22256.9,,1580.4,610.6,,,969.8,1018.6,1018.6,,,,,193.5,,,0.0,2792.5,6115.3,6115.3,,,2887.8,,,2262.4,625.4,9003.1,11795.6,0.0,10534.8,406.3,10128.5,-1486.9,6427.4,-279.4,15195.9,0.0,15195.9,26991.5,
12/31/2011,26833.7,1020.6,1016.3,4.3,1763.7,1763.7,0.0,,1330.1,335.2,129.3,865.6,0.0,707.5,0.0,157.8,,548.8,4821.9,1611.3,2574.9,-963.6,0.0,20400.5,19789.2,11973.3,7815.9,0.8,,610.5,22011.8,,1646.6,612.3,0.0,0.0,1034.3,1272.8,0.0,,,,1272.8,193.7,0.0,0.0,0.0,3113.1,5755.2,5755.2,,,2927.3,0.0,289.6,2229.3,408.4,8682.5,11795.6,0.0,10558.4,406.4,10152.0,-1837.1,6716.3,-399.5,15038.1,0.0,15038.1,26833.7,
03/31/2012,26822.7,792.6,788.3,4.3,1894.8,1894.8,0.0,,1422.3,367.9,153.5,900.9,0.0,659.8,,160.1,,497.7,4769.5,1665.3,2680.7,-1015.4,0.0,20387.9,19823.6,12084.5,7739.1,,,564.3,22053.2,,1692.5,691.4,,,1001.1,924.2,924.2,,,,,228.7,,,0.0,2845.4,5751.0,5751.0,,,2937.3,,,2218.7,718.6,8688.3,11533.7,0.0,10640.3,408.5,10231.8,-2146.0,6945.6,-150.9,15289.0,0.0,15289.0,26822.7,
06/30/2012,26361.3,736.6,732.3,4.3,1803.5,1803.5,0.0,,1390.7,346.4,142.8,901.5,0.0,736.2,,177.9,,556.7,4667.0,1602.5,2652.4,-1049.9,0.0,20091.8,19546.3,12029.8,7516.5,,,545.5,21694.3,,1697.2,652.6,,,1044.6,786.2,786.2,,,,,219.8,,,0.0,2703.2,5745.9,5745.9,,,2817.8,,,2108.1,709.7,8563.7,11266.9,0.0,10666.7,408.7,10258.0,-2246.2,7131.6,-457.7,15094.4,0.0,15094.4,26361.3,
09/29/2012,27578.0,836.5,832.2,4.3,1829.2,1829.2,0.0,,1517.0,380.5,163.4,973.1,0.0,764.6,,197.8,,566.5,4947.3,1669.9,2753.7,-1083.8,0.0,20960.8,20406.0,12433.8,7972.2,,,554.8,22630.7,,1878.8,684.3,,,1194.5,434.8,434.8,,,,,208.9,,,0.0,2522.5,7037.5,7037.5,,,2727.5,,,2009.3,718.2,9765.0,12287.5,0.0,10762.6,410.6,10352.0,-2646.6,7374.8,-200.3,15290.5,0.0,15290.5,27578.0,
12/31/2012,27444.6,809.9,805.6,4.3,1804.9,1804.9,0.0,,1443.3,362.0,149.7,931.6,0.0,776.7,0.0,182.0,,593.1,4834.8,1726.4,2852.0,-1125.6,0.0,20883.4,20279.0,12474.5,7804.5,0.7,,603.7,22609.8,,1802.9,641.4,0.0,0.0,1161.5,93.1,0.0,,,,93.1,197.3,0.0,0.0,0.0,2093.3,7031.2,7031.2,,,2855.4,0.0,407.5,2047.2,400.7,9886.6,11979.9,0.0,10914.6,413.5,10501.1,-2996.8,7697.3,-150.4,15464.7,0.0,15464.7,27444.6,
03/30/2013,27410.7,1008.3,1004.1,4.2,1904.5,1904.5,0.0,,1474.6,363.5,162.5,948.6,0.0,748.7,,182.0,,564.6,5136.1,1685.8,2849.4,-1163.6,0.0,20588.8,20005.0,12444.1,7560.9,,,583.8,22274.6,,1682.0,660.6,,,1021.4,394.0,394.0,,,,,226.8,,,0.0,2302.8,6724.4,6724.4,,,2784.0,,,1997.6,786.4,9508.4,11811.2,0.0,11054.8,416.5,10638.3,-3105.5,7979.5,-329.3,15599.5,0.0,15599.5,27410.7,
06/29/2013,27629.5,1413.1,1408.9,4.2,1901.5,1901.5,0.0,,1487.1,365.4,169.5,952.2,0.0,839.8,,180.3,,646.4,5641.5,1688.8,2898.4,-1209.6,0.0,20299.2,19720.4,12390.2,7330.2,,,578.8,21988.0,,1753.9,648.9,,,1105.0,393.3,393.3,,,,,215.7,,,0.0,2362.9,6721.1,6721.1,,,2742.7,,,1945.8,796.9,9463.8,11826.7,0.0,11162.1,418.1,10744.0,-3105.9,8202.6,-456.0,15802.8,0.0,15802.8,27629.5,
09/28/2013,28272.5,1849.8,1845.6,4.2,1945.1,1945.1,0.0,,1546.8,373.2,177.2,996.4,0.0,868.7,,181.6,,675.9,6210.4,1708.7,2992.6,-1283.9,0.0,20353.4,19743.5,12495.3,7248.2,,,609.9,22062.1,,1858.2,672.7,,,1185.5,393.6,393.6,,,,,201.2,,,0.0,2453.0,6717.9,6717.9,,,2664.3,,,1852.6,811.7,9382.2,11835.2,0.0,11231.5,419.0,10812.5,-3109.5,8465.7,-150.4,16437.3,0.0,16437.3,28272.5,
12/31/2013,31863.4,5830.5,5826.0,4.5,1942.3,1942.3,0.0,,1494.5,347.4,157.7,989.4,0.0,613.4,0.0,192.5,,417.1,9880.7,1767.4,3081.1,-1313.7,0.0,20215.3,19574.6,12503.3,7071.3,25.7,,615.0,21982.7,,1932.9,691.5,,0.0,1241.4,987.7,0.0,,,,987.7,205.4,0.0,0.0,0.0,3126.0,9499.6,9499.6,,,2381.7,0.0,300.7,1609.9,471.1,11881.3,15007.3,0.0,8592.2,369.6,8222.6,-412.2,8753.3,-77.2,16856.1,0.0,16856.1,31863.4,
03/29/2014,46133.7,1522.7,1497.2,25.5,2695.5,2695.5,0.0,,2060.5,452.1,218.6,1389.8,0.0,1027.4,,230.1,,791.6,7306.1,2488.7,3835.6,-1346.9,0.0,36338.9,35505.9,19529.5,15976.4,,,833.0,38827.6,,2876.9,828.8,401.9,,1646.2,2165.7,0.0,,,,2165.7,348.9,,,0.0,5391.5,15196.9,15196.9,,,5114.7,,,3985.6,1129.1,20311.6,25703.1,0.0,11699.7,406.8,11292.9,-442.6,9236.3,-62.8,20430.6,0.0,20430.6,46133.7,
06/28/2014,44313.4,605.9,584.9,21.0,2660.1,2660.1,0.0,,1933.8,461.3,217.2,1255.3,0.0,744.6,,237.5,,503.2,5944.4,2472.0,3889.5,-1417.5,0.0,35897.0,35060.9,19439.3,15621.6,,,836.1,38369.0,,2811.2,849.9,293.4,,1667.9,3075.1,0.0,,,,3075.1,349.3,,,0.0,6235.6,12502.0,12502.0,,,4917.2,,,3788.3,1128.9,17419.2,23654.8,0.0,11758.8,407.2,11351.6,-443.1,9454.6,-111.7,20658.6,0.0,20658.6,44313.4,
09/27/2014,42690.8,543.6,534.3,9.3,2507.1,2507.1,0.0,,1913.7,444.3,216.9,1252.5,0.0,755.5,,230.6,,501.8,5719.9,2406.1,3834.1,-1428.0,0.0,34564.8,33745.1,19046.8,14698.3,,,819.7,36970.9,,2800.7,818.1,324.0,,1658.6,3088.5,0.0,,,,3088.5,332.9,,5.7,0.0,6222.1,11388.6,11388.6,,,4569.5,,,3473.1,1090.7,15958.1,22180.2,0.0,11824.3,408.0,11416.3,-455.4,9866.0,-724.3,20510.6,0.0,20510.6,42690.8,
12/31/2014,42852.1,1352.0,1343.5,8.5,2473.6,2473.6,0.0,,1859.5,441.6,207.6,1210.3,0.0,854.7,0.0,303.3,,531.2,6539.8,2426.5,3868.9,-1442.4,0.0,33885.8,32952.7,18842.6,14110.1,61.8,,871.3,36312.3,,2815.1,820.7,165.1,0.0,1829.3,2212.4,0.0,,,,2212.4,322.3,0.0,0.0,0.0,5349.8,12351.6,12351.6,,,4602.6,0.0,539.8,3430.7,632.1,16954.2,22304.0,0.0,11882.1,408.5,11473.6,-455.9,10406.9,-1285.0,20548.1,0.0,20548.1,42852.1,
03/28/2015,41857.3,873.0,864.6,8.4,2538.0,2538.0,0.0,,1898.8,459.6,220.7,1218.5,0.0,870.7,,299.4,,555.2,6180.5,2384.2,3868.9,-1484.7,0.0,33292.6,32355.4,18732.9,13622.5,,,937.2,35676.8,,2341.2,827.6,39.1,,1474.5,4160.6,0.0,,,,4160.6,359.2,,,0.0,6861.0,10696.2,10696.2,,,4385.3,,,3222.9,1162.4,15081.5,21942.5,0.0,12017.5,410.2,11607.3,-988.2,10732.1,-1846.6,19914.8,0.0,19914.8,41857.3,
06/27/2015,41774.4,770.4,768.4,2.0,2631.0,2631.0,0.0,,1962.3,470.9,233.4,1258.0,0.0,872.9,,283.5,,539.1,6236.6,2406.9,3991.8,-1584.9,0.0,33130.9,32190.6,18806.9,13383.7,,,940.3,35537.8,,2357.8,819.0,41.0,,1497.8,3359.8,0.0,,,,3359.8,382.8,,,0.0,6100.4,10663.7,10663.7,,,4330.5,,,3134.9,1195.6,14994.2,21094.6,0.0,12079.9,410.6,11669.3,-988.7,11183.7,-1595.1,20679.8,0.0,20679.8,41774.4,
09/26/2015,41147.1,503.4,503.4,0.0,2543.9,2543.9,0.0,,1987.2,460.8,241.2,1285.2,0.0,991.4,,263.3,,702.9,6025.9,2392.2,4031.9,-1639.7,0.0,32729.0,31761.4,18746.3,13015.1,,,967.6,35121.2,,2352.8,783.3,51.4,,1518.1,3034.0,0.0,,,,3034.0,348.3,,,0.0,5735.1,10277.9,10277.9,,,4283.9,,,3031.7,1252.2,14561.8,20296.9,0.0,12144.2,411.4,11732.8,-1007.3,11599.7,-1886.4,20850.2,0.0,20850.2,41147.1,
12/31/2015,40834.3,452.1,452.1,0.0,2544.9,2544.9,0.0,,1991.7,421.1,236.8,1333.8,0.0,752.5,0.0,,218.1,518.4,5741.2,2448.8,4113.7,-1664.9,0.0,32644.3,31585.9,18827.6,12758.3,72.7,,985.7,35093.1,,2734.8,822.2,212.5,0.0,1700.1,1051.8,0.0,,,,1051.8,359.7,0.0,0.0,0.0,4146.3,11420.2,11420.2,,,3917.6,0.0,527.8,2622.6,767.2,15337.8,19484.1,0.0,12213.1,411.9,11801.2,-1007.9,12142.3,-1997.3,21350.2,0.0,21350.2,40834.3,
04/02/2016,42952.7,826.8,826.8,0.0,2668.3,2668.3,0.0,,2154.9,467.9,259.7,1427.3,0.0,889.0,,,,875.5,6539.0,2483.1,4231.0,-1747.9,0.0,33930.6,32870.3,19632.5,13237.8,,,1060.3,36413.7,,2559.8,853.0,55.7,,1651.1,3383.0,0.0,,,,3383.0,380.0,,,0.0,6322.8,11653.0,11653.0,,,4052.5,,,2694.0,1358.5,15705.5,22028.3,0.0,12332.1,413.3,11918.8,-2026.2,12485.2,-1866.7,20924.4,0.0,20924.4,42952.7,
07/02/2016,42253.4,663.1,663.1,0.0,2709.1,2709.1,0.0,,2086.3,437.5,266.4,1382.4,0.0,872.5,,,,823.6,6331.0,2451.6,4271.1,-1819.5,0.0,33470.8,32389.0,19546.8,12842.2,,,1081.8,35922.4,,2582.1,846.5,21.8,,1713.8,2515.9,0.0,,,,2515.9,430.2,,,0.0,5528.2,11631.9,11631.9,,,3829.4,,,2481.5,1347.9,15461.3,20989.5,0.0,12430.9,414.0,12016.9,-2027.4,12942.5,-2082.1,21263.9,0.0,21263.9,42253.4,
10/01/2016,48010.7,1970.0,1970.0,0.0,2895.1,2895.1,0.0,,2390.9,498.1,367.3,1525.5,0.0,948.4,,,,920.6,8204.4,2599.3,4464.8,-1865.5,0.0,37207.0,36102.4,21580.0,14522.4,,,1104.6,39806.3,,2784.6,941.7,23.7,,1819.2,1972.1,0.0,,,,1972.1,503.2,,,0.0,5259.9,16940.4,16940.4,,,4151.8,,,2715.0,1436.8,21092.2,26352.1,0.0,12512.1,415.0,12097.1,-2055.3,13356.5,-2154.7,21658.6,0.0,21658.6,48010.7,
12/31/2016,45908.0,786.0,786.0,0.0,3049.0,3049.0,0.0,,2213.0,466.0,328.0,1419.0,0.0,973.0,0.0,,378.0,579.0,7021.0,2578.0,4416.0,-1838.0,0.0,36309.0,35297.0,21328.0,13969.0,4.0,,1008.0,38887.0,,3003.0,926.0,,0.0,2077.0,1255.0,0.0,0.0,0.0,,1255.0,608.0,0.0,0.0,0.0,4866.0,15372.0,15372.0,,,4130.0,0.0,568.0,2557.0,1005.0,19502.0,24368.0,0.0,12555.0,415.0,12140.0,-2306.0,13927.0,-2636.0,21540.0,0.0,21540.0,45908.0,
