Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1994,1282.177002,152.213001,30.811001,121.402,79.880997,,,41.928001,,,,,53.053001,,,,327.075012,773.057007,1050.223022,-277.165985,0.0,182.044998,,,,182.044998,955.102005,,52.991001,52.991001,,,,42.41,,,,,,284.009003,,,284.009003,379.410004,587.705994,,,,,119.399002,,,,,,119.399002,707.104996,1086.514999,0.0,168.830994,,,-71.806999,,98.637999,195.661993,0.0,195.661993,1282.176992,
12/31/1994,1315.770996,104.941998,11.605,93.336998,70.055,,,40.25,,,,,57.396,,,,272.643005,859.336975,1141.014038,-281.677002,0.0,183.791,,,,183.791,1043.127975,,48.591999,48.591999,,,,97.004997,,,,,,274.150013,,,274.150013,419.747009,589.903992,,,,,114.842003,,,,,,114.842003,704.745995,1124.493004,0.0,169.309998,,,-71.806999,,93.774999,191.277998,0.0,191.277998,1315.771002,
03/31/1995,1287.833008,65.49,4.191,61.299,77.380997,,,41.105999,,,,,54.094002,,,,238.070999,862.916016,1159.19397,-296.278015,0.0,186.845993,,,,186.845993,1049.762009,,55.877998,55.877998,,,,76.080002,,,,,,294.246987,,,294.246987,426.204987,579.236023,,,,,107.079002,,,,,,107.079002,686.315025,1112.520012,0.0,169.341003,,,-71.806999,,77.778999,175.313003,0.0,175.313003,1287.833015,
06/30/1995,1456.254028,230.766006,128.641006,102.125,89.779999,,,42.890999,,,,,54.856998,,,,418.294006,844.77002,1154.608032,-309.838013,0.0,193.190002,,,,193.190002,1037.960022,,55.407001,55.407001,,,,72.126999,,,,,,331.209988,,,331.209988,458.743988,699.64801,,,,,114.633003,,,,,,114.633003,814.281013,1273.025001,0.0,169.981003,,,-71.806999,,85.054999,183.229003,0.0,183.229003,1456.254004,
09/30/1995,1352.373047,143.59,58.146999,85.443001,105.515999,,,44.266998,,,,,60.133999,,,,353.506989,835.557983,1213.76001,-378.201996,0.0,163.307999,,,,163.307999,998.865982,,64.351997,64.351997,,,,70.079002,,,,,,308.285004,,,308.285004,442.716003,560.633972,,,,,136.244995,,,,,,136.244995,696.878967,1139.59497,0.0,171.904007,,,-71.807999,,112.682,212.778008,0.0,212.778008,1352.372978,
12/31/1995,1313.400024,135.100002,25.799999,109.300003,88.5,,,44.799999,,,,,70.0,,,,338.399994,814.0,1126.800049,-312.799988,0.0,161.0,,,,161.0,975.0,,69.199997,69.199997,,,,105.599998,,,,,,269.999993,,,269.999993,444.799988,522.400024,,,,,133.699997,,,,,,133.699997,656.100021,1100.900009,0.0,172.100006,,,-71.800003,,112.200005,212.500008,0.0,212.500008,1313.400017,
03/31/1996,1263.0,138.900002,64.599998,74.300003,115.099998,,,45.700001,,,,,55.099998,,,,354.799988,756.0,1105.099976,-349.100006,0.0,152.199997,,,,152.199997,908.199997,,58.5,58.5,,,,37.299999,,,,,,321.300007,,,321.300007,417.100006,505.200012,,,,,130.300003,,,,,,130.300003,635.500015,1052.600021,0.0,177.199997,,,-71.900002,,105.100002,210.399998,0.0,210.399998,1263.000019,
06/30/1996,1324.800049,105.099998,53.0,52.099998,89.199997,,,46.0,,,,,83.400002,,,,323.700012,849.900024,1184.400024,-334.5,0.0,151.199997,,,,151.199997,1001.100021,,66.5,66.5,,,,30.4,,,,,,356.6,,,356.6,453.5,483.700012,,,,,142.899994,,,,,,142.899994,626.600006,1080.100006,0.0,183.899994,,,-62.599998,,123.399998,244.699993,0.0,244.699993,1324.799999,
09/30/1996,1331.900024,131.300003,51.900002,79.400002,77.800003,,,46.299999,,,,,69.599998,,,,325.0,856.799988,1214.800049,-358.0,0.0,150.100006,,,,150.100006,1006.899994,,68.300003,68.300003,,,,196.699997,,,,,,174.0,,,174.0,439.0,452.899994,,,,,162.300003,,,,,,162.300003,615.199997,1054.199997,0.0,183.899994,,,-62.599998,,156.400002,277.699997,0.0,277.699997,1331.899994,
12/31/1996,1311.400024,101.800003,49.400002,52.400002,69.699997,,,47.799999,,,,,80.900002,,,,300.200012,863.400024,1189.699951,-326.299988,0.0,147.800003,,,,147.800003,1011.200027,,65.400002,65.400002,,,,71.099998,,,,,,349.299988,,,349.299988,485.799988,404.100006,,,,,149.0,,,,,,149.0,553.100006,1038.899994,0.0,184.0,,,-62.599998,,151.099998,272.5,0.0,272.5,1311.399994,
03/31/1997,1308.699951,78.200001,18.299999,59.900002,82.699997,,,48.299999,,,,,69.400002,,,,278.600006,878.900024,1244.0,-365.100006,0.0,151.199997,,,,151.199997,1030.100021,,72.199997,72.199997,,,,52.599998,,,,,,372.300011,,,372.300011,497.100006,397.299988,,,,,145.399994,,,,,,145.399994,542.699982,1039.799988,0.0,185.699997,,,-62.599998,,145.799995,268.899994,0.0,268.899994,1308.699982,
06/30/1997,1400.300049,128.600002,82.300003,46.299999,93.599998,,,47.299999,,,,,71.300003,,,,340.799988,908.700012,1256.300049,-347.600006,0.0,150.800003,,,,150.800003,1059.500015,,74.0,74.0,,,,56.599998,,,,,,395.19999,,,395.19999,525.799988,418.5,,,,,165.899994,,,,,,165.899994,584.399994,1110.199982,0.0,186.100006,,,-62.700001,,166.700001,290.100006,0.0,290.100006,1400.299988,
09/30/1997,1450.699951,192.0,98.699997,93.300003,88.099998,,,46.0,,,,,62.799999,,,,388.899994,914.700012,1275.099976,-360.399994,0.0,147.100006,,,,147.100006,1061.800018,,83.0,83.0,,,,28.799999,,,,,,395.999989,,,395.999989,507.799988,411.600006,,,,,195.199997,,,,,,195.199997,606.800003,1114.599991,0.0,189.699997,,,-62.599998,,208.999992,336.099991,0.0,336.099991,1450.699982,
12/31/1997,1533.099976,212.699997,102.599998,110.099998,72.599998,,,47.200001,,,47.200001,,92.099998,,,,424.600006,960.599976,1361.900024,-401.299988,0.0,147.899994,59.599998,,,88.299995,1108.499969,,73.900002,73.900002,,,,28.700001,,,,,,370.699986,,,370.699986,473.299988,401.399994,,,,,183.100006,,,,,,183.100006,584.5,1057.799988,0.0,313.5,,,-62.599998,,224.400002,475.300003,0.0,475.300003,1533.099991,
03/31/1998,1602.300049,251.099991,77.699997,173.399994,86.0,86.0,,46.400002,,,,,97.5,,,,481.0,974.700012,1391.599976,-416.899994,,146.600006,59.0,,,87.600006,1121.300018,,81.400002,81.400002,,,,29.200001,,,,,,408.800021,,,408.800021,519.400024,334.700012,,,,,195.100006,,,,,,195.100006,529.800018,1049.200042,,378.100006,,,-62.599998,239.300003,-1.700005,553.100006,,553.100006,1602.300048,
06/30/1998,1686.900024,350.099991,152.699997,197.399994,94.199997,,,44.0,,,44.0,,95.300003,,,,583.599976,959.0,1390.099976,-431.100006,0.0,144.300003,58.5,,,85.800003,1103.300003,,82.300003,82.300003,,,,31.5,,,,,,444.600021,,,444.600021,558.400024,183.300003,,,,,229.100006,,,,,,229.100006,412.400009,970.800034,0.0,502.299988,,,-62.700001,,276.500004,716.099991,0.0,716.099991,1686.900024,
09/30/1998,1765.900024,407.299988,192.399994,214.899994,90.699997,,,48.200001,,,48.200001,,88.800003,,,,635.0,988.799988,1434.400024,-445.600006,0.0,142.100006,58.0,,,84.100006,1130.899994,,83.699997,83.699997,,,,27.6,,,,,,462.99999,,,462.99999,574.299988,181.100006,,,,,248.699997,,,,,,248.699997,429.800003,1004.099991,0.0,502.399994,,,-62.700001,,322.099995,761.799988,0.0,761.799988,1765.899979,
12/31/1998,1731.800049,306.600012,29.4,277.200012,70.599998,,,44.099998,,,44.099998,,107.5,,,,528.799988,1061.300049,1493.099976,-431.799988,0.0,141.699997,57.5,,,84.199997,1203.000046,,84.300003,84.300003,,,,27.200001,,,,,,414.400021,,,414.400021,525.900024,171.5,,,,,244.899994,,,,,,244.899994,416.399994,942.300018,0.0,502.899994,,,-62.700001,,349.300007,789.5,0.0,789.5,1731.800018,
03/31/1999,1808.7,289.4,61.1,228.3,90.8,90.8,,45.6,,,,,116.1,,,,541.9,1130.3,1592.8,-462.5,,136.5,57.0,,,79.5,1266.8,,86.4,86.4,,,,27.4,,,,,,453.8,,,453.8,567.6,165.0,,,,,261.3,,,,,,261.3,426.3,993.9,,507.9,,,-62.7,370.8,-1.2,814.8,,814.8,1808.7,
06/30/1999,1928.7,321.3,67.8,253.5,99.8,99.8,,50.1,,,,,104.4,,,,575.6,1218.4,1699.1,-480.7,0.0,134.7,56.5,,,78.2,1353.1,,96.0,96.0,,,,27.0,,,,,,502.891,,,502.891,625.891,160.3,,,,,284.9,,,,,,284.9,445.2,1071.091,0.0,508.3,,,-62.7,412.9,-0.9,857.6,0.0,857.6,1928.691,
09/30/1999,1977.2,246.9,76.8,170.1,90.5,90.5,,54.7,,,,,103.3,,,,495.4,1350.8,1850.5,-499.7,0.0,131.0,56.0,,,75.0,1481.8,,100.398,100.398,,,,27.1,,,,,,473.102,,,473.102,600.6,153.9,,,,,309.4,,,,,,309.4,463.3,1063.9,0.0,509.0,,,-62.7,467.8,-0.8,913.3,0.0,913.3,1977.2,
12/31/1999,2180.100098,329.0,132.5,196.5,74.599998,,,54.299999,0.0,0.0,54.299999,0.0,124.0,,,,581.900024,1467.400024,1985.900024,-518.5,0.0,130.800003,55.5,,,75.300003,1598.200027,,104.199997,104.199997,,,,66.5,,,,,,448.000015,,,448.000015,618.700012,337.0,,,,,293.700012,,,,,,293.700012,630.700012,1249.400024,0.0,509.200012,,,-62.700001,,484.200001,930.700012,0.0,930.700012,2180.100037,
06/30/2000,2297.7,279.6,119.9,159.7,104.8,104.8,,59.7,,,,,161.8,,,,605.9,1600.7,2150.6,-549.9,,91.1,54.5,,,36.6,1691.8,,115.0,115.0,,,,94.9,,,,,,550.8,,,550.8,760.7,294.0,,,,,368.2,,,,,,368.2,662.2,1422.9,0.0,510.0,,,-62.7,427.5,0.0,874.8,0.0,874.8,2297.7,
09/30/2000,2461.8,383.4,137.5,245.9,99.5,99.5,,61.3,,,,,155.1,,,,699.3,1670.7,2244.8,-574.1,,91.8,53.9,,,37.9,1762.5,,133.0,133.0,,,,95.8,,,,,,552.4,,,552.4,781.2,406.5,,,,,383.2,,,,,,383.2,789.7,1570.9,0.0,510.2,,,-62.7,443.4,0.0,890.9,0.0,890.9,2461.8,
12/31/2000,2599.699951,461.700004,101.099998,360.600006,82.099998,,,63.700001,0.0,0.0,63.700001,0.0,94.599998,,,,702.099976,1730.199951,2327.399902,-597.200012,0.0,167.399994,53.400002,,,113.999992,1897.599945,,140.899994,140.899994,,,,66.699997,,,,,,503.199997,,,503.199997,710.799988,609.200012,,,,,417.399994,,,,,,417.399994,1026.600006,1737.399994,0.0,510.399994,,,-62.599998,,414.499992,862.299988,0.0,862.299988,2599.699982,
03/31/2001,2611.2,391.6,84.9,306.7,101.6,101.6,,67.9,,,,,186.3,,,,747.4,1774.4,2395.1,-620.7,,89.4,52.9,,,36.5,1863.8,,142.5,142.5,,,,33.9,,,,,,564.7,,,564.7,741.1,611.3,,,,,429.2,,,,,,429.2,1040.5,1781.6,,510.8,,,-62.6,381.4,0.0,829.6,,829.6,2611.2,
06/30/2001,2706.7,370.6,35.7,334.9,120.1,120.1,,71.7,,,,,187.0,,,,749.4,1868.2,2508.0,-639.8,,89.1,52.4,,,36.7,1957.3,,131.6,131.6,,,,38.6,,,,,,597.3,,,597.3,767.5,656.0,,,,,448.7,,,,,,448.7,1104.7,1872.2,,511.0,,,-62.6,386.1,0.0,834.5,,834.5,2706.7,
09/30/2001,2982.7,667.3,30.7,636.6,88.2,88.2,,76.7,,,,,174.3,,,,1006.5,1866.2,2535.5,-669.3,,110.0,51.9,,,58.1,1976.2,,129.8,129.8,,,,37.8,,,,,,581.2,,,581.2,748.8,869.4,,,,,504.0,,,,,,504.0,1373.4,2122.2,,511.7,,,-62.6,411.4,0.0,860.5,,860.5,2982.7,
12/31/2001,2950.5,660.599991,490.799988,169.800003,83.800003,,,70.199997,0.0,0.0,70.199997,0.0,104.400002,,,,919.0,1821.5,2519.800049,-698.299988,0.0,210.0,51.400002,,,158.599998,2031.5,,124.599998,124.599998,,,,43.200001,,,,,,584.200001,,,584.200001,752.0,852.200012,,,,,495.0,,,,,,495.0,1347.200012,2099.200012,0.0,511.899994,,,-62.5,,401.899994,851.299988,0.0,851.299988,2950.5,
03/31/2002,2923.9,619.7,353.9,265.8,104.3,104.3,,69.9,0.0,0.0,69.9,0.0,126.5,,,,920.4,1792.1,2516.0,-723.9,0.0,211.4,51.4,,,160.0,2003.5,,132.2,132.2,,,,43.7,,,,,,583.4,,,583.4,759.3,862.5,,,,,504.8,,,,,,504.8,1367.3,2126.6,0.0,512.2,,,-62.5,340.6,7.0,797.3,0.0,797.3,2923.9,
06/30/2002,2988.2,706.9,269.9,437.0,97.8,97.8,,71.5,0.0,0.0,71.5,0.0,136.8,,,,1013.0,1754.3,2514.5,-760.2,0.0,220.9,51.4,,,169.5,1975.2,,127.4,127.4,,,,45.7,,,,,,644.0,,,644.0,817.1,852.1,,,,,498.5,,,,,,498.5,1350.6,2167.7,0.0,512.2,,,-62.5,365.3,5.5,820.5,0.0,820.5,2988.2,
09/30/2002,2945.2,662.6,308.2,354.4,85.4,85.4,,71.4,,,,,136.7,,,,956.1,1772.9,2559.4,-786.5,,216.2,51.4,,,164.8,1989.1,,132.2,132.2,,,,46.2,,,,,,578.1,,,578.1,756.5,843.7,,,,,508.6,,,,,,508.6,1352.3,2108.8,,512.2,,,-62.5,375.9,10.8,836.4,,836.4,2945.2,
12/31/2002,2880.699951,635.799988,269.0,366.799988,125.400002,125.400002,,71.9,0.0,0.0,71.900002,0.0,143.199997,,,,976.3,1779.4,2590.8,-811.400024,0.0,125.0,50.900002,,,74.099998,1904.4,,132.100006,132.100006,,,,48.599998,,,,,,597.20002,,,597.20002,777.900024,856.700012,,,,,590.400024,,,,,,590.400024,1447.100036,2225.00006,0.0,512.599976,,,-62.5,285.799988,-80.199982,655.699982,0.0,655.699982,2880.700042,
03/31/2003,2992.1,615.6,205.8,409.8,134.8,134.8,,67.8,0.0,0.0,67.8,0.0,172.1,,,,990.3,1839.3,2677.8,-838.5,0.0,162.5,50.9,,,111.6,2001.8,,139.5,139.5,,,,39.9,,,,,,652.4,,,652.4,831.8,979.0,968.9,10.1,10.1,,581.3,,,,,,581.3,1560.3,2392.1,0.0,513.2,,,-62.5,229.5,-80.2,600.0,0.0,600.0,2992.1,
06/30/2003,3184.4,721.5,114.6,606.9,141.3,141.3,,70.1,0.0,0.0,70.1,0.0,160.8,,,,1093.7,1931.7,2801.8,-870.1,0.0,159.0,50.9,,,108.1,2090.7,,124.3,124.3,,,,62.0,,,,,,707.3,,,707.3,893.6,1016.2,1006.1,10.1,10.1,,631.3,,,,,,631.3,1647.5,2541.1,0.0,513.8,,,-62.5,274.7,-82.7,643.3,0.0,643.3,3184.4,
09/30/2003,3239.4,748.6,221.7,526.9,142.1,142.1,,68.0,,,,,163.9,,,,1122.6,1951.2,2842.7,-891.5,0.0,165.6,50.9,0.0,50.9,114.7,2116.8,,125.6,125.6,,,,55.7,,,,,,679.6,,,679.6,860.9,1041.0,1032.6,8.4,8.4,,654.5,,,,,,654.5,1695.5,2556.4,0.0,514.5,,,-62.3,315.4,-84.6,683.0,0.0,683.0,3239.4,
12/31/2003,3259.2,812.3,192.9,619.4,120.7,120.7,,45.8,0.0,0.0,45.8,0.0,169.5,,,,1148.3,1949.2,2869.9,-920.7,,161.7,45.6,0.0,45.6,116.1,2110.9,,132.9,132.9,,,,206.7,198.3,8.4,8.4,,,677.8,,,677.8,1017.4,906.9,906.4,0.5,0.5,,660.7,,,,,,660.7,1567.6,2585.0,0.0,515.8,,,-61.9,299.3,-79.0,674.2,0.0,674.2,3259.2,
03/31/2004,3399.3,829.9,164.9,665.0,143.0,143.0,,47.2,0.0,0.0,47.2,0.0,212.2,,,,1232.3,1976.6,2891.2,-914.6,0.0,190.4,45.6,0.0,45.6,144.8,2167.0,,125.4,125.4,,,,201.8,,,,,,762.0,,,762.0,1089.2,993.8,,,,,675.1,,,,,,675.1,1668.9,2758.1,0.0,516.5,,,-61.9,256.6,-70.0,641.2,0.0,641.2,3399.3,
06/30/2004,3362.0,865.2,206.1,659.1,121.1,121.1,,46.5,0.0,0.0,46.5,0.0,220.3,,,,1253.1,1919.4,2769.7,-850.3,0.0,189.5,45.6,0.0,45.6,143.9,2108.9,,139.4,139.4,,,,91.1,,,,,,802.6,,,802.6,1033.1,1002.9,,,,,690.5,,,,,,690.5,1693.4,2726.5,0.0,517.3,,,-61.8,254.9,-74.9,635.5,0.0,635.5,3362.0,
09/30/2004,3409.1,878.5,222.9,655.6,120.5,120.5,,47.4,0.0,0.0,,0.0,244.8,,,,1291.2,1917.1,2815.7,-898.6,0.0,200.8,44.6,0.0,44.6,156.2,2117.9,,139.3,139.3,,,,52.1,,,,,,763.6,,,763.6,955.0,1007.6,1007.1,0.5,0.5,,732.9,,,,,,732.9,1740.5,2695.5,0.0,518.0,,,-61.8,334.1,-76.7,713.6,0.0,713.6,3409.1,
12/31/2004,3335.0,873.899975,54.299999,819.599976,99.400002,99.400002,,42.0,0.0,0.0,42.0,0.0,227.0,,,,1242.300049,1908.300049,2833.200195,-924.899963,0.0,184.399994,38.599998,,,145.799996,2092.700043,,143.800003,143.800003,,,,53.400002,,,,,,760.099983,,,760.099983,957.299988,989.599976,,,,,723.299988,,,,,,723.299988,1712.899964,2670.199952,0.0,526.299988,,,-60.5,284.0,-85.0,664.799988,0.0,664.799988,3334.99994,
