Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/01/2010,3935.0,3935.0,-3148.0,3148.0,787.0,0.0,-518.0,246.0,272.0,0.0,269.0,-24.0,33.0,42.0,-9.0,,0.0,-9.0,245.0,-71.0,174.0,-19.0,-19.0,0.0,193.0,-9.0,184.0,0.0,0.0,184.0,148.1,-16.9,154.393,1.19,1.06,0.95924,155.766,1.18,1.05,0.941504,
12/31/2010,3995.0,3995.0,-3221.0,3221.0,774.0,0.0,-511.0,242.0,269.0,0.0,263.0,-33.0,35.0,43.0,-8.0,,,-2.0,230.0,14.0,244.0,1.0,1.0,0.0,243.0,-1.0,242.0,0.0,0.0,242.0,243.0,0.0,154.526,1.57,1.58,1.58,156.716,1.54,1.55,1.55,
04/01/2011,4202.0,4202.0,-3386.0,3386.0,816.0,0.0,-511.0,235.0,276.0,0.0,305.0,-23.0,29.0,41.0,-12.0,,0.0,-6.0,282.0,-120.0,162.0,-13.0,-13.0,0.0,175.0,-4.0,171.0,0.0,0.0,171.0,158.0,0.0,154.817,1.1,1.02,1.02,157.278,1.09,1.01,1.01,
07/01/2011,4033.0,4033.0,-3365.0,3365.0,668.0,0.0,-542.0,264.0,278.0,0.0,126.0,-25.0,30.0,42.0,-12.0,,0.0,-5.0,101.0,85.0,186.0,1.0,1.0,0.0,185.0,-2.0,183.0,0.0,0.0,183.0,184.0,0.0,154.844,1.18,1.19,1.19,155.991,1.17,1.18,1.18,
09/30/2011,3966.0,3966.0,-3510.0,3510.0,456.0,0.0,-3282.0,307.0,290.0,2685.0,-2826.0,-28.0,34.0,46.0,-12.0,,,-6.0,-2854.0,-12.0,-2866.0,0.0,0.0,0.0,-2866.0,-11.0,-2877.0,0.0,0.0,-2877.0,-11.3,2865.7,155.045,-18.56,-18.56,-0.072882,155.045,-18.56,-18.56,-0.076979,
12/30/2011,3687.0,3687.0,-4467.0,4467.0,-780.0,0.0,-633.0,272.0,301.0,60.0,-1413.0,-46.0,34.0,42.0,-8.0,,0.0,12.0,-1459.0,38.0,-1421.0,-30.0,-30.0,0.0,-1391.0,1.0,-1390.0,0.0,0.0,-1390.0,126.3,1546.3,155.061,-8.96,-9.15,0.814518,155.061,-8.96,-9.15,0.814518,
03/30/2012,3986.0,3986.0,-3425.0,3425.0,561.0,0.0,-712.0,291.0,281.0,140.0,-151.0,-33.0,40.0,46.0,-6.0,,0.0,-7.0,-184.0,3.0,-181.0,-28.0,-28.0,0.0,-153.0,-5.0,-158.0,0.0,0.0,-158.0,10.95,196.95,155.098,-1.02,-1.2,0.070601,155.098,-1.02,-1.2,0.069842,
06/29/2012,3633.0,3633.0,-2977.0,2977.0,656.0,0.0,-570.0,281.0,262.0,27.0,86.0,-51.0,39.0,44.0,-5.0,,0.0,12.0,35.0,-18.0,17.0,-25.0,-25.0,0.0,42.0,-2.0,40.0,0.0,0.0,40.0,32.55,17.55,155.227,0.26,0.1,0.209693,155.647,0.26,0.1,0.209693,
09/28/2012,3528.0,3528.0,-2713.0,2713.0,815.0,0.0,-623.0,294.0,271.0,58.0,192.0,-30.0,41.0,46.0,-5.0,,0.0,-11.0,162.0,-46.0,116.0,-22.0,-22.0,0.0,138.0,-8.0,130.0,0.0,0.0,130.0,145.7,37.7,155.36,0.84,0.7,0.937822,155.754,0.83,0.69,0.932048,
12/28/2012,3536.0,3536.0,-2767.0,2767.0,769.0,0.0,-565.0,271.0,268.0,26.0,204.0,-60.0,53.0,57.0,-4.0,,0.0,7.0,144.0,-30.0,114.0,-399.0,-399.0,0.0,513.0,-3.0,510.0,0.0,0.0,510.0,127.9,16.9,155.039,3.29,0.72,0.824954,156.084,3.27,0.71,0.818275,
03/29/2013,3503.0,3503.0,-2653.0,2653.0,850.0,0.0,-752.0,330.0,269.0,153.0,98.0,5.0,28.0,36.0,-8.0,,0.0,-33.0,103.0,144.0,247.0,-39.0,-39.0,0.0,286.0,-5.0,281.0,0.0,0.0,281.0,341.45,99.45,152.638,1.84,1.58,2.236992,155.136,1.81,1.56,2.20105,
06/28/2013,3254.0,3254.0,-2437.0,2437.0,817.0,0.0,-549.0,288.0,254.0,7.0,268.0,-34.0,35.0,39.0,-4.0,,0.0,-1.0,234.0,-73.0,161.0,-16.0,-16.0,0.0,177.0,-3.0,174.0,0.0,0.0,174.0,162.55,4.55,149.854,1.16,1.05,1.084722,152.238,1.14,1.03,1.059887,
09/27/2013,3187.0,3187.0,-2317.0,2317.0,870.0,0.0,-577.0,314.0,248.0,15.0,293.0,-54.0,32.0,35.0,-3.0,,0.0,22.0,239.0,-77.0,162.0,-80.0,-80.0,0.0,242.0,-10.0,232.0,0.0,0.0,232.0,161.75,9.75,148.047,1.57,1.03,1.092558,150.973,1.54,1.01,1.074581,
12/27/2013,3228.0,3228.0,-2261.0,2261.0,967.0,0.0,-580.0,318.0,251.0,11.0,387.0,-29.0,34.0,38.0,-4.0,,0.0,-5.0,358.0,-77.0,281.0,5.0,5.0,0.0,276.0,-5.0,271.0,0.0,0.0,271.0,283.15,7.15,146.735,1.85,1.88,1.929669,149.362,1.81,1.84,1.88787,
03/28/2014,3329.0,3329.0,-2257.0,2257.0,1072.0,0.0,-608.0,300.0,265.0,43.0,464.0,-32.0,30.0,35.0,-5.0,,,2.0,432.0,-156.0,276.0,3.0,3.0,0.0,273.0,-3.0,270.0,0.0,0.0,270.0,198.95,-74.05,145.953,1.85,1.87,1.36311,149.251,1.81,1.83,1.333856,
07/04/2014,3237.0,3237.0,-2364.0,2364.0,873.0,0.0,-626.0,344.0,272.0,10.0,247.0,-33.0,34.0,39.0,-5.0,,,-1.0,214.0,-55.0,159.0,8.0,8.0,0.0,151.0,-5.0,146.0,0.0,0.0,146.0,160.5,6.5,145.338,1.0,1.06,1.104322,148.251,0.98,1.03,1.073845,
10/03/2014,3080.0,3080.0,-2207.0,2207.0,873.0,0.0,-591.0,346.0,252.0,-7.0,282.0,-37.0,31.0,36.0,-5.0,,,6.0,245.0,-68.0,177.0,21.0,21.0,0.0,156.0,-5.0,151.0,0.0,0.0,151.0,167.45,-4.55,143.279,1.05,1.2,1.168699,145.596,1.04,1.18,1.148749,
01/02/2015,1949.0,1949.0,-1572.0,1572.0,377.0,0.0,-734.0,322.0,205.0,207.0,-357.0,-29.0,28.0,32.0,-4.0,,0.0,1.0,-386.0,192.0,-194.0,119.0,119.0,0.0,-313.0,-1.0,-314.0,0.0,0.0,-314.0,295.87906,490.87906,140.637,-2.23,-1.38,2.103849,140.637,-2.23,-1.38,2.103849,
04/03/2015,1910.0,1910.0,-1618.0,1618.0,292.0,0.0,-720.0,,,720.0,-428.0,4.0,,,,,,-4.0,-424.0,303.0,-121.0,-140.0,-140.0,0.0,19.0,,19.0,0.0,0.0,19.0,36.95,157.95,140.76,0.134982,-0.859619,0.262504,140.76,0.134982,-0.859619,0.262504,
07/03/2015,1804.0,1804.0,-1272.0,1272.0,532.0,0.0,-445.0,271.0,174.0,0.0,87.0,-15.0,19.0,30.0,-11.0,,,-4.0,72.0,-7.0,65.0,-102.0,-102.0,0.0,167.0,-4.0,163.0,0.0,0.0,163.0,62.4139,1.4139,137.92,1.18,0.442285,0.452537,141.39,1.15,0.428591,0.438591,
10/02/2015,1745.0,1745.0,-1237.0,1237.0,508.0,0.0,-442.0,269.0,168.0,5.0,66.0,-19.0,22.0,29.0,-7.0,,,-3.0,47.0,46.0,93.0,-84.0,-84.0,0.0,177.0,-6.0,171.0,0.0,0.0,171.0,116.0,29.0,138.3,1.24,0.629067,0.838756,140.85,1.21,0.613621,0.819514,
01/01/2016,1750.0,1750.0,-1216.0,1216.0,534.0,0.0,-427.0,259.0,161.0,7.0,107.0,-29.0,25.0,33.0,-8.0,,,4.0,78.0,-56.0,22.0,-30.0,-30.0,0.0,52.0,-2.0,50.0,0.0,0.0,50.0,63.15,43.15,138.86,0.36,0.16,0.454775,141.57,0.35,0.15,0.454775,
04/01/2016,1807.0,1807.0,-1460.0,1460.0,347.0,0.0,-426.0,251.0,155.0,20.0,-79.0,-108.0,19.0,31.0,-12.0,,,89.0,-187.0,79.0,-108.0,25.0,25.0,0.0,-133.0,0.0,-133.0,0.0,0.0,-133.0,25.1,133.1,138.05,-0.96,-0.78,0.181818,138.05,-0.96,-0.78,0.181818,
07/01/2016,1930.0,1930.0,-1421.0,1421.0,509.0,0.0,-528.0,305.0,166.0,57.0,-19.0,-17.0,15.0,25.0,-10.0,,,2.0,-36.0,16.0,-20.0,0.0,0.0,0.0,-20.0,-1.0,-21.0,0.0,0.0,-21.0,75.0,96.0,138.98,-0.15,-0.15,0.539646,138.98,-0.15,-0.15,0.539646,
09/30/2016,1871.0,1871.0,-1363.0,1363.0,508.0,0.0,-485.0,293.0,167.0,25.0,23.0,-24.0,21.0,29.0,-8.0,,,3.0,-1.0,22.0,21.0,0.0,0.0,0.0,21.0,-6.0,15.0,0.0,0.0,15.0,88.0,73.0,140.53,0.11,0.11,0.626201,143.78,0.1,0.1,0.60772,
12/30/2016,1917.0,1917.0,-1347.0,1347.0,570.0,0.0,-497.0,333.0,161.0,3.0,73.0,-23.0,25.0,33.0,-8.0,,,-2.0,50.0,-13.0,37.0,0.0,0.0,0.0,37.0,-6.0,31.0,0.0,0.0,31.0,116.35,85.35,140.88,0.22,0.22,0.82588,144.81,0.21,0.21,0.799393,
03/31/2017,1889.0,1889.0,-1414.0,1414.0,475.0,0.0,-654.0,348.0,153.0,153.0,-179.0,-8.0,21.0,30.0,-9.0,,,-13.0,-187.0,49.0,-138.0,0.0,0.0,0.0,-138.0,-10.0,-148.0,0.0,0.0,-148.0,172.75,320.75,141.16,-1.05,-1.05,1.223789,141.16,-1.05,-1.05,1.222244,
06/30/2017,2415.778,,,,699.9716755,,,,,,187.75,,,,,,,,131.2,,70.75,,,,,,70.75,,,70.75,94.0,,,0.685,0.685,0.749,,0.685,0.685,0.749,
09/30/2017,2362.111,,,,700.3659115,,,,,,169.75,,,,,,,,136.0,,74.25,,,,,,74.25,,,74.25,94.875,,,0.683,0.683,0.777,,0.683,0.683,0.777,
