Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2013,7326.0,236.0,236.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,,,374.0,917.0,205.0,627.0,-422.0,0.0,6204.0,5994.0,3335.0,2659.0,210.0,6409.0,,577.0,123.0,0.0,63.0,391.0,271.0,271.0,,,,,63.0,0.0,18.0,63.0,911.0,3886.0,3886.0,,,,516.0,0.0,147.0,337.0,14.0,4402.0,5313.0,0.0,5636.0,1.0,5635.0,0.0,-3607.0,-19.0,2010.0,3.0,2013.0,7326.0,
03/31/2014,7227.0,119.0,119.0,0.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,,,,382.0,818.0,199.0,,,0.0,6210.0,6002.0,3359.0,2643.0,208.0,6409.0,,501.0,138.0,,36.0,327.0,358.0,358.0,,,,,63.0,,23.0,63.0,922.0,3839.0,3839.0,,,,491.0,,,299.0,169.0,4330.0,5252.0,0.0,5645.0,1.0,5644.0,0.0,-3653.0,-19.0,1973.0,2.0,1975.0,7227.0,
06/30/2014,7443.0,209.0,209.0,0.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,,,,459.0,1033.0,203.0,,,0.0,6207.0,5977.0,3360.0,2617.0,230.0,6410.0,,554.0,157.0,,55.0,342.0,271.0,271.0,,,,,64.0,,34.0,64.0,889.0,3932.0,3932.0,,,,565.0,,,361.0,170.0,4497.0,5386.0,0.0,5656.0,1.0,5655.0,0.0,-3585.0,-17.0,2054.0,3.0,2057.0,7443.0,
09/30/2014,7646.0,268.0,268.0,0.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,,,,464.0,1128.0,224.0,,,0.0,6294.0,6063.0,3463.0,2600.0,231.0,6518.0,,582.0,171.0,,40.0,371.0,300.0,300.0,,,,,60.0,,30.0,60.0,942.0,3927.0,3927.0,,,,612.0,,,405.0,177.0,4539.0,5481.0,0.0,5666.0,1.0,5665.0,0.0,-3485.0,-20.0,2161.0,4.0,2165.0,7646.0,
12/31/2014,7304.0,313.0,313.0,0.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,,,1.0,417.0,846.0,233.0,698.0,-465.0,0.0,6225.0,6049.0,3477.0,2572.0,175.0,6458.0,,539.0,128.0,0.0,44.0,367.0,288.0,269.0,,,,19.0,51.0,0.0,40.0,51.0,878.0,3836.0,3836.0,,,,407.0,0.0,164.0,171.0,32.0,4243.0,5121.0,0.0,5678.0,1.0,5677.0,0.0,-3464.0,-35.0,2179.0,4.0,2183.0,7304.0,
03/31/2015,7432.0,184.0,184.0,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,,,,451.0,952.0,228.0,,,0.0,6252.0,6023.0,3477.0,2546.0,229.0,6480.0,,497.0,117.0,,40.0,340.0,269.0,250.0,,,,19.0,46.0,,52.0,46.0,812.0,3887.0,3887.0,,,,575.0,,,332.0,191.0,4462.0,5274.0,0.0,5688.0,1.0,5687.0,0.0,-3496.0,-37.0,2155.0,3.0,2158.0,7432.0,
06/30/2015,7846.0,359.0,359.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,,,,570.0,1302.0,236.0,,,0.0,6308.0,6077.0,3554.0,2523.0,231.0,6544.0,,576.0,154.0,,41.0,381.0,908.0,389.0,,,,519.0,46.0,,47.0,46.0,1530.0,3383.0,3383.0,,,,660.0,,,413.0,200.0,4043.0,5573.0,0.0,5703.0,1.0,5702.0,0.0,-3399.0,-35.0,2269.0,4.0,2273.0,7846.0,
09/30/2015,8029.0,567.0,567.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,,,,485.0,1431.0,240.0,,,0.0,6358.0,6115.0,3603.0,2512.0,243.0,6598.0,,607.0,147.0,,39.0,421.0,854.0,335.0,,,,519.0,32.0,,59.0,32.0,1493.0,3378.0,3378.0,,,,765.0,,,479.0,227.0,4143.0,5636.0,0.0,5716.0,1.0,5715.0,0.0,-3289.0,-38.0,2389.0,4.0,2393.0,8029.0,
12/31/2015,7531.0,415.0,415.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,,1.0,405.0,961.0,254.0,768.0,-514.0,0.0,6316.0,6107.0,3618.0,2489.0,208.0,6570.0,,587.0,139.0,0.0,13.0,435.0,987.0,247.0,,,,740.0,31.0,0.0,47.0,31.0,1605.0,2962.0,2962.0,,,,542.0,0.0,149.0,267.0,79.0,3504.0,5109.0,0.0,5734.0,1.0,5733.0,0.0,-3280.0,-36.0,2418.0,4.0,2422.0,7531.0,
03/31/2016,7400.0,283.0,283.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,,,,422.0,844.0,251.0,,,0.0,6305.0,6092.0,3629.0,2463.0,213.0,6556.0,,513.0,128.0,,30.0,355.0,761.0,220.0,,,,541.0,32.0,,73.0,32.0,1306.0,3203.0,3203.0,,,,538.0,,,239.0,226.0,3741.0,5047.0,0.0,5708.0,1.0,5707.0,0.0,-3322.0,-36.0,2350.0,3.0,2353.0,7400.0,
06/30/2016,7630.0,423.0,423.0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,,,,485.0,1083.0,250.0,,,0.0,6297.0,6068.0,3631.0,2437.0,229.0,6547.0,,555.0,152.0,,18.0,385.0,321.0,280.0,,,,41.0,31.0,,82.0,31.0,907.0,3691.0,3691.0,,,,608.0,,,299.0,227.0,4299.0,5206.0,0.0,5688.0,1.0,5687.0,0.0,-3230.0,-38.0,2420.0,4.0,2424.0,7630.0,
09/30/2016,7455.0,224.0,224.0,0.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,,,,430.0,826.0,254.0,,,0.0,6375.0,6142.0,3690.0,2452.0,233.0,6629.0,,573.0,142.0,,32.0,399.0,452.0,255.0,,,,197.0,31.0,,71.0,31.0,1056.0,3273.0,3273.0,,,,658.0,,,365.0,222.0,3931.0,4987.0,0.0,5622.0,1.0,5621.0,0.0,-3119.0,-39.0,2464.0,4.0,2468.0,7455.0,
12/31/2016,7421.0,274.0,274.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,,,392.0,818.0,267.0,843.0,-576.0,0.0,6336.0,6112.0,3690.0,2422.0,224.0,6603.0,,575.0,140.0,0.0,13.0,422.0,447.0,205.0,,,,242.0,28.0,0.0,33.0,28.0,1050.0,3265.0,3265.0,,,,637.0,0.0,147.0,389.0,68.0,3902.0,4952.0,0.0,5566.0,1.0,5565.0,0.0,-3062.0,-40.0,2464.0,5.0,2469.0,7421.0,
03/31/2017,7330.0,205.0,205.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,,,,381.0,733.0,270.0,,,0.0,6327.0,6087.0,3691.0,2396.0,240.0,6597.0,,525.0,125.0,,31.0,369.0,527.0,172.0,,,,355.0,29.0,,27.0,29.0,1081.0,3256.0,3256.0,,,,618.0,,,379.0,212.0,3874.0,4955.0,0.0,5500.0,1.0,5499.0,0.0,-3090.0,-39.0,2371.0,4.0,2375.0,7330.0,
06/30/2017,7426.0,219.0,219.0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,,,,464.0,861.0,267.0,,,0.0,6298.0,6066.0,3694.0,2372.0,232.0,6565.0,,593.0,170.0,,12.0,411.0,460.0,223.0,,,,237.0,17.0,,28.0,17.0,1070.0,3246.0,3246.0,,,,687.0,,,446.0,213.0,3933.0,5003.0,0.0,5439.0,1.0,5438.0,0.0,-2981.0,-38.0,2420.0,3.0,2423.0,7426.0,
09/30/2017,7521.0,348.0,348.0,0.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,,,,428.0,942.0,272.0,,,0.0,6307.0,6054.0,3704.0,2350.0,253.0,6579.0,,594.0,152.0,,31.0,411.0,476.0,234.0,,,,242.0,18.0,,24.0,18.0,1088.0,3234.0,3234.0,,,,734.0,,,518.0,192.0,3968.0,5056.0,0.0,5384.0,1.0,5383.0,0.0,-2886.0,-37.0,2461.0,4.0,2465.0,7521.0,
12/31/2017,7337.0,227.0,227.0,0.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,,,,409.0,789.0,289.0,915.0,-626.0,0.0,6259.0,6037.0,3710.0,2327.0,222.0,6548.0,,634.0,156.0,0.0,13.0,465.0,321.0,194.0,,,,127.0,0.0,0.0,13.0,0.0,955.0,3221.0,3221.0,,,,539.0,0.0,145.0,327.0,54.0,3760.0,4715.0,0.0,5286.0,1.0,5285.0,0.0,-2631.0,-37.0,2618.0,4.0,2622.0,7337.0,
03/31/2018,7325.0,182.0,182.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,9.0,,,415.0,760.0,281.0,,,0.0,6284.0,6013.0,3711.0,2302.0,262.0,6565.0,,565.0,139.0,,35.0,391.0,516.0,184.0,,,,332.0,0.0,,6.0,0.0,1081.0,3263.0,3263.0,,,,553.0,,,291.0,256.0,3816.0,4897.0,0.0,5180.0,1.0,5179.0,0.0,-2711.0,-44.0,2425.0,3.0,2428.0,7325.0,
06/30/2018,7491.0,230.0,230.0,0.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,12.0,,,501.0,929.0,283.0,,,0.0,6279.0,5989.0,3711.0,2278.0,278.0,6562.0,,591.0,178.0,,18.0,395.0,1049.0,261.0,,,,788.0,0.0,,7.0,0.0,1640.0,2812.0,2812.0,,,,597.0,,,341.0,249.0,3409.0,5049.0,0.0,5074.0,1.0,5073.0,0.0,-2588.0,-47.0,2439.0,3.0,2442.0,7491.0,
09/30/2018,7438.0,226.0,226.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,15.0,,,499.0,905.0,284.0,,,0.0,6249.0,5965.0,3712.0,2253.0,269.0,6533.0,,576.0,181.0,,34.0,361.0,991.0,264.0,,,,727.0,0.0,,2.0,0.0,1567.0,2806.0,2806.0,,,,622.0,,,378.0,242.0,3428.0,4995.0,0.0,4971.0,1.0,4970.0,0.0,-2485.0,-47.0,2439.0,4.0,2443.0,7438.0,
12/31/2018,7290.0,203.0,203.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,6.0,338.0,,142.0,768.0,273.0,811.0,-538.0,0.0,6249.0,5516.0,3536.0,1980.0,727.0,6522.0,,427.0,83.0,,15.0,329.0,748.0,0.0,,,,748.0,352.0,0.0,16.0,352.0,1527.0,2800.0,2800.0,,,,648.0,0.0,43.0,389.0,200.0,3448.0,4975.0,0.0,4870.0,1.0,4869.0,0.0,-2507.0,-52.0,2311.0,4.0,2315.0,7290.0,
03/31/2019,7811.0,243.0,243.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,1.0,,,373.0,771.0,846.0,,,0.0,6194.0,5917.0,3712.0,2205.0,276.0,7040.0,,488.0,154.0,,25.0,309.0,769.0,187.0,142.0,12.0,130.0,440.0,0.0,,26.0,0.0,1257.0,3828.0,3335.0,493.0,20.0,473.0,537.0,,,352.0,159.0,4365.0,5622.0,0.0,4842.0,1.0,4841.0,0.0,-2606.0,-50.0,2186.0,3.0,2189.0,7811.0,
06/30/2019,7954.0,270.0,270.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,,,455.0,910.0,847.0,,,0.0,6197.0,5894.0,3712.0,2182.0,303.0,7044.0,,569.0,198.0,,22.0,349.0,711.0,204.0,143.0,12.0,131.0,364.0,0.0,,48.0,0.0,1280.0,3811.0,3325.0,486.0,21.0,465.0,610.0,,,385.0,177.0,4421.0,5701.0,0.0,4838.0,1.0,4837.0,0.0,-2537.0,-51.0,2250.0,3.0,2253.0,7954.0,
09/30/2019,7717.0,266.0,266.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,,,441.0,862.0,853.0,,,0.0,6002.0,5689.0,3532.0,2157.0,313.0,6855.0,,545.0,145.0,,46.0,354.0,673.0,228.0,141.0,12.0,129.0,304.0,0.0,,60.0,0.0,1218.0,3712.0,3221.0,491.0,20.0,471.0,604.0,,,374.0,170.0,4316.0,5534.0,0.0,4838.0,1.0,4837.0,0.0,-2607.0,-52.0,2179.0,4.0,2183.0,7717.0,
12/31/2019,7543.0,235.0,235.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,0.0,750.0,,147.0,1211.0,823.0,1382.0,-559.0,0.0,5509.0,5205.0,3300.0,1905.0,304.0,6332.0,,421.0,84.0,,18.0,319.0,369.0,0.0,135.0,13.0,122.0,234.0,356.0,0.0,47.0,356.0,1146.0,3700.0,3211.0,489.0,22.0,467.0,601.0,0.0,48.0,390.0,116.0,4301.0,5447.0,0.0,4843.0,1.0,4842.0,0.0,-2695.0,-56.0,2092.0,4.0,2096.0,7543.0,
03/31/2020,7461.0,628.0,628.0,0.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,,683.0,,167.0,1580.0,805.0,,,0.0,5076.0,4744.0,2887.0,1857.0,332.0,5881.0,,410.0,70.0,,51.0,289.0,935.0,0.0,132.0,13.0,119.0,803.0,295.0,,96.0,247.0,1640.0,3657.0,3200.0,457.0,,457.0,530.0,,,253.0,181.0,4187.0,5827.0,0.0,4845.0,1.0,4844.0,0.0,-3157.0,-57.0,1631.0,3.0,1634.0,7461.0,
06/30/2020,7433.0,686.0,686.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,,631.0,,173.0,1582.0,784.0,,,0.0,5067.0,4726.0,2887.0,1839.0,341.0,5851.0,,418.0,86.0,,,332.0,989.0,0.0,121.0,,121.0,868.0,231.0,,,231.0,1638.0,3630.0,3175.0,455.0,,455.0,540.0,,,249.0,291.0,4170.0,5808.0,0.0,4848.0,1.0,4847.0,0.0,-3171.0,-56.0,1621.0,4.0,1625.0,7433.0,
