Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2006,11476.0,467.0,467.0,0.0,929.0,929.0,,160.0,160.0,0.0,0.0,0.0,100.0,,,,,1656.0,7326.0,10539.0,-3213.0,0.0,2494.0,2195.0,2195.0,0.0,,,299.0,9820.0,,477.0,477.0,,,,100.0,100.0,0.0,0.0,,,462.0,,,462.0,1039.0,3200.0,3200.0,0.0,0.0,,397.0,,,,397.0,3597.0,4636.0,0.0,8047.0,,,0.0,-1181.0,-30.0,6836.0,4.0,6840.0,11476.0,
03/31/2007,11883.0,502.0,502.0,0.0,1085.0,1085.0,,168.0,0.0,0.0,0.0,0.0,64.0,,,,,1819.0,7568.0,10866.0,-3298.0,0.0,2496.0,2195.0,2195.0,0.0,,,301.0,10064.0,,354.0,354.0,,,,0.0,,,,,,605.0,,,605.0,959.0,3484.0,,,,,560.0,,,,560.0,4044.0,5003.0,0.0,7678.0,,,0.0,-770.0,-30.0,6878.0,2.0,6880.0,11883.0,
06/30/2007,12149.0,445.0,445.0,0.0,1184.0,1184.0,,177.0,177.0,0.0,0.0,0.0,87.0,,,,,1893.0,7760.0,11152.0,-3392.0,0.0,2496.0,2195.0,2195.0,0.0,,,301.0,10256.0,,369.0,369.0,,,,18.0,,,,,,607.0,,,607.0,994.0,3046.0,,,,,630.0,,,,630.0,3676.0,4670.0,0.0,7731.0,,,0.0,-223.0,-30.0,7478.0,1.0,7479.0,12149.0,
09/30/2007,12700.0,618.0,618.0,0.0,1266.0,1266.0,,179.0,179.0,0.0,0.0,0.0,160.0,,,,,2223.0,7971.0,11460.0,-3489.0,0.0,2506.0,2187.0,2187.0,0.0,,,319.0,10477.0,,406.0,406.0,,,,1018.0,,,,,,575.0,,,575.0,1999.0,1575.0,,,,,623.0,,,,623.0,2198.0,4197.0,0.0,7783.0,,,0.0,750.0,-31.0,8502.0,1.0,8503.0,12700.0,
12/31/2007,,,,,,,,,,,,,,,,,,,,,,,,,8219.0,,,,,,,,,,,,6172.0,6170.0,2.0,2.0,,,-6172.0,,,-6172.0,,11085.0,11068.0,17.0,17.0,,,,,,,11085.0,,,,,,,,,,,,,
03/31/2008,34862.0,1567.0,1567.0,0.0,2357.0,2357.0,,367.0,367.0,0.0,0.0,0.0,939.0,,,,,5230.0,20288.0,24237.0,-3949.0,0.0,9344.0,8424.0,8424.0,0.0,,,920.0,29632.0,,722.0,722.0,,,,3356.0,,,,,,1010.0,,,1010.0,5088.0,13239.0,,,,,2742.0,,,,2742.0,15981.0,21069.0,0.0,10856.0,,,0.0,2995.0,-64.0,13787.0,6.0,13793.0,34862.0,
06/30/2008,34477.0,976.0,976.0,0.0,2478.0,2478.0,,414.0,414.0,0.0,0.0,0.0,863.0,,,,,4731.0,20384.0,24661.0,-4277.0,0.0,9362.0,8351.0,8351.0,0.0,,,1011.0,29746.0,,861.0,861.0,,,,2145.0,,,,,,914.0,,,914.0,3920.0,13134.0,,,,,2453.0,,,,2453.0,15587.0,19507.0,0.0,10910.0,,,0.0,4102.0,-47.0,14965.0,5.0,14970.0,34477.0,
09/30/2008,35165.0,1221.0,829.0,392.0,2783.0,2783.0,,429.0,429.0,0.0,0.0,0.0,855.0,,,,,5288.0,20555.0,25152.0,-4597.0,,9322.0,8346.0,8346.0,0.0,,,976.0,29877.0,,934.0,934.0,,,,932.0,,,,,,1087.0,,,1087.0,2953.0,13851.0,,,,,2283.0,,,,2283.0,16134.0,19087.0,0.0,10914.0,,,0.0,5207.0,-46.0,16075.0,3.0,16078.0,35165.0,
12/31/2008,35182.0,1296.0,963.0,333.0,2864.0,2864.0,,432.0,432.0,0.0,0.0,0.0,757.0,,,,,5349.0,20861.0,25836.0,-4975.0,0.0,8972.0,8173.0,8128.0,45.0,,,799.0,29833.0,,914.0,914.0,,,,664.0,662.0,2.0,2.0,,,1123.0,,,1123.0,2701.0,12893.0,12879.0,14.0,14.0,,2421.0,,,,2421.0,15314.0,18015.0,0.0,11757.0,,,,5827.0,-420.0,17164.0,3.0,17167.0,35182.0,
03/31/2009,35259.0,1414.0,1302.0,112.0,2884.0,2884.0,0.0,458.0,458.0,0.0,0.0,0.0,459.0,,244.0,,165.0,5215.0,21054.0,26373.0,-5319.0,0.0,8990.0,8134.0,8134.0,0.0,,,856.0,30044.0,,1044.0,745.0,299.0,,,2040.0,0.0,,,,2040.0,705.0,,,703.0,3789.0,10924.0,10924.0,,,,2426.0,,,673.0,1753.0,13350.0,17139.0,,11799.0,4455.0,7344.0,,6769.0,-448.0,18120.0,,18120.0,35259.0,
06/30/2009,35257.0,1081.0,907.0,174.0,2674.0,2674.0,0.0,451.0,451.0,0.0,0.0,0.0,424.0,,186.0,,183.0,4630.0,21651.0,27275.0,-5624.0,0.0,8976.0,8134.0,8134.0,0.0,,,842.0,30627.0,,1064.0,829.0,235.0,,,1163.0,0.0,,,,1163.0,732.0,,,731.0,2959.0,10890.0,10890.0,,,,2413.0,,,699.0,1714.0,13303.0,16262.0,,11856.0,4468.0,7388.0,,7575.0,-449.0,18982.0,13.0,18995.0,35257.0,
09/30/2009,36018.0,1066.0,886.0,180.0,2614.0,2614.0,0.0,457.0,457.0,0.0,0.0,0.0,466.0,2.0,186.0,,193.0,4603.0,22530.0,28513.0,-5983.0,,8885.0,8238.0,8134.0,104.0,,,645.0,31415.0,,963.0,827.0,136.0,,,702.0,0.0,16.0,16.0,,686.0,919.0,,4.0,919.0,2584.0,11220.0,10506.0,714.0,714.0,,2508.0,,,772.0,1732.0,13728.0,16312.0,,11864.0,4470.0,7394.0,,8285.0,-442.0,19707.0,-1.0,19706.0,36018.0,
12/31/2009,36436.0,1168.0,1130.0,38.0,2385.0,2385.0,0.0,462.0,462.0,0.0,0.0,0.0,461.0,5.0,186.0,,171.0,4476.0,23018.0,29351.0,-6333.0,0.0,8942.0,8260.0,8134.0,126.0,,,677.0,31960.0,,1020.0,780.0,240.0,0.0,0.0,1868.0,1852.0,16.0,16.0,,,730.0,0.0,5.0,730.0,3618.0,9849.0,9139.0,710.0,710.0,,2410.0,0.0,504.0,726.0,1175.0,12259.0,15877.0,0.0,11879.0,4472.0,7407.0,0.0,9008.0,-335.0,20552.0,7.0,20559.0,36436.0,
03/31/2010,36838.0,1586.0,1586.0,0.0,2285.0,2285.0,0.0,464.0,464.0,0.0,0.0,0.0,376.0,5.0,0.0,,263.0,4711.0,23025.0,29753.0,-6728.0,0.0,9102.0,8132.0,8132.0,0.0,,,965.0,32127.0,,986.0,746.0,240.0,,,1529.0,0.0,,,,1529.0,787.0,,2.0,787.0,3302.0,9910.0,9910.0,,,,2420.0,,,713.0,1705.0,12330.0,15632.0,0.0,11911.0,4478.0,7433.0,-60.0,9685.0,-338.0,21198.0,8.0,21206.0,36838.0,
06/30/2010,37552.0,2888.0,2888.0,0.0,2254.0,2254.0,0.0,467.0,467.0,0.0,0.0,0.0,305.0,14.0,,,184.0,5914.0,22522.0,29556.0,-7034.0,0.0,9116.0,8194.0,8132.0,62.0,,,908.0,31638.0,,1122.0,968.0,154.0,,,1662.0,0.0,,,,1662.0,1884.0,,13.0,1884.0,4668.0,9764.0,9764.0,,,,2393.0,,,710.0,1670.0,12157.0,16825.0,0.0,10900.0,4479.0,6421.0,-240.0,10400.0,-336.0,20724.0,3.0,20727.0,37552.0,
09/30/2010,39330.0,4636.0,4636.0,0.0,2299.0,2299.0,0.0,501.0,501.0,0.0,0.0,0.0,334.0,22.0,,,234.0,7770.0,22413.0,29836.0,-7423.0,0.0,9147.0,8231.0,8132.0,99.0,,,894.0,31560.0,,1017.0,791.0,226.0,,,1717.0,0.0,,,,1717.0,2030.0,,21.0,2030.0,4764.0,11123.0,11123.0,,,,2404.0,,,652.0,1731.0,13527.0,18291.0,0.0,10835.0,4481.0,6354.0,-240.0,10768.0,-327.0,21036.0,3.0,21039.0,39330.0,
12/31/2010,36811.0,3394.0,3394.0,0.0,1843.0,1843.0,0.0,514.0,514.0,0.0,0.0,0.0,448.0,17.0,,,329.0,6195.0,21319.0,28935.0,-7616.0,0.0,9297.0,8236.0,8132.0,104.0,8.0,,1036.0,30616.0,,1038.0,832.0,109.0,97.0,0.0,2012.0,0.0,16.0,16.0,,1996.0,786.0,393.0,13.0,636.0,3836.0,9209.0,8531.0,678.0,678.0,,2366.0,0.0,468.0,575.0,917.0,11575.0,15411.0,0.0,11986.0,4482.0,7504.0,-240.0,9969.0,-332.0,21383.0,17.0,21400.0,36811.0,
03/31/2011,37210.0,3812.0,3812.0,0.0,2161.0,2161.0,0.0,541.0,541.0,0.0,0.0,0.0,390.0,15.0,77.0,,197.0,6904.0,21173.0,29060.0,-7887.0,0.0,9133.0,8132.0,8132.0,0.0,,,986.0,30306.0,,875.0,808.0,67.0,,,2060.0,0.0,,,,2060.0,906.0,,10.0,906.0,3841.0,9181.0,9181.0,,,,2426.0,,,586.0,1830.0,11607.0,15448.0,0.0,12006.0,4488.0,7518.0,-240.0,10279.0,-335.0,21710.0,52.0,21762.0,37210.0,
06/30/2011,36936.0,3389.0,3389.0,0.0,2114.0,2114.0,0.0,546.0,546.0,0.0,0.0,0.0,689.0,20.0,139.0,,433.0,6738.0,20996.0,29140.0,-8144.0,0.0,9202.0,8132.0,8132.0,0.0,,,1050.0,30198.0,,768.0,742.0,26.0,,,1916.0,0.0,,,,1916.0,1800.0,,16.0,1800.0,4484.0,9165.0,9165.0,,,,2348.0,,,594.0,1738.0,11513.0,15997.0,0.0,11019.0,4490.0,6529.0,-240.0,10434.0,-328.0,20885.0,54.0,20939.0,36936.0,
09/30/2011,36645.0,3286.0,3286.0,0.0,2046.0,2046.0,0.0,578.0,578.0,0.0,0.0,0.0,659.0,35.0,118.0,,421.0,6569.0,20721.0,29134.0,-8413.0,0.0,9355.0,8132.0,8132.0,0.0,,,1188.0,30076.0,,778.0,755.0,23.0,,,1926.0,0.0,,,,1926.0,1566.0,,19.0,1566.0,4270.0,9174.0,9174.0,,,,2318.0,,,588.0,1711.0,11492.0,15762.0,0.0,11038.0,4493.0,6545.0,-240.0,10363.0,-338.0,20823.0,60.0,20883.0,36645.0,
12/31/2011,35032.0,4017.0,4017.0,0.0,2176.0,2176.0,0.0,529.0,529.0,0.0,0.0,0.0,814.0,31.0,26.0,,641.0,7536.0,20788.0,27085.0,-6297.0,0.0,6708.0,3310.0,3217.0,93.0,,,3367.0,27496.0,,1098.0,880.0,86.0,132.0,0.0,2187.0,0.0,17.0,17.0,,2170.0,2243.0,236.0,38.0,2072.0,5528.0,11349.0,10690.0,659.0,659.0,,2412.0,0.0,629.0,487.0,1022.0,13761.0,19289.0,0.0,12193.0,4982.0,7211.0,-240.0,4180.0,-496.0,15637.0,106.0,15743.0,35032.0,
03/31/2012,34715.0,3982.0,3982.0,0.0,2238.0,2238.0,0.0,663.0,663.0,0.0,0.0,0.0,790.0,21.0,53.0,,580.0,7673.0,22323.0,31215.0,-8892.0,0.0,4719.0,3087.0,3087.0,0.0,,,1611.0,27042.0,,911.0,841.0,70.0,,,2792.0,0.0,,,,2792.0,2061.0,,31.0,2060.0,5764.0,10664.0,10664.0,,,,2426.0,,,512.0,1883.0,13090.0,18854.0,0.0,12207.0,4991.0,7216.0,-240.0,4286.0,-515.0,15738.0,123.0,15861.0,34715.0,
06/30/2012,34442.0,3964.0,3964.0,0.0,2124.0,2124.0,0.0,676.0,676.0,0.0,0.0,0.0,603.0,,9.0,,440.0,7367.0,22207.0,31372.0,-9165.0,0.0,4868.0,3099.0,3099.0,0.0,,,1769.0,27075.0,,1038.0,917.0,121.0,,,2800.0,0.0,,,,2800.0,2888.0,,22.0,2888.0,6726.0,10039.0,10039.0,,,,2068.0,,,487.0,1559.0,12107.0,18833.0,0.0,12599.0,5127.0,7472.0,-240.0,3780.0,-516.0,15623.0,-14.0,15609.0,34442.0,
09/30/2012,35312.0,6001.0,6001.0,0.0,2163.0,2163.0,0.0,597.0,597.0,0.0,0.0,0.0,1543.0,,930.0,,437.0,10304.0,20459.0,27384.0,-6925.0,0.0,4549.0,2987.0,2987.0,0.0,,,1562.0,25008.0,,1133.0,876.0,257.0,,,2729.0,0.0,20.0,20.0,,2709.0,2839.0,,18.0,2839.0,6701.0,11388.0,10724.0,664.0,664.0,,1967.0,,,450.0,1499.0,13355.0,20056.0,0.0,12625.0,5129.0,7496.0,-240.0,3399.0,-512.0,15272.0,-16.0,15256.0,35312.0,
12/31/2012,34255.0,5134.0,5134.0,0.0,2200.0,2200.0,0.0,610.0,610.0,0.0,0.0,0.0,703.0,1.0,179.0,,375.0,8647.0,20880.0,28059.0,-7179.0,0.0,4728.0,2987.0,2987.0,0.0,,,1740.0,25608.0,,1285.0,1047.0,116.0,122.0,0.0,1367.0,0.0,20.0,20.0,,1347.0,2811.0,246.0,15.0,2576.0,5463.0,11092.0,10455.0,637.0,637.0,,1970.0,0.0,612.0,366.0,731.0,13062.0,18525.0,0.0,12651.0,5130.0,7521.0,-240.0,3855.0,-521.0,15745.0,-15.0,15730.0,34255.0,
03/31/2013,32675.0,3689.0,3689.0,0.0,2117.0,2117.0,0.0,648.0,648.0,0.0,0.0,0.0,679.0,,128.0,,400.0,7133.0,21032.0,28475.0,-7443.0,0.0,4510.0,2987.0,2987.0,0.0,,,1523.0,25542.0,,954.0,843.0,111.0,,,264.0,0.0,21.0,21.0,,243.0,2158.0,,13.0,2158.0,3376.0,10967.0,10313.0,654.0,654.0,,2305.0,,,350.0,1942.0,13272.0,16648.0,0.0,12653.0,5142.0,7511.0,-240.0,4176.0,-540.0,16049.0,-22.0,16027.0,32675.0,
06/30/2013,32215.0,3357.0,3357.0,0.0,2105.0,2105.0,0.0,680.0,680.0,0.0,0.0,0.0,724.0,,143.0,,414.0,6866.0,21056.0,28517.0,-7461.0,0.0,4293.0,2987.0,2987.0,0.0,,,1306.0,25349.0,,1052.0,921.0,131.0,,,191.0,0.0,,,,191.0,2552.0,,,2552.0,3795.0,10608.0,10608.0,,,,2148.0,,,361.0,1787.0,12756.0,16551.0,0.0,11873.0,5142.0,6731.0,-240.0,4483.0,-434.0,15682.0,-18.0,15664.0,32215.0,
09/30/2013,32601.0,3559.0,3559.0,0.0,2367.0,2367.0,0.0,729.0,729.0,0.0,0.0,0.0,718.0,,131.0,,414.0,7373.0,21096.0,28692.0,-7596.0,0.0,4132.0,2987.0,2987.0,0.0,,,1145.0,25228.0,,1138.0,962.0,176.0,,,220.0,0.0,21.0,21.0,,199.0,2418.0,,,2418.0,3776.0,10508.0,9866.0,642.0,642.0,,2058.0,,,341.0,1717.0,12566.0,16342.0,0.0,11911.0,5145.0,6766.0,-240.0,5029.0,-426.0,16274.0,-15.0,16259.0,32601.0,
12/31/2013,32546.0,3243.0,3243.0,0.0,2162.0,2162.0,0.0,737.0,737.0,0.0,0.0,0.0,630.0,0.0,148.0,,331.0,6772.0,21707.0,29518.0,-7811.0,0.0,4067.0,3031.0,2987.0,44.0,8.0,,1028.0,25774.0,,1267.0,1106.0,53.0,108.0,0.0,323.0,0.0,20.0,20.0,,303.0,1964.0,108.0,0.0,1748.0,3554.0,10379.0,9762.0,617.0,617.0,,1928.0,339.0,388.0,374.0,719.0,12307.0,15861.0,0.0,11931.0,5147.0,6784.0,-240.0,5262.0,-262.0,16691.0,-6.0,16685.0,32546.0,
03/31/2014,31897.0,1987.0,1987.0,0.0,2217.0,2217.0,0.0,768.0,768.0,0.0,0.0,0.0,661.0,1.0,160.0,,346.0,5633.0,22353.0,30250.0,-7897.0,0.0,3911.0,2987.0,2987.0,0.0,,,923.0,26264.0,,1005.0,931.0,74.0,,,162.0,0.0,20.0,20.0,,142.0,1596.0,,,1596.0,2763.0,10308.0,9676.0,632.0,632.0,,1649.0,,,368.0,1281.0,11957.0,14720.0,0.0,11956.0,5164.0,6792.0,-240.0,5718.0,-263.0,17171.0,6.0,17177.0,31897.0,
06/30/2014,32067.0,2117.0,2117.0,0.0,2214.0,2214.0,0.0,818.0,818.0,0.0,0.0,0.0,611.0,6.0,150.0,,299.0,5760.0,22381.0,30550.0,-8169.0,0.0,3926.0,2987.0,2987.0,0.0,,,933.0,26307.0,,847.0,764.0,83.0,,,159.0,0.0,21.0,21.0,,138.0,2391.0,,,2391.0,3397.0,10298.0,9672.0,626.0,626.0,,1593.0,,,357.0,1236.0,11891.0,15288.0,0.0,10887.0,5167.0,5720.0,-240.0,6305.0,-188.0,16764.0,15.0,16779.0,32067.0,
09/30/2014,29964.0,2873.0,2873.0,0.0,2174.0,2174.0,0.0,835.0,835.0,0.0,0.0,0.0,485.0,1.0,50.0,,275.0,6367.0,21688.0,30107.0,-8419.0,0.0,1909.0,1014.0,1014.0,0.0,,,894.0,23597.0,,1022.0,892.0,130.0,,,362.0,0.0,21.0,21.0,,341.0,2162.0,,3.0,2162.0,3546.0,9991.0,9370.0,621.0,621.0,,1468.0,,,258.0,1207.0,11459.0,15005.0,0.0,10943.0,5168.0,5775.0,-240.0,4088.0,-185.0,14606.0,353.0,14959.0,29964.0,
12/31/2014,28571.0,2635.0,2635.0,0.0,2120.0,2120.0,0.0,818.0,818.0,0.0,0.0,0.0,267.0,,25.0,360.0,242.0,5840.0,21538.0,28516.0,-6978.0,0.0,1193.0,0.0,0.0,0.0,0.0,,833.0,22731.0,,1010.0,784.0,131.0,95.0,0.0,1032.0,0.0,21.0,21.0,,1011.0,1727.0,201.0,,1490.0,3769.0,9019.0,8425.0,594.0,594.0,,1790.0,459.0,514.0,436.0,180.0,10809.0,14578.0,0.0,10966.0,5169.0,5797.0,-240.0,3349.0,-404.0,13671.0,322.0,13993.0,28571.0,
03/31/2015,27105.0,2682.0,2682.0,0.0,1964.0,1964.0,0.0,807.0,807.0,0.0,0.0,0.0,390.0,27.0,23.0,,204.0,5843.0,20566.0,26740.0,-6174.0,0.0,696.0,,,,,,669.0,21262.0,,836.0,619.0,217.0,,,1024.0,0.0,22.0,22.0,,1002.0,1313.0,,,1313.0,3173.0,8996.0,8387.0,609.0,609.0,,1415.0,,,152.0,1263.0,10411.0,13584.0,0.0,10989.0,5183.0,5806.0,-240.0,2866.0,-414.0,13201.0,320.0,13521.0,27105.0,
06/30/2015,26973.0,3769.0,3769.0,0.0,1806.0,1806.0,0.0,741.0,741.0,0.0,0.0,0.0,403.0,,9.0,,214.0,6719.0,19657.0,24708.0,-5051.0,0.0,597.0,,0.0,,,,597.0,20254.0,,661.0,585.0,76.0,,,1026.0,0.0,23.0,23.0,,1003.0,1215.0,,,1215.0,2902.0,8989.0,8386.0,603.0,603.0,,1424.0,,,188.0,1236.0,10413.0,13315.0,0.0,10782.0,5186.0,5596.0,-240.0,3208.0,-410.0,13340.0,318.0,13658.0,26973.0,
09/30/2015,25835.0,2234.0,2234.0,0.0,1482.0,1482.0,0.0,696.0,696.0,0.0,0.0,0.0,494.0,9.0,9.0,84.0,386.0,4906.0,20352.0,25612.0,-5260.0,0.0,577.0,,,,,,484.0,20929.0,,514.0,432.0,82.0,,,123.0,0.0,23.0,23.0,,100.0,1193.0,,,1193.0,1830.0,8630.0,8056.0,574.0,574.0,,1334.0,,,172.0,1162.0,9964.0,11794.0,0.0,10799.0,5189.0,5610.0,-240.0,3529.0,-368.0,13720.0,321.0,14041.0,25835.0,
12/31/2015,26329.0,2339.0,2339.0,0.0,1379.0,1379.0,0.0,635.0,635.0,0.0,0.0,0.0,432.0,0.0,8.0,316.0,424.0,4785.0,20818.0,26274.0,-5456.0,0.0,726.0,14.0,0.0,14.0,2.0,,394.0,21544.0,,612.0,448.0,82.0,82.0,0.0,1093.0,0.0,23.0,23.0,,1070.0,964.0,161.0,0.0,762.0,2669.0,7397.0,6829.0,568.0,568.0,,1447.0,379.0,405.0,339.0,163.0,8844.0,11513.0,0.0,10932.0,5193.0,5739.0,-240.0,4140.0,-334.0,14498.0,318.0,14816.0,26329.0,
03/31/2016,26245.0,2574.0,2574.0,0.0,1094.0,1094.0,0.0,625.0,625.0,0.0,0.0,0.0,407.0,,8.0,287.0,399.0,4700.0,20889.0,26557.0,-5668.0,0.0,656.0,,,,,,369.0,21545.0,,459.0,370.0,89.0,,,1200.0,0.0,24.0,24.0,,1176.0,929.0,,,929.0,2588.0,7253.0,6692.0,561.0,561.0,,1337.0,,,310.0,1027.0,8590.0,11178.0,0.0,10708.0,34.0,10674.0,0.0,4389.0,-339.0,14758.0,309.0,15067.0,26245.0,
06/30/2016,25839.0,2153.0,2153.0,0.0,936.0,936.0,0.0,597.0,597.0,0.0,0.0,0.0,443.0,,2.0,256.0,441.0,4129.0,21089.0,26977.0,-5888.0,0.0,621.0,,0.0,,,,365.0,21710.0,,336.0,279.0,57.0,,,1063.0,0.0,24.0,24.0,,1039.0,800.0,,,800.0,2199.0,7155.0,6600.0,555.0,555.0,,1327.0,,,300.0,1027.0,8482.0,10681.0,0.0,10714.0,34.0,10680.0,0.0,4466.0,-343.0,14837.0,321.0,15158.0,25839.0,
09/30/2016,26167.0,2534.0,2534.0,0.0,887.0,887.0,0.0,585.0,585.0,0.0,0.0,0.0,485.0,,6.0,247.0,479.0,4491.0,21100.0,27178.0,-6078.0,0.0,576.0,,,,,,329.0,21676.0,,362.0,257.0,105.0,,,1069.0,0.0,25.0,25.0,,1044.0,875.0,,,875.0,2306.0,7191.0,6644.0,547.0,547.0,,1257.0,,,290.0,967.0,8448.0,10754.0,0.0,10716.0,34.0,10682.0,0.0,4695.0,-327.0,15084.0,329.0,15413.0,26167.0,
12/31/2016,26889.0,3052.0,3052.0,0.0,898.0,898.0,0.0,561.0,561.0,0.0,0.0,0.0,587.0,0.0,,298.0,587.0,5098.0,21093.0,27372.0,-6279.0,0.0,698.0,0.0,0.0,0.0,5.0,,395.0,21791.0,,436.0,206.0,95.0,135.0,0.0,724.0,0.0,25.0,25.0,,699.0,825.0,390.0,0.0,616.0,1985.0,7740.0,7199.0,541.0,541.0,,1331.0,370.0,370.0,178.0,23.0,9071.0,11056.0,0.0,11029.0,36.0,10993.0,0.0,5056.0,-283.0,15802.0,31.0,15833.0,26889.0,
03/31/2017,26717.0,3093.0,3093.0,0.0,850.0,850.0,0.0,553.0,553.0,0.0,0.0,0.0,575.0,,0.0,309.0,575.0,5071.0,20966.0,27459.0,-6493.0,0.0,680.0,0.0,0.0,0.0,,,371.0,21646.0,,238.0,162.0,76.0,,,1458.0,0.0,26.0,26.0,,1432.0,851.0,,,851.0,2547.0,6937.0,6404.0,533.0,533.0,,1298.0,,,170.0,1128.0,8235.0,10782.0,0.0,11037.0,37.0,11000.0,0.0,5147.0,-284.0,15900.0,35.0,15935.0,26717.0,
06/30/2017,23847.0,2471.0,2471.0,0.0,624.0,624.0,0.0,517.0,517.0,0.0,0.0,0.0,674.0,,,301.0,674.0,4286.0,18901.0,24717.0,-5816.0,0.0,660.0,0.0,0.0,0.0,,,359.0,19561.0,,242.0,173.0,69.0,,,865.0,0.0,26.0,26.0,,839.0,751.0,,,751.0,1858.0,6525.0,5999.0,526.0,526.0,,1213.0,,,155.0,1058.0,7738.0,9596.0,0.0,11048.0,37.0,11011.0,,3457.0,-300.0,14205.0,46.0,14251.0,23847.0,
09/30/2017,22441.0,2717.0,2717.0,0.0,663.0,663.0,0.0,437.0,437.0,0.0,0.0,0.0,634.0,,39.0,167.0,595.0,4451.0,17482.0,22599.0,-5117.0,0.0,508.0,0.0,0.0,0.0,,,341.0,17990.0,,331.0,172.0,159.0,,,799.0,0.0,27.0,27.0,,772.0,755.0,,,755.0,1885.0,6501.0,5983.0,518.0,518.0,,1204.0,,,106.0,1098.0,7705.0,9590.0,0.0,11057.0,37.0,11020.0,,2040.0,-298.0,12799.0,52.0,12851.0,22441.0,
12/31/2017,22410.0,2969.0,2519.0,450.0,596.0,596.0,0.0,418.0,418.0,0.0,0.0,0.0,623.0,0.0,,47.0,623.0,4606.0,17402.0,22693.0,-5291.0,0.0,402.0,0.0,0.0,0.0,17.0,,338.0,17804.0,,407.0,201.0,79.0,127.0,0.0,250.0,0.0,30.0,30.0,,220.0,712.0,422.0,0.0,499.0,1369.0,7146.0,6635.0,511.0,511.0,,1126.0,0.0,353.0,44.0,307.0,8272.0,9641.0,0.0,11068.0,37.0,11031.0,,1929.0,-290.0,12707.0,62.0,12769.0,22410.0,
03/31/2018,25695.0,2862.0,2712.0,150.0,576.0,576.0,0.0,457.0,457.0,0.0,0.0,0.0,648.0,,0.0,54.0,648.0,4543.0,19671.0,25165.0,-5494.0,0.0,1481.0,1073.0,460.0,613.0,,,354.0,21152.0,,323.0,211.0,112.0,,,1879.0,0.0,30.0,30.0,,1849.0,820.0,,,820.0,3022.0,7976.0,7473.0,503.0,503.0,,1213.0,,,82.0,1131.0,9189.0,12211.0,0.0,11997.0,44.0,11953.0,,1719.0,-292.0,13424.0,60.0,13484.0,25695.0,
06/30/2018,24246.0,2506.0,2506.0,0.0,619.0,619.0,0.0,414.0,414.0,0.0,0.0,0.0,678.0,,,44.0,678.0,4217.0,18958.0,24236.0,-5278.0,0.0,1071.0,583.0,,583.0,,,444.0,20029.0,,239.0,163.0,76.0,,,1816.0,0.0,31.0,31.0,,1785.0,771.0,,,771.0,2826.0,7814.0,7319.0,495.0,495.0,,1244.0,,,72.0,1172.0,9058.0,11884.0,0.0,12066.0,44.0,12022.0,,584.0,-291.0,12359.0,3.0,12362.0,24246.0,
09/30/2018,23462.0,2307.0,2307.0,0.0,627.0,627.0,0.0,401.0,401.0,0.0,0.0,0.0,730.0,,,40.0,730.0,4065.0,18359.0,23565.0,-5206.0,0.0,1038.0,554.0,,554.0,,,444.0,19397.0,,198.0,172.0,26.0,,,372.0,0.0,31.0,31.0,,341.0,752.0,,,752.0,1322.0,8955.0,8467.0,488.0,488.0,,1224.0,,,75.0,1149.0,10179.0,11501.0,0.0,12077.0,44.0,12033.0,,175.0,-290.0,11962.0,-1.0,11961.0,23462.0,
12/31/2018,25665.0,2160.0,2160.0,0.0,604.0,604.0,0.0,474.0,474.0,0.0,0.0,0.0,710.0,0.0,,66.0,710.0,3948.0,20408.0,25811.0,-5403.0,0.0,1309.0,795.0,0.0,795.0,47.0,,401.0,21717.0,,523.0,269.0,70.0,184.0,0.0,373.0,0.0,32.0,32.0,,341.0,562.0,399.0,0.0,475.0,1458.0,9605.0,9126.0,479.0,479.0,,1488.0,0.0,355.0,64.0,670.0,11093.0,12551.0,0.0,13453.0,59.0,13394.0,,-67.0,-279.0,13107.0,7.0,13114.0,25665.0,
